ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
639,3323,673750,6212,673750
640,3327,674300,6212,674300
640,3327,674620,6212,674620
640,3327,675620,6212,675620
640,3327,675620,6212,675620
641,3335,676620,6212,676620
642,3337,677090,6212,677090
642,3337,678090,6212,678090
643,3339,678900,6212,678900
644,3341,679900,6212,679900
644,3341,680900,6212,680900
645,3343,681900,6212,681900
645,3343,682550,6212,682550
645,3343,683550,6212,683550
646,3345,684360,6212,684360
647,3353,685360,6212,685360
648,3361,685820,6212,685820
648,3361,686820,6212,686820
649,3363,687820,6212,687820
649,3363,687820,6212,687820
650,3371,688820,6212,688820
650,3371,688820,6212,688820
650,3371,689820,6212,689820
650,3371,690630,6212,690630
650,3371,691630,6212,691630
651,3372,691630,6212,691630
651,3372,692100,6212,692100
651,3372,693100,6212,693100
652,3380,697100,6212,697100
653,3382,698100,6212,698100
653,3382,698100,6212,698100
653,3382,698910,6212,698910
653,3382,698910,6212,698910
653,3382,698910,6212,698910
654,3384,699230,6212,699230
655,3386,699230,6212,699230
655,3386,700230,6212,700230
655,3386,700700,6212,700700
656,3388,701700,6212,701700
657,3390,702700,6212,702700
657,3390,703700,6212,703700
658,3392,703700,6212,703700
658,3392,704510,6212,704510
659,3400,705320,6212,705320
659,3400,706320,6212,706320
659,3400,706320,6212,706320
660,3408,706430,6212,706430
660,3408,707430,6212,707430
661,3416,707430,6212,707430
661,3416,707650,6212,707650
662,3424,708650,6212,708650
662,3424,709460,6212,709460
663,3426,710460,6212,710460
663,3426,711460,6212,711460
664,3434,711930,6212,711930
665,3436,712300,6212,712300
666,3438,713300,6212,713300
667,3440,714110,6212,714110
667,3440,715110,6212,715110
667,3440,716110,6212,716110
668,3448,717110,6212,717110
668,3448,718110,6212,718110
669,3450,719110,6212,719110
670,3452,720110,6212,720110
670,3452,721110,6212,721110
671,3454,722110,6212,722110
672,3456,723110,6212,723110
672,3456,723110,6212,723110
673,3458,723580,6212,723580
674,3460,724580,6212,724580
675,3468,726580,6212,726580
676,3470,727580,6212,727580
676,3470,728580,6212,728580
676,3470,729580,6212,729580
677,3478,730230,6212,730230
678,3486,730700,6212,730700
679,3494,731700,6212,731700
680,3496,732510,6212,732510
681,3504,733510,6212,733510
682,3512,733980,6212,733980
682,3512,734630,6212,734630
682,3512,735630,6212,735630
683,3514,736630,6212,736630
684,3522,737630,6212,737630
684,3522,738630,6212,738630
685,3524,739280,6212,739280
685,3524,740280,6212,740280
685,3524,740750,6212,740750
685,3524,741560,6212,741560
685,3524,742560,6212,742560
685,3524,742560,6212,742560
686,3532,743560,6212,743560
686,3532,743560,6212,743560
687,3536,744560,6212,744560
687,3536,745560,6212,745560
688,3538,745560,6212,745560
688,3538,746020,6212,746020
689,3546,747020,6212,747020
689,3546,748020,6212,748020
690,3548,749020,6212,749020
691,3556,750020,6212,750020
691,3556,750670,6212,750670
692,3564,751670,6212,751670
693,3572,752670,6212,752670
694,3580,753670,6212,753670
695,3588,754670,6212,754670
695,3588,754670,6212,754670
696,3596,755480,6212,755480
696,3596,756070,6212,756070
697,3598,756880,6212,756880
697,3598,757880,6212,757880
697,3598,758690,6212,758690
698,3600,759690,6212,759690
698,3600,760340,6212,760340
698,3600,761340,6212,761340
699,3602,761890,6212,761890
699,3602,762540,6212,762540
700,3604,763540,6212,763540
701,3606,764190,6212,764190
701,3606,765190,6212,765190
701,3606,765190,6212,765190
702,3608,766190,6212,766190
703,3616,766190,6212,766190
704,3618,767190,6212,767190
705,3626,767190,6212,767190
705,3626,767420,6212,767420
705,3626,768230,6212,768230
706,3628,769230,6212,769230
706,3628,770230,6212,770230
707,3630,770700,6212,770700
707,3630,771700,6212,771700
707,3630,772700,6212,772700
707,3630,773700,6212,773700
707,3630,773700,6212,773700
707,3630,773860,6212,773860
707,3630,774860,6212,774860
708,3632,775860,6212,775860
708,3632,776670,6212,776670
709,3634,776670,6212,776670
709,3634,777480,6212,777480
710,3642,777480,6212,777480
711,3643,778290,6212,778290
712,3651,779290,6212,779290
713,3653,780290,6212,780290
713,3653,780290,6212,780290
713,3653,781290,6212,781290
714,3661,782290,6212,782290
715,3663,782290,6212,782290
715,3663,783100,6212,783100
715,3663,784100,6212,784100
716,3671,785100,6212,785100
717,3673,786100,6212,786100
717,3673,786420,6212,786420
718,3681,787420,6212,787420
718,3681,787420,6212,787420
718,3681,788420,6212,788420
718,3681,789420,6212,789420
718,3681,790420,6212,790420
719,3682,790740,6212,790740
720,3690,791740,6212,791740
721,3698,792390,6212,792390
722,3706,793200,6212,793200
722,3706,794200,6212,794200
723,3708,795200,6212,795200
723,3708,796200,6212,796200
723,3708,797200,6212,797200
723,3708,797200,6212,797200
723,3708,798200,6212,798200
724,3710,799200,6212,799200
724,3710,800200,6212,800200
724,3710,801200,6212,801200
724,3710,802200,6212,802200
724,3710,802200,6212,802200
725,3718,802200,6212,802200
725,3718,802670,6212,802670
725,3718,803670,6212,803670
725,3718,804670,6212,804670
725,3718,805670,6212,805670
725,3718,806670,6212,806670
725,3718,807670,6212,807670
725,3718,807670,6212,807670
725,3718,808670,6212,808670
725,3718,808990,6212,808990
725,3718,808990,6212,808990
725,3718,809800,6212,809800
726,3726,810800,6212,810800
726,3726,811800,6212,811800
726,3726,812610,6212,812610
726,3726,812610,6212,812610
727,3728,813610,6212,813610
728,3736,813830,6212,813830
729,3738,814830,6212,814830
730,3740,815150,6212,815150
730,3740,815470,6212,815470
731,3748,816470,6212,816470
731,3748,817470,6212,817470
732,3752,817470,6212,817470
732,3752,818470,6212,818470
732,3752,819060,6212,819060
732,3752,820060,6212,820060
732,3752,820060,6212,820060
732,3752,821060,6212,821060
732,3752,821610,6212,821610
732,3752,822610,6212,822610
733,3760,823610,6212,823610
733,3760,823930,6212,823930
733,3760,824740,6212,824740
733,3760,825550,6212,825550
733,3760,826550,6212,826550
733,3760,827550,6212,827550
733,3760,828550,6212,828550
733,3760,828870,6212,828870
733,3760,830870,6212,830870
734,3762,831870,6212,831870
734,3762,832870,6212,832870
734,3762,833870,6212,833870
735,3764,833870,6212,833870
736,3766,834420,6212,834420
736,3766,835070,6212,835070
737,3774,835070,6212,835070
737,3774,835070,6212,835070
738,3776,836070,6212,836070
739,3784,836540,6212,836540
740,3786,837350,6212,837350
741,3788,838350,6212,838350
741,3788,839350,6212,839350
742,3796,839820,6212,839820
743,3798,840820,6212,840820
744,3806,841820,6212,841820
745,3808,842630,6212,842630
746,3816,843630,6212,843630
746,3816,844630,6212,844630
747,3818,845630,6212,845630
747,3818,846280,6212,846280
747,3818,847090,6212,847090
748,3826,847090,6212,847090
749,3834,847090,6212,847090
750,3842,847090,6212,847090
750,3842,848090,6212,848090
750,3842,848900,6212,848900
750,3842,849900,6212,849900
750,3842,850900,6212,850900
751,3844,851710,6212,851710
751,3844,851710,6212,851710
751,3844,852710,6212,852710
751,3844,853710,6212,853710
752,3848,854260,6212,854260
752,3848,854580,6212,854580
752,3848,855580,6212,855580
753,3856,856390,6212,856390
753,3856,857390,6212,857390
754,3864,858390,6212,858390
754,3864,858390,6212,858390
754,3864,859390,6212,859390
754,3864,859440,6212,859440
754,3864,860440,6212,860440
754,3864,861440,6212,861440
754,3864,862440,6212,862440
755,3872,863440,6212,863440
756,3880,864440,6212,864440
757,3882,865440,6212,865440
757,3882,865760,6212,865760
757,3882,866760,6212,866760
758,3890,867760,6212,867760
759,3892,868230,6212,868230
760,3900,869230,6212,869230
761,3902,869880,6212,869880
761,3902,870880,6212,870880
762,3910,871880,6212,871880
762,3910,872430,6212,872430
763,3918,873240,6212,873240
764,3926,874240,6212,874240
764,3926,874240,6212,874240
764,3926,875240,6212,875240
764,3926,876240,6212,876240
765,3934,877240,6212,877240
766,3936,877560,6212,877560
766,3936,878560,6212,878560
767,3944,878930,6212,878930
767,3944,879740,6212,879740
768,3952,880550,6212,880550
769,3960,881360,6212,881360
769,3960,882360,6212,882360
769,3960,883360,6212,883360
770,3968,884360,6212,884360
770,3968,885360,6212,885360
770,3968,886360,6212,886360
770,3968,887360,6212,887360
770,3968,887360,6212,887360
770,3968,887830,6212,887830
771,3976,887830,6212,887830
771,3976,887830,6212,887830
772,3984,888300,6212,888300
773,3992,888300,6212,888300
773,3992,888460,6212,888460
773,3992,889460,6212,889460
774,3994,890460,6212,890460
774,3994,891270,6212,891270
775,4002,892080,6212,892080
775,4002,892080,6212,892080
775,4002,892550,6212,892550
776,4004,893550,6212,893550
776,4004,894550,6212,894550
776,4004,894870,6212,894870
776,4004,895870,6212,895870
776,4004,896870,6212,896870
776,4004,896870,6212,896870
777,4006,897680,6212,897680
777,4006,898680,6212,898680
777,4006,899490,6212,899490
778,4008,900140,6212,900140
779,4010,901140,6212,901140
779,4010,901510,6212,901510
779,4010,902510,6212,902510
779,4010,903510,6212,903510
780,4012,904510,6212,904510
781,4020,905510,6212,905510
781,4020,905510,6212,905510
782,4028,906510,6212,906510
783,4030,906670,6212,906670
784,4032,907670,6212,907670
785,4040,908670,6212,908670
786,4042,909670,6212,909670
787,4050,910670,6212,910670
788,4058,910670,6212,910670
789,4066,911480,6212,911480
789,4066,911950,6212,911950
789,4066,912950,6212,912950
789,4066,913760,6212,913760
790,4074,913760,6212,913760
791,4082,914570,6212,914570
792,4084,915570,6212,915570
792,4084,916570,6212,916570
792,4084,916890,6212,916890
792,4084,917050,6212,917050
792,4084,918050,6212,918050
792,4084,918520,6212,918520
792,4084,919330,6212,919330
793,4092,919330,6212,919330
793,4092,919800,6212,919800
794,4094,920800,6212,920800
795,4102,921800,6212,921800
796,4110,922800,6212,922800
796,4110,923450,6212,923450
797,4118,924450,6212,924450
798,4120,924450,6212,924450
798,4120,924910,6212,924910
798,4120,925720,6212,925720
799,4122,926720,6212,926720
799,4122,927190,6212,927190
800,4130,928190,6212,928190
801,4132,929190,6212,929190
801,4132,930190,6212,930190
801,4132,931190,6212,931190
802,4134,931510,6212,931510
803,4136,932320,6212,932320
804,4144,933130,6212,933130
804,4144,933130,6212,933130
804,4144,934130,6212,934130
805,4152,935130,6212,935130
806,4154,936130,6212,936130
807,4162,936130,6212,936130
808,4170,936460,6212,936460
808,4170,936460,6212,936460
808,4170,937460,6212,937460
808,4170,938270,6212,938270
808,4170,939270,6212,939270
808,4170,939270,6212,939270
808,4170,939270,6212,939270
808,4170,939740,6212,939740
808,4170,940740,6212,940740
808,4170,941550,6212,941550
808,4170,942550,6212,942550
808,4170,943550,6212,943550
808,4170,943550,6212,943550
808,4170,943870,6212,943870
809,4172,944680,6212,944680
810,4180,945490,6212,945490
810,4180,945810,6212,945810
811,4188,946130,6212,946130
811,4188,946130,6212,946130
812,4190,947130,6212,947130
813,4192,947940,6212,947940
814,4194,947940,6212,947940
814,4194,948530,6212,948530
814,4194,949530,6212,949530
815,4196,950340,6212,950340
815,4196,951340,6212,951340
815,4196,952150,6212,952150
815,4196,953150,6212,953150
816,4198,953800,6212,953800
816,4198,954800,6212,954800
817,4200,955270,6212,955270
817,4200,955590,6212,955590
817,4200,955820,6212,955820
817,4200,955820,6212,955820
818,4202,955820,6212,955820
818,4202,956630,6212,956630
818,4202,957630,6212,957630
819,4204,958100,6212,958100
819,4204,959100,6212,959100
819,4204,960100,6212,960100
819,4204,960910,6212,960910
819,4204,960910,6212,960910
819,4204,961910,6212,961910
819,4204,962720,6212,962720
819,4204,963530,6212,963530
820,4205,964530,6212,964530
820,4205,965000,6212,965000
820,4205,965470,6212,965470
820,4205,965940,6212,965940
820,4205,966750,6212,966750
820,4205,967560,6212,967560
820,4205,968560,6212,968560
820,4205,969560,6212,969560
821,4213,969880,6212,969880
821,4213,970200,6212,970200
822,4217,971010,6212,971010
822,4217,972010,6212,972010
823,4225,973010,6212,973010
823,4225,973820,6212,973820
824,4227,973820,6212,973820
824,4227,974090,6212,974090
824,4227,975090,6212,975090
824,4227,976090,6212,976090
824,4227,976900,6212,976900
824,4227,976900,6212,976900
825,4229,977370,6212,977370
825,4229,977830,6212,977830
825,4229,977830,6212,977830
825,4229,978830,6212,978830
825,4229,979830,6212,979830
825,4229,980830,6212,980830
826,4237,981830,6212,981830
826,4237,981830,6212,981830
827,4245,981830,6212,981830
827,4245,982150,6212,982150
827,4245,983150,6212,983150
827,4245,983620,6212,983620
827,4245,984430,6212,984430
828,4247,985240,6212,985240
829,4255,985560,6212,985560
830,4263,986370,6212,986370
831,4265,986960,6212,986960
831,4265,987960,6212,987960
831,4265,988180,6212,988180
832,4267,988990,6212,988990
832,4267,989540,6212,989540
832,4267,990540,6212,990540
833,4269,991540,6212,991540
833,4269,992090,6212,992090
833,4269,993090,6212,993090
834,4271,994090,6212,994090
834,4271,995090,6212,995090
834,4271,996090,6212,996090
834,4271,997090,6212,997090
835,4273,998090,6212,998090
835,4273,999090,6212,999090
835,4273,1000090,6212,1000090
836,4281,1000900,6212,1000900
836,4281,1000900,6212,1000900
836,4281,1001360,6212,1001360
836,4281,1002360,6212,1002360
836,4281,1003360,6212,1003360
836,4281,1004360,6212,1004360
836,4281,1005170,6212,1005170
836,4281,1006170,6212,1006170
836,4281,1007170,6212,1007170
836,4281,1008170,6212,1008170
837,4283,1009170,6212,1009170
838,4291,1010170,6212,1010170
839,4299,1010170,6212,1010170
839,4299,1010170,6212,1010170
840,4301,1010980,6212,1010980
840,4301,1011980,6212,1011980
840,4301,1011980,6212,1011980
840,4301,1012210,6212,1012210
840,4301,1020210,6212,1020210
840,4301,1021210,6212,1021210
841,4309,1022210,6212,1022210
841,4309,1023210,6212,1023210
841,4309,1024210,6212,1024210
841,4309,1025020,6212,1025020
842,4317,1026020,6212,1026020
843,4319,1027020,6212,1027020
844,4327,1028020,6212,1028020
844,4327,1029020,6212,1029020
844,4327,1030020,6212,1030020
845,4335,1031020,6212,1031020
845,4335,1032020,6212,1032020
845,4335,1033020,6212,1033020
846,4337,1033490,6212,1033490
846,4337,1034140,6212,1034140
846,4337,1034610,6212,1034610
847,4345,1035610,6212,1035610
847,4345,1036610,6212,1036610
847,4345,1037610,6212,1037610
847,4345,1038080,6212,1038080
847,4345,1039080,6212,1039080
848,4347,1040080,6212,1040080
848,4347,1040890,6212,1040890
848,4347,1041890,6212,1041890
849,4349,1042700,6212,1042700
850,4357,1043700,6212,1043700
850,4357,1044510,6212,1044510
851,4365,1044830,6212,1044830
852,4369,1045200,6212,1045200
853,4371,1046200,6212,1046200
853,4371,1047010,6212,1047010
853,4371,1048010,6212,1048010
853,4371,1048010,6212,1048010
853,4371,1049010,6212,1049010
853,4371,1049010,6212,1049010
853,4371,1050010,6212,1050010
853,4371,1051010,6212,1051010
853,4371,1052010,6212,1052010
853,4371,1052820,6212,1052820
854,4379,1053630,6212,1053630
855,4387,1054100,6212,1054100
855,4387,1054910,6212,1054910
855,4387,1055910,6212,1055910
856,4395,1056130,6212,1056130
856,4395,1056780,6212,1056780
856,4395,1057780,6212,1057780
856,4395,1058780,6212,1058780
856,4395,1059100,6212,1059100
856,4395,1060100,6212,1060100
857,4397,1060570,6212,1060570
858,4399,1061570,6212,1061570
858,4399,1062570,6212,1062570
858,4399,1063380,6212,1063380
858,4399,1063540,6212,1063540
858,4399,1064350,6212,1064350
859,4407,1065350,6212,1065350
859,4407,1065940,6212,1065940
859,4407,1066940,6212,1066940
860,4415,1067400,6212,1067400
860,4415,1068400,6212,1068400
861,4423,1069400,6212,1069400
861,4423,1070400,6212,1070400
861,4423,1070870,6212,1070870
861,4423,1071870,6212,1071870
862,4431,1071870,6212,1071870
863,4433,1072340,6212,1072340
863,4433,1073340,6212,1073340
864,4441,1074150,6212,1074150
864,4441,1075150,6212,1075150
864,4441,1075960,6212,1075960
865,4449,1076430,6212,1076430
865,4449,1077430,6212,1077430
866,4451,1077890,6212,1077890
866,4451,1078890,6212,1078890
867,4459,1078890,6212,1078890
867,4459,1079110,6212,1079110
868,4461,1079920,6212,1079920
868,4461,1080920,6212,1080920
869,4463,1081730,6212,1081730
869,4463,1082190,6212,1082190
870,4465,1082190,6212,1082190
870,4465,1083190,6212,1083190
871,4473,1083410,6212,1083410
871,4473,1083870,6212,1083870
872,4481,1084190,6212,1084190
872,4481,1085190,6212,1085190
872,4481,1086190,6212,1086190
872,4481,1087190,6212,1087190
872,4481,1087510,6212,1087510
873,4489,1088510,6212,1088510
873,4489,1089160,6212,1089160
874,4491,1089160,6212,1089160
874,4491,1089970,6212,1089970
874,4491,1090970,6212,1090970
875,4499,1091440,6212,1091440
875,4499,1092440,6212,1092440
875,4499,1092810,6212,1092810
875,4499,1093810,6212,1093810
876,4507,1094280,6212,1094280
877,4515,1095280,6212,1095280
877,4515,1096280,6212,1096280
877,4515,1097280,6212,1097280
877,4515,1098090,6212,1098090
878,4523,1098740,6212,1098740
878,4523,1098740,6212,1098740
878,4523,1099740,6212,1099740
878,4523,1099740,6212,1099740
878,4523,1100740,6212,1100740
878,4523,1101330,6212,1101330
879,4531,1102330,6212,1102330
879,4531,1102800,6212,1102800
879,4531,1103800,6212,1103800
879,4531,1104800,6212,1104800
879,4531,1105800,6212,1105800
879,4531,1105800,6212,1105800
879,4531,1106610,6212,1106610
879,4531,1107610,6212,1107610
879,4531,1107610,6212,1107610
879,4531,1108610,6212,1108610
879,4531,1108960,6212,1108960
880,4539,1109610,6212,1109610
880,4539,1110610,6212,1110610
881,4547,1111610,6212,1111610
882,4549,1112610,6212,1112610
882,4549,1112930,6212,1112930
882,4549,1113930,6212,1113930
883,4557,1114930,6212,1114930
883,4557,1115400,6212,1115400
883,4557,1116400,6212,1116400
883,4557,1117210,6212,1117210
884,4565,1117210,6212,1117210
884,4565,1118210,6212,1118210
884,4565,1119020,6212,1119020
885,4573,1119020,6212,1119020
885,4573,1120020,6212,1120020
885,4573,1121020,6212,1121020
886,4581,1121340,6212,1121340
886,4581,1122340,6212,1122340
886,4581,1123150,6212,1123150
887,4582,1123380,6212,1123380
887,4582,1124190,6212,1124190
887,4582,1125000,6212,1125000
887,4582,1126000,6212,1126000
887,4582,1127000,6212,1127000
887,4582,1127000,6212,1127000
888,4584,1127810,6212,1127810
888,4584,1128810,6212,1128810
889,4592,1129810,6212,1129810
889,4592,1130620,6212,1130620
889,4592,1131620,6212,1131620
889,4592,1132090,6212,1132090
889,4592,1133090,6212,1133090
889,4592,1134090,6212,1134090
889,4592,1134900,6212,1134900
890,4594,1135900,6212,1135900
890,4594,1136900,6212,1136900
891,4602,1137010,6212,1137010
892,4610,1137820,6212,1137820
892,4610,1138820,6212,1138820
893,4618,1138820,6212,1138820
894,4620,1139820,6212,1139820
894,4620,1139820,6212,1139820
894,4620,1140820,6212,1140820
894,4620,1141820,6212,1141820
895,4624,1141820,6212,1141820
896,4632,1142820,6212,1142820
896,4632,1143280,6212,1143280
897,4640,1144090,6212,1144090
898,4648,1145090,6212,1145090
899,4656,1145560,6212,1145560
900,4664,1145560,6212,1145560
901,4666,1146030,6212,1146030
902,4668,1146620,6212,1146620
902,4668,1147620,6212,1147620
902,4668,1148620,6212,1148620
902,4668,1149620,6212,1149620
902,4668,1150430,6212,1150430
902,4668,1151430,6212,1151430
902,4668,1151430,6212,1151430
903,4670,1151430,6212,1151430
903,4670,1152430,6212,1152430
903,4670,1153430,6212,1153430
903,4670,1154240,6212,1154240
904,4672,1154790,6212,1154790
904,4672,1155020,6212,1155020
905,4674,1156020,6212,1156020
905,4674,1157020,6212,1157020
905,4674,1157830,6212,1157830
906,4682,1157830,6212,1157830
907,4686,1157830,6212,1157830
907,4686,1158640,6212,1158640
907,4686,1159640,6212,1159640
907,4686,1160100,6212,1160100
907,4686,1161100,6212,1161100
907,4686,1162100,6212,1162100
907,4686,1163100,6212,1163100
908,4688,1164100,6212,1164100
908,4688,1165100,6212,1165100
909,4690,1165560,6212,1165560
910,4698,1166370,6212,1166370
911,4700,1167180,6212,1167180
911,4700,1168180,6212,1168180
912,4704,1169180,6212,1169180
912,4704,1170180,6212,1170180
912,4704,1170180,6212,1170180
912,4704,1171180,6212,1171180
913,4706,1172180,6212,1172180
913,4706,1172990,6212,1172990
913,4706,1173460,6212,1173460
913,4706,1173460,6212,1173460
913,4706,1174460,6212,1174460
913,4706,1175460,6212,1175460
914,4714,1176050,6212,1176050
915,4716,1177050,6212,1177050
916,4724,1177370,6212,1177370
917,4732,1178370,6212,1178370
917,4732,1178840,6212,1178840
918,4740,1179840,6212,1179840
918,4740,1180310,6212,1180310
918,4740,1181310,6212,1181310
918,4740,1182310,6212,1182310
919,4748,1183310,6212,1183310
920,4750,1184120,6212,1184120
921,4752,1184120,6212,1184120
921,4752,1184930,6212,1184930
921,4752,1185930,6212,1185930
921,4752,1186400,6212,1186400
921,4752,1186870,6212,1186870
921,4752,1187190,6212,1187190
921,4752,1187740,6212,1187740
921,4752,1188740,6212,1188740
921,4752,1189740,6212,1189740
922,4760,1190740,6212,1190740
923,4762,1191740,6212,1191740
