ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
838499.07,98.17,79.4,833077.34,97.54
838499.07,98.17,79.4,833077.34,97.54
838499.07,98.17,79.4,833077.34,97.54
838214.0,98.18,79.4,832833.15,97.55
838214.0,98.18,79.4,832833.15,97.55
838214.0,98.18,79.4,832833.15,97.55
838024.04,98.18,79.41,832616.66,97.55
838024.04,98.18,79.41,832616.66,97.55
838024.04,98.18,79.41,832591.18,97.54
838024.04,98.18,79.41,832591.18,97.54
838024.04,98.18,79.41,832591.18,97.54
838024.04,98.18,79.41,832591.18,97.54
838024.04,98.18,79.41,832591.18,97.54
837935.56,98.18,79.41,832498.72,97.55
837935.56,98.18,79.41,832498.72,97.55
837935.56,98.18,79.41,832498.72,97.55
837641.67,98.19,79.41,832271.35,97.56
837641.67,98.19,79.41,832271.35,97.56
837641.67,98.19,79.41,832271.35,97.56
837115.68,98.19,79.42,831717.79,97.56
837115.68,98.19,79.42,831717.79,97.56
837115.68,98.19,79.42,831717.79,97.56
836917.6,98.2,79.42,831577.65,97.57
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836554.57,98.21,79.43,831297.63,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
836061.59,98.21,79.44,830776.51,97.59
835771.0,98.22,79.44,830502.18,97.6
835771.0,98.22,79.44,830502.18,97.6
835771.0,98.22,79.44,830502.18,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830204.47,97.6
835491.99,98.22,79.44,830173.01,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835491.99,98.22,79.44,830177.1,97.59
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
835197.52,98.22,79.45,829736.15,97.58
834870.03,98.23,79.45,829393.43,97.58
834870.03,98.23,79.45,829393.43,97.58
834870.03,98.23,79.45,829393.43,97.58
834870.03,98.23,79.45,829393.43,97.58
834870.03,98.23,79.45,829393.43,97.58
834870.03,98.23,79.45,829393.43,97.58
834484.51,98.24,79.47,829063.41,97.61
834484.51,98.24,79.47,829063.41,97.61
834484.51,98.24,79.47,829063.41,97.61
833488.77,98.24,79.47,828066.02,97.6
833488.77,98.24,79.47,828066.02,97.6
833488.77,98.24,79.47,828066.02,97.6
833488.77,98.24,79.47,828243.2,97.62
833488.77,98.24,79.47,828243.2,97.62
833488.77,98.24,79.47,828243.2,97.62
833488.77,98.24,79.47,828265.36,97.63
833488.77,98.24,79.47,828265.36,97.63
833488.77,98.24,79.47,828265.36,97.63
833488.77,98.24,79.47,828265.36,97.63
833488.77,98.24,79.47,828265.36,97.63
833488.77,98.24,79.47,828265.36,97.63
833488.77,98.24,79.47,828264.6,97.63
833488.77,98.24,79.47,828264.6,97.63
833488.77,98.24,79.47,828264.6,97.63
833488.77,98.24,79.47,828264.6,97.63
833284.75,98.25,79.47,828057.42,97.63
833284.75,98.25,79.47,828057.42,97.63
833000.44,98.25,79.47,827754.54,97.63
833000.44,98.25,79.47,827754.54,97.63
833000.44,98.25,79.47,827754.54,97.63
833000.44,98.25,79.47,827754.54,97.63
833000.44,98.25,79.47,827754.54,97.63
833000.44,98.25,79.47,827754.54,97.63
833000.44,98.25,79.47,827720.54,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832712.51,98.25,79.48,827474.48,97.63
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827103.65,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827078.77,97.64
832316.51,98.26,79.48,827057.76,97.64
832316.51,98.26,79.48,827057.76,97.64
832316.51,98.26,79.48,827092.48,97.64
832316.51,98.26,79.48,827092.48,97.64
832316.51,98.26,79.48,827092.48,97.64
832316.51,98.26,79.48,827110.79,97.64
832316.51,98.26,79.48,827110.79,97.64
832316.51,98.26,79.48,827110.79,97.64
832316.51,98.26,79.48,827110.79,97.64
832316.51,98.26,79.48,827110.79,97.64
832316.51,98.26,79.48,827110.79,97.64
832268.26,98.26,79.48,827107.87,97.65
832268.26,98.26,79.48,827107.87,97.65
832268.26,98.26,79.48,827107.87,97.65
832268.26,98.26,79.48,827074.41,97.65
832268.26,98.26,79.48,827074.41,97.65
832268.26,98.26,79.48,827074.41,97.65
832268.26,98.26,79.48,827074.41,97.65
832018.49,98.27,79.49,826844.55,97.65
832018.49,98.27,79.49,826844.55,97.65
832018.49,98.27,79.49,826844.55,97.65
831798.91,98.27,79.49,826666.36,97.66
831798.91,98.27,79.49,826666.36,97.66
831798.91,98.27,79.49,826666.36,97.66
831640.62,98.27,79.49,826538.58,97.66
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826102.49,97.67
831255.27,98.27,79.5,826147.34,97.67
831255.27,98.27,79.5,826208.09,97.68
831255.27,98.27,79.5,826208.09,97.68
831255.27,98.27,79.5,826208.09,97.68
831097.31,98.27,79.5,825997.26,97.67
831097.31,98.27,79.5,825997.26,97.67
831097.31,98.27,79.5,825997.26,97.67
831097.31,98.27,79.5,825997.26,97.67
831097.31,98.27,79.5,825997.26,97.67
831097.31,98.27,79.5,825997.26,97.67
831097.31,98.27,79.5,825997.26,97.67
830710.94,98.28,79.51,825688.54,97.69
830710.94,98.28,79.51,825688.54,97.69
830710.94,98.28,79.51,825671.93,97.69
830710.94,98.28,79.51,825671.93,97.69
830217.96,98.29,79.51,825195.48,97.69
830217.96,98.29,79.51,825195.48,97.69
830217.96,98.29,79.51,825195.48,97.69
830217.96,98.29,79.51,825195.48,97.69
830217.96,98.29,79.51,825195.48,97.69
830217.96,98.29,79.51,825195.48,97.69
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824807.04,97.7
829824.2,98.29,79.52,824821.28,97.7
829824.2,98.29,79.52,824821.28,97.7
829824.2,98.29,79.52,824821.28,97.7
829472.84,98.31,79.53,824589.37,97.73
829472.84,98.31,79.53,824589.37,97.73
829472.84,98.31,79.53,824589.37,97.73
829472.84,98.31,79.53,824589.37,97.73
829472.84,98.31,79.53,824589.37,97.73
829472.84,98.31,79.53,824589.37,97.73
829472.84,98.31,79.53,824624.42,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829256.87,98.31,79.53,824429.64,97.73
829062.13,98.31,79.54,824130.15,97.72
829062.13,98.31,79.54,824130.15,97.72
829062.13,98.31,79.54,824130.15,97.72
829062.13,98.31,79.54,824130.15,97.72
828867.97,98.31,79.54,823998.9,97.73
828867.97,98.31,79.54,823998.9,97.73
828867.97,98.31,79.54,823998.9,97.73
828867.97,98.31,79.54,823998.9,97.73
828583.21,98.32,79.54,823714.82,97.74
828583.21,98.32,79.54,823714.82,97.74
828583.21,98.32,79.54,823714.82,97.74
828168.48,98.32,79.55,823320.77,97.74
828168.48,98.32,79.55,823320.77,97.74
828168.48,98.32,79.55,823320.77,97.74
828168.48,98.32,79.55,823320.77,97.74
828168.48,98.32,79.55,823320.77,97.74
828168.48,98.32,79.55,823320.77,97.74
828168.48,98.32,79.55,823320.77,97.74
828060.51,98.32,79.54,823239.32,97.75
828060.51,98.32,79.54,823239.32,97.75
827776.2,98.32,79.55,822937.82,97.75
827776.2,98.32,79.55,822937.82,97.75
827776.2,98.32,79.55,822937.82,97.75
827776.2,98.32,79.55,822915.34,97.75
827776.2,98.32,79.55,822915.34,97.75
827513.43,98.33,79.55,822608.59,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
827010.75,98.34,79.56,822045.54,97.75
826601.12,98.34,79.57,821691.22,97.76
826601.12,98.34,79.57,821691.22,97.76
826601.12,98.34,79.57,821691.22,97.76
826601.12,98.34,79.57,821691.22,97.76
826601.12,98.34,79.57,821691.22,97.76
826601.12,98.34,79.57,821691.22,97.76
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826601.12,98.34,79.57,821737.18,97.77
826391.54,98.34,79.57,821558.03,97.77
826391.54,98.34,79.57,821558.03,97.77
826391.54,98.34,79.57,821558.03,97.77
826391.54,98.34,79.57,821558.03,97.77
826391.54,98.34,79.57,821558.03,97.77
826391.54,98.34,79.57,821558.03,97.77
826391.54,98.34,79.57,821558.03,97.77
825810.36,98.34,79.57,820983.13,97.77
825810.36,98.34,79.57,820983.13,97.77
825810.36,98.34,79.57,820983.13,97.77
825810.36,98.34,79.57,820983.13,97.77
825810.36,98.34,79.57,820983.13,97.77
825810.36,98.34,79.57,820983.13,97.77
825810.36,98.34,79.57,820983.13,97.77
825810.36,98.34,79.57,821001.66,97.77
824814.62,98.34,79.57,820013.66,97.77
824814.62,98.34,79.57,820013.66,97.77
824656.87,98.34,79.57,819858.93,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824656.87,98.34,79.57,819824.15,97.77
824284.16,98.35,79.58,819390.46,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
824284.16,98.35,79.58,819425.26,97.77
823912.67,98.36,79.59,819076.02,97.78
823912.67,98.36,79.59,819076.02,97.78
823912.67,98.36,79.59,819076.02,97.78
823912.67,98.36,79.59,819076.02,97.78
822916.93,98.36,79.59,818081.09,97.78
822916.93,98.36,79.59,818081.09,97.78
822916.93,98.36,79.59,818081.09,97.78
822916.93,98.36,79.59,818081.09,97.78
822916.93,98.36,79.59,818081.09,97.78
822916.93,98.36,79.59,818081.09,97.78
822916.93,98.36,79.59,818081.09,97.78
822916.93,98.36,79.59,818081.09,97.78
822617.26,98.36,79.59,817778.52,97.78
822324.1,98.37,79.59,817462.59,97.78
822120.7,98.37,79.59,817239.99,97.78
822120.7,98.37,79.59,817239.99,97.78
822120.7,98.37,79.59,817239.99,97.78
822120.7,98.37,79.59,817239.99,97.78
822120.7,98.37,79.59,817239.99,97.78
822120.7,98.37,79.59,817239.99,97.78
822120.7,98.37,79.59,817239.99,97.78
822120.7,98.37,79.59,817239.99,97.78
821801.75,98.37,79.59,816921.04,97.78
821801.75,98.37,79.59,816921.04,97.78
821507.27,98.37,79.59,816725.85,97.8
821399.31,98.37,79.59,816616.85,97.8
821399.31,98.37,79.59,816576.95,97.79
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821399.31,98.37,79.59,816644.02,97.8
821104.83,98.37,79.6,816375.89,97.81
820523.78,98.37,79.6,815791.99,97.81
820523.78,98.37,79.6,815791.99,97.81
820523.78,98.37,79.6,815791.99,97.81
820523.78,98.37,79.6,815791.99,97.81
820523.78,98.37,79.6,815791.99,97.81
820523.78,98.37,79.6,815791.99,97.81
820266.88,98.38,79.6,815561.44,97.81
820266.88,98.38,79.6,815561.44,97.81
820266.88,98.38,79.6,815561.44,97.81
819978.95,98.38,79.61,815230.11,97.81
819978.95,98.38,79.61,815230.11,97.81
819978.95,98.38,79.61,815230.11,97.81
819978.95,98.38,79.61,815230.11,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814660.55,97.81
819398.84,98.38,79.61,814620.31,97.81
819398.84,98.38,79.61,814620.31,97.81
819223.04,98.39,79.61,814451.43,97.82
819223.04,98.39,79.61,814451.43,97.82
819223.04,98.39,79.61,814566.75,97.83
819223.04,98.39,79.61,814566.75,97.83
819223.04,98.39,79.61,814566.75,97.83
819223.04,98.39,79.61,814566.75,97.83
819223.04,98.39,79.61,814566.75,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818929.15,98.39,79.62,814282.25,97.83
818612.56,98.4,79.62,813974.34,97.84
818612.56,98.4,79.62,813974.34,97.84
818612.56,98.4,79.62,813974.34,97.84
818391.66,98.4,79.62,813752.42,97.84
818391.66,98.4,79.62,813752.42,97.84
818391.66,98.4,79.62,813752.42,97.84
818391.66,98.4,79.62,813752.42,97.84
818391.66,98.4,79.62,813752.42,97.84
818391.66,98.4,79.62,813776.35,97.84
818391.66,98.4,79.62,813776.35,97.84
818391.66,98.4,79.62,813776.35,97.84
818391.66,98.4,79.62,813776.35,97.84
818391.66,98.4,79.62,813776.35,97.84
818391.66,98.4,79.62,813776.35,97.84
818101.22,98.4,79.62,813494.41,97.85
818101.22,98.4,79.62,813494.41,97.85
818101.22,98.4,79.62,813494.41,97.85
817806.75,98.4,79.63,813159.08,97.84
817806.75,98.4,79.63,813159.08,97.84
817806.75,98.4,79.63,813159.08,97.84
817806.75,98.4,79.63,813159.08,97.84
817806.75,98.4,79.63,813159.08,97.84
817806.75,98.4,79.63,813159.08,97.84
817806.75,98.4,79.63,813159.08,97.84
817614.72,98.41,79.63,812936.0,97.84
817614.72,98.41,79.63,812936.0,97.84
817614.72,98.41,79.63,812936.0,97.84
817614.72,98.41,79.63,812936.0,97.84
817614.72,98.41,79.63,812936.0,97.84
817614.72,98.41,79.63,812936.0,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817355.48,98.41,79.63,812675.15,97.84
817061.01,98.41,79.63,812457.27,97.85
817061.01,98.41,79.63,812457.27,97.85
817061.01,98.41,79.63,812457.27,97.85
817061.01,98.41,79.63,812457.27,97.85
817061.01,98.41,79.63,812457.27,97.85
816856.87,98.41,79.63,812235.08,97.85
816856.87,98.41,79.63,812235.08,97.85
816856.87,98.41,79.63,812235.08,97.85
816856.87,98.41,79.63,812235.08,97.85
816856.87,98.41,79.63,812235.08,97.85
816856.87,98.41,79.63,812235.08,97.85
816856.87,98.41,79.63,812235.08,97.85
816407.13,98.42,79.64,811827.12,97.87
816407.13,98.42,79.64,811827.12,97.87
816407.13,98.42,79.64,811827.12,97.87
816407.13,98.42,79.64,811827.12,97.87
816407.13,98.42,79.64,811827.12,97.87
816407.13,98.42,79.64,811827.12,97.87
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816119.89,98.43,79.65,811597.62,97.88
816123.96,98.43,79.65,811640.49,97.89
816123.96,98.43,79.65,811672.65,97.89
816123.96,98.43,79.65,811672.65,97.89
815832.13,98.43,79.65,811361.35,97.89
815251.08,98.43,79.65,810786.68,97.89
815251.08,98.43,79.65,810786.68,97.89
815034.76,98.44,79.66,810517.31,97.9
815034.76,98.44,79.66,810541.13,97.9
815034.76,98.44,79.66,810541.13,97.9
815034.76,98.44,79.66,810541.13,97.9
815034.76,98.44,79.66,810541.13,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810558.45,97.9
815034.76,98.44,79.66,810538.36,97.9
815034.76,98.44,79.66,810538.36,97.9
815034.76,98.44,79.66,810538.36,97.9
814647.41,98.45,79.67,810135.59,97.9
814647.41,98.45,79.67,810135.59,97.9
814356.98,98.45,79.67,809897.26,97.91
814356.98,98.45,79.67,809897.26,97.91
814356.98,98.45,79.67,809897.26,97.91
814356.98,98.45,79.67,809915.77,97.92
814356.98,98.45,79.67,809915.77,97.92
814356.98,98.45,79.67,809915.77,97.92
814369.44,98.45,79.67,809927.91,97.92
814369.44,98.45,79.67,809905.9,97.91
814369.44,98.45,79.67,809905.9,97.91
814175.28,98.46,79.68,809759.28,97.92
813971.15,98.46,79.68,809601.73,97.93
813971.15,98.46,79.68,809601.73,97.93
813971.15,98.46,79.68,809601.73,97.93
813971.15,98.46,79.68,809601.73,97.93
813971.15,98.46,79.68,809601.73,97.93
813971.15,98.46,79.68,809601.73,97.93
813971.15,98.46,79.68,809601.73,97.93
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809347.97,97.94
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809315.53,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813741.84,98.47,79.69,809311.45,97.93
813537.82,98.47,79.69,809240.18,97.95
813537.82,98.47,79.69,809240.18,97.95
813537.82,98.47,79.69,809240.18,97.95
813537.82,98.47,79.69,809240.18,97.95
813537.82,98.47,79.69,809240.18,97.95
813243.35,98.47,79.69,809022.52,97.96
813085.39,98.47,79.69,808819.26,97.96
813085.39,98.47,79.69,808819.26,97.96
813085.39,98.47,79.69,808819.26,97.96
813085.39,98.47,79.69,808841.54,97.96
