ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
629,3264,645430,6212,645430
630,3272,646430,6212,646430
631,3274,647430,6212,647430
631,3274,647430,6212,647430
631,3274,648240,6212,648240
631,3274,649240,6212,649240
632,3276,649240,6212,649240
632,3276,649240,6212,649240
633,3278,650240,6212,650240
634,3286,650700,6212,650700
635,3294,651160,6212,651160
636,3302,659160,6212,659160
636,3302,660160,6212,660160
636,3302,660970,6212,660970
637,3304,661780,6212,661780
638,3312,662780,6212,662780
638,3312,663010,6212,663010
638,3312,664010,6212,664010
639,3314,665010,6212,665010
639,3314,665660,6212,665660
639,3314,666660,6212,666660
640,3322,667660,6212,667660
640,3322,667660,6212,667660
641,3330,668660,6212,668660
642,3338,669660,6212,669660
643,3340,669660,6212,669660
643,3340,670470,6212,670470
643,3340,671470,6212,671470
643,3340,672120,6212,672120
643,3340,672590,6212,672590
643,3340,672750,6212,672750
643,3340,673750,6212,673750
643,3340,674300,6212,674300
643,3340,674620,6212,674620
644,3348,675620,6212,675620
645,3350,675620,6212,675620
645,3350,676620,6212,676620
646,3358,677090,6212,677090
646,3358,678090,6212,678090
647,3360,678900,6212,678900
648,3362,679900,6212,679900
649,3370,680900,6212,680900
649,3370,681900,6212,681900
650,3372,682550,6212,682550
650,3372,683550,6212,683550
650,3372,684360,6212,684360
651,3380,685360,6212,685360
652,3388,685820,6212,685820
653,3390,686820,6212,686820
653,3390,687820,6212,687820
654,3392,687820,6212,687820
655,3394,688820,6212,688820
655,3394,688820,6212,688820
655,3394,689820,6212,689820
655,3394,690630,6212,690630
655,3394,691630,6212,691630
655,3394,691630,6212,691630
656,3402,692100,6212,692100
657,3410,693100,6212,693100
658,3418,697100,6212,697100
659,3426,698100,6212,698100
659,3426,698100,6212,698100
659,3426,698910,6212,698910
660,3428,698910,6212,698910
660,3428,698910,6212,698910
661,3436,699230,6212,699230
661,3436,699230,6212,699230
662,3444,700230,6212,700230
663,3446,700700,6212,700700
663,3446,701700,6212,701700
664,3454,702700,6212,702700
664,3454,703700,6212,703700
664,3454,703700,6212,703700
665,3458,704510,6212,704510
666,3466,705320,6212,705320
667,3468,706320,6212,706320
668,3476,706320,6212,706320
668,3476,706430,6212,706430
668,3476,707430,6212,707430
668,3476,707430,6212,707430
669,3484,707650,6212,707650
670,3492,708650,6212,708650
671,3500,709460,6212,709460
671,3500,710460,6212,710460
671,3500,711460,6212,711460
671,3500,711930,6212,711930
671,3500,712300,6212,712300
672,3508,713300,6212,713300
672,3508,714110,6212,714110
673,3516,715110,6212,715110
673,3516,716110,6212,716110
674,3524,717110,6212,717110
674,3524,718110,6212,718110
674,3524,719110,6212,719110
674,3524,720110,6212,720110
675,3532,721110,6212,721110
676,3534,722110,6212,722110
676,3534,723110,6212,723110
676,3534,723110,6212,723110
677,3536,723580,6212,723580
678,3538,724580,6212,724580
678,3538,726580,6212,726580
679,3540,727580,6212,727580
679,3540,728580,6212,728580
680,3542,729580,6212,729580
681,3550,730230,6212,730230
681,3550,730700,6212,730700
681,3550,731700,6212,731700
681,3550,732510,6212,732510
681,3550,733510,6212,733510
682,3558,733980,6212,733980
682,3558,734630,6212,734630
682,3558,735630,6212,735630
683,3566,736630,6212,736630
684,3574,737630,6212,737630
684,3574,738630,6212,738630
685,3582,739280,6212,739280
686,3590,740280,6212,740280
687,3592,740750,6212,740750
687,3592,741560,6212,741560
688,3594,742560,6212,742560
688,3594,742560,6212,742560
688,3594,743560,6212,743560
689,3602,743560,6212,743560
689,3602,744560,6212,744560
689,3602,745560,6212,745560
690,3610,745560,6212,745560
690,3610,746020,6212,746020
690,3610,747020,6212,747020
691,3618,748020,6212,748020
692,3622,749020,6212,749020
693,3630,750020,6212,750020
694,3632,750670,6212,750670
695,3634,751670,6212,751670
695,3634,752670,6212,752670
696,3642,753670,6212,753670
697,3644,754670,6212,754670
697,3644,754670,6212,754670
697,3644,755480,6212,755480
697,3644,756070,6212,756070
697,3644,756880,6212,756880
698,3652,757880,6212,757880
699,3654,758690,6212,758690
699,3654,759690,6212,759690
700,3662,760340,6212,760340
701,3664,761340,6212,761340
701,3664,761890,6212,761890
702,3666,762540,6212,762540
702,3666,763540,6212,763540
703,3674,764190,6212,764190
704,3682,765190,6212,765190
704,3682,765190,6212,765190
705,3684,766190,6212,766190
706,3692,766190,6212,766190
707,3694,767190,6212,767190
708,3702,767190,6212,767190
708,3702,767420,6212,767420
708,3702,768230,6212,768230
709,3704,769230,6212,769230
710,3706,770230,6212,770230
711,3708,770700,6212,770700
712,3716,771700,6212,771700
712,3716,772700,6212,772700
713,3724,773700,6212,773700
713,3724,773700,6212,773700
713,3724,773860,6212,773860
714,3726,774860,6212,774860
715,3734,775860,6212,775860
715,3734,776670,6212,776670
716,3742,776670,6212,776670
716,3742,777480,6212,777480
717,3744,777480,6212,777480
717,3744,778290,6212,778290
718,3746,779290,6212,779290
718,3746,780290,6212,780290
719,3748,780290,6212,780290
720,3756,781290,6212,781290
720,3756,782290,6212,782290
720,3756,782290,6212,782290
720,3756,783100,6212,783100
720,3756,784100,6212,784100
721,3764,785100,6212,785100
721,3764,786100,6212,786100
721,3764,786420,6212,786420
721,3764,787420,6212,787420
721,3764,787420,6212,787420
721,3764,788420,6212,788420
722,3766,789420,6212,789420
722,3766,790420,6212,790420
722,3766,790740,6212,790740
722,3766,791740,6212,791740
723,3768,792390,6212,792390
724,3776,793200,6212,793200
725,3784,794200,6212,794200
725,3784,795200,6212,795200
725,3784,796200,6212,796200
725,3784,797200,6212,797200
726,3792,797200,6212,797200
726,3792,798200,6212,798200
727,3800,799200,6212,799200
728,3802,800200,6212,800200
729,3810,801200,6212,801200
730,3818,802200,6212,802200
731,3820,802200,6212,802200
731,3820,802200,6212,802200
731,3820,802670,6212,802670
732,3822,803670,6212,803670
732,3822,804670,6212,804670
732,3822,805670,6212,805670
733,3830,806670,6212,806670
733,3830,807670,6212,807670
734,3832,807670,6212,807670
735,3834,808670,6212,808670
736,3836,808990,6212,808990
736,3836,808990,6212,808990
736,3836,809800,6212,809800
736,3836,810800,6212,810800
737,3838,811800,6212,811800
737,3838,812610,6212,812610
737,3838,812610,6212,812610
738,3846,813610,6212,813610
739,3854,813830,6212,813830
739,3854,814830,6212,814830
739,3854,815150,6212,815150
739,3854,815470,6212,815470
739,3854,816470,6212,816470
739,3854,817470,6212,817470
739,3854,817470,6212,817470
740,3856,818470,6212,818470
741,3864,819060,6212,819060
741,3864,820060,6212,820060
741,3864,820060,6212,820060
742,3872,821060,6212,821060
742,3872,821610,6212,821610
743,3874,822610,6212,822610
744,3876,823610,6212,823610
745,3878,823930,6212,823930
746,3880,824740,6212,824740
746,3880,825550,6212,825550
746,3880,826550,6212,826550
746,3880,827550,6212,827550
747,3882,828550,6212,828550
748,3890,828870,6212,828870
748,3890,830870,6212,830870
748,3890,831870,6212,831870
749,3898,832870,6212,832870
750,3900,833870,6212,833870
751,3908,833870,6212,833870
752,3916,834420,6212,834420
752,3916,835070,6212,835070
753,3924,835070,6212,835070
753,3924,835070,6212,835070
754,3932,836070,6212,836070
755,3934,836540,6212,836540
755,3934,837350,6212,837350
755,3934,838350,6212,838350
755,3934,839350,6212,839350
755,3934,839820,6212,839820
755,3934,840820,6212,840820
755,3934,841820,6212,841820
756,3942,842630,6212,842630
756,3942,843630,6212,843630
756,3942,844630,6212,844630
757,3944,845630,6212,845630
758,3952,846280,6212,846280
759,3953,847090,6212,847090
759,3953,847090,6212,847090
759,3953,847090,6212,847090
759,3953,847090,6212,847090
760,3955,848090,6212,848090
761,3963,848900,6212,848900
762,3965,849900,6212,849900
763,3973,850900,6212,850900
763,3973,851710,6212,851710
763,3973,851710,6212,851710
764,3981,852710,6212,852710
764,3981,853710,6212,853710
765,3989,854260,6212,854260
766,3997,854580,6212,854580
766,3997,855580,6212,855580
767,3999,856390,6212,856390
767,3999,857390,6212,857390
767,3999,858390,6212,858390
768,4007,858390,6212,858390
769,4015,859390,6212,859390
769,4015,859440,6212,859440
769,4015,860440,6212,860440
770,4023,861440,6212,861440
771,4025,862440,6212,862440
771,4025,863440,6212,863440
772,4033,864440,6212,864440
772,4033,865440,6212,865440
773,4041,865760,6212,865760
773,4041,866760,6212,866760
773,4041,867760,6212,867760
773,4041,868230,6212,868230
774,4049,869230,6212,869230
775,4057,869880,6212,869880
776,4065,870880,6212,870880
777,4067,871880,6212,871880
778,4075,872430,6212,872430
779,4079,873240,6212,873240
779,4079,874240,6212,874240
779,4079,874240,6212,874240
779,4079,875240,6212,875240
780,4081,876240,6212,876240
781,4083,877240,6212,877240
781,4083,877560,6212,877560
781,4083,878560,6212,878560
782,4091,878930,6212,878930
783,4099,879740,6212,879740
783,4099,880550,6212,880550
784,4101,881360,6212,881360
785,4103,882360,6212,882360
785,4103,883360,6212,883360
786,4105,884360,6212,884360
787,4107,885360,6212,885360
787,4107,886360,6212,886360
788,4115,887360,6212,887360
788,4115,887360,6212,887360
788,4115,887830,6212,887830
788,4115,887830,6212,887830
788,4115,887830,6212,887830
788,4115,888300,6212,888300
788,4115,888300,6212,888300
789,4123,888460,6212,888460
789,4123,889460,6212,889460
790,4131,890460,6212,890460
790,4131,891270,6212,891270
791,4133,892080,6212,892080
791,4133,892080,6212,892080
791,4133,892550,6212,892550
791,4133,893550,6212,893550
791,4133,894550,6212,894550
791,4133,894870,6212,894870
791,4133,895870,6212,895870
791,4133,896870,6212,896870
791,4133,896870,6212,896870
791,4133,897680,6212,897680
791,4133,898680,6212,898680
791,4133,899490,6212,899490
791,4133,900140,6212,900140
791,4133,901140,6212,901140
791,4133,901510,6212,901510
791,4133,902510,6212,902510
791,4133,903510,6212,903510
791,4133,904510,6212,904510
792,4141,905510,6212,905510
792,4141,905510,6212,905510
792,4141,906510,6212,906510
792,4141,906670,6212,906670
792,4141,907670,6212,907670
792,4141,908670,6212,908670
792,4141,909670,6212,909670
793,4143,910670,6212,910670
794,4151,910670,6212,910670
795,4159,911480,6212,911480
795,4159,911950,6212,911950
795,4159,912950,6212,912950
795,4159,913760,6212,913760
795,4159,913760,6212,913760
795,4159,914570,6212,914570
796,4167,915570,6212,915570
796,4167,916570,6212,916570
796,4167,916890,6212,916890
797,4175,917050,6212,917050
798,4183,918050,6212,918050
798,4183,918520,6212,918520
798,4183,919330,6212,919330
798,4183,919330,6212,919330
799,4191,919800,6212,919800
800,4199,920800,6212,920800
801,4207,921800,6212,921800
802,4209,922800,6212,922800
802,4209,923450,6212,923450
803,4211,924450,6212,924450
803,4211,924450,6212,924450
803,4211,924910,6212,924910
803,4211,925720,6212,925720
803,4211,926720,6212,926720
804,4219,927190,6212,927190
805,4227,928190,6212,928190
805,4227,929190,6212,929190
805,4227,930190,6212,930190
805,4227,931190,6212,931190
805,4227,931510,6212,931510
805,4227,932320,6212,932320
806,4235,933130,6212,933130
806,4235,933130,6212,933130
806,4235,934130,6212,934130
807,4243,935130,6212,935130
807,4243,936130,6212,936130
807,4243,936130,6212,936130
807,4243,936460,6212,936460
807,4243,936460,6212,936460
808,4251,937460,6212,937460
808,4251,938270,6212,938270
809,4259,939270,6212,939270
809,4259,939270,6212,939270
809,4259,939270,6212,939270
810,4261,939740,6212,939740
810,4261,940740,6212,940740
811,4269,941550,6212,941550
812,4271,942550,6212,942550
813,4273,943550,6212,943550
814,4281,943550,6212,943550
814,4281,943870,6212,943870
814,4281,944680,6212,944680
814,4281,945490,6212,945490
815,4283,945810,6212,945810
816,4291,946130,6212,946130
816,4291,946130,6212,946130
817,4299,947130,6212,947130
817,4299,947940,6212,947940
817,4299,947940,6212,947940
817,4299,948530,6212,948530
818,4307,949530,6212,949530
818,4307,950340,6212,950340
819,4315,951340,6212,951340
819,4315,952150,6212,952150
819,4315,953150,6212,953150
819,4315,953800,6212,953800
819,4315,954800,6212,954800
819,4315,955270,6212,955270
819,4315,955590,6212,955590
819,4315,955820,6212,955820
819,4315,955820,6212,955820
819,4315,955820,6212,955820
819,4315,956630,6212,956630
820,4317,957630,6212,957630
820,4317,958100,6212,958100
821,4319,959100,6212,959100
822,4327,960100,6212,960100
823,4335,960910,6212,960910
823,4335,960910,6212,960910
823,4335,961910,6212,961910
823,4335,962720,6212,962720
823,4335,963530,6212,963530
824,4337,964530,6212,964530
824,4337,965000,6212,965000
825,4339,965470,6212,965470
826,4343,965940,6212,965940
827,4351,966750,6212,966750
827,4351,967560,6212,967560
828,4353,968560,6212,968560
829,4361,969560,6212,969560
830,4369,969880,6212,969880
830,4369,970200,6212,970200
830,4369,971010,6212,971010
831,4373,972010,6212,972010
831,4373,973010,6212,973010
831,4373,973820,6212,973820
831,4373,973820,6212,973820
832,4375,974090,6212,974090
832,4375,975090,6212,975090
832,4375,976090,6212,976090
832,4375,976900,6212,976900
832,4375,976900,6212,976900
833,4377,977370,6212,977370
834,4385,977830,6212,977830
834,4385,977830,6212,977830
835,4393,978830,6212,978830
835,4393,979830,6212,979830
836,4401,980830,6212,980830
836,4401,981830,6212,981830
836,4401,981830,6212,981830
836,4401,981830,6212,981830
836,4401,982150,6212,982150
836,4401,983150,6212,983150
837,4403,983620,6212,983620
837,4403,984430,6212,984430
837,4403,985240,6212,985240
837,4403,985560,6212,985560
838,4405,986370,6212,986370
839,4409,986960,6212,986960
839,4409,987960,6212,987960
839,4409,988180,6212,988180
840,4417,988990,6212,988990
840,4417,989540,6212,989540
841,4419,990540,6212,990540
842,4427,991540,6212,991540
842,4427,992090,6212,992090
843,4435,993090,6212,993090
844,4437,994090,6212,994090
844,4437,995090,6212,995090
844,4437,996090,6212,996090
845,4439,997090,6212,997090
845,4439,998090,6212,998090
845,4439,999090,6212,999090
845,4439,1000090,6212,1000090
845,4439,1000900,6212,1000900
845,4439,1000900,6212,1000900
845,4439,1001360,6212,1001360
845,4439,1002360,6212,1002360
846,4447,1003360,6212,1003360
847,4451,1004360,6212,1004360
848,4453,1005170,6212,1005170
849,4461,1006170,6212,1006170
849,4461,1007170,6212,1007170
849,4461,1008170,6212,1008170
850,4463,1009170,6212,1009170
851,4471,1010170,6212,1010170
852,4479,1010170,6212,1010170
852,4479,1010170,6212,1010170
852,4479,1010980,6212,1010980
852,4479,1011980,6212,1011980
852,4479,1011980,6212,1011980
852,4479,1012210,6212,1012210
853,4487,1020210,6212,1020210
853,4487,1021210,6212,1021210
854,4495,1022210,6212,1022210
854,4495,1023210,6212,1023210
854,4495,1024210,6212,1024210
854,4495,1025020,6212,1025020
855,4497,1026020,6212,1026020
856,4505,1027020,6212,1027020
856,4505,1028020,6212,1028020
857,4513,1029020,6212,1029020
857,4513,1030020,6212,1030020
857,4513,1031020,6212,1031020
857,4513,1032020,6212,1032020
858,4515,1033020,6212,1033020
859,4517,1033490,6212,1033490
859,4517,1034140,6212,1034140
860,4525,1034610,6212,1034610
861,4533,1035610,6212,1035610
861,4533,1036610,6212,1036610
861,4533,1037610,6212,1037610
861,4533,1038080,6212,1038080
861,4533,1039080,6212,1039080
862,4537,1040080,6212,1040080
862,4537,1040890,6212,1040890
862,4537,1041890,6212,1041890
863,4545,1042700,6212,1042700
863,4545,1043700,6212,1043700
864,4547,1044510,6212,1044510
864,4547,1044830,6212,1044830
864,4547,1045200,6212,1045200
864,4547,1046200,6212,1046200
864,4547,1047010,6212,1047010
865,4555,1048010,6212,1048010
865,4555,1048010,6212,1048010
866,4557,1049010,6212,1049010
866,4557,1049010,6212,1049010
866,4557,1050010,6212,1050010
867,4559,1051010,6212,1051010
868,4561,1052010,6212,1052010
868,4561,1052820,6212,1052820
869,4569,1053630,6212,1053630
870,4577,1054100,6212,1054100
871,4585,1054910,6212,1054910
871,4585,1055910,6212,1055910
871,4585,1056130,6212,1056130
872,4587,1056780,6212,1056780
872,4587,1057780,6212,1057780
873,4589,1058780,6212,1058780
873,4589,1059100,6212,1059100
873,4589,1060100,6212,1060100
873,4589,1060570,6212,1060570
873,4589,1061570,6212,1061570
873,4589,1062570,6212,1062570
873,4589,1063380,6212,1063380
873,4589,1063540,6212,1063540
873,4589,1064350,6212,1064350
873,4589,1065350,6212,1065350
874,4597,1065940,6212,1065940
874,4597,1066940,6212,1066940
874,4597,1067400,6212,1067400
874,4597,1068400,6212,1068400
874,4597,1069400,6212,1069400
874,4597,1070400,6212,1070400
875,4599,1070870,6212,1070870
876,4601,1071870,6212,1071870
876,4601,1071870,6212,1071870
876,4601,1072340,6212,1072340
876,4601,1073340,6212,1073340
876,4601,1074150,6212,1074150
876,4601,1075150,6212,1075150
876,4601,1075960,6212,1075960
877,4609,1076430,6212,1076430
877,4609,1077430,6212,1077430
878,4611,1077890,6212,1077890
879,4619,1078890,6212,1078890
879,4619,1078890,6212,1078890
879,4619,1079110,6212,1079110
879,4619,1079920,6212,1079920
879,4619,1080920,6212,1080920
879,4619,1081730,6212,1081730
879,4619,1082190,6212,1082190
880,4627,1082190,6212,1082190
880,4627,1083190,6212,1083190
880,4627,1083410,6212,1083410
880,4627,1083870,6212,1083870
881,4629,1084190,6212,1084190
882,4631,1085190,6212,1085190
882,4631,1086190,6212,1086190
882,4631,1087190,6212,1087190
882,4631,1087510,6212,1087510
882,4631,1088510,6212,1088510
882,4631,1089160,6212,1089160
882,4631,1089160,6212,1089160
882,4631,1089970,6212,1089970
883,4639,1090970,6212,1090970
884,4647,1091440,6212,1091440
884,4647,1092440,6212,1092440
884,4647,1092810,6212,1092810
884,4647,1093810,6212,1093810
884,4647,1094280,6212,1094280
884,4647,1095280,6212,1095280
884,4647,1096280,6212,1096280
884,4647,1097280,6212,1097280
885,4655,1098090,6212,1098090
886,4663,1098740,6212,1098740
887,4671,1098740,6212,1098740
887,4671,1099740,6212,1099740
887,4671,1099740,6212,1099740
888,4679,1100740,6212,1100740
889,4681,1101330,6212,1101330
889,4681,1102330,6212,1102330
889,4681,1102800,6212,1102800
889,4681,1103800,6212,1103800
889,4681,1104800,6212,1104800
889,4681,1105800,6212,1105800
889,4681,1105800,6212,1105800
889,4681,1106610,6212,1106610
889,4681,1107610,6212,1107610
890,4683,1107610,6212,1107610
890,4683,1108610,6212,1108610
891,4685,1108960,6212,1108960
891,4685,1109610,6212,1109610
892,4693,1110610,6212,1110610
892,4693,1111610,6212,1111610
892,4693,1112610,6212,1112610
893,4695,1112930,6212,1112930
894,4699,1113930,6212,1113930
894,4699,1114930,6212,1114930
895,4701,1115400,6212,1115400
895,4701,1116400,6212,1116400
895,4701,1117210,6212,1117210
895,4701,1117210,6212,1117210
896,4703,1118210,6212,1118210
896,4703,1119020,6212,1119020
896,4703,1119020,6212,1119020
897,4705,1120020,6212,1120020
898,4707,1121020,6212,1121020
898,4707,1121340,6212,1121340
898,4707,1122340,6212,1122340
898,4707,1123150,6212,1123150
898,4707,1123380,6212,1123380
898,4707,1124190,6212,1124190
899,4709,1125000,6212,1125000
899,4709,1126000,6212,1126000
900,4717,1127000,6212,1127000
900,4717,1127000,6212,1127000
900,4717,1127810,6212,1127810
900,4717,1128810,6212,1128810
901,4725,1129810,6212,1129810
902,4727,1130620,6212,1130620
902,4727,1131620,6212,1131620
902,4727,1132090,6212,1132090
902,4727,1133090,6212,1133090
902,4727,1134090,6212,1134090
902,4727,1134900,6212,1134900
903,4729,1135900,6212,1135900
904,4737,1136900,6212,1136900
904,4737,1137010,6212,1137010
905,4739,1137820,6212,1137820
906,4741,1138820,6212,1138820
906,4741,1138820,6212,1138820
906,4741,1139820,6212,1139820
907,4749,1139820,6212,1139820
907,4749,1140820,6212,1140820
908,4757,1141820,6212,1141820
908,4757,1141820,6212,1141820
908,4757,1142820,6212,1142820
908,4757,1143280,6212,1143280
909,4758,1144090,6212,1144090
909,4758,1145090,6212,1145090
909,4758,1145560,6212,1145560
909,4758,1145560,6212,1145560
909,4758,1146030,6212,1146030
909,4758,1146620,6212,1146620
910,4766,1147620,6212,1147620
910,4766,1148620,6212,1148620
911,4768,1149620,6212,1149620
912,4776,1150430,6212,1150430
912,4776,1151430,6212,1151430
912,4776,1151430,6212,1151430
912,4776,1151430,6212,1151430
913,4784,1152430,6212,1152430
913,4784,1153430,6212,1153430
914,4786,1154240,6212,1154240
914,4786,1154790,6212,1154790
914,4786,1155020,6212,1155020
915,4794,1156020,6212,1156020
915,4794,1157020,6212,1157020
915,4794,1157830,6212,1157830
916,4802,1157830,6212,1157830
916,4802,1157830,6212,1157830
916,4802,1158640,6212,1158640
916,4802,1159640,6212,1159640
917,4804,1160100,6212,1160100
917,4804,1161100,6212,1161100
918,4812,1162100,6212,1162100
918,4812,1163100,6212,1163100
918,4812,1164100,6212,1164100
918,4812,1165100,6212,1165100
918,4812,1165560,6212,1165560
918,4812,1166370,6212,1166370
918,4812,1167180,6212,1167180
918,4812,1168180,6212,1168180
918,4812,1169180,6212,1169180
919,4814,1170180,6212,1170180
919,4814,1170180,6212,1170180
919,4814,1171180,6212,1171180
919,4814,1172180,6212,1172180
919,4814,1172990,6212,1172990
920,4816,1173460,6212,1173460
920,4816,1173460,6212,1173460
920,4816,1174460,6212,1174460
920,4816,1175460,6212,1175460
920,4816,1176050,6212,1176050
921,4824,1177050,6212,1177050
921,4824,1177370,6212,1177370
921,4824,1178370,6212,1178370
921,4824,1178840,6212,1178840
921,4824,1179840,6212,1179840
921,4824,1180310,6212,1180310
921,4824,1181310,6212,1181310
921,4824,1182310,6212,1182310
922,4826,1183310,6212,1183310
923,4828,1184120,6212,1184120
923,4828,1184120,6212,1184120
923,4828,1184930,6212,1184930
923,4828,1185930,6212,1185930
923,4828,1186400,6212,1186400
923,4828,1186870,6212,1186870
923,4828,1187190,6212,1187190
923,4828,1187740,6212,1187740
924,4830,1188740,6212,1188740
924,4830,1189740,6212,1189740
925,4832,1190740,6212,1190740
925,4832,1191740,6212,1191740
