ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
866039.59,98.36,84.77,862285.28,97.94
866039.59,98.36,84.77,862285.28,97.94
866039.59,98.36,84.77,862273.54,97.94
866043.4,98.36,84.77,862333.5,97.94
866043.4,98.36,84.77,862333.5,97.94
866043.4,98.36,84.77,862333.5,97.94
866043.4,98.36,84.77,862333.5,97.94
866043.4,98.36,84.77,862333.5,97.94
866043.4,98.36,84.77,862333.5,97.94
866043.4,98.36,84.77,862333.5,97.94
866043.4,98.36,84.77,862333.5,97.94
865711.92,98.37,84.77,861981.14,97.94
865315.6,98.37,84.78,861606.02,97.95
865315.6,98.37,84.78,861606.02,97.95
865113.11,98.38,84.78,861393.66,97.95
865113.11,98.38,84.78,861393.66,97.95
864696.47,98.38,84.78,860990.77,97.96
864696.47,98.38,84.78,860990.77,97.96
864696.47,98.38,84.78,860990.77,97.96
864696.47,98.38,84.78,860955.16,97.96
864696.47,98.38,84.78,860955.16,97.96
864696.47,98.38,84.78,860955.16,97.96
864696.47,98.38,84.78,860955.16,97.96
864696.47,98.38,84.78,860955.16,97.96
864696.47,98.38,84.78,860955.16,97.96
864400.04,98.38,84.79,860706.32,97.96
864400.04,98.38,84.79,860706.32,97.96
864400.04,98.38,84.79,860706.32,97.96
864169.39,98.39,84.8,860451.29,97.97
864169.39,98.39,84.8,860451.29,97.97
864169.39,98.39,84.8,860424.33,97.97
864169.39,98.39,84.8,860424.33,97.97
864169.39,98.39,84.8,860424.33,97.97
864169.39,98.39,84.8,860424.33,97.97
864169.39,98.39,84.8,860424.33,97.97
863957.85,98.39,84.8,860214.98,97.97
863957.85,98.39,84.8,860214.98,97.97
863957.85,98.39,84.8,860214.98,97.97
863957.85,98.39,84.8,860214.98,97.97
863957.85,98.39,84.8,860214.98,97.97
863957.85,98.39,84.8,860214.98,97.97
863756.08,98.4,84.8,859969.73,97.97
863756.08,98.4,84.8,859969.73,97.97
863756.08,98.4,84.8,859969.73,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863756.08,98.4,84.8,860006.94,97.97
863464.9,98.4,84.81,859746.97,97.98
863464.9,98.4,84.81,859746.97,97.98
863464.9,98.4,84.81,859746.97,97.98
863464.9,98.4,84.81,859746.97,97.98
863464.9,98.4,84.81,859746.97,97.98
863265.07,98.41,84.81,859473.42,97.97
863265.07,98.41,84.81,859473.42,97.97
863265.07,98.41,84.81,859473.42,97.97
863265.07,98.41,84.81,859473.42,97.97
863265.07,98.41,84.81,859473.42,97.97
863265.07,98.41,84.81,859473.42,97.97
863265.07,98.41,84.81,859473.42,97.97
862772.69,98.41,84.81,858951.86,97.98
862772.69,98.41,84.81,858951.86,97.98
862772.69,98.41,84.81,858951.86,97.98
862772.69,98.41,84.81,858951.86,97.98
862772.69,98.41,84.81,858951.86,97.98
862772.69,98.41,84.81,858951.86,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858646.98,97.98
862476.26,98.41,84.82,858671.75,97.98
862476.26,98.41,84.82,858671.75,97.98
862183.32,98.42,84.82,858429.12,97.99
861772.53,98.44,84.84,857934.54,98.0
861772.53,98.44,84.84,857934.54,98.0
861476.1,98.44,84.84,857644.28,98.0
861476.1,98.44,84.84,857621.48,98.0
861476.1,98.44,84.84,857621.48,98.0
861476.1,98.44,84.84,857621.48,98.0
861476.1,98.44,84.84,857621.48,98.0
861482.86,98.44,84.84,857610.29,98.0
861482.86,98.44,84.84,857610.29,98.0
861482.86,98.44,84.84,857610.29,98.0
861482.86,98.44,84.84,857610.29,98.0
861482.86,98.44,84.84,857610.29,98.0
861482.86,98.44,84.84,857585.52,97.99
861482.86,98.44,84.84,857585.52,97.99
861482.86,98.44,84.84,857585.52,97.99
861482.86,98.44,84.84,857585.52,97.99
861482.86,98.44,84.84,857585.52,97.99
861482.86,98.44,84.84,857585.52,97.99
861482.86,98.44,84.84,857585.52,97.99
861063.62,98.44,84.85,857175.39,98.0
861063.62,98.44,84.85,857175.39,98.0
860776.53,98.45,84.85,856890.27,98.0
860776.53,98.45,84.85,856890.27,98.0
860776.53,98.45,84.85,856890.27,98.0
860780.33,98.45,84.85,856886.6,98.0
860780.33,98.45,84.85,856886.6,98.0
860780.33,98.45,84.85,856886.6,98.0
860780.33,98.45,84.85,856907.65,98.0
860780.33,98.45,84.85,856907.65,98.0
860780.33,98.45,84.85,856907.65,98.0
860583.9,98.45,84.85,856737.75,98.01
860411.52,98.46,84.86,856536.19,98.01
860411.52,98.46,84.86,856536.19,98.01
860411.52,98.46,84.86,856582.3,98.02
860411.52,98.46,84.86,856582.3,98.02
860411.52,98.46,84.86,856582.3,98.02
860411.52,98.46,84.86,856582.3,98.02
860411.52,98.46,84.86,856582.3,98.02
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
860118.34,98.46,84.86,856345.26,98.03
859911.91,98.46,84.86,856266.33,98.04
859911.91,98.46,84.86,856266.33,98.04
859911.91,98.46,84.86,856266.33,98.04
859911.91,98.46,84.86,856266.33,98.04
859911.91,98.46,84.86,856266.33,98.04
859618.1,98.46,84.86,855964.21,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859459.42,98.46,84.86,855805.73,98.04
859156.48,98.47,84.87,855537.64,98.05
858871.65,98.47,84.87,855263.63,98.05
858871.65,98.47,84.87,855263.63,98.05
858871.65,98.47,84.87,855263.63,98.05
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858431.82,98.48,84.88,854749.18,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858433.14,98.48,84.88,854769.24,98.06
858136.71,98.48,84.88,854470.13,98.06
858136.71,98.48,84.88,854504.36,98.07
858136.71,98.48,84.88,854504.36,98.07
857840.28,98.48,84.89,854208.81,98.07
857840.28,98.48,84.89,854208.81,98.07
857840.28,98.48,84.89,854208.81,98.07
857840.28,98.48,84.89,854208.81,98.07
857840.28,98.48,84.89,854208.81,98.07
857840.28,98.48,84.89,854208.81,98.07
857840.28,98.48,84.89,854208.81,98.07
857422.32,98.49,84.89,853774.49,98.07
857422.32,98.49,84.89,853774.49,98.07
857422.32,98.49,84.89,853774.49,98.07
857125.89,98.49,84.89,853505.24,98.07
857125.89,98.49,84.89,853505.24,98.07
857125.89,98.49,84.89,853505.24,98.07
857125.89,98.49,84.89,853505.24,98.07
856875.95,98.5,84.9,853312.73,98.09
856875.95,98.5,84.9,853312.73,98.09
856909.9,98.5,84.9,853385.9,98.1
856909.9,98.5,84.9,853385.9,98.1
856909.9,98.5,84.9,853385.9,98.1
856909.9,98.5,84.9,853385.9,98.1
856909.9,98.5,84.9,853385.9,98.1
856909.9,98.5,84.9,853385.9,98.1
856621.21,98.51,84.91,853104.96,98.1
856621.21,98.51,84.91,853104.96,98.1
856621.21,98.51,84.91,853104.96,98.1
856621.21,98.51,84.91,853104.96,98.1
856409.67,98.51,84.91,852895.91,98.1
856412.45,98.51,84.91,852897.04,98.1
856412.45,98.51,84.91,852897.04,98.1
856116.02,98.51,84.91,852594.21,98.1
856116.02,98.51,84.91,852594.21,98.1
855532.11,98.51,84.91,852017.25,98.1
855532.11,98.51,84.91,852017.25,98.1
855532.11,98.51,84.91,852017.25,98.1
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
855264.94,98.51,84.92,851718.45,98.11
854849.62,98.52,84.92,851330.63,98.11
854265.71,98.52,84.92,850758.98,98.11
854265.71,98.52,84.92,850758.98,98.11
854265.71,98.52,84.92,850758.98,98.11
853967.42,98.52,84.92,850470.92,98.12
853967.42,98.52,84.92,850470.92,98.12
853967.42,98.52,84.92,850470.92,98.12
853967.42,98.52,84.92,850470.92,98.12
853967.42,98.52,84.92,850470.92,98.12
853967.42,98.52,84.92,850470.92,98.12
853967.42,98.52,84.92,850470.92,98.12
853519.66,98.52,84.92,850033.9,98.12
853230.38,98.53,84.93,849748.55,98.12
853230.38,98.53,84.93,849748.55,98.12
853230.38,98.53,84.93,849748.55,98.12
853230.38,98.53,84.93,849748.55,98.12
853230.38,98.53,84.93,849748.55,98.12
853230.38,98.53,84.93,849726.56,98.12
853230.38,98.53,84.93,849726.56,98.12
853230.38,98.53,84.93,849726.56,98.12
853230.38,98.53,84.93,849726.56,98.12
853230.38,98.53,84.93,849726.56,98.12
853230.38,98.53,84.93,849726.56,98.12
852893.29,98.53,84.93,849439.05,98.13
852893.29,98.53,84.93,849439.05,98.13
852893.29,98.53,84.93,849439.05,98.13
852893.29,98.53,84.93,849426.9,98.13
852893.29,98.53,84.93,849426.9,98.13
852734.61,98.53,84.93,849317.74,98.13
852734.61,98.53,84.93,849317.74,98.13
852734.61,98.53,84.93,849317.74,98.13
852734.61,98.53,84.93,849317.74,98.13
852734.61,98.53,84.93,849317.74,98.13
852317.97,98.53,84.93,848882.5,98.14
852317.97,98.53,84.93,848882.5,98.14
852317.97,98.53,84.93,848882.5,98.14
852317.97,98.53,84.93,848882.5,98.14
852317.97,98.53,84.93,848882.5,98.14
852317.97,98.53,84.93,848900.63,98.14
851900.01,98.54,84.94,848466.31,98.14
851900.01,98.54,84.94,848466.31,98.14
851900.01,98.54,84.94,848466.31,98.14
851610.08,98.54,84.94,848191.02,98.14
851610.08,98.54,84.94,848191.02,98.14
851610.08,98.54,84.94,848191.02,98.14
851610.08,98.54,84.94,848191.02,98.14
851610.08,98.54,84.94,848191.02,98.14
851610.08,98.54,84.94,848191.02,98.14
851272.99,98.54,84.95,847893.59,98.15
851272.99,98.54,84.95,847893.59,98.15
851272.99,98.54,84.95,847893.59,98.15
851272.99,98.54,84.95,847893.59,98.15
851272.99,98.54,84.95,847893.59,98.15
851272.99,98.54,84.95,847893.59,98.15
851272.99,98.54,84.95,847893.59,98.15
851272.99,98.54,84.95,847860.96,98.15
851272.99,98.54,84.95,847860.96,98.15
851272.99,98.54,84.95,847860.96,98.15
851272.99,98.54,84.95,847860.96,98.15
851272.99,98.54,84.95,847860.96,98.15
851272.99,98.54,84.95,847860.96,98.15
851272.99,98.54,84.95,847860.96,98.15
851272.99,98.54,84.95,847860.96,98.15
851073.15,98.55,84.95,847631.39,98.15
851073.15,98.55,84.95,847631.39,98.15
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850854.7,98.56,84.96,847412.94,98.16
850561.77,98.56,84.96,847122.99,98.16
850561.77,98.56,84.96,847122.99,98.16
850561.77,98.56,84.96,847122.99,98.16
850561.77,98.56,84.96,847122.99,98.16
850561.77,98.56,84.96,847122.99,98.16
850561.77,98.56,84.96,847158.12,98.17
850561.77,98.56,84.96,847158.12,98.17
850561.77,98.56,84.96,847158.12,98.17
850350.93,98.56,84.96,846944.54,98.17
850350.93,98.56,84.96,846944.54,98.17
850054.5,98.56,84.97,846599.71,98.16
850054.5,98.56,84.97,846599.71,98.16
850054.5,98.56,84.97,846599.71,98.16
850054.5,98.56,84.97,846599.71,98.16
850054.5,98.56,84.97,846599.71,98.16
850054.5,98.56,84.97,846599.71,98.16
850054.5,98.56,84.97,846599.71,98.16
849647.41,98.57,84.97,846270.92,98.18
849647.41,98.57,84.97,846270.92,98.18
849647.41,98.57,84.97,846270.92,98.18
849647.41,98.57,84.97,846270.92,98.18
849647.41,98.57,84.97,846270.92,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846087.33,98.18
849454.71,98.57,84.97,846083.21,98.18
849454.71,98.57,84.97,846083.21,98.18
849454.71,98.57,84.97,846083.21,98.18
849454.71,98.57,84.97,846083.21,98.18
849454.71,98.57,84.97,846083.21,98.18
849454.71,98.57,84.97,846083.21,98.18
849454.71,98.57,84.97,846083.21,98.18
849454.71,98.57,84.97,846083.21,98.18
849296.03,98.57,84.97,845925.01,98.18
849296.03,98.57,84.97,845925.01,98.18
849296.03,98.57,84.97,845925.01,98.18
849187.35,98.57,84.97,845823.63,98.18
849187.35,98.57,84.97,845823.63,98.18
849187.35,98.57,84.97,845823.63,98.18
849187.35,98.57,84.97,845823.63,98.18
848828.86,98.58,84.98,845415.94,98.18
848828.86,98.58,84.98,845415.94,98.18
848828.86,98.58,84.98,845415.94,98.18
848828.86,98.58,84.98,845415.94,98.18
848828.86,98.58,84.98,845415.94,98.18
848828.86,98.58,84.98,845415.94,98.18
848828.86,98.58,84.98,845415.94,98.18
848828.86,98.58,84.98,845440.59,98.19
848828.86,98.58,84.98,845440.59,98.19
848828.86,98.58,84.98,845440.59,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848532.43,98.58,84.99,845178.68,98.19
848236.68,98.59,84.99,844878.31,98.19
848236.68,98.59,84.99,844878.31,98.19
848236.68,98.59,84.99,844878.31,98.19
848236.68,98.59,84.99,844878.31,98.19
847949.59,98.59,84.99,844636.7,98.2
847790.91,98.59,84.99,844486.87,98.2
847790.91,98.59,84.99,844486.87,98.2
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847441.08,98.6,85.0,844172.27,98.22
847068.13,98.61,85.01,843745.28,98.23
847068.13,98.61,85.01,843745.28,98.23
847068.13,98.61,85.01,843745.28,98.23
847068.13,98.61,85.01,843745.28,98.23
847068.13,98.61,85.01,843745.28,98.23
847068.13,98.61,85.01,843745.28,98.23
846910.88,98.61,85.01,843640.4,98.23
846910.88,98.61,85.01,843640.4,98.23
846910.88,98.61,85.01,843640.4,98.23
846910.88,98.61,85.01,843640.4,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846621.66,98.62,85.02,843335.91,98.23
846331.66,98.61,85.02,843045.91,98.23
846331.66,98.61,85.02,843045.91,98.23
846331.66,98.61,85.02,843045.91,98.23
846331.66,98.61,85.02,843045.91,98.23
846331.66,98.61,85.02,843045.91,98.23
845912.41,98.62,85.02,842631.69,98.24
845912.41,98.62,85.02,842631.69,98.24
845753.73,98.62,85.02,842473.56,98.24
845753.73,98.62,85.02,842499.2,98.24
845753.73,98.62,85.02,842457.14,98.23
845762.19,98.62,85.02,842506.39,98.24
845472.18,98.62,85.02,842191.41,98.24
845472.18,98.62,85.02,842191.41,98.24
845472.18,98.62,85.02,842191.41,98.24
845472.18,98.62,85.02,842191.41,98.24
845472.18,98.62,85.02,842191.41,98.24
845472.18,98.62,85.02,842191.41,98.24
845472.18,98.62,85.02,842237.54,98.25
845472.18,98.62,85.02,842237.54,98.25
845472.18,98.62,85.02,842237.54,98.25
845472.18,98.62,85.02,842237.54,98.25
845472.18,98.62,85.02,842237.54,98.25
845250.64,98.62,85.03,842037.12,98.25
845250.64,98.62,85.03,842062.66,98.25
845250.64,98.62,85.03,842062.66,98.25
845044.21,98.63,85.03,841903.82,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841601.47,98.26
844773.27,98.63,85.03,841553.17,98.25
844411.27,98.64,85.04,840858.94,98.23
844411.27,98.64,85.04,840858.94,98.23
844411.27,98.64,85.04,840858.94,98.23
844411.27,98.64,85.04,840858.94,98.23
844411.27,98.64,85.04,840861.29,98.23
844411.27,98.64,85.04,840861.29,98.23
844411.27,98.64,85.04,840861.29,98.23
844411.27,98.64,85.04,840861.29,98.23
844411.27,98.64,85.04,840861.29,98.23
844411.27,98.64,85.04,840861.29,98.23
844411.27,98.64,85.04,840861.29,98.23
844117.49,98.64,85.05,840560.2,98.23
844117.49,98.64,85.05,840560.2,98.23
843830.4,98.65,85.05,840237.5,98.23
843830.4,98.65,85.05,840237.5,98.23
843833.18,98.65,85.05,840250.74,98.23
843833.18,98.65,85.05,840250.74,98.23
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843559.04,98.65,85.05,839989.49,98.24
843142.4,98.66,85.06,839596.12,98.24
842845.97,98.66,85.06,839305.52,98.24
842845.97,98.66,85.06,839305.52,98.24
842845.97,98.66,85.06,839305.52,98.24
842845.97,98.66,85.06,839305.52,98.24
842845.97,98.66,85.06,839305.52,98.24
842845.97,98.66,85.06,839305.52,98.24
842845.97,98.66,85.06,839305.52,98.24
842845.97,98.66,85.06,839305.52,98.24
842634.71,98.66,85.06,839195.81,98.26
842338.28,98.66,85.06,838892.84,98.26
842338.28,98.66,85.06,838892.84,98.26
842338.28,98.66,85.06,838892.84,98.26
842157.35,98.67,85.07,838680.48,98.26
842157.35,98.67,85.07,838680.48,98.26
841870.26,98.67,85.07,838471.32,98.27
841870.26,98.67,85.07,838471.32,98.27
841870.26,98.67,85.07,838471.32,98.27
841870.26,98.67,85.07,838471.32,98.27
841870.26,98.67,85.07,838471.32,98.27
841870.26,98.67,85.07,838471.32,98.27
841533.68,98.67,85.08,838118.96,98.27
841533.68,98.67,85.08,838118.96,98.27
841533.68,98.67,85.08,838174.13,98.28
841533.68,98.67,85.08,838174.13,98.28
841533.68,98.67,85.08,838174.13,98.28
841533.68,98.67,85.08,838174.13,98.28
841533.68,98.67,85.08,838174.13,98.28
841533.68,98.67,85.08,838174.13,98.28
841533.68,98.67,85.08,838174.13,98.28
841533.68,98.67,85.08,838174.13,98.28
841535.0,98.67,85.08,838175.54,98.28
841535.0,98.67,85.08,838175.54,98.28
841535.0,98.67,85.08,838175.54,98.28
841535.0,98.67,85.08,838175.54,98.28
841535.0,98.67,85.08,838175.54,98.28
841535.0,98.67,85.08,838175.54,98.28
841535.0,98.67,85.08,838175.54,98.28
841535.0,98.67,85.08,838197.78,98.28
841535.0,98.67,85.08,838181.4,98.28
841535.0,98.67,85.08,838181.4,98.28
841376.32,98.67,85.08,838025.58,98.28
841376.32,98.67,85.08,838025.58,98.28
841376.32,98.67,85.08,838025.58,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837866.69,98.28
841217.64,98.67,85.08,837900.22,98.29
841217.64,98.67,85.08,837900.22,98.29
841217.64,98.67,85.08,837900.22,98.29
841217.64,98.67,85.08,837900.22,98.29
841217.64,98.67,85.08,837900.22,98.29
841217.64,98.67,85.08,837900.22,98.29
841217.64,98.67,85.08,837874.27,98.28
841217.64,98.67,85.08,837874.27,98.28
841217.64,98.67,85.08,837874.27,98.28
840995.82,98.67,85.08,837614.36,98.28
840995.82,98.67,85.08,837614.36,98.28
840995.82,98.67,85.08,837614.36,98.28
840995.82,98.67,85.08,837614.36,98.28
840995.82,98.67,85.08,837614.36,98.28
840411.9,98.67,85.08,837040.97,98.28
