ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_ratio
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581879.76,98.88,85.28,579511.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581559.76,98.88,85.28,579191.54,98.47
581343.83,98.88,85.28,578977.54,98.47
581343.83,98.88,85.28,578977.54,98.47
581343.83,98.88,85.28,578977.54,98.47
581343.83,98.88,85.28,578977.54,98.47
581343.83,98.88,85.28,578977.54,98.47
581343.83,98.88,85.28,578977.54,98.47
581343.83,98.88,85.28,578977.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
581233.83,98.88,85.28,578867.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
580913.83,98.88,85.28,578547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579913.83,98.87,85.28,577547.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579863.83,98.87,85.28,577497.54,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579705.15,98.87,85.28,577352.12,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579546.47,98.87,85.28,577193.93,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
579437.79,98.87,85.28,577085.67,98.47
578437.79,98.87,85.27,576085.67,98.47
578437.79,98.87,85.27,576085.67,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
578281.75,98.87,85.27,575926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
577281.75,98.87,85.27,574926.78,98.47
576961.75,98.87,85.27,574606.78,98.47
576961.75,98.87,85.27,574606.78,98.47
576961.75,98.87,85.27,574606.78,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
576855.72,98.87,85.27,574515.86,98.47
