ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
844241.87,14.18,0.62,239605.82,4.03
844005.89,14.18,0.61,240110.59,4.03
843852.13,14.18,0.61,239690.16,4.03
843903.66,14.18,0.61,239761.56,4.03
844101.94,14.19,0.62,241008.11,4.05
844262.26,14.19,0.62,241179.66,4.05
844416.52,14.19,0.63,241181.66,4.05
844416.52,14.19,0.63,241176.69,4.05
844468.05,14.2,0.63,241173.6,4.05
844242.07,14.19,0.63,240781.3,4.05
844293.6,14.2,0.63,240780.96,4.05
844453.92,14.2,0.63,240780.96,4.05
844302.34,14.2,0.63,240623.33,4.05
844066.36,14.2,0.63,240623.33,4.05
844220.63,14.2,0.63,241147.47,4.06
844121.86,14.2,0.63,241039.83,4.05
844121.86,14.2,0.63,241069.16,4.05
844282.17,14.2,0.64,241069.51,4.06
844436.44,14.21,0.64,241084.86,4.06
844487.97,14.21,0.64,241561.72,4.06
844718.83,14.21,0.65,241560.29,4.06
844770.36,14.22,0.65,241560.29,4.07
844821.89,14.22,0.65,241560.29,4.07
845052.75,14.23,0.66,241653.79,4.07
845052.75,14.23,0.66,241482.77,4.07
844816.77,14.22,0.66,242129.44,4.08
844868.3,14.23,0.66,242245.1,4.08
845028.61,14.23,0.66,242183.11,4.08
845028.61,14.23,0.66,242178.94,4.08
844815.85,14.23,0.66,242340.37,4.08
844867.38,14.23,0.66,242575.77,4.09
844918.91,14.23,0.67,243199.43,4.1
844682.93,14.23,0.66,243954.66,4.11
844843.25,14.23,0.67,243925.9,4.11
844599.3,14.23,0.66,243596.01,4.1
844363.32,14.23,0.66,243452.25,4.1
844363.32,14.23,0.66,243648.08,4.11
844103.4,14.22,0.66,243305.77,4.1
844263.71,14.23,0.66,243670.87,4.11
843997.19,14.22,0.66,243415.28,4.1
843837.52,14.22,0.65,243114.83,4.1
843730.62,14.22,0.65,243008.82,4.1
843468.86,14.22,0.65,242858.21,4.09
843232.34,14.21,0.65,242508.04,4.09
842996.36,14.21,0.64,242262.94,4.08
842996.36,14.21,0.64,242293.43,4.08
842759.84,14.21,0.64,241961.08,4.08
842811.37,14.21,0.64,241960.09,4.08
842980.76,14.21,0.65,241959.64,4.08
843032.29,14.22,0.65,241959.64,4.08
842934.13,14.22,0.65,241959.64,4.08
842985.66,14.22,0.65,241959.64,4.08
842985.66,14.22,0.65,241829.63,4.08
843155.06,14.22,0.66,241969.39,4.08
843056.9,14.22,0.65,241983.24,4.08
843226.29,14.22,0.66,241898.13,4.08
843226.29,14.22,0.66,241945.52,4.08
843128.13,14.22,0.66,241877.03,4.08
843179.66,14.23,0.66,243377.68,4.11
843231.19,14.23,0.66,243438.37,4.11
843397.09,14.23,0.67,243385.65,4.11
843175.53,14.23,0.66,243265.85,4.11
843385.3,14.23,0.67,243115.22,4.1
843539.56,14.24,0.67,243478.32,4.11
843591.09,14.24,0.68,243477.33,4.11
843642.62,14.24,0.68,243476.89,4.11
843485.43,14.24,0.68,243320.14,4.11
843325.5,14.24,0.67,243167.04,4.11
843494.89,14.24,0.68,243167.04,4.11
843319.84,14.24,0.68,243187.86,4.11
843474.1,14.25,0.68,243173.23,4.11
843474.1,14.25,0.68,243265.84,4.11
843664.12,14.25,0.68,243259.64,4.11
843496.08,14.25,0.68,243617.06,4.12
843496.08,14.25,0.68,243757.3,4.12
843496.08,14.25,0.68,243726.81,4.12
843547.61,14.25,0.69,243937.15,4.12
843287.68,14.25,0.68,243385.28,4.11
843339.21,14.25,0.68,243369.4,4.11
843499.53,14.25,0.69,244750.21,4.14
843263.55,14.25,0.69,244503.96,4.13
843263.55,14.25,0.69,244537.26,4.13
843432.94,14.26,0.69,244447.74,4.13
843426.09,14.26,0.69,244364.74,4.13
843616.12,14.26,0.69,244989.48,4.14
843667.65,14.26,0.7,245107.96,4.14
843667.65,14.26,0.7,245102.63,4.14
843719.18,14.27,0.7,245161.68,4.15
843433.49,14.26,0.7,244814.01,4.14
843600.27,14.27,0.7,244814.97,4.14
843651.8,14.27,0.7,244813.76,4.14
843651.8,14.27,0.7,244782.32,4.14
843651.8,14.27,0.7,244816.03,4.14
843703.34,14.27,0.71,244815.68,4.14
843754.87,14.27,0.71,244815.68,4.14
843754.87,14.27,0.71,244822.95,4.14
843639.61,14.27,0.71,244822.95,4.14
843639.61,14.27,0.71,244798.93,4.14
843381.4,14.27,0.7,244601.85,4.14
843381.4,14.27,0.7,244628.91,4.14
843541.72,14.27,0.71,244827.63,4.14
843593.25,14.28,0.71,245014.41,4.15
843357.27,14.27,0.71,244911.42,4.15
843526.66,14.28,0.71,244808.27,4.14
843578.19,14.28,0.71,245217.25,4.15
843571.35,14.28,0.71,246100.13,4.17
843725.61,14.29,0.72,246170.79,4.17
843885.93,14.29,0.72,246170.15,4.17
843937.46,14.29,0.73,246169.35,4.17
843988.99,14.29,0.73,246169.35,4.17
844040.52,14.3,0.73,246169.35,4.17
843782.31,14.29,0.73,245920.34,4.17
843522.38,14.29,0.72,245664.67,4.16
843365.19,14.29,0.72,245516.06,4.16
843129.21,14.29,0.72,245516.06,4.16
843180.74,14.29,0.72,245816.66,4.17
843232.27,14.29,0.72,246069.0,4.17
843392.58,14.29,0.73,246040.25,4.17
843444.11,14.3,0.73,246568.95,4.18
843444.11,14.3,0.73,246521.94,4.18
843208.13,14.29,0.73,246539.5,4.18
843259.66,14.3,0.73,246538.07,4.18
843311.19,14.3,0.73,246538.07,4.18
843362.72,14.3,0.74,246538.07,4.18
843549.19,14.31,0.74,246621.3,4.18
843283.14,14.31,0.74,246160.05,4.18
843514.0,14.31,0.74,246224.98,4.18
843674.32,14.31,0.75,246205.19,4.18
843438.34,14.31,0.75,246160.05,4.18
843489.87,14.31,0.75,246160.05,4.18
843336.11,14.31,0.75,246902.88,4.19
843496.43,14.32,0.75,246913.32,4.19
843727.29,14.32,0.76,247014.09,4.19
843778.82,14.32,0.76,247013.1,4.19
843552.84,14.32,0.76,247611.16,4.2
843341.32,14.32,0.75,247398.05,4.2
843341.32,14.32,0.75,247371.83,4.2
843341.32,14.32,0.75,247366.78,4.2
843539.6,14.32,0.76,247366.34,4.2
843591.13,14.33,0.76,247366.34,4.2
843745.4,14.33,0.76,247441.47,4.2
843899.66,14.33,0.77,247470.78,4.2
843951.19,14.34,0.77,247632.37,4.21
843794.0,14.34,0.77,247475.62,4.2
843948.26,14.34,0.77,247209.59,4.2
844108.58,14.34,0.78,249307.13,4.24
844160.11,14.35,0.78,249306.13,4.24
843924.13,14.34,0.78,249093.89,4.23
843975.66,14.35,0.78,249093.44,4.23
844027.19,14.35,0.78,249093.44,4.23
843783.25,14.35,0.78,248869.42,4.23
844014.11,14.35,0.78,248869.42,4.23
844174.43,14.35,0.79,249080.94,4.24
844225.96,14.36,0.79,249282.45,4.24
844277.49,14.36,0.79,249649.22,4.25
844017.56,14.36,0.79,249165.09,4.24
843781.58,14.35,0.79,249012.19,4.24
843833.11,14.36,0.79,249505.37,4.25
843993.42,14.36,0.79,249476.6,4.24
843733.5,14.36,0.79,249138.11,4.24
843733.5,14.36,0.79,249169.11,4.24
843733.5,14.36,0.79,249138.11,4.24
843520.73,14.35,0.79,248645.56,4.23
843675.0,14.36,0.79,248873.86,4.24
843726.53,14.36,0.79,248527.55,4.23
843778.06,14.36,0.8,248307.46,4.23
843778.06,14.36,0.8,248280.25,4.23
843552.08,14.36,0.79,248261.82,4.23
843717.98,14.37,0.8,248014.9,4.22
843769.51,14.37,0.8,248014.9,4.22
843821.04,14.37,0.8,248705.0,4.24
843872.57,14.37,0.81,248853.21,4.24
843924.1,14.38,0.81,248852.22,4.24
843975.63,14.38,0.81,248851.78,4.24
844027.16,14.38,0.82,248851.78,4.24
843767.23,14.38,0.81,248820.77,4.24
843545.67,14.38,0.81,248558.89,4.24
843705.98,14.38,0.81,248558.89,4.24
843446.06,14.38,0.81,248305.27,4.23
843497.59,14.38,0.81,248305.27,4.23
843261.61,14.38,0.81,248608.7,4.24
843313.14,14.38,0.81,248852.86,4.24
843076.61,14.38,0.81,248907.78,4.24
843236.93,14.38,0.81,248827.43,4.24
843288.46,14.38,0.82,249327.05,4.25
843052.48,14.38,0.81,249430.64,4.25
843206.75,14.38,0.82,249522.62,4.26
843367.06,14.39,0.82,249630.18,4.26
843418.59,14.39,0.82,249629.19,4.26
843182.61,14.39,0.82,249601.27,4.26
843336.88,14.39,0.83,249601.17,4.26
843388.41,14.39,0.83,249600.83,4.26
843128.48,14.39,0.82,249346.69,4.26
843282.75,14.4,0.83,249346.69,4.26
843282.75,14.4,0.83,249396.89,4.26
843334.28,14.4,0.83,249396.89,4.26
843074.35,14.39,0.83,249730.53,4.26
842757.77,14.39,0.82,249413.2,4.26
842497.84,14.39,0.82,249152.6,4.25
842211.32,14.38,0.82,249294.98,4.26
842211.32,14.38,0.82,249329.16,4.26
842262.85,14.39,0.82,249421.77,4.26
842314.38,14.39,0.82,249710.12,4.27
842168.42,14.39,0.82,249552.48,4.26
842382.67,14.39,0.82,250483.06,4.28
842434.2,14.39,0.83,250482.07,4.28
842372.82,14.39,0.83,250371.85,4.28
842538.72,14.4,0.83,250371.41,4.28
842404.65,14.4,0.83,250375.12,4.28
842558.91,14.4,0.83,250374.61,4.28
842610.44,14.4,0.84,250371.41,4.28
842610.44,14.4,0.84,250365.21,4.28
842764.71,14.41,0.84,250365.21,4.28
842556.17,14.4,0.84,250057.48,4.27
842746.19,14.41,0.84,250666.34,4.29
842662.51,14.41,0.84,250312.05,4.28
842508.12,14.41,0.84,250154.42,4.28
842248.19,14.4,0.84,249899.84,4.27
842408.51,14.41,0.84,251132.8,4.29
842172.53,14.4,0.84,250972.27,4.29
841912.6,14.4,0.83,250494.45,4.28
841912.6,14.4,0.83,250467.25,4.28
842072.92,14.4,0.84,250438.48,4.28
841836.94,14.4,0.83,250294.73,4.28
841997.25,14.4,0.84,250659.82,4.29
842048.78,14.41,0.84,251011.11,4.29
841812.8,14.4,0.84,250766.01,4.29
841864.33,14.41,0.84,250765.02,4.29
842018.6,14.41,0.85,250764.92,4.29
841806.6,14.41,0.84,250705.93,4.29
841858.13,14.41,0.84,250705.59,4.29
842024.04,14.42,0.85,250705.59,4.29
841792.47,14.41,0.85,250705.59,4.29
841532.54,14.41,0.84,250771.57,4.29
841482.54,14.41,0.84,250721.57,4.29
841642.86,14.41,0.85,250739.38,4.29
841841.14,14.42,0.85,250655.85,4.29
841605.16,14.41,0.85,251549.41,4.31
841765.48,14.42,0.85,251658.27,4.31
841710.76,14.42,0.85,251776.34,4.31
841876.67,14.42,0.86,251723.63,4.31
841758.94,14.42,0.86,251615.41,4.31
841537.37,14.42,0.85,251495.6,4.31
841588.9,14.42,0.86,251757.73,4.31
841798.67,14.43,0.86,251759.88,4.31
841732.47,14.43,0.86,251763.11,4.31
841886.73,14.43,0.86,251758.77,4.32
841626.8,14.43,0.86,251756.3,4.32
841787.12,14.43,0.86,252183.17,4.32
841838.65,14.43,0.87,252096.0,4.32
841591.12,14.43,0.86,251963.46,4.32
841365.14,14.43,0.86,251777.23,4.32
841525.46,14.43,0.87,251814.85,4.32
841289.48,14.43,0.86,253704.19,4.35
841458.87,14.43,0.87,253399.86,4.35
841619.19,14.44,0.87,253400.1,4.35
841383.21,14.43,0.87,253399.64,4.35
841552.6,14.44,0.87,253398.42,4.35
841377.54,14.44,0.87,253453.88,4.35
841429.08,14.44,0.87,252998.56,4.34
841480.61,14.44,0.87,252972.44,4.34
841532.14,14.44,0.88,252967.3,4.34
841583.67,14.45,0.88,252981.67,4.34
841635.2,14.45,0.88,253048.11,4.34
841795.51,14.45,0.89,252943.1,4.34
841847.04,14.46,0.89,254363.08,4.37
841847.04,14.46,0.89,254327.03,4.37
841898.57,14.46,0.89,254326.04,4.37
841898.57,14.46,0.89,254366.64,4.37
841662.59,14.46,0.89,254136.57,4.37
841831.99,14.46,0.89,254136.13,4.37
841883.52,14.46,0.9,254136.13,4.37
841785.36,14.46,0.9,254136.13,4.37
841836.89,14.47,0.9,254136.13,4.37
841888.42,14.47,0.9,254439.96,4.37
842057.81,14.47,0.91,254281.08,4.37
842109.34,14.48,0.91,254516.73,4.37
842160.87,14.48,0.91,255078.01,4.39
842212.4,14.48,0.91,254731.7,4.38
842212.4,14.48,0.91,254781.9,4.38
842273.87,14.48,0.92,255524.46,4.39
842240.08,14.48,0.92,255685.23,4.4
842400.4,14.49,0.92,255685.48,4.4
842272.78,14.49,0.92,255310.77,4.39
842129.62,14.49,0.92,255169.54,4.39
842181.15,14.49,0.92,254949.44,4.39
841944.63,14.48,0.92,254711.57,4.38
841996.16,14.49,0.92,254709.89,4.38
842227.02,14.49,0.93,254709.89,4.38
842381.28,14.5,0.93,254709.89,4.38
842381.28,14.5,0.93,254713.81,4.38
842579.56,14.5,0.94,254909.76,4.39
842579.56,14.5,0.94,254876.01,4.39
842319.63,14.5,0.93,254714.32,4.38
842162.44,14.5,0.93,254680.99,4.38
841959.51,14.49,0.93,254464.15,4.38
842113.78,14.5,0.93,254429.89,4.38
842165.31,14.5,0.93,254429.89,4.38
842216.84,14.5,0.94,256360.9,4.41
841972.9,14.5,0.93,256019.62,4.41
842127.16,14.5,0.94,256111.59,4.41
841867.23,14.5,0.93,255303.94,4.4
841607.31,14.5,0.93,255039.45,4.39
841607.31,14.5,0.93,255036.87,4.39
841607.31,14.5,0.93,255010.76,4.39
841371.33,14.49,0.93,255124.48,4.39
841134.8,14.49,0.92,255136.15,4.4
841295.12,14.49,0.93,255470.57,4.4
841059.14,14.49,0.93,255226.15,4.4
841110.67,14.49,0.93,254988.78,4.39
841270.99,14.5,0.93,254894.51,4.39
841322.52,14.5,0.94,255450.28,4.4
841440.21,14.5,0.94,255519.78,4.4
841600.53,14.51,0.94,255519.14,4.4
841306.81,14.51,0.94,255035.88,4.4
841461.07,14.51,0.94,255037.06,4.4
841512.6,14.51,0.95,255035.09,4.4
841666.87,14.52,0.95,255035.09,4.4
841430.89,14.51,0.95,255035.09,4.4
841270.96,14.51,0.95,255321.51,4.4
841425.22,14.52,0.95,255272.86,4.4
841425.22,14.52,0.95,255301.61,4.4
841585.54,14.52,0.95,255376.44,4.41
841325.61,14.52,0.95,255186.41,4.4
841089.63,14.51,0.95,256694.45,4.43
841089.63,14.51,0.95,256695.55,4.43
841243.9,14.52,0.95,256697.55,4.43
841243.9,14.52,0.95,256670.34,4.43
840983.97,14.51,0.95,256379.49,4.42
841182.25,14.52,0.95,256020.18,4.42
841233.78,14.52,0.96,255922.17,4.42
841399.68,14.53,0.96,255918.74,4.42
841168.12,14.52,0.96,255918.74,4.42
841021.37,14.52,0.96,255821.94,4.42
841187.27,14.53,0.96,255904.37,4.42
840955.71,14.52,0.96,255931.8,4.42
841153.98,14.53,0.96,255821.94,4.42
841308.25,14.53,0.97,256896.7,4.44
841468.57,14.54,0.97,257238.08,4.44
841208.64,14.53,0.97,256561.24,4.43
841260.17,14.53,0.97,256357.13,4.43
841260.17,14.53,0.97,256404.93,4.43
841260.17,14.53,0.97,256371.2,4.43
841260.17,14.53,0.97,256411.89,4.43
841414.43,14.54,0.97,256413.88,4.43
841518.29,14.54,0.98,257711.79,4.45
841518.29,14.54,0.98,257628.32,4.45
841684.19,14.55,0.98,257624.89,4.45
841527.29,14.54,0.98,257465.1,4.45
841527.29,14.54,0.98,257552.94,4.45
841295.73,14.54,0.97,257552.94,4.45
841449.99,14.55,0.98,257552.94,4.45
841297.09,14.54,0.98,257087.09,4.44
841348.62,14.55,0.98,257334.04,4.45
841400.15,14.55,0.98,257362.74,4.45
841560.46,14.55,0.99,257351.3,4.45
841324.48,14.55,0.99,257127.42,4.45
841376.01,14.55,0.99,257087.09,4.45
841536.33,14.56,0.99,258678.53,4.48
841587.86,14.56,1.0,258677.54,4.48
841327.93,14.56,0.99,258268.6,4.47
841327.93,14.56,0.99,258133.59,4.47
841068.0,14.55,0.99,257544.56,4.46
841068.0,14.55,0.99,257540.2,4.46
841068.0,14.55,0.99,257686.98,4.46
840978.92,14.55,0.99,258060.98,4.47
841139.24,14.56,0.99,258060.54,4.47
841293.5,14.56,1.0,258072.08,4.47
841057.52,14.56,0.99,258068.18,4.47
840797.6,14.56,0.99,258060.54,4.47
841007.37,14.56,0.99,258188.22,4.47
841058.9,14.56,1.0,258174.58,4.47
841079.98,14.56,1.0,258067.85,4.47
841131.51,14.57,1.0,258061.94,4.47
841291.83,14.57,1.0,258066.75,4.47
841343.36,14.57,1.01,259550.64,4.5
841191.78,14.57,1.0,259393.0,4.49
840955.8,14.57,1.0,259151.9,4.49
840955.8,14.57,1.0,259079.82,4.49
841007.33,14.57,1.0,259198.29,4.49
841007.33,14.57,1.0,259260.79,4.49
841167.65,14.57,1.01,259288.52,4.49
840931.67,14.57,1.01,259212.33,4.49
840983.2,14.57,1.01,259330.8,4.49
840746.68,14.57,1.01,259016.79,4.49
840798.21,14.57,1.01,259075.83,4.49
840798.21,14.57,1.01,259263.45,4.49
840798.21,14.57,1.01,259263.45,4.49
840967.6,14.58,1.01,259173.93,4.49
840869.44,14.58,1.01,259090.92,4.49
840869.44,14.58,1.01,259090.92,4.49
841029.76,14.58,1.02,259583.69,4.5
841081.29,14.58,1.02,259702.17,4.5
841081.29,14.58,1.02,259702.17,4.5
841081.29,14.58,1.02,259712.9,4.5
840992.21,14.58,1.02,259607.02,4.5
841152.53,14.59,1.02,259634.74,4.5
841204.06,14.59,1.02,259397.37,4.5
841204.06,14.59,1.02,259397.37,4.5
841204.06,14.59,1.02,259397.37,4.5
841204.06,14.59,1.02,259381.96,4.5
841402.33,14.6,1.03,258948.15,4.49
841176.35,14.59,1.03,258881.76,4.49
841330.62,14.6,1.03,260013.32,4.51
841561.48,14.6,1.04,259905.76,4.51
841715.74,14.61,1.04,259907.76,4.51
841767.27,14.61,1.04,259904.33,4.51
841927.59,14.61,1.05,259904.33,4.51
841757.66,14.61,1.05,259953.78,4.51
841757.66,14.61,1.05,259942.38,4.51
841757.66,14.61,1.05,259942.38,4.51
841537.15,14.61,1.04,259804.0,4.51
841386.32,14.61,1.04,259577.25,4.51
841437.85,14.61,1.04,259548.81,4.51
841348.77,14.61,1.04,259534.33,4.51
841503.03,14.61,1.05,259527.79,4.51
841668.93,14.62,1.05,260352.22,4.52
841437.37,14.61,1.05,260328.66,4.52
841120.79,14.61,1.04,260008.73,4.52
841275.06,14.61,1.05,260222.68,4.52
841326.59,14.62,1.05,260551.55,4.53
841486.91,14.62,1.05,260522.78,4.53
841641.17,14.63,1.06,260751.08,4.53
841795.44,14.63,1.06,260753.08,4.53
841795.44,14.63,1.06,260753.52,4.53
841559.46,14.63,1.06,260725.6,4.53
841610.99,14.63,1.06,260722.51,4.53
841662.52,14.63,1.07,260722.17,4.53
841822.83,14.64,1.07,260722.17,4.53
841874.36,14.64,1.07,260722.17,4.53
842072.64,14.64,1.08,261123.87,4.54
841812.71,14.64,1.07,261078.21,4.54
841966.98,14.65,1.08,261569.44,4.55
842018.51,14.65,1.08,261691.2,4.55
842070.04,14.65,1.08,261738.04,4.55
842070.04,14.65,1.08,261738.04,4.55
842224.3,14.66,1.09,261721.34,4.55
842275.84,14.66,1.09,261856.4,4.56
842039.85,14.66,1.09,262639.13,4.57
842200.17,14.66,1.09,263358.17,4.58
841940.24,14.66,1.09,263074.93,4.58
841704.26,14.65,1.09,262845.48,4.58
841755.79,14.66,1.09,262963.95,4.58
841807.32,14.66,1.09,263023.0,4.58
842005.6,14.66,1.1,263097.31,4.58
842057.13,14.67,1.1,263257.77,4.59
841797.2,14.66,1.1,263003.63,4.58
841797.2,14.66,1.1,263003.63,4.58
841848.73,14.67,1.1,263002.63,4.58
841900.26,14.67,1.1,263002.19,4.58
841951.79,14.67,1.11,263002.19,4.58
842003.32,14.68,1.11,263002.19,4.58
841686.25,14.67,1.1,262684.86,4.58
841392.31,14.67,1.1,262144.72,4.57
841132.38,14.66,1.1,261792.59,4.56
841183.91,14.67,1.1,261792.59,4.56
841344.23,14.67,1.1,261792.59,4.56
841344.23,14.67,1.1,261792.59,4.56
841395.76,14.67,1.11,262878.77,4.58
841447.29,14.68,1.11,263295.63,4.59
841211.31,14.67,1.11,263074.93,4.59
841371.62,14.68,1.11,263046.17,4.59
841525.89,14.68,1.11,263274.46,4.59
841680.15,14.69,1.12,263276.46,4.59
841731.68,14.69,1.12,263273.37,4.59
841885.95,14.69,1.13,263273.03,4.59
841937.48,14.7,1.13,263273.03,4.6
841937.48,14.7,1.13,263273.03,4.6
841989.01,14.7,1.13,263273.03,4.6
842040.54,14.7,1.14,263273.03,4.6
841780.61,14.7,1.13,263282.39,4.6
841534.63,14.69,1.13,263245.0,4.6
841694.95,14.7,1.13,264446.54,4.62
841746.48,14.7,1.14,264915.05,4.63
841486.55,14.7,1.13,264630.48,4.62
841240.57,14.69,1.13,264540.66,4.62
841070.64,14.69,1.13,264375.99,4.62
841268.92,14.7,1.13,264374.56,4.62
841320.45,14.7,1.13,264374.56,4.62
841026.51,14.7,1.13,264190.21,4.62
841186.83,14.7,1.13,264190.21,4.62
840926.9,14.7,1.13,263842.7,4.61
840756.97,14.69,1.13,263586.98,4.61
840808.5,14.7,1.13,263586.98,4.61
840572.52,14.69,1.13,263660.62,4.61
840803.38,14.7,1.13,263593.4,4.61
840854.91,14.7,1.14,263586.98,4.61
841015.22,14.71,1.14,263655.46,4.61
840721.28,14.7,1.14,264577.86,4.63
840484.76,14.7,1.13,264169.49,4.62
840484.76,14.7,1.13,264190.67,4.62
840395.68,14.7,1.13,263918.94,4.62
840565.07,14.7,1.14,264936.66,4.63
840616.6,14.71,1.14,264935.67,4.63
840518.44,14.7,1.14,264817.83,4.63
840569.97,14.71,1.14,264817.39,4.63
840465.59,14.71,1.14,264722.04,4.63
840465.59,14.71,1.14,264722.04,4.63
840465.59,14.71,1.14,264690.35,4.63
840631.49,14.71,1.14,264690.35,4.63
840683.02,14.71,1.15,264690.35,4.63
840683.02,14.71,1.15,264720.92,4.63
840451.46,14.71,1.14,264837.07,4.64
840661.22,14.71,1.15,264882.85,4.64
840682.31,14.72,1.15,264720.92,4.63
840733.84,14.72,1.15,264943.68,4.64
840785.37,14.72,1.16,265250.43,4.64
840785.37,14.72,1.16,265210.93,4.64
840951.28,14.73,1.16,266303.64,4.66
840797.52,14.72,1.16,265976.98,4.66
840565.95,14.72,1.15,265770.62,4.65
840408.76,14.72,1.15,265614.32,4.65
840460.29,14.72,1.16,265732.79,4.65
840615.02,14.73,1.16,265909.21,4.66
840521.67,14.72,1.16,265773.12,4.66
840521.67,14.72,1.16,265769.47,4.66
840687.58,14.73,1.16,265768.03,4.66
840456.01,14.73,1.16,265768.03,4.66
840646.03,14.73,1.16,265789.84,4.66
840477.98,14.73,1.16,265787.83,4.66
840632.25,14.73,1.17,265775.78,4.66
840462.32,14.73,1.16,266404.59,4.67
840622.64,14.73,1.17,266332.75,4.67
840386.66,14.73,1.17,266477.15,4.67
840617.52,14.74,1.17,268185.47,4.7
840669.05,14.74,1.17,267733.18,4.69
840669.05,14.74,1.17,267783.87,4.7
840669.05,14.74,1.17,267661.32,4.69
840829.36,14.74,1.18,267628.08,4.69
840593.38,14.74,1.17,267482.2,4.69
840593.38,14.74,1.17,267620.18,4.69
840436.19,14.74,1.17,267462.54,4.69
840436.19,14.74,1.17,267462.54,4.69
840487.72,14.74,1.18,267705.94,4.7
840539.25,14.74,1.18,267704.95,4.7
840590.78,14.75,1.18,267704.51,4.7
840789.06,14.75,1.19,267704.51,4.7
840840.59,14.76,1.19,267704.51,4.7
840683.99,14.75,1.19,267775.2,4.7
840853.38,14.76,1.19,267722.24,4.7
840853.38,14.76,1.19,267722.24,4.7
840904.91,14.76,1.19,267762.68,4.7
840854.91,14.76,1.19,267712.08,4.7
840906.44,14.76,1.2,267844.72,4.7
840808.28,14.76,1.2,269010.4,4.72
840859.81,14.77,1.2,269152.4,4.73
841068.6,14.77,1.2,268773.79,4.72
841237.99,14.77,1.21,268772.36,4.72
841246.11,14.78,1.21,268453.22,4.72
841071.05,14.77,1.21,268453.22,4.72
840805.01,14.77,1.21,268354.84,4.71
840856.54,14.77,1.21,268354.84,4.72
840908.07,14.78,1.21,268374.89,4.72
840908.07,14.78,1.21,268374.89,4.72
840959.6,14.78,1.21,268400.41,4.72
841011.13,14.78,1.22,268468.32,4.72
841011.13,14.78,1.22,268468.32,4.72
841062.66,14.79,1.22,268633.82,4.72
841062.66,14.79,1.22,268633.82,4.72
841217.39,14.79,1.22,269382.4,4.74
841217.39,14.79,1.22,269382.4,4.74
841371.66,14.79,1.23,269682.27,4.74
841201.73,14.79,1.23,269082.04,4.73
841432.59,14.8,1.23,269170.21,4.73
841432.59,14.8,1.23,269170.21,4.73
841484.12,14.8,1.23,269343.97,4.74
841247.6,14.8,1.23,269220.62,4.74
841299.13,14.8,1.23,269219.63,4.74
841453.39,14.8,1.24,269219.53,4.74
841193.46,14.8,1.23,269219.19,4.74
841100.11,14.8,1.23,269876.12,4.75
841151.64,14.8,1.24,269876.12,4.75
841203.17,14.81,1.24,269876.12,4.75
841254.7,14.81,1.24,269876.12,4.75
841306.23,14.81,1.25,270544.74,4.76
841516.0,14.82,1.25,270346.68,4.76
841567.53,14.82,1.25,270922.73,4.77
841567.53,14.82,1.25,271099.68,4.77
841501.33,14.82,1.25,271221.86,4.78
841552.86,14.82,1.26,271340.34,4.78
841713.17,14.83,1.26,271368.06,4.78
841764.7,14.83,1.26,271414.9,4.78
841528.72,14.83,1.26,271338.71,4.78
841693.63,14.83,1.26,271481.28,4.78
841590.11,14.83,1.26,271458.7,4.78
841641.64,14.83,1.27,271670.23,4.79
841807.54,14.84,1.27,271736.31,4.79
841575.97,14.83,1.27,271900.21,4.79
841627.5,14.84,1.27,271899.22,4.79
841781.77,14.84,1.28,271899.12,4.79
841781.77,14.84,1.28,271769.11,4.79
841833.3,14.84,1.28,271768.77,4.79
841884.83,14.85,1.28,271768.77,4.79
842039.09,14.85,1.29,272002.14,4.8
842193.36,14.86,1.29,272128.66,4.8
842391.64,14.86,1.3,272228.19,4.8
842131.71,14.86,1.29,273249.45,4.82
842183.24,14.86,1.29,273486.6,4.83
842183.24,14.86,1.29,273447.83,4.83
842349.14,14.87,1.3,273446.4,4.83
842117.58,14.86,1.3,273446.4,4.83
841963.19,14.86,1.29,273301.05,4.82
841963.19,14.86,1.29,273441.29,4.83
841853.19,14.86,1.29,273331.29,4.82
841904.72,14.86,1.3,273331.29,4.82
841747.53,14.86,1.29,273172.38,4.82
841907.85,14.86,1.3,273268.11,4.82
841959.38,14.87,1.3,273268.31,4.83
841723.4,14.86,1.3,273253.76,4.83
841889.3,14.87,1.3,273178.04,4.82
842043.56,14.87,1.31,273196.39,4.83
842241.84,14.88,1.31,274387.93,4.85
842020.28,14.87,1.31,273978.04,4.84
842174.54,14.88,1.31,274389.72,4.85
842226.07,14.88,1.32,274043.41,4.84
842277.6,14.88,1.32,273823.32,4.84
