ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,4687120,6212,4817280
1213,6212,4687590,6212,4817750
1213,6212,4688400,6212,4818560
1213,6212,4689400,6212,4819560
1213,6212,4689870,6212,4820030
1213,6212,4690870,6212,4821030
1213,6212,4691870,6212,4822030
1213,6212,4692030,6212,4822190
1213,6212,4693030,6212,4823190
1213,6212,4693840,6212,4824000
1213,6212,4694840,6212,4825000
1213,6212,4694840,6212,4825000
1213,6212,4695650,6212,4825810
1213,6212,4696120,6212,4826280
1213,6212,4696440,6212,4826600
1213,6212,4697250,6212,4827410
1213,6212,4697480,6212,4827640
1213,6212,4698480,6212,4828640
1213,6212,4699480,6212,4829640
1213,6212,4699800,6212,4829960
1213,6212,4700610,6212,4830770
1213,6212,4701610,6212,4831770
1213,6212,4702420,6212,4832580
1213,6212,4703420,6212,4833580
1213,6212,4703420,6212,4833580
1213,6212,4704070,6212,4834230
1213,6212,4704300,6212,4834460
1213,6212,4705300,6212,4835460
1213,6212,4706300,6212,4836460
1213,6212,4707300,6212,4837460
1213,6212,4707300,6212,4837460
1213,6212,4708110,6212,4838270
1213,6212,4709110,6212,4839270
1213,6212,4709110,6212,4839270
1213,6212,4710110,6212,4840270
1213,6212,4711110,6212,4841270
1213,6212,4711920,6212,4842080
1213,6212,4712140,6212,4842300
1213,6212,4712730,6212,4842890
1213,6212,4713730,6212,4843890
1213,6212,4714730,6212,4844890
1213,6212,4715730,6212,4845890
1213,6212,4716730,6212,4846890
1213,6212,4717080,6212,4847240
1213,6212,4717730,6212,4847890
1213,6212,4718730,6212,4848890
1213,6212,4719730,6212,4849890
1213,6212,4719730,6212,4849890
1213,6212,4720540,6212,4850700
1213,6212,4720540,6212,4850700
1213,6212,4721350,6212,4851510
1213,6212,4722350,6212,4852510
1213,6212,4723160,6212,4853320
1213,6212,4724160,6212,4854320
1213,6212,4725160,6212,4855320
1213,6212,4726160,6212,4856320
1213,6212,4727160,6212,4857320
1213,6212,4727480,6212,4857640
1213,6212,4728480,6212,4858640
1213,6212,4729480,6212,4859640
1213,6212,4730480,6212,4860640
1213,6212,4731480,6212,4861640
1213,6212,4731710,6212,4861870
1213,6212,4732710,6212,4862870
1213,6212,4733710,6212,4863870
1213,6212,4733710,6212,4863870
1213,6212,4734030,6212,4864190
1213,6212,4734620,6212,4864780
1213,6212,4735270,6212,4865430
1213,6212,4736270,6212,4866430
1213,6212,4737270,6212,4867430
1213,6212,4737270,6212,4867430
1213,6212,4738270,6212,4868430
1213,6212,4739270,6212,4869430
1213,6212,4739640,6212,4869800
1213,6212,4739960,6212,4870120
1213,6212,4740960,6212,4871120
1213,6212,4741420,6212,4871580
1213,6212,4742420,6212,4872580
1213,6212,4743420,6212,4873580
1213,6212,4744420,6212,4874580
1213,6212,4745230,6212,4875390
1213,6212,4746230,6212,4876390
1213,6212,4747230,6212,4877390
1213,6212,4748040,6212,4878200
1213,6212,4749040,6212,4879200
1213,6212,4750040,6212,4880200
1213,6212,4751040,6212,4881200
1213,6212,4751850,6212,4882010
1213,6212,4751850,6212,4882820
1213,6212,4752850,6212,4883820
1213,6212,4752850,6212,4883820
1213,6212,4753080,6212,4884050
1213,6212,4753550,6212,4884520
1213,6212,4754550,6212,4885520
1213,6212,4754550,6212,4885520
1213,6212,4755550,6212,4886520
1213,6212,4756550,6212,4887520
1213,6212,4757550,6212,4888520
1213,6212,4758550,6212,4889520
1213,6212,4759100,6212,4890070
1213,6212,4759420,6212,4890390
1213,6212,4760230,6212,4891200
1213,6212,4760340,6212,4891310
1213,6212,4760990,6212,4891960
1213,6212,4761990,6212,4892960
1213,6212,4762990,6212,4893960
1213,6212,4763990,6212,4894960
1213,6212,4764800,6212,4895770
1213,6212,4765170,6212,4896140
1213,6212,4765640,6212,4896610
1213,6212,4766110,6212,4897080
1213,6212,4767110,6212,4898080
1213,6212,4768110,6212,4899080
1213,6212,4769110,6212,4900080
1213,6212,4770110,6212,4901080
1213,6212,4770110,6212,4901080
1213,6212,4771110,6212,4902080
1213,6212,4771920,6212,4902890
1213,6212,4772470,6212,4903440
1213,6212,4772470,6212,4903440
1213,6212,4773470,6212,4904440
1213,6212,4773470,6212,4904440
1213,6212,4774470,6212,4905440
1213,6212,4775280,6212,4906250
1213,6212,4775750,6212,4906720
1213,6212,4776220,6212,4907190
1213,6212,4777220,6212,4908190
1213,6212,4778220,6212,4909190
1213,6212,4779220,6212,4910190
1213,6212,4780220,6212,4911190
1213,6212,4781220,6212,4912190
1213,6212,4782030,6212,4913000
1213,6212,4783030,6212,4914000
1213,6212,4783500,6212,4914470
1213,6212,4784500,6212,4915470
1213,6212,4785500,6212,4916470
1213,6212,4786500,6212,4917470
1213,6212,4787500,6212,4918470
1213,6212,4787500,6212,4918470
1213,6212,4788310,6212,4919280
1213,6212,4789310,6212,4920280
1213,6212,4790310,6212,4921280
1213,6212,4790310,6212,4921280
1213,6212,4791310,6212,4922280
1213,6212,4792310,6212,4923280
1213,6212,4792780,6212,4923750
1213,6212,4792940,6212,4923910
1213,6212,4793750,6212,4924720
1213,6212,4793970,6212,4924940
1213,6212,4794780,6212,4925750
1213,6212,4795250,6212,4926220
1213,6212,4795250,6212,4926220
1213,6212,4796250,6212,4927220
1213,6212,4797250,6212,4928220
1213,6212,4798250,6212,4929220
1213,6212,4799250,6212,4930220
1213,6212,4799720,6212,4930690
1213,6212,4800720,6212,4931690
1213,6212,4800720,6212,4932690
1213,6212,4801720,6212,4933690
1213,6212,4802190,6212,4934160
1213,6212,4803190,6212,4935160
1213,6212,4803190,6212,4935970
1213,6212,4803660,6212,4936440
1213,6212,4804130,6212,4936910
1213,6212,4805130,6212,4937910
1213,6212,4805450,6212,4938230
1213,6212,4805920,6212,4938700
1213,6212,4806920,6212,4939700
1213,6212,4806920,6212,4940700
1213,6212,4807240,6212,4941020
1213,6212,4808240,6212,4942020
1213,6212,4808350,6212,4942130
1213,6212,4809350,6212,4943130
1213,6212,4810350,6212,4944130
1213,6212,4810670,6212,4944450
1213,6212,4810670,6212,4944450
1213,6212,4811320,6212,4945100
1213,6212,4812320,6212,4946100
1213,6212,4813130,6212,4946910
1213,6212,4814130,6212,4947910
1213,6212,4814130,6212,4947910
1213,6212,4815130,6212,4948910
1213,6212,4815130,6212,4948910
1213,6212,4816130,6212,4949910
1213,6212,4817130,6212,4950910
1213,6212,4818130,6212,4951910
1213,6212,4819130,6212,4952910
1213,6212,4819130,6212,4952910
1213,6212,4819130,6212,4952910
1213,6212,4819600,6212,4953380
1213,6212,4820600,6212,4954380
1213,6212,4820950,6212,4954730
1213,6212,4821110,6212,4954890
1213,6212,4822110,6212,4955890
1213,6212,4823110,6212,4956890
1213,6212,4824110,6212,4957890
1213,6212,4824920,6212,4958700
1213,6212,4825920,6212,4959700
1213,6212,4825920,6212,4959700
1213,6212,4826920,6212,4960700
1213,6212,4827390,6212,4961170
1213,6212,4828200,6212,4961980
1213,6212,4828750,6212,4962530
1213,6212,4829560,6212,4963340
1213,6212,4830560,6212,4964340
1213,6212,4831560,6212,4965340
1213,6212,4831560,6212,4965340
1213,6212,4832560,6212,4966340
1213,6212,4833560,6212,4967340
1213,6212,4834560,6212,4968340
1213,6212,4834560,6212,4969150
1213,6212,4835560,6212,4970150
1213,6212,4836370,6212,4970960
1213,6212,4836850,6212,4971440
1213,6212,4837080,6212,4971670
1213,6212,4838080,6212,4972670
1213,6212,4838730,6212,4973320
1213,6212,4839730,6212,4974320
1213,6212,4840730,6212,4975320
1213,6212,4841730,6212,4976320
1213,6212,4842730,6212,4977320
1213,6212,4843730,6212,4978320
1213,6212,4843730,6212,4979320
1213,6212,4843960,6212,4979550
1213,6212,4844610,6212,4980200
1213,6212,4845420,6212,4981010
1213,6212,4845740,6212,4981330
1213,6212,4845740,6212,4981330
1213,6212,4846740,6212,4982330
1213,6212,4847210,6212,4982800
1213,6212,4848210,6212,4983800
1213,6212,4849210,6212,4984800
1213,6212,4849210,6212,4984800
1213,6212,4849680,6212,4985270
1213,6212,4850680,6212,4986270
1213,6212,4850680,6212,4986270
1213,6212,4851150,6212,4986740
1213,6212,4852150,6212,4987740
1213,6212,4852150,6212,4987740
1213,6212,4852740,6212,4988330
1213,6212,4853740,6212,4989330
1213,6212,4853740,6212,4989330
1213,6212,4854740,6212,4990330
1213,6212,4854740,6212,4990980
1213,6212,4855550,6212,4991790
1213,6212,4856550,6212,4992790
1213,6212,4857550,6212,4993790
1213,6212,4858550,6212,4994790
1213,6212,4859010,6212,4995250
1213,6212,4859820,6212,4996060
1213,6212,4860820,6212,4997060
1213,6212,4861820,6212,4998060
1213,6212,4861820,6212,4999060
1213,6212,4862820,6212,5000060
1213,6212,4863820,6212,5001060
1213,6212,4864630,6212,5001870
1213,6212,4864630,6212,5001870
1213,6212,4864860,6212,5002100
1213,6212,4865410,6212,5002650
1213,6212,4866410,6212,5003650
1213,6212,4866410,6212,5003650
1213,6212,4866410,6212,5004650
1213,6212,4867410,6212,5005650
1213,6212,4868410,6212,5006650
1213,6212,4869060,6212,5007300
1213,6212,4870060,6212,5008300
1213,6212,4871060,6212,5009300
1213,6212,4871870,6212,5010110
1213,6212,4872680,6212,5010920
1213,6212,4872680,6212,5010920
1213,6212,4873680,6212,5011920
1213,6212,4874150,6212,5012390
1213,6212,4875150,6212,5013390
1213,6212,4875620,6212,5013860
1213,6212,4876270,6212,5014510
1213,6212,4877270,6212,5015510
1213,6212,4878270,6212,5016510
1213,6212,4878730,6212,5016970
1213,6212,4879730,6212,5017970
1213,6212,4880540,6212,5018780
1213,6212,4881540,6212,5019780
1213,6212,4882010,6212,5020250
1213,6212,4882820,6212,5021060
1213,6212,4882820,6212,5021060
1213,6212,4883630,6212,5021870
1213,6212,4884440,6212,5022680
1213,6212,4884440,6212,5022680
1213,6212,4884910,6212,5023150
1213,6212,4884910,6212,5023150
1213,6212,4885720,6212,5023960
1213,6212,4886530,6212,5024770
1213,6212,4887340,6212,5025580
1213,6212,4888150,6212,5026390
1213,6212,4889150,6212,5027390
1213,6212,4890150,6212,5028390
1213,6212,4891150,6212,5029390
1213,6212,4891960,6212,5030200
1213,6212,4892960,6212,5031200
1213,6212,4893770,6212,5032010
1213,6212,4894770,6212,5033010
1213,6212,4895770,6212,5034010
1213,6212,4896770,6212,5035010
1213,6212,4897240,6212,5035480
1213,6212,4897240,6212,5043480
1213,6212,4897710,6212,5043950
1213,6212,4898710,6212,5044950
1213,6212,4898820,6212,5045060
1213,6212,4899820,6212,5046060
1213,6212,4900280,6212,5046520
1213,6212,4901090,6212,5047330
1213,6212,4902090,6212,5048330
1213,6212,4903090,6212,5049330
1213,6212,4904090,6212,5050330
1213,6212,4904740,6212,5050980
1213,6212,4905740,6212,5051980
1213,6212,4906550,6212,5052790
1213,6212,4907550,6212,5053790
1213,6212,4908010,6212,5054250
1213,6212,4908480,6212,5054720
1213,6212,4909480,6212,5055720
1213,6212,4910290,6212,5056530
1213,6212,4911290,6212,5057530
1213,6212,4912290,6212,5058530
1213,6212,4913290,6212,5059530
1213,6212,4913750,6212,5059990
1213,6212,4914750,6212,5060990
1213,6212,4914750,6212,5060990
1213,6212,4914750,6212,5060990
1213,6212,4915750,6212,5061990
1213,6212,4916750,6212,5062990
1213,6212,4917070,6212,5063310
1213,6212,4917880,6212,5064120
1213,6212,4918880,6212,5065120
1213,6212,4919690,6212,5065930
1213,6212,4920010,6212,5066250
1213,6212,4920010,6212,5066250
1213,6212,4921010,6212,5067250
1213,6212,4921490,6212,5067730
1213,6212,4922490,6212,5068730
1213,6212,4922490,6212,5068730
1213,6212,4922950,6212,5069190
1213,6212,4923950,6212,5070190
1213,6212,4924950,6212,5071190
1213,6212,4925950,6212,5072190
1213,6212,4926600,6212,5072840
1213,6212,4927600,6212,5073840
1213,6212,4928600,6212,5074840
1213,6212,4928760,6212,5075000
1213,6212,4929350,6212,5075590
1213,6212,4929350,6212,5075590
1213,6212,4930350,6212,5076590
1213,6212,4931350,6212,5077590
1213,6212,4931670,6212,5077910
1213,6212,4932480,6212,5078720
1213,6212,4933290,6212,5079530
1213,6212,4934290,6212,5080530
1213,6212,4934610,6212,5080850
1213,6212,4935610,6212,5081850
1213,6212,4936610,6212,5082850
1213,6212,4936930,6212,5083170
1213,6212,4937930,6212,5084170
1213,6212,4937930,6212,5085170
1213,6212,4937980,6212,5085220
1213,6212,4938980,6212,5086220
1213,6212,4939980,6212,5087220
1213,6212,4940980,6212,5088220
1213,6212,4941980,6212,5089220
1213,6212,4942980,6212,5090220
1213,6212,4942980,6212,5091220
1213,6212,4943790,6212,5092030
1213,6212,4943950,6212,5092190
1213,6212,4944760,6212,5093000
1213,6212,4945230,6212,5093470
1213,6212,4946040,6212,5094280
1213,6212,4947040,6212,5095280
1213,6212,4947040,6212,5095280
1213,6212,4948040,6212,5096280
1213,6212,4948040,6212,5096280
1213,6212,4949040,6212,5097280
1213,6212,4949510,6212,5097750
1213,6212,4949510,6212,5097750
1213,6212,4949510,6212,5097750
1213,6212,4949980,6212,5098220
1213,6212,4950980,6212,5099220
1213,6212,4950980,6212,5099220
1213,6212,4951350,6212,5099590
1213,6212,4951670,6212,5099910
1213,6212,4951670,6212,5099910
1213,6212,4951900,6212,5100140
1213,6212,4952900,6212,5101140
1213,6212,4953900,6212,5102140
1213,6212,4953900,6212,5102140
1213,6212,4954370,6212,5102610
1213,6212,4955370,6212,5103610
1213,6212,4956370,6212,5104610
1213,6212,4957370,6212,5105610
1213,6212,4958370,6212,5106610
1213,6212,4959370,6212,5107610
1213,6212,4959960,6212,5108200
1213,6212,4960770,6212,5109010
1213,6212,4960770,6212,5109010
1213,6212,4961770,6212,5110010
1213,6212,4961770,6212,5111010
1213,6212,4962770,6212,5112010
1213,6212,4963770,6212,5113010
1213,6212,4964770,6212,5114010
1213,6212,4965770,6212,5115010
1213,6212,4966230,6212,5115470
1213,6212,4967040,6212,5116280
1213,6212,4967040,6212,5116280
1213,6212,4967040,6212,5116280
1213,6212,4968040,6212,5117280
1213,6212,4968040,6212,5118280
1213,6212,4969040,6212,5119280
1213,6212,4969040,6212,5119280
1213,6212,4969040,6212,5121280
1213,6212,4970040,6212,5122280
1213,6212,4970360,6212,5122600
1213,6212,4970830,6212,5123070
1213,6212,4971830,6212,5124070
1213,6212,4971830,6212,5125070
1213,6212,4972300,6212,5125540
1213,6212,4972770,6212,5126010
1213,6212,4973770,6212,5127010
1213,6212,4973770,6212,5127010
1213,6212,4974770,6212,5128010
1213,6212,4975770,6212,5129010
1213,6212,4976770,6212,5130010
1213,6212,4977770,6212,5131010
1213,6212,4979770,6212,5133010
1213,6212,4980770,6212,5134010
1213,6212,4980770,6212,5134010
1213,6212,4981770,6212,5135010
1213,6212,4982090,6212,5135330
1213,6212,4982090,6212,5136140
1213,6212,4982560,6212,5136610
1213,6212,4983030,6212,5137080
1213,6212,4983030,6212,5137080
1213,6212,4984030,6212,5138080
1213,6212,4985030,6212,5139080
1213,6212,4985500,6212,5139550
1213,6212,4985970,6212,5140020
1213,6212,4986970,6212,5141020
1213,6212,4987970,6212,5142020
1213,6212,4987970,6212,5142020
1213,6212,4988780,6212,5142830
1213,6212,4988780,6212,5142830
1213,6212,4989370,6212,5143420
1213,6212,4990370,6212,5144420
1213,6212,4990830,6212,5144880
1213,6212,4991830,6212,5145880
1213,6212,4992830,6212,5146880
1213,6212,4993640,6212,5147690
1213,6212,4993960,6212,5148010
1213,6212,4994430,6212,5148480
1213,6212,4995430,6212,5149480
1213,6212,4996430,6212,5150480
1213,6212,4997430,6212,5151480
1213,6212,4997430,6212,5152290
1213,6212,4998240,6212,5153100
1213,6212,4998240,6212,5161100
1213,6212,4998560,6212,5161420
1213,6212,4999370,6212,5162230
1213,6212,4999840,6212,5162700
1213,6212,5000310,6212,5163170
1213,6212,5000310,6212,5163170
1213,6212,5000780,6212,5163640
1213,6212,5001780,6212,5164640
1213,6212,5002780,6212,5165640
1213,6212,5003250,6212,5166110
1213,6212,5003720,6212,5166580
1213,6212,5004040,6212,5166900
1213,6212,5004040,6212,5167900
1213,6212,5004360,6212,5168220
1213,6212,5004360,6212,5168220
1213,6212,5004360,6212,5168220
1213,6212,5005360,6212,5169220
1213,6212,5006360,6212,5170220
1213,6212,5006680,6212,5170540
1213,6212,5007680,6212,5171540
1213,6212,5008150,6212,5172010
1213,6212,5009150,6212,5173010
1213,6212,5009620,6212,5173480
1213,6212,5010620,6212,5174480
1213,6212,5011170,6212,5175030
1213,6212,5011980,6212,5175840
1213,6212,5012980,6212,5176840
1213,6212,5012980,6212,5177840
1213,6212,5013450,6212,5178310
1213,6212,5014450,6212,5179310
1213,6212,5015450,6212,5180310
1213,6212,5015920,6212,5180780
1213,6212,5016390,6212,5181250
1213,6212,5016390,6212,5181250
1213,6212,5016440,6212,5181300
1213,6212,5017440,6212,5182300
1213,6212,5018440,6212,5183300
1213,6212,5018910,6212,5183770
1213,6212,5019910,6212,5184770
1213,6212,5020380,6212,5185240
1213,6212,5021190,6212,5186050
1213,6212,5022190,6212,5187050
1213,6212,5022840,6212,5187700
1213,6212,5023840,6212,5188700
1213,6212,5024840,6212,5189700
1213,6212,5024840,6212,5189700
1213,6212,5024840,6212,5190700
1213,6212,5025840,6212,5191700
1213,6212,5026650,6212,5192510
1213,6212,5027650,6212,5193510
1213,6212,5028650,6212,5194510
1213,6212,5029650,6212,5195510
1213,6212,5029650,6212,5196510
1213,6212,5030650,6212,5197510
1213,6212,5031650,6212,5198510
1213,6212,5031650,6212,5199510
1213,6212,5032650,6212,5200510
1213,6212,5032870,6212,5200730
1213,6212,5033870,6212,5201730
1213,6212,5034870,6212,5202730
1213,6212,5034870,6212,5202730
1213,6212,5035870,6212,5203730
1213,6212,5036100,6212,5203960
1213,6212,5036100,6212,5203960
1213,6212,5036910,6212,5204770
1213,6212,5036910,6212,5204770
1213,6212,5037720,6212,5205580
1213,6212,5038720,6212,5206580
1213,6212,5039040,6212,5206900
1213,6212,5039510,6212,5207370
1213,6212,5040320,6212,5208180
1213,6212,5041320,6212,5209180
1213,6212,5041320,6212,5209990
1213,6212,5041320,6212,5209990
1213,6212,5042320,6212,5210990
1213,6212,5043320,6212,5211990
1213,6212,5044320,6212,5212990
1213,6212,5045320,6212,5213990
1213,6212,5045970,6212,5214640
1213,6212,5046970,6212,5215640
1213,6212,5046970,6212,5215640
1213,6212,5047440,6212,5216110
1213,6212,5047440,6212,5217110
1213,6212,5048440,6212,5218110
1213,6212,5049440,6212,5219110
1213,6212,5050440,6212,5220110
1213,6212,5051440,6212,5221110
1213,6212,5052440,6212,5222110
1213,6212,5053440,6212,5223110
1213,6212,5054440,6212,5224110
1213,6212,5055440,6212,5225110
1213,6212,5056440,6212,5226110
1213,6212,5057440,6212,5227110
1213,6212,5058090,6212,5227760
1213,6212,5059090,6212,5228760
1213,6212,5060090,6212,5229760
1213,6212,5060090,6212,5229760
1213,6212,5060460,6212,5230130
1213,6212,5061460,6212,5231130
1213,6212,5065460,6212,5235130
1213,6212,5066460,6212,5236130
1213,6212,5067460,6212,5237130
1213,6212,5068460,6212,5238130
1213,6212,5069460,6212,5239130
1213,6212,5069460,6212,5239780
1213,6212,5069930,6212,5240250
1213,6212,5070250,6212,5240570
1213,6212,5070250,6212,5241570
1213,6212,5071060,6212,5242380
1213,6212,5072060,6212,5243380
1213,6212,5072060,6212,5243380
1213,6212,5073060,6212,5244380
1213,6212,5074060,6212,5245380
1213,6212,5075060,6212,5246380
1213,6212,5076060,6212,5247380
1213,6212,5077060,6212,5248380
1213,6212,5077530,6212,5248850
1213,6212,5077900,6212,5249220
1213,6212,5077900,6212,5249870
1213,6212,5078710,6212,5250680
1213,6212,5079170,6212,5251140
1213,6212,5080170,6212,5252140
1213,6212,5081170,6212,5253140
1213,6212,5082170,6212,5254140
1213,6212,5082170,6212,5254140
1213,6212,5083170,6212,5255140
1213,6212,5084170,6212,5256140
1213,6212,5084540,6212,5256510
1213,6212,5085540,6212,5257510
1213,6212,5086540,6212,5258510
1213,6212,5086860,6212,5258830
1213,6212,5087860,6212,5259830
1213,6212,5088860,6212,5260830
1213,6212,5089670,6212,5261640
1213,6212,5090480,6212,5262450
1213,6212,5091070,6212,5263040
1213,6212,5091880,6212,5263850
1213,6212,5092880,6212,5264850
1213,6212,5092880,6212,5264850
1213,6212,5093470,6212,5265440
1213,6212,5094470,6212,5266440
1213,6212,5095020,6212,5266990
1213,6212,5095610,6212,5267580
1213,6212,5095610,6212,5267580
1213,6212,5096420,6212,5268390
1213,6212,5097230,6212,5269200
1213,6212,5098230,6212,5270200
1213,6212,5099040,6212,5271010
1213,6212,5100040,6212,5272010
1213,6212,5101040,6212,5273010
1213,6212,5102040,6212,5274010
1213,6212,5102850,6212,5274820
1213,6212,5103850,6212,5275820
1213,6212,5104660,6212,5276630
1213,6212,5104660,6212,5276630
1213,6212,5105660,6212,5277630
1213,6212,5106660,6212,5278630
1213,6212,5107660,6212,5279630
1213,6212,5108470,6212,5280440
1213,6212,5108470,6212,5280440
1213,6212,5109120,6212,5281090
1213,6212,5110120,6212,5282090
1213,6212,5110120,6212,5282090
1213,6212,5111120,6212,5283090
1213,6212,5111590,6212,5283560
1213,6212,5112400,6212,5284370
1213,6212,5113400,6212,5285370
1213,6212,5114050,6212,5286020
1213,6212,5115050,6212,5287020
1213,6212,5115860,6212,5287830
1213,6212,5116330,6212,5288300
1213,6212,5117330,6212,5289300
1213,6212,5118330,6212,5290300
1213,6212,5119330,6212,5291300
1213,6212,5120330,6212,5292300
1213,6212,5121330,6212,5293300
1213,6212,5121330,6212,5294300
1213,6212,5121880,6212,5294850
1213,6212,5122200,6212,5295170
1213,6212,5123200,6212,5296170
1213,6212,5124010,6212,5296980
1213,6212,5125010,6212,5297980
1213,6212,5126010,6212,5298980
1213,6212,5127010,6212,5299980
1213,6212,5128010,6212,5300980
1213,6212,5129010,6212,5301980
1213,6212,5130010,6212,5302980
1213,6212,5131010,6212,5303980
1213,6212,5132010,6212,5304980
1213,6212,5132330,6212,5305300
1213,6212,5132330,6212,5305300
