ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1179462.83,20.19,1.57,218105.43,3.73
1179293.21,20.19,1.57,218114.61,3.73
1179563.3,20.2,1.58,218105.3,3.73
1179558.67,20.2,1.58,218081.34,3.74
1179366.08,20.2,1.58,218074.12,3.74
1179199.05,20.2,1.58,218072.11,3.74
1179113.47,20.2,1.58,217941.52,3.73
1178946.43,20.21,1.58,217864.02,3.73
1178974.85,20.21,1.59,217874.66,3.73
1178974.85,20.21,1.59,217804.77,3.73
1178815.31,20.21,1.59,217796.52,3.73
1178622.72,20.21,1.59,217760.76,3.73
1178463.17,20.21,1.59,217747.11,3.73
1178736.34,20.22,1.59,217752.49,3.73
1178569.31,20.22,1.59,217675.0,3.73
1178409.76,20.22,1.59,217676.08,3.73
1178409.76,20.22,1.59,217648.75,3.73
1178250.22,20.22,1.6,217654.93,3.73
1178271.15,20.22,1.6,217752.25,3.74
1178691.13,20.23,1.61,217811.11,3.74
1178524.1,20.23,1.61,217793.76,3.74
1178364.56,20.23,1.61,217794.85,3.74
1178205.01,20.23,1.61,217795.93,3.74
1178045.46,20.23,1.61,217802.11,3.74
1178449.57,20.24,1.62,218300.52,3.75
1178290.02,20.24,1.62,218299.63,3.75
1178122.99,20.24,1.62,218222.13,3.75
1177955.96,20.24,1.62,218213.19,3.75
1177788.92,20.24,1.62,218135.89,3.75
1177817.34,20.25,1.62,218146.53,3.75
1177650.31,20.25,1.62,218130.32,3.75
1177457.72,20.25,1.62,218103.1,3.75
1177292.5,20.25,1.62,218077.32,3.75
1177693.98,20.26,1.63,218038.55,3.75
1177710.5,20.26,1.63,218031.95,3.75
1177543.47,20.26,1.63,218023.84,3.75
1177533.16,20.26,1.63,217960.75,3.75
1177366.13,20.26,1.63,217883.45,3.75
1177199.1,20.26,1.63,217874.89,3.75
1177525.46,20.27,1.64,217914.9,3.75
1177327.19,20.27,1.64,217887.63,3.75
1177327.19,20.27,1.64,217818.25,3.75
1177167.65,20.27,1.64,217824.42,3.75
1177163.02,20.27,1.65,217810.2,3.75
1177385.23,20.28,1.65,217828.28,3.75
1177385.23,20.28,1.65,217758.9,3.75
1177733.38,20.28,1.66,217722.15,3.75
1178098.47,20.29,1.66,217719.01,3.75
1178093.84,20.29,1.67,217694.63,3.75
1178355.83,20.3,1.67,217789.97,3.75
1178163.24,20.3,1.67,217767.39,3.75
1178175.13,20.3,1.68,217764.36,3.75
1178437.12,20.31,1.68,217859.71,3.75
1178679.73,20.32,1.69,218285.22,3.76
1178487.14,20.32,1.69,218338.78,3.76
1178327.6,20.32,1.69,218328.86,3.76
1178168.05,20.32,1.69,218332.12,3.77
1178610.3,20.33,1.7,218315.55,3.76
1178626.82,20.33,1.7,218308.95,3.76
1178459.79,20.33,1.7,218231.46,3.76
1176952.11,20.33,1.7,218172.63,3.77
1176792.56,20.33,1.7,218169.69,3.77
1176813.49,20.33,1.71,218313.64,3.77
1176830.01,20.33,1.71,218307.04,3.77
1176637.42,20.33,1.71,218316.13,3.77
1176470.39,20.33,1.71,218243.45,3.77
1176898.0,20.34,1.71,218169.22,3.77
1177054.85,20.35,1.72,218322.93,3.77
1176895.31,20.35,1.72,218326.19,3.77
1176728.28,20.35,1.72,218248.9,3.77
1176535.68,20.35,1.72,218213.76,3.77
1176692.54,20.35,1.72,218251.38,3.78
1176713.47,20.36,1.73,218430.36,3.78
1176553.93,20.36,1.73,218434.71,3.78
1176710.78,20.36,1.73,219176.99,3.79
1176341.76,20.36,1.73,219004.4,3.79
1176341.76,20.36,1.73,218933.86,3.79
1176362.69,20.36,1.73,219031.18,3.79
1176624.68,20.37,1.74,219126.52,3.79
1176897.85,20.37,1.74,219131.9,3.79
1177159.84,20.38,1.75,219268.17,3.8
1177427.33,20.39,1.76,219273.49,3.8
1177455.75,20.39,1.76,219284.13,3.8
1177288.72,20.39,1.76,219275.19,3.8
1177640.09,20.4,1.77,219200.5,3.8
1177473.06,20.4,1.77,219198.5,3.8
1177493.99,20.4,1.77,219295.82,3.8
1177757.09,20.41,1.78,219304.21,3.8
1177597.54,20.41,1.78,219307.47,3.8
1177929.59,20.41,1.78,219339.66,3.8
1177947.94,20.42,1.79,219352.92,3.8
1178296.08,20.42,1.79,219397.06,3.8
1178136.54,20.43,1.79,219403.23,3.8
1178301.47,20.43,1.8,219403.03,3.8
1178301.47,20.43,1.8,219400.41,3.8
1178108.88,20.43,1.8,219370.45,3.8
1178349.0,20.44,1.81,219337.42,3.8
1178156.41,20.44,1.81,219307.21,3.8
1178521.5,20.44,1.81,219310.94,3.8
1178361.96,20.44,1.81,219317.12,3.81
1178194.92,20.45,1.81,219239.98,3.8
1178683.67,20.46,1.82,218894.08,3.8
1178524.13,20.46,1.83,218897.34,3.8
1178357.1,20.46,1.83,218893.21,3.8
1178190.06,20.46,1.83,218815.72,3.8
1177997.47,20.46,1.83,218790.35,3.8
1177830.44,20.46,1.83,218832.07,3.8
1177670.9,20.46,1.83,218838.24,3.8
1177472.63,20.46,1.83,218584.89,3.8
1177472.63,20.46,1.83,218664.15,3.8
1177489.15,20.46,1.83,218648.38,3.8
1177890.63,20.47,1.84,218620.64,3.8
1177723.6,20.47,1.84,218543.14,3.8
1177756.64,20.47,1.84,218555.18,3.8
1178121.73,20.48,1.84,218552.04,3.8
1178510.69,20.48,1.85,218231.61,3.79
1178312.42,20.48,1.85,218266.46,3.79
1178145.39,20.48,1.85,218206.34,3.79
1178298.09,20.49,1.86,217849.47,3.79
1178319.03,20.49,1.86,217946.8,3.79
1178324.21,20.5,1.87,217507.66,3.78
1178128.98,20.5,1.86,217232.98,3.78
1177930.7,20.5,1.86,217143.22,3.78
1177771.16,20.5,1.86,217149.39,3.78
1177604.13,20.5,1.86,217071.9,3.78
1177620.65,20.5,1.86,217065.3,3.78
1177461.1,20.5,1.87,217064.41,3.78
1177268.51,20.5,1.87,216979.94,3.78
1177289.44,20.5,1.87,217077.27,3.78
1177122.41,20.5,1.87,216999.97,3.78
1177882.1,20.52,1.88,217321.77,3.79
1177715.07,20.52,1.88,217313.21,3.79
1177743.48,20.52,1.89,217323.85,3.79
1177738.86,20.52,1.89,217302.81,3.79
1177571.83,20.52,1.89,217225.67,3.79
1177379.23,20.53,1.89,217194.14,3.79
1177212.2,20.53,1.89,217176.65,3.79
1177233.13,20.53,1.89,217273.97,3.79
1177641.35,20.54,1.9,216909.85,3.78
1177474.31,20.54,1.9,216949.0,3.78
1177474.31,20.54,1.9,216774.96,3.78
1177281.72,20.54,1.9,216736.43,3.78
1177690.92,20.55,1.91,216796.92,3.78
1177964.09,20.55,1.92,216802.3,3.78
1177949.4,20.55,1.92,216780.36,3.78
1177782.36,20.56,1.92,216771.41,3.78
1177622.82,20.56,1.92,216774.68,3.78
1177455.79,20.56,1.92,216702.0,3.78
1177484.21,20.56,1.92,216712.64,3.78
1177694.41,20.57,1.93,217021.72,3.79
1177511.63,20.57,1.93,216391.85,3.78
1175923.41,20.57,1.93,216336.03,3.78
1176135.55,20.57,1.94,216297.66,3.78
1176156.48,20.58,1.94,216220.95,3.78
1176156.48,20.58,1.94,216337.75,3.78
1175963.89,20.58,1.94,216363.62,3.79
1175804.34,20.58,1.94,216366.88,3.79
1175837.39,20.58,1.94,216378.91,3.79
1175644.8,20.58,1.94,216349.12,3.79
1175485.25,20.58,1.94,216355.29,3.79
1175905.23,20.59,1.95,216711.01,3.79
1175712.64,20.59,1.95,216679.78,3.79
1175577.77,20.59,1.95,216712.9,3.79
1175385.18,20.59,1.95,216674.6,3.79
1175215.57,20.59,1.95,216674.48,3.8
1176526.4,20.61,1.98,217969.79,3.82
1176766.53,20.62,1.99,217942.93,3.82
1177028.51,20.63,1.99,218038.27,3.82
1177268.64,20.63,2.0,218013.55,3.82
1177076.05,20.63,2.0,218078.61,3.82
1177096.98,20.64,2.0,218363.79,3.83
1176904.39,20.64,2.0,218415.14,3.83
1176737.36,20.64,2.0,218337.99,3.83
1177076.49,20.64,2.01,218114.56,3.83
1176980.48,20.64,2.01,217985.52,3.82
1176802.55,20.64,2.01,218369.22,3.83
1177042.67,20.65,2.01,218341.54,3.83
1177071.09,20.65,2.02,218352.18,3.83
1177830.78,20.67,2.03,218673.98,3.84
1177663.75,20.67,2.03,218596.48,3.84
1177920.39,20.67,2.04,218582.08,3.84
1177920.39,20.67,2.04,218513.14,3.84
1178285.48,20.68,2.05,218516.88,3.84
1178530.61,20.69,2.05,218336.21,3.83
1178338.02,20.69,2.05,218306.56,3.83
1178366.44,20.69,2.06,218317.2,3.83
1178206.89,20.69,2.06,218309.86,3.83
1178445.65,20.7,2.06,218544.92,3.84
1178797.02,20.71,2.07,218679.43,3.84
1179059.01,20.71,2.08,218774.77,3.84
1179079.94,20.72,2.08,218872.1,3.85
1178738.83,20.71,2.08,218502.28,3.84
1178579.29,20.71,2.08,218505.54,3.84
1178419.74,20.71,2.08,218501.71,3.84
1178252.71,20.71,2.08,218497.58,3.84
1178290.4,20.72,2.08,219138.87,3.85
1178416.61,20.72,2.08,219200.03,3.85
1178249.57,20.72,2.08,219198.03,3.85
1178277.99,20.72,2.09,219208.67,3.86
1178277.99,20.72,2.09,219135.32,3.85
1178273.37,20.73,2.09,219190.31,3.86
1178103.36,20.73,2.09,219195.64,3.86
1177910.77,20.73,2.09,219159.94,3.86
1178183.94,20.73,2.1,219165.32,3.86
1178183.94,20.73,2.1,219096.38,3.86
1178216.99,20.73,2.1,219108.41,3.86
1178049.96,20.74,2.1,219106.4,3.86
1177890.41,20.74,2.1,219108.44,3.86
1177723.38,20.74,2.1,219113.32,3.86
1177530.79,20.74,2.1,219076.01,3.86
1178149.74,20.75,2.12,219242.34,3.86
1178481.78,20.76,2.12,219211.91,3.86
1178322.24,20.76,2.12,219218.08,3.86
1178155.2,20.76,2.12,219140.94,3.86
1178155.2,20.76,2.12,219105.82,3.86
1178155.2,20.76,2.12,219035.93,3.86
1177995.66,20.76,2.12,219035.04,3.86
1177836.11,20.76,2.12,219041.22,3.86
1178076.24,20.77,2.13,219016.64,3.86
1177909.21,20.77,2.13,219181.03,3.86
1177909.21,20.77,2.13,219153.7,3.86
1178074.13,20.77,2.14,219153.5,3.86
1177907.1,20.77,2.14,219136.0,3.86
1178170.2,20.78,2.14,219144.39,3.87
1178170.2,20.78,2.14,219128.95,3.87
1178583.58,20.79,2.15,219162.96,3.87
1178856.75,20.8,2.16,219168.28,3.87
1178680.68,20.8,2.16,219156.02,3.87
1178697.21,20.8,2.16,219149.42,3.87
1178537.66,20.8,2.16,219153.78,3.87
1178378.11,20.8,2.16,219154.86,3.87
1178211.08,20.8,2.16,219145.92,3.87
1178051.54,20.8,2.16,219152.09,3.87
1177858.95,20.8,2.16,219120.57,3.87
1177666.35,20.8,2.16,219100.31,3.87
1177499.32,20.8,2.16,219022.81,3.87
1177933.85,20.81,2.17,219023.27,3.87
1177763.85,20.81,2.17,218815.13,3.87
1177596.82,20.81,2.17,218735.51,3.87
1177615.17,20.81,2.18,218748.78,3.87
1177422.58,20.81,2.18,218711.87,3.87
1177667.7,20.82,2.18,218531.2,3.86
1177914.6,20.83,2.19,218514.86,3.86
1177731.82,20.83,2.19,217885.0,3.85
1177436.98,20.83,2.19,218250.57,3.86
1177269.95,20.83,2.19,218610.28,3.87
1176838.94,20.82,2.18,218220.58,3.86
1177084.84,20.83,2.19,217930.21,3.86
1176459.18,20.82,2.18,217208.19,3.84
1176292.15,20.82,2.18,217206.18,3.84
1176132.6,20.82,2.18,217201.51,3.84
1176161.02,20.82,2.18,217212.15,3.85
1176346.36,20.83,2.19,217257.15,3.85
1176608.35,20.84,2.2,217352.49,3.85
1176448.8,20.84,2.2,217348.66,3.85
1175711.48,20.84,2.2,217909.55,3.86
1175711.48,20.84,2.2,217839.66,3.86
1175984.65,20.84,2.21,217844.99,3.86
1175984.65,20.84,2.21,217775.6,3.86
1175992.56,20.85,2.21,217685.12,3.86
1175997.74,20.85,2.21,217245.98,3.85
1175838.2,20.85,2.21,217242.86,3.85
1175671.16,20.85,2.21,217225.51,3.85
1175687.69,20.85,2.21,217218.91,3.85
1175520.65,20.85,2.21,217201.41,3.85
1175955.18,20.86,2.22,217201.87,3.85
1175788.15,20.86,2.22,217124.37,3.85
1175621.12,20.86,2.22,217047.23,3.85
1175428.53,20.86,2.22,217030.17,3.85
1176961.76,20.89,2.25,218095.14,3.87
1176769.17,20.89,2.25,218060.17,3.87
1177528.86,20.9,2.26,218381.96,3.88
1177693.79,20.91,2.27,218381.76,3.88
1177534.24,20.91,2.27,218377.33,3.88
1177374.7,20.91,2.27,218374.39,3.88
1177374.7,20.91,2.27,218203.74,3.88
1177182.11,20.91,2.27,218173.79,3.88
1177455.28,20.92,2.28,218179.17,3.88
1177423.39,20.92,2.28,218115.94,3.88
1177451.81,20.92,2.28,218126.58,3.88
1177472.74,20.93,2.29,218223.91,3.88
1178232.42,20.94,2.3,218545.7,3.88
1177948.44,20.94,2.3,218233.25,3.88
1177948.44,20.94,2.3,218226.4,3.88
1177788.9,20.94,2.3,218216.49,3.88
1177621.86,20.94,2.3,218198.99,3.88
1177454.83,20.94,2.3,218188.05,3.88
1177287.8,20.94,2.3,218183.57,3.88
1177730.04,20.95,2.31,218175.32,3.88
1177497.76,20.95,2.31,218078.41,3.88
1177573.66,20.96,2.31,218995.68,3.9
1177381.07,20.96,2.32,218965.28,3.9
1177376.45,20.96,2.32,218957.74,3.9
1177376.45,20.96,2.32,218931.42,3.9
1177646.53,20.97,2.32,219175.68,3.9
1178055.73,20.97,2.33,219230.38,3.9
1177886.11,20.98,2.33,219239.56,3.9
1177704.37,20.98,2.33,219219.3,3.9
1177977.54,20.98,2.34,219224.62,3.9
1177812.31,20.98,2.34,219225.71,3.91
1177652.76,20.98,2.34,219226.8,3.91
1177450.11,20.98,2.34,219188.64,3.91
1175942.43,20.99,2.35,219129.82,3.91
1176301.84,20.99,2.35,219126.68,3.91
1176548.85,21.0,2.36,219051.04,3.91
1176793.98,21.01,2.37,218870.37,3.91
1176793.98,21.01,2.37,218852.6,3.91
1176601.39,21.01,2.37,218820.47,3.91
1176622.32,21.01,2.37,218813.65,3.91
1176884.31,21.02,2.38,218908.99,3.91
1176491.61,21.02,2.37,218465.79,3.9
1176324.57,21.02,2.37,218458.84,3.9
1176752.18,21.02,2.38,218857.17,3.91
1176997.31,21.03,2.39,218665.37,3.91
1177270.48,21.04,2.4,218670.69,3.91
1177265.85,21.04,2.4,218634.21,3.91
1177073.26,21.04,2.4,218610.8,3.91
1176551.37,21.04,2.39,218046.44,3.9
1176883.42,21.04,2.4,218078.85,3.9
1176883.42,21.04,2.4,218051.52,3.9
1176446.21,21.04,2.4,217517.95,3.89
1176467.15,21.04,2.4,217881.09,3.9
1176467.15,21.04,2.4,217815.13,3.9
1176467.15,21.04,2.4,217791.16,3.9
1176495.56,21.05,2.4,217801.8,3.9
1176302.97,21.05,2.4,217777.43,3.9
1176314.87,21.05,2.41,217774.4,3.9
1176679.96,21.06,2.42,217778.14,3.9
1176691.86,21.06,2.42,217775.11,3.9
1176499.27,21.06,2.42,217744.73,3.9
1176494.64,21.06,2.42,217722.84,3.9
1176335.09,21.06,2.42,217729.02,3.9
1176142.5,21.07,2.42,217785.58,3.9
1176507.6,21.07,2.43,217789.31,3.9
1176309.32,21.07,2.43,217754.18,3.9
1176590.66,21.08,2.44,217752.08,3.9
1176431.11,21.08,2.44,217747.66,3.9
1176436.3,21.08,2.44,217308.52,3.89
1176238.03,21.08,2.44,217369.14,3.9
1176078.48,21.09,2.44,217375.31,3.9
1175918.94,21.09,2.44,217365.4,3.9
1175918.94,21.09,2.44,217342.24,3.9
1175914.31,21.09,2.45,217285.85,3.9
1175288.65,21.08,2.44,216563.82,3.88
1175288.65,21.08,2.44,216541.07,3.88
1175090.38,21.08,2.44,216531.57,3.88
1175111.31,21.09,2.44,216613.4,3.89
1174951.76,21.09,2.44,216603.48,3.89
1174759.17,21.09,2.45,216579.11,3.89
1174566.58,21.09,2.45,217444.44,3.9
1174595.0,21.09,2.45,217455.08,3.9
1174623.42,21.09,2.45,217465.72,3.91
1175039.31,21.1,2.46,216913.03,3.9
1174879.76,21.1,2.46,216908.6,3.9
1175470.25,21.12,2.47,216909.27,3.9
1175491.18,21.12,2.48,217088.25,3.9
1175330.6,21.12,2.48,219420.52,3.94
1175163.57,21.12,2.48,219416.19,3.94
1174970.98,21.12,2.48,219373.5,3.94
1174811.43,21.12,2.48,219374.59,3.94
1174628.65,21.12,2.48,218744.72,3.93
1174436.06,21.12,2.48,218805.58,3.94
1174436.06,21.12,2.48,218736.64,3.93
1174436.06,21.12,2.48,218868.93,3.94
1174269.03,21.12,2.48,218860.38,3.94
1174514.16,21.13,2.49,218679.7,3.93
1174354.61,21.13,2.49,218680.01,3.94
1174195.07,21.13,2.49,218672.67,3.94
1174019.0,21.13,2.49,218660.42,3.94
1174019.0,21.13,2.49,218804.9,3.94
1174019.0,21.13,2.49,218779.33,3.94
1174060.69,21.14,2.5,219160.58,3.95
1174081.62,21.14,2.5,219249.36,3.95
1173889.03,21.14,2.5,219309.85,3.95
1173909.97,21.15,2.5,219488.98,3.95
1173909.97,21.15,2.5,219419.59,3.95
1173750.42,21.15,2.5,219425.77,3.95
1173590.87,21.15,2.51,219412.12,3.95
1173423.84,21.15,2.51,219403.17,3.95
1173256.81,21.15,2.51,219381.67,3.95
1173256.81,21.15,2.51,219353.44,3.95
1173087.2,21.15,2.51,219355.47,3.95
1173115.61,21.15,2.51,219364.3,3.96
1172923.02,21.15,2.51,219591.14,3.96
1172730.43,21.15,2.51,219566.77,3.96
1172570.89,21.16,2.51,219570.03,3.96
1172378.3,21.16,2.51,219542.93,3.96
1172185.71,21.16,2.51,219513.53,3.96
1172342.56,21.16,2.52,219551.14,3.96
1172149.97,21.16,2.52,219526.1,3.96
1171982.94,21.16,2.52,219702.83,3.97
1171815.9,21.16,2.52,219623.21,3.97
1171844.32,21.17,2.52,219633.85,3.97
1171684.78,21.17,2.52,219630.29,3.97
1171463.63,21.17,2.52,219383.54,3.96
1171304.08,21.17,2.52,219389.71,3.96
1171137.05,21.17,2.52,219858.22,3.97
1170944.46,21.17,2.52,219908.03,3.98
1170960.98,21.17,2.52,219892.26,3.98
1170768.39,21.17,2.52,219855.08,3.98
1170592.32,21.17,2.52,219831.76,3.98
1170425.29,21.17,2.52,219827.63,3.98
1170258.26,21.17,2.53,219754.95,3.98
1170065.67,21.17,2.53,219772.12,3.98
1170061.04,21.17,2.53,219752.21,3.98
1170061.04,21.17,2.53,219721.77,3.98
1170061.04,21.17,2.53,219803.63,3.98
1169901.5,21.17,2.53,219796.3,3.98
1170058.35,21.18,2.53,220163.63,3.99
1169898.8,21.18,2.54,220164.72,3.99
1169706.21,21.18,2.54,220130.3,3.99
1169891.55,21.19,2.54,220138.73,3.99
1169891.55,21.19,2.54,219964.69,3.98
1170326.08,21.2,2.55,219965.15,3.98
1170159.05,21.2,2.55,219888.0,3.98
1170429.13,21.2,2.56,220315.9,3.99
1170236.54,21.2,2.56,220278.66,3.99
1171008.71,21.22,2.57,220819.67,4.0
1170849.16,21.22,2.57,220818.78,4.0
1171154.68,21.23,2.58,220701.78,4.0
1170987.65,21.23,2.58,220699.77,4.0
1171008.58,21.23,2.58,221004.19,4.01
1170815.99,21.23,2.58,220971.95,4.01
1170648.96,21.23,2.58,221216.91,4.01
1170481.93,21.23,2.58,221144.23,4.01
1170743.92,21.24,2.59,221239.58,4.01
1170576.88,21.24,2.59,221218.07,4.01
1170384.29,21.24,2.59,221194.05,4.01
1170191.7,21.24,2.59,221167.08,4.01
1170015.63,21.24,2.59,221159.3,4.01
1169823.04,21.24,2.59,221132.98,4.02
1169630.45,21.24,2.59,221111.92,4.02
1169630.45,21.24,2.59,221092.39,4.02
1169911.79,21.25,2.6,221090.3,4.02
1169746.56,21.25,2.6,221076.65,4.02
1169763.09,21.25,2.6,221070.05,4.02
1169603.54,21.25,2.6,221069.15,4.02
1169410.95,21.25,2.6,221561.19,4.03
1169427.47,21.25,2.6,221525.94,4.03
1169427.47,21.25,2.6,221456.56,4.02
1169267.93,21.25,2.6,221462.74,4.03
1169267.93,21.25,2.6,221292.09,4.02
1169075.33,21.25,2.6,221257.67,4.02
1169075.33,21.25,2.6,221187.13,4.02
1169436.68,21.26,2.61,221113.14,4.02
1169234.66,21.26,2.61,221043.81,4.02
1169255.6,21.26,2.62,221141.14,4.02
1169057.33,21.26,2.62,221066.56,4.02
1169057.33,21.26,2.62,221112.11,4.02
1168864.73,21.26,2.62,221081.18,4.02
1168705.19,21.26,2.62,221082.27,4.02
1168837.07,21.27,2.62,221051.32,4.02
1169148.27,21.28,2.63,221081.64,4.02
1169549.75,21.28,2.64,221108.86,4.02
1169382.72,21.29,2.64,221304.11,4.03
1169411.14,21.29,2.64,221314.75,4.03
1169820.34,21.3,2.65,221379.98,4.03
1170082.33,21.3,2.66,221798.77,4.04
1170337.58,21.31,2.66,221791.36,4.04
1170178.04,21.31,2.66,221797.53,4.04
1170018.49,21.31,2.67,221794.59,4.04
1169825.9,21.31,2.67,221770.56,4.04
1170177.27,21.32,2.67,222113.03,4.05
1170949.44,21.33,2.69,222654.04,4.06
1171194.57,21.34,2.7,222473.37,4.05
1171434.69,21.35,2.7,222513.41,4.06
1171455.63,21.35,2.7,222610.73,4.06
1171288.59,21.35,2.71,222767.27,4.06
1171528.72,21.36,2.71,222754.46,4.06
1171549.65,21.36,2.71,222933.81,4.07
1171390.1,21.36,2.72,222932.91,4.07
1171652.09,21.37,2.72,223351.66,4.07
1171459.5,21.37,2.72,223316.69,4.07
1171820.85,21.38,2.73,224036.64,4.09
1172052.28,21.39,2.74,224982.83,4.11
1172047.66,21.39,2.74,225019.08,4.11
1172047.66,21.39,2.74,224949.2,4.11
1171871.59,21.39,2.74,224935.05,4.11
1171712.04,21.39,2.74,224925.13,4.11
1171545.01,21.39,2.74,224916.18,4.11
1171377.98,21.39,2.74,224898.68,4.11
1171212.75,21.39,2.74,224894.26,4.11
1171053.21,21.39,2.74,224897.52,4.11
1170860.62,21.39,2.75,224865.39,4.11
1170668.03,21.4,2.75,224841.61,4.11
1170432.73,21.39,2.74,225009.23,4.11
1170265.7,21.4,2.75,225013.74,4.11
1170073.11,21.4,2.75,225055.55,4.12
1169870.45,21.4,2.75,225024.62,4.12
1169677.86,21.4,2.75,225121.19,4.12
1169510.83,21.4,2.75,225043.75,4.12
1169351.28,21.4,2.75,225042.85,4.12
1169599.57,21.4,2.75,225005.06,4.12
1169594.94,21.41,2.76,225045.14,4.12
1169435.4,21.41,2.76,225044.24,4.12
1169435.4,21.41,2.76,225016.91,4.12
1169653.78,21.41,2.76,225016.62,4.12
1169494.24,21.42,2.77,225022.79,4.12
1169324.62,21.42,2.77,225029.06,4.12
1169132.03,21.42,2.77,224991.82,4.12
1168939.44,21.42,2.77,225033.52,4.12
1168934.81,21.42,2.77,225013.43,4.12
1168775.27,21.42,2.77,225019.6,4.12
1168907.15,21.43,2.78,225066.86,4.13
1168907.15,21.43,2.78,225066.86,4.13
1168747.61,21.43,2.78,225065.96,4.13
1168742.98,21.43,2.78,224825.81,4.12
1168373.96,21.43,2.78,224653.22,4.12
1168510.06,21.43,2.78,224850.69,4.12
1168515.25,21.43,2.78,224411.55,4.12
1168348.21,21.43,2.78,224523.27,4.12
1168181.18,21.44,2.78,224445.94,4.12
1168209.6,21.44,2.79,224456.58,4.12
1167711.22,21.43,2.78,223947.9,4.11
1167544.19,21.43,2.78,224416.43,4.12
1167341.53,21.43,2.78,224393.02,4.12
1167603.52,21.44,2.79,224387.1,4.12
1167945.99,21.45,2.8,224648.44,4.13
1168186.11,21.45,2.8,224708.14,4.13
1168186.11,21.45,2.8,224683.02,4.13
1168186.11,21.45,2.8,224649.92,4.13
1168175.81,21.46,2.81,224632.94,4.13
1167993.03,21.46,2.81,223929.76,4.11
1167794.76,21.46,2.81,223860.81,4.11
1167625.14,21.46,2.81,223867.08,4.11
1167887.13,21.47,2.81,223962.42,4.12
1168646.82,21.48,2.83,224284.22,4.12
1168448.55,21.48,2.83,224254.48,4.12
1168250.28,21.48,2.83,224171.3,4.12
1168154.26,21.48,2.83,224049.57,4.12
1168220.58,21.49,2.84,224838.07,4.14
1168027.99,21.49,2.84,224906.37,4.14
1167862.77,21.49,2.84,224907.46,4.14
1167858.14,21.49,2.84,224887.55,4.14
1168043.48,21.5,2.85,224926.63,4.14
1168071.9,21.5,2.85,224937.27,4.14
1167904.86,21.5,2.85,224859.83,4.14
1167933.28,21.51,2.86,224870.47,4.14
1168083.53,21.51,2.86,225381.4,4.15
1168104.47,21.51,2.86,225729.58,4.16
1167937.43,21.51,2.86,225727.57,4.16
1167761.37,21.51,2.86,225715.31,4.16
1167328.81,21.51,2.86,225187.41,4.15
1167333.99,21.51,2.86,224748.27,4.14
1167329.36,21.52,2.87,224726.39,4.14
1167347.71,21.52,2.87,224739.65,4.14
1167512.64,21.53,2.87,224739.45,4.14
1167320.05,21.53,2.88,224936.46,4.15
1167320.05,21.53,2.88,224865.91,4.15
1167153.02,21.53,2.88,224856.97,4.15
1167284.45,21.53,2.88,224890.0,4.15
1166930.84,21.53,2.88,224495.32,4.14
1166732.56,21.53,2.88,224809.79,4.15
1166539.97,21.53,2.88,224868.86,4.15
1166347.38,21.53,2.88,224840.87,4.15
1166065.44,21.53,2.88,224534.99,4.15
1166081.96,21.53,2.88,224519.22,4.14
1164574.28,21.53,2.88,224460.39,4.15
1164381.69,21.53,2.88,224525.62,4.15
1164189.1,21.53,2.88,224497.52,4.15
1164462.27,21.54,2.89,224502.84,4.15
1164788.64,21.55,2.9,224458.53,4.15
1165120.68,21.55,2.9,224429.48,4.15
1165149.1,21.56,2.91,224440.12,4.15
1164982.07,21.56,2.91,224386.48,4.15
1164789.48,21.56,2.91,224346.26,4.15
1164789.48,21.56,2.91,224317.12,4.15
1164622.44,21.56,2.91,224315.11,4.15
1164643.38,21.56,2.91,224307.34,4.15
1164450.79,21.56,2.91,224274.95,4.15
1164455.97,21.57,2.92,223835.81,4.15
1164484.39,21.57,2.92,223846.45,4.15
1164145.8,21.57,2.92,223200.35,4.14
1163953.21,21.57,2.92,223242.69,4.14
1163786.18,21.57,2.92,223238.51,4.14
1163593.59,21.57,2.92,223208.67,4.14
1163434.04,21.57,2.92,223207.78,4.14
1164556.54,21.6,2.94,223329.52,4.14
1164829.71,21.6,2.95,223334.84,4.14
1164637.12,21.6,2.95,223288.07,4.14
1164477.57,21.6,2.95,223294.25,4.14
1164310.54,21.6,2.95,223216.93,4.14
1164475.47,21.61,2.96,223216.72,4.14
1164282.88,21.61,2.96,223185.25,4.14
1164123.33,21.61,2.96,223182.31,4.14
1163925.06,21.61,2.96,223156.41,4.14
1164390.96,21.62,2.97,224277.36,4.16
1164547.81,21.63,2.98,224314.97,4.17
1164355.22,21.63,2.98,224294.52,4.17
1164188.19,21.63,2.98,224217.03,4.17
