ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1200,6177,3127310,6212,3127310
1200,6177,3128310,6212,3128310
1200,6177,3129120,6212,3129120
1200,6177,3129590,6212,3129590
1200,6177,3130590,6212,3130590
1200,6177,3131400,6212,3131400
1200,6177,3131400,6212,3131400
1200,6177,3132400,6212,3132400
1200,6177,3133210,6212,3133210
1200,6177,3134210,6212,3134210
1200,6177,3135210,6212,3135210
1200,6177,3136210,6212,3136210
1200,6177,3136680,6212,3136680
1200,6177,3136680,6212,3136680
1200,6177,3137680,6212,3137680
1200,6177,3138680,6212,3138680
1200,6177,3139680,6212,3139680
1200,6177,3140150,6212,3140150
1200,6177,3141150,6212,3141150
1200,6177,3142150,6212,3142150
1200,6177,3142960,6212,3142960
1200,6177,3143430,6212,3143430
1200,6177,3144430,6212,3144430
1200,6177,3145430,6212,3145430
1200,6177,3146430,6212,3146430
1200,6177,3147240,6212,3147240
1200,6177,3148240,6212,3148240
1200,6177,3149050,6212,3149050
1200,6177,3150050,6212,3150050
1201,6185,3158050,6212,3158050
1201,6185,3159050,6212,3159050
1201,6185,3159050,6212,3159050
1201,6185,3160050,6212,3160050
1202,6187,3160210,6212,3160210
1202,6187,3161020,6212,3161020
1202,6187,3161020,6212,3161020
1202,6187,3161490,6212,3161490
1202,6187,3162300,6212,3162300
1202,6187,3162300,6212,3162300
1202,6187,3163300,6212,3163300
1202,6187,3164300,6212,3164300
1202,6187,3165300,6212,3165300
1202,6187,3166110,6212,3166110
1202,6187,3167110,6212,3167110
1202,6187,3167580,6212,3167580
1203,6188,3167740,6212,3167740
1203,6188,3168740,6212,3168740
1203,6188,3169220,6212,3169220
1203,6188,3170030,6212,3170030
1203,6188,3170840,6212,3170840
1204,6189,3171160,6212,3171160
1204,6189,3172160,6212,3172160
1204,6189,3172970,6212,3172970
1204,6189,3173970,6212,3173970
1204,6189,3174620,6212,3174620
1204,6189,3175430,6212,3175430
1204,6189,3175430,6212,3175430
1204,6189,3176240,6212,3176240
1204,6189,3176470,6212,3176470
1204,6189,3177280,6212,3177280
1204,6189,3178280,6212,3178280
1204,6189,3179280,6212,3179280
1204,6189,3179740,6212,3179740
1204,6189,3180740,6212,3180740
1204,6189,3181740,6212,3181740
1204,6189,3182550,6212,3182550
1204,6189,3183550,6212,3183550
1204,6189,3184020,6212,3184020
1204,6189,3184570,6212,3184570
1204,6189,3184790,6212,3184790
1204,6189,3185260,6212,3185260
1204,6189,3185260,6212,3185260
1204,6189,3185810,6212,3185810
1204,6189,3186810,6212,3186810
1204,6189,3187400,6212,3187400
1204,6189,3188400,6212,3188400
1204,6189,3189400,6212,3189400
1204,6189,3190400,6212,3190400
1204,6189,3191400,6212,3191400
1204,6189,3192400,6212,3192400
1204,6189,3193400,6212,3193400
1204,6189,3194210,6212,3194210
1204,6189,3195020,6212,3195020
1204,6189,3195250,6212,3195250
1204,6189,3195250,6212,3195250
1204,6189,3195720,6212,3195720
1204,6189,3196720,6212,3196720
1204,6189,3197720,6212,3197720
1204,6189,3198530,6212,3198530
1204,6189,3199340,6212,3199340
1204,6189,3200340,6212,3200340
1204,6189,3201340,6212,3201340
1204,6189,3202340,6212,3202340
1204,6189,3203340,6212,3203340
1204,6189,3204340,6212,3204340
1204,6189,3204570,6212,3204570
1204,6189,3205220,6212,3205220
1204,6189,3206220,6212,3206220
1204,6189,3206380,6212,3206380
1204,6189,3207380,6212,3207380
1204,6189,3208380,6212,3208380
1204,6189,3209380,6212,3209380
1204,6189,3210190,6212,3210190
1204,6189,3210300,6212,3210300
1204,6189,3210950,6212,3210950
1204,6189,3211180,6212,3211180
1204,6189,3212180,6212,3212180
1204,6189,3212990,6212,3212990
1204,6189,3213990,6212,3213990
1204,6189,3213990,6212,3213990
1204,6189,3214990,6212,3214990
1204,6189,3215460,6212,3215460
1204,6189,3216270,6212,3216270
1204,6189,3216740,6212,3216740
1204,6189,3216740,6212,3216740
1204,6189,3216740,6212,3216740
1204,6189,3217110,6212,3217110
1204,6189,3218110,6212,3218110
1204,6189,3218580,6212,3218580
1204,6189,3218900,6212,3218900
1204,6189,3219130,6212,3219130
1204,6189,3219450,6212,3219450
1204,6189,3220450,6212,3220450
1204,6189,3221260,6212,3221260
1204,6189,3222260,6212,3222260
1204,6189,3222810,6212,3222810
1204,6189,3223810,6212,3223810
1204,6189,3224810,6212,3224810
1204,6189,3225270,6212,3225270
1204,6189,3226270,6212,3226270
1204,6189,3227270,6212,3227270
1204,6189,3228270,6212,3228270
1204,6189,3228490,6212,3228490
1204,6189,3228960,6212,3228960
1204,6189,3229960,6212,3229960
1204,6189,3230960,6212,3230960
1204,6189,3231960,6212,3231960
1204,6189,3232550,6212,3232550
1204,6189,3233550,6212,3233550
1204,6189,3234550,6212,3234550
1204,6189,3234550,6212,3234550
1204,6189,3235550,6212,3235550
1204,6189,3236200,6212,3236200
1204,6189,3236200,6212,3236200
1204,6189,3236200,6212,3236200
1204,6189,3236200,6212,3236200
1204,6189,3237200,6212,3237200
1204,6189,3238200,6212,3238200
1204,6189,3239200,6212,3239200
1204,6189,3240010,6212,3240010
1204,6189,3240820,6212,3240820
1204,6189,3241630,6212,3241630
1204,6189,3242630,6212,3242630
1204,6189,3243440,6212,3243440
1204,6189,3243440,6212,3243440
1204,6189,3244440,6212,3244440
1204,6189,3244440,6212,3244440
1204,6189,3245030,6212,3245030
1204,6189,3245680,6212,3245680
1204,6189,3246680,6212,3246680
1204,6189,3246680,6212,3254680
1204,6189,3247680,6212,3255680
1204,6189,3248330,6212,3256330
1204,6189,3249140,6212,3257140
1204,6189,3249140,6212,3257140
1204,6189,3249730,6212,3257730
1204,6189,3250730,6212,3258730
1204,6189,3251200,6212,3259200
1204,6189,3251200,6212,3259200
1204,6189,3251670,6212,3259670
1204,6189,3251670,6212,3259670
1204,6189,3252670,6212,3260670
1204,6189,3253480,6212,3261480
