ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
881518.41,15.2,1.6,180408.16,3.11
881814.43,15.2,1.61,180408.16,3.11
881678.45,15.2,1.61,180407.85,3.11
881542.47,15.2,1.61,180397.95,3.11
881406.49,15.2,1.61,180430.61,3.11
881860.06,15.21,1.61,180487.36,3.11
881860.06,15.21,1.61,180487.36,3.11
881724.09,15.21,1.61,180487.05,3.11
881588.11,15.21,1.62,180486.68,3.11
881452.13,15.21,1.62,180486.37,3.12
881756.3,15.22,1.62,180486.06,3.12
881620.33,15.22,1.62,180996.77,3.12
881673.03,15.22,1.63,181090.2,3.13
881537.05,15.22,1.63,181089.89,3.13
881990.62,15.23,1.63,181636.14,3.14
881767.16,15.23,1.63,181636.14,3.14
881631.18,15.23,1.63,181635.83,3.14
881507.83,15.23,1.63,180930.02,3.13
881803.85,15.24,1.64,180929.71,3.13
881667.87,15.24,1.64,180965.95,3.13
881531.89,15.24,1.64,180961.42,3.13
881395.92,15.24,1.64,180961.42,3.13
881259.94,15.24,1.64,180951.52,3.13
881123.96,15.24,1.64,180951.21,3.13
881176.66,15.24,1.64,180951.28,3.13
881176.66,15.24,1.64,181066.37,3.13
881472.68,15.25,1.65,181066.37,3.13
881857.34,15.25,1.66,181471.5,3.14
882161.52,15.26,1.66,181459.02,3.14
882161.52,15.26,1.66,181459.02,3.14
882214.22,15.26,1.67,181459.09,3.14
882078.24,15.26,1.67,181459.09,3.14
881942.26,15.26,1.67,181459.09,3.14
882238.28,15.27,1.67,181459.09,3.14
882622.95,15.28,1.68,181470.62,3.14
882486.97,15.28,1.68,181469.27,3.14
882486.97,15.28,1.68,181468.98,3.14
882782.99,15.28,1.69,181579.17,3.14
882647.01,15.29,1.69,181578.85,3.14
882943.03,15.29,1.69,182567.41,3.16
882807.06,15.29,1.69,182488.1,3.16
882671.08,15.29,1.69,182408.79,3.16
882671.08,15.29,1.69,182408.48,3.16
882861.53,15.3,1.7,182476.11,3.16
882861.53,15.3,1.7,182475.8,3.16
882725.55,15.3,1.7,182475.8,3.16
882589.58,15.3,1.7,182475.49,3.16
882453.6,15.3,1.7,182481.72,3.16
883310.02,15.31,1.72,182828.05,3.17
883362.72,15.32,1.72,182828.05,3.17
883226.74,15.32,1.72,182828.05,3.17
883090.76,15.32,1.72,182827.74,3.17
883143.47,15.32,1.72,182938.82,3.17
883439.49,15.33,1.73,182938.51,3.17
883303.51,15.33,1.73,182938.2,3.17
883167.53,15.33,1.73,182858.89,3.17
883031.56,15.33,1.73,182858.58,3.17
883059.61,15.33,1.73,182989.44,3.18
882923.64,15.33,1.73,182989.44,3.18
883219.66,15.34,1.74,182989.44,3.18
883083.68,15.34,1.74,182999.26,3.18
883474.24,15.34,1.75,183291.15,3.18
883338.27,15.34,1.75,183291.31,3.18
883202.29,15.34,1.75,183291.0,3.18
883254.99,15.35,1.75,183291.0,3.18
882711.08,15.35,1.75,183969.16,3.2
882992.19,15.36,1.76,183969.16,3.2
883307.47,15.36,1.76,184229.55,3.2
883307.47,15.36,1.76,184229.55,3.2
883360.18,15.36,1.77,184229.61,3.2
883388.92,15.37,1.77,184306.16,3.21
883252.94,15.37,1.77,184305.85,3.21
883116.96,15.37,1.77,184305.85,3.21
883445.43,15.37,1.78,184588.73,3.21
883309.45,15.37,1.78,184588.72,3.21
883362.16,15.38,1.78,184699.8,3.22
883226.18,15.38,1.78,184689.91,3.22
883660.7,15.39,1.79,184897.64,3.22
883524.73,15.39,1.79,184818.33,3.22
883388.75,15.39,1.79,184739.02,3.22
883252.77,15.39,1.79,184739.17,3.22
883305.47,15.39,1.79,184739.17,3.22
883224.35,15.39,1.79,183751.71,3.2
883267.62,15.39,1.79,184436.03,3.21
883458.07,15.4,1.8,184503.66,3.22
883322.09,15.4,1.8,184503.35,3.22
883775.66,15.41,1.81,184503.04,3.22
883639.68,15.41,1.81,184503.04,3.22
883503.7,15.41,1.81,184502.73,3.22
883367.73,15.41,1.81,184502.89,3.22
883663.75,15.41,1.82,184502.58,3.22
883527.77,15.41,1.82,184502.58,3.22
883580.47,15.42,1.82,184502.58,3.22
883444.5,15.42,1.82,184502.73,3.22
883740.52,15.42,1.83,184502.42,3.22
883604.54,15.42,1.83,184502.42,3.22
884064.05,15.43,1.83,184759.49,3.22
883928.08,15.43,1.83,184690.08,3.22
883980.78,15.43,1.84,184689.77,3.22
884284.95,15.44,1.84,184677.3,3.22
884148.97,15.44,1.84,184676.98,3.23
884201.68,15.44,1.85,184677.05,3.23
884201.68,15.44,1.85,184597.74,3.22
884065.7,15.45,1.85,184597.74,3.23
883929.72,15.45,1.85,184601.29,3.23
883793.74,15.45,1.85,184600.98,3.23
883657.77,15.45,1.85,184607.21,3.23
883710.47,15.45,1.85,184607.27,3.23
883710.47,15.45,1.85,184976.97,3.23
883574.49,15.45,1.85,184897.66,3.23
883438.51,15.45,1.85,184897.66,3.23
883628.96,15.45,1.86,184897.35,3.23
883994.57,15.46,1.86,184897.35,3.23
884036.46,15.47,1.87,184507.37,3.23
884393.65,15.47,1.88,184313.88,3.22
884759.26,15.48,1.88,184234.57,3.22
885143.92,15.49,1.89,184236.97,3.22
884985.24,15.49,1.89,184236.59,3.22
885438.81,15.5,1.9,184293.34,3.23
885302.83,15.5,1.9,184283.45,3.23
885355.53,15.5,1.9,184394.53,3.23
885355.53,15.5,1.9,184399.75,3.23
885809.1,15.51,1.91,184418.41,3.23
885673.13,15.51,1.91,184418.41,3.23
886313.87,15.52,1.92,184482.85,3.23
886177.89,15.52,1.92,184482.54,3.23
886041.91,15.52,1.92,184652.97,3.23
885905.94,15.52,1.93,184573.66,3.23
885905.94,15.52,1.93,184573.66,3.23
885905.94,15.52,1.93,184578.89,3.23
885769.96,15.52,1.93,184578.58,3.23
885960.41,15.53,1.93,184578.26,3.24
886256.43,15.53,1.94,184688.45,3.24
886309.13,15.54,1.94,184688.45,3.24
886173.16,15.54,1.94,184688.61,3.24
886037.18,15.54,1.94,184688.3,3.24
886089.88,15.54,1.94,184688.3,3.24
886142.58,15.54,1.95,184557.23,3.24
886006.6,15.55,1.95,184556.92,3.24
886006.6,15.55,1.95,184556.61,3.24
886059.31,15.55,1.95,184556.24,3.24
885923.33,15.55,1.95,184555.93,3.24
886219.35,15.56,1.96,184555.62,3.24
886083.37,15.56,1.96,184555.62,3.24
886536.94,15.56,1.97,184555.3,3.24
886832.96,15.57,1.97,184986.51,3.25
886696.99,15.57,1.97,184986.2,3.25
886561.01,15.57,1.97,184985.89,3.25
886945.67,15.58,1.98,184985.42,3.25
886809.69,15.58,1.98,184985.42,3.25
886673.71,15.58,1.98,184985.11,3.25
886147.26,15.57,1.97,184433.03,3.24
886443.28,15.58,1.98,184723.55,3.25
886307.3,15.58,1.98,184723.24,3.25
886360.0,15.58,1.98,184908.23,3.25
886224.03,15.58,1.99,184913.8,3.25
886088.05,15.58,1.99,184908.27,3.25
885952.07,15.58,1.99,184908.27,3.25
885952.07,15.58,1.99,184908.27,3.25
886004.77,15.59,1.99,184375.09,3.24
886300.79,15.59,2.0,184362.06,3.24
886596.82,15.6,2.0,184636.46,3.25
886460.84,15.6,2.0,184608.91,3.25
886513.54,15.6,2.01,184624.38,3.25
886566.24,15.61,2.01,184624.38,3.25
886430.26,15.61,2.01,184545.07,3.25
886294.29,15.61,2.01,184545.07,3.25
886346.99,15.61,2.01,184545.13,3.25
886731.65,15.62,2.02,184544.3,3.25
886731.65,15.62,2.02,184464.99,3.25
886784.35,15.62,2.02,184465.05,3.25
886648.37,15.62,2.02,184632.74,3.25
886838.83,15.63,2.03,184700.37,3.25
886702.85,15.63,2.03,185073.82,3.26
886702.85,15.63,2.03,185073.51,3.26
886702.85,15.63,2.03,185073.2,3.26
886468.27,15.63,2.03,184750.9,3.26
886520.97,15.63,2.03,184936.25,3.26
886384.99,15.63,2.03,184936.41,3.26
886681.01,15.64,2.04,184936.41,3.26
886545.04,15.64,2.04,184936.1,3.26
886409.06,15.64,2.04,184856.79,3.26
886653.1,15.64,2.04,184868.61,3.26
886517.12,15.64,2.04,184868.3,3.26
886813.14,15.65,2.05,185142.69,3.27
886677.16,15.65,2.05,185142.69,3.27
886541.18,15.65,2.05,185142.69,3.27
886731.64,15.65,2.06,185142.38,3.27
886595.66,15.66,2.06,185148.6,3.27
886648.36,15.66,2.06,185148.6,3.27
886701.06,15.66,2.06,185148.67,3.27
886565.08,15.66,2.06,185148.67,3.27
886429.11,15.66,2.06,185154.34,3.27
886293.13,15.66,2.06,185160.57,3.27
886157.15,15.66,2.07,185164.1,3.27
886157.15,15.66,2.07,185084.79,3.27
886021.18,15.66,2.07,185084.79,3.27
885885.2,15.66,2.07,185084.79,3.27
885937.9,15.67,2.07,185451.62,3.28
886128.35,15.67,2.07,185859.75,3.29
886143.9,15.67,2.08,186388.72,3.3
886196.61,15.68,2.08,186388.79,3.3
886060.63,15.68,2.08,186388.78,3.3
885924.65,15.68,2.08,186373.98,3.3
885788.67,15.68,2.08,186294.67,3.3
885841.38,15.68,2.08,185939.62,3.29
885841.38,15.68,2.08,185862.63,3.29
885705.4,15.68,2.08,185839.94,3.29
885656.72,15.68,2.09,185946.25,3.29
885656.72,15.68,2.09,185866.94,3.29
885520.75,15.68,2.09,185787.63,3.29
885520.75,15.68,2.09,185787.63,3.29
885816.77,15.69,2.09,185787.16,3.29
885680.79,15.69,2.09,185786.84,3.29
885680.79,15.69,2.09,185786.84,3.29
885680.79,15.69,2.09,185786.83,3.29
885680.79,15.69,2.09,185786.83,3.29
885544.81,15.69,2.09,185776.94,3.29
885882.95,15.7,2.1,185596.8,3.29
886073.41,15.71,2.11,185664.43,3.29
886073.41,15.71,2.11,185664.12,3.29
886126.11,15.71,2.11,185664.12,3.29
886012.25,15.71,2.11,185275.82,3.29
885876.27,15.71,2.11,185265.92,3.29
885740.29,15.71,2.11,185265.61,3.29
886124.95,15.72,2.12,185367.28,3.29
885988.98,15.72,2.12,185367.28,3.29
885988.98,15.72,2.12,189316.31,3.36
885948.09,15.72,2.12,189140.94,3.36
885250.7,15.71,2.11,188397.61,3.34
885114.72,15.71,2.11,188397.31,3.34
885452.86,15.72,2.12,188217.17,3.34
885748.88,15.72,2.13,188217.17,3.34
885612.9,15.72,2.13,188334.58,3.34
885476.93,15.73,2.13,188334.58,3.34
885930.49,15.73,2.14,188330.72,3.34
885794.52,15.73,2.14,188330.41,3.35
885984.97,15.74,2.14,188398.04,3.35
885848.99,15.74,2.14,188397.73,3.35
886614.41,15.75,2.16,189075.42,3.36
886667.11,15.76,2.16,189186.5,3.36
886531.14,15.76,2.16,189193.56,3.36
886395.16,15.76,2.16,189193.56,3.36
886259.18,15.76,2.16,189193.25,3.36
886123.2,15.76,2.16,189199.47,3.36
886175.91,15.76,2.16,189120.16,3.36
886039.93,15.76,2.16,189120.16,3.36
884952.11,15.76,2.17,189120.16,3.37
884816.13,15.77,2.17,189110.27,3.37
884680.16,15.77,2.17,189462.36,3.38
884074.95,15.76,2.16,188742.07,3.36
884074.95,15.76,2.16,188662.76,3.36
883938.98,15.76,2.16,188662.76,3.36
883803.0,15.76,2.16,188662.76,3.36
883667.02,15.76,2.16,188652.87,3.36
883531.04,15.76,2.16,188652.56,3.36
883583.75,15.76,2.16,188652.62,3.37
883447.77,15.76,2.16,188642.72,3.37
883311.79,15.76,2.17,188571.18,3.37
883311.79,15.76,2.17,188626.45,3.37
883130.62,15.76,2.16,188417.12,3.36
882994.64,15.76,2.17,188389.58,3.36
883047.34,15.77,2.17,188500.66,3.37
883351.51,15.77,2.18,188518.89,3.37
883215.54,15.77,2.18,188518.58,3.37
883079.56,15.77,2.18,188518.27,3.37
883079.56,15.77,2.18,188523.49,3.37
883375.58,15.78,2.18,188523.49,3.37
883428.28,15.78,2.19,188523.49,3.37
883480.98,15.79,2.19,188708.84,3.37
883480.98,15.79,2.19,188714.07,3.37
883777.0,15.79,2.2,188824.25,3.37
883829.71,15.8,2.2,188824.32,3.37
883829.71,15.8,2.2,188824.32,3.37
884020.16,15.8,2.2,188824.01,3.38
884072.86,15.81,2.21,188823.83,3.38
884526.43,15.81,2.22,188823.52,3.38
884701.04,15.82,2.22,190635.19,3.41
885154.6,15.83,2.23,190980.19,3.41
885018.63,15.83,2.23,190980.19,3.42
885018.63,15.83,2.23,190900.88,3.41
884882.65,15.83,2.23,190890.98,3.41
884882.65,15.83,2.23,190811.67,3.41
885178.67,15.83,2.24,190921.86,3.42
885042.69,15.83,2.24,190921.55,3.42
884906.72,15.83,2.24,190921.55,3.42
885210.89,15.84,2.24,190909.07,3.42
885074.91,15.84,2.24,190908.77,3.42
884938.93,15.84,2.24,190908.77,3.42
884991.64,15.84,2.25,190908.3,3.42
884855.66,15.85,2.25,190907.83,3.42
884855.66,15.85,2.25,190919.95,3.42
884855.66,15.85,2.25,190919.95,3.42
885046.11,15.85,2.25,191239.82,3.42
884910.13,15.85,2.25,191239.82,3.43
885371.36,15.86,2.26,191239.51,3.43
885424.06,15.86,2.27,191374.81,3.43
885424.06,15.86,2.27,191380.03,3.43
885288.08,15.86,2.27,191379.72,3.43
885152.11,15.86,2.27,191379.72,3.43
885542.67,15.87,2.27,191379.72,3.43
885542.67,15.87,2.27,191424.17,3.43
885542.67,15.87,2.27,191344.85,3.43
885406.69,15.87,2.27,191345.01,3.43
885702.71,15.88,2.28,191226.59,3.43
885566.74,15.88,2.28,191226.28,3.43
885430.76,15.88,2.28,191232.51,3.43
884917.75,15.87,2.28,190442.81,3.42
885213.77,15.88,2.28,190442.34,3.42
885077.8,15.88,2.28,190442.34,3.42
884941.82,15.88,2.28,190432.45,3.42
885222.93,15.89,2.29,191088.84,3.43
885863.67,15.9,2.3,191153.27,3.43
885727.69,15.9,2.3,191154.27,3.43
887368.44,15.93,2.33,192218.71,3.45
887232.46,15.93,2.33,192218.24,3.45
887096.48,15.93,2.33,192195.55,3.45
887392.5,15.94,2.34,192216.21,3.45
887256.52,15.94,2.34,192146.8,3.45
887120.55,15.94,2.34,192124.11,3.45
886984.57,15.94,2.34,192123.8,3.45
886984.57,15.94,2.34,192123.8,3.45
887037.27,15.94,2.35,192123.8,3.45
886901.29,15.94,2.35,192044.49,3.45
886901.29,15.94,2.35,192294.53,3.46
886901.29,15.94,2.35,192208.99,3.46
886765.32,15.94,2.35,192140.65,3.45
887069.49,15.95,2.35,192140.34,3.45
887373.66,15.96,2.36,192127.86,3.46
886285.84,15.96,2.36,192127.55,3.46
886149.86,15.96,2.36,192048.24,3.46
886202.57,15.96,2.37,192047.87,3.46
886255.27,15.97,2.37,192232.85,3.46
886119.29,15.97,2.37,192232.54,3.46
886572.86,15.98,2.38,192237.1,3.46
886436.88,15.98,2.38,192309.87,3.47
886300.91,15.98,2.38,192309.87,3.47
886987.78,15.99,2.39,192414.32,3.47
886851.8,15.99,2.4,192445.02,3.47
886715.82,15.99,2.4,192445.02,3.47
886715.82,15.99,2.4,192365.71,3.47
886579.85,15.99,2.4,192413.81,3.47
886443.87,15.99,2.4,192413.5,3.47
886443.87,15.99,2.4,192224.0,3.47
885936.47,15.99,2.39,191658.58,3.46
885800.49,15.99,2.39,191658.58,3.46
885990.94,15.99,2.4,191658.11,3.46
886286.96,16.0,2.4,191657.8,3.46
886916.56,16.01,2.41,192010.7,3.47
886780.58,16.01,2.41,191941.29,3.47
887061.69,16.02,2.42,192356.37,3.47
887446.35,16.03,2.43,193444.7,3.49
887784.5,16.04,2.44,193264.56,3.49
887784.5,16.04,2.44,193185.25,3.49
887648.52,16.04,2.44,193185.25,3.49
888352.94,16.05,2.45,193371.58,3.49
888216.96,16.05,2.45,193292.27,3.49
888269.66,16.05,2.46,193403.35,3.5
888133.69,16.05,2.46,193403.35,3.5
887997.71,16.05,2.46,193403.35,3.5
887861.73,16.06,2.46,193403.35,3.5
888052.18,16.06,2.46,193470.98,3.5
887916.21,16.06,2.46,193458.39,3.5
887968.91,16.06,2.47,193551.82,3.5
887832.93,16.06,2.47,193551.82,3.5
888137.1,16.07,2.47,193462.31,3.5
887531.9,16.06,2.47,192742.02,3.49
887395.92,16.06,2.47,192742.02,3.49
887395.92,16.06,2.47,192672.61,3.49
887259.95,16.06,2.47,192914.11,3.49
887259.95,16.06,2.47,192913.83,3.49
887123.97,16.06,2.47,192920.06,3.49
887176.67,16.07,2.47,192919.75,3.49
887040.69,16.07,2.47,192909.85,3.49
887040.69,16.07,2.47,192840.44,3.49
887336.71,16.08,2.48,192840.12,3.49
887200.74,16.08,2.48,192760.81,3.49
886656.83,16.08,2.48,192760.5,3.5
886520.85,16.08,2.48,192760.5,3.5
886520.85,16.08,2.48,192760.5,3.5
886573.55,16.08,2.48,192945.49,3.5
886573.55,16.08,2.48,192945.49,3.5
886573.55,16.08,2.48,192945.49,3.5
886470.86,16.08,2.48,193057.64,3.5
887377.12,16.1,2.5,194771.66,3.53
887241.14,16.1,2.5,194771.65,3.53
887537.16,16.1,2.51,194771.34,3.53
887401.18,16.1,2.51,194770.87,3.53
887265.2,16.1,2.51,194691.56,3.53
887129.23,16.11,2.51,194779.37,3.54
887129.23,16.11,2.51,194702.38,3.53
887181.93,16.11,2.51,194755.71,3.54
887234.63,16.11,2.51,194754.72,3.54
887098.65,16.11,2.51,194752.61,3.54
887098.65,16.11,2.51,194752.32,3.54
887520.56,16.12,2.52,194984.96,3.54
887384.58,16.12,2.52,194984.65,3.54
887384.58,16.12,2.52,194984.65,3.54
887845.81,16.13,2.53,194995.76,3.54
887709.83,16.13,2.53,195001.99,3.54
887762.53,16.13,2.54,195001.79,3.54
887626.55,16.13,2.54,194986.25,3.54
887490.58,16.13,2.54,194986.25,3.54
887786.6,16.14,2.54,194986.25,3.55
888164.82,16.15,2.55,194971.69,3.55
888028.84,16.15,2.55,194971.69,3.55
888081.55,16.15,2.56,195254.96,3.55
888438.74,16.16,2.56,195061.47,3.55
888302.77,16.16,2.57,195061.15,3.55
888166.79,16.16,2.57,195061.15,3.55
888030.81,16.16,2.57,195060.78,3.55
887894.84,16.16,2.57,195060.47,3.55
887758.86,16.16,2.57,195233.4,3.55
887622.88,16.17,2.57,195254.36,3.56
887486.9,16.17,2.57,195254.05,3.56
887350.93,16.17,2.57,195231.36,3.56
887350.93,16.17,2.57,195152.05,3.56
888207.34,16.18,2.59,195498.38,3.56
888071.37,16.18,2.59,195485.79,3.56
887799.41,16.18,2.59,195406.48,3.56
887663.44,16.19,2.59,195412.71,3.56
887527.46,16.19,2.59,195412.71,3.56
887391.48,16.19,2.59,195418.94,3.56
887581.93,16.19,2.59,195418.94,3.56
887877.95,16.2,2.6,195418.63,3.57
887741.98,16.2,2.6,195418.79,3.57
887794.68,16.2,2.6,195415.19,3.57
887658.7,16.2,2.6,195414.88,3.57
887954.72,16.21,2.61,197677.02,3.61
888145.17,16.21,2.62,197677.02,3.61
888009.2,16.22,2.62,197677.18,3.61
887873.22,16.22,2.62,197677.18,3.61
887737.24,16.22,2.62,197677.18,3.61
887601.26,16.22,2.62,197677.18,3.61
887791.72,16.22,2.62,197676.71,3.61
887655.74,16.22,2.62,197676.86,3.61
887951.76,16.23,2.63,197676.55,3.61
888004.46,16.23,2.64,197676.55,3.61
887868.48,16.23,2.64,197895.58,3.62
887868.48,16.23,2.64,197895.3,3.62
887732.51,16.23,2.64,197918.65,3.62
887732.51,16.23,2.64,197918.62,3.62
888070.65,16.24,2.65,197726.39,3.62
887934.67,16.24,2.65,197647.07,3.62
887945.49,16.24,2.65,197632.45,3.62
888249.66,16.25,2.65,198003.33,3.62
888113.68,16.25,2.65,197924.02,3.62
887977.7,16.25,2.65,198298.32,3.63
887841.73,16.25,2.65,198298.32,3.63
887705.75,16.25,2.65,198288.42,3.63
887896.2,16.26,2.66,198968.15,3.64
887760.22,16.26,2.66,199004.13,3.64
887624.25,16.26,2.66,198994.23,3.65
887946.94,16.27,2.67,198740.61,3.64
887810.96,16.27,2.67,198740.31,3.64
887810.96,16.27,2.67,198745.53,3.64
887863.66,16.27,2.67,198745.53,3.64
888107.7,16.28,2.68,198745.22,3.64
888160.4,16.28,2.68,198856.3,3.65
888024.42,16.28,2.68,198899.04,3.65
888077.12,16.29,2.69,198877.59,3.65
887941.14,16.29,2.69,198808.17,3.65
888131.6,16.29,2.69,198875.8,3.65
888469.74,16.3,2.7,198695.66,3.65
888750.85,16.31,2.71,198616.35,3.64
888941.3,16.31,2.71,198616.35,3.64
888805.32,16.31,2.72,198616.04,3.65
888995.77,16.32,2.72,198855.85,3.65
888859.8,16.32,2.72,198855.85,3.65
888859.8,16.32,2.72,198974.23,3.65
888723.82,16.32,2.72,198980.46,3.65
888723.82,16.32,2.72,199123.77,3.66
888762.45,16.32,2.73,199366.61,3.66
888762.45,16.32,2.73,199281.07,3.66
889216.02,16.33,2.73,199234.65,3.66
889281.34,16.34,2.74,198811.39,3.65
889145.36,16.34,2.74,198811.39,3.65
889502.56,16.35,2.75,198592.28,3.65
889798.58,16.35,2.75,198592.28,3.65
890136.72,16.36,2.76,198412.14,3.65
890000.74,16.36,2.76,198419.06,3.65
889864.77,16.36,2.77,198418.75,3.65
889864.77,16.36,2.77,198341.76,3.65
890255.33,16.37,2.77,198399.12,3.65
890119.35,16.37,2.77,198399.12,3.65
889983.37,16.37,2.77,198399.12,3.65
890036.08,16.38,2.78,198510.2,3.65
890036.08,16.38,2.78,198430.89,3.65
890088.78,16.38,2.78,198430.95,3.65
890088.78,16.38,2.78,198430.95,3.65
890196.33,16.38,2.79,197785.38,3.64
890060.36,16.38,2.79,197790.03,3.64
889924.38,16.38,2.79,197790.19,3.64
889924.38,16.38,2.79,197866.23,3.64
889788.4,16.38,2.79,197866.23,3.64
890126.54,16.39,2.8,197673.99,3.64
890126.54,16.39,2.8,197712.64,3.64
890179.24,16.4,2.8,197712.64,3.64
890043.27,16.4,2.8,197719.7,3.64
889907.29,16.4,2.8,197719.7,3.64
889771.31,16.4,2.8,197719.7,3.64
890155.97,16.41,2.81,197753.05,3.64
890074.08,16.41,2.81,200443.77,3.7
890074.08,16.41,2.81,200366.78,3.69
889938.1,16.41,2.81,200366.78,3.69
889802.12,16.41,2.81,200366.78,3.7
889666.15,16.41,2.81,200280.43,3.69
890050.81,16.42,2.82,200382.1,3.7
889914.83,16.42,2.82,200381.79,3.7
890105.28,16.42,2.83,200462.87,3.7
890157.98,16.43,2.83,200462.93,3.7
890022.01,16.43,2.83,200462.62,3.7
889886.03,16.43,2.83,200462.62,3.7
889750.05,16.43,2.83,200462.62,3.7
889614.07,16.43,2.83,200383.31,3.7
889614.07,16.43,2.83,200306.32,3.7
889478.1,16.43,2.83,200236.91,3.7
889342.12,16.43,2.83,200236.91,3.7
889206.14,16.43,2.83,200236.91,3.7
889070.16,16.43,2.83,200243.14,3.7
888934.19,16.43,2.83,200243.14,3.7
888934.19,16.43,2.83,200166.14,3.7
888934.19,16.43,2.83,200166.14,3.7
889230.21,16.44,2.84,200857.65,3.71
889094.23,16.44,2.84,200857.34,3.71
888958.25,16.44,2.84,200857.49,3.71
888822.28,16.44,2.84,200834.81,3.71
888686.3,16.44,2.84,200834.49,3.72
888550.32,16.44,2.84,200864.47,3.72
888550.32,16.44,2.84,200864.47,3.72
888414.34,16.44,2.84,200864.16,3.72
888799.01,16.45,2.85,200863.85,3.72
888799.01,16.45,2.85,200748.56,3.72
888851.71,16.45,2.86,200748.62,3.72
888715.73,16.45,2.86,200679.21,3.72
888579.75,16.45,2.86,200687.32,3.72
888645.07,16.46,2.86,200264.06,3.71
888645.07,16.46,2.86,200263.78,3.71
888509.1,16.46,2.86,200184.47,3.71
888476.18,16.46,2.86,200184.47,3.71
888368.69,16.46,2.86,199893.46,3.7
888753.35,16.47,2.87,199893.15,3.7
889150.63,16.48,2.88,199726.08,3.7
889014.66,16.48,2.88,199726.08,3.7
888878.68,16.48,2.88,199739.61,3.7
888878.68,16.48,2.88,199708.01,3.7
888742.7,16.48,2.88,199692.47,3.7
888986.74,16.48,2.89,199692.47,3.7
888850.76,16.48,2.89,199692.63,3.7
888850.76,16.48,2.89,199692.63,3.7
888714.78,16.49,2.89,199692.31,3.7
888995.89,16.49,2.89,199692.0,3.7
888859.92,16.49,2.9,199695.99,3.71
888723.94,16.49,2.9,199686.09,3.71
889108.6,16.5,2.9,199685.78,3.71
889161.3,16.5,2.91,199685.85,3.71
889214.0,16.51,2.91,199685.85,3.71
889552.14,16.52,2.92,199505.71,3.7
889416.17,16.52,2.92,199505.71,3.71
889280.19,16.52,2.92,199632.39,3.71
889664.85,16.53,2.93,199632.39,3.71
889392.9,16.53,2.93,199553.08,3.71
889256.92,16.53,2.93,199615.39,3.71
889120.94,16.53,2.93,199615.01,3.71
888984.96,16.53,2.93,199614.71,3.71
888984.96,16.53,2.93,199535.4,3.71
889266.07,16.54,2.94,199966.42,3.72
889456.53,16.54,2.94,200471.27,3.73
889456.53,16.54,2.94,200391.96,3.73
889456.53,16.54,2.94,200312.64,3.73
889320.55,16.54,2.94,200312.8,3.73
889616.57,16.55,2.95,200324.11,3.73
889669.27,16.55,2.96,200324.17,3.73
889533.29,16.55,2.96,200330.4,3.73
889397.32,16.55,2.96,200326.43,3.73
889693.34,16.56,2.96,200326.12,3.73
889589.81,16.56,2.96,199846.08,3.72
889912.5,16.57,2.97,199592.46,3.72
889965.2,16.57,2.98,199592.52,3.72
889841.84,16.58,2.98,198976.66,3.71
889705.86,16.58,2.98,199221.5,3.71
889569.89,16.58,2.98,199221.49,3.71
889760.34,16.58,2.98,199289.13,3.71
889813.04,16.59,2.99,199289.19,3.71
889813.04,16.59,2.99,199289.19,3.71
889813.04,16.59,2.99,199294.41,3.71
890312.47,16.6,3.0,199890.11,3.73
890176.5,16.6,3.0,199890.11,3.73
890229.2,16.6,3.0,199876.11,3.73
890093.22,16.6,3.0,199790.57,3.73
889957.24,16.6,3.0,199790.57,3.73
890009.94,16.6,3.01,199790.63,3.73
890009.94,16.6,3.01,199600.24,3.72
889873.97,16.6,3.01,199606.47,3.72
889737.99,16.6,3.01,199606.47,3.73
890019.1,16.61,3.01,199606.16,3.73
890403.76,16.62,3.02,199606.16,3.73
890267.78,16.62,3.02,199606.16,3.73
890320.49,16.62,3.03,199606.16,3.73
890184.51,16.62,3.03,199751.65,3.73
890048.53,16.63,3.03,199787.52,3.73
890048.53,16.63,3.03,199787.21,3.73
889912.55,16.63,3.03,199787.21,3.73
890372.07,16.63,3.04,199787.73,3.73
890236.09,16.64,3.04,199787.89,3.73
890100.11,16.64,3.04,199962.32,3.74
889964.14,16.64,3.04,200205.83,3.74
889828.16,16.64,3.04,200205.83,3.74
889692.18,16.64,3.04,200205.99,3.74
889556.21,16.64,3.04,200206.14,3.74
889940.87,16.65,3.05,200206.14,3.74
889804.89,16.65,3.05,200220.39,3.75
889668.91,16.65,3.05,200220.39,3.75
889964.93,16.65,3.06,200219.92,3.75
889828.96,16.65,3.06,200217.61,3.75
890515.83,16.67,3.07,200322.06,3.75
890379.85,16.67,3.07,200322.06,3.75
890243.87,16.67,3.07,201110.6,3.77
