ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
856669.01,98.22,72.31,848825.58,97.32
856669.01,98.22,72.31,848825.58,97.32
856669.01,98.22,72.31,848825.58,97.32
856669.01,98.22,72.31,848825.58,97.32
856669.01,98.22,72.31,848825.58,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856510.98,98.22,72.31,848642.65,97.32
856020.37,98.24,72.33,848059.2,97.32
856020.37,98.24,72.33,848059.2,97.32
856020.37,98.24,72.33,848059.2,97.32
856020.37,98.24,72.33,848059.2,97.32
856020.37,98.24,72.33,848059.2,97.32
855810.65,98.24,72.33,847893.12,97.33
855810.65,98.24,72.33,847893.12,97.33
855355.24,98.25,72.34,847412.03,97.33
854972.22,98.26,72.35,846995.18,97.34
854972.22,98.26,72.35,846995.18,97.34
854972.22,98.26,72.35,846995.18,97.34
854972.22,98.26,72.35,846995.18,97.34
854972.22,98.26,72.35,846995.18,97.34
854692.57,98.26,72.35,846702.65,97.34
854435.33,98.28,72.37,846303.95,97.35
854435.33,98.28,72.37,846303.95,97.35
854435.33,98.28,72.37,846303.95,97.35
854435.33,98.28,72.37,846326.1,97.35
854435.33,98.28,72.37,846326.1,97.35
854435.33,98.28,72.37,846326.1,97.35
854435.33,98.28,72.37,846326.1,97.35
854435.33,98.28,72.37,846326.1,97.35
854435.33,98.28,72.37,846326.1,97.35
854057.07,98.29,72.38,846096.27,97.38
853949.03,98.29,72.38,845991.48,97.38
853949.03,98.29,72.38,845991.48,97.38
853949.03,98.29,72.38,845991.48,97.38
853949.03,98.29,72.38,845991.48,97.38
853778.16,98.3,72.39,845889.04,97.39
853285.52,98.32,72.41,845083.39,97.37
852949.38,98.34,72.43,844627.04,97.38
852995.44,98.35,72.44,844716.69,97.39
852995.44,98.35,72.44,844751.15,97.39
852995.44,98.35,72.44,844751.15,97.39
852995.44,98.35,72.44,844751.15,97.39
852995.44,98.35,72.44,844751.15,97.39
852995.44,98.35,72.44,844751.15,97.39
852995.44,98.35,72.44,844780.11,97.4
852995.44,98.35,72.44,844780.11,97.4
852995.44,98.35,72.44,844780.11,97.4
852995.44,98.35,72.44,844780.11,97.4
852995.44,98.35,72.44,844780.11,97.4
852995.44,98.35,72.44,844780.11,97.4
852995.44,98.35,72.44,844780.11,97.4
852612.42,98.35,72.45,844544.94,97.42
852612.42,98.35,72.45,844544.94,97.42
852612.42,98.35,72.45,844544.94,97.42
852254.31,98.37,72.46,844120.56,97.43
852254.31,98.37,72.46,844120.56,97.43
852254.31,98.37,72.46,844107.21,97.43
852103.76,98.37,72.47,843929.87,97.43
851714.17,98.38,72.48,843800.41,97.47
851714.17,98.38,72.48,843800.41,97.47
851714.17,98.38,72.48,843800.41,97.47
851714.17,98.38,72.48,843816.8,97.47
851714.17,98.38,72.48,843816.8,97.47
851714.17,98.38,72.48,843816.8,97.47
851225.59,98.4,72.49,843562.82,97.51
850825.4,98.41,72.5,843145.46,97.52
850540.95,98.42,72.51,842834.84,97.53
850540.95,98.42,72.51,842834.84,97.53
850540.95,98.42,72.51,842834.84,97.53
850540.95,98.42,72.51,842834.84,97.53
850540.95,98.42,72.51,842834.84,97.53
850540.95,98.42,72.51,842834.84,97.53
850182.03,98.42,72.51,842467.43,97.52
850182.03,98.42,72.51,842467.43,97.52
849799.0,98.43,72.52,842075.63,97.53
849799.0,98.43,72.52,842075.63,97.53
849799.0,98.43,72.52,842075.63,97.53
849799.0,98.43,72.52,842075.63,97.53
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849417.62,98.44,72.53,841670.32,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
849263.96,98.44,72.53,841513.87,97.54
848923.42,98.45,72.55,841220.55,97.56
848709.49,98.48,72.57,841147.88,97.6
848709.49,98.48,72.57,841147.88,97.6
848709.49,98.48,72.57,841147.88,97.6
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848326.47,98.49,72.58,840748.2,97.61
848016.0,98.51,72.6,840381.59,97.62
847730.22,98.51,72.6,840156.78,97.63
847730.22,98.51,72.6,840156.78,97.63
847447.02,98.53,72.62,839749.63,97.64
847447.02,98.53,72.62,839749.63,97.64
847447.02,98.53,72.62,839749.63,97.64
847447.02,98.53,72.62,839749.63,97.64
847447.02,98.53,72.62,839749.63,97.64
847065.64,98.54,72.63,839340.77,97.64
847065.64,98.54,72.63,839340.77,97.64
846682.62,98.55,72.64,838914.55,97.65
846682.62,98.55,72.64,838914.55,97.65
846682.62,98.55,72.64,838914.55,97.65
846682.62,98.55,72.64,838927.98,97.65
846682.62,98.55,72.64,838927.98,97.65
846682.62,98.55,72.64,838927.98,97.65
846682.62,98.55,72.64,838927.98,97.65
846682.62,98.55,72.64,838927.98,97.65
846301.23,98.56,72.65,838783.84,97.68
846301.23,98.56,72.65,838783.84,97.68
846301.23,98.56,72.65,838783.84,97.68
846301.23,98.56,72.65,838806.13,97.69
846301.23,98.56,72.65,838806.13,97.69
846301.23,98.56,72.65,838806.13,97.69
846301.23,98.56,72.65,838848.75,97.69
846258.52,98.58,72.67,838841.13,97.72
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845924.93,98.6,72.69,838755.2,97.76
845637.39,98.6,72.69,838487.73,97.77
845637.39,98.6,72.69,838487.73,97.77
845099.55,98.61,72.7,837905.43,97.77
844762.66,98.61,72.71,837595.94,97.78
844686.63,98.62,72.72,837461.65,97.78
844338.43,98.64,72.73,837225.23,97.81
844338.43,98.64,72.73,837225.23,97.81
844338.43,98.64,72.73,837225.23,97.81
844338.43,98.64,72.73,837225.23,97.81
844338.43,98.64,72.73,837225.23,97.81
844338.43,98.64,72.73,837225.23,97.81
844338.43,98.64,72.73,837225.23,97.81
844338.43,98.64,72.73,837225.23,97.81
843757.22,98.64,72.73,836641.31,97.8
843757.22,98.64,72.73,836641.31,97.8
843757.22,98.64,72.73,836641.31,97.8
843599.39,98.64,72.73,836510.02,97.81
843599.39,98.64,72.73,836510.02,97.81
843219.75,98.65,72.74,836121.38,97.82
842836.73,98.66,72.75,835746.61,97.83
842836.73,98.66,72.75,835746.61,97.83
842836.73,98.66,72.75,835746.61,97.83
842453.71,98.67,72.76,835524.86,97.85
842453.71,98.67,72.76,835524.86,97.85
842453.71,98.67,72.76,835524.86,97.85
842243.01,98.67,72.76,835312.35,97.86
842243.01,98.67,72.76,835295.96,97.85
842243.01,98.67,72.76,835295.96,97.85
842243.01,98.67,72.76,835295.96,97.85
842243.01,98.67,72.76,835295.96,97.85
842243.01,98.67,72.76,835295.96,97.85
842243.01,98.67,72.76,835295.96,97.85
842243.01,98.67,72.76,835295.96,97.85
841839.44,98.67,72.77,834945.79,97.87
841839.44,98.67,72.77,834945.79,97.87
841839.44,98.67,72.77,834945.79,97.87
841839.44,98.67,72.77,834945.79,97.87
841594.85,98.7,72.79,834967.36,97.92
841594.85,98.7,72.79,834967.36,97.92
841594.85,98.7,72.79,834967.36,97.92
841594.85,98.7,72.79,834967.36,97.92
841594.85,98.7,72.79,834967.36,97.92
841594.85,98.7,72.79,834967.36,97.92
841594.85,98.7,72.79,835003.29,97.93
841594.85,98.7,72.79,835003.29,97.93
841373.13,98.72,72.81,834662.03,97.93
841373.13,98.72,72.81,834662.03,97.93
840994.05,98.73,72.82,834455.43,97.96
840994.05,98.73,72.82,834455.43,97.96
840994.05,98.73,72.82,834455.43,97.96
840614.78,98.74,72.83,834233.01,97.99
840614.78,98.74,72.83,834233.01,97.99
840614.78,98.74,72.83,834233.01,97.99
840614.78,98.74,72.83,834233.01,97.99
840264.5,98.75,72.84,833856.21,98.0
840264.5,98.75,72.84,833856.21,98.0
839883.12,98.76,72.85,833681.01,98.03
839883.12,98.76,72.85,833681.01,98.03
839883.12,98.76,72.85,833681.01,98.03
839519.75,98.77,72.87,833597.45,98.07
839144.26,98.78,72.88,833216.13,98.08
838808.34,98.8,72.89,832802.08,98.09
838808.34,98.8,72.89,832802.08,98.09
838808.34,98.8,72.89,832802.08,98.09
838808.34,98.8,72.89,832802.08,98.09
838808.34,98.8,72.89,832802.08,98.09
838808.34,98.8,72.89,832802.08,98.09
838425.32,98.81,72.9,832292.04,98.08
838128.32,98.81,72.9,832058.45,98.09
838128.32,98.81,72.9,832058.45,98.09
838128.32,98.81,72.9,832058.45,98.09
838128.32,98.81,72.9,832058.45,98.09
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
838128.32,98.81,72.9,832077.32,98.1
837745.3,98.82,72.91,831833.63,98.12
837745.3,98.82,72.91,831833.63,98.12
837745.3,98.82,72.91,831833.63,98.12
837745.3,98.82,72.91,831833.63,98.12
837745.3,98.82,72.91,831833.63,98.12
837625.49,98.83,72.93,831745.64,98.14
837625.49,98.83,72.93,831745.64,98.14
837625.49,98.83,72.93,831745.64,98.14
837625.49,98.83,72.93,831745.64,98.14
837625.49,98.83,72.93,831745.64,98.14
837625.49,98.83,72.93,831745.64,98.14
837330.75,98.83,72.93,831433.32,98.14
837330.75,98.83,72.93,831433.32,98.14
837330.75,98.83,72.93,831433.32,98.14
837330.75,98.83,72.93,831433.32,98.14
837042.63,98.84,72.93,831132.47,98.14
837042.63,98.84,72.93,831132.47,98.14
837042.63,98.84,72.93,831132.47,98.14
837042.63,98.84,72.93,831121.98,98.14
836672.3,98.85,72.94,830878.32,98.16
836672.3,98.85,72.94,830878.32,98.16
836672.3,98.85,72.94,830878.32,98.16
836672.3,98.85,72.94,830878.32,98.16
836672.3,98.85,72.94,830865.54,98.16
836672.3,98.85,72.94,830865.54,98.16
836672.3,98.85,72.94,830865.54,98.16
836672.3,98.85,72.94,830865.54,98.16
836672.3,98.85,72.94,830862.34,98.16
836672.3,98.85,72.94,830862.34,98.16
836672.3,98.85,72.94,830862.34,98.16
836672.3,98.85,72.94,830862.34,98.16
836672.3,98.85,72.94,830862.34,98.16
836672.3,98.85,72.94,830862.34,98.16
836672.3,98.85,72.94,830862.34,98.16
836348.11,98.86,72.96,830505.34,98.17
836348.11,98.86,72.96,830505.34,98.17
836348.11,98.86,72.96,830445.72,98.17
836348.11,98.86,72.96,830445.72,98.17
835965.09,98.87,72.97,830048.82,98.17
835556.64,98.88,72.97,829810.54,98.2
835556.64,98.88,72.97,829810.54,98.2
835556.64,98.88,72.97,829810.54,98.2
835556.64,98.88,72.97,829810.54,98.2
835556.64,98.88,72.97,829810.54,98.2
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
835245.85,98.88,72.98,829530.09,98.21
834845.84,98.89,72.99,829195.35,98.22
834556.89,98.9,72.99,828918.39,98.23
834556.89,98.9,72.99,828896.37,98.22
834556.89,98.9,72.99,828896.37,98.22
834084.03,98.9,73.0,828382.7,98.23
834084.03,98.9,73.0,828382.7,98.23
833502.1,98.9,73.0,827798.78,98.23
833502.1,98.9,73.0,827798.78,98.23
833502.1,98.9,73.0,827798.78,98.23
833502.1,98.9,73.0,827798.78,98.23
833201.4,98.91,73.0,827496.35,98.23
833201.4,98.91,73.0,827496.35,98.23
833201.4,98.91,73.0,827496.35,98.23
833201.4,98.91,73.0,827496.35,98.23
833201.4,98.91,73.0,827496.35,98.23
833201.4,98.91,73.0,827496.35,98.23
832906.66,98.91,73.0,827187.01,98.23
832906.66,98.91,73.0,827187.01,98.23
832906.66,98.91,73.0,827202.41,98.23
832906.66,98.91,73.0,827202.41,98.23
832906.66,98.91,73.0,827202.41,98.23
832577.02,98.91,73.01,826859.88,98.23
832577.02,98.91,73.01,826859.88,98.23
832577.02,98.91,73.01,826859.88,98.23
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
832356.97,98.91,73.01,826682.05,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831908.85,98.92,73.01,826221.98,98.24
831688.29,98.92,73.01,825999.66,98.24
831688.29,98.92,73.01,825999.66,98.24
831688.29,98.92,73.01,825999.66,98.24
831688.29,98.92,73.01,825999.66,98.24
831688.29,98.92,73.01,825999.66,98.24
831688.29,98.92,73.01,825999.66,98.24
831688.29,98.92,73.01,825999.66,98.24
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825651.12,98.25
831307.31,98.93,73.02,825713.39,98.26
831307.31,98.93,73.02,825713.39,98.26
831307.31,98.93,73.02,825713.39,98.26
831307.31,98.93,73.02,825713.39,98.26
831307.31,98.93,73.02,825713.39,98.26
831307.31,98.93,73.02,825713.39,98.26
831307.31,98.93,73.02,825713.39,98.26
831307.31,98.93,73.02,825713.39,98.26
831036.41,98.94,73.03,825485.62,98.28
830827.04,98.94,73.03,825274.32,98.28
830827.04,98.94,73.03,825274.32,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
830342.79,98.95,73.04,824760.77,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829923.14,98.95,73.05,824328.35,98.28
829435.15,98.96,73.05,823867.21,98.29
829435.15,98.96,73.05,823867.21,98.29
829435.15,98.96,73.05,823867.21,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823509.56,98.29
829146.47,98.96,73.06,823497.08,98.29
829146.47,98.96,73.06,823497.08,98.29
829146.47,98.96,73.06,823497.08,98.29
829146.47,98.96,73.06,823497.08,98.29
829146.47,98.96,73.06,823497.08,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828851.73,98.96,73.06,823212.44,98.29
828554.73,98.97,73.06,822880.26,98.29
828554.73,98.97,73.06,822880.26,98.29
828554.73,98.97,73.06,822897.09,98.29
828554.73,98.97,73.06,822897.09,98.29
828255.13,98.97,73.06,822594.08,98.29
828255.13,98.97,73.06,822594.08,98.29
827673.13,98.97,73.06,822010.16,98.29
827673.13,98.97,73.06,822010.16,98.29
827673.13,98.97,73.06,822010.16,98.29
827673.13,98.97,73.06,822010.16,98.29
827673.13,98.97,73.06,822010.16,98.29
827090.16,98.97,73.06,821432.21,98.29
827090.16,98.97,73.06,821432.21,98.29
827090.16,98.97,73.06,821432.21,98.29
827090.16,98.97,73.06,821432.21,98.29
827090.16,98.97,73.06,821432.21,98.29
827090.16,98.97,73.06,821432.21,98.29
827090.16,98.97,73.06,821432.21,98.29
826880.11,98.97,73.06,821228.45,98.29
826541.99,98.97,73.07,820906.32,98.3
826541.99,98.97,73.07,820906.32,98.3
826541.99,98.97,73.07,820906.32,98.3
826335.25,98.98,73.07,820696.5,98.3
826335.25,98.98,73.07,820681.28,98.3
825940.31,98.98,73.08,820247.63,98.3
825940.31,98.98,73.08,820247.63,98.3
825940.31,98.98,73.08,820247.63,98.3
825940.31,98.98,73.08,820269.65,98.3
825940.31,98.98,73.08,820243.07,98.3
825940.31,98.98,73.08,820243.07,98.3
825940.31,98.98,73.08,820243.07,98.3
825643.97,98.99,73.08,820017.39,98.31
825643.97,98.99,73.08,820017.39,98.31
825643.97,98.99,73.08,820017.39,98.31
825643.97,98.99,73.08,820017.39,98.31
825643.97,98.99,73.08,820017.39,98.31
825434.26,98.99,73.08,819808.68,98.31
825096.14,98.99,73.08,819457.86,98.31
825096.14,98.99,73.08,819457.86,98.31
824802.58,98.99,73.08,819157.26,98.31
824802.58,98.99,73.08,819157.26,98.31
824802.58,98.99,73.08,819157.26,98.31
824802.58,98.99,73.08,819157.26,98.31
824802.58,98.99,73.08,819157.26,98.31
824802.58,98.99,73.08,819157.26,98.31
824384.87,99.0,73.09,818785.08,98.32
824384.87,99.0,73.09,818785.08,98.32
824384.87,99.0,73.09,818785.08,98.32
824384.87,99.0,73.09,818785.08,98.32
824226.56,99.0,73.09,818627.05,98.32
824226.56,99.0,73.09,818627.05,98.32
824227.03,99.0,73.09,818653.19,98.33
824068.72,99.0,73.09,818497.85,98.33
824068.72,99.0,73.09,818497.85,98.33
823687.21,99.01,73.1,818119.9,98.34
823499.26,99.01,73.1,817971.81,98.35
823295.81,99.01,73.11,817757.89,98.35
823295.81,99.01,73.11,817757.89,98.35
823295.81,99.01,73.11,817757.89,98.35
823295.81,99.01,73.11,817757.89,98.35
823074.68,99.01,73.11,817603.03,98.36
822653.35,99.02,73.11,817194.54,98.36
822653.35,99.02,73.11,817194.54,98.36
822653.35,99.02,73.11,817194.54,98.36
822514.15,99.02,73.11,817053.37,98.36
822514.15,99.02,73.11,817053.37,98.36
822514.15,99.02,73.11,817053.37,98.36
822514.15,99.02,73.11,817053.37,98.36
822514.15,99.02,73.11,817053.37,98.36
822514.15,99.02,73.11,817059.41,98.36
822514.15,99.02,73.11,817059.41,98.36
822514.15,99.02,73.11,817059.41,98.36
822514.15,99.02,73.11,817059.41,98.36
822309.2,99.02,73.12,816848.19,98.37
822151.16,99.02,73.11,816710.2,98.37
822151.16,99.02,73.11,816710.2,98.37
822151.16,99.02,73.11,816665.66,98.36
822151.16,99.02,73.11,816665.66,98.36
822151.16,99.02,73.11,816665.66,98.36
822151.16,99.02,73.11,816665.66,98.36
821854.63,99.03,73.12,816366.58,98.36
821565.94,99.03,73.12,816282.09,98.39
821565.94,99.03,73.12,816282.09,98.39
821565.94,99.03,73.12,816282.09,98.39
821565.94,99.03,73.12,816282.09,98.39
821293.44,99.03,73.13,815980.25,98.39
821293.44,99.03,73.13,815984.68,98.39
821293.44,99.03,73.13,815977.04,98.39
821293.44,99.03,73.13,815998.12,98.4
821293.44,99.03,73.13,815998.12,98.4
821293.44,99.03,73.13,815998.12,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.23,98.4
820805.45,99.04,73.13,815485.81,98.4
820805.45,99.04,73.13,815485.81,98.4
820805.45,99.04,73.13,815485.81,98.4
820805.45,99.04,73.13,815485.81,98.4
820805.45,99.04,73.13,815485.81,98.4
820805.45,99.04,73.13,815485.81,98.4
820462.82,99.04,73.14,815133.93,98.4
820462.82,99.04,73.14,815133.93,98.4
820462.82,99.04,73.14,815133.93,98.4
820462.82,99.04,73.14,815133.93,98.4
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
820064.04,99.05,73.14,814793.83,98.41
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814579.12,98.43
819722.78,99.05,73.15,814549.39,98.43
819722.78,99.05,73.15,814549.39,98.43
819722.78,99.05,73.15,814549.39,98.43
819722.78,99.05,73.15,814549.39,98.43
819722.78,99.05,73.15,814549.39,98.43
819722.78,99.05,73.15,814549.39,98.43
819423.41,99.06,73.15,814267.04,98.43
819423.41,99.06,73.15,814267.04,98.43
819423.41,99.06,73.15,814267.04,98.43
819423.41,99.06,73.15,814267.04,98.43
819423.41,99.06,73.15,814267.04,98.43
819423.41,99.06,73.15,814267.04,98.43
819423.41,99.06,73.15,814267.04,98.43
819423.41,99.06,73.15,814267.04,98.43
819134.87,99.06,73.15,814000.8,98.44
819134.87,99.06,73.15,813986.41,98.44
819134.87,99.06,73.15,813986.41,98.44
819134.87,99.06,73.15,813986.41,98.44
819134.87,99.06,73.15,813986.41,98.44
819134.87,99.06,73.15,813986.41,98.44
819134.87,99.06,73.15,813962.08,98.44
819134.87,99.06,73.15,813962.08,98.44
819134.87,99.06,73.15,813962.08,98.44
819134.87,99.06,73.15,813962.08,98.44
819134.87,99.06,73.15,813962.08,98.44
818721.43,99.07,73.16,813583.14,98.44
818721.43,99.07,73.16,813583.14,98.44
818721.43,99.07,73.16,813583.14,98.44
818721.43,99.07,73.16,813583.14,98.44
818721.43,99.07,73.16,813583.14,98.44
