ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
634,3244,651940,6212,651940
635,3252,651940,6212,651940
636,3260,652940,6212,652940
637,3262,653940,6212,653940
637,3262,654940,6212,654940
638,3264,655940,6212,655940
638,3264,656940,6212,656940
638,3264,656940,6212,656940
639,3266,656940,6212,656940
639,3266,657940,6212,657940
640,3268,658750,6212,658750
640,3268,659750,6212,659750
641,3276,660560,6212,660560
641,3276,660560,6212,660560
642,3278,661560,6212,661560
642,3278,662560,6212,662560
643,3286,663560,6212,663560
644,3294,664560,6212,664560
645,3296,664560,6212,664560
645,3296,665560,6212,665560
645,3296,666370,6212,666370
646,3298,667370,6212,667370
647,3300,668370,6212,668370
648,3302,669370,6212,669370
649,3304,670370,6212,670370
649,3304,671370,6212,671370
650,3312,672020,6212,672020
651,3320,673020,6212,673020
651,3320,674020,6212,674020
652,3328,675020,6212,675020
653,3336,675830,6212,675830
653,3336,676830,6212,676830
654,3344,677150,6212,677150
654,3344,678150,6212,678150
654,3344,679150,6212,679150
654,3344,680150,6212,680150
655,3352,680150,6212,680150
656,3360,681150,6212,681150
656,3360,682150,6212,682150
657,3368,683150,6212,683150
658,3370,684150,6212,684150
658,3370,685150,6212,685150
658,3370,685960,6212,685960
658,3370,685960,6212,685960
658,3370,685960,6212,685960
659,3372,686960,6212,686960
659,3372,687610,6212,687610
660,3374,688610,6212,688610
660,3374,689610,6212,689610
661,3376,690200,6212,690200
662,3378,690200,6212,690200
663,3386,690430,6212,690430
663,3386,691430,6212,691430
664,3388,691890,6212,691890
664,3388,692890,6212,692890
664,3388,692890,6212,692890
664,3388,693890,6212,693890
664,3388,694260,6212,694260
664,3388,695260,6212,695260
664,3388,696070,6212,696070
665,3396,697070,6212,697070
665,3396,698070,6212,698070
666,3404,699070,6212,699070
666,3404,699540,6212,699540
666,3404,700540,6212,700540
667,3406,701540,6212,701540
668,3414,702540,6212,702540
669,3416,703540,6212,703540
669,3416,704540,6212,704540
670,3424,705540,6212,705540
671,3432,705540,6212,705540
672,3440,706000,6212,706000
673,3448,707000,6212,707000
673,3448,707000,6212,707000
674,3456,708000,6212,708000
674,3456,709000,6212,709000
674,3456,709000,6212,709000
674,3456,709000,6212,709000
675,3458,710000,6212,710000
675,3458,710000,6212,710000
676,3460,711000,6212,711000
676,3460,711000,6212,711000
676,3460,711160,6212,711160
676,3460,712160,6212,712160
677,3468,712970,6212,712970
678,3470,713970,6212,713970
679,3478,713970,6212,713970
680,3480,714970,6212,714970
680,3480,715970,6212,715970
680,3480,716620,6212,716620
680,3480,716990,6212,716990
680,3480,717220,6212,717220
680,3480,718220,6212,718220
680,3480,719030,6212,719030
681,3481,719250,6212,719250
682,3489,719720,6212,719720
682,3489,720270,6212,720270
682,3489,721270,6212,721270
683,3497,722270,6212,722270
683,3497,723270,6212,723270
683,3497,723590,6212,723590
684,3505,723590,6212,723590
684,3505,724590,6212,724590
684,3505,725060,6212,725060
685,3507,725870,6212,725870
685,3507,726870,6212,726870
685,3507,727340,6212,727340
685,3507,728150,6212,728150
686,3509,729150,6212,729150
687,3513,729620,6212,729620
688,3515,730620,6212,730620
688,3515,730780,6212,730780
688,3515,731590,6212,731590
688,3515,732400,6212,732400
688,3515,732400,6212,732400
689,3517,733400,6212,733400
690,3519,734400,6212,734400
690,3519,735400,6212,735400
691,3521,736400,6212,736400
692,3529,737400,6212,737400
692,3529,738400,6212,738400
693,3537,739400,6212,739400
693,3537,740400,6212,740400
693,3537,741210,6212,741210
693,3537,742210,6212,742210
694,3545,743210,6212,743210
694,3545,744210,6212,744210
694,3545,745210,6212,745210
694,3545,746210,6212,746210
694,3545,747210,6212,747210
695,3547,747670,6212,747670
695,3547,748480,6212,748480
695,3547,749480,6212,749480
695,3547,749480,6212,749480
695,3547,750070,6212,750070
695,3547,751070,6212,751070
695,3547,752070,6212,752070
695,3547,753070,6212,753070
696,3549,754070,6212,754070
697,3557,754880,6212,754880
697,3557,755880,6212,755880
697,3557,756530,6212,756530
698,3565,756530,6212,756530
698,3565,757530,6212,757530
699,3569,758340,6212,758340
699,3569,758810,6212,758810
699,3569,759360,6212,759360
700,3571,760170,6212,760170
701,3579,761170,6212,761170
701,3579,762170,6212,762170
701,3579,762980,6212,762980
702,3581,763790,6212,763790
702,3581,764790,6212,764790
703,3589,765790,6212,765790
703,3589,766260,6212,766260
704,3597,766420,6212,766420
705,3605,766890,6212,766890
705,3605,766890,6212,766890
706,3607,766890,6212,766890
706,3607,767700,6212,767700
706,3607,768700,6212,768700
706,3607,769700,6212,769700
706,3607,770700,6212,770700
707,3609,771170,6212,771170
707,3609,771640,6212,771640
708,3617,772640,6212,772640
709,3619,773640,6212,773640
709,3619,774450,6212,774450
710,3627,775450,6212,775450
711,3635,776450,6212,776450
711,3635,777450,6212,777450
712,3643,778260,6212,778260
712,3643,778850,6212,778850
713,3645,779660,6212,779660
713,3645,780660,6212,780660
713,3645,781470,6212,781470
713,3645,781470,6212,781470
714,3653,782280,6212,782280
714,3653,783280,6212,783280
714,3653,784280,6212,784280
714,3653,785090,6212,785090
714,3653,785900,6212,785900
714,3653,786710,6212,786710
715,3661,787520,6212,787520
716,3663,788170,6212,788170
716,3663,789170,6212,789170
717,3665,789170,6212,789170
717,3665,790170,6212,790170
717,3665,790820,6212,790820
717,3665,791280,6212,791280
717,3665,792280,6212,792280
717,3665,793280,6212,793280
717,3665,794280,6212,794280
718,3673,795280,6212,795280
718,3673,795280,6212,795280
719,3681,803280,6212,803280
719,3681,804280,6212,804280
719,3681,805280,6212,805280
719,3681,805750,6212,805750
720,3683,806070,6212,806070
721,3685,806390,6212,806390
721,3685,807200,6212,807200
721,3685,808200,6212,808200
722,3687,809200,6212,809200
723,3689,809200,6212,809200
724,3697,810200,6212,810200
725,3705,811010,6212,811010
725,3705,812010,6212,812010
725,3705,812820,6212,812820
725,3705,813630,6212,813630
725,3705,814440,6212,814440
726,3707,815440,6212,815440
726,3707,816440,6212,816440
726,3707,817440,6212,817440
726,3707,818440,6212,818440
727,3709,819440,6212,819440
727,3709,819910,6212,819910
727,3709,820910,6212,820910
727,3709,821910,6212,821910
727,3709,822910,6212,822910
727,3709,823560,6212,823560
727,3709,824560,6212,824560
727,3709,825560,6212,825560
728,3717,826560,6212,826560
729,3719,826790,6212,826790
729,3719,827440,6212,827440
730,3723,828440,6212,828440
731,3725,829440,6212,829440
732,3727,830440,6212,830440
733,3729,831440,6212,831440
733,3729,832250,6212,832250
734,3731,833250,6212,833250
735,3733,833250,6212,833250
735,3733,834250,6212,834250
735,3733,834720,6212,834720
735,3733,835530,6212,835530
735,3733,835850,6212,835850
736,3741,835850,6212,835850
736,3741,835850,6212,835850
737,3743,836850,6212,836850
738,3745,837070,6212,837070
739,3753,838070,6212,838070
739,3753,838300,6212,838300
739,3753,839110,6212,839110
740,3761,839110,6212,839110
741,3763,840110,6212,840110
742,3771,841110,6212,841110
742,3771,841430,6212,841430
743,3779,842430,6212,842430
744,3787,843430,6212,843430
744,3787,844430,6212,844430
745,3791,845430,6212,845430
745,3791,846240,6212,846240
745,3791,847050,6212,847050
746,3793,847280,6212,847280
746,3793,848280,6212,848280
746,3793,849280,6212,849280
746,3793,850280,6212,850280
746,3793,851280,6212,851280
746,3793,852280,6212,852280
746,3793,853280,6212,853280
746,3793,854280,6212,854280
746,3793,854600,6212,854600
747,3797,855600,6212,855600
748,3799,856600,6212,856600
749,3807,856600,6212,856600
750,3809,857600,6212,857600
750,3809,858600,6212,858600
750,3809,860600,6212,860600
751,3817,860820,6212,860820
752,3825,860820,6212,860820
752,3825,861820,6212,861820
752,3825,862820,6212,862820
753,3827,863820,6212,863820
754,3835,863980,6212,863980
755,3843,863980,6212,863980
755,3843,864980,6212,864980
756,3851,865980,6212,865980
756,3851,866790,6212,866790
756,3851,867790,6212,867790
756,3851,868260,6212,868260
756,3851,868490,6212,868490
756,3851,869300,6212,869300
756,3851,869620,6212,869620
756,3851,870430,6212,870430
756,3851,870750,6212,870750
757,3859,871210,6212,871210
757,3859,872210,6212,872210
757,3859,873210,6212,873210
758,3861,873860,6212,873860
758,3861,874860,6212,874860
759,3869,875860,6212,875860
759,3869,876860,6212,876860
760,3877,877860,6212,877860
760,3877,878860,6212,878860
761,3879,879860,6212,879860
761,3879,880670,6212,880670
762,3887,881480,6212,881480
763,3889,882480,6212,882480
763,3889,883480,6212,883480
764,3893,884480,6212,884480
764,3893,885480,6212,885480
765,3901,886480,6212,886480
766,3909,887480,6212,887480
766,3909,888290,6212,888290
767,3911,889290,6212,889290
767,3911,890290,6212,890290
768,3913,891290,6212,891290
768,3913,892100,6212,892100
769,3915,893100,6212,893100
770,3917,894100,6212,894100
770,3917,894690,6212,894690
771,3919,895690,6212,895690
772,3921,896690,6212,896690
773,3929,897690,6212,897690
773,3929,897690,6212,897690
773,3929,898010,6212,898010
773,3929,898010,6212,898010
773,3929,898010,6212,898010
774,3937,899010,6212,899010
775,3945,899010,6212,899010
776,3947,899820,6212,899820
776,3947,900820,6212,900820
777,3949,900980,6212,900980
778,3951,901790,6212,901790
778,3951,902020,6212,902020
778,3951,902020,6212,902020
778,3951,902830,6212,902830
778,3951,903200,6212,903200
779,3959,903850,6212,903850
779,3959,904850,6212,904850
780,3967,905850,6212,905850
780,3967,906170,6212,906170
781,3971,906640,6212,906640
781,3971,906870,6212,906870
782,3979,914870,6212,914870
782,3979,915680,6212,915680
782,3979,916680,6212,916680
782,3979,917490,6212,917490
782,3979,918490,6212,918490
783,3987,919490,6212,919490
784,3995,920490,6212,920490
784,3995,921490,6212,921490
785,3999,922300,6212,922300
785,3999,923300,6212,923300
785,3999,924110,6212,924110
785,3999,925110,6212,925110
785,3999,925580,6212,925580
786,4007,926050,6212,926050
786,4007,927050,6212,927050
786,4007,927370,6212,927370
787,4009,927840,6212,927840
788,4011,928840,6212,928840
789,4013,929840,6212,929840
790,4015,930840,6212,930840
791,4023,931160,6212,931160
791,4023,931390,6212,931390
791,4023,932390,6212,932390
791,4023,933390,6212,933390
792,4031,934390,6212,934390
792,4031,935200,6212,935200
793,4033,936010,6212,936010
793,4033,937010,6212,937010
793,4033,937480,6212,937480
793,4033,938480,6212,938480
793,4033,938950,6212,938950
793,4033,939950,6212,939950
793,4033,940950,6212,940950
793,4033,941950,6212,941950
793,4033,942950,6212,942950
793,4033,943540,6212,943540
793,4033,944010,6212,944010
793,4033,944010,6212,944010
793,4033,944820,6212,944820
794,4041,944820,6212,944820
795,4043,944820,6212,944820
795,4043,948820,6212,948820
796,4045,949820,6212,949820
797,4053,951820,6212,951820
798,4055,952630,6212,952630
798,4055,953440,6212,953440
798,4055,954440,6212,954440
798,4055,954990,6212,954990
799,4063,955990,6212,955990
799,4063,956990,6212,956990
799,4063,957990,6212,957990
800,4065,958990,6212,958990
800,4065,959990,6212,959990
801,4073,960990,6212,960990
801,4073,961450,6212,961450
801,4073,962450,6212,962450
801,4073,962920,6212,962920
801,4073,963390,6212,963390
802,4081,964390,6212,964390
802,4081,965390,6212,965390
802,4081,966390,6212,966390
802,4081,967200,6212,967200
803,4089,967570,6212,967570
803,4089,968570,6212,968570
803,4089,968570,6212,968570
804,4097,969570,6212,969570
805,4105,970040,6212,970040
805,4105,971040,6212,971040
806,4113,971260,6212,971260
806,4113,972260,6212,972260
806,4113,973260,6212,973260
806,4113,973260,6212,973260
806,4113,974260,6212,974260
806,4113,975260,6212,975260
806,4113,976260,6212,976260
806,4113,977260,6212,977260
806,4113,978070,6212,978070
806,4113,979070,6212,979070
806,4113,980070,6212,980070
806,4113,981070,6212,981070
807,4121,982070,6212,982070
807,4121,983070,6212,983070
807,4121,984070,6212,984070
807,4121,984540,6212,984540
808,4123,985350,6212,985350
808,4123,985820,6212,985820
809,4125,986290,6212,986290
809,4125,987290,6212,987290
809,4125,987290,6212,987290
810,4133,987760,6212,987760
810,4133,988130,6212,988130
810,4133,989130,6212,989130
811,4135,989600,6212,989600
812,4136,990600,6212,990600
813,4144,991600,6212,991600
813,4144,991830,6212,991830
813,4144,992480,6212,992480
813,4144,992850,6212,992850
813,4144,993660,6212,993660
814,4146,994660,6212,994660
814,4146,995660,6212,995660
815,4154,996130,6212,996130
815,4154,997130,6212,997130
815,4154,997130,6212,997130
815,4154,998130,6212,998130
816,4162,999130,6212,999130
816,4162,999130,6212,999130
817,4170,999130,6212,999130
818,4178,999600,6212,999600
819,4182,1000600,6212,1000600
819,4182,1000920,6212,1000920
819,4182,1001150,6212,1001150
819,4182,1001310,6212,1001310
819,4182,1002310,6212,1002310
819,4182,1003310,6212,1003310
820,4184,1004310,6212,1004310
821,4186,1004310,6212,1004310
822,4194,1004780,6212,1004780
823,4202,1005590,6212,1005590
823,4202,1006180,6212,1006180
823,4202,1007180,6212,1007180
823,4202,1007830,6212,1007830
823,4202,1009830,6212,1009830
824,4210,1010830,6212,1010830
825,4218,1011830,6212,1011830
825,4218,1012830,6212,1012830
825,4218,1013830,6212,1013830
825,4218,1014830,6212,1014830
825,4218,1015830,6212,1015830
825,4218,1016830,6212,1016830
825,4218,1017150,6212,1017150
826,4226,1021150,6212,1021150
827,4228,1022150,6212,1022150
827,4228,1023150,6212,1023150
828,4236,1023800,6212,1023800
828,4236,1023800,6212,1023800
828,4236,1024800,6212,1024800
829,4244,1025800,6212,1025800
829,4244,1026610,6212,1026610
829,4244,1027420,6212,1027420
830,4252,1028420,6212,1028420
830,4252,1028420,6212,1028420
830,4252,1028890,6212,1028890
831,4254,1029890,6212,1029890
832,4256,1030120,6212,1030120
832,4256,1031120,6212,1031120
832,4256,1032120,6212,1032120
832,4256,1033120,6212,1033120
833,4258,1034120,6212,1034120
833,4258,1035120,6212,1035120
833,4258,1036120,6212,1036120
833,4258,1037120,6212,1037120
834,4266,1038120,6212,1038120
834,4266,1038120,6212,1038120
835,4268,1038120,6212,1038120
836,4270,1038930,6212,1038930
837,4272,1038930,6212,1038930
838,4276,1039740,6212,1039740
838,4276,1040740,6212,1040740
839,4284,1041740,6212,1041740
839,4284,1041740,6212,1041740
840,4286,1041900,6212,1041900
841,4288,1042220,6212,1042220
842,4290,1043220,6212,1043220
842,4290,1043220,6212,1043220
842,4290,1044220,6212,1044220
842,4290,1045220,6212,1045220
842,4290,1046220,6212,1046220
843,4298,1046540,6212,1046540
844,4300,1047540,6212,1047540
844,4300,1048540,6212,1048540
845,4302,1049350,6212,1049350
846,4304,1050350,6212,1050350
846,4304,1051160,6212,1051160
847,4306,1052160,6212,1052160
847,4306,1053160,6212,1053160
847,4306,1054160,6212,1054160
848,4314,1054810,6212,1054810
849,4316,1055810,6212,1055810
850,4324,1056620,6212,1056620
851,4332,1056620,6212,1056620
852,4340,1057270,6212,1057270
852,4340,1058270,6212,1058270
852,4340,1059270,6212,1059270
853,4342,1060270,6212,1060270
853,4342,1061270,6212,1061270
853,4342,1062080,6212,1062080
854,4344,1062550,6212,1062550
855,4352,1063550,6212,1063550
855,4352,1064550,6212,1064550
855,4352,1065360,6212,1065360
855,4352,1065360,6212,1065360
855,4352,1066360,6212,1066360
855,4352,1067170,6212,1067170
855,4352,1067720,6212,1067720
856,4354,1068040,6212,1068040
856,4354,1069040,6212,1069040
856,4354,1069040,6212,1069040
856,4354,1070040,6212,1070040
856,4354,1071040,6212,1071040
856,4354,1072040,6212,1072040
857,4362,1073040,6212,1073040
857,4362,1073510,6212,1073510
857,4362,1074510,6212,1074510
857,4362,1075510,6212,1075510
858,4370,1076320,6212,1076320
859,4372,1077320,6212,1077320
860,4374,1078320,6212,1078320
861,4382,1079130,6212,1079130
861,4382,1080130,6212,1080130
861,4382,1080130,6212,1080130
862,4384,1081130,6212,1081130
862,4384,1082130,6212,1082130
863,4392,1083130,6212,1083130
864,4400,1084130,6212,1084130
864,4400,1084600,6212,1084600
865,4408,1085600,6212,1085600
865,4408,1086250,6212,1086250
866,4416,1087250,6212,1087250
866,4416,1088250,6212,1088250
866,4416,1088570,6212,1088570
867,4418,1089380,6212,1089380
867,4418,1090380,6212,1090380
867,4418,1090380,6212,1090380
867,4418,1091380,6212,1091380
868,4426,1091380,6212,1091380
868,4426,1092380,6212,1092380
868,4426,1093190,6212,1093190
869,4428,1094190,6212,1094190
869,4428,1094190,6212,1094190
869,4428,1095190,6212,1095190
869,4428,1095660,6212,1095660
869,4428,1096470,6212,1096470
870,4430,1096470,6212,1096470
870,4430,1097470,6212,1097470
870,4430,1098470,6212,1098470
870,4430,1099280,6212,1099280
870,4430,1100090,6212,1100090
870,4430,1100740,6212,1100740
870,4430,1101550,6212,1101550
871,4432,1102360,6212,1102360
871,4432,1102360,6212,1102360
871,4432,1102360,6212,1102360
872,4440,1103360,6212,1103360
872,4440,1103360,6212,1103360
872,4440,1103680,6212,1103680
873,4442,1104680,6212,1104680
873,4442,1105680,6212,1105680
873,4442,1106680,6212,1106680
873,4442,1107490,6212,1107490
874,4450,1108490,6212,1108490
874,4450,1109080,6212,1109080
875,4454,1109080,6212,1109080
875,4454,1109080,6212,1109080
875,4454,1110080,6212,1110080
875,4454,1111080,6212,1111080
875,4454,1111080,6212,1111080
876,4456,1112080,6212,1112080
877,4464,1113080,6212,1113080
877,4464,1113450,6212,1113450
877,4464,1113680,6212,1113680
877,4464,1114680,6212,1114680
878,4466,1115680,6212,1115680
878,4466,1116490,6212,1116490
879,4474,1117140,6212,1117140
879,4474,1117140,6212,1117140
879,4474,1117950,6212,1117950
880,4482,1118760,6212,1118760
880,4482,1119760,6212,1119760
881,4484,1120130,6212,1120130
881,4484,1120130,6212,1120130
882,4486,1121130,6212,1121130
882,4486,1121600,6212,1121600
883,4488,1122600,6212,1122600
883,4488,1122600,6212,1122600
883,4488,1123600,6212,1123600
884,4490,1124600,6212,1124600
884,4490,1125600,6212,1125600
884,4490,1125920,6212,1125920
884,4490,1126920,6212,1126920
884,4490,1127920,6212,1127920
885,4498,1128920,6212,1128920
886,4506,1129730,6212,1129730
886,4506,1129950,6212,1129950
886,4506,1130270,6212,1130270
887,4510,1131080,6212,1131080
887,4510,1131550,6212,1131550
888,4518,1132550,6212,1132550
888,4518,1133550,6212,1133550
888,4518,1134020,6212,1134020
889,4526,1135020,6212,1135020
889,4526,1135490,6212,1135490
889,4526,1136490,6212,1136490
889,4526,1137490,6212,1137490
889,4526,1138300,6212,1138300
889,4526,1138770,6212,1138770
889,4526,1139580,6212,1139580
889,4526,1139900,6212,1139900
889,4526,1140710,6212,1140710
889,4526,1141710,6212,1141710
890,4528,1142520,6212,1142520
891,4530,1143520,6212,1143520
892,4538,1144520,6212,1144520
892,4538,1144740,6212,1144740
892,4538,1145740,6212,1145740
893,4540,1146550,6212,1146550
893,4540,1146920,6212,1146920
893,4540,1147030,6212,1147030
893,4540,1147030,6212,1147030
893,4540,1148030,6212,1148030
894,4542,1149030,6212,1149030
894,4542,1150030,6212,1150030
895,4550,1151030,6212,1151030
895,4550,1152030,6212,1152030
895,4550,1153030,6212,1153030
895,4550,1154030,6212,1154030
895,4550,1155030,6212,1155030
895,4550,1156030,6212,1156030
895,4550,1157030,6212,1157030
896,4558,1158030,6212,1158030
896,4558,1158500,6212,1158500
896,4558,1158820,6212,1158820
897,4560,1159630,6212,1159630
897,4560,1159630,6212,1159630
897,4560,1160280,6212,1160280
897,4560,1160280,6212,1160280
897,4560,1161280,6212,1161280
898,4562,1161280,6212,1161280
899,4570,1162280,6212,1162280
900,4572,1163280,6212,1163280
901,4580,1163600,6212,1163600
901,4580,1164250,6212,1164250
901,4580,1164840,6212,1164840
902,4582,1165650,6212,1165650
902,4582,1166120,6212,1166120
902,4582,1166930,6212,1166930
902,4582,1167250,6212,1167250
902,4582,1168250,6212,1168250
902,4582,1169250,6212,1169250
902,4582,1169620,6212,1169620
902,4582,1170090,6212,1170090
903,4590,1170900,6212,1170900
903,4590,1171120,6212,1171120
903,4590,1172120,6212,1172120
904,4598,1173120,6212,1173120
904,4598,1174120,6212,1174120
904,4598,1175120,6212,1175120
905,4606,1175120,6212,1175120
905,4606,1176120,6212,1176120
906,4608,1176930,6212,1176930
906,4608,1177930,6212,1177930
906,4608,1178250,6212,1178250
906,4608,1178720,6212,1178720
906,4608,1179720,6212,1179720
906,4608,1180720,6212,1180720
906,4608,1180720,6212,1180720
906,4608,1180720,6212,1180720
906,4608,1181370,6212,1181370
906,4608,1182370,6212,1182370
906,4608,1182920,6212,1182920
906,4608,1183730,6212,1183730
906,4608,1184730,6212,1184730
906,4608,1185730,6212,1185730
907,4616,1185730,6212,1185730
907,4616,1186380,6212,1186380
907,4616,1187380,6212,1187380
907,4616,1188380,6212,1188380
908,4618,1189380,6212,1189380
908,4618,1189700,6212,1189700
908,4618,1190170,6212,1190170
908,4618,1191170,6212,1191170
908,4618,1192170,6212,1192170
909,4619,1193170,6212,1193170
909,4619,1194170,6212,1194170
910,4627,1194170,6212,1194170
910,4627,1194170,6212,1194170
910,4627,1195170,6212,1195170
910,4627,1195980,6212,1195980
911,4629,1196790,6212,1196790
911,4629,1197790,6212,1197790
912,4637,1197790,6212,1197790
912,4637,1197790,6212,1197790
912,4637,1198790,6212,1198790
912,4637,1199110,6212,1199110
912,4637,1199430,6212,1199430
913,4645,1200430,6212,1200430
914,4647,1201240,6212,1201240
914,4647,1202240,6212,1202240
914,4647,1203240,6212,1203240
914,4647,1203710,6212,1203710
915,4655,1204520,6212,1204520
