ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
330,796,698910,6212,698910
330,796,698910,6212,698910
330,796,698910,6212,698910
330,796,699230,6212,699230
331,804,699230,6212,699230
331,804,700230,6212,700230
332,806,700700,6212,700700
332,806,701700,6212,701700
333,808,702700,6212,702700
334,810,703700,6212,703700
334,810,703700,6212,703700
334,810,704510,6212,704510
334,810,705320,6212,705320
335,812,706320,6212,706320
335,812,706320,6212,706320
335,812,706430,6212,706430
336,814,707430,6212,707430
336,814,707430,6212,707430
336,814,707650,6212,707650
336,814,708650,6212,708650
336,814,709460,6212,709460
337,816,710460,6212,710460
337,816,711460,6212,711460
337,816,711930,6212,711930
337,816,712300,6212,712300
338,818,713300,6212,713300
339,820,714110,6212,714110
339,820,715110,6212,715110
339,820,716110,6212,716110
340,822,717110,6212,717110
340,822,718110,6212,718110
341,824,719110,6212,719110
341,824,720110,6212,720110
342,826,721110,6212,721110
342,826,722110,6212,722110
343,828,723110,6212,723110
343,828,723110,6212,723110
343,828,723580,6212,723580
344,830,724580,6212,724580
345,832,726580,6212,726580
345,832,727580,6212,727580
346,834,728580,6212,728580
346,834,729580,6212,729580
347,836,730230,6212,730230
347,836,730700,6212,730700
347,836,731700,6212,731700
348,838,732510,6212,732510
348,838,733510,6212,733510
349,840,733980,6212,733980
350,842,734630,6212,734630
350,842,735630,6212,735630
351,844,736630,6212,736630
351,844,737630,6212,737630
351,844,738630,6212,738630
352,846,739280,6212,739280
352,846,740280,6212,740280
353,848,740750,6212,740750
353,848,741560,6212,741560
354,850,742560,6212,742560
354,850,742560,6212,742560
354,850,743560,6212,743560
354,850,743560,6212,743560
355,852,744560,6212,744560
355,852,745560,6212,745560
355,852,745560,6212,745560
355,852,746020,6212,746020
356,854,747020,6212,747020
356,854,748020,6212,748020
357,856,749020,6212,749020
357,856,750020,6212,750020
358,858,750670,6212,750670
358,858,751670,6212,751670
359,860,752670,6212,752670
359,860,753670,6212,753670
360,862,754670,6212,754670
360,862,754670,6212,754670
360,862,755480,6212,755480
361,864,756070,6212,756070
361,864,756880,6212,756880
362,866,757880,6212,757880
362,866,758690,6212,758690
363,868,759690,6212,759690
363,868,760340,6212,760340
364,870,761340,6212,761340
365,872,761890,6212,761890
365,872,762540,6212,762540
366,874,763540,6212,763540
367,876,764190,6212,764190
367,876,765190,6212,765190
367,876,765190,6212,765190
368,878,766190,6212,766190
368,878,766190,6212,766190
368,878,767190,6212,767190
368,878,767190,6212,767190
368,878,767420,6212,767420
368,878,768230,6212,768230
368,878,769230,6212,769230
369,880,770230,6212,770230
369,880,770700,6212,770700
370,882,771700,6212,771700
370,882,772700,6212,772700
371,884,773700,6212,773700
371,884,773700,6212,773700
371,884,773860,6212,773860
371,884,774860,6212,774860
372,886,775860,6212,775860
372,886,776670,6212,776670
372,886,776670,6212,776670
373,888,777480,6212,777480
373,888,777480,6212,777480
373,888,778290,6212,778290
374,890,779290,6212,779290
375,892,780290,6212,780290
375,892,780290,6212,780290
375,892,781290,6212,781290
375,892,782290,6212,782290
375,892,782290,6212,782290
376,894,783100,6212,783100
376,894,784100,6212,784100
377,896,785100,6212,785100
377,896,786100,6212,786100
377,896,786420,6212,786420
378,898,787420,6212,787420
378,898,787420,6212,787420
378,898,788420,6212,788420
379,900,789420,6212,789420
379,900,790420,6212,790420
379,900,790740,6212,790740
380,902,791740,6212,791740
380,902,792390,6212,792390
381,904,793200,6212,793200
381,904,794200,6212,794200
382,906,795200,6212,795200
382,906,796200,6212,796200
383,908,797200,6212,797200
383,908,797200,6212,797200
383,908,798200,6212,798200
384,910,799200,6212,799200
384,910,800200,6212,800200
385,912,801200,6212,801200
386,914,802200,6212,802200
386,914,802200,6212,802200
386,914,802200,6212,802200
386,914,802670,6212,802670
386,914,803670,6212,803670
387,916,804670,6212,804670
388,918,805670,6212,805670
389,920,806670,6212,806670
389,920,807670,6212,807670
389,920,807670,6212,807670
390,922,808670,6212,808670
390,922,808990,6212,808990
390,922,808990,6212,808990
390,922,809800,6212,809800
391,924,810800,6212,810800
391,924,811800,6212,811800
391,924,812610,6212,812610
391,924,812610,6212,812610
392,926,813610,6212,813610
392,926,813830,6212,813830
392,926,814830,6212,814830
392,926,815150,6212,815150
392,926,815470,6212,815470
393,934,816470,6212,816470
393,934,817470,6212,817470
393,934,817470,6212,817470
393,934,818470,6212,818470
393,934,819060,6212,819060
393,934,820060,6212,820060
393,934,820060,6212,820060
393,934,821060,6212,821060
393,934,821610,6212,821610
393,934,822610,6212,822610
394,936,823610,6212,823610
394,936,823930,6212,823930
394,936,824740,6212,824740
394,936,825550,6212,825550
394,936,826550,6212,826550
395,938,827550,6212,827550
395,938,828550,6212,828550
395,938,828870,6212,828870
396,940,830870,6212,830870
397,942,831870,6212,831870
398,944,832870,6212,832870
399,946,833870,6212,833870
399,946,833870,6212,833870
399,946,834420,6212,834420
399,946,835070,6212,835070
399,946,835070,6212,835070
400,954,835070,6212,835070
401,956,836070,6212,836070
402,958,836540,6212,836540
402,958,837350,6212,837350
402,958,838350,6212,838350
403,960,839350,6212,839350
403,960,839820,6212,839820
403,960,840820,6212,840820
404,962,841820,6212,841820
404,962,842630,6212,842630
404,962,843630,6212,843630
405,964,844630,6212,844630
405,964,845630,6212,845630
406,966,846280,6212,846280
406,966,847090,6212,847090
406,966,847090,6212,847090
406,966,847090,6212,847090
406,966,847090,6212,847090
407,968,848090,6212,848090
407,968,848900,6212,848900
408,970,849900,6212,849900
409,972,850900,6212,850900
409,972,851710,6212,851710
409,972,851710,6212,851710
409,972,852710,6212,852710
410,974,853710,6212,853710
410,974,854260,6212,854260
411,976,854580,6212,854580
411,976,855580,6212,855580
412,978,856390,6212,856390
412,978,857390,6212,857390
413,980,858390,6212,858390
413,980,858390,6212,858390
413,980,859390,6212,859390
413,980,859440,6212,859440
414,982,860440,6212,860440
414,982,861440,6212,861440
415,984,862440,6212,862440
415,984,863440,6212,863440
416,986,864440,6212,864440
416,986,865440,6212,865440
416,986,865760,6212,865760
417,988,866760,6212,866760
417,988,867760,6212,867760
418,990,868230,6212,868230
418,990,869230,6212,869230
419,992,869880,6212,869880
419,992,870880,6212,870880
420,994,871880,6212,871880
421,996,872430,6212,872430
421,996,873240,6212,873240
421,996,874240,6212,874240
422,1004,874240,6212,874240
423,1006,875240,6212,875240
423,1006,876240,6212,876240
424,1008,877240,6212,877240
424,1008,877560,6212,877560
424,1008,878560,6212,878560
424,1008,878930,6212,878930
425,1010,879740,6212,879740
425,1010,880550,6212,880550
426,1012,881360,6212,881360
427,1014,882360,6212,882360
427,1014,883360,6212,883360
428,1016,884360,6212,884360
428,1016,885360,6212,885360
428,1016,886360,6212,886360
429,1018,887360,6212,887360
429,1018,887360,6212,887360
429,1018,887830,6212,887830
429,1018,887830,6212,887830
429,1018,887830,6212,887830
429,1018,888300,6212,888300
430,1026,888300,6212,888300
430,1026,888460,6212,888460
431,1028,889460,6212,889460
431,1028,890460,6212,890460
432,1030,891270,6212,891270
432,1030,892080,6212,892080
432,1030,892080,6212,892080
432,1030,892550,6212,892550
433,1032,893550,6212,893550
433,1032,894550,6212,894550
433,1032,894870,6212,894870
434,1034,895870,6212,895870
434,1034,896870,6212,896870
434,1034,896870,6212,896870
435,1036,897680,6212,897680
435,1036,898680,6212,898680
436,1038,899490,6212,899490
436,1038,900140,6212,900140
437,1040,901140,6212,901140
437,1040,901510,6212,901510
437,1040,902510,6212,902510
437,1040,903510,6212,903510
438,1042,904510,6212,904510
438,1042,905510,6212,905510
439,1050,905510,6212,905510
439,1050,906510,6212,906510
439,1050,906670,6212,906670
439,1050,907670,6212,907670
440,1052,908670,6212,908670
440,1052,909670,6212,909670
441,1054,910670,6212,910670
441,1054,910670,6212,910670
441,1054,911480,6212,911480
442,1056,911950,6212,911950
442,1056,912950,6212,912950
443,1058,913760,6212,913760
443,1058,913760,6212,913760
443,1058,914570,6212,914570
444,1060,915570,6212,915570
444,1060,916570,6212,916570
444,1060,916890,6212,916890
444,1060,917050,6212,917050
445,1062,918050,6212,918050
445,1062,918520,6212,918520
445,1062,919330,6212,919330
445,1062,919330,6212,919330
446,1064,919800,6212,919800
446,1064,920800,6212,920800
447,1066,921800,6212,921800
447,1066,922800,6212,922800
448,1068,923450,6212,923450
448,1068,924450,6212,924450
448,1068,924450,6212,924450
448,1068,924910,6212,924910
449,1070,925720,6212,925720
449,1070,926720,6212,926720
450,1072,927190,6212,927190
450,1072,928190,6212,928190
451,1074,929190,6212,929190
452,1076,930190,6212,930190
452,1076,931190,6212,931190
452,1076,931510,6212,931510
452,1076,932320,6212,932320
453,1078,933130,6212,933130
453,1078,933130,6212,933130
453,1078,934130,6212,934130
453,1078,935130,6212,935130
454,1080,936130,6212,936130
455,1088,936130,6212,936130
455,1088,936460,6212,936460
455,1088,936460,6212,936460
455,1088,937460,6212,937460
455,1088,938270,6212,938270
455,1088,939270,6212,939270
455,1088,939270,6212,939270
455,1088,939270,6212,939270
455,1088,939740,6212,939740
456,1090,940740,6212,940740
456,1090,941550,6212,941550
456,1090,942550,6212,942550
457,1092,943550,6212,943550
457,1092,943550,6212,943550
457,1092,943870,6212,943870
457,1092,944680,6212,944680
458,1094,945490,6212,945490
458,1094,945810,6212,945810
458,1094,946130,6212,946130
458,1094,946130,6212,946130
459,1096,947130,6212,947130
459,1096,947940,6212,947940
459,1096,947940,6212,947940
460,1098,948530,6212,948530
460,1098,949530,6212,949530
461,1100,950340,6212,950340
461,1100,951340,6212,951340
462,1102,952150,6212,952150
463,1106,953150,6212,953150
463,1106,953800,6212,953800
464,1108,954800,6212,954800
464,1108,955270,6212,955270
464,1108,955590,6212,955590
464,1108,955820,6212,955820
464,1108,955820,6212,955820
464,1108,955820,6212,955820
464,1108,956630,6212,956630
464,1108,957630,6212,957630
465,1110,958100,6212,958100
465,1110,959100,6212,959100
465,1110,960100,6212,960100
466,1112,960910,6212,960910
466,1112,960910,6212,960910
467,1114,961910,6212,961910
467,1114,962720,6212,962720
467,1114,963530,6212,963530
468,1118,964530,6212,964530
468,1118,965000,6212,965000
468,1118,965470,6212,965470
468,1118,965940,6212,965940
469,1120,966750,6212,966750
469,1120,967560,6212,967560
470,1122,968560,6212,968560
470,1122,969560,6212,969560
471,1124,969880,6212,969880
471,1124,970200,6212,970200
471,1124,971010,6212,971010
472,1126,972010,6212,972010
472,1126,973010,6212,973010
473,1128,973820,6212,973820
473,1128,973820,6212,973820
473,1128,974090,6212,974090
473,1128,975090,6212,975090
474,1130,976090,6212,976090
474,1130,976900,6212,976900
475,1138,976900,6212,976900
476,1140,977370,6212,977370
476,1140,977830,6212,977830
476,1140,977830,6212,977830
477,1142,978830,6212,978830
477,1142,979830,6212,979830
477,1142,980830,6212,980830
477,1142,981830,6212,981830
477,1142,981830,6212,981830
478,1150,981830,6212,981830
478,1150,982150,6212,982150
478,1150,983150,6212,983150
479,1152,983620,6212,983620
479,1152,984430,6212,984430
479,1152,985240,6212,985240
479,1152,985560,6212,985560
480,1154,986370,6212,986370
480,1154,986960,6212,986960
480,1154,987960,6212,987960
481,1156,988180,6212,988180
481,1156,988990,6212,988990
481,1156,989540,6212,989540
482,1158,990540,6212,990540
482,1158,991540,6212,991540
483,1160,992090,6212,992090
483,1160,993090,6212,993090
484,1162,994090,6212,994090
484,1162,995090,6212,995090
484,1162,996090,6212,996090
484,1162,997090,6212,997090
484,1162,998090,6212,998090
484,1162,999090,6212,999090
484,1162,1000090,6212,1000090
484,1162,1000900,6212,1000900
485,1170,1000900,6212,1000900
485,1170,1001360,6212,1001360
486,1172,1002360,6212,1002360
486,1172,1003360,6212,1003360
487,1174,1004360,6212,1004360
487,1174,1005170,6212,1005170
488,1176,1006170,6212,1006170
488,1176,1007170,6212,1007170
489,1178,1008170,6212,1008170
489,1178,1009170,6212,1009170
490,1180,1010170,6212,1010170
490,1180,1010170,6212,1010170
490,1180,1010170,6212,1010170
490,1180,1010980,6212,1010980
491,1182,1011980,6212,1011980
491,1182,1011980,6212,1011980
491,1182,1012210,6212,1012210
492,1190,1020210,6212,1020210
493,1192,1021210,6212,1021210
493,1192,1022210,6212,1022210
494,1194,1023210,6212,1023210
495,1196,1024210,6212,1024210
495,1196,1025020,6212,1025020
495,1196,1026020,6212,1026020
496,1198,1027020,6212,1027020
496,1198,1028020,6212,1028020
497,1200,1029020,6212,1029020
497,1200,1030020,6212,1030020
498,1202,1031020,6212,1031020
498,1202,1032020,6212,1032020
499,1204,1033020,6212,1033020
499,1204,1033490,6212,1033490
499,1204,1034140,6212,1034140
500,1206,1034610,6212,1034610
500,1206,1035610,6212,1035610
501,1208,1036610,6212,1036610
501,1208,1037610,6212,1037610
501,1208,1038080,6212,1038080
502,1210,1039080,6212,1039080
502,1210,1040080,6212,1040080
503,1212,1040890,6212,1040890
504,1216,1041890,6212,1041890
504,1216,1042700,6212,1042700
504,1216,1043700,6212,1043700
504,1216,1044510,6212,1044510
504,1216,1044830,6212,1044830
504,1216,1045200,6212,1045200
504,1216,1046200,6212,1046200
505,1218,1047010,6212,1047010
505,1218,1048010,6212,1048010
505,1218,1048010,6212,1048010
506,1220,1049010,6212,1049010
507,1228,1049010,6212,1049010
507,1228,1050010,6212,1050010
508,1230,1051010,6212,1051010
509,1232,1052010,6212,1052010
509,1232,1052820,6212,1052820
509,1232,1053630,6212,1053630
510,1234,1054100,6212,1054100
510,1234,1054910,6212,1054910
511,1236,1055910,6212,1055910
511,1236,1056130,6212,1056130
511,1236,1056780,6212,1056780
512,1238,1057780,6212,1057780
512,1238,1058780,6212,1058780
513,1240,1059100,6212,1059100
513,1240,1060100,6212,1060100
513,1240,1060570,6212,1060570
514,1242,1061570,6212,1061570
514,1242,1062570,6212,1062570
515,1244,1063380,6212,1063380
515,1244,1063540,6212,1063540
515,1244,1064350,6212,1064350
516,1246,1065350,6212,1065350
516,1246,1065940,6212,1065940
517,1248,1066940,6212,1066940
517,1248,1067400,6212,1067400
518,1250,1068400,6212,1068400
518,1250,1069400,6212,1069400
519,1252,1070400,6212,1070400
519,1252,1070870,6212,1070870
519,1252,1071870,6212,1071870
519,1252,1071870,6212,1071870
520,1254,1072340,6212,1072340
521,1256,1073340,6212,1073340
521,1256,1074150,6212,1074150
521,1256,1075150,6212,1075150
522,1258,1075960,6212,1075960
522,1258,1076430,6212,1076430
523,1260,1077430,6212,1077430
523,1260,1077890,6212,1077890
524,1262,1078890,6212,1078890
524,1262,1078890,6212,1078890
524,1262,1079110,6212,1079110
524,1262,1079920,6212,1079920
525,1264,1080920,6212,1080920
525,1264,1081730,6212,1081730
526,1266,1082190,6212,1082190
526,1266,1082190,6212,1082190
526,1266,1083190,6212,1083190
526,1266,1083410,6212,1083410
526,1266,1083870,6212,1083870
526,1266,1084190,6212,1084190
527,1268,1085190,6212,1085190
528,1270,1086190,6212,1086190
528,1270,1087190,6212,1087190
528,1270,1087510,6212,1087510
529,1272,1088510,6212,1088510
529,1272,1089160,6212,1089160
529,1272,1089160,6212,1089160
529,1272,1089970,6212,1089970
530,1274,1090970,6212,1090970
530,1274,1091440,6212,1091440
531,1276,1092440,6212,1092440
531,1276,1092810,6212,1092810
531,1276,1093810,6212,1093810
532,1278,1094280,6212,1094280
532,1278,1095280,6212,1095280
533,1280,1096280,6212,1096280
533,1280,1097280,6212,1097280
534,1282,1098090,6212,1098090
534,1282,1098740,6212,1098740
534,1282,1098740,6212,1098740
534,1282,1099740,6212,1099740
534,1282,1099740,6212,1099740
535,1284,1100740,6212,1100740
535,1284,1101330,6212,1101330
535,1284,1102330,6212,1102330
535,1284,1102800,6212,1102800
536,1286,1103800,6212,1103800
536,1286,1104800,6212,1104800
537,1288,1105800,6212,1105800
537,1288,1105800,6212,1105800
537,1288,1106610,6212,1106610
537,1288,1107610,6212,1107610
537,1288,1107610,6212,1107610
538,1290,1108610,6212,1108610
538,1290,1108960,6212,1108960
538,1290,1109610,6212,1109610
539,1292,1110610,6212,1110610
539,1292,1111610,6212,1111610
540,1294,1112610,6212,1112610
540,1294,1112930,6212,1112930
541,1296,1113930,6212,1113930
542,1298,1114930,6212,1114930
542,1298,1115400,6212,1115400
542,1298,1116400,6212,1116400
542,1298,1117210,6212,1117210
542,1298,1117210,6212,1117210
543,1300,1118210,6212,1118210
543,1300,1119020,6212,1119020
543,1300,1119020,6212,1119020
544,1302,1120020,6212,1120020
545,1304,1121020,6212,1121020
545,1304,1121340,6212,1121340
545,1304,1122340,6212,1122340
545,1304,1123150,6212,1123150
545,1304,1123380,6212,1123380
546,1306,1124190,6212,1124190
546,1306,1125000,6212,1125000
547,1308,1126000,6212,1126000
548,1310,1127000,6212,1127000
548,1310,1127000,6212,1127000
548,1310,1127810,6212,1127810
548,1310,1128810,6212,1128810
549,1312,1129810,6212,1129810
549,1312,1130620,6212,1130620
550,1314,1131620,6212,1131620
550,1314,1132090,6212,1132090
551,1316,1133090,6212,1133090
551,1316,1134090,6212,1134090
552,1318,1134900,6212,1134900
552,1318,1135900,6212,1135900
553,1320,1136900,6212,1136900
553,1320,1137010,6212,1137010
554,1322,1137820,6212,1137820
554,1322,1138820,6212,1138820
554,1322,1138820,6212,1138820
555,1324,1139820,6212,1139820
555,1324,1139820,6212,1139820
555,1324,1140820,6212,1140820
556,1326,1141820,6212,1141820
557,1334,1141820,6212,1141820
557,1334,1142820,6212,1142820
557,1334,1143280,6212,1143280
558,1336,1144090,6212,1144090
558,1336,1145090,6212,1145090
559,1338,1145560,6212,1145560
559,1338,1145560,6212,1145560
559,1338,1146030,6212,1146030
559,1338,1146620,6212,1146620
560,1340,1147620,6212,1147620
560,1340,1148620,6212,1148620
561,1342,1149620,6212,1149620
561,1342,1150430,6212,1150430
562,1344,1151430,6212,1151430
562,1344,1151430,6212,1151430
562,1344,1151430,6212,1151430
562,1344,1152430,6212,1152430
563,1346,1153430,6212,1153430
563,1346,1154240,6212,1154240
564,1348,1154790,6212,1154790
564,1348,1155020,6212,1155020
564,1348,1156020,6212,1156020
565,1350,1157020,6212,1157020
565,1350,1157830,6212,1157830
565,1350,1157830,6212,1157830
565,1350,1157830,6212,1157830
566,1352,1158640,6212,1158640
566,1352,1159640,6212,1159640
567,1354,1160100,6212,1160100
567,1354,1161100,6212,1161100
568,1356,1162100,6212,1162100
568,1356,1163100,6212,1163100
569,1358,1164100,6212,1164100
569,1358,1165100,6212,1165100
569,1358,1165560,6212,1165560
570,1360,1166370,6212,1166370
570,1360,1167180,6212,1167180
571,1362,1168180,6212,1168180
572,1366,1169180,6212,1169180
572,1366,1170180,6212,1170180
572,1366,1170180,6212,1170180
572,1366,1171180,6212,1171180
573,1368,1172180,6212,1172180
573,1368,1172990,6212,1172990
573,1368,1173460,6212,1173460
573,1368,1173460,6212,1173460
574,1370,1174460,6212,1174460
574,1370,1175460,6212,1175460
574,1370,1176050,6212,1176050
575,1372,1177050,6212,1177050
575,1372,1177370,6212,1177370
575,1372,1178370,6212,1178370
575,1372,1178840,6212,1178840
576,1374,1179840,6212,1179840
576,1374,1180310,6212,1180310
577,1376,1181310,6212,1181310
577,1376,1182310,6212,1182310
578,1378,1183310,6212,1183310
578,1378,1184120,6212,1184120
578,1378,1184120,6212,1184120
579,1380,1184930,6212,1184930
579,1380,1185930,6212,1185930
579,1380,1186400,6212,1186400
580,1382,1186870,6212,1186870
580,1382,1187190,6212,1187190
580,1382,1187740,6212,1187740
581,1384,1188740,6212,1188740
581,1384,1189740,6212,1189740
582,1386,1190740,6212,1190740
583,1388,1191740,6212,1191740
584,1390,1192740,6212,1192740
584,1390,1193550,6212,1193550
584,1390,1194360,6212,1194360
585,1392,1195360,6212,1195360
585,1392,1195830,6212,1195830
585,1392,1196830,6212,1196830
586,1394,1197830,6212,1197830
587,1398,1198830,6212,1198830
587,1398,1199640,6212,1199640
587,1398,1200640,6212,1200640
587,1398,1201640,6212,1201640
587,1398,1202110,6212,1202110
588,1400,1203110,6212,1203110
588,1400,1203920,6212,1203920
588,1400,1204290,6212,1204290
589,1402,1205290,6212,1205290
589,1402,1206100,6212,1206100
590,1404,1207100,6212,1207100
590,1404,1208100,6212,1208100
591,1406,1209100,6212,1209100
592,1414,1209100,6212,1209100
592,1414,1210100,6212,1210100
593,1416,1211100,6212,1211100
593,1416,1211910,6212,1211910
593,1416,1212380,6212,1212380
594,1418,1213380,6212,1213380
594,1418,1214380,6212,1214380
595,1420,1215380,6212,1215380
595,1420,1215850,6212,1215850
595,1420,1215850,6212,1215850
596,1424,1216660,6212,1216660
596,1424,1217310,6212,1217310
596,1424,1218310,6212,1218310
596,1424,1219310,6212,1219310
597,1428,1220310,6212,1220310
597,1428,1220310,6212,1220310
597,1428,1220310,6212,1220310
597,1428,1221120,6212,1221120
