ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
523419.63,69.01,50.19,467726.72,61.67
523448.05,69.09,50.26,467737.36,61.74
523448.05,69.09,50.26,467737.36,61.74
523255.46,69.16,50.33,467699.2,61.81
523250.84,69.23,50.4,467690.11,61.88
523250.84,69.23,50.4,467669.26,61.88
523246.21,69.3,50.48,467700.93,61.95
522863.49,69.3,50.47,467275.43,61.93
523103.62,69.37,50.55,467259.65,61.97
522911.03,69.44,50.61,467245.03,62.05
522911.03,69.44,50.61,467245.03,62.05
523042.91,69.52,50.69,468252.52,62.23
522670.2,69.51,50.68,467854.04,62.22
522477.61,69.58,50.75,468165.97,62.34
522318.06,69.65,50.82,468172.14,62.43
522558.19,69.72,50.9,468147.57,62.46
522365.59,69.79,50.97,468208.56,62.56
522365.59,69.79,50.97,468229.66,62.56
522170.85,69.79,50.96,467970.18,62.54
521978.26,69.85,51.03,467918.26,62.62
521785.67,69.92,51.1,467884.28,62.7
521781.04,70.0,51.17,468269.77,62.82
521408.33,69.99,51.17,468068.92,62.83
521186.18,69.98,51.16,467846.18,62.82
521186.18,69.98,51.16,467831.82,62.82
521435.72,70.06,51.23,467723.48,62.84
521421.67,70.13,51.31,468509.21,63.02
521262.13,70.21,51.38,468512.47,63.1
521069.54,70.28,51.45,468483.07,63.18
520876.95,70.35,51.52,468504.41,63.27
520872.32,70.42,51.6,468484.13,63.34
520872.32,70.42,51.6,468484.13,63.34
520872.32,70.42,51.6,468484.13,63.34
520874.25,70.42,51.6,468504.43,63.34
520674.39,70.42,51.59,468414.87,63.35
520481.8,70.49,51.66,468399.63,63.43
520289.21,70.56,51.73,468390.17,63.52
520096.62,70.62,51.8,468707.93,63.65
519904.03,70.69,51.87,468549.68,63.71
519904.03,70.69,51.87,468549.68,63.71
519744.48,70.77,51.94,468548.79,63.8
519371.77,70.76,51.94,468153.23,63.79
519367.14,70.84,52.02,468133.54,63.85
519174.55,70.91,52.09,468166.14,63.94
519174.55,70.91,52.09,468166.14,63.94
519414.68,70.99,52.17,468138.94,63.98
519222.09,71.06,52.24,468110.66,64.07
519029.5,71.13,52.31,468575.67,64.22
519029.5,71.13,52.31,468575.67,64.22
518836.9,71.2,52.38,468393.85,64.28
518644.31,71.27,52.45,468719.92,64.41
518672.73,71.36,52.53,468730.56,64.49
518480.14,71.43,52.61,468706.19,64.57
518475.52,71.51,52.68,468729.7,64.65
518282.93,71.58,52.76,468716.26,64.74
518090.33,71.65,52.83,468675.27,64.82
517897.74,71.73,52.9,468670.92,64.91
517705.15,71.8,52.97,469132.86,65.06
517512.56,71.87,53.05,469015.53,65.14
517353.02,71.95,53.13,469005.61,65.23
517160.43,72.02,53.2,469019.94,65.32
515652.75,72.62,53.8,468961.11,66.05
515460.15,72.7,53.87,468933.41,66.14
515087.44,72.69,53.87,468550.13,66.13
514894.85,72.77,53.94,468556.39,66.22
514702.26,72.84,54.02,468526.99,66.31
514509.67,72.92,54.1,468916.52,66.46
514395.56,73.01,54.18,468834.55,66.54
514312.45,73.08,54.26,468702.26,66.6
514152.9,73.16,54.34,468699.31,66.69
514393.03,73.24,54.42,468671.12,66.73
514200.44,73.32,54.5,468704.93,66.83
513837.72,73.32,54.49,468671.16,66.87
513645.13,73.39,54.57,468660.24,66.97
513640.51,73.48,54.66,468823.38,67.07
513862.71,73.57,54.74,468677.21,67.1
513670.12,73.65,54.82,469397.27,67.3
513910.25,73.73,54.91,469734.22,67.39
513910.25,73.73,54.91,469734.22,67.39
513750.7,73.81,54.99,469731.1,67.49
513558.11,73.89,55.07,469701.21,67.58
512050.43,74.53,55.71,469642.38,68.36
511857.84,74.61,55.79,469744.27,68.47
511665.25,74.69,55.87,469671.31,68.56
511472.66,74.78,55.95,469633.06,68.66
511472.66,74.78,55.95,469633.06,68.66
511265.66,74.77,55.95,469440.77,68.65
511125.66,74.77,55.94,469300.77,68.65
511121.03,74.85,56.03,469603.61,68.77
510785.55,74.86,56.03,469282.82,68.77
510780.93,74.94,56.12,469347.56,68.86
510588.34,75.03,56.2,469338.77,68.96
510616.75,75.12,56.3,469349.41,69.05
510748.64,75.21,56.39,469315.68,69.11
510556.05,75.29,56.47,469302.82,69.21
510363.46,75.38,56.55,469395.22,69.33
510363.46,75.38,56.55,469395.22,69.33
510170.87,75.46,56.64,469297.58,69.41
509978.28,75.54,56.72,470016.19,69.62
509978.28,75.54,56.72,470016.19,69.62
509733.8,75.54,56.71,469804.7,69.62
509623.82,75.63,56.81,469490.25,69.68
509903.68,75.73,56.9,470135.41,69.82
510176.85,75.82,57.0,470140.74,69.87
509984.26,75.9,57.08,470104.28,69.97
509979.64,75.99,57.17,470118.36,70.06
509975.01,76.09,57.26,470104.68,70.14
509975.01,76.09,57.26,470104.68,70.14
509975.01,76.09,57.26,470126.97,70.14
509970.38,76.18,57.35,470172.79,70.23
509597.67,76.18,57.35,470125.72,70.28
509405.08,76.26,57.44,470109.85,70.38
509645.2,76.35,57.53,470950.56,70.55
509640.58,76.44,57.62,471279.07,70.69
509267.86,76.44,57.62,470879.59,70.68
509108.31,76.53,57.71,470880.68,70.78
509348.44,76.62,57.8,470853.45,70.83
509155.85,76.71,57.89,470904.93,70.95
509155.85,76.71,57.89,470904.93,70.95
508793.13,76.71,57.88,470868.0,70.99
508600.54,76.79,57.97,470838.03,71.09
508407.95,76.88,58.06,470968.15,71.22
508215.36,76.97,58.14,470829.72,71.31
508217.4,76.97,58.15,470848.48,71.31
508549.44,77.06,58.23,471331.54,71.42
508549.44,77.06,58.23,471331.54,71.42
508232.56,77.06,58.24,471059.92,71.43
508039.97,77.15,58.33,471114.3,71.54
508039.97,77.15,58.33,471092.24,71.54
508039.97,77.15,58.33,471115.94,71.54
507880.42,77.24,58.42,471112.11,71.65
507880.42,77.24,58.42,471112.11,71.65
508102.63,77.34,58.52,471083.76,71.71
507910.04,77.43,58.61,471211.28,71.84
508095.37,77.53,58.71,471097.16,71.88
507902.78,77.62,58.79,471073.06,71.99
507710.19,77.71,58.88,471852.23,72.22
507710.19,77.71,58.88,471835.41,72.22
507422.27,77.7,58.88,471280.17,72.17
507422.76,77.7,58.88,471300.06,72.17
507680.47,77.79,58.97,472096.66,72.34
507503.55,77.89,59.06,471959.93,72.43
507344.0,77.98,59.16,471951.67,72.54
507238.64,77.98,59.16,471846.31,72.54
507069.02,78.07,59.25,471855.49,72.65
507069.02,78.07,59.25,471855.49,72.65
506876.43,78.16,59.34,471829.7,72.76
506683.84,78.25,59.43,472115.08,72.92
506679.22,78.35,59.53,471942.42,72.98
506919.34,78.45,59.63,472022.96,73.05
506919.34,78.45,59.63,472022.96,73.05
506600.34,78.44,59.62,471703.87,73.03
506593.37,78.56,59.74,473351.69,73.4
506642.91,78.69,59.87,472721.71,73.42
506440.25,78.78,59.96,472697.69,73.53
506440.25,78.78,59.96,472697.69,73.53
506237.59,78.87,60.05,472683.97,73.64
506034.93,78.96,60.14,472674.58,73.75
505889.3,79.0,60.19,472582.34,73.8
505686.64,79.1,60.28,472604.89,73.92
505861.91,79.2,60.38,472575.99,73.99
505861.91,79.2,60.38,472575.99,73.99
505861.91,79.2,60.38,472575.99,73.99
505847.21,79.3,60.48,472571.12,74.08
505485.16,79.3,60.49,472279.64,74.09
505238.27,79.3,60.49,471983.58,74.08
505038.41,79.3,60.48,472381.93,74.17
504835.75,79.39,60.58,472318.89,74.27
505000.68,79.5,60.69,472318.68,74.35
504996.05,79.6,60.79,472295.8,74.44
504991.43,79.7,60.89,472283.73,74.54
504696.95,79.69,60.88,472314.49,74.58
504696.95,79.69,60.88,472314.49,74.58
504504.36,79.79,60.98,472283.89,74.69
504311.77,79.88,61.07,472412.93,74.83
504119.18,79.98,61.17,472406.69,74.95
504359.3,80.08,61.27,472349.38,74.99
504166.71,80.17,61.36,473091.14,75.23
504166.71,80.17,61.36,473091.14,75.23
504007.17,80.28,61.47,473088.19,75.35
503814.58,80.37,61.56,473057.75,75.47
503764.58,80.37,61.56,473007.75,75.46
503571.99,80.47,61.66,473038.69,75.59
503703.87,80.57,61.76,473015.63,75.66
503835.75,80.68,61.87,472997.68,75.74
503643.16,80.78,61.97,473466.51,75.94
503450.57,80.88,62.07,473539.83,76.07
503077.86,80.88,62.07,473125.73,76.06
503317.98,80.98,62.17,473435.09,76.17
503158.44,81.08,62.27,473436.18,76.29
502965.84,81.18,62.37,473401.05,76.41
502773.25,81.28,62.47,473446.92,76.54
502773.25,81.28,62.47,473446.92,76.54
502580.66,81.38,62.57,473430.25,76.66
502576.04,81.49,62.68,473401.77,76.76
502383.45,81.59,62.78,473838.15,76.95
502268.18,81.7,62.89,473721.56,77.06
501998.27,81.79,62.98,473563.92,77.16
501838.72,81.9,63.09,473559.5,77.28
501646.13,82.0,63.19,473530.47,77.41
501641.5,82.11,63.3,473600.38,77.52
501448.91,82.21,63.4,473595.54,77.65
501256.32,82.32,63.51,473519.85,77.76
501251.69,82.43,63.62,473514.93,77.86
501059.1,82.53,63.72,473977.91,78.07
501059.1,82.53,63.72,473977.91,78.07
500696.39,82.53,63.72,473856.02,78.11
500503.8,82.64,63.83,473726.49,78.22
500344.25,82.75,63.94,473725.6,78.34
500151.66,82.85,64.04,473697.62,78.47
499959.07,82.96,64.15,473723.23,78.6
500199.2,83.06,64.25,473711.48,78.66
499904.72,83.06,64.25,473371.58,78.65
499712.13,83.16,64.36,473348.1,78.78
499897.47,83.28,64.47,473661.87,78.91
499704.88,83.38,64.58,473819.64,79.06
499704.88,83.38,64.58,473819.64,79.06
499704.88,83.38,64.58,473819.64,79.06
499512.29,83.49,64.68,473990.26,79.22
499512.29,83.49,64.68,473990.26,79.22
499352.74,83.6,64.8,473989.37,79.36
499160.15,83.71,64.9,473961.4,79.49
498967.56,83.82,65.01,474029.33,79.63
498774.97,83.93,65.12,474099.65,79.78
498582.38,84.04,65.23,474056.13,79.9
499196.04,84.28,65.48,475526.53,80.29
499036.49,84.4,65.59,475525.63,80.42
498663.77,84.4,65.6,475300.22,80.45
498471.18,84.51,65.71,475274.97,80.58
498278.59,84.62,65.82,475262.94,80.71
498086.0,84.73,65.93,475317.5,80.86
497893.41,84.85,66.04,475365.8,81.01
498226.22,84.97,66.16,475294.2,81.06
498033.63,85.08,66.28,475507.17,81.23
498033.63,85.08,66.28,475507.17,81.23
497841.04,85.2,66.39,475281.23,81.34
497841.04,85.2,66.39,475281.23,81.34
497836.41,85.31,66.51,475343.78,81.46
497676.86,85.43,66.63,475339.94,81.6
497672.24,85.55,66.74,475317.5,81.71
497479.65,85.66,66.86,475345.64,81.85
497475.02,85.78,66.98,475326.18,81.96
497660.36,85.9,67.1,475301.47,82.04
497467.77,86.02,67.21,475660.73,82.25
497263.05,86.02,67.21,475475.18,82.25
497503.17,86.13,67.32,475673.26,82.35
497310.58,86.24,67.44,476286.03,82.6
497151.04,86.37,67.56,476276.11,82.74
496813.11,86.36,67.56,475939.03,82.73
496165.04,86.35,67.54,475291.87,82.72
496165.04,86.35,67.54,475291.87,82.72
495972.45,86.47,67.66,475267.74,82.86
495779.86,86.58,67.78,475329.99,83.01
495491.93,86.58,67.78,474848.14,82.97
495299.34,86.7,67.89,475477.64,83.23
495135.02,86.82,68.02,475516.35,83.38
495720.4,87.08,68.27,476344.46,83.67
495724.48,87.08,68.27,476348.24,83.67
495581.34,87.09,68.28,476405.15,83.72
495421.8,87.21,68.41,476408.41,83.87
495229.21,87.33,68.53,476383.48,84.01
494924.59,87.4,68.6,475665.82,84.0
494924.59,87.4,68.6,475665.82,84.0
494414.69,87.44,68.63,475177.04,84.04
494414.69,87.44,68.63,475141.13,84.03
494222.1,87.56,68.75,475124.63,84.18
494029.51,87.68,68.88,475146.33,84.33
493836.91,87.8,69.0,475160.55,84.48
493836.91,87.8,69.0,475201.61,84.49
493644.32,87.92,69.12,475168.47,84.63
493451.73,88.05,69.24,475343.14,84.82
493583.62,88.17,69.37,475443.57,84.93
493583.62,88.17,69.37,475443.57,84.93
493424.07,88.3,69.5,475446.83,85.09
493424.07,88.3,69.5,475446.83,85.09
493231.48,88.43,69.62,475409.52,85.23
493226.85,88.55,69.75,475474.06,85.37
493034.26,88.68,69.87,475422.56,85.51
493029.64,88.81,70.0,475403.96,85.63
492837.05,88.93,70.13,475736.25,85.85
492644.46,89.06,70.25,475735.25,86.0
492639.83,89.19,70.38,475890.43,86.16
492639.83,89.19,70.38,475890.43,86.16
492639.83,89.19,70.38,475890.43,86.16
492480.28,89.32,70.52,475896.61,86.31
492482.32,89.32,70.52,475898.96,86.31
492187.85,89.32,70.52,475630.43,86.32
492373.18,89.45,70.65,475591.97,86.4
492373.18,89.45,70.65,475591.97,86.4
492180.59,89.58,70.77,475619.6,86.56
491988.0,89.71,70.9,475600.48,86.72
491983.38,89.84,71.03,475580.3,86.84
492231.67,89.96,71.15,476069.78,87.0
492231.67,89.96,71.15,476064.57,87.0
492039.07,90.09,71.28,476120.32,87.17
492034.45,90.22,71.42,476447.8,87.36
491874.9,90.36,71.55,476448.89,87.52
491682.31,90.49,71.68,476418.93,87.68
491682.31,90.49,71.68,476418.93,87.68
491311.43,90.5,71.69,476352.29,87.74
491118.84,90.63,71.83,476375.97,87.91
491358.97,90.75,71.95,476357.2,87.98
491354.34,90.89,72.08,476341.1,88.11
491161.75,91.02,72.22,476333.6,88.27
490789.03,91.03,72.23,476522.9,88.38
490789.03,91.03,72.23,476569.04,88.39
490596.44,91.16,72.36,476588.64,88.56
490818.65,91.3,72.5,477025.54,88.73
490818.65,91.3,72.5,476979.99,88.72
490818.65,91.3,72.5,477025.08,88.73
490659.11,91.44,72.64,477026.17,88.9
490466.51,91.57,72.77,477003.27,89.06
490273.92,91.71,72.91,476986.91,89.22
490514.05,91.83,73.03,477040.41,89.31
490514.05,91.83,73.03,477040.41,89.31
490514.05,91.83,73.03,477008.96,89.31
490509.42,91.97,73.17,476967.21,89.43
490136.71,91.98,73.18,476948.22,89.51
490132.08,92.12,73.32,476944.88,89.64
489939.49,92.26,73.46,477475.95,89.91
489746.9,92.4,73.6,477325.16,90.05
489775.32,92.54,73.74,477335.8,90.19
489775.32,92.54,73.74,477335.8,90.19
489907.2,92.68,73.88,477302.07,90.3
490147.33,92.81,74.01,477358.94,90.39
490147.33,92.81,74.01,477381.21,90.39
490332.66,92.95,74.15,477315.56,90.48
490014.82,92.95,74.15,476996.47,90.48
489822.23,93.09,74.29,476988.02,90.65
489629.64,93.23,74.43,477586.17,90.93
489761.52,93.37,74.57,477794.37,91.09
489388.81,93.38,74.58,477067.6,91.03
489196.22,93.52,74.72,478296.08,91.44
489036.67,93.67,74.87,478295.19,91.61
488817.09,93.67,74.87,478054.81,91.61
488624.5,93.81,75.01,478024.55,91.78
488431.91,93.96,75.16,478055.81,91.96
488239.32,94.1,75.3,478028.73,92.13
488234.69,94.25,75.45,478019.39,92.27
488234.69,94.25,75.45,478019.39,92.27
488230.06,94.39,75.59,478006.7,92.42
488037.47,94.54,75.74,478421.04,92.68
488277.6,94.67,75.87,478686.42,92.81
488118.05,94.82,76.02,478687.51,92.99
487925.46,94.97,76.17,478652.37,93.17
487732.87,95.12,76.32,478723.43,93.36
487360.16,95.13,76.33,478464.15,93.4
487355.53,95.28,76.48,478426.97,93.54
487595.66,95.42,76.62,478403.61,93.62
487403.06,95.57,76.77,478481.37,93.82
487403.06,95.57,76.77,478481.37,93.82
487219.9,95.72,76.92,479155.72,94.13
486925.42,95.72,76.92,478759.88,94.12
486726.05,95.73,76.93,478620.68,94.13
486536.08,95.73,76.93,478367.53,94.12
486660.2,95.84,77.04,478430.93,94.22
486660.2,95.84,77.04,478471.06,94.23
486660.2,95.84,77.04,478471.06,94.23
486923.31,95.98,77.18,478479.44,94.32
486923.31,95.98,77.18,478479.44,94.32
486224.95,96.03,77.24,477876.6,94.39
485939.88,96.04,77.24,477556.66,94.38
485737.22,96.19,77.39,477519.42,94.56
485534.56,96.34,77.55,477551.36,94.76
485343.57,96.34,77.55,477349.83,94.76
485140.91,96.5,77.7,477324.36,94.94
485140.91,96.5,77.7,477309.2,94.94
484938.25,96.65,77.86,477410.28,95.15
484565.54,96.66,77.87,477400.8,95.23
484362.88,96.82,78.03,477284.27,95.4
484348.18,96.97,78.18,477635.17,95.63
484241.27,96.97,78.18,477527.11,95.63
484226.58,97.13,78.34,477585.83,95.79
484056.96,97.29,78.5,477585.89,95.99
484378.94,97.41,78.63,477558.29,96.04
484378.94,97.41,78.63,477558.29,96.04
484364.25,97.57,78.79,477594.61,96.21
483929.61,97.6,78.82,477565.54,96.31
483929.61,97.6,78.82,477565.54,96.31
483914.91,97.75,78.98,477548.47,96.47
484306.33,97.88,79.1,477599.78,96.52
484001.84,97.91,79.14,477557.84,96.61
484001.84,97.91,79.14,477557.84,96.61
483799.18,98.07,79.3,477541.44,96.8
483799.18,98.07,79.3,477541.44,96.8
483596.52,98.23,79.46,478248.05,97.14
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483581.83,98.38,79.62,478439.73,97.34
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478478.63,97.35
483582.32,98.39,79.62,478498.03,97.35
483582.32,98.39,79.62,478498.03,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483263.31,98.38,79.62,478188.23,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
483265.59,98.38,79.62,478198.95,97.35
482269.85,98.38,79.62,477201.29,97.35
482269.85,98.38,79.62,477201.29,97.35
482269.85,98.38,79.62,477201.29,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482273.92,98.38,79.62,477204.03,97.35
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476914.62,97.34
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476865.26,97.33
482054.34,98.38,79.62,476919.38,97.34
482054.34,98.38,79.62,476919.38,97.34
482054.34,98.38,79.62,476919.38,97.34
482054.34,98.38,79.62,476919.38,97.34
482054.34,98.38,79.62,476919.38,97.34
482054.34,98.38,79.62,476919.38,97.34
482054.34,98.38,79.62,476919.38,97.34
482054.34,98.38,79.62,476912.68,97.34
482054.34,98.38,79.62,476912.68,97.34
482054.34,98.38,79.62,476912.68,97.34
482054.34,98.38,79.62,476912.68,97.34
482054.34,98.38,79.62,476912.68,97.34
482054.34,98.38,79.62,476927.58,97.34
482054.34,98.38,79.62,476927.58,97.34
482054.34,98.38,79.62,476927.58,97.34
482054.34,98.38,79.62,476927.58,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482054.34,98.38,79.62,476926.56,97.34
482056.38,98.38,79.62,476948.69,97.34
482056.38,98.38,79.62,476948.69,97.34
482056.38,98.38,79.62,476948.69,97.34
482056.38,98.38,79.62,477023.8,97.36
482056.38,98.38,79.62,477023.8,97.36
482056.38,98.38,79.62,477023.8,97.36
482056.38,98.38,79.62,477023.8,97.36
482056.38,98.38,79.62,476970.02,97.35
482056.38,98.38,79.62,476970.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
482006.38,98.38,79.62,476920.02,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476763.13,97.35
481850.66,98.39,79.62,476823.47,97.36
481850.66,98.39,79.62,476823.47,97.36
481850.66,98.39,79.62,476823.47,97.36
481850.66,98.39,79.62,476823.47,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481694.73,98.39,79.62,476668.93,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481696.77,98.39,79.62,476670.97,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
481702.88,98.39,79.62,476674.94,97.36
