ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1213,6212,5285670,6212,5794670
1213,6212,5286670,6212,5795670
1213,6212,5286670,6212,5796670
1213,6212,5286670,6212,5797670
1213,6212,5287670,6212,5798670
1213,6212,5287670,6212,5799670
1213,6212,5287670,6212,5800670
1213,6212,5287990,6212,5800990
1213,6212,5287990,6212,5801990
1213,6212,5287990,6212,5802990
1213,6212,5287990,6212,5803990
1213,6212,5287990,6212,5804990
1213,6212,5288800,6212,5805800
1213,6212,5288800,6212,5806800
1213,6212,5289800,6212,5807800
1213,6212,5289800,6212,5807800
1213,6212,5290270,6212,5808270
1213,6212,5290740,6212,5808740
1213,6212,5290740,6212,5808740
1213,6212,5291110,6212,5809110
1213,6212,5291110,6212,5810110
1213,6212,5291580,6212,5810580
1213,6212,5292040,6212,5811040
1213,6212,5292360,6212,5811360
1213,6212,5292360,6212,5811360
1213,6212,5292360,6212,5812360
1213,6212,5293170,6212,5813170
1213,6212,5293170,6212,5814170
1213,6212,5293170,6212,5814170
1213,6212,5293980,6212,5814980
1213,6212,5293980,6212,5815980
1213,6212,5294980,6212,5816980
1213,6212,5294980,6212,5817980
1213,6212,5294980,6212,5817980
1213,6212,5294980,6212,5818980
1213,6212,5295450,6212,5819450
1213,6212,5295450,6212,5820450
1213,6212,5295450,6212,5821450
1213,6212,5296260,6212,5822260
1213,6212,5296260,6212,5822260
1213,6212,5296260,6212,5823260
1213,6212,5297260,6212,5824260
1213,6212,5297260,6212,5824260
1213,6212,5298260,6212,5825260
1213,6212,5298490,6212,5825490
1213,6212,5298960,6212,5825960
1213,6212,5299430,6212,5826430
1213,6212,5299430,6212,5827430
1213,6212,5299430,6212,5828430
1213,6212,5299430,6212,5829430
1213,6212,5300240,6212,5830240
1213,6212,5301240,6212,5831240
1213,6212,5301240,6212,5832240
1213,6212,5301890,6212,5832890
1213,6212,5301890,6212,5833890
1213,6212,5302700,6212,5834700
1213,6212,5302700,6212,5835700
1213,6212,5302700,6212,5836700
1213,6212,5303350,6212,5837350
1213,6212,5303350,6212,5838350
1213,6212,5303350,6212,5839350
1213,6212,5303820,6212,5839820
1213,6212,5303820,6212,5840820
1213,6212,5303820,6212,5841820
1213,6212,5303820,6212,5842820
1213,6212,5303820,6212,5843820
1213,6212,5303820,6212,5844820
1213,6212,5304290,6212,5845290
1213,6212,5304610,6212,5845610
1213,6212,5304930,6212,5845930
1213,6212,5304930,6212,5846930
1213,6212,5304930,6212,5846930
1213,6212,5305400,6212,5847400
1213,6212,5305400,6212,5848400
1213,6212,5306210,6212,5849210
1213,6212,5306210,6212,5850210
1213,6212,5307020,6212,5851020
1213,6212,5307830,6212,5851830
1213,6212,5308830,6212,5852830
1213,6212,5308830,6212,5853830
1213,6212,5309150,6212,5854150
1213,6212,5309960,6212,5854960
1213,6212,5310960,6212,5855960
1213,6212,5310960,6212,5856960
1213,6212,5310960,6212,5856960
1213,6212,5310960,6212,5857960
1213,6212,5311180,6212,5858180
1213,6212,5311180,6212,5858180
1213,6212,5311830,6212,5858830
1213,6212,5312300,6212,5859300
1213,6212,5312770,6212,5859770
1213,6212,5312770,6212,5860770
1213,6212,5312770,6212,5861770
1213,6212,5312770,6212,5862770
1213,6212,5312770,6212,5862770
1213,6212,5312770,6212,5870770
1213,6212,5312770,6212,5870770
1213,6212,5312770,6212,5871770
1213,6212,5313580,6212,5872580
1213,6212,5313580,6212,5872580
1213,6212,5313580,6212,5873580
1213,6212,5313580,6212,5873580
1213,6212,5313810,6212,5873810
1213,6212,5314620,6212,5874620
1213,6212,5315620,6212,5875620
1213,6212,5316430,6212,5876430
1213,6212,5316430,6212,5877430
1213,6212,5316430,6212,5878240
1213,6212,5316430,6212,5878240
1213,6212,5316430,6212,5879240
1213,6212,5316430,6212,5880240
1213,6212,5316430,6212,5881240
1213,6212,5316430,6212,5882240
1213,6212,5316430,6212,5882240
1213,6212,5316430,6212,5883240
1213,6212,5316430,6212,5884050
1213,6212,5316430,6212,5885050
1213,6212,5316430,6212,5886050
1213,6212,5316900,6212,5886520
1213,6212,5316900,6212,5886520
1213,6212,5316900,6212,5887520
1213,6212,5316900,6212,5888520
1213,6212,5317550,6212,5889170
1213,6212,5318010,6212,5889630
1213,6212,5318490,6212,5890110
1213,6212,5319140,6212,5890760
1213,6212,5319140,6212,5891760
1213,6212,5319140,6212,5892570
1213,6212,5319370,6212,5892800
1213,6212,5319370,6212,5900800
1213,6212,5320020,6212,5901450
1213,6212,5320020,6212,5902450
1213,6212,5320020,6212,5903450
1213,6212,5320020,6212,5904260
1213,6212,5320020,6212,5905260
1213,6212,5320020,6212,5906260
1213,6212,5320020,6212,5907260
1213,6212,5320020,6212,5908260
1213,6212,5320020,6212,5908260
1213,6212,5320490,6212,5908730
1213,6212,5320490,6212,5909540
1213,6212,5320490,6212,5910540
1213,6212,5320860,6212,5910910
1213,6212,5320860,6212,5910910
1213,6212,5320860,6212,5911910
1213,6212,5320860,6212,5919910
1213,6212,5321410,6212,5920460
1213,6212,5321880,6212,5920930
1213,6212,5321880,6212,5921930
1213,6212,5322350,6212,5922400
1213,6212,5322350,6212,5923400
1213,6212,5322350,6212,5924210
1213,6212,5322580,6212,5924440
1213,6212,5322580,6212,5925250
1213,6212,5323050,6212,5925720
1213,6212,5323280,6212,5925950
1213,6212,5323280,6212,5926760
1213,6212,5323280,6212,5927760
1213,6212,5323280,6212,5928760
1213,6212,5323930,6212,5929410
1213,6212,5324250,6212,5929730
1213,6212,5324250,6212,5929730
1213,6212,5324250,6212,5929730
1213,6212,5324250,6212,5929730
1213,6212,5324250,6212,5930540
1213,6212,5324250,6212,5931350
1213,6212,5324720,6212,5931820
1213,6212,5325190,6212,5932290
1213,6212,5325190,6212,5933100
1213,6212,5325190,6212,5934100
1213,6212,5325190,6212,5935100
1213,6212,5325190,6212,5936100
1213,6212,5325420,6212,5936330
1213,6212,5325420,6212,5937330
1213,6212,5325420,6212,5938330
1213,6212,5325420,6212,5939330
1213,6212,5325420,6212,5940330
1213,6212,5325420,6212,5941330
1213,6212,5325420,6212,5942330
1213,6212,5325420,6212,5943330
1213,6212,5325420,6212,5944330
1213,6212,5325420,6212,5945330
1213,6212,5325890,6212,5945800
1213,6212,5325890,6212,5945800
1213,6212,5326210,6212,5946120
1213,6212,5326210,6212,5946120
1213,6212,5326210,6212,5947120
1213,6212,5326210,6212,5947930
1213,6212,5326210,6212,5948930
1213,6212,5326210,6212,5949930
1213,6212,5326210,6212,5950930
1213,6212,5326860,6212,5951580
1213,6212,5326860,6212,5952580
1213,6212,5327330,6212,5953050
1213,6212,5327330,6212,5953050
1213,6212,5327330,6212,5954050
1213,6212,5327330,6212,5955050
1213,6212,5327330,6212,5956050
1213,6212,5327800,6212,5956520
1213,6212,5327800,6212,5957520
1213,6212,5327800,6212,5958520
1213,6212,5327800,6212,5958520
1213,6212,5327800,6212,5959520
1213,6212,5327800,6212,5960330
1213,6212,5327800,6212,5960330
1213,6212,5327800,6212,5961330
1213,6212,5328270,6212,5961800
1213,6212,5328500,6212,5962030
1213,6212,5328500,6212,5963030
1213,6212,5328970,6212,5963500
1213,6212,5329290,6212,5963820
1213,6212,5329290,6212,5964820
1213,6212,5329290,6212,5965820
1213,6212,5329290,6212,5966820
1213,6212,5329290,6212,5967820
1213,6212,5329290,6212,5968820
1213,6212,5329290,6212,5969820
1213,6212,5329290,6212,5970820
1213,6212,5329520,6212,5971050
1213,6212,5329520,6212,5972050
1213,6212,5329520,6212,5972860
1213,6212,5329520,6212,5973860
1213,6212,5329520,6212,5973860
1213,6212,5329990,6212,5974330
1213,6212,5329990,6212,5975330
1213,6212,5329990,6212,5976330
1213,6212,5329990,6212,5977330
1213,6212,5329990,6212,5978140
1213,6212,5329990,6212,5979140
1213,6212,5329990,6212,5980140
1213,6212,5329990,6212,5980140
1213,6212,5330310,6212,5980460
1213,6212,5330310,6212,5980460
1213,6212,5330310,6212,5981460
1213,6212,5330680,6212,5981830
1213,6212,5330680,6212,5982830
1213,6212,5330680,6212,5983830
1213,6212,5330680,6212,5984640
1213,6212,5330680,6212,5988640
1213,6212,5331330,6212,5989290
1213,6212,5331330,6212,5989290
1213,6212,5331330,6212,5989290
1213,6212,5331330,6212,5990290
1213,6212,5331330,6212,5990290
1213,6212,5331330,6212,5991290
1213,6212,5331330,6212,5991290
1213,6212,5331980,6212,5991940
1213,6212,5331980,6212,5992940
1213,6212,5331980,6212,5993940
1213,6212,5331980,6212,5994940
1213,6212,5331980,6212,5994940
1213,6212,5332200,6212,5995160
1213,6212,5332750,6212,5995710
1213,6212,5332750,6212,5996710
1213,6212,5332750,6212,5997710
1213,6212,5332750,6212,5998520
1213,6212,5333220,6212,5998990
1213,6212,5333690,6212,5999460
1213,6212,5333690,6212,6007460
1213,6212,5333920,6212,6007690
1213,6212,5333920,6212,6007690
1213,6212,5333920,6212,6007690
1213,6212,5333920,6212,6008690
1213,6212,5333920,6212,6009690
1213,6212,5334240,6212,6010010
1213,6212,5334710,6212,6010480
1213,6212,5335180,6212,6010950
1213,6212,5335180,6212,6011950
1213,6212,5335180,6212,6012950
1213,6212,5335180,6212,6013950
1213,6212,5335180,6212,6014950
1213,6212,5335340,6212,6015110
1213,6212,5335340,6212,6016110
1213,6212,5335990,6212,6016760
1213,6212,5335990,6212,6017760
1213,6212,5335990,6212,6018760
1213,6212,5335990,6212,6018760
1213,6212,5335990,6212,6019760
1213,6212,5336460,6212,6020230
1213,6212,5336460,6212,6020230
1213,6212,5336460,6212,6021230
1213,6212,5336460,6212,6021230
1213,6212,5336460,6212,6022040
1213,6212,5336460,6212,6022850
1213,6212,5336680,6212,6023070
1213,6212,5336910,6212,6023300
1213,6212,5336910,6212,6024110
1213,6212,5336910,6212,6024920
1213,6212,5336910,6212,6025920
1213,6212,5336910,6212,6026920
1213,6212,5336910,6212,6027730
1213,6212,5336910,6212,6028730
1213,6212,5336910,6212,6029730
1213,6212,5336910,6212,6030730
1213,6212,5336910,6212,6031540
1213,6212,5336910,6212,6031540
1213,6212,5337130,6212,6031760
1213,6212,5337600,6212,6032230
1213,6212,5337600,6212,6033230
1213,6212,5337600,6212,6034230
1213,6212,5337600,6212,6035230
1213,6212,5337600,6212,6036230
1213,6212,5337600,6212,6037230
1213,6212,5337600,6212,6038230
1213,6212,5338250,6212,6038880
1213,6212,5338250,6212,6039690
1213,6212,5338250,6212,6040690
1213,6212,5338570,6212,6041010
1213,6212,5338570,6212,6042010
1213,6212,5339040,6212,6042480
1213,6212,5339510,6212,6042950
1213,6212,5339510,6212,6042950
1213,6212,5339510,6212,6043760
1213,6212,5339510,6212,6044760
1213,6212,5339510,6212,6045760
1213,6212,5339510,6212,6046760
1213,6212,5339510,6212,6046760
1213,6212,5340160,6212,6047410
1213,6212,5340160,6212,6048410
1213,6212,5340160,6212,6049410
1213,6212,5340390,6212,6049640
1213,6212,5340860,6212,6050110
1213,6212,5341230,6212,6050480
1213,6212,5341230,6212,6050480
1213,6212,5341230,6212,6051480
1213,6212,5341690,6212,6051940
1213,6212,5341690,6212,6052940
1213,6212,5342160,6212,6053410
1213,6212,5342160,6212,6054410
1213,6212,5342160,6212,6055220
1213,6212,5342160,6212,6056220
1213,6212,5342320,6212,6056380
1213,6212,5342320,6212,6057380
1213,6212,5342320,6212,6058380
1213,6212,5342320,6212,6059190
1213,6212,5342320,6212,6060190
1213,6212,5342540,6212,6060410
1213,6212,5342540,6212,6061410
1213,6212,5342540,6212,6061410
1213,6212,5342540,6212,6061410
1213,6212,5342540,6212,6062410
1213,6212,5342540,6212,6063220
1213,6212,5342540,6212,6064220
1213,6212,5342540,6212,6064220
1213,6212,5343010,6212,6064690
1213,6212,5343010,6212,6065690
1213,6212,5343010,6212,6065690
1213,6212,5343480,6212,6066160
1213,6212,5343480,6212,6066970
1213,6212,5343480,6212,6067780
1213,6212,5343480,6212,6067780
1213,6212,5343480,6212,6068780
1213,6212,5343480,6212,6076780
1213,6212,5343480,6212,6077590
1213,6212,5343480,6212,6078590
1213,6212,5343480,6212,6079590
1213,6212,5343480,6212,6080590
1213,6212,5344030,6212,6081140
1213,6212,5344030,6212,6082140
1213,6212,5344500,6212,6082610
1213,6212,5344500,6212,6083610
1213,6212,5344500,6212,6085610
1213,6212,5344500,6212,6086610
1213,6212,5344820,6212,6086930
1213,6212,5344820,6212,6087740
1213,6212,5344820,6212,6088550
1213,6212,5344820,6212,6089550
1213,6212,5344820,6212,6090550
1213,6212,5344820,6212,6091550
1213,6212,5344820,6212,6092550
1213,6212,5344820,6212,6093550
1213,6212,5344820,6212,6094550
1213,6212,5344820,6212,6095550
1213,6212,5345470,6212,6096200
1213,6212,5345470,6212,6097200
1213,6212,5345580,6212,6097310
1213,6212,5345580,6212,6098310
1213,6212,5345580,6212,6099120
1213,6212,5346050,6212,6099590
1213,6212,5346050,6212,6100400
1213,6212,5346050,6212,6101210
1213,6212,5346520,6212,6101680
1213,6212,5346520,6212,6103680
1213,6212,5346520,6212,6104680
1213,6212,5346520,6212,6105680
1213,6212,5346990,6212,6106150
1213,6212,5346990,6212,6106960
1213,6212,5346990,6212,6106960
1213,6212,5347460,6212,6107430
1213,6212,5347570,6212,6107540
1213,6212,5347570,6212,6108540
1213,6212,5347570,6212,6109540
1213,6212,5347570,6212,6110540
1213,6212,5347570,6212,6111540
1213,6212,5348220,6212,6112190
1213,6212,5348870,6212,6112840
1213,6212,5348870,6212,6112840
1213,6212,5348870,6212,6112840
1213,6212,5348870,6212,6113650
1213,6212,5348870,6212,6114650
1213,6212,5348870,6212,6115650
1213,6212,5348870,6212,6116650
1213,6212,5348870,6212,6117650
1213,6212,5348870,6212,6117650
1213,6212,5349090,6212,6117870
1213,6212,5349090,6212,6118870
1213,6212,5349090,6212,6118870
1213,6212,5349090,6212,6119870
1213,6212,5349090,6212,6119870
1213,6212,5349090,6212,6120870
1213,6212,5349090,6212,6121870
1213,6212,5349090,6212,6122870
1213,6212,5349090,6212,6123870
1213,6212,5349090,6212,6124870
1213,6212,5349740,6212,6125520
1213,6212,5349740,6212,6126520
1213,6212,5349740,6212,6127520
1213,6212,5350210,6212,6127990
1213,6212,5350210,6212,6128800
1213,6212,5350430,6212,6129020
1213,6212,5350430,6212,6130020
1213,6212,5350900,6212,6130490
1213,6212,5350900,6212,6131490
1213,6212,5351370,6212,6131960
1213,6212,5351370,6212,6132960
1213,6212,5351370,6212,6133960
1213,6212,5351370,6212,6134610
1213,6212,5351370,6212,6135610
1213,6212,5351370,6212,6136420
1213,6212,5351370,6212,6137230
1213,6212,5351370,6212,6137230
1213,6212,5351370,6212,6137230
1213,6212,5351370,6212,6141230
1213,6212,5351840,6212,6141700
1213,6212,5351840,6212,6142700
1213,6212,5351840,6212,6143700
1213,6212,5351840,6212,6144700
1213,6212,5351840,6212,6145700
1213,6212,5351840,6212,6146700
1213,6212,5351840,6212,6147700
1213,6212,5351840,6212,6148510
1213,6212,5351840,6212,6149510
1213,6212,5351840,6212,6150510
1213,6212,5351840,6212,6151510
1213,6212,5352310,6212,6151980
1213,6212,5352310,6212,6152790
1213,6212,5352310,6212,6153790
1213,6212,5352860,6212,6154340
1213,6212,5352860,6212,6154340
1213,6212,5353330,6212,6154810
1213,6212,5353330,6212,6155810
1213,6212,5353330,6212,6156810
1213,6212,5353330,6212,6157810
1213,6212,5353330,6212,6158810
1213,6212,5353330,6212,6159620
1213,6212,5353330,6212,6159620
1213,6212,5353330,6212,6160620
1213,6212,5353800,6212,6161090
1213,6212,5353800,6212,6169090
1213,6212,5353800,6212,6169900
1213,6212,5353800,6212,6170900
1213,6212,5353800,6212,6171900
1213,6212,5354270,6212,6172370
1213,6212,5354270,6212,6173370
1213,6212,5354270,6212,6174020
1213,6212,5354270,6212,6175020
1213,6212,5354270,6212,6175830
1213,6212,5354270,6212,6176830
1213,6212,5354270,6212,6177640
1213,6212,5354270,6212,6178640
1213,6212,5354730,6212,6179100
1213,6212,5354730,6212,6179750
1213,6212,5354730,6212,6180750
1213,6212,5354960,6212,6180980
1213,6212,5355280,6212,6181300
1213,6212,5355280,6212,6189300
1213,6212,5355280,6212,6190300
1213,6212,5355280,6212,6191300
1213,6212,5355280,6212,6192110
1213,6212,5355280,6212,6193110
1213,6212,5355280,6212,6194110
1213,6212,5355750,6212,6194580
1213,6212,5355750,6212,6195580
1213,6212,5355750,6212,6196230
1213,6212,5355750,6212,6197230
1213,6212,5356070,6212,6197550
1213,6212,5356070,6212,6198360
1213,6212,5357070,6212,6199360
1213,6212,5357070,6212,6200170
1213,6212,5357070,6212,6201170
1213,6212,5357070,6212,6202170
1213,6212,5357070,6212,6203170
1213,6212,5357070,6212,6203980
1213,6212,5357390,6212,6204300
1213,6212,5357860,6212,6204770
1213,6212,5357860,6212,6204770
1213,6212,5357860,6212,6205770
1213,6212,5357860,6212,6205770
1213,6212,5357860,6212,6206580
1213,6212,5357860,6212,6207230
1213,6212,5357860,6212,6208230
1213,6212,5358340,6212,6208710
1213,6212,5358340,6212,6209520
1213,6212,5358340,6212,6210520
1213,6212,5358340,6212,6211330
1213,6212,5358340,6212,6212330
1213,6212,5358340,6212,6213330
1213,6212,5358340,6212,6214330
1213,6212,5358340,6212,6215330
1213,6212,5358340,6212,6216330
1213,6212,5358340,6212,6217330
1213,6212,5358340,6212,6218330
1213,6212,5358340,6212,6219330
1213,6212,5358340,6212,6219330
1213,6212,5358340,6212,6219330
1213,6212,5358340,6212,6227330
1213,6212,5358340,6212,6228330
1213,6212,5358500,6212,6228490
1213,6212,5358500,6212,6229300
1213,6212,5358500,6212,6229950
1213,6212,5358500,6212,6229950
1213,6212,5358500,6212,6230950
1213,6212,5358500,6212,6231600
1213,6212,5358500,6212,6231600
1213,6212,5358500,6212,6232410
1213,6212,5358500,6212,6233410
1213,6212,5358970,6212,6233880
1213,6212,5358970,6212,6234690
1213,6212,5358970,6212,6235690
1213,6212,5358970,6212,6236690
1213,6212,5358970,6212,6237500
1213,6212,5358970,6212,6238310
1213,6212,5358970,6212,6239310
1213,6212,5358970,6212,6247310
1213,6212,5359440,6212,6247780
1213,6212,5359440,6212,6248780
1213,6212,5359440,6212,6249780
1213,6212,5359760,6212,6250100
1213,6212,5359760,6212,6251100
1213,6212,5359760,6212,6252100
1213,6212,5359760,6212,6253100
1213,6212,5359760,6212,6254100
1213,6212,5359760,6212,6255100
1213,6212,5360230,6212,6255570
1213,6212,5360230,6212,6256570
1213,6212,5360230,6212,6257570
1213,6212,5360700,6212,6258040
1213,6212,5361160,6212,6258500
1213,6212,5361160,6212,6259500
1213,6212,5361160,6212,6260500
1213,6212,5361160,6212,6261500
1213,6212,5361160,6212,6262500
1213,6212,5362160,6212,6263500
1213,6212,5362390,6212,6263730
1213,6212,5362390,6212,6264730
1213,6212,5362620,6212,6264960
1213,6212,5362620,6212,6265960
1213,6212,5363090,6212,6266430
1213,6212,5363560,6212,6266900
1213,6212,5363560,6212,6267900
1213,6212,5363560,6212,6268900
1213,6212,5363790,6212,6269130
1213,6212,5363790,6212,6270130
1213,6212,5363790,6212,6271130
1213,6212,5363790,6212,6272130
1213,6212,5364260,6212,6272600
1213,6212,5364730,6212,6273070
1213,6212,5365190,6212,6273530
1213,6212,5365190,6212,6274340
1213,6212,5365190,6212,6275340
1213,6212,5365190,6212,6276340
1213,6212,5365660,6212,6276810
1213,6212,5365660,6212,6277810
1213,6212,5365660,6212,6278620
1213,6212,5365660,6212,6279620
1213,6212,5365660,6212,6279620
1213,6212,5365660,6212,6280620
1213,6212,5365880,6212,6280840
1213,6212,5365880,6212,6281840
1213,6212,5366340,6212,6282300
1213,6212,5366340,6212,6283300
1213,6212,5366340,6212,6284110
1213,6212,5366340,6212,6284920
1213,6212,5366340,6212,6285920
1213,6212,5366340,6212,6285920
1213,6212,5366340,6212,6285920
1213,6212,5366340,6212,6293920
1213,6212,5366340,6212,6294920
1213,6212,5366390,6212,6294970
1213,6212,5366390,6212,6295780
1213,6212,5366390,6212,6296590
1213,6212,5366390,6212,6297590
1213,6212,5366390,6212,6298400
1213,6212,5366390,6212,6306400
1213,6212,5366390,6212,6307400
1213,6212,5366390,6212,6307400
1213,6212,5366390,6212,6308050
1213,6212,5366390,6212,6308700
1213,6212,5366860,6212,6309170
1213,6212,5366860,6212,6309170
1213,6212,5366860,6212,6309170
1213,6212,5366860,6212,6310170
1213,6212,5366860,6212,6311170
1213,6212,5367080,6212,6311390
1213,6212,5367080,6212,6312200
1213,6212,5367080,6212,6313200
1213,6212,5367450,6212,6313570
1213,6212,5367920,6212,6314040
1213,6212,5367920,6212,6315040
1213,6212,5367920,6212,6316040
1213,6212,5367920,6212,6317040
1213,6212,5367920,6212,6318040
1213,6212,5367920,6212,6319040
1213,6212,5368240,6212,6319360
1213,6212,5368240,6212,6320360
1213,6212,5368240,6212,6321360
1213,6212,5368240,6212,6321360
1213,6212,5368470,6212,6321590
1213,6212,5368470,6212,6322590
1213,6212,5368470,6212,6323590
1213,6212,5368470,6212,6324590
1213,6212,5368470,6212,6325590
1213,6212,5368470,6212,6326590
1213,6212,5368470,6212,6327590
1213,6212,5368520,6212,6327640
1213,6212,5368520,6212,6327640
1213,6212,5368990,6212,6328110
1213,6212,5368990,6212,6329110
1213,6212,5368990,6212,6330110
1213,6212,5368990,6212,6331110
1213,6212,5369460,6212,6331580
1213,6212,5370010,6212,6332130
1213,6212,5370330,6212,6332450
1213,6212,5371330,6212,6333450
1213,6212,5371330,6212,6334450
1213,6212,5371330,6212,6335450
1213,6212,5371790,6212,6335910
1213,6212,5371790,6212,6336910
1213,6212,5371790,6212,6337910
1213,6212,5371790,6212,6337910
1213,6212,5371790,6212,6345910
1213,6212,5371790,6212,6347910
1213,6212,5371790,6212,6348720
1213,6212,5371790,6212,6349720
1213,6212,5371790,6212,6350530
1213,6212,5371790,6212,6351530
1213,6212,5371790,6212,6351530
1213,6212,5371790,6212,6352530
1213,6212,5372260,6212,6353000
1213,6212,5372260,6212,6354000
1213,6212,5372260,6212,6355000
1213,6212,5372260,6212,6355000
1213,6212,5372730,6212,6355470
1213,6212,5372730,6212,6356470
1213,6212,5373050,6212,6356790
1213,6212,5373050,6212,6357790
1213,6212,5373050,6212,6358790
1213,6212,5373050,6212,6358790
1213,6212,5373280,6212,6359020
1213,6212,5373280,6212,6363020
1213,6212,5373280,6212,6364020
1213,6212,5373280,6212,6364670
1213,6212,5373280,6212,6364670
1213,6212,5373280,6212,6365670
1213,6212,5373280,6212,6366480
1213,6212,5373280,6212,6367290
1213,6212,5373280,6212,6368290
1213,6212,5373280,6212,6369290
1213,6212,5373280,6212,6370290
1213,6212,5373750,6212,6370760
1213,6212,5373750,6212,6371570
1213,6212,5374040,6212,6371860
1213,6212,5374040,6212,6372860
1213,6212,5374040,6212,6373860
1213,6212,5374040,6212,6374860
1213,6212,5374040,6212,6375860
1213,6212,5374040,6212,6376860
1213,6212,5374040,6212,6378860
1213,6212,5374040,6212,6379860
1213,6212,5374040,6212,6380510
1213,6212,5374040,6212,6381510
1213,6212,5374040,6212,6382510
1213,6212,5374520,6212,6382990
1213,6212,5374840,6212,6383310
1213,6212,5375310,6212,6383780
1213,6212,5375310,6212,6383780
1213,6212,5375310,6212,6384430
1213,6212,5375310,6212,6385240
1213,6212,5375310,6212,6386240
1213,6212,5375310,6212,6394240
1213,6212,5375310,6212,6395050
1213,6212,5375310,6212,6396050
1213,6212,5375470,6212,6396210
1213,6212,5375470,6212,6397210
1213,6212,5375470,6212,6398210
1213,6212,5375470,6212,6402210
1213,6212,5375790,6212,6402530
1213,6212,5375790,6212,6403530
1213,6212,5375790,6212,6404340
1213,6212,5375790,6212,6405340
1213,6212,5375790,6212,6406340
1213,6212,5375790,6212,6406340
1213,6212,5375790,6212,6407340
1213,6212,5375790,6212,6408340
1213,6212,5375790,6212,6409340
1213,6212,5375790,6212,6410150
1213,6212,5375790,6212,6410150
1213,6212,5375790,6212,6411150
1213,6212,5375790,6212,6412150
1213,6212,5375790,6212,6412960
1213,6212,5375790,6212,6412960
1213,6212,5376110,6212,6413280
1213,6212,5376110,6212,6414280
1213,6212,5376110,6212,6415090
1213,6212,5376110,6212,6415900
1213,6212,5376110,6212,6416900
1213,6212,5376110,6212,6417710
1213,6212,5376110,6212,6418710
1213,6212,5376110,6212,6419710
1213,6212,5376480,6212,6420080
1213,6212,5376480,6212,6421080
1213,6212,5376480,6212,6421890
1213,6212,5376480,6212,6421890
1213,6212,5376480,6212,6422700
1213,6212,5376710,6212,6422930
1213,6212,5376710,6212,6423930
1213,6212,5376710,6212,6424930
1213,6212,5376710,6212,6425930
1213,6212,5376710,6212,6426930
1213,6212,5376710,6212,6427580
1213,6212,5376710,6212,6428390
1213,6212,5376710,6212,6429200
1213,6212,5376710,6212,6429200
1213,6212,5376710,6212,6430200
1213,6212,5376710,6212,6431200
1213,6212,5377300,6212,6431790
1213,6212,5377300,6212,6432790
1213,6212,5377300,6212,6433440
1213,6212,5377300,6212,6434250
1213,6212,5377530,6212,6434480
1213,6212,5377530,6212,6435480
1213,6212,5378080,6212,6436030
1213,6212,5378080,6212,6436840
1213,6212,5378080,6212,6436840
1213,6212,5378540,6212,6437300
1213,6212,5378540,6212,6437300
1213,6212,5378540,6212,6438110
1213,6212,5378540,6212,6439110
1213,6212,5378860,6212,6439430
1213,6212,5379020,6212,6439590
1213,6212,5379570,6212,6440140
1213,6212,5379570,6212,6441140
1213,6212,5380160,6212,6441730
1213,6212,5380160,6212,6442730
1213,6212,5380160,6212,6443730
1213,6212,5380480,6212,6444050
1213,6212,5380480,6212,6444860
1213,6212,5380480,6212,6444860
1213,6212,5380480,6212,6444860
1213,6212,5380480,6212,6444860
1213,6212,5380480,6212,6444860
1213,6212,5380480,6212,6445670
1213,6212,5380480,6212,6446670
1213,6212,5380480,6212,6454670
1213,6212,5380480,6212,6455670
1213,6212,5380480,6212,6456670
1213,6212,5380480,6212,6456670
1213,6212,5380480,6212,6457480
1213,6212,5380480,6212,6458480
1213,6212,5380480,6212,6458480
1213,6212,5380480,6212,6459480
1213,6212,5380480,6212,6459480
1213,6212,5380800,6212,6459800
1213,6212,5380800,6212,6460800
1213,6212,5380800,6212,6461800
1213,6212,5381270,6212,6462270
1213,6212,5381270,6212,6463270
1213,6212,5381270,6212,6464270
1213,6212,5381270,6212,6465080
1213,6212,5381270,6212,6466080
1213,6212,5381740,6212,6466550
1213,6212,5381740,6212,6467550
1213,6212,5381740,6212,6468550
1213,6212,5381740,6212,6469550
1213,6212,5381740,6212,6470200
1213,6212,5381740,6212,6471200
1213,6212,5382210,6212,6471670
1213,6212,5382210,6212,6472670
1213,6212,5382210,6212,6472670
1213,6212,5382680,6212,6473140
1213,6212,5382680,6212,6473950
1213,6212,5382680,6212,6474950
1213,6212,5382680,6212,6475950
1213,6212,5382680,6212,6476950
1213,6212,5382680,6212,6476950
1213,6212,5382910,6212,6477180
1213,6212,5382910,6212,6478180
1213,6212,5382910,6212,6479180
1213,6212,5382910,6212,6480180
