ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
857136.12,95.43,82.09,847033.38,94.3
856641.04,95.46,82.12,846566.94,94.34
856517.84,95.55,82.21,846917.05,94.48
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846324.77,94.5
856324.26,95.62,82.27,846328.07,94.5
856324.26,95.62,82.27,846328.07,94.5
856324.26,95.62,82.27,846328.07,94.5
856324.26,95.62,82.27,846328.07,94.5
856324.26,95.62,82.27,846328.07,94.5
855952.87,95.63,82.28,846088.65,94.52
855952.87,95.63,82.28,846088.65,94.52
855952.87,95.63,82.28,846088.65,94.52
855952.87,95.63,82.28,846088.65,94.52
855573.07,95.65,82.31,845732.02,94.55
855211.05,95.66,82.32,845305.71,94.55
854784.84,95.67,82.32,844843.02,94.55
854314.51,95.68,82.34,844347.3,94.57
854314.51,95.68,82.34,844347.3,94.57
854314.51,95.68,82.34,844347.3,94.57
854172.38,95.69,82.35,844161.97,94.57
854172.38,95.69,82.35,844161.97,94.57
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853678.76,95.71,82.36,843759.08,94.59
853304.93,95.71,82.37,843331.28,94.6
853304.93,95.71,82.37,843331.28,94.6
853304.93,95.71,82.37,843331.28,94.6
852991.47,95.72,82.38,842989.19,94.6
852991.47,95.72,82.38,842989.19,94.6
852991.47,95.72,82.38,842989.19,94.6
852991.47,95.72,82.38,842989.19,94.6
852536.6,95.73,82.38,842498.28,94.6
852162.77,95.74,82.39,842152.77,94.61
852162.77,95.74,82.39,842152.77,94.61
851847.72,95.75,82.41,841934.99,94.64
851847.72,95.75,82.41,841934.99,94.64
851847.72,95.75,82.41,841934.99,94.64
851820.1,95.77,82.43,842338.08,94.71
851820.1,95.77,82.43,842338.08,94.71
851446.27,95.78,82.44,842120.06,94.73
851357.36,95.8,82.45,842048.18,94.75
851357.36,95.8,82.45,842048.18,94.75
851357.36,95.8,82.45,842048.18,94.75
851357.36,95.8,82.45,842048.18,94.75
850884.44,95.81,82.47,841808.54,94.79
850652.19,95.82,82.48,841518.44,94.79
850652.19,95.82,82.48,841518.44,94.79
850652.19,95.82,82.48,841518.44,94.79
850652.19,95.82,82.48,841518.44,94.79
850652.19,95.82,82.48,841518.44,94.79
850652.19,95.82,82.48,841518.44,94.79
850278.36,95.83,82.49,841145.11,94.8
849904.53,95.84,82.49,840747.56,94.81
849904.53,95.84,82.49,840747.56,94.81
849904.53,95.84,82.49,840747.56,94.81
849904.53,95.84,82.49,840747.56,94.81
849904.53,95.84,82.49,840747.56,94.81
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849736.41,95.84,82.5,840627.02,94.82
849486.87,95.87,82.52,840284.32,94.83
849486.87,95.87,82.52,840284.32,94.83
849166.87,95.87,82.52,839964.32,94.83
849166.87,95.87,82.52,839964.32,94.83
849166.87,95.87,82.52,839964.32,94.83
849166.87,95.87,82.52,839964.32,94.83
849166.87,95.87,82.52,839964.32,94.83
849166.87,95.87,82.52,839964.32,94.83
849166.87,95.87,82.52,839964.32,94.83
848676.52,95.88,82.54,839582.14,94.85
848676.52,95.88,82.54,839582.14,94.85
848304.51,95.89,82.55,839178.71,94.86
848304.51,95.89,82.55,839156.71,94.86
848304.51,95.89,82.55,839156.71,94.86
848304.51,95.89,82.55,839156.71,94.86
848304.51,95.89,82.55,839156.71,94.86
847932.49,95.9,82.55,838765.55,94.86
847932.49,95.9,82.55,838765.55,94.86
847932.49,95.9,82.55,838765.55,94.86
847932.49,95.9,82.55,838786.2,94.86
847932.49,95.9,82.55,838786.2,94.86
847932.49,95.9,82.55,838786.2,94.86
847932.49,95.9,82.55,838742.01,94.86
847932.49,95.9,82.55,838742.01,94.86
847558.66,95.91,82.56,838356.07,94.87
847416.53,95.92,82.57,838146.59,94.87
847416.53,95.92,82.57,838146.59,94.87
847045.88,95.92,82.58,837880.55,94.89
846755.31,95.93,82.58,837705.16,94.9
846755.31,95.93,82.58,837705.16,94.9
846755.31,95.93,82.58,837705.16,94.9
846755.31,95.93,82.58,837705.16,94.9
846755.31,95.93,82.58,837705.16,94.9
846755.31,95.93,82.58,837705.16,94.9
846755.31,95.93,82.58,837705.16,94.9
846755.31,95.93,82.58,837705.16,94.9
846548.44,95.93,82.58,837473.54,94.9
846548.44,95.93,82.58,837473.54,94.9
846548.44,95.93,82.58,837473.54,94.9
846548.44,95.93,82.58,837473.54,94.9
846548.44,95.93,82.58,837544.53,94.91
846174.6,95.94,82.59,837294.86,94.93
846174.6,95.94,82.59,837294.86,94.93
846174.6,95.94,82.59,837294.86,94.93
846174.6,95.94,82.59,837294.86,94.93
846174.6,95.94,82.59,837294.86,94.93
846174.6,95.94,82.59,837294.86,94.93
846174.6,95.94,82.59,837294.86,94.93
846174.6,95.94,82.59,837294.86,94.93
845877.73,95.94,82.59,836999.85,94.93
845877.73,95.94,82.59,836999.85,94.93
845877.73,95.94,82.59,836999.85,94.93
845540.03,95.94,82.6,836615.97,94.93
845540.03,95.94,82.6,836615.97,94.93
845540.03,95.94,82.6,836615.97,94.93
845540.03,95.94,82.6,836615.97,94.93
845540.03,95.94,82.6,836615.97,94.93
845046.41,95.95,82.61,836093.98,94.94
845046.41,95.95,82.61,836118.04,94.94
845046.41,95.95,82.61,836118.04,94.94
845046.41,95.95,82.61,836118.04,94.94
845046.41,95.95,82.61,836116.68,94.94
845046.41,95.95,82.61,836116.68,94.94
845046.41,95.95,82.61,836116.68,94.94
844575.79,95.97,82.63,835901.33,94.99
844575.79,95.97,82.63,835901.33,94.99
844575.79,95.97,82.63,835901.33,94.99
844575.79,95.97,82.63,835901.33,94.99
844575.79,95.97,82.63,835901.33,94.99
844389.14,95.98,82.63,835776.4,95.0
843965.16,95.99,82.64,835294.87,95.0
843965.16,95.99,82.64,835294.87,95.0
843965.16,95.99,82.64,835294.87,95.0
843965.16,95.99,82.64,835294.87,95.0
843591.32,96.0,82.65,834866.85,95.0
843274.36,96.01,82.67,834357.54,95.0
843274.36,96.01,82.67,834357.54,95.0
843073.97,96.01,82.67,834133.82,95.0
843073.97,96.01,82.67,834112.03,94.99
843073.97,96.01,82.67,834076.01,94.99
843073.97,96.01,82.67,834076.01,94.99
843073.97,96.01,82.67,834076.01,94.99
842779.66,96.01,82.67,833781.71,94.99
842408.42,96.02,82.68,833547.72,95.01
842034.59,96.03,82.69,833383.99,95.05
842034.59,96.03,82.69,833383.99,95.05
842034.59,96.03,82.69,833383.99,95.05
842034.59,96.03,82.69,833383.99,95.05
842034.59,96.03,82.69,833383.99,95.05
841959.17,96.04,82.7,833322.07,95.06
841959.17,96.04,82.7,833322.07,95.06
841465.55,96.06,82.71,833016.79,95.09
841465.55,96.06,82.71,833016.79,95.09
841465.55,96.06,82.71,833016.79,95.09
841465.55,96.06,82.71,833002.77,95.09
841465.55,96.06,82.71,833002.77,95.09
841091.72,96.07,82.72,832628.67,95.1
841143.69,96.07,82.73,832671.82,95.1
841143.69,96.07,82.73,832671.82,95.1
841143.69,96.07,82.73,832705.45,95.11
841143.69,96.07,82.73,832705.45,95.11
841143.69,96.07,82.73,832705.45,95.11
841040.08,96.08,82.74,832666.48,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840833.21,96.09,82.74,832489.99,95.13
840755.72,96.1,82.76,832336.76,95.14
840381.89,96.11,82.77,831945.84,95.14
840381.89,96.11,82.77,831945.84,95.14
840381.89,96.11,82.77,831945.84,95.14
840381.89,96.11,82.77,831945.84,95.14
840381.89,96.11,82.77,831945.84,95.14
840381.89,96.11,82.77,831945.84,95.14
840381.89,96.11,82.77,831945.84,95.14
839899.77,96.13,82.78,831763.16,95.19
839899.77,96.13,82.78,831763.16,95.19
839899.77,96.13,82.78,831763.16,95.19
839602.9,96.13,82.78,831512.99,95.2
839602.9,96.13,82.78,831512.99,95.2
839338.9,96.15,82.81,831081.78,95.2
838963.25,96.16,82.81,830691.62,95.21
838963.25,96.16,82.81,830691.62,95.21
838963.25,96.16,82.81,830691.62,95.21
838963.25,96.16,82.81,830691.62,95.21
838963.25,96.16,82.81,830691.62,95.21
838963.25,96.16,82.81,830691.62,95.21
838963.25,96.16,82.81,830656.96,95.21
838649.14,96.19,82.85,830537.25,95.26
838649.14,96.19,82.85,830537.25,95.26
838649.14,96.19,82.85,830537.25,95.26
838442.27,96.19,82.85,830381.96,95.27
838192.03,96.22,82.87,830281.04,95.31
837919.86,96.23,82.88,829959.45,95.31
837919.86,96.23,82.88,829922.54,95.31
837919.86,96.23,82.88,829922.54,95.31
837577.94,96.24,82.9,829497.43,95.31
837577.94,96.24,82.9,829497.43,95.31
837262.89,96.25,82.91,829147.06,95.32
837262.89,96.25,82.91,829147.06,95.32
837262.89,96.25,82.91,829147.06,95.32
837262.89,96.25,82.91,829147.06,95.32
837104.33,96.25,82.91,829037.35,95.33
837104.33,96.25,82.91,829037.35,95.33
837104.33,96.25,82.91,829037.35,95.33
837104.33,96.25,82.91,829037.35,95.33
837104.33,96.25,82.91,829037.35,95.33
836907.46,96.26,82.91,828996.69,95.35
836907.46,96.26,82.91,828996.69,95.35
836907.46,96.26,82.91,828988.01,95.35
836907.46,96.26,82.91,828988.01,95.35
836907.46,96.26,82.91,828988.01,95.35
836907.46,96.26,82.91,828988.01,95.35
836907.46,96.26,82.91,828988.01,95.35
836907.46,96.26,82.91,828963.72,95.34
836533.62,96.27,82.92,828562.42,95.35
836533.62,96.27,82.92,828562.42,95.35
836533.62,96.27,82.92,828569.38,95.35
836159.79,96.27,82.93,828249.48,95.36
836159.79,96.27,82.93,828249.48,95.36
836159.79,96.27,82.93,828249.48,95.36
836310.33,96.29,82.95,828590.94,95.4
836310.33,96.29,82.95,828590.94,95.4
836310.33,96.29,82.95,828590.94,95.4
836310.33,96.29,82.95,828590.94,95.4
836310.33,96.29,82.95,828590.94,95.4
836310.33,96.29,82.95,828590.94,95.4
836310.33,96.29,82.95,828590.94,95.4
835865.98,96.3,82.96,828068.85,95.4
835865.98,96.3,82.96,828068.85,95.4
835492.15,96.31,82.97,827671.82,95.41
835492.15,96.31,82.97,827671.82,95.41
835492.15,96.31,82.97,827671.82,95.41
835492.15,96.31,82.97,827671.82,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
835195.28,96.31,82.97,827369.83,95.41
834820.81,96.34,83.0,827343.99,95.48
834820.81,96.34,83.0,827343.99,95.48
834712.11,96.34,83.0,827282.68,95.48
834712.11,96.34,83.0,827282.68,95.48
834712.11,96.34,83.0,827282.68,95.48
834338.28,96.35,83.01,826885.36,95.49
834338.28,96.35,83.01,826885.36,95.49
834338.28,96.35,83.01,826885.36,95.49
833964.45,96.36,83.02,826474.04,95.49
833964.45,96.36,83.02,826474.04,95.49
833964.45,96.36,83.02,826474.04,95.49
833964.45,96.36,83.02,826474.04,95.49
833590.62,96.37,83.02,826067.31,95.5
833590.62,96.37,83.02,826067.31,95.5
833590.62,96.37,83.02,826067.31,95.5
833291.42,96.39,83.04,825548.02,95.49
833197.9,96.39,83.04,825497.38,95.5
833197.9,96.39,83.04,825497.38,95.5
833197.9,96.39,83.04,825497.38,95.5
833197.9,96.39,83.04,825497.38,95.5
833197.9,96.39,83.04,825497.38,95.5
832727.28,96.41,83.06,824996.98,95.51
832280.35,96.43,83.08,824420.86,95.52
832280.35,96.43,83.08,824378.07,95.51
832280.35,96.43,83.08,824378.07,95.51
832280.35,96.43,83.08,824378.07,95.51
832280.35,96.43,83.08,824378.07,95.51
832280.35,96.43,83.08,824378.07,95.51
832280.35,96.43,83.08,824378.07,95.51
832280.35,96.43,83.08,824378.07,95.51
832280.35,96.43,83.08,824403.33,95.51
832094.86,96.43,83.09,824228.46,95.52
832094.86,96.43,83.09,824228.46,95.52
832094.86,96.43,83.09,824228.46,95.52
832094.86,96.43,83.09,824228.46,95.52
832094.86,96.43,83.09,824170.13,95.51
832094.86,96.43,83.09,824170.13,95.51
832094.86,96.43,83.09,824170.13,95.51
832094.86,96.43,83.09,824170.13,95.51
832094.86,96.43,83.09,824170.13,95.51
832094.86,96.43,83.09,824170.13,95.51
831617.51,96.45,83.1,823586.18,95.51
831617.51,96.45,83.1,823586.18,95.51
831617.51,96.45,83.1,823586.18,95.51
831245.49,96.46,83.11,823212.23,95.52
831245.49,96.46,83.11,823212.23,95.52
831034.07,96.46,83.11,823004.8,95.52
831034.07,96.46,83.11,823004.8,95.52
830693.83,96.47,83.13,822663.61,95.54
830693.83,96.47,83.13,822663.61,95.54
830321.3,96.48,83.13,822268.65,95.54
830321.3,96.48,83.13,822268.65,95.54
830321.3,96.48,83.13,822268.65,95.54
830321.3,96.48,83.13,822268.65,95.54
830321.3,96.48,83.13,822268.65,95.54
830321.3,96.48,83.13,822268.65,95.54
830321.3,96.48,83.13,822268.65,95.54
830321.3,96.48,83.13,822216.95,95.54
830321.3,96.48,83.13,822196.77,95.53
830321.3,96.48,83.13,822196.77,95.53
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829949.28,96.49,83.14,821936.21,95.56
829709.12,96.51,83.17,821540.16,95.56
829709.12,96.51,83.17,821540.16,95.56
829709.12,96.51,83.17,821540.16,95.56
829285.14,96.53,83.18,821105.32,95.57
829285.14,96.53,83.18,821105.32,95.57
828911.31,96.53,83.19,820871.37,95.6
828911.31,96.53,83.19,820871.37,95.6
828911.31,96.53,83.19,820871.37,95.6
828911.31,96.53,83.19,820871.37,95.6
828911.31,96.53,83.19,820871.37,95.6
828911.31,96.53,83.19,820871.37,95.6
828911.31,96.53,83.19,820834.41,95.59
828911.31,96.53,83.19,820834.41,95.59
828537.48,96.54,83.2,820456.51,95.6
828537.48,96.54,83.2,820456.51,95.6
828537.48,96.54,83.2,820456.51,95.6
828537.48,96.54,83.2,820456.51,95.6
828537.48,96.54,83.2,820456.51,95.6
828192.4,96.56,83.21,820296.17,95.64
828192.4,96.56,83.21,820296.17,95.64
828192.4,96.56,83.21,820296.17,95.64
828192.4,96.56,83.21,820296.17,95.64
828192.4,96.56,83.21,820296.17,95.64
828192.4,96.56,83.21,820296.17,95.64
828192.4,96.56,83.21,820296.17,95.64
828192.4,96.56,83.21,820296.17,95.64
827830.39,96.57,83.22,819918.02,95.64
827830.39,96.57,83.22,819918.02,95.64
827830.39,96.57,83.22,819918.02,95.64
827637.49,96.57,83.23,819720.68,95.65
827340.62,96.57,83.23,819469.12,95.65
827340.62,96.57,83.23,819469.12,95.65
827340.62,96.57,83.23,819469.12,95.65
827340.62,96.57,83.23,819469.12,95.65
827340.62,96.57,83.23,819469.12,95.65
827340.62,96.57,83.23,819469.12,95.65
827340.62,96.57,83.23,819469.12,95.65
826943.43,96.58,83.23,819048.61,95.66
826943.43,96.58,83.23,819048.61,95.66
826943.43,96.58,83.23,819048.61,95.66
826943.43,96.58,83.23,819048.61,95.66
826646.56,96.58,83.24,818731.94,95.65
826646.56,96.58,83.24,818731.94,95.65
825646.56,96.57,83.23,817731.94,95.65
825646.56,96.57,83.23,817731.94,95.65
825646.56,96.57,83.23,817731.94,95.65
825646.56,96.57,83.23,817731.94,95.65
825646.56,96.57,83.23,817731.94,95.65
825646.56,96.57,83.23,817731.94,95.65
825349.69,96.58,83.23,817414.54,95.65
824975.86,96.59,83.24,816916.57,95.64
824975.86,96.59,83.24,816916.57,95.64
824975.86,96.59,83.24,816916.57,95.64
825073.39,96.6,83.25,816999.68,95.65
825073.39,96.6,83.25,816999.68,95.65
825073.39,96.6,83.25,816999.68,95.65
825073.39,96.6,83.25,816999.68,95.65
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824655.88,96.6,83.26,816602.97,95.66
824497.18,96.6,83.26,816469.62,95.66
824497.18,96.6,83.26,816469.62,95.66
824497.18,96.6,83.26,816469.62,95.66
824497.18,96.6,83.26,816529.6,95.67
824497.18,96.6,83.26,816529.6,95.67
824497.18,96.6,83.26,816529.6,95.67
824497.18,96.6,83.26,816551.92,95.67
824497.18,96.6,83.26,816551.92,95.67
824497.18,96.6,83.26,816551.92,95.67
824123.35,96.61,83.27,816249.01,95.69
824123.35,96.61,83.27,816249.01,95.69
824123.35,96.61,83.27,816249.01,95.69
824123.35,96.61,83.27,816249.01,95.69
824123.35,96.61,83.27,816249.01,95.69
824123.35,96.61,83.27,816249.01,95.69
824123.35,96.61,83.27,816249.01,95.69
824123.35,96.61,83.27,816249.01,95.69
823749.52,96.62,83.28,815973.98,95.71
823749.52,96.62,83.28,815973.98,95.71
823749.52,96.62,83.28,815973.98,95.71
823609.87,96.64,83.3,815747.15,95.72
823609.87,96.64,83.3,815747.15,95.72
823609.87,96.64,83.3,815747.15,95.72
823609.87,96.64,83.3,815747.15,95.72
823609.87,96.64,83.3,815747.15,95.72
823609.87,96.64,83.3,815747.15,95.72
823236.04,96.65,83.31,815228.53,95.71
823236.04,96.65,83.31,815228.53,95.71
823236.04,96.65,83.31,815228.53,95.71
822864.02,96.66,83.32,814793.87,95.71
822514.9,96.67,83.33,814282.73,95.7
822514.9,96.67,83.33,814282.73,95.7
822514.9,96.67,83.33,814282.73,95.7
822514.9,96.67,83.33,814282.73,95.7
822514.9,96.67,83.33,814282.73,95.7
821514.9,96.67,83.32,813282.73,95.7
821386.61,96.68,83.33,813166.17,95.71
821386.61,96.68,83.33,813166.17,95.71
821184.81,96.68,83.34,812954.18,95.71
821184.81,96.68,83.34,812954.18,95.71
820810.98,96.69,83.35,812553.97,95.72
820437.15,96.7,83.36,812150.89,95.72
820437.15,96.7,83.36,812150.89,95.72
820437.15,96.7,83.36,812150.89,95.72
820306.7,96.71,83.37,811912.86,95.72
820306.7,96.71,83.37,811912.86,95.72
820306.7,96.71,83.37,811912.86,95.72
820306.7,96.71,83.37,811912.86,95.72
819931.05,96.72,83.38,811600.19,95.74
819557.22,96.73,83.39,811200.87,95.74
819195.2,96.74,83.4,810712.73,95.74
819195.2,96.74,83.4,810712.73,95.74
819195.2,96.74,83.4,810712.73,95.74
819195.2,96.74,83.4,810712.73,95.74
818795.39,96.75,83.4,810292.58,95.74
818795.39,96.75,83.4,810292.58,95.74
818795.39,96.75,83.4,810292.58,95.74
818795.39,96.75,83.4,810292.58,95.74
818795.39,96.75,83.4,810292.58,95.74
818795.39,96.75,83.4,810292.58,95.74
818578.09,96.74,83.4,810014.47,95.73
818578.09,96.74,83.4,810014.47,95.73
818218.99,96.76,83.41,809730.53,95.75
818218.99,96.76,83.41,809730.53,95.75
818218.99,96.76,83.41,809730.53,95.75
818218.99,96.76,83.41,809730.53,95.75
818218.99,96.76,83.41,809730.53,95.75
818223.09,96.76,83.41,809855.68,95.77
818223.09,96.76,83.41,809824.05,95.76
818223.09,96.76,83.41,809824.05,95.76
818223.09,96.76,83.41,809824.05,95.76
818174.38,96.76,83.41,809775.21,95.76
818174.38,96.76,83.41,809775.21,95.76
818174.38,96.76,83.41,809775.21,95.76
818174.38,96.76,83.41,809775.21,95.76
818174.38,96.76,83.41,809775.21,95.76
818174.38,96.76,83.41,809775.21,95.76
818174.38,96.76,83.41,809775.21,95.76
818174.38,96.76,83.41,809719.08,95.76
818174.38,96.76,83.41,809719.08,95.76
818174.38,96.76,83.41,809719.08,95.76
817800.55,96.77,83.42,809301.11,95.76
817800.55,96.77,83.42,809301.11,95.76
817800.55,96.77,83.42,809301.11,95.76
817800.55,96.77,83.42,809301.11,95.76
817800.55,96.77,83.42,809301.11,95.76
817668.14,96.77,83.43,809175.14,95.77
817668.14,96.77,83.43,809175.14,95.77
817668.14,96.77,83.43,809175.14,95.77
817325.42,96.78,83.43,808796.53,95.77
816928.19,96.78,83.44,808447.04,95.78
816928.19,96.78,83.44,808447.04,95.78
816928.19,96.78,83.44,808447.04,95.78
816928.19,96.78,83.44,808447.04,95.78
816928.19,96.78,83.44,808447.04,95.78
816928.19,96.78,83.44,808447.04,95.78
816631.32,96.78,83.44,808173.84,95.78
816631.32,96.78,83.44,808173.84,95.78
816631.32,96.78,83.44,808173.84,95.78
816631.32,96.78,83.44,808173.84,95.78
816426.44,96.79,83.44,807961.16,95.78
816426.44,96.79,83.44,807961.16,95.78
816426.44,96.79,83.44,807961.16,95.78
816426.44,96.79,83.44,807961.16,95.78
816426.44,96.79,83.44,807961.16,95.78
816426.44,96.79,83.44,807961.16,95.78
816426.44,96.79,83.44,807961.16,95.78
816377.82,96.79,83.44,807940.24,95.79
816377.82,96.79,83.44,807940.24,95.79
816003.99,96.8,83.45,807668.86,95.81
816003.99,96.8,83.45,807668.86,95.81
816003.99,96.8,83.45,807668.86,95.81
816003.99,96.8,83.45,807668.86,95.81
815630.16,96.81,83.46,807381.53,95.83
815147.01,96.81,83.47,806866.49,95.83
814856.44,96.81,83.47,806533.95,95.83
813856.44,96.81,83.47,805533.95,95.82
813856.44,96.81,83.47,805533.95,95.82
813856.44,96.81,83.47,805533.95,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805108.84,95.82
813470.68,96.82,83.47,805127.15,95.82
813470.68,96.82,83.47,805127.15,95.82
813098.66,96.83,83.48,804723.64,95.83
813098.66,96.83,83.48,804723.64,95.83
813098.66,96.83,83.48,804723.64,95.83
813098.66,96.83,83.48,804752.79,95.83
812724.83,96.84,83.49,804471.72,95.85
812724.83,96.84,83.49,804471.72,95.85
812499.56,96.85,83.5,804328.31,95.87
812499.56,96.85,83.5,804328.31,95.87
812499.56,96.85,83.5,804328.31,95.87
812499.56,96.85,83.5,804328.31,95.87
812376.59,96.86,83.52,804293.73,95.9
812376.59,96.86,83.52,804293.73,95.9
812376.59,96.86,83.52,804293.73,95.9
812376.59,96.86,83.52,804293.73,95.9
812376.59,96.86,83.52,804314.46,95.9
812376.59,96.86,83.52,804314.46,95.9
812376.59,96.86,83.52,804314.46,95.9
812376.59,96.86,83.52,804314.46,95.9
812376.59,96.86,83.52,804314.46,95.9
812376.59,96.86,83.52,804314.46,95.9
812376.59,96.86,83.52,804314.46,95.9
812116.17,96.88,83.54,804156.59,95.93
812116.17,96.88,83.54,804156.59,95.93
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811857.38,96.88,83.54,804073.8,95.96
811473.55,96.89,83.55,803677.21,95.96
811185.85,96.9,83.55,803449.56,95.97
810788.62,96.9,83.56,803140.03,95.99
810788.62,96.9,83.56,803228.2,96.0
810788.62,96.9,83.56,803228.2,96.0
810788.62,96.9,83.56,803228.2,96.0
810788.62,96.9,83.56,803228.2,96.0
810788.62,96.9,83.56,803228.2,96.0
810788.62,96.9,83.56,803228.2,96.0
810788.62,96.9,83.56,803228.2,96.0
810629.78,96.9,83.56,803072.31,96.0
810629.78,96.9,83.56,803072.31,96.0
810629.78,96.9,83.56,803072.31,96.0
810629.78,96.9,83.56,803072.31,96.0
810332.91,96.91,83.56,802822.15,96.01
810332.91,96.91,83.56,802822.15,96.01
810332.91,96.91,83.56,802822.15,96.01
810332.91,96.91,83.56,802822.15,96.01
810332.91,96.91,83.56,802822.15,96.01
810332.91,96.91,83.56,802898.11,96.02
810332.91,96.91,83.56,802898.11,96.02
810332.91,96.91,83.56,802898.11,96.02
810332.91,96.91,83.56,802898.11,96.02
810332.91,96.91,83.56,802898.11,96.02
810332.91,96.91,83.56,802929.43,96.02
810332.91,96.91,83.56,802929.43,96.02
810332.91,96.91,83.56,802929.43,96.02
810332.91,96.91,83.56,802929.43,96.02
810332.91,96.91,83.56,802909.64,96.02
810039.47,96.91,83.56,802659.91,96.02
810039.47,96.91,83.56,802659.91,96.02
810039.47,96.91,83.56,802659.91,96.02
810039.47,96.91,83.56,802659.91,96.02
810039.47,96.91,83.56,802659.91,96.02
810039.47,96.91,83.56,802659.91,96.02
810039.47,96.91,83.56,802659.91,96.02
810039.47,96.91,83.56,802659.91,96.02
809711.61,96.91,83.57,802350.07,96.03
