ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
670,3474,702540,6212,702540
670,3474,703540,6212,703540
670,3474,704540,6212,704540
670,3474,705540,6212,705540
671,3482,705540,6212,705540
671,3482,706000,6212,706000
672,3490,707000,6212,707000
673,3498,707000,6212,707000
674,3506,708000,6212,708000
674,3506,709000,6212,709000
675,3514,709000,6212,709000
675,3514,709000,6212,709000
676,3516,710000,6212,710000
677,3524,710000,6212,710000
678,3532,711000,6212,711000
678,3532,711000,6212,711000
679,3540,711160,6212,711160
679,3540,712160,6212,712160
679,3540,712970,6212,712970
680,3548,713970,6212,713970
681,3556,713970,6212,713970
682,3564,714970,6212,714970
682,3564,715970,6212,715970
683,3566,716620,6212,716620
683,3566,716990,6212,716990
684,3568,717220,6212,717220
685,3576,718220,6212,718220
685,3576,719030,6212,719030
685,3576,719250,6212,719250
685,3576,719720,6212,719720
686,3584,720270,6212,720270
687,3592,721270,6212,721270
687,3592,722270,6212,722270
688,3594,723270,6212,723270
689,3596,723590,6212,723590
690,3604,723590,6212,723590
691,3608,724590,6212,724590
692,3610,725060,6212,725060
693,3612,725870,6212,725870
693,3612,726870,6212,726870
693,3612,727340,6212,727340
694,3616,728150,6212,728150
694,3616,729150,6212,729150
694,3616,729620,6212,729620
694,3616,730620,6212,730620
695,3618,730780,6212,730780
696,3626,731590,6212,731590
696,3626,732400,6212,732400
696,3626,732400,6212,732400
697,3634,733400,6212,733400
698,3636,734400,6212,734400
698,3636,735400,6212,735400
699,3638,736400,6212,736400
699,3638,737400,6212,737400
699,3638,738400,6212,738400
700,3640,739400,6212,739400
700,3640,740400,6212,740400
701,3648,741210,6212,741210
702,3650,742210,6212,742210
702,3650,743210,6212,743210
703,3652,744210,6212,744210
703,3652,745210,6212,745210
703,3652,746210,6212,746210
704,3660,747210,6212,747210
704,3660,747670,6212,747670
705,3668,748480,6212,748480
705,3668,749480,6212,749480
705,3668,749480,6212,749480
705,3668,750070,6212,750070
705,3668,751070,6212,751070
706,3676,752070,6212,752070
707,3684,753070,6212,753070
707,3684,754070,6212,754070
708,3686,754880,6212,754880
709,3688,755880,6212,755880
710,3696,756530,6212,756530
711,3698,756530,6212,756530
711,3698,757530,6212,757530
712,3706,758340,6212,758340
712,3706,758810,6212,758810
713,3714,759360,6212,759360
713,3714,760170,6212,760170
713,3714,761170,6212,761170
713,3714,762170,6212,762170
713,3714,762980,6212,762980
713,3714,763790,6212,763790
714,3722,764790,6212,764790
714,3722,765790,6212,765790
715,3730,766260,6212,766260
715,3730,766420,6212,766420
716,3738,766890,6212,766890
716,3738,766890,6212,766890
716,3738,766890,6212,766890
717,3740,767700,6212,767700
718,3748,768700,6212,768700
718,3748,769700,6212,769700
719,3756,770700,6212,770700
720,3764,771170,6212,771170
720,3764,771640,6212,771640
721,3768,772640,6212,772640
722,3770,773640,6212,773640
722,3770,774450,6212,774450
723,3778,775450,6212,775450
723,3778,776450,6212,776450
723,3778,777450,6212,777450
723,3778,778260,6212,778260
723,3778,778850,6212,778850
723,3778,779660,6212,779660
723,3778,780660,6212,780660
723,3778,781470,6212,781470
723,3778,781470,6212,781470
723,3778,782280,6212,782280
723,3778,783280,6212,783280
723,3778,784280,6212,784280
724,3780,785090,6212,785090
724,3780,785900,6212,785900
724,3780,786710,6212,786710
724,3780,787520,6212,787520
724,3780,788170,6212,788170
724,3780,789170,6212,789170
725,3782,789170,6212,789170
726,3790,790170,6212,790170
727,3798,790820,6212,790820
728,3806,791280,6212,791280
728,3806,792280,6212,792280
728,3806,793280,6212,793280
728,3806,794280,6212,794280
729,3814,795280,6212,795280
729,3814,795280,6212,795280
730,3822,803280,6212,803280
730,3822,804280,6212,804280
731,3824,805280,6212,805280
731,3824,805750,6212,805750
731,3824,806070,6212,806070
731,3824,806390,6212,806390
732,3826,807200,6212,807200
732,3826,808200,6212,808200
732,3826,809200,6212,809200
732,3826,809200,6212,809200
732,3826,810200,6212,810200
732,3826,811010,6212,811010
732,3826,812010,6212,812010
733,3828,812820,6212,812820
733,3828,813630,6212,813630
734,3836,814440,6212,814440
735,3837,815440,6212,815440
736,3839,816440,6212,816440
736,3839,817440,6212,817440
736,3839,818440,6212,818440
737,3847,819440,6212,819440
737,3847,819910,6212,819910
737,3847,820910,6212,820910
737,3847,821910,6212,821910
737,3847,822910,6212,822910
737,3847,823560,6212,823560
738,3849,824560,6212,824560
738,3849,825560,6212,825560
738,3849,826560,6212,826560
739,3851,826790,6212,826790
739,3851,827440,6212,827440
740,3859,828440,6212,828440
740,3859,829440,6212,829440
741,3867,830440,6212,830440
742,3875,831440,6212,831440
742,3875,832250,6212,832250
743,3883,833250,6212,833250
744,3891,833250,6212,833250
744,3891,834250,6212,834250
744,3891,834720,6212,834720
745,3899,835530,6212,835530
746,3900,835850,6212,835850
746,3900,835850,6212,835850
746,3900,835850,6212,835850
746,3900,836850,6212,836850
747,3902,837070,6212,837070
748,3910,838070,6212,838070
749,3912,838300,6212,838300
749,3912,839110,6212,839110
749,3912,839110,6212,839110
750,3916,840110,6212,840110
751,3924,841110,6212,841110
752,3926,841430,6212,841430
753,3934,842430,6212,842430
753,3934,843430,6212,843430
753,3934,844430,6212,844430
753,3934,845430,6212,845430
753,3934,846240,6212,846240
753,3934,847050,6212,847050
753,3934,847280,6212,847280
754,3942,848280,6212,848280
755,3944,849280,6212,849280
755,3944,850280,6212,850280
756,3946,851280,6212,851280
756,3946,852280,6212,852280
756,3946,853280,6212,853280
757,3948,854280,6212,854280
757,3948,854600,6212,854600
757,3948,855600,6212,855600
757,3948,856600,6212,856600
758,3950,856600,6212,856600
758,3950,857600,6212,857600
758,3950,858600,6212,858600
758,3950,860600,6212,860600
759,3952,860820,6212,860820
759,3952,860820,6212,860820
759,3952,861820,6212,861820
760,3954,862820,6212,862820
761,3958,863820,6212,863820
761,3958,863980,6212,863980
761,3958,863980,6212,863980
762,3960,864980,6212,864980
763,3962,865980,6212,865980
764,3964,866790,6212,866790
765,3972,867790,6212,867790
765,3972,868260,6212,868260
765,3972,868490,6212,868490
766,3980,869300,6212,869300
766,3980,869620,6212,869620
767,3982,870430,6212,870430
767,3982,870750,6212,870750
768,3984,871210,6212,871210
768,3984,872210,6212,872210
768,3984,873210,6212,873210
768,3984,873860,6212,873860
769,3986,874860,6212,874860
769,3986,875860,6212,875860
770,3988,876860,6212,876860
771,3996,877860,6212,877860
771,3996,878860,6212,878860
771,3996,879860,6212,879860
771,3996,880670,6212,880670
772,4004,881480,6212,881480
772,4004,882480,6212,882480
773,4012,883480,6212,883480
773,4012,884480,6212,884480
774,4020,885480,6212,885480
774,4020,886480,6212,886480
774,4020,887480,6212,887480
775,4028,888290,6212,888290
775,4028,889290,6212,889290
775,4028,890290,6212,890290
775,4028,891290,6212,891290
775,4028,892100,6212,892100
776,4030,893100,6212,893100
776,4030,894100,6212,894100
776,4030,894690,6212,894690
777,4032,895690,6212,895690
777,4032,896690,6212,896690
778,4034,897690,6212,897690
778,4034,897690,6212,897690
778,4034,898010,6212,898010
778,4034,898010,6212,898010
778,4034,898010,6212,898010
779,4042,899010,6212,899010
779,4042,899010,6212,899010
780,4044,899820,6212,899820
781,4052,900820,6212,900820
781,4052,900980,6212,900980
782,4054,901790,6212,901790
783,4062,902020,6212,902020
783,4062,902020,6212,902020
783,4062,902830,6212,902830
784,4070,903200,6212,903200
784,4070,903850,6212,903850
785,4078,904850,6212,904850
785,4078,905850,6212,905850
785,4078,906170,6212,906170
785,4078,906640,6212,906640
785,4078,906870,6212,906870
786,4086,914870,6212,914870
786,4086,915680,6212,915680
786,4086,916680,6212,916680
787,4088,917490,6212,917490
788,4090,918490,6212,918490
788,4090,919490,6212,919490
788,4090,920490,6212,920490
788,4090,921490,6212,921490
788,4090,922300,6212,922300
788,4090,923300,6212,923300
788,4090,924110,6212,924110
788,4090,925110,6212,925110
788,4090,925580,6212,925580
788,4090,926050,6212,926050
788,4090,927050,6212,927050
788,4090,927370,6212,927370
788,4090,927840,6212,927840
789,4098,928840,6212,928840
789,4098,929840,6212,929840
789,4098,930840,6212,930840
789,4098,931160,6212,931160
789,4098,931390,6212,931390
790,4106,932390,6212,932390
790,4106,933390,6212,933390
791,4114,934390,6212,934390
791,4114,935200,6212,935200
792,4116,936010,6212,936010
792,4116,937010,6212,937010
792,4116,937480,6212,937480
793,4118,938480,6212,938480
793,4118,938950,6212,938950
794,4120,939950,6212,939950
795,4122,940950,6212,940950
796,4130,941950,6212,941950
797,4138,942950,6212,942950
798,4146,943540,6212,943540
798,4146,944010,6212,944010
799,4148,944010,6212,944010
799,4148,944820,6212,944820
799,4148,944820,6212,944820
799,4148,944820,6212,944820
799,4148,948820,6212,948820
799,4148,949820,6212,949820
800,4150,951820,6212,951820
801,4158,952630,6212,952630
802,4160,953440,6212,953440
802,4160,954440,6212,954440
802,4160,954990,6212,954990
802,4160,955990,6212,955990
802,4160,956990,6212,956990
802,4160,957990,6212,957990
803,4168,958990,6212,958990
803,4168,959990,6212,959990
803,4168,960990,6212,960990
804,4176,961450,6212,961450
804,4176,962450,6212,962450
804,4176,962920,6212,962920
804,4176,963390,6212,963390
804,4176,964390,6212,964390
804,4176,965390,6212,965390
805,4178,966390,6212,966390
805,4178,967200,6212,967200
805,4178,967570,6212,967570
805,4178,968570,6212,968570
806,4180,968570,6212,968570
807,4182,969570,6212,969570
807,4182,970040,6212,970040
807,4182,971040,6212,971040
807,4182,971260,6212,971260
808,4184,972260,6212,972260
809,4186,973260,6212,973260
809,4186,973260,6212,973260
809,4186,974260,6212,974260
810,4188,975260,6212,975260
810,4188,976260,6212,976260
810,4188,977260,6212,977260
811,4196,978070,6212,978070
812,4204,979070,6212,979070
813,4212,980070,6212,980070
814,4214,981070,6212,981070
815,4222,982070,6212,982070
816,4230,983070,6212,983070
816,4230,984070,6212,984070
816,4230,984540,6212,984540
817,4232,985350,6212,985350
817,4232,985820,6212,985820
818,4234,986290,6212,986290
818,4234,987290,6212,987290
818,4234,987290,6212,987290
818,4234,987760,6212,987760
819,4242,988130,6212,988130
820,4244,989130,6212,989130
820,4244,989600,6212,989600
820,4244,990600,6212,990600
820,4244,991600,6212,991600
820,4244,991830,6212,991830
820,4244,992480,6212,992480
821,4246,992850,6212,992850
821,4246,993660,6212,993660
822,4254,994660,6212,994660
822,4254,995660,6212,995660
823,4256,996130,6212,996130
824,4264,997130,6212,997130
824,4264,997130,6212,997130
824,4264,998130,6212,998130
824,4264,999130,6212,999130
824,4264,999130,6212,999130
824,4264,999130,6212,999130
824,4264,999600,6212,999600
824,4264,1000600,6212,1000600
824,4264,1000920,6212,1000920
824,4264,1001150,6212,1001150
825,4266,1001310,6212,1001310
825,4266,1002310,6212,1002310
825,4266,1003310,6212,1003310
825,4266,1004310,6212,1004310
826,4274,1004310,6212,1004310
827,4276,1004780,6212,1004780
828,4284,1005590,6212,1005590
828,4284,1006180,6212,1006180
829,4292,1007180,6212,1007180
830,4300,1007830,6212,1007830
831,4308,1009830,6212,1009830
832,4316,1010830,6212,1010830
832,4316,1011830,6212,1011830
832,4316,1012830,6212,1012830
833,4324,1013830,6212,1013830
833,4324,1014830,6212,1014830
834,4326,1015830,6212,1015830
834,4326,1016830,6212,1016830
834,4326,1017150,6212,1017150
834,4326,1021150,6212,1021150
834,4326,1022150,6212,1022150
834,4326,1023150,6212,1023150
834,4326,1023800,6212,1023800
834,4326,1023800,6212,1023800
835,4328,1024800,6212,1024800
836,4330,1025800,6212,1025800
837,4338,1026610,6212,1026610
837,4338,1027420,6212,1027420
837,4338,1028420,6212,1028420
837,4338,1028420,6212,1028420
838,4346,1028890,6212,1028890
838,4346,1029890,6212,1029890
839,4348,1030120,6212,1030120
839,4348,1031120,6212,1031120
839,4348,1032120,6212,1032120
839,4348,1033120,6212,1033120
839,4348,1034120,6212,1034120
839,4348,1035120,6212,1035120
840,4350,1036120,6212,1036120
840,4350,1037120,6212,1037120
841,4358,1038120,6212,1038120
842,4366,1038120,6212,1038120
843,4368,1038120,6212,1038120
843,4368,1038930,6212,1038930
844,4376,1038930,6212,1038930
845,4384,1039740,6212,1039740
846,4392,1040740,6212,1040740
846,4392,1041740,6212,1041740
846,4392,1041740,6212,1041740
847,4400,1041900,6212,1041900
847,4400,1042220,6212,1042220
847,4400,1043220,6212,1043220
847,4400,1043220,6212,1043220
848,4402,1044220,6212,1044220
848,4402,1045220,6212,1045220
848,4402,1046220,6212,1046220
849,4404,1046540,6212,1046540
849,4404,1047540,6212,1047540
849,4404,1048540,6212,1048540
849,4404,1049350,6212,1049350
849,4404,1050350,6212,1050350
849,4404,1051160,6212,1051160
849,4404,1052160,6212,1052160
849,4404,1053160,6212,1053160
849,4404,1054160,6212,1054160
850,4406,1054810,6212,1054810
850,4406,1055810,6212,1055810
850,4406,1056620,6212,1056620
851,4408,1056620,6212,1056620
851,4408,1057270,6212,1057270
851,4408,1058270,6212,1058270
851,4408,1059270,6212,1059270
851,4408,1060270,6212,1060270
852,4416,1061270,6212,1061270
853,4424,1062080,6212,1062080
853,4424,1062550,6212,1062550
853,4424,1063550,6212,1063550
854,4432,1064550,6212,1064550
855,4434,1065360,6212,1065360
856,4436,1065360,6212,1065360
856,4436,1066360,6212,1066360
856,4436,1067170,6212,1067170
856,4436,1067720,6212,1067720
857,4438,1068040,6212,1068040
858,4440,1069040,6212,1069040
858,4440,1069040,6212,1069040
858,4440,1070040,6212,1070040
858,4440,1071040,6212,1071040
858,4440,1072040,6212,1072040
858,4440,1073040,6212,1073040
859,4448,1073510,6212,1073510
860,4450,1074510,6212,1074510
860,4450,1075510,6212,1075510
860,4450,1076320,6212,1076320
861,4458,1077320,6212,1077320
861,4458,1078320,6212,1078320
861,4458,1079130,6212,1079130
861,4458,1080130,6212,1080130
861,4458,1080130,6212,1080130
861,4458,1081130,6212,1081130
861,4458,1082130,6212,1082130
861,4458,1083130,6212,1083130
862,4460,1084130,6212,1084130
863,4462,1084600,6212,1084600
863,4462,1085600,6212,1085600
863,4462,1086250,6212,1086250
863,4462,1087250,6212,1087250
863,4462,1088250,6212,1088250
863,4462,1088570,6212,1088570
863,4462,1089380,6212,1089380
864,4470,1090380,6212,1090380
865,4472,1090380,6212,1090380
866,4480,1091380,6212,1091380
867,4482,1091380,6212,1091380
867,4482,1092380,6212,1092380
868,4486,1093190,6212,1093190
869,4494,1094190,6212,1094190
870,4502,1094190,6212,1094190
870,4502,1095190,6212,1095190
870,4502,1095660,6212,1095660
870,4502,1096470,6212,1096470
871,4504,1096470,6212,1096470
872,4512,1097470,6212,1097470
872,4512,1098470,6212,1098470
872,4512,1099280,6212,1099280
872,4512,1100090,6212,1100090
873,4520,1100740,6212,1100740
873,4520,1101550,6212,1101550
873,4520,1102360,6212,1102360
873,4520,1102360,6212,1102360
873,4520,1102360,6212,1102360
873,4520,1103360,6212,1103360
873,4520,1103360,6212,1103360
873,4520,1103680,6212,1103680
873,4520,1104680,6212,1104680
874,4528,1105680,6212,1105680
874,4528,1106680,6212,1106680
875,4536,1107490,6212,1107490
875,4536,1108490,6212,1108490
875,4536,1109080,6212,1109080
875,4536,1109080,6212,1109080
875,4536,1109080,6212,1109080
876,4544,1110080,6212,1110080
877,4548,1111080,6212,1111080
877,4548,1111080,6212,1111080
878,4556,1112080,6212,1112080
879,4564,1113080,6212,1113080
879,4564,1113450,6212,1113450
879,4564,1113680,6212,1113680
879,4564,1114680,6212,1114680
880,4572,1115680,6212,1115680
881,4580,1116490,6212,1116490
881,4580,1117140,6212,1117140
881,4580,1117140,6212,1117140
881,4580,1117950,6212,1117950
881,4580,1118760,6212,1118760
882,4588,1119760,6212,1119760
882,4588,1120130,6212,1120130
882,4588,1120130,6212,1120130
882,4588,1121130,6212,1121130
882,4588,1121600,6212,1121600
882,4588,1122600,6212,1122600
882,4588,1122600,6212,1122600
882,4588,1123600,6212,1123600
883,4596,1124600,6212,1124600
883,4596,1125600,6212,1125600
884,4604,1125920,6212,1125920
884,4604,1126920,6212,1126920
884,4604,1127920,6212,1127920
884,4604,1128920,6212,1128920
884,4604,1129730,6212,1129730
885,4612,1129950,6212,1129950
885,4612,1130270,6212,1130270
885,4612,1131080,6212,1131080
885,4612,1131550,6212,1131550
885,4612,1132550,6212,1132550
886,4614,1133550,6212,1133550
886,4614,1134020,6212,1134020
887,4622,1135020,6212,1135020
887,4622,1135490,6212,1135490
887,4622,1136490,6212,1136490
887,4622,1137490,6212,1137490
887,4622,1138300,6212,1138300
887,4622,1138770,6212,1138770
888,4624,1139580,6212,1139580
888,4624,1139900,6212,1139900
888,4624,1140710,6212,1140710
889,4632,1141710,6212,1141710
889,4632,1142520,6212,1142520
889,4632,1143520,6212,1143520
889,4632,1144520,6212,1144520
889,4632,1144740,6212,1144740
889,4632,1145740,6212,1145740
890,4640,1146550,6212,1146550
890,4640,1146920,6212,1146920
891,4642,1147030,6212,1147030
891,4642,1147030,6212,1147030
891,4642,1148030,6212,1148030
891,4642,1149030,6212,1149030
891,4642,1150030,6212,1150030
892,4644,1151030,6212,1151030
893,4646,1152030,6212,1152030
893,4646,1153030,6212,1153030
894,4648,1154030,6212,1154030
894,4648,1155030,6212,1155030
895,4656,1156030,6212,1156030
895,4656,1157030,6212,1157030
895,4656,1158030,6212,1158030
895,4656,1158500,6212,1158500
895,4656,1158820,6212,1158820
895,4656,1159630,6212,1159630
895,4656,1159630,6212,1159630
896,4664,1160280,6212,1160280
896,4664,1160280,6212,1160280
896,4664,1161280,6212,1161280
896,4664,1161280,6212,1161280
896,4664,1162280,6212,1162280
896,4664,1163280,6212,1163280
896,4664,1163600,6212,1163600
896,4664,1164250,6212,1164250
896,4664,1164840,6212,1164840
896,4664,1165650,6212,1165650
896,4664,1166120,6212,1166120
896,4664,1166930,6212,1166930
896,4664,1167250,6212,1167250
896,4664,1168250,6212,1168250
897,4666,1169250,6212,1169250
897,4666,1169620,6212,1169620
897,4666,1170090,6212,1170090
898,4670,1170900,6212,1170900
898,4670,1171120,6212,1171120
898,4670,1172120,6212,1172120
898,4670,1173120,6212,1173120
899,4672,1174120,6212,1174120
899,4672,1175120,6212,1175120
899,4672,1175120,6212,1175120
899,4672,1176120,6212,1176120
899,4672,1176930,6212,1176930
900,4676,1177930,6212,1177930
900,4676,1178250,6212,1178250
900,4676,1178720,6212,1178720
900,4676,1179720,6212,1179720
900,4676,1180720,6212,1180720
901,4678,1180720,6212,1180720
901,4678,1180720,6212,1180720
901,4678,1181370,6212,1181370
902,4686,1182370,6212,1182370
902,4686,1182920,6212,1182920
902,4686,1183730,6212,1183730
902,4686,1184730,6212,1184730
903,4688,1185730,6212,1185730
903,4688,1185730,6212,1185730
903,4688,1186380,6212,1186380
903,4688,1187380,6212,1187380
903,4688,1188380,6212,1188380
904,4690,1189380,6212,1189380
904,4690,1189700,6212,1189700
905,4692,1190170,6212,1190170
906,4694,1191170,6212,1191170
906,4694,1192170,6212,1192170
906,4694,1193170,6212,1193170
906,4694,1194170,6212,1194170
906,4694,1194170,6212,1194170
906,4694,1194170,6212,1194170
906,4694,1195170,6212,1195170
906,4694,1195980,6212,1195980
907,4696,1196790,6212,1196790
907,4696,1197790,6212,1197790
907,4696,1197790,6212,1197790
907,4696,1197790,6212,1197790
907,4696,1198790,6212,1198790
907,4696,1199110,6212,1199110
907,4696,1199430,6212,1199430
908,4698,1200430,6212,1200430
908,4698,1201240,6212,1201240
909,4706,1202240,6212,1202240
909,4706,1203240,6212,1203240
909,4706,1203710,6212,1203710
909,4706,1204520,6212,1204520
910,4708,1204990,6212,1204990
