ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
882996.71,15.17,1.58,178550.12,3.07
882860.73,15.17,1.58,178470.81,3.07
882913.44,15.18,1.58,178470.81,3.07
882777.46,15.18,1.58,178632.48,3.07
882641.48,15.18,1.58,178622.59,3.07
882505.5,15.18,1.58,178623.88,3.07
882959.07,15.19,1.59,178623.88,3.07
882959.07,15.19,1.59,178541.13,3.07
883122.86,15.19,1.59,179456.59,3.09
883175.57,15.2,1.6,179456.65,3.09
883039.59,15.2,1.6,179377.34,3.09
882903.61,15.2,1.6,179377.34,3.09
883288.27,15.2,1.61,179290.6,3.09
883152.29,15.2,1.61,179290.13,3.09
883152.29,15.2,1.61,179210.82,3.09
883016.32,15.2,1.61,179210.98,3.09
883069.02,15.21,1.61,179344.62,3.09
883350.13,15.21,1.62,179674.16,3.09
883350.13,15.21,1.62,179683.81,3.09
883740.69,15.22,1.62,179684.59,3.09
884125.35,15.23,1.63,179684.22,3.09
884178.06,15.23,1.63,179688.71,3.1
884474.08,15.24,1.64,179752.31,3.1
884338.1,15.24,1.64,179758.54,3.1
884390.8,15.24,1.64,179869.62,3.1
884686.82,15.25,1.65,179979.81,3.1
884990.99,15.25,1.66,179979.5,3.1
884855.02,15.25,1.66,179964.7,3.1
884719.04,15.25,1.66,179964.7,3.1
884583.06,15.25,1.66,179964.39,3.1
885044.29,15.26,1.66,179965.55,3.1
885044.29,15.26,1.66,179886.24,3.1
885685.03,15.28,1.68,179950.67,3.1
884597.21,15.28,1.68,179950.36,3.11
884461.23,15.28,1.68,179949.99,3.11
884513.94,15.28,1.68,179950.05,3.11
884513.94,15.28,1.68,179949.74,3.11
884377.96,15.28,1.68,179985.48,3.11
884241.98,15.28,1.68,179985.64,3.11
884703.21,15.29,1.69,180006.54,3.11
885390.08,15.3,1.71,180111.0,3.11
885254.1,15.31,1.71,180110.52,3.11
885118.12,15.31,1.71,180110.52,3.11
884982.15,15.31,1.71,180031.21,3.11
885172.6,15.31,1.71,180031.21,3.11
885225.3,15.31,1.72,180142.29,3.12
885089.32,15.31,1.72,180142.45,3.12
885279.77,15.32,1.72,180142.14,3.12
885575.8,15.33,1.73,180142.14,3.12
885575.8,15.33,1.73,180141.85,3.12
885628.5,15.33,1.73,180277.15,3.12
886332.92,15.34,1.74,180463.48,3.12
886628.94,15.35,1.75,180463.01,3.12
886924.96,15.35,1.76,180462.7,3.12
887220.98,15.36,1.76,180448.77,3.12
887273.68,15.36,1.77,180526.07,3.13
887137.71,15.36,1.77,180525.76,3.13
887522.37,15.37,1.77,180525.45,3.13
887386.39,15.37,1.77,180853.79,3.13
887439.09,15.38,1.78,180853.86,3.13
887735.11,15.38,1.78,180853.85,3.13
887599.14,15.38,1.78,180796.79,3.13
887983.8,15.39,1.79,180796.47,3.13
888036.5,15.39,1.79,180796.54,3.13
888427.06,15.4,1.8,181004.83,3.14
888291.09,15.4,1.8,181004.99,3.14
888481.54,15.41,1.81,181004.68,3.14
888481.54,15.41,1.81,181004.68,3.14
888345.56,15.41,1.81,181004.37,3.14
888641.58,15.41,1.81,181004.37,3.14
888505.6,15.41,1.81,181004.06,3.14
888890.27,15.42,1.82,181105.73,3.14
888754.29,15.42,1.82,181111.96,3.14
888618.31,15.42,1.82,181111.96,3.14
888983.92,15.43,1.83,181032.65,3.14
888847.94,15.43,1.83,181032.65,3.14
888711.96,15.43,1.83,181279.84,3.15
888575.98,15.43,1.83,181279.83,3.15
888440.01,15.43,1.83,181250.63,3.15
888304.03,15.43,1.83,181251.1,3.15
888168.05,15.43,1.83,181251.26,3.15
888032.07,15.43,1.83,181251.26,3.15
888032.07,15.43,1.83,181174.27,3.15
888032.07,15.43,1.83,181094.96,3.15
888485.64,15.44,1.84,181094.65,3.15
888349.67,15.44,1.84,181094.65,3.15
891805.76,15.5,1.9,184119.16,3.2
892627.07,15.51,1.92,184267.89,3.2
892955.54,15.52,1.92,183996.03,3.2
892819.56,15.52,1.92,183995.73,3.2
892683.58,15.52,1.92,183995.42,3.2
892547.6,15.52,1.92,183909.88,3.2
892600.31,15.52,1.93,184020.96,3.2
892653.01,15.53,1.93,184132.04,3.2
892940.88,15.53,1.94,184377.6,3.21
892804.9,15.53,1.94,184377.6,3.21
892668.92,15.53,1.94,184350.05,3.21
892532.94,15.54,1.94,184270.74,3.21
892532.94,15.54,1.94,184270.36,3.21
892396.97,15.54,1.94,184270.36,3.21
892260.99,15.54,1.94,184270.05,3.21
892313.69,15.54,1.94,184569.52,3.21
892177.71,15.54,1.94,184563.98,3.21
892473.74,15.55,1.95,184563.67,3.21
892337.76,15.55,1.95,184563.67,3.22
892390.46,15.55,1.95,184698.97,3.22
892443.16,15.55,1.95,184697.41,3.22
892307.18,15.55,1.96,184697.1,3.22
892171.21,15.55,1.96,184681.56,3.22
892035.23,15.55,1.96,184666.03,3.22
892087.93,15.56,1.96,184666.09,3.22
892554.12,15.57,1.97,184363.94,3.22
892418.14,15.57,1.97,184399.68,3.22
893648.89,15.59,1.99,185275.07,3.23
894289.63,15.6,2.0,185339.51,3.23
894750.86,15.61,2.01,185562.92,3.24
895046.88,15.62,2.02,185562.92,3.24
895099.58,15.62,2.02,185674.0,3.24
894963.6,15.62,2.02,185673.69,3.24
894827.63,15.62,2.02,185663.8,3.24
894691.65,15.62,2.02,185663.8,3.24
894744.35,15.62,2.03,185663.8,3.24
894988.39,15.63,2.03,186041.91,3.25
894852.41,15.63,2.03,186041.6,3.25
893764.59,15.63,2.03,186041.6,3.25
894045.7,15.64,2.04,186041.29,3.25
894098.4,15.64,2.04,186040.98,3.25
894098.4,15.64,2.04,186040.67,3.25
893962.42,15.64,2.04,186040.36,3.26
893826.45,15.64,2.05,186030.46,3.26
893826.45,15.64,2.05,186030.46,3.26
893690.47,15.64,2.05,186030.15,3.26
893554.49,15.64,2.05,186030.31,3.26
894008.06,15.65,2.05,186030.0,3.26
893872.08,15.65,2.05,186029.62,3.26
894262.65,15.66,2.06,186029.62,3.26
894126.67,15.66,2.06,186006.94,3.26
893990.69,15.66,2.06,185927.63,3.26
893854.72,15.66,2.06,185848.31,3.26
894150.74,15.67,2.07,185847.84,3.26
894446.76,15.67,2.08,185847.84,3.26
894742.78,15.68,2.08,186122.24,3.26
894606.8,15.68,2.08,186122.24,3.26
894659.5,15.68,2.09,186121.84,3.26
894523.53,15.68,2.09,186043.88,3.26
894387.55,15.68,2.09,186043.88,3.26
894772.21,15.69,2.09,186043.88,3.26
894824.91,15.7,2.1,186043.94,3.26
895209.57,15.7,2.11,186046.33,3.26
895505.59,15.71,2.11,186046.02,3.26
895558.3,15.71,2.11,186181.31,3.27
895854.32,15.72,2.12,186181.0,3.27
895718.34,15.72,2.12,186101.69,3.27
895346.34,15.71,2.12,185801.76,3.26
895346.34,15.71,2.12,185801.45,3.26
895743.62,15.72,2.12,185634.38,3.26
895607.64,15.72,2.12,185640.61,3.26
895471.67,15.72,2.13,185640.61,3.26
895524.37,15.73,2.13,185633.24,3.26
895388.39,15.73,2.13,185632.92,3.26
895684.41,15.73,2.14,185886.27,3.27
896069.07,15.74,2.14,185887.04,3.27
896365.1,15.75,2.15,185886.73,3.27
896417.8,15.75,2.15,185886.8,3.27
896713.82,15.76,2.16,185996.98,3.27
896610.29,15.76,2.16,186036.22,3.27
896474.31,15.76,2.16,186035.91,3.27
896338.34,15.76,2.16,186035.59,3.27
897569.08,15.78,2.18,186910.99,3.29
897759.54,15.79,2.19,186843.06,3.29
897623.56,15.79,2.19,187581.04,3.3
897676.26,15.79,2.19,187692.12,3.3
897676.26,15.79,2.19,187899.41,3.3
897728.96,15.79,2.19,188010.49,3.31
897592.98,15.79,2.19,187987.8,3.31
897457.01,15.79,2.19,187987.49,3.31
897753.03,15.8,2.2,187987.49,3.31
898983.78,15.82,2.22,188862.89,3.32
898983.78,15.82,2.22,188861.89,3.32
898847.8,15.82,2.22,188868.12,3.32
898711.82,15.82,2.22,188867.74,3.32
898575.85,15.82,2.22,188867.43,3.33
898439.87,15.82,2.22,188788.12,3.32
898336.34,15.82,2.23,188804.83,3.33
898721.0,15.83,2.23,188224.02,3.32
898585.02,15.83,2.23,188224.02,3.32
898449.05,15.83,2.23,188224.02,3.32
898449.05,15.83,2.23,188223.99,3.32
898449.05,15.83,2.23,188223.68,3.32
898313.07,15.83,2.23,188223.37,3.32
898177.09,15.83,2.23,188195.82,3.32
898473.11,15.84,2.24,188195.81,3.32
898337.14,15.84,2.24,188116.5,3.32
898337.14,15.84,2.24,188116.13,3.32
898527.59,15.84,2.25,188115.82,3.32
898391.61,15.85,2.25,188115.82,3.32
898687.63,15.85,2.25,188115.51,3.32
898687.63,15.85,2.25,188120.73,3.32
899109.54,15.86,2.26,188134.3,3.32
899405.56,15.87,2.27,188133.98,3.32
899269.58,15.87,2.27,188106.44,3.32
899269.58,15.87,2.27,188023.69,3.32
899166.05,15.87,2.27,188117.61,3.32
899030.08,15.87,2.27,188117.3,3.32
898894.1,15.87,2.27,188117.3,3.32
899232.24,15.88,2.28,187937.16,3.32
899096.26,15.88,2.28,187936.85,3.32
898960.28,15.88,2.28,188184.04,3.32
898824.31,15.88,2.28,188183.73,3.32
899277.88,15.89,2.29,188183.42,3.32
899141.9,15.89,2.29,188183.11,3.33
899005.92,15.89,2.29,188182.8,3.33
899058.62,15.89,2.29,187908.68,3.32
898922.65,15.89,2.29,187829.37,3.32
898786.67,15.89,2.29,187835.6,3.32
899090.84,15.9,2.3,187823.12,3.32
898954.86,15.9,2.3,187813.22,3.32
899259.04,15.91,2.31,187800.75,3.32
899123.06,15.91,2.31,187800.75,3.32
899175.76,15.91,2.31,187911.83,3.32
899175.76,15.91,2.31,187834.84,3.32
899039.78,15.91,2.31,187765.43,3.32
898903.81,15.91,2.31,187765.58,3.32
898767.83,15.91,2.31,187765.27,3.32
898820.53,15.91,2.32,187765.34,3.32
899064.56,15.92,2.32,187765.03,3.32
899360.59,15.93,2.33,187765.03,3.32
899224.61,15.93,2.33,187764.71,3.33
898680.7,15.93,2.33,188883.08,3.35
898680.7,15.93,2.33,188882.7,3.35
898976.72,15.93,2.34,188992.89,3.35
898976.72,15.93,2.34,188992.89,3.35
899361.38,15.94,2.34,188992.58,3.35
899414.08,15.95,2.35,189103.66,3.35
899278.11,15.95,2.35,189103.66,3.35
899242.05,15.95,2.35,190144.18,3.37
899242.05,15.95,2.35,189881.44,3.37
899106.07,15.95,2.35,189881.06,3.37
899628.53,15.96,2.36,190768.73,3.38
900269.28,15.97,2.37,190833.16,3.39
900133.3,15.97,2.38,190832.85,3.39
899997.32,15.97,2.38,190833.01,3.39
899997.32,15.97,2.38,190832.72,3.39
899861.34,15.97,2.38,190832.41,3.39
900157.36,15.98,2.38,190832.1,3.39
900347.82,15.99,2.39,190831.79,3.39
900211.84,15.99,2.39,190831.48,3.39
900075.86,15.99,2.39,190831.48,3.39
900119.13,15.99,2.39,191515.8,3.4
899983.15,15.99,2.39,191524.95,3.4
900279.17,15.99,2.4,191524.64,3.4
900663.83,16.0,2.4,191626.31,3.4
900716.53,16.01,2.41,191626.38,3.41
900769.24,16.01,2.41,191626.44,3.41
901065.26,16.02,2.42,191736.62,3.41
900929.28,16.02,2.42,191726.73,3.41
900929.28,16.02,2.42,191741.46,3.41
900793.3,16.02,2.42,191741.15,3.41
900657.32,16.02,2.42,191741.31,3.41
900521.35,16.02,2.42,191741.0,3.41
900385.37,16.02,2.42,191712.48,3.41
900846.6,16.03,2.43,191712.16,3.41
900710.62,16.03,2.43,191711.85,3.41
900574.64,16.03,2.43,191711.54,3.41
900438.66,16.03,2.43,191711.54,3.41
900491.36,16.03,2.43,191705.48,3.41
900491.36,16.03,2.43,191705.48,3.41
900795.54,16.04,2.44,191718.06,3.41
901256.76,16.05,2.45,191717.75,3.41
901120.79,16.05,2.45,191717.91,3.41
900984.81,16.05,2.45,191717.6,3.41
901280.83,16.05,2.46,191717.29,3.41
901144.85,16.05,2.46,191707.39,3.42
901008.87,16.05,2.46,191707.08,3.42
900872.9,16.06,2.46,191706.77,3.42
899785.08,16.06,2.46,191706.45,3.42
900169.74,16.07,2.47,191706.14,3.42
900450.85,16.07,2.48,191728.06,3.42
900788.99,16.08,2.48,191547.92,3.42
900788.99,16.08,2.48,191468.61,3.42
900653.01,16.08,2.48,191455.32,3.42
900705.71,16.09,2.49,191455.38,3.42
901001.74,16.09,2.49,191455.07,3.42
900494.34,16.09,2.49,190889.64,3.41
900358.36,16.09,2.49,190886.01,3.41
900819.59,16.09,2.5,190806.7,3.41
900683.61,16.1,2.5,190806.23,3.41
900979.63,16.1,2.5,190806.23,3.41
901032.33,16.11,2.51,190807.53,3.41
900896.35,16.11,2.51,190803.93,3.41
900949.05,16.11,2.51,190803.49,3.41
900725.6,16.11,2.51,190566.28,3.41
900725.6,16.11,2.51,190566.28,3.41
900790.92,16.11,2.51,190143.01,3.4
900843.62,16.11,2.51,190254.1,3.4
900843.62,16.11,2.51,190115.61,3.4
900843.62,16.11,2.51,190036.3,3.4
900858.37,16.12,2.52,190192.3,3.4
900722.39,16.12,2.52,190688.73,3.41
900775.09,16.12,2.52,190688.79,3.41
901159.75,16.13,2.53,190688.48,3.41
901212.45,16.13,2.53,190799.56,3.41
901076.48,16.13,2.53,190789.66,3.42
901129.18,16.13,2.54,190900.74,3.42
900993.2,16.13,2.54,190900.74,3.42
900857.22,16.13,2.54,190890.84,3.42
901241.88,16.14,2.54,190987.82,3.42
901105.91,16.14,2.55,190987.82,3.42
901410.08,16.15,2.55,190975.35,3.42
901274.1,16.15,2.55,190896.04,3.42
901339.42,16.15,2.56,190472.77,3.41
901203.44,16.15,2.56,190472.3,3.41
901067.47,16.15,2.56,190478.53,3.41
900931.49,16.16,2.56,190871.93,3.42
900931.49,16.16,2.56,190871.93,3.42
900984.19,16.16,2.56,190667.12,3.42
900848.21,16.16,2.56,190667.12,3.42
900848.21,16.16,2.56,190672.35,3.42
900712.24,16.16,2.56,190671.88,3.42
900764.94,16.16,2.56,190782.96,3.42
900628.96,16.16,2.57,190782.64,3.42
900492.98,16.16,2.57,190788.87,3.42
901252.45,16.18,2.58,190871.66,3.43
901305.15,16.18,2.59,190982.74,3.43
901357.85,16.19,2.59,191093.82,3.43
901819.08,16.2,2.6,191093.51,3.43
901683.1,16.2,2.6,191266.34,3.44
901987.27,16.2,2.61,191269.96,3.44
902039.97,16.21,2.61,191269.96,3.44
901904.0,16.21,2.61,191184.42,3.44
901768.02,16.21,2.61,191184.42,3.44
901632.04,16.21,2.61,191184.11,3.44
901496.06,16.21,2.61,191174.21,3.44
901360.09,16.21,2.61,191164.32,3.44
901224.11,16.21,2.61,191085.01,3.44
901224.11,16.21,2.61,191084.7,3.44
901224.11,16.21,2.61,191229.39,3.44
901088.13,16.21,2.61,191229.39,3.44
900952.15,16.21,2.61,191228.92,3.44
900816.18,16.21,2.61,191393.44,3.44
900680.2,16.21,2.61,191389.84,3.44
900544.22,16.21,2.61,191389.84,3.45
900544.22,16.21,2.61,191199.45,3.44
900644.14,16.21,2.62,191358.24,3.44
900834.24,16.22,2.62,190628.74,3.43
900886.94,16.22,2.62,190628.74,3.43
900750.96,16.22,2.63,190559.33,3.43
900803.66,16.23,2.63,190559.33,3.43
900803.66,16.23,2.63,190559.33,3.43
900667.68,16.23,2.63,190559.49,3.43
900531.71,16.23,2.63,190480.18,3.43
900395.73,16.23,2.63,190480.18,3.43
900259.75,16.23,2.63,190479.87,3.43
900259.75,16.23,2.63,190479.87,3.43
900123.78,16.23,2.63,190479.87,3.43
900176.48,16.23,2.63,190479.87,3.43
900040.5,16.23,2.63,190400.55,3.43
899904.52,16.23,2.64,190406.78,3.43
899768.54,16.23,2.64,190337.37,3.43
899645.19,16.23,2.64,189721.51,3.42
899509.21,16.23,2.64,189711.61,3.42
899699.66,16.24,2.64,189711.3,3.42
899563.68,16.24,2.64,189683.75,3.42
899460.16,16.24,2.64,189777.68,3.43
899324.18,16.24,2.64,189777.3,3.43
898907.66,16.24,2.64,189384.6,3.42
898771.68,16.24,2.64,189384.23,3.42
899156.34,16.25,2.65,189485.9,3.42
899020.36,16.25,2.65,189486.06,3.42
898949.23,16.25,2.65,189207.96,3.42
899287.37,16.26,2.66,189027.82,3.42
899287.37,16.26,2.66,189027.82,3.42
899151.39,16.26,2.66,189027.82,3.42
899015.42,16.26,2.66,189027.82,3.42
898879.44,16.26,2.66,189027.52,3.42
898743.46,16.26,2.66,189027.52,3.42
898607.49,16.26,2.66,189027.21,3.42
898660.19,16.26,2.66,189495.63,3.43
898660.19,16.26,2.66,189426.21,3.43
898660.19,16.26,2.66,189346.9,3.43
898524.21,16.26,2.67,189341.5,3.43
898714.66,16.27,2.67,189376.59,3.43
898591.3,16.27,2.67,188760.72,3.42
898455.33,16.27,2.67,188760.41,3.42
898699.36,16.28,2.68,188760.1,3.42
898699.36,16.28,2.68,188680.79,3.42
899114.98,16.28,2.69,188957.9,3.42
898979.0,16.28,2.69,188957.89,3.42
899283.17,16.29,2.69,188945.42,3.42
899147.19,16.29,2.69,190324.56,3.45
899147.19,16.29,2.69,190247.56,3.45
899011.22,16.29,2.69,190224.87,3.45
899376.82,16.3,2.7,190224.56,3.45
899240.84,16.3,2.7,190224.72,3.45
899306.17,16.3,2.71,189801.46,3.44
899170.19,16.3,2.71,189801.15,3.44
899034.21,16.3,2.71,190174.6,3.45
898898.23,16.31,2.71,190174.29,3.45
899194.25,16.31,2.71,190360.1,3.45
899058.28,16.31,2.71,190359.79,3.45
898922.3,16.31,2.72,190359.95,3.45
899681.76,16.33,2.73,190552.14,3.46
899545.79,16.33,2.73,190524.6,3.46
899409.81,16.33,2.73,190439.06,3.46
899273.83,16.33,2.73,190353.52,3.46
899273.83,16.33,2.73,190358.74,3.46
899578.0,16.34,2.74,189887.87,3.45
899442.03,16.34,2.74,189887.55,3.45
899442.03,16.34,2.74,189887.24,3.45
899306.05,16.34,2.74,189886.93,3.45
899170.07,16.34,2.74,189927.7,3.45
899170.07,16.34,2.74,189934.78,3.45
899170.07,16.34,2.74,189944.44,3.45
899034.09,16.34,2.74,189950.66,3.45
899034.09,16.34,2.74,189955.89,3.45
898898.12,16.34,2.74,189955.58,3.45
898898.12,16.34,2.74,189765.19,3.45
899288.68,16.35,2.75,189764.88,3.45
899152.7,16.35,2.75,189764.5,3.45
898626.25,16.34,2.74,189212.43,3.44
898490.27,16.34,2.74,189212.43,3.44
898490.27,16.34,2.74,189212.15,3.44
898354.29,16.34,2.74,189211.84,3.44
898218.32,16.34,2.75,189275.93,3.44
898408.77,16.35,2.75,189343.56,3.45
898774.37,16.36,2.76,190249.34,3.46
899227.94,16.37,2.77,190306.09,3.46
899091.96,16.37,2.77,190305.77,3.46
899144.67,16.37,2.77,190305.77,3.46
899605.89,16.38,2.78,190313.76,3.46
899901.91,16.38,2.79,190308.04,3.47
900183.02,16.39,2.79,190307.73,3.47
900047.05,16.39,2.79,190307.89,3.47
899330.59,16.38,2.78,189565.82,3.45
899194.61,16.38,2.78,189572.05,3.45
899591.89,16.39,2.79,189404.97,3.45
899591.89,16.39,2.79,189404.66,3.45
899488.36,16.39,2.79,189498.59,3.45
899784.39,16.4,2.8,189608.77,3.46
899849.71,16.4,2.8,189185.51,3.45
899713.73,16.4,2.81,189185.04,3.45
900009.75,16.41,2.81,189794.87,3.46
900062.45,16.41,2.82,189261.69,3.45
899926.47,16.41,2.82,189234.14,3.45
900222.5,16.42,2.82,189665.34,3.46
900086.52,16.42,2.82,189665.34,3.46
900477.08,16.43,2.83,189586.55,3.46
900529.78,16.43,2.83,189586.61,3.46
900582.49,16.44,2.84,189771.6,3.46
900582.49,16.44,2.84,189584.54,3.46
900446.51,16.44,2.84,189584.23,3.46
901087.25,16.45,2.85,189648.66,3.46
900951.27,16.45,2.85,189577.12,3.46
900815.29,16.45,2.85,189567.22,3.46
900679.32,16.45,2.85,189549.94,3.46
900543.34,16.45,2.85,189811.43,3.47
900407.36,16.45,2.86,189788.74,3.47
900271.39,16.45,2.86,189719.33,3.47
900324.09,16.46,2.86,189719.39,3.47
900188.11,16.46,2.86,189696.71,3.47
900052.13,16.46,2.86,189696.71,3.47
899916.16,16.46,2.86,189617.39,3.47
899780.18,16.46,2.86,189617.02,3.47
899644.2,16.46,2.86,189562.58,3.47
899508.22,16.46,2.86,189562.27,3.47
899812.4,16.47,2.87,189928.99,3.48
899865.1,16.47,2.87,189929.06,3.48
899729.12,16.47,2.87,189928.59,3.48
899729.12,16.47,2.87,190033.47,3.48
899973.15,16.48,2.88,190041.43,3.48
899837.18,16.48,2.88,190041.41,3.48
899701.2,16.48,2.88,190041.41,3.48
899565.22,16.48,2.88,190041.1,3.48
899429.25,16.48,2.88,190041.18,3.48
899481.95,16.48,2.88,190152.26,3.48
899820.09,16.49,2.89,189972.12,3.48
900010.54,16.5,2.9,189974.11,3.48
900861.69,16.51,2.92,190525.64,3.49
900725.71,16.51,2.92,190642.75,3.5
900778.41,16.52,2.92,190642.81,3.5
901074.43,16.52,2.93,190632.42,3.5
901355.54,16.53,2.93,190632.11,3.5
900955.53,16.53,2.93,190011.15,3.49
900819.56,16.53,2.93,190385.14,3.49
900683.58,16.53,2.93,190387.9,3.49
900736.28,16.53,2.93,190387.43,3.49
900788.98,16.53,2.94,190387.43,3.49
900653.0,16.53,2.94,190387.12,3.5
900517.03,16.53,2.94,190270.02,3.49
900813.05,16.54,2.94,190269.7,3.49
900964.45,16.54,2.95,190735.63,3.5
901260.47,16.55,2.95,190735.63,3.5
901260.47,16.55,2.95,190666.21,3.5
901260.47,16.55,2.95,190810.9,3.5
901313.17,16.56,2.96,190921.98,3.51
901177.2,16.56,2.96,190921.67,3.51
901041.22,16.56,2.96,190892.47,3.51
900905.24,16.56,2.96,190892.16,3.51
901201.26,16.56,2.97,190891.85,3.51
901497.28,16.57,2.97,190891.47,3.51
901393.76,16.57,2.97,190930.71,3.51
901257.78,16.57,2.97,190851.4,3.51
901310.48,16.58,2.98,190944.83,3.51
901174.5,16.58,2.98,190944.52,3.51
901038.53,16.58,2.98,191186.28,3.52
900902.55,16.58,2.98,191116.87,3.52
900955.25,16.58,2.98,191116.9,3.52
901199.29,16.59,2.99,191121.78,3.52
901251.99,16.59,2.99,191121.78,3.52
901116.01,16.59,2.99,191121.78,3.52
901168.71,16.59,3.0,191228.0,3.52
901168.71,16.59,3.0,191038.51,3.52
901221.41,16.6,3.0,191144.73,3.52
901085.44,16.6,3.0,191534.35,3.53
900949.46,16.6,3.0,191537.67,3.53
901014.78,16.6,3.0,191114.4,3.52
901067.48,16.61,3.01,191134.84,3.52
901120.18,16.61,3.01,191134.84,3.52
901172.88,16.61,3.02,191134.83,3.52
901363.34,16.62,3.02,191131.24,3.52
901227.36,16.62,3.02,191131.24,3.52
901227.36,16.62,3.02,191051.93,3.52
901091.38,16.62,3.02,191051.62,3.52
901281.83,16.63,3.03,191051.31,3.52
901586.0,16.63,3.03,191051.0,3.52
901450.03,16.63,3.04,191051.0,3.53
901314.05,16.63,3.04,191466.08,3.53
901178.07,16.63,3.04,191466.08,3.53
901042.1,16.63,3.04,191466.08,3.53
901042.1,16.63,3.04,191465.61,3.53
899954.28,16.64,3.04,191365.58,3.54
899818.3,16.64,3.04,191365.58,3.54
899682.32,16.64,3.04,191355.68,3.54
899711.76,16.64,3.04,191481.38,3.54
900096.42,16.65,3.05,191484.83,3.54
900481.08,16.66,3.06,191641.04,3.55
900533.78,16.66,3.06,191752.12,3.55
900397.8,16.66,3.06,191752.12,3.55
900261.82,16.66,3.07,192105.16,3.56
900261.82,16.66,3.07,192105.16,3.56
900125.85,16.66,3.07,192091.86,3.56
900178.55,16.67,3.07,192091.86,3.56
900042.57,16.67,3.07,192468.26,3.56
900095.27,16.67,3.07,192573.97,3.57
900147.97,16.67,3.08,192709.26,3.57
900200.68,16.68,3.08,192709.33,3.57
899595.47,16.67,3.07,191989.04,3.56
899459.5,16.67,3.07,191995.27,3.56
899323.52,16.67,3.07,192043.76,3.56
899187.54,16.67,3.07,191987.14,3.56
899051.56,16.67,3.07,191986.83,3.56
899347.59,16.68,3.08,191990.95,3.56
899264.48,16.68,3.08,191895.89,3.56
899128.5,16.68,3.08,191892.45,3.56
898992.53,16.68,3.08,191892.45,3.56
899182.98,16.69,3.09,191882.43,3.56
899059.62,16.69,3.09,191266.56,3.55
898923.64,16.69,3.09,191266.56,3.55
898787.66,16.69,3.09,191266.56,3.55
899253.85,16.7,3.1,190964.41,3.55
899444.3,16.7,3.11,191215.49,3.55
899308.33,16.7,3.11,191215.65,3.55
899172.35,16.71,3.11,191215.91,3.55
899036.37,16.71,3.11,191215.6,3.55
898900.4,16.71,3.11,191215.76,3.55
898393.0,16.7,3.1,190650.33,3.54
898257.02,16.7,3.1,190650.02,3.54
898257.02,16.7,3.1,190650.02,3.54
898121.04,16.7,3.1,190891.52,3.55
898417.06,16.71,3.11,190891.26,3.55
898469.76,16.71,3.11,190891.32,3.55
898498.51,16.71,3.11,190804.98,3.55
898498.51,16.71,3.11,190804.98,3.55
898498.51,16.71,3.11,190922.19,3.55
898362.53,16.71,3.12,190922.19,3.55
898595.75,16.72,3.12,191003.69,3.55
898459.77,16.72,3.12,191003.38,3.55
899357.23,16.74,3.14,191524.43,3.56
898989.04,16.73,3.13,191238.1,3.56
898989.04,16.73,3.13,191261.87,3.56
898885.51,16.73,3.14,190781.82,3.55
898749.54,16.73,3.14,190781.98,3.55
899134.2,16.74,3.14,190883.65,3.55
898998.22,16.74,3.14,190883.35,3.55
898862.24,16.74,3.15,191773.85,3.57
898806.8,16.75,3.15,191910.43,3.58
898670.82,16.75,3.15,191839.63,3.57
898723.52,16.75,3.15,191839.63,3.58
898776.22,16.75,3.16,191839.62,3.58
899229.79,16.76,3.16,191839.62,3.58
899093.81,16.76,3.16,191839.78,3.58
898957.84,16.76,3.17,191760.47,3.58
898821.86,16.76,3.17,191760.47,3.58
899179.06,16.77,3.18,191541.36,3.57
899064.71,16.77,3.18,191204.52,3.57
898928.74,16.78,3.18,191176.23,3.57
898792.76,16.78,3.18,191096.92,3.57
899177.42,16.78,3.19,191097.39,3.57
899041.44,16.78,3.19,191097.38,3.57
898905.46,16.79,3.19,191097.38,3.57
898905.46,16.79,3.19,191018.07,3.57
898769.49,16.79,3.19,191017.7,3.57
898633.51,16.79,3.19,191017.7,3.57
898361.56,16.79,3.19,191017.7,3.57
898822.78,16.8,3.2,191376.24,3.58
898822.78,16.8,3.2,191491.34,3.58
898686.8,16.8,3.2,191490.87,3.58
899024.94,16.81,3.21,191310.73,3.58
898888.97,16.81,3.21,190648.33,3.56
898753.7,16.81,3.21,190967.61,3.57
898753.7,16.81,3.21,191233.34,3.58
899091.84,16.81,3.22,191041.11,3.57
898955.87,16.82,3.22,190961.8,3.57
899008.57,16.82,3.22,191072.88,3.57
898872.59,16.82,3.22,191073.03,3.58
899252.96,16.83,3.23,191501.05,3.58
899706.53,16.84,3.24,191501.05,3.58
899759.23,16.84,3.24,191501.11,3.58
