ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
1043,4852,4414070,6212,4414070
1043,4852,4415070,6212,4415070
1043,4852,4415880,6212,4415880
1043,4852,4416880,6212,4416880
1043,4852,4416880,6212,4416880
1043,4852,4416880,6212,4416880
1043,4852,4417880,6212,4417880
1043,4852,4418200,6212,4418200
1043,4852,4419200,6212,4419200
1043,4852,4419200,6212,4419200
1044,4860,4420200,6212,4420200
1044,4860,4420430,6212,4420430
1044,4860,4420430,6212,4420430
1044,4860,4421430,6212,4421430
1044,4860,4421750,6212,4421750
1044,4860,4422750,6212,4422750
1044,4860,4423220,6212,4423220
1044,4860,4424220,6212,4424220
1044,4860,4424220,6212,4424220
1044,4860,4425030,6212,4425030
1044,4860,4426030,6212,4426030
1045,4868,4427030,6212,4427030
1045,4868,4428030,6212,4428030
1045,4868,4428030,6212,4428030
1045,4868,4428030,6212,4428030
1045,4868,4428500,6212,4428500
1045,4868,4429500,6212,4429500
1045,4868,4430500,6212,4430500
1045,4868,4431310,6212,4431310
1045,4868,4431470,6212,4431470
1045,4868,4432470,6212,4432470
1045,4868,4433470,6212,4433470
1045,4868,4434470,6212,4434470
1046,4876,4435120,6212,4435120
1046,4876,4436120,6212,4436120
1046,4876,4436710,6212,4436710
1046,4876,4436940,6212,4436940
1046,4876,4437940,6212,4437940
1046,4876,4438940,6212,4438940
1046,4876,4439310,6212,4439310
1046,4876,4439780,6212,4439780
1046,4876,4440000,6212,4440000
1046,4876,4441000,6212,4441000
1046,4876,4441000,6212,4441000
1046,4876,4441470,6212,4441470
1046,4876,4442470,6212,4442470
1047,4884,4443280,6212,4443280
1047,4884,4444090,6212,4444090
1047,4884,4444090,6212,4444090
1047,4884,4445090,6212,4445090
1047,4884,4445740,6212,4445740
1047,4884,4446550,6212,4446550
1047,4884,4447360,6212,4447360
1047,4884,4448170,6212,4448170
1047,4884,4448640,6212,4448640
1048,4892,4449640,6212,4449640
1048,4892,4450110,6212,4450110
1048,4892,4451110,6212,4451110
1048,4892,4451920,6212,4451920
1048,4892,4452730,6212,4452730
1048,4892,4453730,6212,4453730
1048,4892,4454730,6212,4454730
1048,4892,4455730,6212,4455730
1048,4892,4456730,6212,4456730
1049,4900,4457730,6212,4457730
1049,4900,4458540,6212,4458540
1049,4900,4459540,6212,4459540
1049,4900,4459760,6212,4459760
1049,4900,4460570,6212,4460570
1049,4900,4461570,6212,4461570
1049,4900,4462570,6212,4462570
1049,4900,4463570,6212,4463570
1049,4900,4463570,6212,4463570
1049,4900,4464570,6212,4464570
1050,4908,4465030,6212,4465030
1050,4908,4465500,6212,4465500
1050,4908,4465970,6212,4465970
1050,4908,4466970,6212,4466970
1050,4908,4467780,6212,4467780
1050,4908,4468780,6212,4468780
1050,4908,4469250,6212,4469250
1050,4908,4470250,6212,4470250
1050,4908,4471250,6212,4471250
1050,4908,4472250,6212,4472250
1051,4916,4472720,6212,4472720
1051,4916,4472720,6212,4472720
1051,4916,4473720,6212,4473720
1051,4916,4474190,6212,4474190
1051,4916,4475000,6212,4475000
1051,4916,4475810,6212,4475810
1051,4916,4476460,6212,4476460
1051,4916,4477270,6212,4477270
1051,4916,4477590,6212,4477590
1051,4916,4478590,6212,4478590
1051,4916,4478590,6212,4478590
1051,4916,4479240,6212,4479240
1052,4924,4480240,6212,4480240
1052,4924,4481240,6212,4481240
1052,4924,4481710,6212,4481710
1052,4924,4482030,6212,4482030
1052,4924,4482500,6212,4482500
1052,4924,4483500,6212,4483500
1052,4924,4484310,6212,4484310
1052,4924,4485310,6212,4485310
1052,4924,4486310,6212,4486310
1053,4932,4487310,6212,4487310
1053,4932,4488310,6212,4488310
1053,4932,4488310,6212,4488310
1053,4932,4489120,6212,4489120
1053,4932,4489350,6212,4489350
1053,4932,4490350,6212,4490350
1053,4932,4491160,6212,4491160
1053,4932,4491160,6212,4491160
1053,4932,4491160,6212,4491160
1053,4932,4492160,6212,4492160
1053,4932,4492620,6212,4492620
1053,4932,4492940,6212,4492940
1053,4932,4493750,6212,4493750
1054,4940,4494750,6212,4494750
1054,4940,4495750,6212,4495750
1054,4940,4495750,6212,4495750
1054,4940,4496560,6212,4496560
1054,4940,4497560,6212,4497560
1054,4940,4498560,6212,4498560
1054,4940,4499370,6212,4499370
1054,4940,4500370,6212,4500370
1054,4940,4500370,6212,4500370
1054,4940,4501370,6212,4501370
1055,4948,4502370,6212,4502370
1055,4948,4502830,6212,4502830
1055,4948,4502830,6212,4502830
1055,4948,4503830,6212,4503830
1055,4948,4504640,6212,4504640
1055,4948,4505450,6212,4505450
1055,4948,4505920,6212,4505920
1055,4948,4506390,6212,4506390
1055,4948,4507200,6212,4507200
1055,4948,4508200,6212,4508200
1055,4948,4509200,6212,4509200
1056,4956,4517200,6212,4517200
1056,4956,4517200,6212,4517200
1057,4964,4518200,6212,4518200
1057,4964,4518670,6212,4518670
1057,4964,4519670,6212,4519670
1057,4964,4520670,6212,4520670
1057,4964,4521670,6212,4521670
1057,4964,4522670,6212,4522670
1057,4964,4523670,6212,4523670
1057,4964,4524670,6212,4524670
1058,4972,4525670,6212,4525670
1058,4972,4526480,6212,4526480
1058,4972,4527290,6212,4527290
1058,4972,4527290,6212,4527290
1058,4972,4528290,6212,4528290
1058,4972,4529290,6212,4529290
1058,4972,4530290,6212,4530290
1058,4972,4531290,6212,4531290
1058,4972,4532290,6212,4532290
1059,4980,4532760,6212,4532760
1059,4980,4533310,6212,4533310
1059,4980,4533860,6212,4533860
1059,4980,4534670,6212,4534670
1059,4980,4535670,6212,4535670
1059,4980,4536480,6212,4536480
1059,4980,4537480,6212,4537480
1059,4980,4538480,6212,4538480
1059,4980,4538480,6212,4538480
1059,4980,4538480,6212,4538480
1060,4988,4539480,6212,4539480
1060,4988,4540480,6212,4540480
1060,4988,4541290,6212,4541290
1060,4988,4541760,6212,4541760
1060,4988,4542230,6212,4542230
1060,4988,4543040,6212,4543040
1060,4988,4543040,6212,4543040
1060,4988,4543040,6212,4543040
1060,4988,4543410,6212,4543410
1060,4988,4544410,6212,4544410
1060,4988,4544780,6212,4544780
1060,4988,4544890,6212,4544890
1060,4988,4545540,6212,4545540
1060,4988,4546190,6212,4546190
1060,4988,4547190,6212,4547190
1061,4996,4548190,6212,4548190
1061,4996,4548410,6212,4548410
1061,4996,4549410,6212,4549410
1061,4996,4550220,6212,4550220
1061,4996,4551030,6212,4551030
1061,4996,4552030,6212,4552030
1061,4996,4552360,6212,4552360
1061,4996,4552910,6212,4552910
1061,4996,4553910,6212,4553910
1061,4996,4553910,6212,4553910
1061,4996,4554910,6212,4554910
1062,5004,4555910,6212,4555910
1062,5004,4556560,6212,4556560
1062,5004,4557560,6212,4557560
1062,5004,4558560,6212,4558560
1062,5004,4559110,6212,4559110
1062,5004,4559920,6212,4559920
1062,5004,4560390,6212,4560390
1062,5004,4560710,6212,4560710
1063,5012,4561710,6212,4561710
1063,5012,4562710,6212,4562710
1063,5012,4563180,6212,4563180
1063,5012,4564180,6212,4564180
1063,5012,4565180,6212,4565180
1063,5012,4565650,6212,4565650
1063,5012,4566300,6212,4566300
1063,5012,4566770,6212,4566770
1063,5012,4567580,6212,4567580
1064,5020,4568580,6212,4568580
1064,5020,4569580,6212,4569580
1064,5020,4570050,6212,4570050
1064,5020,4570370,6212,4570370
1064,5020,4571180,6212,4571180
1064,5020,4571180,6212,4571180
1064,5020,4571340,6212,4571340
1064,5020,4572340,6212,4572340
1064,5020,4572340,6212,4572340
1064,5020,4572570,6212,4572570
1064,5020,4573570,6212,4573570
1064,5020,4574030,6212,4574030
1064,5020,4575030,6212,4575030
1064,5020,4575030,6212,4575030
1064,5020,4575840,6212,4575840
1064,5020,4576650,6212,4576650
1064,5020,4576650,6212,4576650
1065,5028,4576970,6212,4576970
1065,5028,4577780,6212,4577780
1065,5028,4578780,6212,4578780
1065,5028,4579780,6212,4579780
1065,5028,4580010,6212,4580010
1065,5028,4580170,6212,4580170
1065,5028,4580170,6212,4580170
1065,5028,4581170,6212,4581170
1065,5028,4581400,6212,4581400
1065,5028,4581400,6212,4581400
1065,5028,4581400,6212,4581400
1065,5028,4582400,6212,4582400
1065,5028,4583400,6212,4583400
1065,5028,4584400,6212,4584400
1066,5036,4585400,6212,4585400
1066,5036,4586400,6212,4586400
1066,5036,4586720,6212,4586720
1066,5036,4586720,6212,4586720
1066,5036,4587720,6212,4587720
1066,5036,4588190,6212,4588190
1066,5036,4588420,6212,4588420
1066,5036,4589420,6212,4589420
1066,5036,4590420,6212,4590420
1067,5044,4591420,6212,4591420
1067,5044,4592070,6212,4592070
1067,5044,4592530,6212,4592530
1067,5044,4593530,6212,4593530
1067,5044,4594000,6212,4594000
1067,5044,4594230,6212,4594230
1067,5044,4595230,6212,4595230
1067,5044,4595230,6212,4595230
1067,5044,4595230,6212,4595230
1067,5044,4596230,6212,4596230
1067,5044,4596550,6212,4596550
1068,5052,4597550,6212,4597550
1068,5052,4598550,6212,4598550
1068,5052,4598550,6212,4598550
1068,5052,4599360,6212,4599360
1068,5052,4599590,6212,4599590
1068,5052,4600590,6212,4600590
1068,5052,4600590,6212,4600590
1068,5052,4601400,6212,4601400
1068,5052,4602210,6212,4602210
1068,5052,4603020,6212,4603020
1068,5052,4603830,6212,4603830
1068,5052,4604830,6212,4604830
1068,5052,4605830,6212,4605830
1069,5060,4606300,6212,4606300
1069,5060,4607300,6212,4607300
1069,5060,4608110,6212,4608110
1069,5060,4608580,6212,4608580
1069,5060,4609390,6212,4609390
1069,5060,4609860,6212,4609860
1069,5060,4609860,6212,4609860
1069,5060,4610180,6212,4610180
1069,5060,4611180,6212,4611180
1069,5060,4611650,6212,4611650
1069,5060,4612460,6212,4612460
1069,5060,4612690,6212,4612690
1069,5060,4612690,6212,4612690
1070,5068,4613690,6212,4613690
1070,5068,4613690,6212,4613690
1070,5068,4613690,6212,4613690
1070,5068,4613690,6212,4613690
1070,5068,4614690,6212,4614690
1070,5068,4615170,6212,4615170
1070,5068,4615490,6212,4615490
1070,5068,4616490,6212,4616490
1070,5068,4617490,6212,4617490
1070,5068,4617490,6212,4617490
1070,5068,4617720,6212,4617720
1070,5068,4618720,6212,4618720
1071,5076,4619720,6212,4619720
1071,5076,4619720,6212,4619720
1071,5076,4620720,6212,4620720
1071,5076,4621720,6212,4621720
1071,5076,4622190,6212,4622190
1071,5076,4622560,6212,4622560
1071,5076,4623560,6212,4623560
1071,5076,4624030,6212,4624030
1071,5076,4625030,6212,4625030
1071,5076,4625260,6212,4625260
1071,5076,4625260,6212,4625260
1071,5076,4625850,6212,4625850
1072,5084,4626850,6212,4626850
1072,5084,4627850,6212,4627850
1072,5084,4628850,6212,4628850
1072,5084,4629850,6212,4629850
1072,5084,4630660,6212,4630660
1072,5084,4631660,6212,4631660
1072,5084,4632660,6212,4632660
1072,5084,4632660,6212,4632660
1072,5084,4633660,6212,4633660
1072,5084,4634660,6212,4634660
1072,5084,4635470,6212,4635470
1072,5084,4635470,6212,4635470
1072,5084,4635470,6212,4635470
1073,5092,4636280,6212,4636280
1073,5092,4637280,6212,4637280
1073,5092,4637280,6212,4637280
1073,5092,4638280,6212,4638280
1073,5092,4639280,6212,4639280
1073,5092,4640090,6212,4640090
1073,5092,4640740,6212,4640740
1073,5092,4641550,6212,4641550
1073,5092,4642550,6212,4642550
1073,5092,4642550,6212,4642550
1074,5100,4643550,6212,4643550
1074,5100,4643920,6212,4643920
1074,5100,4644390,6212,4644390
1074,5100,4645200,6212,4645200
1074,5100,4646200,6212,4646200
1074,5100,4647200,6212,4647200
1074,5100,4648200,6212,4648200
1074,5100,4648200,6212,4648200
1074,5100,4648200,6212,4648200
1074,5100,4649200,6212,4649200
1074,5100,4649750,6212,4649750
1075,5108,4650750,6212,4650750
1075,5108,4651750,6212,4651750
1075,5108,4652750,6212,4652750
1075,5108,4653750,6212,4653750
1075,5108,4653750,6212,4653750
1075,5108,4654750,6212,4654750
1075,5108,4654750,6212,4654750
1075,5108,4655750,6212,4655750
1075,5108,4656560,6212,4656560
1076,5116,4657030,6212,4657030
1076,5116,4658030,6212,4658030
1076,5116,4659030,6212,4659030
1076,5116,4660030,6212,4660030
1076,5116,4661030,6212,4661030
1076,5116,4661030,6212,4661030
1076,5116,4661030,6212,4661030
1076,5116,4662030,6212,4662030
1076,5116,4663030,6212,4663030
1076,5116,4663680,6212,4663680
1077,5124,4664680,6212,4664680
1077,5124,4664840,6212,4664840
1077,5124,4665840,6212,4665840
1077,5124,4666840,6212,4666840
1077,5124,4667840,6212,4667840
1077,5124,4667840,6212,4667840
1077,5124,4668840,6212,4668840
1077,5124,4668840,6212,4668840
1077,5124,4669840,6212,4669840
1077,5124,4670840,6212,4670840
1077,5124,4670840,6212,4670840
1077,5124,4671840,6212,4671840
1077,5124,4672840,6212,4672840
1078,5132,4673310,6212,4673310
1078,5132,4673780,6212,4673780
1078,5132,4674780,6212,4674780
1078,5132,4675250,6212,4675250
1078,5132,4676250,6212,4676250
1078,5132,4676570,6212,4676570
1079,5140,4684570,6212,4684570
1079,5140,4685570,6212,4685570
1079,5140,4686380,6212,4686380
1079,5140,4686600,6212,4686600
1079,5140,4686760,6212,4686760
1079,5140,4687130,6212,4687130
1079,5140,4688130,6212,4688130
1079,5140,4688940,6212,4688940
1079,5140,4689160,6212,4689160
1079,5140,4689160,6212,4689160
1080,5148,4689970,6212,4689970
1080,5148,4690970,6212,4690970
1080,5148,4691970,6212,4691970
1080,5148,4692440,6212,4692440
1080,5148,4692670,6212,4692670
1080,5148,4693670,6212,4693670
1080,5148,4694670,6212,4694670
1080,5148,4695670,6212,4695670
1080,5148,4696480,6212,4696480
1081,5156,4697290,6212,4697290
1081,5156,4697290,6212,4697290
1081,5156,4697290,6212,4697290
1081,5156,4698290,6212,4698290
1081,5156,4698290,6212,4698290
1081,5156,4699290,6212,4699290
1081,5156,4699290,6212,4699290
1082,5164,4707290,6212,4707290
1082,5164,4707760,6212,4707760
1082,5164,4708230,6212,4708230
1082,5164,4709230,6212,4709230
1082,5164,4710230,6212,4710230
1082,5164,4711230,6212,4711230
1082,5164,4712040,6212,4712040
1083,5172,4713040,6212,4713040
1083,5172,4713850,6212,4713850
1083,5172,4714070,6212,4714070
1083,5172,4714540,6212,4714540
1083,5172,4715540,6212,4715540
1083,5172,4716540,6212,4716540
1083,5172,4717130,6212,4717130
1083,5172,4718130,6212,4718130
1083,5172,4719130,6212,4719130
1084,5180,4719940,6212,4719940
1084,5180,4720940,6212,4720940
1084,5180,4721260,6212,4721260
1084,5180,4721480,6212,4721480
1084,5180,4722130,6212,4722130
1084,5180,4722130,6212,4722130
1084,5180,4723130,6212,4723130
1084,5180,4724130,6212,4724130
1084,5180,4725130,6212,4725130
1084,5180,4726130,6212,4726130
1084,5180,4726130,6212,4726130
1084,5180,4726940,6212,4726940
1084,5180,4727170,6212,4727170
1085,5188,4735170,6212,4735170
1086,5196,4736170,6212,4736170
1086,5196,4737170,6212,4737170
1086,5196,4737980,6212,4737980
1086,5196,4737980,6212,4737980
1086,5196,4738980,6212,4738980
1086,5196,4739980,6212,4739980
1086,5196,4740980,6212,4740980
1086,5196,4741300,6212,4741300
1086,5196,4741530,6212,4741530
1086,5196,4741530,6212,4741530
1086,5196,4741850,6212,4741850
1087,5204,4742850,6212,4742850
1087,5204,4743850,6212,4743850
1087,5204,4744850,6212,4744850
1087,5204,4745850,6212,4745850
1087,5204,4746850,6212,4746850
1087,5204,4747850,6212,4747850
1087,5204,4748850,6212,4748850
1087,5204,4749320,6212,4749320
1087,5204,4749320,6212,4749320
1087,5204,4749640,6212,4749640
1088,5212,4750640,6212,4750640
1088,5212,4751450,6212,4751450
1088,5212,4752260,6212,4752260
1088,5212,4753070,6212,4753070
1088,5212,4754070,6212,4754070
1088,5212,4754440,6212,4754440
1088,5212,4755250,6212,4755250
1088,5212,4756250,6212,4756250
1088,5212,4756900,6212,4756900
1088,5212,4757710,6212,4757710
1089,5220,4758520,6212,4758520
1089,5220,4759520,6212,4759520
1089,5220,4760330,6212,4760330
1089,5220,4761330,6212,4761330
1089,5220,4761330,6212,4761330
1089,5220,4761920,6212,4761920
1089,5220,4762920,6212,4762920
1089,5220,4763730,6212,4763730
1089,5220,4764200,6212,4764200
1089,5220,4764200,6212,4764200
1090,5228,4764750,6212,4764750
1090,5228,4765750,6212,4765750
1090,5228,4766750,6212,4766750
1090,5228,4767750,6212,4767750
1090,5228,4768210,6212,4768210
1090,5228,4769210,6212,4769210
1090,5228,4770020,6212,4770020
1090,5228,4770340,6212,4770340
1090,5228,4770990,6212,4770990
1090,5228,4771990,6212,4771990
1091,5236,4772990,6212,4772990
1091,5236,4773310,6212,4773310
1091,5236,4774310,6212,4774310
1091,5236,4775310,6212,4775310
1091,5236,4775780,6212,4775780
1091,5236,4776780,6212,4776780
1091,5236,4777780,6212,4777780
1091,5236,4778780,6212,4778780
1092,5244,4779430,6212,4779430
1092,5244,4780430,6212,4780430
1092,5244,4781430,6212,4781430
1092,5244,4782430,6212,4782430
1092,5244,4783430,6212,4783430
1092,5244,4784430,6212,4784430
1092,5244,4785430,6212,4785430
1092,5244,4786240,6212,4786240
1092,5244,4786240,6212,4786240
1092,5244,4786710,6212,4786710
1093,5252,4787710,6212,4787710
1093,5252,4788710,6212,4788710
1093,5252,4789710,6212,4789710
1093,5252,4790710,6212,4790710
1093,5252,4790710,6212,4790710
1093,5252,4791710,6212,4791710
1093,5252,4792180,6212,4792180
1093,5252,4792180,6212,4792180
1093,5252,4792650,6212,4792650
1093,5252,4793110,6212,4793110
1093,5252,4793920,6212,4793920
1093,5252,4794150,6212,4794150
1094,5260,4795150,6212,4795150
1094,5260,4796150,6212,4796150
1094,5260,4797150,6212,4797150
1094,5260,4798150,6212,4798150
1094,5260,4799150,6212,4799150
1094,5260,4799960,6212,4799960
1094,5260,4800770,6212,4800770
1094,5260,4801770,6212,4801770
1094,5260,4802100,6212,4802100
1094,5260,4802260,6212,4802260
1095,5268,4803260,6212,4803260
1095,5268,4803260,6212,4803260
1095,5268,4804070,6212,4804070
1095,5268,4805070,6212,4805070
1095,5268,4805880,6212,4805880
1095,5268,4806880,6212,4806880
1095,5268,4807690,6212,4807690
1095,5268,4808690,6212,4808690
1095,5268,4809500,6212,4809500
1096,5276,4810500,6212,4810500
1096,5276,4811310,6212,4811310
1096,5276,4812120,6212,4812120
1096,5276,4813120,6212,4813120
1096,5276,4813930,6212,4813930
1096,5276,4814740,6212,4814740
1096,5276,4814740,6212,4814740
1097,5284,4818740,6212,4818740
1097,5284,4819740,6212,4819740
1097,5284,4819740,6212,4819740
1097,5284,4820390,6212,4820390
1097,5284,4821390,6212,4821390
1097,5284,4822390,6212,4822390
1097,5284,4823200,6212,4823200
1098,5292,4824200,6212,4824200
1098,5292,4825200,6212,4825200
1098,5292,4826200,6212,4826200
1098,5292,4827200,6212,4827200
1098,5292,4828200,6212,4828200
1098,5292,4829200,6212,4829200
1098,5292,4829670,6212,4829670
1098,5292,4829990,6212,4829990
1098,5292,4830310,6212,4830310
1098,5292,4830960,6212,4830960
1098,5292,4831960,6212,4831960
1099,5300,4832770,6212,4832770
1099,5300,4833240,6212,4833240
1099,5300,4833710,6212,4833710
1099,5300,4834710,6212,4834710
1099,5300,4835710,6212,4835710
1099,5300,4836710,6212,4836710
1099,5300,4837710,6212,4837710
1099,5300,4838710,6212,4838710
1099,5300,4839710,6212,4839710
1100,5308,4840710,6212,4840710
1100,5308,4841520,6212,4841520
1100,5308,4841740,6212,4841740
1100,5308,4841850,6212,4841850
1100,5308,4842850,6212,4842850
1100,5308,4843660,6212,4843660
1100,5308,4844660,6212,4844660
1100,5308,4845470,6212,4845470
1100,5308,4846120,6212,4846120
1100,5308,4846590,6212,4846590
1101,5316,4847590,6212,4847590
1101,5316,4848590,6212,4848590
1101,5316,4849590,6212,4849590
1101,5316,4850590,6212,4850590
1101,5316,4851400,6212,4851400
1101,5316,4852050,6212,4852050
1101,5316,4852050,6212,4852050
1101,5316,4853050,6212,4853050
1101,5316,4853520,6212,4853520
1101,5316,4854330,6212,4854330
1102,5324,4854800,6212,4854800
1102,5324,4855800,6212,4855800
1102,5324,4856450,6212,4856450
1102,5324,4857450,6212,4857450
1102,5324,4858100,6212,4858100
1102,5324,4859100,6212,4859100
1102,5324,4859570,6212,4859570
1102,5324,4860570,6212,4860570
1102,5324,4861380,6212,4861380
1102,5324,4861380,6212,4861380
1103,5332,4861930,6212,4861930
1103,5332,4862740,6212,4862740
1103,5332,4863740,6212,4863740
1103,5332,4864740,6212,4864740
1103,5332,4865740,6212,4865740
1103,5332,4866740,6212,4866740
1103,5332,4867740,6212,4867740
1103,5332,4867850,6212,4867850
1103,5332,4868850,6212,4868850
1104,5340,4869850,6212,4869850
1104,5340,4870660,6212,4870660
1104,5340,4871660,6212,4871660
1104,5340,4872130,6212,4872130
1104,5340,4873130,6212,4873130
1104,5340,4874130,6212,4874130
1104,5340,4874590,6212,4874590
1104,5340,4875590,6212,4875590
1104,5340,4875590,6212,4875590
1104,5340,4875910,6212,4875910
1104,5340,4875910,6212,4875910
1104,5340,4875910,6212,4875910
1104,5340,4876380,6212,4876380
1105,5348,4877380,6212,4877380
1105,5348,4878380,6212,4878380
1105,5348,4878850,6212,4878850
1105,5348,4879850,6212,4879850
1105,5348,4880660,6212,4880660
1105,5348,4881660,6212,4881660
1105,5348,4882210,6212,4882210
1105,5348,4883210,6212,4883210
1105,5348,4883680,6212,4883680
1106,5356,4884680,6212,4884680
1106,5356,4885150,6212,4885150
1106,5356,4886150,6212,4886150
1106,5356,4887150,6212,4887150
1106,5356,4887960,6212,4887960
1106,5356,4888770,6212,4888770
1106,5356,4889770,6212,4889770
1106,5356,4890770,6212,4890770
