ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410907.63,97.75,92.57,408720.24,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410749.24,97.75,92.57,408579.82,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410593.59,97.75,92.57,408421.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410543.59,97.75,92.57,408371.07,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410385.04,97.75,92.57,408231.27,97.23
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410392.29,97.75,92.57,408252.09,97.24
410282.29,97.75,92.57,408142.09,97.24
410282.29,97.75,92.57,408142.09,97.24
410282.29,97.75,92.57,408142.09,97.24
410282.29,97.75,92.57,408142.09,97.24
410282.29,97.75,92.57,408142.09,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
410123.74,97.75,92.57,407984.44,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
409965.19,97.75,92.57,407844.65,97.24
408965.19,97.74,92.57,406844.65,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408856.64,97.74,92.57,406737.0,97.23
408746.64,97.74,92.57,406627.0,97.23
408746.64,97.74,92.57,406627.0,97.23
408746.64,97.74,92.57,406627.0,97.23
408746.64,97.74,92.57,406627.0,97.23
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406673.05,97.24
408746.64,97.74,92.57,406658.32,97.24
