ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
413,866,757800,6212,757800
413,866,758120,6212,758120
414,868,758930,6212,758930
414,868,759930,6212,759930
415,870,760930,6212,760930
415,870,761250,6212,761250
415,870,762250,6212,762250
416,872,763250,6212,763250
417,874,764250,6212,764250
417,874,764720,6212,764720
417,874,765180,6212,765180
418,876,765990,6212,765990
418,876,766800,6212,766800
418,876,767800,6212,767800
419,878,768270,6212,768270
419,878,769080,6212,769080
420,880,770080,6212,770080
420,880,770080,6212,770080
421,882,770890,6212,770890
422,884,771890,6212,771890
422,884,772890,6212,772890
422,884,773700,6212,773700
423,886,774700,6212,774700
423,886,774930,6212,774930
423,886,775930,6212,775930
424,888,776930,6212,776930
424,888,777400,6212,777400
424,888,778400,6212,778400
425,892,782400,6212,782400
426,894,782870,6212,782870
426,894,783680,6212,783680
426,894,784680,6212,784680
427,896,785680,6212,785680
427,896,786680,6212,786680
428,898,787490,6212,787490
428,898,787650,6212,787650
428,898,788650,6212,788650
429,900,789650,6212,789650
429,900,789650,6212,789650
429,900,790650,6212,790650
429,900,791110,6212,791110
430,902,792110,6212,792110
430,902,793110,6212,793110
431,904,794110,6212,794110
431,904,794580,6212,794580
432,906,795390,6212,795390
432,906,795710,6212,795710
432,906,796360,6212,796360
432,906,797360,6212,797360
433,908,798360,6212,798360
434,910,799360,6212,799360
435,912,799830,6212,799830
435,912,800640,6212,800640
435,912,801640,6212,801640
435,912,802640,6212,802640
436,914,803640,6212,803640
436,914,804640,6212,804640
436,914,805100,6212,805100
437,916,805750,6212,805750
437,916,806560,6212,806560
438,918,807560,6212,807560
439,920,808110,6212,808110
439,920,808920,6212,808920
439,920,809920,6212,809920
440,922,810570,6212,810570
441,924,811570,6212,811570
441,924,812380,6212,812380
442,926,813190,6212,813190
442,926,814000,6212,814000
443,928,814470,6212,814470
443,928,815470,6212,815470
443,928,815470,6212,815470
444,930,816470,6212,816470
444,930,817470,6212,817470
444,930,817580,6212,817580
444,930,818050,6212,818050
445,932,819050,6212,819050
445,932,819520,6212,819520
445,932,820520,6212,820520
445,932,820890,6212,820890
445,932,821110,6212,821110
446,940,821110,6212,821110
446,940,821110,6212,821110
447,942,822110,6212,822110
447,942,822580,6212,822580
447,942,823580,6212,823580
448,944,824580,6212,824580
449,946,825390,6212,825390
449,946,825620,6212,825620
449,946,825850,6212,825850
449,946,826660,6212,826660
449,946,827660,6212,827660
449,946,827660,6212,827660
450,948,828660,6212,828660
450,948,828820,6212,828820
450,948,829820,6212,829820
450,948,829820,6212,829820
451,950,830290,6212,830290
451,950,830660,6212,830660
451,950,830980,6212,830980
452,952,831980,6212,831980
452,952,832980,6212,832980
452,952,833790,6212,833790
453,954,834790,6212,834790
453,954,835020,6212,835020
453,954,836020,6212,836020
454,956,837020,6212,837020
455,964,837020,6212,837020
456,966,837480,6212,837480
456,966,837710,6212,837710
456,966,838710,6212,838710
456,966,839030,6212,839030
456,966,839030,6212,839030
457,968,840030,6212,840030
457,968,841030,6212,841030
458,970,842030,6212,842030
458,970,842030,6212,842030
458,970,843030,6212,843030
459,972,844030,6212,844030
459,972,845030,6212,845030
460,974,846030,6212,846030
460,974,847030,6212,847030
461,976,848030,6212,848030
461,976,848620,6212,848620
462,978,849430,6212,849430
462,978,850430,6212,850430
463,980,851430,6212,851430
463,980,852430,6212,852430
464,982,853430,6212,853430
464,982,854430,6212,854430
465,984,855430,6212,855430
465,984,856430,6212,856430
466,986,857430,6212,857430
466,986,858080,6212,858080
467,988,858890,6212,858890
467,988,859700,6212,859700
468,990,860700,6212,860700
468,990,861700,6212,861700
468,990,862020,6212,862020
469,992,862490,6212,862490
469,992,863490,6212,863490
469,992,864140,6212,864140
470,994,865140,6212,865140
471,996,865950,6212,865950
471,996,865950,6212,865950
471,996,866950,6212,866950
472,998,867950,6212,867950
472,998,868600,6212,868600
472,998,868710,6212,868710
472,998,869710,6212,869710
473,1000,870710,6212,870710
473,1000,870870,6212,870870
473,1000,871870,6212,871870
474,1002,872870,6212,872870
474,1002,873870,6212,873870
475,1004,874870,6212,874870
475,1004,875340,6212,875340
476,1006,875810,6212,875810
476,1006,876620,6212,876620
476,1006,877620,6212,877620
477,1008,878620,6212,878620
477,1008,879620,6212,879620
478,1010,880620,6212,880620
479,1012,881430,6212,881430
479,1012,882430,6212,882430
480,1014,883430,6212,883430
480,1014,884240,6212,884240
480,1014,885240,6212,885240
481,1016,886050,6212,886050
481,1016,886860,6212,886860
481,1016,887090,6212,887090
482,1018,888090,6212,888090
482,1018,889090,6212,889090
483,1020,890090,6212,890090
484,1022,890900,6212,890900
484,1022,891220,6212,891220
484,1022,892220,6212,892220
484,1022,892870,6212,892870
484,1022,892870,6212,892870
485,1024,893870,6212,893870
485,1024,893870,6212,893870
485,1024,894870,6212,894870
486,1026,895870,6212,895870
487,1028,896680,6212,896680
487,1028,897490,6212,897490
487,1028,897950,6212,897950
488,1030,898950,6212,898950
488,1030,899950,6212,899950
489,1032,900950,6212,900950
489,1032,900950,6212,900950
490,1034,901320,6212,901320
490,1034,901480,6212,901480
490,1034,901480,6212,901480
490,1034,901480,6212,901480
490,1034,901590,6212,901590
491,1036,902590,6212,902590
491,1036,903050,6212,903050
491,1036,903160,6212,903160
491,1036,903160,6212,903160
491,1036,904160,6212,904160
491,1036,904970,6212,904970
491,1036,904970,6212,904970
492,1038,905970,6212,905970
493,1040,906780,6212,906780
493,1040,907780,6212,907780
494,1042,908780,6212,908780
494,1042,909250,6212,909250
495,1044,909800,6212,909800
496,1052,909800,6212,909800
496,1052,910020,6212,910020
496,1052,911020,6212,911020
497,1054,912020,6212,912020
497,1054,913020,6212,913020
498,1056,914020,6212,914020
498,1056,914570,6212,914570
498,1056,915570,6212,915570
499,1058,916570,6212,916570
500,1060,917040,6212,917040
500,1060,918040,6212,918040
500,1060,918270,6212,918270
500,1060,919270,6212,919270
501,1062,920270,6212,920270
501,1062,920590,6212,920590
501,1062,921590,6212,921590
501,1062,921910,6212,921910
502,1064,922910,6212,922910
502,1064,923910,6212,923910
503,1066,924910,6212,924910
503,1066,925910,6212,925910
504,1068,926910,6212,926910
504,1068,927230,6212,927230
504,1068,927700,6212,927700
504,1068,928700,6212,928700
504,1068,929170,6212,929170
504,1068,929640,6212,929640
505,1070,930110,6212,930110
505,1070,930480,6212,930480
506,1072,931480,6212,931480
506,1072,932480,6212,932480
507,1074,933480,6212,933480
507,1074,934480,6212,934480
507,1074,935130,6212,935130
508,1076,935940,6212,935940
508,1076,936750,6212,936750
509,1078,937750,6212,937750
509,1078,938750,6212,938750
510,1080,939340,6212,939340
510,1080,940150,6212,940150
511,1082,940620,6212,940620
512,1084,941620,6212,941620
512,1084,941940,6212,941940
513,1086,942940,6212,942940
513,1086,943260,6212,943260
513,1086,944260,6212,944260
514,1088,945260,6212,945260
514,1088,945490,6212,945490
514,1088,946300,6212,946300
514,1088,947300,6212,947300
515,1090,948300,6212,948300
515,1090,949300,6212,949300
516,1092,950300,6212,950300
516,1092,950300,6212,950300
517,1094,950770,6212,950770
517,1094,950770,6212,950770
517,1094,950770,6212,950770
518,1096,951240,6212,951240
518,1096,952240,6212,952240
518,1096,953240,6212,953240
519,1098,954240,6212,954240
519,1098,955050,6212,955050
519,1098,956050,6212,956050
520,1100,957050,6212,957050
520,1100,958050,6212,958050
520,1100,958510,6212,958510
520,1100,958970,6212,958970
520,1100,959440,6212,959440
521,1102,960440,6212,960440
522,1104,961250,6212,961250
522,1104,962060,6212,962060
522,1104,963060,6212,963060
523,1106,964060,6212,964060
524,1108,964380,6212,964380
524,1108,965380,6212,965380
524,1108,965850,6212,965850
524,1108,965850,6212,965850
525,1110,966170,6212,966170
526,1112,967170,6212,967170
526,1112,968170,6212,968170
526,1112,968640,6212,968640
526,1112,969450,6212,969450
527,1114,970450,6212,970450
527,1114,971450,6212,971450
527,1114,971450,6212,971450
528,1116,972450,6212,972450
528,1116,973450,6212,973450
529,1118,974450,6212,974450
529,1118,975450,6212,975450
529,1118,976260,6212,976260
530,1120,976730,6212,976730
531,1122,977730,6212,977730
531,1122,978730,6212,978730
531,1122,978730,6212,978730
531,1122,979540,6212,979540
531,1122,980010,6212,980010
532,1124,981010,6212,981010
533,1126,981820,6212,981820
533,1126,982630,6212,982630
533,1126,983630,6212,983630
534,1128,984280,6212,984280
534,1128,985090,6212,985090
535,1130,986090,6212,986090
535,1130,986320,6212,986320
535,1130,987320,6212,987320
535,1130,987320,6212,987320
535,1130,987690,6212,987690
536,1132,988690,6212,988690
536,1132,989690,6212,989690
537,1134,990690,6212,990690
538,1136,991500,6212,991500
538,1136,991960,6212,991960
538,1136,992430,6212,992430
538,1136,993430,6212,993430
539,1138,993980,6212,993980
539,1138,994790,6212,994790
540,1140,995600,6212,995600
540,1140,995920,6212,995920
540,1140,996730,6212,996730
541,1142,997200,6212,997200
542,1144,998200,6212,998200
542,1144,998670,6212,998670
542,1144,998900,6212,998900
542,1144,999900,6212,999900
543,1146,1000900,6212,1000900
543,1146,1001900,6212,1001900
544,1148,1002900,6212,1002900
544,1148,1002900,6212,1002900
544,1148,1003900,6212,1003900
544,1148,1004710,6212,1004710
545,1150,1005520,6212,1005520
546,1152,1006520,6212,1006520
547,1154,1007520,6212,1007520
547,1154,1007840,6212,1007840
547,1154,1008430,6212,1008430
547,1154,1009430,6212,1009430
548,1156,1009980,6212,1009980
549,1158,1010980,6212,1010980
549,1158,1011980,6212,1011980
550,1160,1012980,6212,1012980
550,1160,1013980,6212,1013980
550,1160,1014790,6212,1014790
551,1162,1015790,6212,1015790
551,1162,1016790,6212,1016790
552,1164,1017790,6212,1017790
553,1166,1018600,6212,1018600
553,1166,1019070,6212,1019070
554,1168,1019880,6212,1019880
554,1168,1020100,6212,1020100
554,1168,1020570,6212,1020570
554,1168,1021220,6212,1021220
554,1168,1021220,6212,1021220
554,1168,1021540,6212,1021540
555,1170,1022350,6212,1022350
555,1170,1023160,6212,1023160
555,1170,1024160,6212,1024160
556,1172,1025160,6212,1025160
556,1172,1026160,6212,1026160
557,1174,1027160,6212,1027160
558,1176,1027970,6212,1027970
558,1176,1028450,6212,1028450
558,1176,1028610,6212,1028610
558,1176,1029080,6212,1029080
559,1180,1029550,6212,1029550
559,1180,1030360,6212,1030360
559,1180,1031170,6212,1031170
559,1180,1032170,6212,1032170
560,1184,1033170,6212,1033170
560,1184,1034170,6212,1034170
560,1184,1035170,6212,1035170
560,1184,1035980,6212,1035980
561,1188,1036790,6212,1036790
562,1196,1044790,6212,1044790
562,1196,1045790,6212,1045790
563,1200,1046790,6212,1046790
563,1200,1047260,6212,1047260
563,1200,1048260,6212,1048260
564,1204,1049260,6212,1049260
564,1204,1049730,6212,1049730
564,1204,1049730,6212,1049730
564,1204,1050730,6212,1050730
564,1204,1051730,6212,1051730
564,1204,1052050,6212,1052050
564,1204,1053050,6212,1053050
565,1208,1054050,6212,1054050
565,1208,1054520,6212,1054520
565,1208,1055520,6212,1055520
566,1212,1056520,6212,1056520
566,1212,1057520,6212,1057520
566,1212,1058520,6212,1058520
566,1212,1059520,6212,1059520
567,1216,1060520,6212,1060520
567,1216,1060520,6212,1060520
567,1216,1061330,6212,1061330
567,1216,1062330,6212,1062330
567,1216,1063330,6212,1063330
568,1220,1064140,6212,1064140
569,1224,1066140,6212,1066140
569,1224,1067140,6212,1067140
569,1224,1067360,6212,1067360
569,1224,1068360,6212,1068360
569,1224,1069360,6212,1069360
570,1228,1070360,6212,1070360
570,1228,1071170,6212,1071170
570,1228,1071980,6212,1071980
570,1228,1072980,6212,1072980
570,1228,1073980,6212,1073980
571,1232,1074790,6212,1074790
571,1232,1075790,6212,1075790
572,1236,1076790,6212,1076790
572,1236,1077790,6212,1077790
572,1236,1078110,6212,1078110
572,1236,1078110,6212,1078110
572,1236,1078110,6212,1078110
572,1236,1078430,6212,1078430
572,1236,1078890,6212,1078890
572,1236,1079890,6212,1079890
572,1236,1080890,6212,1080890
572,1236,1081350,6212,1081350
573,1240,1082350,6212,1082350
573,1240,1083160,6212,1083160
573,1240,1084160,6212,1084160
573,1240,1084970,6212,1084970
573,1240,1084970,6212,1084970
573,1240,1085440,6212,1085440
573,1240,1086440,6212,1086440
573,1240,1087440,6212,1087440
574,1244,1088440,6212,1088440
575,1248,1089250,6212,1089250
575,1248,1090250,6212,1090250
575,1248,1090720,6212,1090720
575,1248,1091270,6212,1091270
576,1252,1092270,6212,1092270
576,1252,1092740,6212,1092740
577,1256,1093210,6212,1093210
578,1260,1094210,6212,1094210
578,1260,1094210,6212,1094210
578,1260,1094680,6212,1094680
578,1260,1095680,6212,1095680
578,1260,1096490,6212,1096490
578,1260,1097490,6212,1097490
579,1268,1105490,6212,1105490
579,1268,1105960,6212,1105960
580,1272,1106960,6212,1106960
581,1276,1107430,6212,1107430
581,1276,1107540,6212,1107540
581,1276,1108010,6212,1108010
581,1276,1109010,6212,1109010
582,1280,1110010,6212,1110010
582,1280,1111010,6212,1111010
582,1280,1112010,6212,1112010
582,1280,1112240,6212,1112240
582,1280,1113240,6212,1113240
582,1280,1114240,6212,1114240
583,1284,1115240,6212,1115240
583,1284,1116240,6212,1116240
583,1284,1116710,6212,1116710
583,1284,1117710,6212,1117710
583,1284,1117710,6212,1117710
583,1284,1118710,6212,1118710
583,1284,1118940,6212,1118940
583,1284,1119170,6212,1119170
584,1288,1120170,6212,1120170
584,1288,1121170,6212,1121170
584,1288,1121980,6212,1121980
584,1288,1122980,6212,1122980
585,1292,1123980,6212,1123980
585,1292,1124980,6212,1124980
585,1292,1125980,6212,1125980
585,1292,1126980,6212,1126980
585,1292,1127980,6212,1127980
586,1296,1128790,6212,1128790
586,1296,1129260,6212,1129260
587,1300,1130260,6212,1130260
587,1300,1131260,6212,1131260
587,1300,1131580,6212,1131580
587,1300,1131900,6212,1131900
587,1300,1132220,6212,1132220
587,1300,1133030,6212,1133030
587,1300,1134030,6212,1134030
587,1300,1134840,6212,1134840
588,1304,1135840,6212,1135840
588,1304,1136840,6212,1136840
589,1308,1137840,6212,1137840
589,1308,1138840,6212,1138840
589,1308,1139840,6212,1139840
590,1312,1140840,6212,1140840
590,1312,1141840,6212,1141840
590,1312,1142840,6212,1142840
590,1312,1143060,6212,1143060
591,1316,1143610,6212,1143610
591,1316,1144610,6212,1144610
591,1316,1145080,6212,1145080
592,1320,1146080,6212,1146080
592,1320,1148080,6212,1148080
592,1320,1149080,6212,1149080
592,1320,1150080,6212,1150080
592,1320,1151080,6212,1151080
592,1320,1151670,6212,1151670
592,1320,1152130,6212,1152130
592,1320,1152590,6212,1152590
593,1324,1153400,6212,1153400
594,1332,1161400,6212,1161400
594,1332,1162210,6212,1162210
595,1336,1163210,6212,1163210
595,1336,1164210,6212,1164210
595,1336,1165210,6212,1165210
596,1340,1166210,6212,1166210
596,1340,1166860,6212,1166860
596,1340,1167020,6212,1167020
596,1340,1168020,6212,1168020
596,1340,1169020,6212,1169020
596,1340,1169480,6212,1169480
596,1340,1169480,6212,1169480
596,1340,1169940,6212,1169940
596,1340,1169940,6212,1169940
597,1344,1170940,6212,1170940
597,1344,1171940,6212,1171940
598,1348,1172750,6212,1172750
598,1348,1173400,6212,1173400
598,1348,1173870,6212,1173870
598,1348,1174870,6212,1174870
599,1352,1175520,6212,1175520
599,1352,1176520,6212,1176520
599,1352,1176990,6212,1176990
599,1352,1177460,6212,1177460
599,1352,1177680,6212,1177680
599,1352,1178160,6212,1178160
600,1356,1179160,6212,1179160
600,1356,1179160,6212,1179160
600,1356,1180160,6212,1180160
600,1356,1181160,6212,1181160
600,1356,1181480,6212,1181480
600,1356,1181950,6212,1181950
600,1356,1182950,6212,1182950
600,1356,1183760,6212,1183760
600,1356,1184230,6212,1184230
601,1360,1185040,6212,1185040
601,1360,1186040,6212,1186040
601,1360,1187040,6212,1187040
601,1360,1187850,6212,1187850
602,1364,1188850,6212,1188850
602,1364,1189850,6212,1189850
602,1364,1189850,6212,1189850
602,1364,1190850,6212,1190850
602,1364,1191180,6212,1191180
602,1364,1192180,6212,1192180
603,1368,1193180,6212,1193180
603,1368,1193990,6212,1193990
603,1368,1194460,6212,1194460
603,1368,1195460,6212,1195460
604,1372,1196110,6212,1196110
605,1376,1197110,6212,1197110
605,1376,1198110,6212,1198110
606,1380,1199110,6212,1199110
606,1380,1200110,6212,1200110
606,1380,1200760,6212,1200760
606,1380,1201760,6212,1201760
606,1380,1201990,6212,1201990
606,1380,1202990,6212,1202990
607,1384,1203460,6212,1203460
607,1384,1203930,6212,1203930
608,1388,1204930,6212,1204930
608,1388,1205740,6212,1205740
609,1392,1206740,6212,1206740
609,1392,1207390,6212,1207390
609,1392,1208390,6212,1208390
609,1392,1209390,6212,1209390
609,1392,1210390,6212,1210390
609,1392,1211390,6212,1211390
609,1392,1212390,6212,1212390
610,1396,1213390,6212,1213390
610,1396,1213710,6212,1213710
610,1396,1214710,6212,1214710
610,1396,1215710,6212,1215710
611,1400,1216710,6212,1216710
611,1400,1217180,6212,1217180
611,1400,1218180,6212,1218180
611,1400,1218990,6212,1218990
611,1400,1219990,6212,1219990
611,1400,1220990,6212,1220990
612,1404,1221990,6212,1221990
612,1404,1222460,6212,1222460
612,1404,1223460,6212,1223460
613,1412,1224460,6212,1224460
614,1420,1224930,6212,1224930
614,1420,1225250,6212,1225250
614,1420,1225250,6212,1225250
614,1420,1225250,6212,1225250
614,1420,1226250,6212,1226250
614,1420,1226710,6212,1226710
614,1420,1227710,6212,1227710
614,1420,1227870,6212,1227870
614,1420,1228870,6212,1228870
614,1420,1229870,6212,1229870
614,1420,1230870,6212,1230870
614,1420,1231340,6212,1231340
614,1420,1232340,6212,1232340
614,1420,1232340,6212,1232340
614,1420,1233340,6212,1233340
615,1428,1234340,6212,1234340
615,1428,1235150,6212,1235150
615,1428,1236150,6212,1236150
615,1428,1237150,6212,1237150
615,1428,1237610,6212,1237610
615,1428,1238420,6212,1238420
615,1428,1238880,6212,1238880
615,1428,1239880,6212,1239880
615,1428,1240530,6212,1240530
615,1428,1241340,6212,1241340
615,1428,1241810,6212,1241810
615,1428,1242810,6212,1242810
615,1428,1243620,6212,1243620
615,1428,1244090,6212,1244090
615,1428,1245090,6212,1245090
615,1428,1245900,6212,1245900
615,1428,1246900,6212,1246900
615,1428,1247710,6212,1247710
615,1428,1248710,6212,1248710
616,1436,1249710,6212,1249710
616,1436,1249710,6212,1249710
617,1444,1250360,6212,1250360
617,1444,1251360,6212,1251360
617,1444,1251830,6212,1251830
617,1444,1252830,6212,1252830
617,1444,1253380,6212,1253380
617,1444,1254190,6212,1254190
617,1444,1254660,6212,1254660
617,1444,1255660,6212,1255660
617,1444,1255660,6212,1255660
617,1444,1256130,6212,1256130
617,1444,1257130,6212,1257130
617,1444,1258130,6212,1258130
617,1444,1259130,6212,1259130
617,1444,1259940,6212,1259940
617,1444,1260750,6212,1260750
617,1444,1261750,6212,1261750
617,1444,1262220,6212,1262220
617,1444,1263220,6212,1263220
618,1452,1264220,6212,1264220
618,1452,1264540,6212,1264540
618,1452,1264540,6212,1264540
618,1452,1265540,6212,1265540
618,1452,1265860,6212,1265860
618,1452,1266670,6212,1266670
618,1452,1267040,6212,1267040
618,1452,1268040,6212,1268040
618,1452,1269040,6212,1269040
618,1452,1270040,6212,1270040
618,1452,1270850,6212,1270850
618,1452,1271850,6212,1271850
618,1452,1272660,6212,1272660
618,1452,1272660,6212,1272660
618,1452,1273660,6212,1273660
618,1452,1274660,6212,1274660
618,1452,1275660,6212,1275660
619,1460,1276130,6212,1276130
620,1468,1277130,6212,1277130
620,1468,1278130,6212,1278130
620,1468,1278940,6212,1278940
620,1468,1279940,6212,1279940
620,1468,1280940,6212,1280940
620,1468,1280940,6212,1280940
620,1468,1281410,6212,1281410
620,1468,1282410,6212,1282410
