ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
977814.01,17.51,5.25,775636.03,13.89
977670.23,17.52,5.25,775389.43,13.89
977141.19,17.52,5.25,776538.91,13.92
977141.19,17.52,5.25,777235.34,13.93
977391.74,17.52,5.26,777221.8,13.94
977459.8,17.53,5.26,776941.59,13.93
978045.5,17.54,5.28,777033.7,13.94
978503.06,17.55,5.29,777183.82,13.94
979213.42,17.57,5.3,777286.54,13.94
979211.18,17.57,5.3,777227.1,13.94
979815.5,17.58,5.32,777087.74,13.94
979460.32,17.58,5.31,777266.42,13.95
979269.26,17.58,5.31,777006.75,13.94
979581.25,17.58,5.32,777687.01,13.96
979806.91,17.59,5.32,778208.6,13.97
980075.67,17.6,5.33,778224.14,13.97
980073.42,17.6,5.33,778164.71,13.97
980483.33,17.61,5.34,778493.78,13.98
980488.39,17.61,5.34,778189.5,13.98
980800.38,17.61,5.35,778616.76,13.98
980576.11,17.61,5.35,778442.07,13.98
980160.78,17.61,5.35,778080.78,13.98
980160.78,17.61,5.35,777657.1,13.97
979969.72,17.61,5.35,777405.18,13.97
980238.48,17.62,5.36,777453.15,13.98
980274.71,17.62,5.36,777189.33,13.97
980083.66,17.62,5.36,776933.98,13.97
980541.22,17.63,5.37,777082.79,13.97
979523.8,17.64,5.37,776271.38,13.98
979835.79,17.65,5.38,776548.92,13.98
980104.54,17.65,5.39,776519.19,13.99
979913.49,17.65,5.39,776334.5,13.99
980182.24,17.66,5.4,776401.4,13.99
980639.81,17.67,5.41,776550.21,13.99
980448.75,17.67,5.41,776401.78,13.99
980649.45,17.68,5.41,776182.43,13.99
980918.21,17.68,5.42,776181.85,13.99
980727.15,17.68,5.42,775922.18,13.99
980536.09,17.68,5.42,775666.28,13.99
980993.66,17.69,5.43,775816.4,13.99
980993.66,17.69,5.43,775705.16,13.99
980802.6,17.69,5.43,775727.79,13.99
981678.59,17.71,5.45,775766.06,14.0
981487.54,17.71,5.44,775736.57,14.0
981756.3,17.72,5.45,775631.44,14.0
981565.24,17.72,5.45,775446.75,14.0
981834.0,17.73,5.46,775551.98,14.0
982102.75,17.73,5.47,775618.89,14.01
982371.51,17.74,5.48,775724.12,14.01
982371.51,17.74,5.48,775599.13,14.01
982622.06,17.75,5.48,775585.6,14.01
982438.32,17.75,5.48,775281.71,14.01
982254.58,17.75,5.48,774890.87,14.0
982523.34,17.76,5.49,774937.5,14.0
982523.34,17.76,5.49,774587.22,14.0
982947.4,17.76,5.5,774769.21,14.0
983213.6,17.77,5.51,775255.64,14.01
983464.15,17.78,5.51,775242.11,14.01
983732.9,17.78,5.52,775241.53,14.02
984056.27,17.79,5.53,774985.23,14.01
984285.53,17.8,5.53,774771.3,14.01
983304.34,17.8,5.54,774032.01,14.02
983304.34,17.8,5.54,773633.48,14.01
983302.1,17.81,5.54,773550.25,14.01
983055.87,17.82,5.55,773229.39,14.01
983055.87,17.82,5.55,773048.47,14.01
982964.12,17.82,5.55,772890.69,14.01
983167.48,17.82,5.56,772585.85,14.01
982976.43,17.82,5.56,772410.96,14.01
983686.79,17.84,5.57,772425.1,14.01
983561.2,17.84,5.57,772223.55,14.01
983913.72,17.85,5.58,771715.01,14.0
984182.47,17.85,5.59,771730.55,14.0
984685.63,17.86,5.6,772050.21,14.01
984318.15,17.86,5.6,771566.54,14.0
983300.73,17.87,5.61,770755.13,14.01
982283.31,17.88,5.61,769943.73,14.01
982500.27,17.89,5.62,769611.06,14.01
982309.21,17.89,5.62,769426.36,14.01
982512.58,17.89,5.63,769121.53,14.01
982321.52,17.89,5.63,768862.98,14.0
982137.78,17.89,5.63,768510.07,14.0
981946.72,17.89,5.63,768470.61,14.0
981762.98,17.89,5.63,768122.51,14.0
982013.53,17.9,5.63,768108.98,14.0
982818.55,17.91,5.65,768189.77,14.0
982823.62,17.92,5.65,767908.0,14.0
983135.61,17.92,5.66,768174.46,14.0
982989.5,17.92,5.66,768709.26,14.02
982994.56,17.93,5.66,768438.01,14.01
982992.32,17.93,5.66,768299.86,14.01
983394.55,17.94,5.67,767744.33,14.0
983747.07,17.95,5.68,767325.47,14.0
983556.01,17.95,5.68,767150.58,14.0
983364.95,17.94,5.68,766975.69,14.0
983633.71,17.95,5.69,767023.65,14.0
983409.44,17.95,5.69,766922.03,14.0
983485.22,17.95,5.69,767005.37,14.0
984136.93,17.97,5.7,766945.91,14.0
983769.45,17.97,5.7,766486.92,14.0
984038.21,17.98,5.71,766553.82,14.0
983847.15,17.98,5.71,766298.48,14.0
984238.0,17.98,5.72,766787.85,14.01
983702.08,17.98,5.71,766257.45,14.0
983952.63,17.98,5.72,766241.99,14.0
984264.61,17.99,5.72,766473.59,14.01
984370.59,17.99,5.73,766886.97,14.02
984937.66,18.01,5.74,766814.32,14.02
984935.41,18.01,5.74,766754.88,14.02
984751.67,18.01,5.74,766248.94,14.01
984856.14,18.01,5.75,766524.24,14.02
984631.86,18.01,5.75,766304.62,14.02
985089.43,18.02,5.76,766454.73,14.02
984898.37,18.02,5.76,766279.84,14.02
985167.13,18.03,5.77,766327.81,14.03
985877.49,18.04,5.78,766433.38,14.03
986300.99,18.05,5.79,766748.5,14.03
986076.71,18.05,5.79,766645.75,14.04
986076.71,18.05,5.79,766306.1,14.03
986787.08,18.07,5.8,766408.82,14.03
986603.34,18.07,5.8,765948.42,14.03
985585.91,18.07,5.81,765137.01,14.03
985854.67,18.08,5.82,765203.92,14.04
986112.54,18.09,5.82,764824.38,14.03
986370.4,18.1,5.83,764445.29,14.02
987080.76,18.11,5.85,764548.01,14.03
986889.71,18.11,5.85,764363.32,14.03
987140.26,18.12,5.85,764349.79,14.03
986956.52,18.12,5.85,764020.54,14.02
986732.24,18.12,5.85,763801.36,14.02
986732.24,18.12,5.85,763644.23,14.02
987077.44,18.12,5.86,763650.02,14.02
987346.2,18.13,5.87,763665.56,14.02
987691.41,18.14,5.87,763671.35,14.02
988459.12,18.15,5.89,764112.76,14.03
987714.87,18.14,5.88,763368.51,14.02
987531.13,18.14,5.88,763039.26,14.02
987340.07,18.14,5.88,762890.83,14.02
987340.07,18.14,5.88,762883.09,14.02
987608.83,18.15,5.89,762931.05,14.02
987401.16,18.15,5.88,763275.52,14.03
987669.92,18.16,5.89,763170.39,14.03
987478.86,18.16,5.89,762910.73,14.03
987563.88,18.17,5.9,762751.4,14.03
987814.43,18.17,5.91,762737.87,14.03
987623.37,18.17,5.91,762562.98,14.03
986605.95,18.18,5.92,761751.58,14.04
986874.71,18.19,5.92,761751.0,14.04
986650.43,18.19,5.92,761564.6,14.04
986426.16,18.19,5.92,761462.97,14.04
986423.91,18.19,5.92,761403.53,14.04
986881.48,18.2,5.94,761553.64,14.05
986690.42,18.2,5.94,761378.76,14.04
986466.14,18.2,5.94,761276.01,14.05
986275.09,18.2,5.93,761091.31,14.04
986426.36,18.2,5.94,762163.49,14.07
986974.98,18.22,5.95,762156.97,14.07
987241.18,18.22,5.96,761697.14,14.06
987698.75,18.23,5.97,761847.25,14.06
988034.76,18.24,5.98,762520.96,14.08
988039.83,18.24,5.98,762172.46,14.07
988037.58,18.25,5.98,762113.02,14.07
987813.31,18.25,5.98,762007.63,14.08
987629.57,18.25,5.98,761633.85,14.07
987974.77,18.25,5.99,761639.63,14.07
988243.53,18.26,6.0,761687.6,14.08
988548.52,18.27,6.01,761823.46,14.08
988553.59,18.27,6.01,761492.1,14.08
987890.41,18.27,6.01,761144.01,14.08
987699.35,18.27,6.01,760959.32,14.08
988090.2,18.28,6.02,761391.49,14.09
987906.46,18.28,6.02,760920.91,14.08
988319.93,18.29,6.03,761074.78,14.08
988588.69,18.3,6.03,761122.75,14.09
991776.61,18.36,6.09,763630.21,14.13
990795.43,18.37,6.1,762890.93,14.14
990571.15,18.37,6.1,762789.3,14.14
990839.91,18.37,6.11,762710.44,14.14
991076.49,18.38,6.12,762219.89,14.14
991345.24,18.39,6.12,762235.44,14.14
991802.81,18.4,6.14,762385.55,14.14
991619.07,18.4,6.14,762603.23,14.15
992091.77,18.41,6.15,762526.31,14.15
992349.64,18.42,6.15,762097.24,14.15
992165.9,18.42,6.15,761956.09,14.15
992434.66,18.43,6.16,762004.05,14.15
992210.38,18.43,6.16,762242.4,14.16
992065.67,18.43,6.16,761795.01,14.15
992065.67,18.43,6.16,761614.1,14.15
992776.03,18.44,6.18,761719.66,14.15
992664.07,18.44,6.18,761458.36,14.15
992480.33,18.44,6.18,761142.16,14.14
992480.33,18.44,6.18,760841.68,14.14
992289.27,18.44,6.18,760582.02,14.14
992746.84,18.45,6.19,760732.13,14.14
991729.41,18.46,6.2,759920.72,14.15
991538.36,18.46,6.2,759661.06,14.15
991739.05,18.47,6.2,759557.51,14.14
992196.62,18.48,6.21,759707.63,14.15
992084.66,18.48,6.21,759442.78,14.15
991893.6,18.48,6.21,759210.4,14.14
991703.59,18.48,6.21,760716.32,14.18
991701.34,18.48,6.22,760656.88,14.18
992204.01,18.49,6.23,760743.37,14.18
992247.91,18.49,6.23,760428.34,14.17
992095.53,18.49,6.23,760054.93,14.17
991904.48,18.49,6.23,759795.27,14.17
991720.74,18.49,6.23,759393.26,14.16
991537.0,18.49,6.23,758884.5,14.15
991580.9,18.49,6.23,758621.19,14.15
991580.9,18.49,6.23,758456.89,14.15
991545.43,18.5,6.23,758620.74,14.15
991803.3,18.5,6.24,758511.1,14.15
992260.86,18.51,6.25,758661.21,14.15
992069.81,18.51,6.25,758476.52,14.15
991878.75,18.51,6.25,758216.85,14.15
992261.71,18.52,6.26,758726.11,14.16
992530.47,18.53,6.26,758831.35,14.17
993127.97,18.54,6.28,758869.33,14.17
993016.0,18.54,6.28,758821.14,14.17
993613.5,18.56,6.29,758859.12,14.17
992596.08,18.57,6.3,758047.72,14.18
993379.01,18.58,6.32,757970.74,14.18
993379.01,18.58,6.32,757859.51,14.18
993389.69,18.58,6.32,758426.87,14.19
993389.69,18.58,6.32,758065.32,14.18
993593.06,18.59,6.33,757771.39,14.18
993598.13,18.59,6.33,757466.82,14.17
993866.89,18.6,6.34,757572.06,14.18
993831.42,18.6,6.34,757656.23,14.18
993807.34,18.61,6.34,757150.31,14.18
994612.35,18.62,6.36,757231.11,14.18
994924.34,18.63,6.36,757497.56,14.18
995193.1,18.64,6.37,757513.11,14.19
994175.68,18.65,6.38,756701.71,14.19
993795.74,18.64,6.38,756267.51,14.19
994053.6,18.65,6.38,756017.01,14.18
993829.33,18.65,6.38,756102.79,14.19
993638.27,18.65,6.38,755918.1,14.19
994051.75,18.65,6.39,756070.62,14.19
994049.5,18.66,6.39,756079.87,14.19
993634.17,18.66,6.39,755829.81,14.19
993902.92,18.66,6.4,755807.61,14.19
994255.42,18.67,6.41,756055.94,14.2
994521.62,18.68,6.41,755627.48,14.19
995173.33,18.69,6.43,755568.02,14.19
995374.02,18.7,6.43,755708.46,14.19
994392.84,18.71,6.44,754969.17,14.2
994392.84,18.71,6.44,754592.76,14.19
994827.02,18.71,6.45,753900.15,14.18
995929.92,18.74,6.47,754652.72,14.2
996034.39,18.74,6.48,754874.7,14.2
996032.14,18.74,6.48,754736.55,14.2
996298.34,18.75,6.48,755300.47,14.21
996501.71,18.76,6.49,754995.63,14.21
997212.07,18.77,6.51,755101.2,14.21
997564.59,18.78,6.51,754721.64,14.21
997833.35,18.79,6.52,754616.51,14.21
997838.42,18.79,6.53,754466.74,14.21
998295.98,18.8,6.54,754616.85,14.21
998546.53,18.81,6.54,754603.32,14.21
998333.64,18.81,6.54,753917.62,14.2
998418.66,18.82,6.55,753715.38,14.21
998227.6,18.82,6.55,753455.72,14.2
998444.93,18.82,6.56,753665.47,14.21
997797.43,18.81,6.55,752913.81,14.2
997998.12,18.82,6.55,752810.26,14.19
997998.12,18.82,6.55,752321.27,14.19
998035.75,18.82,6.55,753232.48,14.2
997844.7,18.82,6.55,753057.59,14.2
998062.03,18.82,6.56,753560.92,14.21
997909.65,18.83,6.56,754294.14,14.23
998628.84,18.84,6.58,754505.01,14.23
999339.2,18.86,6.59,754607.74,14.24
999114.93,18.85,6.59,754506.11,14.24
999383.69,18.86,6.6,754437.44,14.24
999159.41,18.86,6.6,754321.39,14.24
999428.17,18.87,6.61,754426.62,14.25
999496.23,18.88,6.61,754291.71,14.25
999312.49,18.88,6.61,754720.31,14.26
999513.19,18.88,6.62,754517.44,14.25
999288.91,18.88,6.61,754415.82,14.25
999940.62,18.89,6.63,754356.36,14.25
1000197.49,18.9,6.64,754382.29,14.26
999180.07,18.91,6.65,753570.89,14.26
998989.01,18.91,6.65,753396.0,14.26
998706.55,18.92,6.66,753012.39,14.27
998706.55,18.92,6.66,752722.68,14.26
998851.55,18.92,6.66,752283.66,14.25
999079.48,18.93,6.67,751804.99,14.25
999348.24,18.94,6.68,751773.55,14.25
999157.18,18.94,6.68,751518.2,14.25
998973.44,18.94,6.68,751170.1,14.24
997956.02,18.95,6.69,750358.7,14.25
997261.59,18.95,6.69,749665.74,14.25
997663.82,18.96,6.69,749110.21,14.24
998066.05,18.97,6.7,748554.67,14.23
997841.78,18.97,6.7,748418.32,14.23
996824.36,18.98,6.71,747606.92,14.23
996824.36,18.98,6.71,747449.79,14.23
997041.69,18.98,6.72,747658.2,14.23
996850.63,18.98,6.72,747516.07,14.23
995833.21,18.99,6.73,746704.67,14.24
995170.03,18.99,6.73,746995.72,14.26
994945.75,18.99,6.73,746819.12,14.26
994910.29,19.0,6.73,746898.98,14.26
994910.29,19.0,6.73,746548.7,14.25
994719.23,19.0,6.73,746293.35,14.25
995132.7,19.0,6.74,746445.87,14.25
995383.25,19.01,6.75,746432.34,14.26
995011.65,19.0,6.74,746174.99,14.25
993994.22,19.01,6.75,745363.58,14.26
993769.95,19.01,6.75,745254.21,14.26
993769.95,19.01,6.75,746181.38,14.28
993388.34,19.01,6.74,746656.58,14.29
993164.65,19.01,6.74,746006.44,14.28
993393.48,19.02,6.75,746934.16,14.3
993942.1,19.03,6.76,746927.64,14.3
994747.12,19.04,6.78,747008.44,14.3
994563.38,19.04,6.78,746606.43,14.3
994568.45,19.05,6.78,746350.47,14.29
994384.71,19.05,6.78,746034.26,14.29
994233.07,19.05,6.78,746109.61,14.29
994049.33,19.05,6.78,745625.51,14.29
994054.4,19.05,6.79,746026.07,14.3
993863.34,19.05,6.79,745766.41,14.3
993639.07,19.05,6.79,745664.78,14.3
992975.89,19.05,6.79,745507.23,14.3
992980.95,19.06,6.79,746109.26,14.32
992450.66,19.05,6.78,745524.57,14.31
992908.23,19.06,6.8,745674.68,14.31
993125.18,19.07,6.8,745342.01,14.31
992934.13,19.07,6.8,745083.46,14.31
992743.07,19.07,6.8,744898.77,14.31
992994.66,19.08,6.81,745260.8,14.32
992994.66,19.08,6.81,745254.24,14.32
993212.0,19.08,6.82,745444.44,14.32
993100.03,19.08,6.82,745281.06,14.32
993819.23,19.1,6.83,745491.93,14.33
993819.23,19.1,6.83,745260.82,14.32
992838.04,19.11,6.84,744521.53,14.33
993435.54,19.12,6.86,744559.51,14.33
993251.8,19.12,6.86,744009.42,14.32
993256.87,19.13,6.86,743859.65,14.32
993065.81,19.13,6.86,743702.19,14.32
992852.92,19.13,6.86,743016.5,14.31
993657.94,19.14,6.88,742986.97,14.31
993242.61,19.14,6.88,742750.67,14.31
993443.3,19.15,6.88,742647.12,14.31
993259.56,19.15,6.88,742244.53,14.31
993969.93,19.16,6.9,742350.1,14.31
993778.87,19.16,6.9,742165.41,14.31
993666.91,19.16,6.9,742045.88,14.31
993665.7,19.17,6.9,742992.63,14.33
993866.4,19.17,6.9,742889.09,14.33
993682.66,19.17,6.9,743473.72,14.34
992701.48,19.18,6.92,742734.43,14.35
993411.84,19.2,6.93,742840.0,14.35
993960.46,19.21,6.94,742833.48,14.36
993664.76,19.21,6.95,742403.3,14.35
993481.02,19.21,6.95,741994.35,14.35
992817.84,19.21,6.95,741415.02,14.35
992793.64,19.22,6.95,741005.35,14.34
992609.9,19.22,6.95,740742.39,14.34
993023.37,19.22,6.96,740896.27,14.34
993446.87,19.23,6.97,741039.33,14.35
993715.62,19.24,6.98,741009.59,14.35
993715.62,19.24,6.98,741564.16,14.36
993680.16,19.24,6.98,741510.05,14.36
993472.49,19.24,6.98,741338.03,14.36
993540.55,19.25,6.98,741057.82,14.36
993565.64,19.25,6.98,741560.5,14.37
993454.03,19.25,6.98,741164.37,14.36
993454.03,19.25,6.98,741089.39,14.36
993262.98,19.25,6.98,740914.5,14.36
993520.84,19.25,6.99,740565.39,14.35
993525.91,19.26,6.99,740230.67,14.35
992508.49,19.27,7.0,739419.27,14.35
992317.43,19.27,7.0,739234.58,14.35
992402.45,19.28,7.01,739075.25,14.36
992301.79,19.28,7.01,738922.25,14.35
992390.99,19.28,7.01,738505.95,14.35
992659.74,19.29,7.02,738505.37,14.35
992877.07,19.29,7.03,739166.77,14.36
992877.07,19.29,7.03,738869.98,14.36
993334.64,19.3,7.04,739201.17,14.37
993143.58,19.3,7.04,739026.28,14.37
993853.95,19.32,7.06,739131.85,14.37
994311.51,19.33,7.07,739281.96,14.37
994616.51,19.34,7.08,739401.47,14.38
994432.77,19.34,7.08,739020.34,14.37
994208.49,19.34,7.08,739089.21,14.38
994513.49,19.35,7.09,739143.8,14.38
994764.03,19.36,7.09,739130.27,14.38
994539.76,19.36,7.09,739402.64,14.39
994315.49,19.36,7.09,739301.01,14.39
993298.06,19.37,7.1,738489.61,14.4
993566.82,19.38,7.11,738594.84,14.4
993383.08,19.38,7.11,738086.08,14.4
993199.34,19.38,7.11,737746.35,14.39
993163.88,19.38,7.11,737725.46,14.39
993402.11,19.39,7.12,737214.22,14.39
994207.13,19.4,7.14,737295.02,14.39
993982.86,19.4,7.14,737118.42,14.39
994440.42,19.41,7.15,737268.53,14.39
993777.24,19.42,7.15,736958.03,14.4
994036.12,19.42,7.16,736816.32,14.4
993018.7,19.43,7.17,736004.92,14.4
993222.07,19.44,7.18,735700.08,14.4
993819.56,19.46,7.19,735738.07,14.4
992802.14,19.47,7.2,734926.66,14.41
993259.71,19.48,7.21,735076.77,14.42
993970.07,19.49,7.23,735182.34,14.42
993786.33,19.49,7.23,735673.91,14.43
993588.83,19.49,7.23,735497.89,14.43
993805.84,19.5,7.23,736823.55,14.46
992788.41,19.51,7.24,736012.15,14.46
992604.67,19.51,7.25,735651.8,14.46
992413.62,19.51,7.25,735392.13,14.46
992229.88,19.51,7.25,734938.44,14.45
993332.78,19.53,7.27,735691.01,14.47
993332.78,19.53,7.27,735340.73,14.46
993141.72,19.53,7.27,735084.83,14.46
993486.93,19.54,7.28,735090.62,14.46
993295.87,19.54,7.28,734915.73,14.46
993564.63,19.55,7.28,734931.28,14.46
994037.33,19.56,7.3,734854.35,14.46
994306.09,19.57,7.31,734749.22,14.46
994048.72,19.58,7.32,734340.59,14.47
994317.47,19.59,7.33,734407.49,14.47
994282.01,19.59,7.33,734659.37,14.48
994739.57,19.61,7.34,734809.48,14.48
995008.33,19.61,7.35,734914.71,14.49
994800.67,19.61,7.35,734777.85,14.49
995069.42,19.62,7.36,734844.75,14.49
994885.68,19.62,7.36,735375.33,14.51
994701.94,19.62,7.36,735040.07,14.5
993684.52,19.64,7.37,734228.66,14.51
993953.28,19.64,7.38,734149.8,14.51
992935.86,19.66,7.39,733338.4,14.52
992940.93,19.66,7.39,733876.7,14.53
992716.65,19.66,7.39,733700.1,14.53
992526.64,19.66,7.39,733318.87,14.52
992526.64,19.66,7.39,732968.59,14.52
992631.11,19.66,7.4,733107.34,14.52
992636.17,19.67,7.4,733631.96,14.53
992445.12,19.67,7.4,733457.07,14.53
992702.98,19.67,7.41,733076.04,14.53
992740.61,19.67,7.41,733963.56,14.55
991723.19,19.68,7.42,733152.16,14.55
991991.95,19.69,7.43,733257.39,14.56
991991.95,19.69,7.43,733125.82,14.55
991800.89,19.69,7.43,732968.37,14.55
991342.2,19.69,7.42,732531.16,14.55
991342.2,19.69,7.42,732189.19,14.54
991939.69,19.7,7.44,732227.17,14.54
991944.76,19.71,7.44,731945.57,14.54
992213.52,19.72,7.45,731866.72,14.54
992067.41,19.72,7.45,731538.35,14.54
991923.62,19.72,7.45,731325.73,14.54
992140.58,19.73,7.46,730993.05,14.53
991123.16,19.74,7.47,730181.65,14.54
990939.42,19.74,7.47,729652.0,14.53
991649.78,19.75,7.49,729726.97,14.54
991918.54,19.76,7.5,729602.08,14.54
991918.54,19.76,7.5,729212.89,14.53
991916.29,19.77,7.5,729153.45,14.53
990898.87,19.78,7.51,728342.05,14.54
990674.6,19.78,7.51,728165.45,14.54
990639.13,19.78,7.51,728249.63,14.54
990856.46,19.78,7.52,728589.9,14.55
990854.21,19.79,7.52,728530.46,14.55
990663.16,19.79,7.52,728275.83,14.55
990504.5,19.79,7.52,728005.18,14.54
989817.39,19.79,7.53,728148.9,14.56
989856.77,19.79,7.53,728727.19,14.57
990740.65,19.81,7.55,729158.04,14.58
990738.4,19.81,7.55,729098.6,14.58
990996.26,19.82,7.56,729780.87,14.6
990994.02,19.82,7.56,729721.43,14.6
990802.96,19.82,7.56,729466.08,14.59
990611.9,19.82,7.56,729281.39,14.59
991714.8,19.85,7.58,730033.96,14.61
991531.07,19.85,7.58,729616.21,14.6
991495.6,19.85,7.58,729595.31,14.61
991746.15,19.86,7.59,729581.78,14.61
991562.41,19.86,7.59,729076.58,14.6
991338.13,19.86,7.59,729170.85,14.6
990320.71,19.87,7.6,728359.44,14.61
990296.63,19.87,7.6,727853.52,14.6
990014.17,19.88,7.62,727469.91,14.61
989789.89,19.88,7.61,727555.69,14.61
990058.65,19.89,7.62,727660.93,14.62
990023.18,19.89,7.63,727745.1,14.62
989815.52,19.89,7.63,727368.17,14.62
990084.28,19.9,7.64,727435.08,14.62
989876.61,19.9,7.64,727346.82,14.62
989920.51,19.9,7.64,727112.09,14.62
989885.05,19.9,7.64,727324.41,14.62
989602.58,19.91,7.65,726940.8,14.63
990705.49,19.94,7.67,727693.37,14.64
990481.21,19.94,7.67,727758.24,14.65
990730.75,19.94,7.68,728012.65,14.65
990506.47,19.94,7.68,727896.6,14.66
990536.67,19.94,7.68,728086.61,14.66
990536.67,19.94,7.68,727975.38,14.66
989810.75,19.93,7.67,727254.97,14.65
989627.01,19.93,7.67,727844.82,14.66
989402.74,19.93,7.67,727658.42,14.66
989402.74,19.93,7.67,727477.5,14.66
989628.4,19.94,7.67,728021.9,14.67
989897.16,19.95,7.68,727995.19,14.67
990615.85,19.96,7.7,727994.07,14.67
990816.55,19.97,7.7,727890.53,14.67
990592.28,19.97,7.7,727713.93,14.67
990592.28,19.97,7.7,727860.34,14.67
990597.34,19.97,7.71,727993.3,14.68
990855.21,19.98,7.71,727644.18,14.67
990743.25,19.98,7.72,727436.51,14.67
991160.47,19.99,7.72,727144.49,14.66
990969.41,19.99,7.72,726884.83,14.66
990778.36,19.99,7.72,726736.4,14.66
989760.94,20.0,7.74,726275.27,14.68
989760.94,20.0,7.74,725751.29,14.67
990174.41,20.01,7.75,725903.81,14.67
989984.4,20.01,7.75,727763.58,14.71
990703.59,20.03,7.76,727974.45,14.72
989686.17,20.04,7.77,727163.04,14.72
989145.51,20.03,7.77,726580.96,14.71
989145.51,20.03,7.77,726230.68,14.71
988921.23,20.03,7.77,726094.33,14.71
988921.23,20.03,7.77,725992.12,14.7
988921.23,20.03,7.77,726108.51,14.71
989189.99,20.04,7.77,726107.93,14.71
989458.75,20.05,7.78,726065.67,14.71
989458.75,20.05,7.78,725715.39,14.71
989770.74,20.06,7.79,726461.84,14.72
990075.73,20.07,7.8,726759.14,14.73
990293.06,20.07,7.81,727098.81,14.74
990102.0,20.07,7.81,726839.14,14.74
989894.34,20.07,7.81,726499.68,14.73
990388.14,20.09,7.82,726720.61,14.74
990163.87,20.09,7.82,726749.46,14.74
989972.81,20.09,7.82,726614.78,14.74
989977.88,20.09,7.83,726333.19,14.74
988960.46,20.1,7.84,725521.78,14.75
988297.27,20.1,7.84,724860.2,14.75
988185.31,20.11,7.84,724652.97,14.74
988185.31,20.11,7.84,724527.98,14.74
988330.31,20.11,7.85,724134.24,14.74
988599.07,20.12,7.86,724133.67,14.74
988816.4,20.13,7.86,724473.45,14.75
988816.4,20.13,7.86,724570.54,14.75
988816.4,20.13,7.86,724468.33,14.75
987798.98,20.14,7.88,723656.92,14.75
987804.05,20.14,7.88,723535.28,14.75
988261.61,20.16,7.89,723684.09,14.76
988266.68,20.16,7.89,723402.5,14.76
988082.94,20.16,7.9,723000.68,14.75
987899.2,20.16,7.9,722629.69,14.75
987904.27,20.16,7.9,723102.28,14.76
986923.08,20.18,7.91,722362.99,14.77
986732.03,20.18,7.91,722107.64,14.77
986548.29,20.18,7.91,721689.89,14.76
987258.65,20.19,7.93,721795.46,14.76
987074.91,20.19,7.93,721513.53,14.76
987570.18,20.21,7.94,721356.67,14.76
987379.13,20.21,7.94,721406.58,14.76
987596.46,20.21,7.95,721564.01,14.77
988193.95,20.23,7.96,721601.99,14.77
988570.13,20.24,7.97,721856.41,14.78
987552.71,20.25,7.98,721045.01,14.78
987552.71,20.25,7.98,721045.01,14.78
986905.21,20.24,7.97,720293.34,14.77
987770.67,20.26,7.99,720999.16,14.79
987586.93,20.26,7.99,721512.29,14.8
987171.6,20.26,7.99,721151.0,14.8
987136.14,20.26,8.0,721314.85,14.8
986952.4,20.26,8.0,720771.86,14.8
986950.15,20.26,8.0,720712.42,14.8
987660.51,20.28,8.02,720817.99,14.8
987514.4,20.28,8.02,720839.02,14.8
986496.98,20.29,8.03,720027.61,14.81
987064.05,20.31,8.04,719954.96,14.81
986046.63,20.32,8.06,719143.56,14.82
985764.17,20.33,8.07,718759.95,14.82
985580.43,20.33,8.07,718424.57,14.82
985580.43,20.33,8.07,718216.7,14.82
985396.69,20.33,8.07,717876.98,14.81
985183.8,20.33,8.07,717191.29,14.8
985000.06,20.33,8.07,717540.17,14.81
985289.28,20.34,8.08,718042.56,14.82
984271.86,20.35,8.09,717231.15,14.83
984648.41,20.36,8.1,717386.67,14.83
985477.46,20.38,8.11,717845.81,14.84
985293.72,20.38,8.11,717361.7,14.84
985109.98,20.38,8.12,717209.8,14.84
984885.71,20.38,8.11,716990.43,14.84
985596.07,20.4,8.13,717093.15,14.84
985864.83,20.41,8.14,717198.38,14.84
985607.45,20.42,8.15,716789.75,14.85
985413.96,20.42,8.15,716249.45,14.84
985460.36,20.42,8.16,716172.67,14.84
985145.95,20.42,8.15,715781.43,14.84
984954.9,20.42,8.15,715517.61,14.83
984771.16,20.42,8.16,715004.87,14.83
985212.44,20.43,8.17,715924.36,14.85
985210.19,20.43,8.17,715795.24,14.85
985075.93,20.44,8.17,715351.11,14.84
984851.66,20.43,8.17,715249.48,14.84
984627.38,20.43,8.17,715147.86,14.84
984223.19,20.43,8.16,714821.36,14.84
983205.77,20.44,8.18,714009.95,14.85
983663.33,20.46,8.19,714160.06,14.85
984120.9,20.47,8.2,714310.17,14.86
983969.26,20.47,8.2,714385.52,14.86
983736.85,20.47,8.2,714561.44,14.87
