ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1211,6209,4871540,6212,6055540
1211,6209,4872190,6212,6056190
1211,6209,4873000,6212,6057000
1211,6209,4873810,6212,6057810
1211,6209,4873810,6212,6057810
1211,6209,4874810,6212,6058810
1211,6209,4875620,6212,6059620
1211,6209,4876620,6212,6060620
1211,6209,4877090,6212,6061090
1211,6209,4878090,6212,6062090
1211,6209,4879090,6212,6063090
1211,6209,4880090,6212,6064090
1211,6209,4882090,6212,6066090
1211,6209,4882410,6212,6066410
1211,6209,4882880,6212,6066880
1211,6209,4883880,6212,6067880
1211,6209,4884690,6212,6068690
1211,6209,4885690,6212,6069690
1211,6209,4887690,6212,6071690
1211,6209,4888160,6212,6072160
1211,6209,4889160,6212,6073160
1211,6209,4889160,6212,6081160
1211,6209,4889620,6212,6081620
1211,6209,4890620,6212,6082620
1211,6209,4891620,6212,6083620
1211,6209,4892620,6212,6084620
1211,6209,4893270,6212,6085270
1211,6209,4893270,6212,6093270
1211,6209,4894270,6212,6094270
1211,6209,4894740,6212,6094740
1211,6209,4895740,6212,6095740
1211,6209,4896390,6212,6096390
1211,6209,4896390,6212,6096390
1211,6209,4897390,6212,6097390
1211,6209,4897390,6212,6097390
1211,6209,4898390,6212,6098390
1211,6209,4899200,6212,6099200
1211,6209,4899660,6212,6099660
1211,6209,4900660,6212,6100660
1211,6209,4901660,6212,6101660
1211,6209,4903660,6212,6103660
1211,6209,4904660,6212,6104660
1211,6209,4905130,6212,6105130
1211,6209,4905600,6212,6105600
1211,6209,4906600,6212,6106600
1211,6209,4907600,6212,6107600
1211,6209,4909600,6212,6109600
1211,6209,4911600,6212,6111600
1211,6209,4912600,6212,6112600
1211,6209,4912600,6212,6112600
1211,6209,4913410,6212,6113410
1211,6209,4913410,6212,6113410
1211,6209,4914410,6212,6114410
1211,6209,4915410,6212,6115410
1211,6209,4916410,6212,6116410
1211,6209,4917410,6212,6117410
1211,6209,4918060,6212,6118060
1211,6209,4918710,6212,6118710
1211,6209,4919180,6212,6119180
1211,6209,4919500,6212,6119500
1211,6209,4920500,6212,6120500
1211,6209,4920820,6212,6120820
1211,6209,4921820,6212,6121820
1211,6209,4922140,6212,6122140
1211,6209,4922140,6212,6130140
1211,6209,4923140,6212,6131140
1211,6209,4924140,6212,6132140
1211,6209,4925140,6212,6133140
1211,6209,4925610,6212,6133610
1211,6209,4925930,6212,6133930
1211,6209,4926930,6212,6134930
1211,6209,4927090,6212,6135090
1211,6209,4931090,6212,6139090
1211,6209,4932090,6212,6140090
1211,6209,4932560,6212,6140560
1211,6209,4932560,6212,6148560
1211,6209,4934560,6212,6150560
1211,6209,4934560,6212,6158560
1211,6209,4935370,6212,6159370
1211,6209,4936370,6212,6160370
1211,6209,4936370,6212,6160370
1211,6209,4936690,6212,6160690
1211,6209,4936850,6212,6160850
1211,6209,4937500,6212,6161500
1211,6209,4941500,6212,6165500
1211,6209,4942500,6212,6166500
1211,6209,4943150,6212,6167150
1211,6209,4944150,6212,6168150
1211,6209,4944960,6212,6168960
1211,6209,4944960,6212,6168960
1211,6209,4945770,6212,6169770
1211,6209,4946770,6212,6170770
1211,6209,4947770,6212,6171770
1211,6209,4947770,6212,6179770
1211,6209,4947770,6212,6187770
1211,6209,4948240,6212,6188240
1211,6209,4949240,6212,6189240
1211,6209,4950240,6212,6190240
1211,6209,4951240,6212,6191240
1211,6209,4952050,6212,6192050
1211,6209,4953050,6212,6193050
1211,6209,4954050,6212,6194050
1211,6209,4954050,6212,6194050
1211,6209,4955050,6212,6195050
1211,6209,4955600,6212,6195600
1211,6209,4956600,6212,6196600
1211,6209,4957070,6212,6197070
1211,6209,4958070,6212,6198070
1211,6209,4958540,6212,6198540
1211,6209,4959540,6212,6199540
1211,6209,4959700,6212,6199700
1211,6209,4960700,6212,6200700
1211,6209,4961700,6212,6201700
1211,6209,4962350,6212,6202350
1211,6209,4962820,6212,6202820
1211,6209,4963820,6212,6203820
1211,6209,4964820,6212,6204820
1211,6209,4965290,6212,6205290
1211,6209,4966290,6212,6206290
1211,6209,4966290,6212,6214290
1211,6209,4967290,6212,6215290
1211,6209,4968290,6212,6216290
1211,6209,4969290,6212,6217290
1211,6209,4969940,6212,6217940
1211,6209,4970750,6212,6218750
1211,6209,4971560,6212,6219560
1211,6209,4972560,6212,6220560
1211,6209,4973560,6212,6221560
1211,6209,4973560,6212,6221560
1211,6209,4973790,6212,6221790
1211,6209,4974260,6212,6222260
1211,6209,4975260,6212,6223260
1211,6209,4976070,6212,6224070
1211,6209,4977070,6212,6225070
1211,6209,4977720,6212,6225720
1211,6209,4978200,6212,6226200
1211,6209,4979010,6212,6227010
1211,6209,4980010,6212,6228010
1211,6209,4981010,6212,6229010
1211,6209,4982010,6212,6230010
1211,6209,4983010,6212,6231010
1211,6209,4987010,6212,6235010
1211,6209,4987010,6212,6235010
1211,6209,4988010,6212,6236010
1211,6209,4988010,6212,6244010
1211,6209,4988010,6212,6244010
1211,6209,4988480,6212,6244480
1211,6209,4988950,6212,6244950
1211,6209,4989950,6212,6245950
1211,6209,4990950,6212,6246950
1211,6209,4991950,6212,6247950
1211,6209,4992950,6212,6248950
1211,6209,4993110,6212,6249110
1211,6209,4993760,6212,6249760
1211,6209,4994230,6212,6250230
1211,6209,4994230,6212,6250230
1211,6209,4995230,6212,6251230
1211,6209,4996230,6212,6252230
1211,6209,4997230,6212,6253230
1211,6209,4998230,6212,6254230
1211,6209,4998700,6212,6254700
1211,6209,4999020,6212,6255020
1212,6210,4999340,6212,6255340
1212,6210,5000340,6212,6256340
1212,6210,5001340,6212,6257340
1212,6210,5001800,6212,6257800
1212,6210,5002800,6212,6258800
1212,6210,5003610,6212,6259610
1212,6210,5003610,6212,6267610
1212,6210,5003610,6212,6267610
1212,6210,5003610,6212,6267610
1212,6210,5004610,6212,6268610
1212,6210,5005610,6212,6269610
1212,6210,5006420,6212,6270420
1212,6210,5007420,6212,6271420
1212,6210,5007890,6212,6271890
1212,6210,5007890,6212,6271890
1212,6210,5008120,6212,6272120
1212,6210,5008930,6212,6272930
1212,6210,5009930,6212,6273930
1212,6210,5009930,6212,6273930
1212,6210,5010930,6212,6274930
1212,6210,5011930,6212,6275930
1212,6210,5012930,6212,6276930
1212,6210,5012930,6212,6284930
1212,6210,5013930,6212,6285930
1212,6210,5014930,6212,6286930
1212,6210,5014930,6212,6286930
1212,6210,5015930,6212,6287930
1212,6210,5015930,6212,6295930
1212,6210,5016930,6212,6296930
1212,6210,5016930,6212,6304930
1212,6210,5017740,6212,6305740
1212,6210,5017740,6212,6305740
1212,6210,5017740,6212,6305740
1212,6210,5018740,6212,6306740
1212,6210,5019740,6212,6307740
1212,6210,5019740,6212,6307740
1212,6210,5020060,6212,6308060
1212,6210,5020410,6212,6308410
1212,6210,5021410,6212,6309410
1212,6210,5021410,6212,6309410
1212,6210,5021410,6212,6317410
1212,6210,5022410,6212,6318410
1212,6210,5023220,6212,6319220
1212,6210,5023220,6212,6319220
1212,6210,5023220,6212,6327220
1212,6210,5023220,6212,6327220
1212,6210,5023870,6212,6327870
1212,6210,5024870,6212,6328870
1212,6210,5028870,6212,6332870
1212,6210,5029870,6212,6333870
1212,6210,5029870,6212,6341870
1212,6210,5030870,6212,6342870
1212,6210,5034870,6212,6346870
1212,6210,5035340,6212,6347340
1212,6210,5036340,6212,6348340
1212,6210,5040340,6212,6352340
1212,6210,5041340,6212,6353340
1212,6210,5042150,6212,6354150
1212,6210,5043150,6212,6355150
1212,6210,5043800,6212,6355800
1212,6210,5044800,6212,6356800
1212,6210,5045800,6212,6357800
1212,6210,5046020,6212,6358020
1212,6210,5047020,6212,6359020
1212,6210,5048020,6212,6360020
1212,6210,5049020,6212,6361020
1212,6210,5049020,6212,6369020
1212,6210,5049020,6212,6369020
1212,6210,5049020,6212,6377020
1212,6210,5049180,6212,6377180
1212,6210,5050180,6212,6378180
1212,6210,5050990,6212,6378990
1212,6210,5051990,6212,6379990
1212,6210,5051990,6212,6379990
1212,6210,5052990,6212,6380990
1212,6210,5052990,6212,6388990
1212,6210,5053990,6212,6389990
1212,6210,5054640,6212,6390640
1212,6210,5055640,6212,6391640
1212,6210,5056640,6212,6392640
1212,6210,5057450,6212,6393450
1212,6210,5058450,6212,6394450
1212,6210,5059450,6212,6395450
1212,6210,5059450,6212,6395450
1212,6210,5060450,6212,6396450
1212,6210,5061450,6212,6397450
1212,6210,5061450,6212,6397450
1212,6210,5061450,6212,6397450
1212,6210,5061450,6212,6397450
1212,6210,5062450,6212,6398450
1212,6210,5063260,6212,6399260
1212,6210,5063730,6212,6399730
1212,6210,5064540,6212,6400540
1212,6210,5064540,6212,6408540
1212,6210,5065540,6212,6409540
1212,6210,5066130,6212,6410130
1212,6210,5067130,6212,6411130
1212,6210,5068130,6212,6412130
1212,6210,5068130,6212,6416130
1212,6210,5070130,6212,6418130
1212,6210,5070940,6212,6418940
1212,6210,5071490,6212,6419490
1212,6210,5071490,6212,6419490
1212,6210,5072490,6212,6420490
1212,6210,5072960,6212,6420960
1212,6210,5073960,6212,6421960
1212,6210,5073960,6212,6421960
1212,6210,5074610,6212,6422610
1212,6210,5074610,6212,6422610
1212,6210,5075610,6212,6423610
1212,6210,5075610,6212,6427610
1212,6210,5076610,6212,6428610
1212,6210,5077610,6212,6429610
1212,6210,5078080,6212,6430080
1212,6210,5078400,6212,6430400
1212,6210,5079400,6212,6431400
1212,6210,5080400,6212,6432400
1212,6210,5080400,6212,6432400
1212,6210,5080720,6212,6432720
1212,6210,5081190,6212,6433190
1212,6210,5081190,6212,6433190
1212,6210,5081660,6212,6433660
1212,6210,5082470,6212,6434470
1212,6210,5083470,6212,6435470
1212,6210,5084470,6212,6436470
1212,6210,5085470,6212,6437470
1212,6210,5086280,6212,6438280
1212,6210,5087090,6212,6439090
1212,6210,5088090,6212,6440090
1212,6210,5088090,6212,6448090
1212,6210,5088090,6212,6448090
1212,6210,5089090,6212,6449090
1212,6210,5093090,6212,6453090
1212,6210,5093900,6212,6453900
1212,6210,5094900,6212,6454900
1212,6210,5095710,6212,6455710
1212,6210,5096710,6212,6456710
1212,6210,5097360,6212,6457360
1212,6210,5098360,6212,6458360
1212,6210,5099170,6212,6459170
1212,6210,5099640,6212,6459640
1212,6210,5100450,6212,6460450
1212,6210,5101260,6212,6461260
1212,6210,5101720,6212,6461720
1212,6210,5101720,6212,6461720
1212,6210,5102720,6212,6462720
1212,6210,5103530,6212,6463530
1212,6210,5104530,6212,6464530
1212,6210,5105530,6212,6465530
1212,6210,5106530,6212,6466530
1212,6210,5110530,6212,6470530
1212,6210,5111340,6212,6471340
1212,6210,5112340,6212,6472340
1212,6210,5112340,6212,6472340
1212,6210,5112810,6212,6472810
1212,6210,5113280,6212,6473280
1212,6210,5113870,6212,6473870
1212,6210,5114870,6212,6474870
1212,6210,5114870,6212,6474870
1212,6210,5115680,6212,6475680
1212,6210,5115680,6212,6475680
1212,6210,5116150,6212,6476150
1212,6210,5117150,6212,6477150
1212,6210,5121150,6212,6481150
1212,6210,5122150,6212,6482150
1212,6210,5122380,6212,6482380
1212,6210,5123380,6212,6483380
1212,6210,5124380,6212,6484380
1212,6210,5124380,6212,6492380
1212,6210,5124850,6212,6492850
1212,6210,5125320,6212,6493320
1212,6210,5125790,6212,6493790
1212,6210,5126790,6212,6494790
1212,6210,5127790,6212,6495790
1212,6210,5128790,6212,6496790
1212,6210,5129790,6212,6497790
1212,6210,5131790,6212,6499790
1212,6210,5132600,6212,6500600
1212,6210,5132600,6212,6508600
1212,6210,5133410,6212,6509410
1212,6210,5134410,6212,6510410
1212,6210,5135410,6212,6511410
1212,6210,5137410,6212,6513410
1212,6210,5137880,6212,6513880
1212,6210,5138200,6212,6514200
1212,6210,5139010,6212,6515010
1212,6210,5140010,6212,6516010
1212,6210,5141010,6212,6517010
1212,6210,5142010,6212,6518010
1212,6210,5146010,6212,6522010
1212,6210,5146820,6212,6522820
1212,6210,5147630,6212,6523630
1212,6210,5148440,6212,6524440
1212,6210,5148660,6212,6524660
1212,6210,5149660,6212,6525660
1212,6210,5150660,6212,6526660
1212,6210,5151130,6212,6527130
1212,6210,5151130,6212,6535130
1212,6210,5151600,6212,6535600
1212,6210,5151600,6212,6543600
1212,6210,5152410,6212,6544410
1212,6210,5152880,6212,6544880
1212,6210,5153880,6212,6545880
1212,6210,5154690,6212,6546690
1212,6210,5154690,6212,6554690
1212,6210,5154690,6212,6562690
1212,6210,5155690,6212,6563690
1212,6210,5156500,6212,6564500
1212,6210,5156970,6212,6564970
1212,6210,5156970,6212,6572970
1212,6210,5157130,6212,6573130
1212,6210,5157600,6212,6573600
1212,6210,5158410,6212,6574410
1212,6210,5158410,6212,6574410
1212,6210,5159000,6212,6575000
1212,6210,5160000,6212,6576000
1212,6210,5160000,6212,6576000
1212,6210,5161000,6212,6577000
1212,6210,5161470,6212,6577470
1212,6210,5161940,6212,6577940
1212,6210,5162940,6212,6578940
1212,6210,5162940,6212,6578940
1212,6210,5163940,6212,6579940
1212,6210,5164940,6212,6580940
1212,6210,5166940,6212,6582940
1212,6210,5167260,6212,6583260
1212,6210,5169260,6212,6585260
1212,6210,5170260,6212,6586260
1212,6210,5171260,6212,6587260
1212,6210,5172070,6212,6588070
1212,6210,5173070,6212,6589070
1212,6210,5173300,6212,6589300
1212,6210,5173300,6212,6589300
1212,6210,5174110,6212,6590110
1212,6210,5175110,6212,6591110
1212,6210,5176110,6212,6592110
1212,6210,5176920,6212,6592920
1212,6210,5177390,6212,6593390
1212,6210,5178390,6212,6594390
1212,6210,5179390,6212,6595390
1212,6210,5180390,6212,6596390
1212,6210,5181390,6212,6597390
1212,6210,5182390,6212,6598390
1212,6210,5183390,6212,6599390
1212,6210,5183390,6212,6599390
1212,6210,5183860,6212,6599860
1212,6210,5184860,6212,6600860
1212,6210,5185860,6212,6601860
1212,6210,5185860,6212,6601860
1212,6210,5186330,6212,6602330
1212,6210,5187330,6212,6603330
1212,6210,5191330,6212,6607330
1212,6210,5192330,6212,6608330
1212,6210,5192980,6212,6608980
1212,6210,5193980,6212,6609980
1212,6210,5194980,6212,6610980
1212,6210,5195980,6212,6611980
1212,6210,5196980,6212,6612980
1212,6210,5197980,6212,6613980
1212,6210,5198980,6212,6614980
1212,6210,5198980,6212,6614980
1212,6210,5199440,6212,6615440
1212,6210,5200250,6212,6616250
1212,6210,5200250,6212,6624250
1212,6210,5201250,6212,6625250
1212,6210,5202250,6212,6626250
1212,6210,5203250,6212,6627250
1212,6210,5204250,6212,6628250
1212,6210,5204250,6212,6628250
1212,6210,5205250,6212,6629250
1212,6210,5206060,6212,6630060
1212,6210,5207060,6212,6631060
1212,6210,5208060,6212,6632060
1212,6210,5208870,6212,6632870
1212,6210,5209870,6212,6633870
1212,6210,5210190,6212,6634190
1212,6210,5210660,6212,6634660
1212,6210,5211660,6212,6635660
1212,6210,5212660,6212,6636660
1212,6210,5213660,6212,6637660
1212,6210,5214660,6212,6638660
1212,6210,5215130,6212,6639130
1212,6210,5216130,6212,6640130
1212,6210,5218130,6212,6642130
1212,6210,5218450,6212,6642450
1212,6210,5218770,6212,6642770
1212,6210,5219770,6212,6643770
1212,6210,5221770,6212,6645770
1212,6210,5222770,6212,6646770
1212,6210,5223770,6212,6647770
1212,6210,5224770,6212,6648770
1212,6210,5225240,6212,6649240
1212,6210,5226240,6212,6650240
1212,6210,5226710,6212,6650710
1212,6210,5227710,6212,6651710
1212,6210,5227710,6212,6659710
1212,6210,5228520,6212,6660520
1212,6210,5229520,6212,6661520
1212,6210,5231520,6212,6663520
1212,6210,5232520,6212,6664520
1212,6210,5233520,6212,6665520
1212,6210,5233990,6212,6665990
1212,6210,5234990,6212,6666990
1212,6210,5235990,6212,6667990
1212,6210,5236990,6212,6668990
1212,6210,5237990,6212,6669990
1212,6210,5238800,6212,6670800
1212,6210,5239800,6212,6671800
1212,6210,5240270,6212,6672270
1212,6210,5240740,6212,6672740
1212,6210,5241740,6212,6673740
1212,6210,5242550,6212,6674550
1212,6210,5242550,6212,6682550
1212,6210,5243550,6212,6683550
1212,6210,5244200,6212,6684200
1212,6210,5244430,6212,6684430
1212,6210,5245240,6212,6685240
1212,6210,5246240,6212,6686240
1212,6210,5247240,6212,6687240
1212,6210,5248050,6212,6688050
1212,6210,5248520,6212,6688520
1212,6210,5248840,6212,6688840
1212,6210,5249300,6212,6689300
1212,6210,5249770,6212,6689770
1212,6210,5250770,6212,6690770
1212,6210,5251580,6212,6691580
1212,6210,5255580,6212,6695580
1212,6210,5256580,6212,6696580
1212,6210,5257580,6212,6697580
1212,6210,5258040,6212,6698040
1212,6210,5258690,6212,6698690
1212,6210,5259690,6212,6699690
1212,6210,5259690,6212,6699690
1212,6210,5260340,6212,6700340
1212,6210,5261150,6212,6701150
1212,6210,5261150,6212,6701150
1212,6210,5261620,6212,6701620
1212,6210,5262620,6212,6702620
1212,6210,5262940,6212,6702940
1212,6210,5263940,6212,6703940
1212,6210,5264260,6212,6704260
1212,6210,5265070,6212,6705070
1212,6210,5266070,6212,6706070
1212,6210,5267070,6212,6707070
1212,6210,5267880,6212,6707880
1212,6210,5267880,6212,6707880
1212,6210,5268690,6212,6708690
1212,6210,5269010,6212,6709010
1212,6210,5269010,6212,6709010
1212,6210,5269010,6212,6709010
1212,6210,5269010,6212,6717010
1212,6210,5269820,6212,6717820
1212,6210,5270820,6212,6718820
1212,6210,5270820,6212,6726820
1212,6210,5271820,6212,6727820
1212,6210,5272820,6212,6728820
1212,6210,5273140,6212,6729140
1212,6210,5274140,6212,6730140
1212,6210,5274790,6212,6730790
1212,6210,5275110,6212,6731110
1212,6210,5275430,6212,6731430
1212,6210,5275430,6212,6739430
1212,6210,5275430,6212,6747430
1212,6210,5275430,6212,6747430
1212,6210,5276080,6212,6748080
1212,6210,5276080,6212,6756080
1212,6210,5278080,6212,6758080
1212,6210,5279080,6212,6759080
1212,6210,5279550,6212,6759550
1212,6210,5280020,6212,6760020
1212,6210,5281020,6212,6761020
1212,6210,5282020,6212,6762020
1212,6210,5283020,6212,6763020
1212,6210,5283020,6212,6763020
1212,6210,5283130,6212,6763130
1212,6210,5284130,6212,6764130
1212,6210,5284130,6212,6764130
1212,6210,5285130,6212,6765130
1212,6210,5286130,6212,6766130
1212,6210,5286450,6212,6766450
1212,6210,5287450,6212,6767450
1212,6210,5288260,6212,6768260
1212,6210,5288260,6212,6776260
1212,6210,5289070,6212,6777070
1212,6210,5290070,6212,6778070
1212,6210,5290660,6212,6778660
1212,6210,5291120,6212,6779120
1212,6210,5291120,6212,6787120
1212,6210,5292120,6212,6788120
1212,6210,5292590,6212,6788590
1212,6210,5292590,6212,6788590
1212,6210,5293590,6212,6789590
1212,6210,5293820,6212,6789820
1212,6210,5294820,6212,6790820
1212,6210,5295820,6212,6791820
1212,6210,5295820,6212,6791820
1212,6210,5296140,6212,6792140
1212,6210,5296140,6212,6792140
1212,6210,5296140,6212,6796140
1212,6210,5296950,6212,6796950
1212,6210,5297420,6212,6797420
1212,6210,5298420,6212,6798420
1212,6210,5299420,6212,6799420
1212,6210,5299740,6212,6799740
1212,6210,5299740,6212,6807740
1212,6210,5300550,6212,6808550
1212,6210,5304550,6212,6812550
1212,6210,5305550,6212,6813550
1212,6210,5306550,6212,6814550
1212,6210,5306550,6212,6822550
1212,6210,5307550,6212,6823550
1212,6210,5308200,6212,6824200
1212,6210,5308420,6212,6824420
1212,6210,5308890,6212,6824890
1212,6210,5309890,6212,6825890
1212,6210,5310890,6212,6826890
1212,6210,5311890,6212,6827890
1212,6210,5312700,6212,6828700
1212,6210,5312700,6212,6836700
1212,6210,5313700,6212,6837700
1212,6210,5313860,6212,6837860
1212,6210,5314860,6212,6838860
1212,6210,5315180,6212,6839180
1212,6210,5316180,6212,6840180
1212,6210,5316180,6212,6840180
1212,6210,5317180,6212,6841180
1212,6210,5321180,6212,6845180
1212,6210,5322180,6212,6846180
1212,6210,5323180,6212,6847180
1212,6210,5323830,6212,6847830
1212,6210,5323830,6212,6855830
1212,6210,5324830,6212,6856830
1212,6210,5325830,6212,6857830
1212,6210,5325830,6212,6857830
1212,6210,5326830,6212,6858830
1212,6210,5326830,6212,6858830
1212,6210,5327830,6212,6859830
1212,6210,5328830,6212,6860830
1212,6210,5329830,6212,6861830
1212,6210,5331830,6212,6863830
1212,6210,5332830,6212,6864830
1212,6210,5333830,6212,6865830
1212,6210,5334830,6212,6866830
1212,6210,5335830,6212,6867830
1212,6210,5336830,6212,6868830
1212,6210,5337830,6212,6869830
1212,6210,5338830,6212,6870830
1212,6210,5339640,6212,6871640
1212,6210,5340640,6212,6872640
1212,6210,5340640,6212,6872640
1212,6210,5341640,6212,6873640
1212,6210,5342450,6212,6874450
1212,6210,5342450,6212,6878450
1212,6210,5343450,6212,6879450
1212,6210,5344260,6212,6880260
1212,6210,5345260,6212,6881260
1212,6210,5345260,6212,6881260
1212,6210,5345260,6212,6881260
1212,6210,5346260,6212,6882260
1212,6210,5346260,6212,6890260
1212,6210,5346580,6212,6890580
1212,6210,5347580,6212,6891580
1212,6210,5348580,6212,6892580
1212,6210,5349040,6212,6893040
1212,6210,5349690,6212,6893690
1212,6210,5350690,6212,6894690
1212,6210,5351150,6212,6895150
1212,6210,5352150,6212,6896150
1212,6210,5353150,6212,6897150
1212,6210,5353150,6212,6905150
1212,6210,5353470,6212,6905470
1212,6210,5354470,6212,6906470
1212,6210,5355470,6212,6907470
1212,6210,5356280,6212,6908280
1212,6210,5356510,6212,6908510
1212,6210,5357510,6212,6909510
1212,6210,5358510,6212,6910510
1212,6210,5359510,6212,6911510
1212,6210,5359830,6212,6911830
1212,6210,5360830,6212,6912830
1212,6210,5360830,6212,6912830
1212,6210,5360830,6212,6912830
1212,6210,5361420,6212,6913420
1212,6210,5361970,6212,6913970
1212,6210,5362970,6212,6914970
1212,6210,5363620,6212,6915620
1212,6210,5363620,6212,6915620
1212,6210,5363940,6212,6915940
1212,6210,5364940,6212,6916940
1212,6210,5365490,6212,6917490
1212,6210,5366140,6212,6918140
1212,6210,5366140,6212,6922140
1212,6210,5367140,6212,6923140
1212,6210,5367730,6212,6923730
1212,6210,5369730,6212,6925730
1212,6210,5370200,6212,6926200
1212,6210,5370670,6212,6926670
1212,6210,5371670,6212,6927670
1212,6210,5372670,6212,6928670
1212,6210,5373670,6212,6929670
1212,6210,5373670,6212,6929670
1212,6210,5374670,6212,6930670
1212,6210,5375670,6212,6931670
1212,6210,5375670,6212,6939670
1212,6210,5375670,6212,6947670
1212,6210,5376670,6212,6948670
1212,6210,5377670,6212,6949670
1212,6210,5378670,6212,6950670
1212,6210,5379670,6212,6951670
1212,6210,5380320,6212,6952320
1212,6210,5381130,6212,6953130
1212,6210,5382130,6212,6954130
1212,6210,5382600,6212,6954600
1212,6210,5382600,6212,6954600
1212,6210,5383410,6212,6955410
1212,6210,5384410,6212,6956410
1212,6210,5384890,6212,6956890
1212,6210,5385210,6212,6957210
1212,6210,5385680,6212,6957680
1212,6210,5385680,6212,6965680
1212,6210,5386000,6212,6966000
1212,6210,5388000,6212,6968000
1212,6210,5388650,6212,6968650
1212,6210,5389650,6212,6969650
1212,6210,5390650,6212,6970650
1212,6210,5391650,6212,6971650
1212,6210,5392200,6212,6972200
1212,6210,5392660,6212,6972660
1212,6210,5393310,6212,6973310
1212,6210,5393310,6212,6973310
1212,6210,5394310,6212,6974310
1212,6210,5395310,6212,6975310
1212,6210,5396310,6212,6976310
1212,6210,5396310,6212,6976310
1212,6210,5396310,6212,6980310
1212,6210,5397310,6212,6981310
1212,6210,5397630,6212,6981630
1212,6210,5398630,6212,6982630
1212,6210,5399630,6212,6983630
1212,6210,5399630,6212,6983630
1212,6210,5399630,6212,6983630
1212,6210,5400440,6212,6984440
1212,6210,5401250,6212,6985250
1212,6210,5401720,6212,6985720
1212,6210,5402040,6212,6986040
1212,6210,5402510,6212,6986510
1212,6210,5403510,6212,6987510
1212,6210,5403510,6212,6995510
1212,6210,5404320,6212,6996320
1212,6210,5405320,6212,6997320
1212,6210,5406130,6212,6998130
1212,6210,5406940,6212,6998940
1212,6210,5407750,6212,6999750
1212,6210,5408750,6212,7000750
1212,6210,5409560,6212,7001560
1212,6210,5410560,6212,7002560
1212,6210,5410560,6212,7002560
1212,6210,5411560,6212,7003560
1212,6210,5412370,6212,7004370
1212,6210,5412370,6212,7012370
1212,6210,5413180,6212,7013180
1212,6210,5414180,6212,7014180
1212,6210,5414180,6212,7014180
1212,6210,5414180,6212,7022180
1212,6210,5414990,6212,7022990
1212,6210,5414990,6212,7030990
1212,6210,5415990,6212,7031990
1212,6210,5415990,6212,7039990
1212,6210,5415990,6212,7039990
1212,6210,5415990,6212,7039990
1212,6210,5416800,6212,7040800
1212,6210,5417350,6212,7041350
1212,6210,5417810,6212,7041810
1212,6210,5417810,6212,7041810
1212,6210,5418030,6212,7042030
1212,6210,5419030,6212,7043030
1212,6210,5419030,6212,7051030
1212,6210,5420030,6212,7052030
1212,6210,5420500,6212,7052500
1212,6210,5421500,6212,7053500
1212,6210,5421500,6212,7053500
1212,6210,5422500,6212,7054500
1212,6210,5423500,6212,7055500
1212,6210,5423500,6212,7055500
1212,6210,5423500,6212,7063500
1212,6210,5424500,6212,7064500
1212,6210,5424970,6212,7064970
1212,6210,5425290,6212,7065290
1212,6210,5426290,6212,7066290
1212,6210,5426290,6212,7074290
1212,6210,5426290,6212,7082290
1212,6210,5427290,6212,7083290
1212,6210,5427290,6212,7091290
1212,6210,5428290,6212,7092290
1212,6210,5428290,6212,7096290
1212,6210,5429290,6212,7097290
1212,6210,5430290,6212,7098290
1212,6210,5430290,6212,7098290
1212,6210,5430290,6212,7098290
1212,6210,5430290,6212,7098290
1212,6210,5430610,6212,7098610
1212,6210,5430840,6212,7098840
1212,6210,5430840,6212,7098840
1212,6210,5431840,6212,7099840
1212,6210,5432840,6212,7100840
1212,6210,5433840,6212,7101840
1212,6210,5434840,6212,7102840
1212,6210,5434840,6212,7110840
1212,6210,5436840,6212,7112840
1212,6210,5437300,6212,7113300
1212,6210,5437300,6212,7113300
1212,6210,5438300,6212,7114300
1212,6210,5439300,6212,7115300
1212,6210,5439300,6212,7115300
1212,6210,5440300,6212,7116300
1212,6210,5441110,6212,7117110
1212,6210,5441110,6212,7117110
1212,6210,5442110,6212,7118110
1212,6210,5442580,6212,7118580
1212,6210,5443580,6212,7119580
1212,6210,5444580,6212,7120580
1212,6210,5445050,6212,7121050
1212,6210,5445050,6212,7123050
1212,6210,5445860,6212,7123860
1212,6210,5446860,6212,7124860
1212,6210,5447330,6212,7125330
1212,6210,5448330,6212,7126330
1212,6210,5449330,6212,7127330
1212,6210,5449790,6212,7127790
1212,6210,5449790,6212,7129790
1212,6210,5450790,6212,7130790
1212,6210,5451600,6212,7131600
1212,6210,5452060,6212,7132060
1212,6210,5453060,6212,7133060
1212,6210,5453710,6212,7133710
1212,6210,5453710,6212,7134710
