ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
929459.37,15.72,2.15,225730.79,3.82
929510.9,15.72,2.15,225510.69,3.81
929562.43,15.72,2.16,225510.47,3.81
929613.96,15.72,2.16,225641.94,3.82
929607.18,15.72,2.16,225642.57,3.82
929585.48,15.73,2.16,225641.98,3.82
929739.74,15.73,2.16,225725.04,3.82
929894.01,15.73,2.17,225816.85,3.82
929894.01,15.73,2.17,225715.15,3.82
929945.54,15.74,2.17,225833.62,3.82
930099.8,15.74,2.17,225925.59,3.82
930151.33,15.74,2.18,225925.22,3.82
929915.35,15.74,2.18,225576.55,3.82
929915.35,15.74,2.18,231945.23,3.93
929966.88,15.74,2.18,231944.86,3.93
930018.41,15.75,2.18,231944.64,3.93
930069.94,15.75,2.18,231944.41,3.93
930069.94,15.75,2.18,231930.1,3.93
930121.47,15.75,2.19,231930.1,3.93
930121.47,15.75,2.19,231804.47,3.93
930281.79,15.76,2.19,231832.2,3.93
930281.79,15.76,2.19,231831.6,3.93
930333.32,15.76,2.19,231890.64,3.93
930493.64,15.76,2.2,231861.88,3.93
930493.64,15.76,2.2,231861.28,3.93
930493.64,15.76,2.2,231860.69,3.93
930663.03,15.77,2.2,231272.01,3.92
930714.56,15.77,2.2,231271.79,3.92
930874.88,15.78,2.21,231271.58,3.92
931035.19,15.78,2.21,231242.81,3.92
931086.72,15.78,2.22,231361.29,3.92
931247.04,15.79,2.22,231361.29,3.92
931298.57,15.79,2.22,231361.06,3.92
931350.1,15.79,2.23,231361.06,3.92
931540.12,15.8,2.23,231360.47,3.92
931700.44,15.8,2.23,231331.7,3.92
931700.44,15.8,2.23,231331.7,3.92
931700.44,15.8,2.23,231766.96,3.93
931542.24,15.8,2.23,232016.31,3.94
931711.64,15.8,2.24,232016.31,3.94
931689.93,15.8,2.24,231959.9,3.93
931741.46,15.81,2.24,232078.38,3.94
931901.78,15.81,2.24,232078.17,3.94
931901.78,15.81,2.24,232088.26,3.94
931887.12,15.81,2.24,232121.9,3.94
931938.65,15.81,2.25,232235.81,3.94
932108.04,15.82,2.25,232146.29,3.94
932277.44,15.82,2.25,232056.77,3.94
932437.75,15.82,2.26,232056.57,3.94
932607.15,15.83,2.26,232055.97,3.94
932761.41,15.83,2.27,232147.94,3.94
932915.68,15.84,2.27,232147.34,3.94
933085.07,15.84,2.27,232057.82,3.94
933136.6,15.84,2.28,232057.6,3.94
933188.13,15.85,2.28,232176.07,3.94
933418.99,15.85,2.29,232176.07,3.94
933470.52,15.86,2.29,232334.58,3.95
933684.77,15.86,2.29,232254.6,3.95
933854.17,15.86,2.3,232235.87,3.94
934014.48,15.87,2.3,232235.66,3.95
934180.39,15.87,2.3,232235.06,3.95
934163.63,15.87,2.31,232091.31,3.94
934215.16,15.87,2.31,232209.78,3.95
934215.16,15.87,2.31,232067.26,3.94
934375.48,15.88,2.31,232067.05,3.94
934427.01,15.88,2.32,232113.89,3.95
934478.54,15.88,2.32,232232.37,3.95
934348.8,15.88,2.32,231836.1,3.94
934359.92,15.89,2.32,231781.82,3.94
934411.45,15.89,2.32,231900.29,3.94
934462.98,15.89,2.33,231900.29,3.94
934623.3,15.9,2.33,231900.29,3.94
934623.3,15.9,2.33,231871.21,3.94
934783.62,15.9,2.33,231871.0,3.94
934943.93,15.91,2.34,231870.79,3.94
935153.7,15.91,2.34,232592.9,3.96
935153.7,15.91,2.34,232498.7,3.96
935367.96,15.91,2.35,232498.1,3.96
935367.96,15.91,2.35,232497.51,3.96
935537.35,15.92,2.35,232497.13,3.96
935537.35,15.92,2.35,232497.13,3.96
935703.25,15.92,2.36,232382.52,3.95
935857.99,15.93,2.36,232682.7,3.96
936018.3,15.93,2.36,232710.43,3.96
936178.62,15.93,2.37,232681.66,3.96
936230.15,15.94,2.37,232800.14,3.96
936281.68,15.94,2.37,232918.61,3.97
937337.69,15.96,2.39,233709.58,3.98
937498.01,15.96,2.4,233710.18,3.98
937658.33,15.97,2.4,233709.97,3.98
937383.27,15.96,2.4,233626.97,3.98
937552.66,15.97,2.4,233626.37,3.98
937712.98,15.97,2.4,233626.16,3.98
937764.51,15.97,2.41,233279.86,3.97
938076.05,15.98,2.41,233301.93,3.97
937840.07,15.98,2.41,233158.17,3.97
938000.39,15.98,2.42,233157.97,3.97
938000.39,15.98,2.42,233168.05,3.97
938000.39,15.98,2.42,233097.23,3.97
938160.71,15.99,2.42,233064.05,3.97
938358.99,15.99,2.42,233034.96,3.97
938410.52,15.99,2.43,233034.74,3.97
938570.83,16.0,2.43,233034.53,3.97
938622.36,16.0,2.43,233223.79,3.98
938673.89,16.0,2.44,233342.27,3.98
938725.42,16.01,2.44,232995.96,3.97
938671.44,16.01,2.44,233245.51,3.98
938869.72,16.01,2.45,233779.58,3.99
938921.25,16.01,2.45,233433.27,3.98
938904.5,16.01,2.45,233432.88,3.98
939064.81,16.02,2.45,233432.88,3.98
939116.34,16.02,2.46,233551.36,3.98
939167.87,16.03,2.46,233205.05,3.98
939726.4,16.04,2.47,233302.83,3.98
939936.17,16.04,2.47,233221.9,3.98
939987.7,16.04,2.48,233221.51,3.98
939987.7,16.04,2.48,233221.51,3.98
940201.96,16.05,2.48,233229.52,3.98
940253.49,16.05,2.48,233229.52,3.98
940238.56,16.05,2.48,233234.98,3.98
939948.71,16.05,2.48,232745.45,3.97
940000.24,16.05,2.49,232745.45,3.97
940051.77,16.05,2.49,232745.06,3.97
939815.79,16.05,2.49,232601.3,3.97
939985.18,16.06,2.49,232680.9,3.97
940154.57,16.06,2.49,232680.31,3.97
940206.1,16.06,2.5,232798.78,3.98
940257.63,16.07,2.5,232867.19,3.98
940659.07,16.07,2.51,232925.36,3.98
941067.22,16.08,2.52,232856.62,3.98
941227.54,16.09,2.52,232856.41,3.98
941387.86,16.09,2.52,232821.25,3.98
941372.93,16.09,2.52,232821.69,3.98
941538.83,16.09,2.53,232821.09,3.98
941590.36,16.1,2.53,232820.87,3.98
941750.68,16.1,2.54,232820.66,3.98
942835.5,16.12,2.55,234041.88,4.0
943049.75,16.12,2.56,234041.28,4.0
943101.28,16.13,2.56,234159.76,4.0
943261.6,16.13,2.57,234130.99,4.0
943417.53,16.14,2.57,234156.6,4.0
943571.8,16.14,2.57,234145.56,4.0
943551.32,16.14,2.57,234295.54,4.01
943602.85,16.14,2.58,234295.31,4.01
943763.17,16.15,2.58,234285.34,4.01
943814.7,16.15,2.58,234285.11,4.01
943980.6,16.15,2.59,234287.76,4.01
944140.92,16.16,2.59,234287.76,4.01
944140.92,16.16,2.59,234287.16,4.01
944699.45,16.17,2.6,234384.94,4.01
944913.71,16.17,2.61,233902.55,4.0
944965.24,16.18,2.61,233902.18,4.0
945125.55,16.18,2.61,234009.74,4.01
945315.57,16.19,2.62,234009.14,4.01
945484.97,16.19,2.62,234662.98,4.02
945536.5,16.19,2.63,234662.76,4.02
945734.78,16.2,2.63,234916.42,4.02
945889.04,16.2,2.64,234916.42,4.02
945889.04,16.2,2.64,234743.9,4.02
945889.04,16.2,2.64,234743.53,4.02
945940.57,16.2,2.64,234743.15,4.02
945992.1,16.21,2.64,234742.81,4.02
946152.42,16.21,2.65,234763.01,4.02
946203.95,16.22,2.65,234881.48,4.03
946373.34,16.22,2.65,234880.88,4.03
946373.34,16.22,2.65,234797.88,4.02
946424.87,16.22,2.66,234797.49,4.02
946424.87,16.22,2.66,235029.34,4.03
946579.14,16.23,2.66,235532.75,4.04
946579.14,16.23,2.66,235390.23,4.04
946739.45,16.23,2.66,235390.03,4.04
946790.98,16.23,2.67,235390.03,4.04
946945.25,16.24,2.67,235390.03,4.04
947105.57,16.24,2.68,235769.75,4.04
947315.34,16.25,2.68,235769.38,4.04
947484.73,16.25,2.68,235768.78,4.04
947654.12,16.25,2.69,235768.18,4.04
947705.65,16.26,2.69,235851.95,4.05
947757.18,16.26,2.69,235851.95,4.05
947808.71,16.26,2.7,236041.21,4.05
947969.03,16.27,2.7,236041.0,4.05
948129.35,16.27,2.71,236012.24,4.05
948180.88,16.27,2.71,236130.72,4.05
948379.16,16.28,2.71,236247.02,4.06
948430.69,16.28,2.72,236421.98,4.06
948204.71,16.28,2.71,236417.13,4.06
948374.1,16.28,2.72,236417.13,4.06
948374.1,16.28,2.72,236418.19,4.06
948425.63,16.29,2.72,236593.15,4.06
948477.16,16.29,2.72,236246.85,4.06
948528.69,16.29,2.73,236246.85,4.06
948689.01,16.3,2.73,236259.73,4.06
948858.4,16.3,2.74,236259.13,4.06
948909.93,16.3,2.74,236039.04,4.06
949070.25,16.31,2.74,236010.28,4.06
949070.25,16.31,2.74,235964.58,4.05
949121.78,16.31,2.75,235964.58,4.06
949173.31,16.32,2.75,235964.58,4.06
949342.7,16.32,2.75,235968.97,4.06
949394.23,16.32,2.76,235968.74,4.06
949560.13,16.33,2.76,235972.88,4.06
949726.04,16.33,2.76,235972.28,4.06
949895.43,16.33,2.77,235971.69,4.06
949946.96,16.34,2.77,236009.23,4.06
950177.82,16.34,2.78,236011.3,4.06
950177.82,16.34,2.78,235868.78,4.06
950229.35,16.35,2.78,235868.78,4.06
950389.66,16.35,2.78,235868.78,4.06
950549.98,16.35,2.79,235923.66,4.06
950601.51,16.36,2.79,235923.29,4.06
950811.28,16.36,2.8,236489.43,4.07
951009.56,16.37,2.8,236488.83,4.07
951061.09,16.37,2.8,236488.83,4.07
951112.62,16.37,2.81,236602.74,4.07
951164.15,16.38,2.81,236602.37,4.07
951149.49,16.38,2.81,236519.36,4.07
951315.39,16.38,2.81,236860.87,4.08
951315.39,16.38,2.81,236860.87,4.08
951789.32,16.39,2.82,236843.56,4.08
951557.75,16.39,2.82,236723.75,4.08
951609.28,16.39,2.82,236723.75,4.08
951799.3,16.39,2.83,236720.46,4.08
951959.62,16.4,2.83,236720.26,4.08
951959.62,16.4,2.83,236879.67,4.08
951959.62,16.4,2.83,236878.74,4.08
952129.01,16.4,2.84,236878.15,4.08
952359.87,16.41,2.84,236877.55,4.08
952411.4,16.41,2.84,236996.02,4.08
952565.67,16.42,2.85,236996.02,4.08
952617.2,16.42,2.85,237109.93,4.09
952668.73,16.42,2.86,237109.93,4.09
952838.12,16.43,2.86,237109.93,4.09
953551.03,16.44,2.87,237408.71,4.09
953711.35,16.44,2.88,237421.6,4.09
953871.66,16.45,2.88,237392.83,4.09
953923.19,16.45,2.88,237567.8,4.1
953974.72,16.45,2.89,237330.43,4.09
953967.94,16.45,2.89,237309.04,4.09
954133.84,16.46,2.89,237256.32,4.09
954294.16,16.46,2.9,237364.96,4.09
954503.93,16.47,2.9,237284.02,4.09
954555.46,16.47,2.9,237256.64,4.09
954555.46,16.47,2.9,237256.64,4.09
954555.46,16.47,2.9,237084.12,4.09
955611.47,16.49,2.92,237875.09,4.1
955765.74,16.49,2.93,237874.49,4.1
955964.01,16.5,2.93,237990.79,4.11
955957.23,16.5,2.93,237991.28,4.11
956117.55,16.5,2.94,238398.64,4.11
956286.94,16.51,2.94,238398.05,4.11
956338.47,16.51,2.94,238398.05,4.12
956507.87,16.51,2.95,238397.45,4.12
956507.87,16.51,2.95,238295.75,4.11
956668.18,16.52,2.95,238295.54,4.11
956719.71,16.52,2.95,238295.15,4.11
956498.15,16.52,2.95,238175.35,4.11
956658.47,16.52,2.96,238180.56,4.11
956812.73,16.53,2.96,238180.56,4.11
956864.26,16.53,2.96,238355.52,4.12
957024.58,16.53,2.97,238355.32,4.12
957184.9,16.54,2.97,238355.11,4.12
957236.43,16.54,2.97,238355.11,4.12
957236.43,16.54,2.97,238355.11,4.12
957236.43,16.54,2.97,238365.19,4.12
957390.69,16.54,2.98,238616.37,4.12
957718.37,16.55,2.98,239004.51,4.13
957884.27,16.56,2.99,238951.8,4.13
958094.04,16.56,2.99,238951.2,4.13
958248.3,16.56,3.0,239043.17,4.13
958248.3,16.56,3.0,239043.17,4.13
958417.7,16.57,3.0,239042.57,4.13
959764.25,16.59,3.03,241895.14,4.18
959815.78,16.6,3.03,241894.91,4.18
959976.1,16.6,3.03,241894.7,4.18
960206.96,16.61,3.04,241894.7,4.18
960361.22,16.61,3.04,241894.11,4.18
960521.54,16.61,3.05,241893.9,4.18
960573.07,16.62,3.05,241893.9,4.18
960298.02,16.61,3.05,241583.08,4.18
960349.55,16.62,3.05,241583.08,4.18
960547.82,16.62,3.06,242069.46,4.19
960702.09,16.63,3.06,242161.43,4.19
960613.29,16.63,3.06,242041.62,4.19
960773.61,16.63,3.06,242008.45,4.19
960825.14,16.63,3.07,242309.16,4.2
960876.67,16.64,3.07,242308.94,4.2
961036.98,16.64,3.08,242308.73,4.2
961206.38,16.65,3.08,242309.32,4.2
961375.77,16.65,3.08,242139.87,4.19
961386.89,16.65,3.09,242252.31,4.2
961576.91,16.66,3.09,242257.9,4.2
961737.23,16.66,3.09,242257.9,4.2
961891.49,16.67,3.1,242257.3,4.2
962057.4,16.67,3.1,242369.09,4.2
962108.93,16.67,3.11,242487.56,4.2
962160.46,16.68,3.11,242487.56,4.2
962320.77,16.68,3.11,242454.86,4.2
962535.03,16.68,3.12,242237.76,4.2
962535.03,16.68,3.12,242237.38,4.2
962586.56,16.69,3.12,242237.38,4.2
962741.29,16.69,3.13,242247.85,4.2
962792.82,16.69,3.13,242306.9,4.2
962844.35,16.7,3.13,242425.37,4.2
962895.88,16.7,3.13,242425.15,4.2
963056.2,16.71,3.14,242425.15,4.21
963056.2,16.71,3.14,242425.15,4.21
963107.73,16.71,3.14,242484.19,4.21
963268.05,16.71,3.15,242483.98,4.21
963246.34,16.71,3.15,242454.9,4.21
963297.87,16.72,3.15,242454.9,4.21
963349.4,16.72,3.15,242454.67,4.21
963400.93,16.72,3.16,242454.16,4.21
963570.32,16.73,3.16,242364.64,4.21
963621.85,16.73,3.16,242365.51,4.21
963621.85,16.73,3.16,242925.73,4.22
963776.12,16.73,3.17,242925.73,4.22
963776.12,16.73,3.17,242942.27,4.22
963936.44,16.74,3.17,242942.06,4.22
963661.38,16.74,3.17,242882.27,4.22
963815.64,16.74,3.17,242888.91,4.22
963981.55,16.74,3.18,242901.39,4.22
964033.08,16.75,3.18,242901.39,4.22
964231.36,16.75,3.19,242542.07,4.21
964391.67,16.76,3.19,242513.31,4.21
964443.2,16.76,3.19,242513.08,4.21
964443.2,16.76,3.19,242411.39,4.21
964652.97,16.76,3.2,242413.46,4.21
964822.37,16.77,3.2,242412.86,4.21
964873.9,16.77,3.21,242412.86,4.21
965034.21,16.78,3.21,242412.65,4.21
965194.53,16.78,3.21,242425.9,4.21
965360.43,16.78,3.22,242443.54,4.22
965672.26,16.79,3.22,242743.55,4.22
965723.79,16.79,3.23,242743.32,4.22
965775.32,16.8,3.23,242742.72,4.22
965985.09,16.8,3.23,242661.79,4.22
965985.09,16.8,3.23,242681.37,4.22
965985.09,16.8,3.23,242691.46,4.22
966036.62,16.8,3.24,242691.09,4.22
966088.15,16.81,3.24,242344.78,4.22
966248.47,16.81,3.25,242344.78,4.22
966408.78,16.82,3.25,242344.78,4.22
966460.31,16.82,3.25,241998.47,4.21
966620.63,16.82,3.26,241998.47,4.21
966780.95,16.83,3.26,241998.47,4.21
966832.48,16.83,3.26,241998.25,4.21
966992.8,16.83,3.27,241998.04,4.21
967044.33,16.84,3.27,241997.44,4.21
967044.33,16.84,3.27,242191.8,4.22
967198.59,16.84,3.28,242191.21,4.22
967367.99,16.85,3.28,242190.61,4.22
967898.6,16.86,3.29,242512.88,4.22
967950.13,16.86,3.29,242512.51,4.22
968001.66,16.86,3.3,242512.28,4.22
967841.73,16.86,3.29,242213.35,4.22
967841.73,16.86,3.29,242266.04,4.22
967752.93,16.86,3.29,242379.18,4.22
967804.46,16.86,3.3,242378.96,4.22
967958.73,16.87,3.3,242378.58,4.22
968168.5,16.87,3.31,242379.48,4.22
968322.76,16.88,3.31,242378.88,4.22
968374.29,16.88,3.31,242378.88,4.23
968425.82,16.88,3.32,242378.51,4.23
968586.14,16.89,3.32,242378.51,4.23
968746.46,16.89,3.33,242378.14,4.23
968906.77,16.9,3.33,242377.93,4.23
968891.85,16.9,3.33,242384.47,4.23
968793.69,16.9,3.33,242301.47,4.23
968954.01,16.9,3.33,242301.47,4.23
969108.27,16.9,3.34,242393.27,4.23
969318.04,16.91,3.34,242402.71,4.23
969532.3,16.91,3.35,242410.85,4.23
969583.83,16.92,3.35,242410.85,4.23
969583.83,16.92,3.35,242218.27,4.23
969635.36,16.92,3.35,242336.74,4.23
969360.3,16.92,3.35,242562.38,4.23
969577.45,16.92,3.36,242516.93,4.23
969628.98,16.93,3.36,242512.63,4.23
969407.41,16.92,3.36,242392.82,4.23
969576.8,16.93,3.36,242392.22,4.23
969628.34,16.93,3.36,242392.0,4.23
969794.24,16.94,3.37,243019.47,4.24
969836.9,16.94,3.37,242473.55,4.23
969997.22,16.94,3.38,243035.85,4.24
970048.75,16.95,3.38,243035.63,4.25
970203.02,16.95,3.38,243040.57,4.25
970254.55,16.95,3.39,243040.57,4.25
970306.08,16.96,3.39,243099.61,4.25
970536.93,16.96,3.4,243099.01,4.25
970588.46,16.97,3.4,243099.01,4.25
970352.48,16.96,3.4,242955.26,4.25
970404.01,16.97,3.4,242954.88,4.25
970573.41,16.97,3.4,242865.36,4.25
970624.94,16.97,3.41,243325.23,4.26
970676.47,16.98,3.41,243500.2,4.26
970728.0,16.98,3.41,243500.2,4.26
970728.0,16.98,3.41,243608.8,4.26
970937.77,16.98,3.42,243608.2,4.26
970989.3,16.99,3.42,243667.24,4.26
971220.15,16.99,3.43,243666.65,4.26
971512.81,17.0,3.43,243608.52,4.26
971564.34,17.0,3.44,243608.29,4.26
971724.66,17.01,3.44,243636.02,4.26
971884.98,17.01,3.45,243607.26,4.26
972045.29,17.02,3.45,243578.49,4.26
973101.31,17.03,3.47,244369.46,4.28
973152.84,17.04,3.47,244369.07,4.28
973204.37,17.04,3.47,244368.85,4.28
973255.9,17.04,3.48,244487.32,4.28
973307.43,17.05,3.48,244605.8,4.28
973467.74,17.05,3.49,244618.68,4.28
973677.51,17.06,3.49,244618.09,4.28
973837.83,17.06,3.49,244617.88,4.29
973992.09,17.06,3.5,244700.94,4.29
973992.09,17.06,3.5,244436.45,4.28
973992.09,17.06,3.5,244446.53,4.28
974152.41,17.07,3.5,245074.6,4.29
974203.94,17.07,3.51,244886.82,4.29
974364.26,17.08,3.51,244886.82,4.29
974533.65,17.08,3.51,244890.56,4.29
975065.83,17.09,3.52,245244.82,4.3
975117.36,17.09,3.53,245241.54,4.3
975168.89,17.1,3.53,245360.02,4.3
975367.16,17.1,3.54,245376.5,4.3
975418.69,17.11,3.54,245494.98,4.31
975579.01,17.11,3.54,245466.21,4.31
976116.34,17.12,3.56,245639.32,4.31
976167.87,17.13,3.56,245757.79,4.31
976219.4,17.13,3.56,246105.89,4.32
976379.72,17.13,3.57,246107.59,4.32
976540.04,17.14,3.57,246107.22,4.32
976540.04,17.14,3.57,246117.31,4.32
976591.57,17.14,3.57,246117.08,4.32
976751.89,17.14,3.58,246117.67,4.32
976912.2,17.15,3.58,246117.46,4.32
976912.2,17.15,3.58,246138.61,4.32
977102.22,17.15,3.59,246071.87,4.32
977102.22,17.15,3.59,246081.96,4.32
977262.54,17.16,3.59,246081.73,4.32
977416.81,17.16,3.6,246173.7,4.32
977327.72,17.16,3.6,246029.94,4.32
977488.04,17.17,3.6,246029.73,4.32
978451.02,17.18,3.62,247015.55,4.34
978611.33,17.19,3.62,247047.8,4.34
978662.86,17.19,3.62,247106.84,4.34
978861.14,17.2,3.63,247181.15,4.34
979030.54,17.2,3.63,247162.42,4.34
978992.17,17.2,3.64,246780.03,4.34
979043.7,17.2,3.64,246780.03,4.34
979694.49,17.22,3.65,246269.63,4.33
979746.02,17.22,3.66,246269.41,4.33
979797.55,17.23,3.66,246269.03,4.33
979957.87,17.23,3.66,246281.92,4.33
980172.12,17.23,3.67,246201.94,4.33
980332.44,17.24,3.67,246201.73,4.33
980492.76,17.24,3.68,246201.73,4.33
980544.29,17.25,3.68,245981.64,4.33
980713.68,17.25,3.68,245892.12,4.33
980874.0,17.25,3.69,245891.91,4.33
981064.02,17.26,3.69,245891.91,4.33
980965.86,17.26,3.69,245615.82,4.32
981555.14,17.27,3.7,245883.52,4.33
981533.44,17.27,3.7,245894.46,4.33
981941.59,17.28,3.71,245439.41,4.32
981993.12,17.28,3.72,245498.46,4.32
982162.51,17.29,3.72,245497.86,4.32
982162.51,17.29,3.72,245497.86,4.32
982162.51,17.29,3.72,245497.26,4.32
982214.04,17.29,3.72,245556.31,4.32
982214.04,17.29,3.72,245555.71,4.32
982265.57,17.29,3.73,245555.48,4.32
982425.89,17.3,3.73,245526.72,4.32
982359.68,17.3,3.73,245432.68,4.32
982359.68,17.3,3.73,245432.68,4.32
982525.58,17.3,3.74,245432.3,4.32
982685.9,17.31,3.74,245432.1,4.32
983094.05,17.32,3.75,245363.36,4.32
983303.82,17.32,3.75,245368.73,4.32
983355.35,17.32,3.76,245368.34,4.32
983406.88,17.33,3.76,245367.97,4.32
984231.3,17.34,3.78,246045.9,4.34
983995.32,17.34,3.77,245902.14,4.33
983759.34,17.34,3.77,245758.39,4.33
983693.13,17.34,3.77,245917.82,4.33
983693.13,17.34,3.77,245745.3,4.33
983853.45,17.34,3.78,245745.3,4.33
984013.77,17.35,3.78,245744.93,4.33
984228.02,17.35,3.78,245776.26,4.33
984382.29,17.35,3.79,245775.66,4.33
984382.29,17.35,3.79,245603.14,4.33
984360.58,17.35,3.79,245602.54,4.33
984412.11,17.36,3.79,245661.58,4.33
984566.38,17.36,3.8,245753.55,4.33
984756.4,17.37,3.8,245755.96,4.33
984520.42,17.36,3.8,245680.52,4.33
984571.95,17.37,3.8,245798.99,4.34
984623.48,17.37,3.81,245798.99,4.34
984833.25,17.38,3.81,245718.06,4.34
985047.5,17.38,3.81,245638.08,4.33
985047.5,17.38,3.81,245812.23,4.34
985257.27,17.38,3.82,245844.68,4.34
985417.59,17.39,3.82,245844.31,4.34
985571.85,17.39,3.83,245843.64,4.34
985737.76,17.4,3.83,245843.04,4.34
985737.76,17.4,3.83,245901.36,4.34
985898.07,17.4,3.84,245906.17,4.34
985662.09,17.4,3.83,245655.02,4.34
985713.62,17.4,3.84,245654.8,4.34
985879.52,17.41,3.84,245672.54,4.34
985931.05,17.41,3.84,245672.16,4.34
986091.37,17.42,3.85,245671.95,4.34
986142.9,17.42,3.85,245671.95,4.34
986142.9,17.42,3.85,245528.19,4.34
986194.43,17.42,3.86,245527.82,4.34
986194.43,17.42,3.86,245527.82,4.34
986348.7,17.43,3.86,245619.79,4.34
987061.61,17.44,3.87,245918.57,4.35
987275.86,17.45,3.88,245838.59,4.34
987445.25,17.45,3.88,245837.99,4.34
987655.02,17.45,3.89,245757.06,4.34
988367.93,17.47,3.9,246055.83,4.35
988419.46,17.47,3.9,246055.61,4.35
989194.87,17.49,3.92,246182.41,4.35
989393.14,17.49,3.93,246181.81,4.35
989624.0,17.5,3.93,246648.79,4.36
989784.32,17.5,3.94,246674.54,4.36
989938.59,17.51,3.94,246679.68,4.36
990104.49,17.51,3.94,246679.31,4.36
990264.8,17.51,3.95,246679.31,4.36
990434.2,17.52,3.95,246696.39,4.36
990594.52,17.52,3.96,246696.39,4.36
990887.17,17.53,3.96,246638.27,4.36
990938.7,17.53,3.97,246756.74,4.37
990990.23,17.54,3.97,247216.83,4.37
991150.55,17.54,3.97,247216.63,4.38
991202.08,17.54,3.98,247610.01,4.38
991362.4,17.55,3.98,247989.8,4.39
991522.71,17.55,3.99,247989.8,4.39
991683.03,17.56,3.99,247991.88,4.39
991843.35,17.56,3.99,247963.11,4.39
991997.61,17.57,4.0,248013.08,4.39
992207.38,17.57,4.0,247932.15,4.39
992258.91,17.57,4.01,247932.15,4.39
992310.44,17.58,4.01,247932.15,4.39
992464.71,17.58,4.02,247932.15,4.39
992634.1,17.59,4.02,247932.15,4.39
994447.71,17.62,4.05,249928.91,4.43
994976.16,17.63,4.06,250285.17,4.43
995145.55,17.63,4.07,250284.8,4.43
995305.87,17.64,4.07,250604.68,4.44
995460.13,17.64,4.08,250604.68,4.44
995614.4,17.65,4.08,250604.68,4.44
995774.72,17.65,4.09,250604.47,4.44
995826.25,17.66,4.09,250604.47,4.44
995877.78,17.66,4.09,250699.01,4.45
995861.82,17.66,4.09,251308.13,4.46
996016.09,17.66,4.1,251307.53,4.46
995790.11,17.66,4.1,251307.14,4.46
996657.25,17.68,4.11,251911.69,4.47
996657.25,17.68,4.11,251911.69,4.47
996823.15,17.68,4.12,251911.1,4.47
997185.69,17.69,4.12,252107.58,4.47
997185.69,17.69,4.12,251965.06,4.47
997237.22,17.69,4.13,251964.84,4.47
997406.61,17.7,4.13,251964.24,4.47
997566.93,17.7,4.13,251935.47,4.47
997732.83,17.7,4.14,252009.78,4.47
997902.23,17.71,4.14,252009.18,4.47
997902.23,17.71,4.14,252009.18,4.47
998062.54,17.71,4.15,252008.97,4.47
998062.54,17.71,4.15,251855.12,4.47
998062.54,17.71,4.15,251804.17,4.47
998114.08,17.72,4.15,251804.17,4.47
998274.39,17.72,4.15,251804.17,4.47
998325.92,17.72,4.16,251803.57,4.47
998524.2,17.73,4.16,251732.74,4.47
998524.2,17.73,4.16,251732.37,4.47
998575.73,17.73,4.17,251850.85,4.47
998774.01,17.74,4.17,251850.85,4.47
998774.01,17.74,4.17,252310.63,4.48
998825.54,17.74,4.18,252310.0,4.48
998825.54,17.74,4.18,252227.0,4.48
998985.86,17.75,4.18,252239.88,4.48
999146.17,17.75,4.18,252239.67,4.48
999312.08,17.75,4.19,252239.3,4.48
999222.99,17.75,4.19,252095.54,4.48
999383.31,17.76,4.19,252093.45,4.48
999434.84,17.76,4.2,252093.45,4.48
999486.37,17.77,4.2,252093.45,4.48
999640.64,17.77,4.2,252313.85,4.49
999850.4,17.77,4.21,252313.47,4.49
1000037.81,17.78,4.21,252312.25,4.49
1000089.34,17.78,4.22,252371.29,4.49
1000089.34,17.78,4.22,252464.68,4.49
1000258.73,17.79,4.22,252464.08,4.49
1000428.13,17.79,4.22,252468.93,4.49
1000428.13,17.79,4.22,252468.56,4.49
1000479.66,17.79,4.23,252468.33,4.49
1000531.19,17.8,4.23,252465.06,4.49
1000685.45,17.8,4.24,252464.68,4.49
1000875.47,17.81,4.24,252470.58,4.49
1000875.47,17.81,4.24,252426.71,4.49
1000927.0,17.81,4.24,252426.48,4.49
1001087.32,17.82,4.25,252400.19,4.49
1001241.59,17.82,4.25,252481.28,4.49
1001451.35,17.82,4.26,252483.88,4.49
1001649.63,17.83,4.26,252558.19,4.5
1001701.16,17.83,4.27,252771.25,4.5
1001752.69,17.84,4.27,252771.25,4.5
1001804.22,17.84,4.27,252794.48,4.5
1001855.75,17.84,4.28,252797.86,4.5
1002045.77,17.85,4.28,252797.26,4.5
1002097.3,17.85,4.29,252915.74,4.51
1002307.07,17.86,4.29,252918.13,4.51
1002467.39,17.86,4.29,252923.34,4.51
1002518.92,17.86,4.3,252923.34,4.51
