ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-bellman_ratio
415343.03,24.38,10.78,266320.09,15.63
415217.87,24.38,10.79,267139.29,15.69
414130.05,24.44,10.84,267138.98,15.76
414130.05,24.44,10.84,267138.98,15.76
413983.25,24.44,10.84,266945.4,15.76
414279.27,24.47,10.87,266945.08,15.76
414143.3,24.47,10.87,266945.08,15.77
414007.32,24.48,10.88,266999.25,15.79
413871.34,24.48,10.89,266984.42,15.79
413735.36,24.49,10.89,267003.0,15.81
413599.39,24.5,10.9,267317.99,15.83
413474.23,24.5,10.91,267239.2,15.84
413353.91,24.51,10.91,267424.27,15.86
413406.61,24.53,10.93,267535.35,15.87
413459.31,24.54,10.94,267670.64,15.89
413459.31,24.54,10.94,267643.14,15.89
413323.34,24.55,10.95,267627.6,15.9
413187.36,24.55,10.96,267556.8,15.9
413051.38,24.56,10.96,267556.8,15.91
412915.41,24.57,10.97,267556.8,15.92
412779.43,24.57,10.98,267556.8,15.93
413075.45,24.6,11.0,267559.71,15.93
413356.56,24.62,11.03,267556.8,15.94
413637.67,24.65,11.05,268006.87,15.97
413690.37,24.66,11.07,268398.66,16.0
413554.39,24.67,11.07,268656.96,16.03
413607.1,24.69,11.09,268768.04,16.04
413471.12,24.69,11.09,268740.49,16.05
413335.14,24.7,11.1,268661.18,16.05
413335.14,24.7,11.1,268661.18,16.05
413335.14,24.7,11.1,268661.18,16.05
413199.16,24.71,11.11,268661.18,16.06
413063.19,24.71,11.11,268661.34,16.07
413115.89,24.73,11.13,268660.87,16.08
412717.41,24.71,11.11,268241.69,16.06
412345.41,24.69,11.1,268241.06,16.06
412398.11,24.71,11.11,268241.06,16.07
412398.11,24.71,11.11,268241.06,16.07
412398.11,24.71,11.11,268273.46,16.07
412061.02,24.7,11.1,267790.81,16.05
411925.05,24.7,11.1,267818.36,16.06
411587.96,24.69,11.09,267605.98,16.05
411480.6,24.68,11.08,267497.09,16.05
411671.05,24.7,11.11,267471.0,16.05
411861.51,24.72,11.13,268274.62,16.1
411725.53,24.73,11.13,268358.14,16.12
411589.55,24.74,11.14,268383.5,16.13
411396.37,24.73,11.13,268314.04,16.13
411260.39,24.74,11.14,268304.14,16.14
411313.09,24.75,11.15,268397.57,16.15
411365.79,24.77,11.17,268266.5,16.15
411229.82,24.77,11.18,268210.15,16.16
410922.78,24.76,11.16,267895.65,16.14
411203.89,24.78,11.19,268538.92,16.19
411067.92,24.79,11.19,268407.35,16.19
411067.92,24.79,11.19,268407.35,16.19
410931.94,24.8,11.2,268407.04,16.2
410795.96,24.81,11.21,268407.04,16.21
410986.41,24.83,11.23,268678.83,16.23
410850.44,24.83,11.24,268843.13,16.25
410714.46,24.84,11.24,268762.94,16.25
410995.57,24.87,11.27,268468.75,16.24
411069.9,24.88,11.28,269720.33,16.33
411365.92,24.91,11.31,270154.31,16.36
411078.84,24.89,11.3,269943.13,16.35
410942.86,24.9,11.3,269942.82,16.36
410806.88,24.91,11.31,269942.82,16.37
410434.88,24.89,11.29,269562.68,16.35
410298.91,24.9,11.3,269604.92,16.36
410162.93,24.91,11.31,269576.47,16.37
410458.95,24.93,11.33,269563.82,16.37
410649.4,24.95,11.36,270584.97,16.44
410453.3,24.95,11.35,270760.28,16.46
410430.03,24.96,11.36,269902.01,16.41
410294.05,24.97,11.37,269822.7,16.42
410158.07,24.97,11.38,269822.7,16.43
410477.07,25.0,11.4,270613.37,16.48
410180.64,24.99,11.39,270116.44,16.45
410255.36,25.0,11.41,269393.3,16.42
410255.36,25.0,11.41,269393.3,16.42
410098.0,25.0,11.4,269234.41,16.41
409922.54,25.0,11.4,269903.36,16.46
409922.54,25.0,11.4,269903.36,16.46
409723.92,24.99,11.39,269691.01,16.45
409587.95,25.0,11.4,269697.23,16.46
409892.12,25.02,11.43,270051.99,16.49
409756.14,25.03,11.43,270052.15,16.5
409756.14,25.03,11.43,270052.15,16.5
409808.84,25.05,11.45,270051.68,16.51
409861.55,25.06,11.46,270051.68,16.51
409861.55,25.06,11.46,270051.68,16.51
409638.65,25.05,11.46,269798.72,16.5
409691.35,25.07,11.47,269798.72,16.51
409555.37,25.08,11.48,269835.89,16.52
409419.39,25.08,11.49,269798.72,16.53
409872.96,25.11,11.52,270677.22,16.59
409714.29,25.11,11.51,270527.06,16.58
409714.29,25.11,11.51,270527.06,16.58
409578.31,25.11,11.52,270534.45,16.59
409428.91,25.11,11.51,270650.04,16.6
409428.91,25.11,11.51,270650.04,16.6
409428.91,25.11,11.51,270650.04,16.6
409292.93,25.12,11.52,270649.73,16.61
409156.96,25.12,11.53,270649.73,16.62
409020.98,25.13,11.53,270697.51,16.63
408885.0,25.14,11.54,270751.39,16.65
408749.02,25.14,11.55,270719.53,16.65
408526.13,25.14,11.54,270453.37,16.64
408526.13,25.14,11.54,270453.37,16.64
408390.15,25.14,11.55,270453.06,16.65
408686.17,25.17,11.57,270992.25,16.69
408545.71,25.16,11.57,270560.15,16.66
408409.73,25.17,11.57,270560.15,16.67
408273.76,25.18,11.58,270858.12,16.7
408137.78,25.18,11.59,270863.3,16.71
408328.23,25.21,11.61,270734.46,16.71
408643.22,25.23,11.64,271422.99,16.76
408507.24,25.24,11.64,271343.68,16.77
408595.5,25.25,11.66,271473.0,16.78
408421.52,25.25,11.65,272834.2,16.86
407816.32,25.22,11.63,272199.02,16.84
407816.32,25.22,11.63,272199.02,16.84
407816.32,25.22,11.63,272222.35,16.84
407680.34,25.23,11.63,272222.35,16.85
408077.62,25.26,11.66,272055.28,16.84
407941.65,25.27,11.67,271975.97,16.85
407805.67,25.28,11.68,271975.97,16.86
407805.67,25.28,11.68,271961.06,16.86
407813.17,25.29,11.69,271907.97,16.86
407659.07,25.28,11.68,271814.92,16.86
407523.09,25.29,11.69,271821.15,16.87
407523.09,25.29,11.69,271822.13,16.87
407564.98,25.31,11.71,271206.2,16.84
407617.68,25.32,11.72,271283.5,16.85
407670.38,25.34,11.74,271394.58,16.87
407723.08,25.35,11.76,271529.88,16.88
407587.1,25.36,11.76,271529.57,16.89
407451.13,25.37,11.77,271529.57,16.91
407747.15,25.39,11.8,271575.99,16.91
407611.17,25.4,11.8,271529.57,16.92
407663.87,25.42,11.82,271529.57,16.93
407291.87,25.4,11.8,271822.48,16.95
407344.57,25.42,11.82,271701.77,16.95
407640.59,25.44,11.85,271603.13,16.95
407640.59,25.44,11.85,271619.53,16.95
407350.66,25.43,11.83,271317.18,16.94
407214.68,25.44,11.84,272126.86,17.0
406842.68,25.42,11.82,271740.14,16.98
406895.38,25.44,11.84,271740.2,16.99
407348.95,25.47,11.87,271739.83,16.99
407348.95,25.47,11.87,271739.83,16.99
407212.97,25.48,11.88,271773.77,17.0
407212.97,25.48,11.88,271773.77,17.0
407212.97,25.48,11.88,271773.77,17.0
407212.97,25.48,11.88,271773.8,17.0
407077.0,25.49,11.89,271754.86,17.01
406769.27,25.47,11.88,272118.2,17.04
407153.93,25.5,11.91,271900.79,17.03
407017.96,25.51,11.91,271857.86,17.04
406881.98,25.52,11.92,271847.96,17.05
406881.98,25.52,11.92,271847.96,17.05
406681.79,25.51,11.91,273190.9,17.14
406545.81,25.52,11.92,273121.48,17.14
406409.84,25.52,11.93,273121.17,17.15
406409.84,25.52,11.93,273135.74,17.15
406173.94,25.52,11.93,272293.29,17.11
406037.96,25.53,11.93,272293.29,17.12
405904.07,25.53,11.93,272299.54,17.13
406236.27,25.56,11.96,272493.82,17.14
406100.3,25.57,11.97,272563.81,17.16
406396.32,25.59,11.99,272547.88,17.16
406260.34,25.6,12.0,272625.64,17.18
406092.24,25.59,12.0,272457.53,17.17
406092.24,25.59,12.0,272457.53,17.17
406336.27,25.62,12.02,273479.96,17.24
406200.3,25.63,12.03,273479.64,17.25
406064.32,25.63,12.04,273479.64,17.26
405939.16,25.64,12.04,273069.75,17.25
405803.18,25.65,12.05,273560.07,17.29
405845.07,25.66,12.07,273625.33,17.3
405709.09,25.67,12.07,273380.2,17.3
405573.11,25.68,12.08,273137.67,17.29
405573.11,25.68,12.08,273137.67,17.29
405437.13,25.69,12.09,273209.68,17.31
405301.16,25.7,12.1,273209.37,17.32
405353.86,25.71,12.11,273479.77,17.35
405353.86,25.71,12.11,273479.77,17.35
405353.86,25.71,12.11,273479.77,17.35
405406.56,25.73,12.13,273500.13,17.36
405270.58,25.74,12.14,273500.13,17.37
405270.58,25.74,12.14,273500.13,17.37
405134.6,25.74,12.15,273504.2,17.38
404998.63,25.75,12.15,273504.66,17.39
405051.33,25.77,12.17,273501.12,17.4
405241.78,25.79,12.19,274093.0,17.44
405294.48,25.81,12.21,274142.21,17.46
405158.51,25.82,12.22,274108.96,17.47
405158.51,25.82,12.22,274108.96,17.47
405022.53,25.82,12.23,274108.65,17.48
404682.51,25.81,12.21,273982.64,17.47
404311.84,25.79,12.19,273589.06,17.45
404364.54,25.81,12.21,273589.06,17.46
404228.56,25.82,12.22,273601.96,17.47
404092.58,25.82,12.23,273590.61,17.48
403956.61,25.83,12.23,273589.4,17.5
403956.61,25.83,12.23,273588.2,17.5
403956.61,25.83,12.23,273588.2,17.5
403820.63,25.84,12.24,273851.31,17.52
404101.74,25.87,12.27,273676.36,17.52
403965.76,25.87,12.28,274195.98,17.56
403829.78,25.88,12.28,274186.08,17.57
403693.81,25.89,12.29,274116.67,17.58
403557.83,25.9,12.3,274037.36,17.59
403557.83,25.9,12.3,274060.74,17.59
403421.85,25.91,12.31,274060.74,17.6
403421.85,25.91,12.31,274071.45,17.6
403285.88,25.91,12.32,274071.14,17.61
403351.2,25.93,12.33,273647.88,17.59
403646.62,25.96,12.36,273855.57,17.61
403510.64,25.97,12.37,273855.57,17.62
403374.66,25.97,12.38,273902.49,17.64
403238.69,25.98,12.38,273868.23,17.65
403102.71,25.99,12.39,273855.67,17.66
403102.71,25.99,12.39,273834.47,17.66
403102.71,25.99,12.39,273834.74,17.66
402966.73,26.0,12.4,274019.42,17.68
402841.57,26.01,12.41,273908.76,17.68
403021.21,26.03,12.43,274164.26,17.71
402885.23,26.04,12.44,274084.95,17.71
402727.87,26.03,12.43,273928.01,17.71
402591.89,26.04,12.44,273928.01,17.72
402455.92,26.05,12.45,273841.67,17.72
402319.94,26.05,12.46,273841.67,17.73
402319.94,26.05,12.46,273841.67,17.73
402183.96,26.06,12.46,273841.35,17.75
402183.96,26.06,12.46,273863.45,17.75
402047.98,26.07,12.47,273863.45,17.76
401912.01,26.08,12.48,273879.81,17.77
401912.01,26.08,12.48,273925.41,17.77
401776.03,26.09,12.49,273920.57,17.79
401640.05,26.09,12.5,273909.04,17.8
401936.07,26.12,12.52,273909.04,17.8
401564.07,26.11,12.51,274152.65,17.82
401428.1,26.11,12.52,273916.92,17.82
401724.12,26.14,12.54,274410.94,17.86
401588.14,26.15,12.55,274331.63,17.86
401291.71,26.14,12.54,274131.56,17.85
400203.89,26.2,12.6,274131.25,17.95
400067.92,26.21,12.61,274131.25,17.96
400133.24,26.23,12.63,273707.99,17.94
399915.98,26.22,12.62,273520.65,17.93
399758.63,26.21,12.61,273363.29,17.92
399421.54,26.19,12.6,272996.66,17.9
399186.96,26.2,12.6,272674.36,17.89
399239.66,26.21,12.62,272674.42,17.9
399022.41,26.2,12.6,272505.29,17.89
399022.41,26.2,12.6,272490.43,17.89
399075.11,26.22,12.62,272490.06,17.9
398939.13,26.23,12.63,272490.06,17.91
398803.16,26.24,12.64,272500.24,17.93
398431.16,26.22,12.62,272118.34,17.91
398224.73,26.21,12.61,271908.72,17.9
398088.75,26.22,12.62,271902.18,17.91
397952.77,26.23,12.63,271921.4,17.92
397816.8,26.24,12.64,272420.36,17.97
397869.5,26.25,12.66,272408.35,17.97
397922.2,26.27,12.67,272519.43,17.99
397922.2,26.27,12.67,272518.01,17.99
397922.2,26.27,12.67,272530.46,17.99
397786.22,26.28,12.68,272502.92,18.0
397786.22,26.28,12.68,272457.32,18.0
397650.24,26.29,12.69,272463.55,18.01
397650.24,26.29,12.69,272512.47,18.01
396562.43,26.35,12.76,272512.16,18.11
396858.45,26.38,12.78,272786.55,18.13
396486.45,26.37,12.77,272486.62,18.12
396350.47,26.37,12.78,272492.96,18.13
396214.49,26.38,12.79,272499.62,18.15
396078.52,26.39,12.79,272509.18,18.16
396143.84,26.41,12.81,272085.91,18.14
395909.26,26.41,12.81,271763.61,18.13
395974.58,26.43,12.83,271340.35,18.11
396398.66,26.46,12.87,271735.05,18.14
396694.68,26.49,12.89,271719.3,18.15
396558.7,26.5,12.9,271716.97,18.16
396422.72,26.51,12.91,272357.84,18.21
395951.42,26.49,12.89,271828.2,18.18
395826.26,26.5,12.9,271258.52,18.16
395705.95,26.51,12.91,271661.73,18.2
395758.65,26.52,12.93,271582.41,18.2
395622.67,26.53,12.94,271767.4,18.23
395372.73,26.52,12.92,271496.76,18.21
395833.96,26.56,12.96,271496.44,18.21
395366.76,26.54,12.94,271496.44,18.22
395366.76,26.54,12.94,271461.71,18.22
395230.78,26.55,12.95,271469.18,18.23
395094.8,26.55,12.96,271466.34,18.25
394958.83,26.56,12.97,271461.71,18.26
394822.85,26.57,12.97,271500.68,18.27
394822.85,26.57,12.97,271500.68,18.27
394875.55,26.59,12.99,271491.32,18.28
395329.12,26.62,13.03,271461.71,18.28
394241.3,26.7,13.1,271461.4,18.38
394105.32,26.7,13.11,272390.78,18.46
393969.35,26.71,13.12,272390.47,18.47
394022.05,26.73,13.13,272390.47,18.48
394022.05,26.73,13.13,272429.47,18.48
393886.07,26.74,13.14,272467.85,18.5
393750.09,26.75,13.15,272461.29,18.51
393614.12,26.76,13.16,272431.14,18.52
393441.66,26.75,13.15,272139.49,18.5
393241.82,26.74,13.14,272035.27,18.5
393241.82,26.74,13.14,272035.27,18.5
393626.48,26.77,13.18,272742.84,18.55
393490.5,26.78,13.19,272742.53,18.56
393365.34,26.79,13.2,272781.49,18.58
393229.37,26.8,13.2,272781.49,18.59
393082.57,26.81,13.21,272613.58,18.59
392946.6,26.82,13.22,272853.86,18.62
392810.62,26.83,13.23,272680.64,18.62
392674.64,26.84,13.24,272670.74,18.64
392362.54,26.82,13.23,272489.32,18.63
392362.54,26.82,13.23,272489.32,18.63
392747.2,26.86,13.26,272576.53,18.64
392611.23,26.87,13.27,272507.11,18.65
392663.93,26.88,13.29,273240.04,18.71
392716.63,26.9,13.31,273030.74,18.7
392769.33,26.92,13.32,273235.05,18.73
392633.35,26.93,13.33,273235.21,18.74
392413.97,26.92,13.32,273223.22,18.75
392479.29,26.94,13.34,272799.96,18.73
392343.32,26.95,13.35,272799.49,18.74
392458.74,26.97,13.37,272827.19,18.75
392511.44,26.99,13.39,272827.19,18.76
392564.14,27.01,13.41,272885.34,18.77
392428.16,27.02,13.42,272942.71,18.79
392480.86,27.04,13.44,272827.19,18.79
392344.89,27.05,13.45,273493.64,18.85
392344.89,27.05,13.45,273493.67,18.85
392588.92,27.07,13.48,273638.88,18.87
392452.94,27.08,13.49,273645.11,18.88
392505.65,27.1,13.5,273722.41,18.9
392801.67,27.13,13.53,273832.6,18.91
392801.67,27.13,13.53,273832.6,18.91
393082.78,27.16,13.56,274488.99,18.97
392946.8,27.17,13.57,274409.68,18.97
392810.82,27.18,13.58,274409.68,18.99
392674.85,27.19,13.59,274409.37,19.0
392312.85,27.17,13.57,273974.74,18.98
392176.87,27.18,13.58,273980.88,18.99
392229.57,27.2,13.6,273974.95,19.0
391939.56,27.19,13.59,273819.5,18.99
392130.01,27.21,13.61,273843.4,19.0
391994.03,27.22,13.62,274011.11,19.03
391858.06,27.23,13.63,273982.04,19.04
391570.97,27.22,13.62,273770.78,19.03
391434.99,27.23,13.63,273770.47,19.04
391299.01,27.24,13.64,273868.96,19.06
391595.03,27.27,13.67,273829.32,19.07
391459.06,27.28,13.68,273947.79,19.09
391323.08,27.28,13.69,273937.9,19.1
391187.1,27.29,13.7,273843.05,19.11
391377.55,27.32,13.72,274641.86,19.17
391241.58,27.33,13.73,274572.45,19.18
391105.6,27.34,13.74,274578.68,19.19
390969.62,27.35,13.75,274493.14,19.2
390833.65,27.36,13.76,274492.83,19.21
390697.67,27.37,13.77,274492.83,19.23
390561.69,27.38,13.78,275726.04,19.33
390636.02,27.4,13.8,275144.11,19.3
390636.02,27.4,13.8,275144.11,19.3
390418.29,27.39,13.79,274659.7,19.27
390282.31,27.4,13.8,274684.07,19.29
390146.33,27.41,13.81,274666.45,19.3
390010.36,27.42,13.82,274659.7,19.31
389874.38,27.43,13.83,274819.67,19.34
389874.38,27.43,13.83,274819.67,19.34
389738.4,27.44,13.84,274758.8,19.35
390034.42,27.47,13.87,275039.42,19.37
390034.42,27.47,13.87,275039.42,19.37
389662.42,27.45,13.86,274719.7,19.36
389966.6,27.48,13.89,274707.23,19.36
390019.3,27.5,13.91,275136.14,19.4
389798.04,27.49,13.89,274865.29,19.39
389662.06,27.5,13.9,274871.52,19.4
389526.09,27.51,13.91,274785.98,19.41
389390.11,27.52,13.92,274708.01,19.42
389254.13,27.53,13.93,274706.67,19.43
389118.15,27.54,13.94,274712.89,19.44
389170.86,27.56,13.96,274790.2,19.46
389223.56,27.58,13.98,274790.26,19.47
389087.58,27.59,13.99,274789.89,19.49
388781.15,27.58,13.98,274464.45,19.47
388622.47,27.57,13.97,274306.26,19.46
388486.49,27.58,13.98,274476.79,19.48
388486.49,27.58,13.98,274476.79,19.48
388539.2,27.6,14.0,274376.01,19.49
388403.22,27.61,14.01,274307.32,19.5
388455.92,27.63,14.03,274306.26,19.51
388319.94,27.64,14.04,275022.14,19.57
388372.64,27.66,14.06,275058.31,19.59
388236.67,27.67,14.07,275058.0,19.6
388289.37,27.69,14.09,275058.0,19.61
388153.39,27.7,14.1,275058.0,19.63
388206.09,27.72,14.12,275075.41,19.64
388258.79,27.74,14.14,275060.8,19.65
388122.82,27.75,14.15,275058.0,19.66
388175.52,27.77,14.17,275058.0,19.67
388228.22,27.78,14.19,275998.07,19.75
388228.22,27.78,14.19,276014.48,19.75
387684.31,27.83,14.23,276696.44,19.86
387548.33,27.84,14.24,276634.47,19.87
387548.33,27.84,14.24,276634.47,19.87
387738.78,27.86,14.26,276886.49,19.9
387602.81,27.87,14.28,276834.0,19.91
387466.83,27.88,14.29,276756.04,19.92
387541.16,27.9,14.31,276398.67,19.9
387405.19,27.92,14.32,276397.32,19.92
387269.21,27.93,14.33,276411.38,19.93
387133.23,27.94,14.34,276406.98,19.95
386997.25,27.95,14.35,276405.96,19.96
386861.28,27.96,14.36,276404.47,19.97
386725.3,27.97,14.37,276411.9,19.99
386355.15,27.95,14.35,276157.81,19.98
386058.72,27.93,14.34,275854.86,19.96
385762.29,27.92,14.32,275606.03,19.95
385952.74,27.95,14.35,275593.01,19.96
385816.77,27.96,14.36,275980.08,20.0
385891.49,27.98,14.38,275878.22,20.0
386187.51,28.01,14.41,276150.17,20.03
385815.51,27.99,14.39,275877.66,20.02
385679.53,28.0,14.41,275850.37,20.03
385499.9,28.01,14.41,276068.08,20.06
385363.93,28.02,14.42,276009.03,20.07
385227.95,28.03,14.43,276045.89,20.09
385091.97,28.04,14.44,275929.72,20.09
384955.99,28.05,14.45,275850.41,20.1
384820.02,28.06,14.46,275850.41,20.12
384885.34,28.08,14.49,275427.14,20.1
384668.09,28.07,14.47,275179.85,20.08
384559.41,28.07,14.47,275071.8,20.08
384423.43,28.08,14.48,275071.48,20.09
384376.21,28.09,14.49,274927.49,20.09
384240.23,28.1,14.5,274927.49,20.11
384305.55,28.12,14.52,274504.23,20.09
384420.97,28.14,14.55,274531.92,20.1
384716.99,28.18,14.58,274532.67,20.11
384581.02,28.19,14.59,274821.08,20.14
384445.04,28.2,14.6,274537.58,20.14
384309.06,28.21,14.61,275175.62,20.2
384173.08,28.22,14.62,275175.62,20.21
384225.79,28.24,14.64,275056.58,20.22
384416.24,28.27,14.67,275328.16,20.25
384416.24,28.27,14.67,275328.16,20.25
384280.26,28.28,14.68,275328.16,20.26
383911.51,28.26,14.66,275116.42,20.25
383964.21,28.28,14.68,275116.42,20.26
384260.23,28.31,14.71,275117.41,20.27
384124.25,28.32,14.73,275117.62,20.29
384314.7,28.35,14.75,275116.42,20.3
384178.73,28.36,14.76,275864.39,20.37
384369.18,28.39,14.79,276300.4,20.41
384233.2,28.4,14.8,276222.43,20.42
383861.2,28.38,14.79,275830.78,20.4
383725.23,28.39,14.8,275829.43,20.41
383777.93,28.41,14.82,275829.49,20.42
383777.93,28.41,14.82,275829.49,20.42
384059.04,28.45,14.85,275829.12,20.43
384111.74,28.47,14.87,275831.67,20.44
383975.76,28.48,14.88,275829.59,20.46
383839.78,28.49,14.89,275829.12,20.47
383703.81,28.5,14.9,275829.12,20.49
383567.83,28.51,14.91,276619.81,20.56
383431.85,28.52,14.93,276611.75,20.58
383323.31,28.52,14.92,276503.21,20.57
383187.33,28.53,14.93,276502.9,20.59
383063.98,28.54,14.94,275887.04,20.56
383016.76,28.55,14.96,275751.49,20.56
382880.78,28.57,14.97,275751.49,20.57
383176.8,28.6,15.0,275759.57,20.58
383040.82,28.61,15.01,275757.73,20.6
382904.84,28.62,15.02,275754.63,20.61
382542.85,28.6,15.01,276290.59,20.66
382406.87,28.61,15.02,276290.28,20.67
382406.87,28.61,15.02,276308.25,20.68
382110.44,28.6,15.0,276009.85,20.66
382110.44,28.6,15.0,276009.85,20.66
382110.44,28.6,15.0,276009.85,20.66
382428.09,28.63,15.04,276240.73,20.68
382292.12,28.64,15.05,276240.73,20.7
382156.14,28.66,15.06,276240.73,20.71
381962.35,28.65,15.05,275822.09,20.69
381826.38,28.66,15.06,275895.42,20.71
381879.08,28.68,15.09,275833.85,20.72
381743.1,28.7,15.1,275824.72,20.73
382024.21,28.73,15.13,276491.0,20.79
381888.23,28.74,15.14,276352.16,20.8
382184.25,28.77,15.17,276351.85,20.8
382048.28,28.78,15.19,276354.27,20.82
381676.28,28.77,15.17,276351.85,20.83
381540.3,28.78,15.18,276400.51,20.85
381404.32,28.79,15.19,276383.07,20.86
381457.02,28.81,15.21,276374.9,20.87
381509.73,28.83,15.23,276360.26,20.89
381373.75,28.84,15.25,276899.21,20.94
381237.77,28.85,15.26,276745.39,20.95
381533.79,28.89,15.29,276745.08,20.95
381586.49,28.91,15.31,276745.08,20.97
381450.52,28.92,15.32,276790.54,20.99
381314.54,28.93,15.33,276748.94,21.0
381367.24,28.95,15.36,276973.67,21.03
381231.26,28.97,15.37,276992.58,21.05
381019.31,28.97,15.37,276879.87,21.05
380783.41,28.98,15.38,276896.64,21.07
380647.44,28.99,15.39,276776.59,21.08
380647.44,28.99,15.39,276776.59,21.08
380511.46,29.0,15.4,276813.31,21.1
380511.46,29.0,15.4,276813.31,21.1
380564.16,29.02,15.42,277473.97,21.16
380616.86,29.04,15.45,277528.55,21.18
380480.88,29.05,15.46,277528.24,21.19
380108.89,29.04,15.44,277368.82,21.19
379972.91,29.05,15.45,277368.82,21.2
380025.61,29.07,15.47,277368.82,21.22
379727.26,29.06,15.46,277064.32,21.2
379727.26,29.06,15.46,277064.32,21.2
379591.28,29.07,15.47,277065.1,21.22
379455.3,29.08,15.48,277065.45,21.23
379508.0,29.1,15.5,277064.55,21.25
379560.71,29.12,15.53,277064.32,21.26
379560.71,29.12,15.53,277064.32,21.26
378472.89,29.22,15.62,277064.01,21.39
378336.91,29.23,15.63,277626.39,21.45
378527.36,29.26,15.66,277627.17,21.46
378391.38,29.27,15.67,277656.0,21.48
378391.38,29.27,15.67,277656.0,21.48
378255.41,29.28,15.69,277644.26,21.5
378098.05,29.28,15.68,277485.38,21.49
378150.75,29.3,15.7,277469.8,21.5
378014.77,29.31,15.71,277488.9,21.52
377677.69,29.29,15.7,277162.99,21.5
377677.69,29.29,15.7,277162.99,21.5
377973.71,29.33,15.73,277537.33,21.53
378026.41,29.35,15.75,277468.33,21.54
378079.11,29.37,15.77,278180.14,21.61
378079.11,29.37,15.77,278180.14,21.61
377717.11,29.35,15.76,278112.22,21.61
377581.13,29.37,15.77,278118.45,21.63
377445.16,29.38,15.78,278032.91,21.64
377497.86,29.4,15.8,278032.97,21.65
377550.56,29.42,15.83,278032.6,21.67
377603.26,29.45,15.85,278032.6,21.68
377467.28,29.46,15.86,278035.26,21.7
377519.99,29.48,15.88,278037.17,21.71
377384.01,29.49,15.9,278042.1,21.73
377248.03,29.51,15.91,278032.6,21.75
377544.05,29.54,15.94,279195.51,21.85
377408.07,29.55,15.96,279116.2,21.86
377272.1,29.57,15.97,279116.2,21.87
377136.12,29.58,15.98,279115.89,21.89
376978.76,29.57,15.97,278971.58,21.88
376842.79,29.58,15.98,278971.58,21.9
376470.79,29.56,15.97,278575.71,21.88
376334.81,29.58,15.98,278583.72,21.89
376038.38,29.56,15.96,278393.43,21.88
375831.95,29.55,15.95,278189.86,21.87
375884.65,29.57,15.97,278184.14,21.89
375884.65,29.57,15.97,278249.55,21.89
375748.67,29.59,15.99,278247.26,21.91
375612.7,29.6,16.0,278408.54,21.94
375803.15,29.63,16.03,278485.38,21.96
375667.17,29.64,16.04,278755.94,21.99
375380.08,29.63,16.03,278544.71,21.98
375244.11,29.64,16.04,278534.81,22.0
375108.13,29.65,16.05,278465.4,22.01
375108.13,29.65,16.05,278465.4,22.01
374972.15,29.66,16.07,278386.09,22.02
375268.17,29.7,16.1,278817.37,22.06
375268.17,29.7,16.1,278817.37,22.06
375268.17,29.7,16.1,278817.37,22.06
375268.17,29.7,16.1,278817.37,22.06
375132.2,29.71,16.11,278738.06,22.08
374996.22,29.72,16.13,278738.06,22.09
374860.24,29.74,16.14,278737.74,22.11
374912.94,29.76,16.16,278737.74,22.13
374912.94,29.76,16.16,278737.74,22.13
374540.95,29.74,16.14,278366.47,22.1
374836.97,29.78,16.18,278366.47,22.11
374464.97,29.76,16.16,278424.05,22.13
374328.99,29.77,16.17,278436.57,22.14
374381.69,29.79,16.2,278373.11,22.15
374677.71,29.83,16.23,278379.25,22.16
374730.41,29.85,16.25,278399.86,22.18
374594.44,29.86,16.27,279424.46,22.28
374458.46,29.88,16.28,279424.15,22.29
374322.48,29.89,16.29,279424.15,22.31
374126.05,29.88,16.28,279217.85,22.3
