ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
689,3300,742210,6212,742210
689,3300,743210,6212,743210
690,3308,744210,6212,744210
690,3308,745210,6212,745210
691,3310,746210,6212,746210
691,3310,747210,6212,747210
691,3310,747670,6212,747670
691,3310,748480,6212,748480
692,3312,749480,6212,749480
693,3314,749480,6212,749480
693,3314,750070,6212,750070
694,3316,751070,6212,751070
694,3316,752070,6212,752070
695,3324,753070,6212,753070
696,3326,754070,6212,754070
697,3328,754880,6212,754880
698,3336,755880,6212,755880
699,3344,756530,6212,756530
699,3344,756530,6212,756530
699,3344,757530,6212,757530
699,3344,758340,6212,758340
700,3346,758810,6212,758810
700,3346,759360,6212,759360
701,3348,760170,6212,760170
701,3348,761170,6212,761170
702,3350,762170,6212,762170
702,3350,762980,6212,762980
703,3358,763790,6212,763790
703,3358,764790,6212,764790
704,3360,765790,6212,765790
704,3360,766260,6212,766260
705,3362,766420,6212,766420
706,3370,766890,6212,766890
707,3372,766890,6212,766890
707,3372,766890,6212,766890
707,3372,767700,6212,767700
708,3380,768700,6212,768700
708,3380,769700,6212,769700
709,3388,770700,6212,770700
709,3388,771170,6212,771170
709,3388,771640,6212,771640
710,3396,772640,6212,772640
710,3396,773640,6212,773640
710,3396,774450,6212,774450
710,3396,775450,6212,775450
711,3404,776450,6212,776450
711,3404,777450,6212,777450
712,3412,778260,6212,778260
713,3420,778850,6212,778850
713,3420,779660,6212,779660
713,3420,780660,6212,780660
713,3420,781470,6212,781470
713,3420,781470,6212,781470
714,3422,782280,6212,782280
715,3424,783280,6212,783280
716,3432,784280,6212,784280
717,3434,785090,6212,785090
717,3434,785900,6212,785900
717,3434,786710,6212,786710
718,3436,787520,6212,787520
718,3436,788170,6212,788170
719,3444,789170,6212,789170
720,3452,789170,6212,789170
721,3460,790170,6212,790170
722,3462,790820,6212,790820
723,3464,791280,6212,791280
724,3466,792280,6212,792280
725,3468,793280,6212,793280
725,3468,794280,6212,794280
725,3468,795280,6212,795280
725,3468,795280,6212,795280
725,3468,803280,6212,803280
725,3468,804280,6212,804280
726,3476,805280,6212,805280
727,3484,805750,6212,805750
727,3484,806070,6212,806070
728,3492,806390,6212,806390
728,3492,807200,6212,807200
729,3500,808200,6212,808200
729,3500,809200,6212,809200
730,3502,809200,6212,809200
730,3502,810200,6212,810200
730,3502,811010,6212,811010
731,3510,812010,6212,812010
732,3512,812820,6212,812820
732,3512,813630,6212,813630
732,3512,814440,6212,814440
733,3520,815440,6212,815440
734,3528,816440,6212,816440
734,3528,817440,6212,817440
735,3530,818440,6212,818440
736,3538,819440,6212,819440
736,3538,819910,6212,819910
737,3546,820910,6212,820910
738,3550,821910,6212,821910
738,3550,822910,6212,822910
739,3558,823560,6212,823560
740,3566,824560,6212,824560
741,3568,825560,6212,825560
742,3570,826560,6212,826560
742,3570,826790,6212,826790
742,3570,827440,6212,827440
743,3572,828440,6212,828440
743,3572,829440,6212,829440
743,3572,830440,6212,830440
744,3574,831440,6212,831440
745,3582,832250,6212,832250
745,3582,833250,6212,833250
745,3582,833250,6212,833250
746,3584,834250,6212,834250
746,3584,834720,6212,834720
747,3592,835530,6212,835530
748,3594,835850,6212,835850
748,3594,835850,6212,835850
748,3594,835850,6212,835850
749,3602,836850,6212,836850
749,3602,837070,6212,837070
749,3602,838070,6212,838070
749,3602,838300,6212,838300
750,3604,839110,6212,839110
751,3606,839110,6212,839110
751,3606,840110,6212,840110
751,3606,841110,6212,841110
751,3606,841430,6212,841430
752,3608,842430,6212,842430
753,3616,843430,6212,843430
753,3616,844430,6212,844430
753,3616,845430,6212,845430
754,3624,846240,6212,846240
754,3624,847050,6212,847050
755,3626,847280,6212,847280
755,3626,848280,6212,848280
755,3626,849280,6212,849280
755,3626,850280,6212,850280
755,3626,851280,6212,851280
756,3628,852280,6212,852280
757,3630,853280,6212,853280
758,3632,854280,6212,854280
758,3632,854600,6212,854600
758,3632,855600,6212,855600
758,3632,856600,6212,856600
758,3632,856600,6212,856600
759,3640,857600,6212,857600
759,3640,858600,6212,858600
759,3640,860600,6212,860600
759,3640,860820,6212,860820
759,3640,860820,6212,860820
760,3648,861820,6212,861820
761,3650,862820,6212,862820
761,3650,863820,6212,863820
761,3650,863980,6212,863980
761,3650,863980,6212,863980
761,3650,864980,6212,864980
762,3658,865980,6212,865980
762,3658,866790,6212,866790
763,3666,867790,6212,867790
763,3666,868260,6212,868260
763,3666,868490,6212,868490
763,3666,869300,6212,869300
763,3666,869620,6212,869620
763,3666,870430,6212,870430
764,3668,870750,6212,870750
764,3668,871210,6212,871210
764,3668,872210,6212,872210
764,3668,873210,6212,873210
764,3668,873860,6212,873860
764,3668,874860,6212,874860
764,3668,875860,6212,875860
765,3670,876860,6212,876860
765,3670,877860,6212,877860
765,3670,878860,6212,878860
765,3670,879860,6212,879860
765,3670,880670,6212,880670
765,3670,881480,6212,881480
766,3678,882480,6212,882480
767,3686,883480,6212,883480
767,3686,884480,6212,884480
767,3686,885480,6212,885480
768,3694,886480,6212,886480
769,3702,887480,6212,887480
769,3702,888290,6212,888290
769,3702,889290,6212,889290
770,3704,890290,6212,890290
770,3704,891290,6212,891290
770,3704,892100,6212,892100
771,3708,893100,6212,893100
771,3708,894100,6212,894100
772,3716,894690,6212,894690
772,3716,895690,6212,895690
772,3716,896690,6212,896690
772,3716,897690,6212,897690
772,3716,897690,6212,897690
772,3716,898010,6212,898010
772,3716,898010,6212,898010
772,3716,898010,6212,898010
773,3718,899010,6212,899010
773,3718,899010,6212,899010
774,3722,899820,6212,899820
775,3730,900820,6212,900820
776,3732,900980,6212,900980
776,3732,901790,6212,901790
776,3732,902020,6212,902020
776,3732,902020,6212,902020
776,3732,902830,6212,902830
776,3732,903200,6212,903200
776,3732,903850,6212,903850
776,3732,904850,6212,904850
777,3740,905850,6212,905850
778,3742,906170,6212,906170
778,3742,906640,6212,906640
779,3750,906870,6212,906870
780,3758,914870,6212,914870
781,3766,915680,6212,915680
782,3770,916680,6212,916680
782,3770,917490,6212,917490
782,3770,918490,6212,918490
783,3778,919490,6212,919490
784,3780,920490,6212,920490
784,3780,921490,6212,921490
785,3788,922300,6212,922300
786,3796,923300,6212,923300
787,3798,924110,6212,924110
788,3806,925110,6212,925110
789,3814,925580,6212,925580
790,3815,926050,6212,926050
790,3815,927050,6212,927050
790,3815,927370,6212,927370
790,3815,927840,6212,927840
791,3819,928840,6212,928840
791,3819,929840,6212,929840
792,3827,930840,6212,930840
793,3829,931160,6212,931160
794,3831,931390,6212,931390
794,3831,932390,6212,932390
795,3839,933390,6212,933390
795,3839,934390,6212,934390
796,3847,935200,6212,935200
796,3847,936010,6212,936010
796,3847,937010,6212,937010
796,3847,937480,6212,937480
796,3847,938480,6212,938480
796,3847,938950,6212,938950
796,3847,939950,6212,939950
796,3847,940950,6212,940950
796,3847,941950,6212,941950
796,3847,942950,6212,942950
796,3847,943540,6212,943540
796,3847,944010,6212,944010
796,3847,944010,6212,944010
796,3847,944820,6212,944820
796,3847,944820,6212,944820
797,3855,944820,6212,944820
797,3855,948820,6212,948820
797,3855,949820,6212,949820
797,3855,951820,6212,951820
798,3857,952630,6212,952630
799,3861,953440,6212,953440
799,3861,954440,6212,954440
799,3861,954990,6212,954990
799,3861,955990,6212,955990
799,3861,956990,6212,956990
799,3861,957990,6212,957990
799,3861,958990,6212,958990
800,3863,959990,6212,959990
800,3863,960990,6212,960990
800,3863,961450,6212,961450
801,3871,962450,6212,962450
801,3871,962920,6212,962920
801,3871,963390,6212,963390
801,3871,964390,6212,964390
801,3871,965390,6212,965390
802,3879,966390,6212,966390
803,3887,967200,6212,967200
804,3889,967570,6212,967570
804,3889,968570,6212,968570
805,3897,968570,6212,968570
805,3897,969570,6212,969570
806,3901,970040,6212,970040
807,3903,971040,6212,971040
807,3903,971260,6212,971260
808,3905,972260,6212,972260
808,3905,973260,6212,973260
809,3913,973260,6212,973260
809,3913,974260,6212,974260
809,3913,975260,6212,975260
810,3921,976260,6212,976260
810,3921,977260,6212,977260
810,3921,978070,6212,978070
810,3921,979070,6212,979070
810,3921,980070,6212,980070
811,3923,981070,6212,981070
812,3931,982070,6212,982070
813,3932,983070,6212,983070
814,3934,984070,6212,984070
814,3934,984540,6212,984540
814,3934,985350,6212,985350
815,3936,985820,6212,985820
816,3944,986290,6212,986290
816,3944,987290,6212,987290
816,3944,987290,6212,987290
817,3952,987760,6212,987760
817,3952,988130,6212,988130
817,3952,989130,6212,989130
817,3952,989600,6212,989600
817,3952,990600,6212,990600
817,3952,991600,6212,991600
818,3954,991830,6212,991830
819,3962,992480,6212,992480
819,3962,992850,6212,992850
819,3962,993660,6212,993660
819,3962,994660,6212,994660
819,3962,995660,6212,995660
819,3962,996130,6212,996130
819,3962,997130,6212,997130
819,3962,997130,6212,997130
819,3962,998130,6212,998130
819,3962,999130,6212,999130
819,3962,999130,6212,999130
820,3970,999130,6212,999130
820,3970,999600,6212,999600
821,3978,1000600,6212,1000600
821,3978,1000920,6212,1000920
821,3978,1001150,6212,1001150
821,3978,1001310,6212,1001310
822,3980,1002310,6212,1002310
823,3988,1003310,6212,1003310
823,3988,1004310,6212,1004310
824,3996,1004310,6212,1004310
825,3998,1004780,6212,1004780
825,3998,1005590,6212,1005590
825,3998,1006180,6212,1006180
825,3998,1007180,6212,1007180
825,3998,1007830,6212,1007830
826,4006,1009830,6212,1009830
826,4006,1010830,6212,1010830
826,4006,1011830,6212,1011830
827,4008,1012830,6212,1012830
828,4016,1013830,6212,1013830
828,4016,1014830,6212,1014830
828,4016,1015830,6212,1015830
828,4016,1016830,6212,1016830
828,4016,1017150,6212,1017150
829,4024,1021150,6212,1021150
830,4028,1022150,6212,1022150
831,4036,1023150,6212,1023150
831,4036,1023800,6212,1023800
832,4044,1023800,6212,1023800
833,4048,1024800,6212,1024800
834,4052,1025800,6212,1025800
834,4052,1026610,6212,1026610
835,4060,1027420,6212,1027420
835,4060,1028420,6212,1028420
835,4060,1028420,6212,1028420
835,4060,1028890,6212,1028890
835,4060,1029890,6212,1029890
835,4060,1030120,6212,1030120
836,4068,1031120,6212,1031120
836,4068,1032120,6212,1032120
836,4068,1033120,6212,1033120
837,4070,1034120,6212,1034120
838,4078,1035120,6212,1035120
838,4078,1036120,6212,1036120
838,4078,1037120,6212,1037120
838,4078,1038120,6212,1038120
838,4078,1038120,6212,1038120
838,4078,1038120,6212,1038120
838,4078,1038930,6212,1038930
838,4078,1038930,6212,1038930
839,4086,1039740,6212,1039740
839,4086,1040740,6212,1040740
839,4086,1041740,6212,1041740
839,4086,1041740,6212,1041740
839,4086,1041900,6212,1041900
839,4086,1042220,6212,1042220
840,4094,1043220,6212,1043220
840,4094,1043220,6212,1043220
840,4094,1044220,6212,1044220
841,4102,1045220,6212,1045220
842,4106,1046220,6212,1046220
842,4106,1046540,6212,1046540
843,4114,1047540,6212,1047540
844,4122,1048540,6212,1048540
845,4124,1049350,6212,1049350
845,4124,1050350,6212,1050350
846,4128,1051160,6212,1051160
846,4128,1052160,6212,1052160
847,4136,1053160,6212,1053160
847,4136,1054160,6212,1054160
847,4136,1054810,6212,1054810
848,4138,1055810,6212,1055810
848,4138,1056620,6212,1056620
848,4138,1056620,6212,1056620
848,4138,1057270,6212,1057270
848,4138,1058270,6212,1058270
848,4138,1059270,6212,1059270
848,4138,1060270,6212,1060270
849,4146,1061270,6212,1061270
849,4146,1062080,6212,1062080
850,4148,1062550,6212,1062550
850,4148,1063550,6212,1063550
851,4150,1064550,6212,1064550
852,4158,1065360,6212,1065360
853,4162,1065360,6212,1065360
853,4162,1066360,6212,1066360
853,4162,1067170,6212,1067170
853,4162,1067720,6212,1067720
854,4164,1068040,6212,1068040
854,4164,1069040,6212,1069040
854,4164,1069040,6212,1069040
855,4172,1070040,6212,1070040
855,4172,1071040,6212,1071040
855,4172,1072040,6212,1072040
855,4172,1073040,6212,1073040
855,4172,1073510,6212,1073510
855,4172,1074510,6212,1074510
856,4180,1075510,6212,1075510
856,4180,1076320,6212,1076320
857,4182,1077320,6212,1077320
858,4190,1078320,6212,1078320
858,4190,1079130,6212,1079130
859,4198,1080130,6212,1080130
859,4198,1080130,6212,1080130
859,4198,1081130,6212,1081130
859,4198,1082130,6212,1082130
859,4198,1083130,6212,1083130
859,4198,1084130,6212,1084130
859,4198,1084600,6212,1084600
859,4198,1085600,6212,1085600
859,4198,1086250,6212,1086250
859,4198,1087250,6212,1087250
860,4206,1088250,6212,1088250
860,4206,1088570,6212,1088570
860,4206,1089380,6212,1089380
860,4206,1090380,6212,1090380
860,4206,1090380,6212,1090380
860,4206,1091380,6212,1091380
860,4206,1091380,6212,1091380
861,4208,1092380,6212,1092380
861,4208,1093190,6212,1093190
861,4208,1094190,6212,1094190
861,4208,1094190,6212,1094190
861,4208,1095190,6212,1095190
861,4208,1095660,6212,1095660
861,4208,1096470,6212,1096470
862,4216,1096470,6212,1096470
862,4216,1097470,6212,1097470
862,4216,1098470,6212,1098470
862,4216,1099280,6212,1099280
862,4216,1100090,6212,1100090
862,4216,1100740,6212,1100740
863,4224,1101550,6212,1101550
863,4224,1102360,6212,1102360
863,4224,1102360,6212,1102360
864,4226,1102360,6212,1102360
865,4234,1103360,6212,1103360
865,4234,1103360,6212,1103360
866,4236,1103680,6212,1103680
867,4244,1104680,6212,1104680
867,4244,1105680,6212,1105680
867,4244,1106680,6212,1106680
868,4246,1107490,6212,1107490
868,4246,1108490,6212,1108490
868,4246,1109080,6212,1109080
869,4254,1109080,6212,1109080
869,4254,1109080,6212,1109080
869,4254,1110080,6212,1110080
870,4262,1111080,6212,1111080
870,4262,1111080,6212,1111080
870,4262,1112080,6212,1112080
870,4262,1113080,6212,1113080
870,4262,1113450,6212,1113450
871,4264,1113680,6212,1113680
872,4272,1114680,6212,1114680
873,4280,1115680,6212,1115680
873,4280,1116490,6212,1116490
874,4282,1117140,6212,1117140
874,4282,1117140,6212,1117140
874,4282,1117950,6212,1117950
875,4284,1118760,6212,1118760
875,4284,1119760,6212,1119760
875,4284,1120130,6212,1120130
875,4284,1120130,6212,1120130
876,4292,1121130,6212,1121130
877,4300,1121600,6212,1121600
878,4308,1122600,6212,1122600
878,4308,1122600,6212,1122600
878,4308,1123600,6212,1123600
878,4308,1124600,6212,1124600
878,4308,1125600,6212,1125600
879,4316,1125920,6212,1125920
880,4324,1126920,6212,1126920
881,4332,1127920,6212,1127920
881,4332,1128920,6212,1128920
881,4332,1129730,6212,1129730
882,4340,1129950,6212,1129950
882,4340,1130270,6212,1130270
882,4340,1131080,6212,1131080
882,4340,1131550,6212,1131550
882,4340,1132550,6212,1132550
883,4342,1133550,6212,1133550
883,4342,1134020,6212,1134020
884,4344,1135020,6212,1135020
884,4344,1135490,6212,1135490
884,4344,1136490,6212,1136490
884,4344,1137490,6212,1137490
885,4346,1138300,6212,1138300
886,4354,1138770,6212,1138770
887,4362,1139580,6212,1139580
887,4362,1139900,6212,1139900
887,4362,1140710,6212,1140710
887,4362,1141710,6212,1141710
887,4362,1142520,6212,1142520
888,4364,1143520,6212,1143520
889,4372,1144520,6212,1144520
889,4372,1144740,6212,1144740
890,4374,1145740,6212,1145740
891,4376,1146550,6212,1146550
892,4384,1146920,6212,1146920
893,4386,1147030,6212,1147030
894,4394,1147030,6212,1147030
894,4394,1148030,6212,1148030
894,4394,1149030,6212,1149030
894,4394,1150030,6212,1150030
895,4402,1151030,6212,1151030
896,4410,1152030,6212,1152030
897,4418,1153030,6212,1153030
897,4418,1154030,6212,1154030
897,4418,1155030,6212,1155030
897,4418,1156030,6212,1156030
897,4418,1157030,6212,1157030
897,4418,1158030,6212,1158030
897,4418,1158500,6212,1158500
897,4418,1158820,6212,1158820
897,4418,1159630,6212,1159630
897,4418,1159630,6212,1159630
897,4418,1160280,6212,1160280
897,4418,1160280,6212,1160280
897,4418,1161280,6212,1161280
897,4418,1161280,6212,1161280
898,4426,1162280,6212,1162280
898,4426,1163280,6212,1163280
899,4434,1163600,6212,1163600
899,4434,1164250,6212,1164250
900,4436,1164840,6212,1164840
900,4436,1165650,6212,1165650
900,4436,1166120,6212,1166120
900,4436,1166930,6212,1166930
900,4436,1167250,6212,1167250
901,4444,1168250,6212,1168250
901,4444,1169250,6212,1169250
901,4444,1169620,6212,1169620
901,4444,1170090,6212,1170090
902,4446,1170900,6212,1170900
902,4446,1171120,6212,1171120
902,4446,1172120,6212,1172120
902,4446,1173120,6212,1173120
903,4448,1174120,6212,1174120
903,4448,1175120,6212,1175120
903,4448,1175120,6212,1175120
904,4450,1176120,6212,1176120
904,4450,1176930,6212,1176930
904,4450,1177930,6212,1177930
905,4452,1178250,6212,1178250
905,4452,1178720,6212,1178720
905,4452,1179720,6212,1179720
905,4452,1180720,6212,1180720
906,4460,1180720,6212,1180720
907,4468,1180720,6212,1180720
908,4470,1181370,6212,1181370
909,4472,1182370,6212,1182370
910,4474,1182920,6212,1182920
910,4474,1183730,6212,1183730
910,4474,1184730,6212,1184730
911,4476,1185730,6212,1185730
912,4484,1185730,6212,1185730
912,4484,1186380,6212,1186380
912,4484,1187380,6212,1187380
912,4484,1188380,6212,1188380
913,4486,1189380,6212,1189380
913,4486,1189700,6212,1189700
914,4488,1190170,6212,1190170
914,4488,1191170,6212,1191170
915,4490,1192170,6212,1192170
915,4490,1193170,6212,1193170
915,4490,1194170,6212,1194170
916,4498,1194170,6212,1194170
917,4506,1194170,6212,1194170
917,4506,1195170,6212,1195170
918,4508,1195980,6212,1195980
918,4508,1196790,6212,1196790
918,4508,1197790,6212,1197790
918,4508,1197790,6212,1197790
919,4510,1197790,6212,1197790
919,4510,1198790,6212,1198790
919,4510,1199110,6212,1199110
920,4518,1199430,6212,1199430
920,4518,1200430,6212,1200430
920,4518,1201240,6212,1201240
920,4518,1202240,6212,1202240
920,4518,1203240,6212,1203240
920,4518,1203710,6212,1203710
921,4520,1204520,6212,1204520
921,4520,1204990,6212,1204990
921,4520,1205990,6212,1205990
