ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
880498.72,98.94,62.75,872167.1,98.0
880498.72,98.94,62.75,872167.1,98.0
880498.72,98.94,62.75,872167.1,98.0
880498.72,98.94,62.75,872167.1,98.0
880498.72,98.94,62.75,872167.1,98.0
880498.72,98.94,62.75,872167.4,98.0
880498.72,98.94,62.75,872167.77,98.0
880498.72,98.94,62.75,872167.77,98.0
880498.72,98.94,62.75,872167.77,98.0
880205.78,98.94,62.76,871875.89,98.0
880205.78,98.94,62.76,871875.89,98.0
880027.91,98.94,62.76,871755.85,98.01
880027.91,98.94,62.76,871755.85,98.01
880027.91,98.94,62.76,871755.85,98.01
880027.91,98.94,62.76,871755.85,98.01
880027.91,98.94,62.76,871755.85,98.01
880027.91,98.94,62.76,871755.85,98.01
880027.91,98.94,62.76,871780.17,98.02
880027.91,98.94,62.76,871780.17,98.02
880027.91,98.94,62.76,871780.17,98.02
880027.91,98.94,62.76,871780.17,98.02
880027.91,98.94,62.76,871780.17,98.02
880027.91,98.94,62.76,871780.17,98.02
880027.91,98.94,62.76,871780.17,98.02
879614.28,98.95,62.77,871369.31,98.02
879614.28,98.95,62.77,871369.31,98.02
879614.28,98.95,62.77,871369.31,98.02
879614.28,98.95,62.77,871369.31,98.02
879614.28,98.95,62.77,871369.31,98.02
879614.28,98.95,62.77,871369.31,98.02
879393.98,98.95,62.77,871162.71,98.02
879393.98,98.95,62.77,871162.71,98.02
879393.98,98.95,62.77,871162.71,98.02
879393.98,98.95,62.77,871162.71,98.02
879393.98,98.95,62.77,871162.71,98.02
879393.98,98.95,62.77,871162.71,98.02
879393.98,98.95,62.77,871162.71,98.02
879393.98,98.95,62.77,871162.71,98.02
878860.37,98.96,62.77,870611.49,98.03
878860.37,98.96,62.77,870611.49,98.03
878860.37,98.96,62.77,870611.49,98.03
878860.37,98.96,62.77,870611.49,98.03
878860.37,98.96,62.77,870611.49,98.03
878860.37,98.96,62.77,870611.49,98.03
878860.37,98.96,62.77,870611.49,98.03
878556.63,98.96,62.78,870314.08,98.03
878556.63,98.96,62.78,870314.08,98.03
878556.63,98.96,62.78,870314.08,98.03
878556.63,98.96,62.78,870314.08,98.03
878556.63,98.96,62.78,870314.08,98.03
878556.63,98.96,62.78,870314.08,98.03
878556.63,98.96,62.78,870314.08,98.03
878183.99,98.97,62.78,870028.43,98.05
878183.99,98.97,62.78,870028.43,98.05
878185.59,98.97,62.78,870118.01,98.06
878185.59,98.97,62.78,870118.01,98.06
878185.59,98.97,62.78,870118.01,98.06
878185.59,98.97,62.78,870118.01,98.06
877891.1,98.97,62.79,869908.36,98.07
877891.1,98.97,62.79,869908.36,98.07
877891.1,98.97,62.79,869908.36,98.07
877409.74,98.98,62.8,869512.19,98.08
877409.74,98.98,62.8,869512.19,98.08
877409.74,98.98,62.8,869512.19,98.08
877409.74,98.98,62.8,869512.19,98.08
877409.74,98.98,62.8,869512.19,98.08
877409.74,98.98,62.8,869512.19,98.08
877030.82,98.99,62.81,869254.08,98.11
877030.82,98.99,62.81,869254.08,98.11
876660.22,99.0,62.82,868842.96,98.11
876660.22,99.0,62.82,868842.96,98.11
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
876132.4,99.0,62.82,868282.89,98.12
875832.23,99.0,62.83,868052.11,98.12
875625.41,99.01,62.83,867922.89,98.14
875625.41,99.01,62.83,867922.89,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875647.58,99.01,62.83,867944.65,98.14
875352.45,99.01,62.84,867658.54,98.14
875352.82,99.01,62.84,867681.42,98.14
875352.82,99.01,62.84,867681.42,98.14
874927.86,99.02,62.84,867289.38,98.15
874927.86,99.02,62.84,867289.38,98.15
874927.86,99.02,62.84,867289.38,98.15
874927.86,99.02,62.84,867289.38,98.15
874927.86,99.02,62.84,867289.38,98.15
874927.86,99.02,62.84,867289.38,98.15
874927.86,99.02,62.84,867289.38,98.15
874927.86,99.02,62.84,867289.38,98.15
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874514.22,99.02,62.85,866914.93,98.16
874356.09,99.02,62.84,866791.22,98.16
874356.09,99.02,62.84,866791.22,98.16
873968.5,99.03,62.85,866355.65,98.17
873968.5,99.03,62.85,866355.65,98.17
873968.5,99.03,62.85,866355.65,98.17
873668.33,99.03,62.85,865935.26,98.15
873668.33,99.03,62.85,865935.26,98.15
873668.33,99.03,62.85,865935.26,98.15
873668.33,99.03,62.85,865935.26,98.15
873472.5,99.03,62.86,865815.18,98.16
873472.5,99.03,62.86,865815.18,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865480.38,98.16
873172.89,99.04,62.86,865435.84,98.16
873172.89,99.04,62.86,865435.84,98.16
873172.89,99.04,62.86,865435.84,98.16
873172.89,99.04,62.86,865435.84,98.16
873172.89,99.04,62.86,865421.8,98.16
873172.89,99.04,62.86,865421.8,98.16
873172.89,99.04,62.86,865421.8,98.16
873172.89,99.04,62.86,865421.8,98.16
873172.89,99.04,62.86,865421.8,98.16
872765.31,99.04,62.86,864988.09,98.16
872765.31,99.04,62.86,864988.09,98.16
872765.31,99.04,62.86,864988.09,98.16
872765.31,99.04,62.86,864988.09,98.16
872765.31,99.04,62.86,864988.09,98.16
872765.31,99.04,62.86,864988.09,98.16
872765.31,99.04,62.86,864988.09,98.16
872765.31,99.04,62.86,865000.58,98.16
872765.31,99.04,62.86,865000.58,98.16
872765.31,99.04,62.86,865000.58,98.16
872765.31,99.04,62.86,865000.58,98.16
872276.45,99.05,62.87,864481.77,98.16
872276.45,99.05,62.87,864481.77,98.16
872276.45,99.05,62.87,864481.77,98.16
872276.45,99.05,62.87,864504.04,98.16
872276.45,99.05,62.87,864504.04,98.16
872276.45,99.05,62.87,864504.04,98.16
872276.45,99.05,62.87,864504.04,98.16
872117.89,99.05,62.87,864346.08,98.16
871712.83,99.05,62.88,863924.91,98.17
871712.83,99.05,62.88,863924.91,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871506.33,99.06,62.88,863714.28,98.17
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
871037.89,99.07,62.89,863417.91,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870757.48,99.07,62.9,863131.01,98.2
870556.31,99.08,62.9,862921.79,98.21
870556.31,99.08,62.9,862921.79,98.21
870556.31,99.08,62.9,862921.79,98.21
870556.31,99.08,62.9,862921.79,98.21
870556.31,99.08,62.9,862921.79,98.21
870556.31,99.08,62.9,862921.79,98.21
870556.31,99.08,62.9,862889.37,98.2
870130.91,99.09,62.91,862329.76,98.2
869605.7,99.1,62.92,861769.69,98.2
869605.7,99.1,62.92,861769.69,98.2
869605.7,99.1,62.92,861769.69,98.2
869605.7,99.1,62.92,861786.27,98.2
869605.7,99.1,62.92,861786.27,98.2
869605.7,99.1,62.92,861786.27,98.2
869605.7,99.1,62.92,861786.27,98.2
869605.7,99.1,62.92,861808.73,98.21
869605.7,99.1,62.92,861808.73,98.21
869605.7,99.1,62.92,861808.73,98.21
869607.06,99.1,62.92,861812.72,98.21
869607.06,99.1,62.92,861835.29,98.21
869607.06,99.1,62.92,861835.29,98.21
869607.06,99.1,62.92,861835.29,98.21
869607.06,99.1,62.92,861835.29,98.21
869607.06,99.1,62.92,861835.29,98.21
869607.06,99.1,62.92,861835.29,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869391.43,99.1,62.92,861632.43,98.21
869027.06,99.11,62.93,861111.91,98.2
869027.06,99.11,62.93,861111.91,98.2
869027.06,99.11,62.93,861111.91,98.2
869027.06,99.11,62.93,861111.91,98.2
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861041.63,98.21
868918.51,99.11,62.93,861064.23,98.21
868918.51,99.11,62.93,861064.23,98.21
868918.51,99.11,62.93,861064.23,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860715.51,98.21
868625.57,99.11,62.94,860749.35,98.21
868625.57,99.11,62.94,860749.35,98.21
867630.09,99.11,62.94,859761.53,98.21
867630.09,99.11,62.94,859761.53,98.21
867580.09,99.11,62.93,859711.53,98.21
867580.09,99.11,62.93,859711.53,98.21
867580.09,99.11,62.93,859711.53,98.21
867286.77,99.11,62.94,859413.38,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
867128.63,99.11,62.94,859258.12,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859042.06,98.21
866908.78,99.11,62.93,859016.67,98.21
866908.78,99.11,62.93,859016.67,98.21
866908.78,99.11,62.93,859016.67,98.21
866908.78,99.11,62.93,859016.67,98.21
866506.59,99.12,62.94,858612.68,98.22
866506.59,99.12,62.94,858612.68,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858407.13,98.22
866350.94,99.13,62.95,858420.79,98.22
866040.64,99.13,62.95,858194.63,98.24
866040.64,99.13,62.95,858194.63,98.24
866040.64,99.13,62.95,858194.63,98.24
866040.64,99.13,62.95,858194.63,98.24
866040.64,99.13,62.95,858194.63,98.24
866040.64,99.13,62.95,858194.63,98.24
866040.64,99.13,62.95,858194.63,98.24
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
866045.99,99.13,62.96,858352.23,98.25
865634.08,99.14,62.96,857983.25,98.27
865634.08,99.14,62.96,857983.25,98.27
865634.08,99.14,62.96,857983.25,98.27
865634.08,99.14,62.96,857983.25,98.27
865634.08,99.14,62.96,857983.25,98.27
865525.53,99.14,62.96,857875.93,98.27
865525.53,99.14,62.96,857875.93,98.27
865525.53,99.14,62.96,857872.89,98.26
865525.53,99.14,62.96,857872.89,98.26
865525.53,99.14,62.96,857872.89,98.26
865525.53,99.14,62.96,857872.89,98.26
865525.53,99.14,62.96,857872.89,98.26
865525.53,99.14,62.96,857872.89,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865525.53,99.14,62.96,857844.24,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
865026.14,99.15,62.97,857326.21,98.26
864542.33,99.15,62.98,856893.42,98.28
864542.33,99.15,62.98,856893.42,98.28
864542.33,99.15,62.98,856893.42,98.28
864542.33,99.15,62.98,856893.42,98.28
864542.33,99.15,62.98,856893.42,98.28
864542.33,99.15,62.98,856893.42,98.28
864542.33,99.15,62.98,856893.42,98.28
864542.33,99.15,62.98,856893.42,98.28
864383.86,99.15,62.98,856786.43,98.28
864383.86,99.15,62.98,856786.43,98.28
863798.01,99.16,62.98,856167.7,98.28
863798.01,99.16,62.98,856167.7,98.28
863798.01,99.16,62.98,856167.7,98.28
863798.01,99.16,62.98,856167.7,98.28
863798.01,99.16,62.98,856167.7,98.28
863798.01,99.16,62.98,856167.7,98.28
863798.01,99.16,62.98,856167.7,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856128.18,98.28
863798.01,99.16,62.98,856147.28,98.28
863798.01,99.16,62.98,856147.28,98.28
863798.01,99.16,62.98,856147.28,98.28
863798.01,99.16,62.98,856147.28,98.28
863798.01,99.16,62.98,856172.8,98.29
863798.01,99.16,62.98,856172.8,98.29
863798.01,99.16,62.98,856172.8,98.29
863502.88,99.16,62.99,855921.96,98.29
863502.88,99.16,62.99,855921.96,98.29
863502.88,99.16,62.99,855921.96,98.29
863502.88,99.16,62.99,855921.96,98.29
863502.88,99.16,62.99,855921.96,98.29
863502.88,99.16,62.99,855921.96,98.29
863502.88,99.16,62.99,855921.96,98.29
863502.88,99.16,62.99,855906.74,98.29
863502.88,99.16,62.99,855906.74,98.29
863502.88,99.16,62.99,855906.74,98.29
863502.88,99.16,62.99,855906.74,98.29
863502.88,99.16,62.99,855906.74,98.29
863502.88,99.16,62.99,855906.74,98.29
863502.88,99.16,62.99,855907.03,98.29
863502.88,99.16,62.99,855907.39,98.29
863293.04,99.17,62.99,855736.42,98.3
863293.04,99.17,62.99,855736.42,98.3
863293.04,99.17,62.99,855736.42,98.3
863293.04,99.17,62.99,855736.42,98.3
863293.04,99.17,62.99,855736.42,98.3
863293.04,99.17,62.99,855736.42,98.3
863293.04,99.17,62.99,855736.42,98.3
863293.04,99.17,62.99,855736.42,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863296.23,99.17,63.0,855735.4,98.3
863119.47,99.18,63.0,855649.09,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862750.45,99.18,63.0,855280.92,98.32
862346.82,99.18,63.01,854879.25,98.32
862346.82,99.18,63.01,854879.25,98.32
862346.82,99.18,63.01,854879.25,98.32
862346.82,99.18,63.01,854879.25,98.32
861350.95,99.18,63.01,853885.69,98.32
861350.95,99.18,63.01,853885.69,98.32
861350.95,99.18,63.01,853885.69,98.32
861350.95,99.18,63.01,853885.69,98.32
860925.98,99.19,63.01,853453.54,98.32
860925.98,99.19,63.01,853453.54,98.32
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860599.06,99.19,63.02,853102.38,98.33
860382.81,99.19,63.01,852891.76,98.33
860382.81,99.19,63.01,852891.76,98.33
860382.81,99.19,63.01,852891.76,98.33
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852701.17,98.34
860082.64,99.19,63.01,852696.97,98.34
860082.64,99.19,63.01,852696.97,98.34
859763.83,99.19,63.01,852378.57,98.34
859763.83,99.19,63.01,852378.57,98.34
859763.83,99.19,63.01,852378.57,98.34
859483.26,99.2,63.02,852126.36,98.35
859483.26,99.2,63.02,852126.36,98.35
859483.26,99.2,63.02,852126.36,98.35
859483.26,99.2,63.02,852126.36,98.35
859483.26,99.2,63.02,852126.36,98.35
859483.26,99.2,63.02,852126.36,98.35
859483.26,99.2,63.02,852126.36,98.35
858900.01,99.2,63.02,851543.76,98.35
858900.01,99.2,63.02,851543.76,98.35
858900.01,99.2,63.02,851543.76,98.35
858900.01,99.2,63.02,851543.76,98.35
858554.89,99.2,63.02,851292.67,98.36
858254.72,99.2,63.03,851052.56,98.37
858254.72,99.2,63.03,851052.56,98.37
858254.72,99.2,63.03,851052.56,98.37
858254.72,99.2,63.03,851052.56,98.37
858254.72,99.2,63.03,851052.56,98.37
858254.72,99.2,63.03,851052.56,98.37
858254.72,99.2,63.03,851009.71,98.36
858254.72,99.2,63.03,851009.71,98.36
858254.72,99.2,63.03,851009.71,98.36
858254.72,99.2,63.03,851009.71,98.36
857959.2,99.2,63.03,850708.79,98.36
857959.2,99.2,63.03,850708.79,98.36
857959.2,99.2,63.03,850708.79,98.36
857959.2,99.2,63.03,850708.79,98.36
857959.2,99.2,63.03,850708.79,98.36
857959.2,99.2,63.03,850708.79,98.36
857444.13,99.21,63.04,850147.13,98.37
857444.13,99.21,63.04,850147.13,98.37
857444.13,99.21,63.04,850147.13,98.37
857444.13,99.21,63.04,850147.13,98.37
857444.13,99.21,63.04,850147.13,98.37
857444.13,99.21,63.04,850147.13,98.37
857444.13,99.21,63.04,850147.13,98.37
857444.13,99.21,63.04,850166.02,98.37
857444.13,99.21,63.04,850122.51,98.36
857444.13,99.21,63.04,850122.51,98.36
857121.42,99.21,63.04,849916.07,98.38
857121.42,99.21,63.04,849916.07,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
857012.79,99.21,63.04,849807.38,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
856716.81,99.22,63.04,849465.58,98.38
