ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
176,806,740280,6212,740280
176,806,740750,6212,740750
176,806,741560,6212,741560
176,806,742560,6212,742560
176,806,742560,6212,742560
177,814,743560,6212,743560
177,814,743560,6212,743560
177,814,744560,6212,744560
177,814,745560,6212,745560
177,814,745560,6212,745560
177,814,746020,6212,746020
177,814,747020,6212,747020
178,822,748020,6212,748020
178,822,749020,6212,749020
178,822,750020,6212,750020
178,822,750670,6212,750670
178,822,751670,6212,751670
178,822,752670,6212,752670
178,822,753670,6212,753670
179,824,754670,6212,754670
179,824,754670,6212,754670
179,824,755480,6212,755480
180,826,756070,6212,756070
180,826,756880,6212,756880
180,826,757880,6212,757880
180,826,758690,6212,758690
180,826,759690,6212,759690
180,826,760340,6212,760340
181,834,761340,6212,761340
181,834,761890,6212,761890
181,834,762540,6212,762540
181,834,763540,6212,763540
181,834,764190,6212,764190
181,834,765190,6212,765190
181,834,765190,6212,765190
181,834,766190,6212,766190
181,834,766190,6212,766190
181,834,767190,6212,767190
181,834,767190,6212,767190
181,834,767420,6212,767420
182,842,768230,6212,768230
182,842,769230,6212,769230
182,842,770230,6212,770230
182,842,770700,6212,770700
182,842,771700,6212,771700
182,842,772700,6212,772700
182,842,773700,6212,773700
182,842,773700,6212,773700
182,842,773860,6212,773860
182,842,774860,6212,774860
182,842,775860,6212,775860
183,850,776670,6212,776670
183,850,776670,6212,776670
183,850,777480,6212,777480
183,850,777480,6212,777480
183,850,778290,6212,778290
183,850,779290,6212,779290
183,850,780290,6212,780290
183,850,780290,6212,780290
183,850,781290,6212,781290
183,850,782290,6212,782290
183,850,782290,6212,782290
183,850,783100,6212,783100
184,858,784100,6212,784100
184,858,785100,6212,785100
184,858,786100,6212,786100
184,858,786420,6212,786420
184,858,787420,6212,787420
184,858,787420,6212,787420
184,858,788420,6212,788420
184,858,789420,6212,789420
184,858,790420,6212,790420
184,858,790740,6212,790740
184,858,791740,6212,791740
185,860,792390,6212,792390
185,860,793200,6212,793200
186,868,794200,6212,794200
186,868,795200,6212,795200
186,868,796200,6212,796200
186,868,797200,6212,797200
186,868,797200,6212,797200
186,868,798200,6212,798200
186,868,799200,6212,799200
186,868,800200,6212,800200
186,868,801200,6212,801200
187,870,802200,6212,802200
187,870,802200,6212,802200
187,870,802200,6212,802200
187,870,802670,6212,802670
188,878,803670,6212,803670
188,878,804670,6212,804670
188,878,805670,6212,805670
188,878,806670,6212,806670
188,878,807670,6212,807670
188,878,807670,6212,807670
189,886,808670,6212,808670
189,886,808990,6212,808990
189,886,808990,6212,808990
189,886,809800,6212,809800
189,886,810800,6212,810800
189,886,811800,6212,811800
189,886,812610,6212,812610
189,886,812610,6212,812610
189,886,813610,6212,813610
189,886,813830,6212,813830
189,886,814830,6212,814830
189,886,815150,6212,815150
189,886,815470,6212,815470
189,886,816470,6212,816470
189,886,817470,6212,817470
189,886,817470,6212,817470
189,886,818470,6212,818470
189,886,819060,6212,819060
190,888,820060,6212,820060
190,888,820060,6212,820060
190,888,821060,6212,821060
191,896,821610,6212,821610
192,898,822610,6212,822610
192,898,823610,6212,823610
192,898,823930,6212,823930
192,898,824740,6212,824740
192,898,825550,6212,825550
192,898,826550,6212,826550
192,898,827550,6212,827550
192,898,828550,6212,828550
192,898,828870,6212,828870
193,906,830870,6212,830870
193,906,831870,6212,831870
193,906,832870,6212,832870
193,906,833870,6212,833870
193,906,833870,6212,833870
193,906,834420,6212,834420
193,906,835070,6212,835070
193,906,835070,6212,835070
193,906,835070,6212,835070
193,906,836070,6212,836070
193,906,836540,6212,836540
193,906,837350,6212,837350
194,908,838350,6212,838350
194,908,839350,6212,839350
194,908,839820,6212,839820
195,916,840820,6212,840820
195,916,841820,6212,841820
195,916,842630,6212,842630
195,916,843630,6212,843630
195,916,844630,6212,844630
195,916,845630,6212,845630
195,916,846280,6212,846280
195,916,847090,6212,847090
195,916,847090,6212,847090
195,916,847090,6212,847090
195,916,847090,6212,847090
196,924,848090,6212,848090
196,924,848900,6212,848900
196,924,849900,6212,849900
196,924,850900,6212,850900
196,924,851710,6212,851710
196,924,851710,6212,851710
196,924,852710,6212,852710
196,924,853710,6212,853710
196,924,854260,6212,854260
196,924,854580,6212,854580
197,932,855580,6212,855580
198,934,856390,6212,856390
198,934,857390,6212,857390
198,934,858390,6212,858390
198,934,858390,6212,858390
198,934,859390,6212,859390
198,934,859440,6212,859440
198,934,860440,6212,860440
198,934,861440,6212,861440
199,942,862440,6212,862440
199,942,863440,6212,863440
199,942,864440,6212,864440
199,942,865440,6212,865440
199,942,865760,6212,865760
199,942,866760,6212,866760
199,942,867760,6212,867760
199,942,868230,6212,868230
199,942,869230,6212,869230
199,942,869880,6212,869880
199,942,870880,6212,870880
199,942,871880,6212,871880
200,950,872430,6212,872430
200,950,873240,6212,873240
200,950,874240,6212,874240
200,950,874240,6212,874240
200,950,875240,6212,875240
200,950,876240,6212,876240
200,950,877240,6212,877240
200,950,877560,6212,877560
200,950,878560,6212,878560
200,950,878930,6212,878930
200,950,879740,6212,879740
201,958,880550,6212,880550
201,958,881360,6212,881360
201,958,882360,6212,882360
201,958,883360,6212,883360
201,958,884360,6212,884360
201,958,885360,6212,885360
201,958,886360,6212,886360
201,958,887360,6212,887360
201,958,887360,6212,887360
201,958,887830,6212,887830
201,958,887830,6212,887830
201,958,887830,6212,887830
202,960,888300,6212,888300
202,960,888300,6212,888300
202,960,888460,6212,888460
202,960,889460,6212,889460
203,968,890460,6212,890460
203,968,891270,6212,891270
203,968,892080,6212,892080
203,968,892080,6212,892080
203,968,892550,6212,892550
203,968,893550,6212,893550
203,968,894550,6212,894550
203,968,894870,6212,894870
203,968,895870,6212,895870
203,968,896870,6212,896870
203,968,896870,6212,896870
203,968,897680,6212,897680
204,970,898680,6212,898680
204,970,899490,6212,899490
205,972,900140,6212,900140
205,972,901140,6212,901140
206,980,901510,6212,901510
206,980,902510,6212,902510
206,980,903510,6212,903510
206,980,904510,6212,904510
206,980,905510,6212,905510
206,980,905510,6212,905510
207,988,906510,6212,906510
207,988,906670,6212,906670
207,988,907670,6212,907670
207,988,908670,6212,908670
207,988,909670,6212,909670
207,988,910670,6212,910670
207,988,910670,6212,910670
207,988,911480,6212,911480
207,988,911950,6212,911950
208,990,912950,6212,912950
208,990,913760,6212,913760
208,990,913760,6212,913760
208,990,914570,6212,914570
208,990,915570,6212,915570
209,992,916570,6212,916570
209,992,916890,6212,916890
209,992,917050,6212,917050
209,992,918050,6212,918050
209,992,918520,6212,918520
209,992,919330,6212,919330
209,992,919330,6212,919330
209,992,919800,6212,919800
210,1000,920800,6212,920800
210,1000,921800,6212,921800
210,1000,922800,6212,922800
210,1000,923450,6212,923450
211,1002,924450,6212,924450
211,1002,924450,6212,924450
211,1002,924910,6212,924910
211,1002,925720,6212,925720
211,1002,926720,6212,926720
211,1002,927190,6212,927190
211,1002,928190,6212,928190
211,1002,929190,6212,929190
212,1004,930190,6212,930190
212,1004,931190,6212,931190
212,1004,931510,6212,931510
213,1006,932320,6212,932320
213,1006,933130,6212,933130
213,1006,933130,6212,933130
214,1014,934130,6212,934130
214,1014,935130,6212,935130
214,1014,936130,6212,936130
214,1014,936130,6212,936130
214,1014,936460,6212,936460
214,1014,936460,6212,936460
214,1014,937460,6212,937460
214,1014,938270,6212,938270
214,1014,939270,6212,939270
214,1014,939270,6212,939270
214,1014,939270,6212,939270
214,1014,939740,6212,939740
214,1014,940740,6212,940740
215,1018,941550,6212,941550
215,1018,942550,6212,942550
215,1018,943550,6212,943550
215,1018,943550,6212,943550
215,1018,943870,6212,943870
215,1018,944680,6212,944680
216,1020,945490,6212,945490
216,1020,945810,6212,945810
216,1020,946130,6212,946130
216,1020,946130,6212,946130
217,1022,947130,6212,947130
217,1022,947940,6212,947940
217,1022,947940,6212,947940
218,1030,948530,6212,948530
218,1030,949530,6212,949530
218,1030,950340,6212,950340
218,1030,951340,6212,951340
218,1030,952150,6212,952150
218,1030,953150,6212,953150
218,1030,953800,6212,953800
218,1030,954800,6212,954800
219,1038,955270,6212,955270
219,1038,955590,6212,955590
219,1038,955820,6212,955820
219,1038,955820,6212,955820
219,1038,955820,6212,955820
219,1038,956630,6212,956630
219,1038,957630,6212,957630
219,1038,958100,6212,958100
219,1038,959100,6212,959100
219,1038,960100,6212,960100
219,1038,960910,6212,960910
219,1038,960910,6212,960910
219,1038,961910,6212,961910
219,1038,962720,6212,962720
220,1046,963530,6212,963530
220,1046,964530,6212,964530
220,1046,965000,6212,965000
220,1046,965470,6212,965470
220,1046,965940,6212,965940
220,1046,966750,6212,966750
220,1046,967560,6212,967560
220,1046,968560,6212,968560
220,1046,969560,6212,969560
220,1046,969880,6212,969880
220,1046,970200,6212,970200
221,1054,971010,6212,971010
221,1054,972010,6212,972010
221,1054,973010,6212,973010
221,1054,973820,6212,973820
221,1054,973820,6212,973820
221,1054,974090,6212,974090
221,1054,975090,6212,975090
221,1054,976090,6212,976090
221,1054,976900,6212,976900
221,1054,976900,6212,976900
221,1054,977370,6212,977370
221,1054,977830,6212,977830
221,1054,977830,6212,977830
222,1062,978830,6212,978830
222,1062,979830,6212,979830
222,1062,980830,6212,980830
222,1062,981830,6212,981830
222,1062,981830,6212,981830
222,1062,981830,6212,981830
222,1062,982150,6212,982150
222,1062,983150,6212,983150
222,1062,983620,6212,983620
222,1062,984430,6212,984430
222,1062,985240,6212,985240
222,1062,985560,6212,985560
223,1064,986370,6212,986370
223,1064,986960,6212,986960
223,1064,987960,6212,987960
224,1072,988180,6212,988180
224,1072,988990,6212,988990
224,1072,989540,6212,989540
224,1072,990540,6212,990540
224,1072,991540,6212,991540
224,1072,992090,6212,992090
224,1072,993090,6212,993090
224,1072,994090,6212,994090
224,1072,995090,6212,995090
225,1074,996090,6212,996090
225,1074,997090,6212,997090
226,1076,998090,6212,998090
226,1076,999090,6212,999090
227,1078,1000090,6212,1000090
227,1078,1000900,6212,1000900
227,1078,1000900,6212,1000900
227,1078,1001360,6212,1001360
228,1086,1002360,6212,1002360
228,1086,1003360,6212,1003360
228,1086,1004360,6212,1004360
228,1086,1005170,6212,1005170
228,1086,1006170,6212,1006170
228,1086,1007170,6212,1007170
228,1086,1008170,6212,1008170
228,1086,1009170,6212,1009170
229,1088,1010170,6212,1010170
229,1088,1010170,6212,1010170
229,1088,1010170,6212,1010170
229,1088,1010980,6212,1010980
230,1096,1011980,6212,1011980
230,1096,1011980,6212,1011980
230,1096,1012210,6212,1012210
231,1104,1020210,6212,1020210
231,1104,1021210,6212,1021210
231,1104,1022210,6212,1022210
231,1104,1023210,6212,1023210
231,1104,1024210,6212,1024210
231,1104,1025020,6212,1025020
231,1104,1026020,6212,1026020
231,1104,1027020,6212,1027020
232,1108,1028020,6212,1028020
233,1110,1029020,6212,1029020
233,1110,1030020,6212,1030020
233,1110,1031020,6212,1031020
233,1110,1032020,6212,1032020
233,1110,1033020,6212,1033020
234,1112,1033490,6212,1033490
234,1112,1034140,6212,1034140
234,1112,1034610,6212,1034610
235,1114,1035610,6212,1035610
235,1114,1036610,6212,1036610
236,1116,1037610,6212,1037610
236,1116,1038080,6212,1038080
237,1124,1039080,6212,1039080
238,1128,1040080,6212,1040080
238,1128,1040890,6212,1040890
238,1128,1041890,6212,1041890
238,1128,1042700,6212,1042700
238,1128,1043700,6212,1043700
238,1128,1044510,6212,1044510
238,1128,1044830,6212,1044830
238,1128,1045200,6212,1045200
238,1128,1046200,6212,1046200
238,1128,1047010,6212,1047010
238,1128,1048010,6212,1048010
238,1128,1048010,6212,1048010
238,1128,1049010,6212,1049010
238,1128,1049010,6212,1049010
238,1128,1050010,6212,1050010
239,1136,1051010,6212,1051010
239,1136,1052010,6212,1052010
239,1136,1052820,6212,1052820
239,1136,1053630,6212,1053630
239,1136,1054100,6212,1054100
239,1136,1054910,6212,1054910
239,1136,1055910,6212,1055910
239,1136,1056130,6212,1056130
239,1136,1056780,6212,1056780
239,1136,1057780,6212,1057780
240,1144,1058780,6212,1058780
240,1144,1059100,6212,1059100
240,1144,1060100,6212,1060100
240,1144,1060570,6212,1060570
240,1144,1061570,6212,1061570
241,1146,1062570,6212,1062570
241,1146,1063380,6212,1063380
241,1146,1063540,6212,1063540
241,1146,1064350,6212,1064350
241,1146,1065350,6212,1065350
241,1146,1065940,6212,1065940
241,1146,1066940,6212,1066940
242,1148,1067400,6212,1067400
242,1148,1068400,6212,1068400
243,1156,1069400,6212,1069400
243,1156,1070400,6212,1070400
243,1156,1070870,6212,1070870
243,1156,1071870,6212,1071870
243,1156,1071870,6212,1071870
243,1156,1072340,6212,1072340
243,1156,1073340,6212,1073340
243,1156,1074150,6212,1074150
243,1156,1075150,6212,1075150
243,1156,1075960,6212,1075960
243,1156,1076430,6212,1076430
244,1164,1077430,6212,1077430
244,1164,1077890,6212,1077890
244,1164,1078890,6212,1078890
244,1164,1078890,6212,1078890
244,1164,1079110,6212,1079110
244,1164,1079920,6212,1079920
244,1164,1080920,6212,1080920
244,1164,1081730,6212,1081730
244,1164,1082190,6212,1082190
244,1164,1082190,6212,1082190
244,1164,1083190,6212,1083190
244,1164,1083410,6212,1083410
244,1164,1083870,6212,1083870
244,1164,1084190,6212,1084190
245,1172,1085190,6212,1085190
245,1172,1086190,6212,1086190
245,1172,1087190,6212,1087190
246,1174,1087510,6212,1087510
246,1174,1088510,6212,1088510
246,1174,1089160,6212,1089160
246,1174,1089160,6212,1089160
246,1174,1089970,6212,1089970
247,1182,1090970,6212,1090970
247,1182,1091440,6212,1091440
247,1182,1092440,6212,1092440
247,1182,1092810,6212,1092810
247,1182,1093810,6212,1093810
247,1182,1094280,6212,1094280
247,1182,1095280,6212,1095280
247,1182,1096280,6212,1096280
248,1184,1097280,6212,1097280
248,1184,1098090,6212,1098090
248,1184,1098740,6212,1098740
248,1184,1098740,6212,1098740
249,1186,1099740,6212,1099740
249,1186,1099740,6212,1099740
249,1186,1100740,6212,1100740
249,1186,1101330,6212,1101330
249,1186,1102330,6212,1102330
250,1194,1102800,6212,1102800
250,1194,1103800,6212,1103800
250,1194,1104800,6212,1104800
250,1194,1105800,6212,1105800
250,1194,1105800,6212,1105800
250,1194,1106610,6212,1106610
251,1196,1107610,6212,1107610
251,1196,1107610,6212,1107610
251,1196,1108610,6212,1108610
251,1196,1108960,6212,1108960
252,1198,1109610,6212,1109610
252,1198,1110610,6212,1110610
252,1198,1111610,6212,1111610
253,1206,1112610,6212,1112610
253,1206,1112930,6212,1112930
253,1206,1113930,6212,1113930
253,1206,1114930,6212,1114930
253,1206,1115400,6212,1115400
253,1206,1116400,6212,1116400
253,1206,1117210,6212,1117210
253,1206,1117210,6212,1117210
253,1206,1118210,6212,1118210
253,1206,1119020,6212,1119020
253,1206,1119020,6212,1119020
253,1206,1120020,6212,1120020
254,1214,1121020,6212,1121020
254,1214,1121340,6212,1121340
254,1214,1122340,6212,1122340
254,1214,1123150,6212,1123150
254,1214,1123380,6212,1123380
254,1214,1124190,6212,1124190
254,1214,1125000,6212,1125000
254,1214,1126000,6212,1126000
254,1214,1127000,6212,1127000
254,1214,1127000,6212,1127000
254,1214,1127810,6212,1127810
255,1222,1128810,6212,1128810
255,1222,1129810,6212,1129810
255,1222,1130620,6212,1130620
255,1222,1131620,6212,1131620
255,1222,1132090,6212,1132090
255,1222,1133090,6212,1133090
255,1222,1134090,6212,1134090
255,1222,1134900,6212,1134900
256,1230,1135900,6212,1135900
256,1230,1136900,6212,1136900
256,1230,1137010,6212,1137010
256,1230,1137820,6212,1137820
256,1230,1138820,6212,1138820
256,1230,1138820,6212,1138820
256,1230,1139820,6212,1139820
256,1230,1139820,6212,1139820
256,1230,1140820,6212,1140820
256,1230,1141820,6212,1141820
256,1230,1141820,6212,1141820
256,1230,1142820,6212,1142820
256,1230,1143280,6212,1143280
257,1238,1144090,6212,1144090
257,1238,1145090,6212,1145090
257,1238,1145560,6212,1145560
257,1238,1145560,6212,1145560
257,1238,1146030,6212,1146030
257,1238,1146620,6212,1146620
257,1238,1147620,6212,1147620
257,1238,1148620,6212,1148620
257,1238,1149620,6212,1149620
257,1238,1150430,6212,1150430
258,1246,1151430,6212,1151430
258,1246,1151430,6212,1151430
258,1246,1151430,6212,1151430
258,1246,1152430,6212,1152430
258,1246,1153430,6212,1153430
258,1246,1154240,6212,1154240
258,1246,1154790,6212,1154790
258,1246,1155020,6212,1155020
258,1246,1156020,6212,1156020
259,1254,1157020,6212,1157020
259,1254,1157830,6212,1157830
259,1254,1157830,6212,1157830
259,1254,1157830,6212,1157830
259,1254,1158640,6212,1158640
259,1254,1159640,6212,1159640
259,1254,1160100,6212,1160100
259,1254,1161100,6212,1161100
260,1262,1162100,6212,1162100
260,1262,1163100,6212,1163100
260,1262,1164100,6212,1164100
260,1262,1165100,6212,1165100
260,1262,1165560,6212,1165560
260,1262,1166370,6212,1166370
260,1262,1167180,6212,1167180
260,1262,1168180,6212,1168180
260,1262,1169180,6212,1169180
261,1270,1170180,6212,1170180
261,1270,1170180,6212,1170180
261,1270,1171180,6212,1171180
261,1270,1172180,6212,1172180
261,1270,1172990,6212,1172990
261,1270,1173460,6212,1173460
261,1270,1173460,6212,1173460
261,1270,1174460,6212,1174460
262,1278,1175460,6212,1175460
262,1278,1176050,6212,1176050
262,1278,1177050,6212,1177050
262,1278,1177370,6212,1177370
262,1278,1178370,6212,1178370
262,1278,1178840,6212,1178840
262,1278,1179840,6212,1179840
262,1278,1180310,6212,1180310
262,1278,1181310,6212,1181310
262,1278,1182310,6212,1182310
263,1286,1183310,6212,1183310
263,1286,1184120,6212,1184120
263,1286,1184120,6212,1184120
263,1286,1184930,6212,1184930
263,1286,1185930,6212,1185930
263,1286,1186400,6212,1186400
263,1286,1186870,6212,1186870
263,1286,1187190,6212,1187190
263,1286,1187740,6212,1187740
263,1286,1188740,6212,1188740
263,1286,1189740,6212,1189740
263,1286,1190740,6212,1190740
264,1294,1191740,6212,1191740
264,1294,1192740,6212,1192740
264,1294,1193550,6212,1193550
264,1294,1194360,6212,1194360
264,1294,1195360,6212,1195360
264,1294,1195830,6212,1195830
264,1294,1196830,6212,1196830
264,1294,1197830,6212,1197830
265,1302,1198830,6212,1198830
265,1302,1199640,6212,1199640
265,1302,1200640,6212,1200640
265,1302,1201640,6212,1201640
265,1302,1202110,6212,1202110
265,1302,1203110,6212,1203110
265,1302,1203920,6212,1203920
265,1302,1204290,6212,1204290
265,1302,1205290,6212,1205290
265,1302,1206100,6212,1206100
265,1302,1207100,6212,1207100
265,1302,1208100,6212,1208100
265,1302,1209100,6212,1209100
265,1302,1209100,6212,1209100
266,1304,1210100,6212,1210100
266,1304,1211100,6212,1211100
267,1312,1211910,6212,1211910
267,1312,1212380,6212,1212380
267,1312,1213380,6212,1213380
267,1312,1214380,6212,1214380
267,1312,1215380,6212,1215380
267,1312,1215850,6212,1215850
267,1312,1215850,6212,1215850
267,1312,1216660,6212,1216660
267,1312,1217310,6212,1217310
267,1312,1218310,6212,1218310
268,1314,1219310,6212,1219310
268,1314,1220310,6212,1220310
268,1314,1220310,6212,1220310
268,1314,1220310,6212,1220310
269,1322,1221120,6212,1221120
269,1322,1221120,6212,1221120
269,1322,1222120,6212,1222120
269,1322,1223120,6212,1223120
269,1322,1224120,6212,1224120
269,1322,1224590,6212,1224590
269,1322,1224910,6212,1224910
269,1322,1225910,6212,1225910
269,1322,1225910,6212,1225910
269,1322,1226370,6212,1226370
269,1322,1226370,6212,1226370
269,1322,1226840,6212,1226840
