ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1184,6053,2574590,6212,2582590
1184,6053,2575590,6212,2583590
1185,6061,2576050,6212,2584050
1185,6061,2576860,6212,2584860
1185,6061,2577670,6212,2585670
1185,6061,2577670,6212,2585670
1185,6061,2578670,6212,2586670
1186,6069,2579670,6212,2587670
1186,6069,2580670,6212,2588670
1186,6069,2581670,6212,2589670
1186,6069,2582670,6212,2590670
1186,6069,2583670,6212,2591670
1186,6069,2584140,6212,2592140
1186,6069,2584950,6212,2592950
1187,6070,2585950,6212,2593950
1187,6070,2586950,6212,2594950
1187,6070,2587950,6212,2595950
1187,6070,2587950,6212,2595950
1187,6070,2588270,6212,2596270
1187,6070,2588430,6212,2596430
1187,6070,2589430,6212,2597430
1187,6070,2590430,6212,2598430
1187,6070,2590430,6212,2598430
1187,6070,2591080,6212,2599080
1187,6070,2591080,6212,2599080
1187,6070,2592080,6212,2600080
1187,6070,2592550,6212,2600550
1187,6070,2593550,6212,2601550
1187,6070,2594550,6212,2602550
1187,6070,2595360,6212,2603360
1187,6070,2596360,6212,2604360
1187,6070,2597010,6212,2605010
1187,6070,2605010,6212,2613010
1188,6078,2606010,6212,2614010
1188,6078,2607010,6212,2615010
1188,6078,2607010,6212,2615010
1188,6078,2608010,6212,2616010
1188,6078,2608010,6212,2616010
1188,6078,2609010,6212,2617010
1188,6078,2609330,6212,2617330
1188,6078,2610330,6212,2618330
1188,6078,2610330,6212,2618330
1188,6078,2611330,6212,2619330
1188,6078,2611330,6212,2619330
1188,6078,2612330,6212,2620330
1189,6086,2613330,6212,2621330
1189,6086,2614330,6212,2622330
1189,6086,2614330,6212,2622330
1189,6086,2614330,6212,2622330
1189,6086,2614330,6212,2622330
1189,6086,2615330,6212,2623330
1189,6086,2615330,6212,2623330
1189,6086,2615330,6212,2623330
1189,6086,2616140,6212,2624140
1190,6088,2617140,6212,2625140
1190,6088,2617460,6212,2625460
1190,6088,2618270,6212,2626270
1190,6088,2618590,6212,2626590
1190,6088,2619400,6212,2627400
1190,6088,2620400,6212,2628400
1190,6088,2621400,6212,2629400
1190,6088,2621870,6212,2629870
1190,6088,2622870,6212,2630870
1190,6088,2623340,6212,2631340
1190,6088,2623340,6212,2631340
1190,6088,2623450,6212,2631450
1190,6088,2624450,6212,2632450
1190,6088,2625260,6212,2633260
1190,6088,2626070,6212,2634070
1190,6088,2626660,6212,2634660
1190,6088,2627660,6212,2635660
1190,6088,2627660,6212,2635660
1190,6088,2628660,6212,2636660
1190,6088,2629470,6212,2637470
1190,6088,2629470,6212,2637470
1190,6088,2630470,6212,2638470
1191,6096,2638470,6212,2646470
1191,6096,2639470,6212,2647470
1191,6096,2640280,6212,2648280
1191,6096,2641280,6212,2649280
1191,6096,2641280,6212,2649280
1191,6096,2641280,6212,2649280
1191,6096,2641930,6212,2649930
1191,6096,2642090,6212,2650090
1191,6096,2642560,6212,2650560
1191,6096,2643560,6212,2651560
1191,6096,2644210,6212,2652210
1191,6096,2645210,6212,2653210
1191,6096,2645210,6212,2653210
1191,6096,2646210,6212,2654210
1191,6096,2646680,6212,2654680
1191,6096,2647000,6212,2655000
1191,6096,2648000,6212,2656000
1191,6096,2649000,6212,2657000
1191,6096,2650000,6212,2658000
1191,6096,2651000,6212,2659000
1191,6096,2651320,6212,2659320
1191,6096,2652320,6212,2660320
1192,6104,2652970,6212,2660970
1192,6104,2653780,6212,2661780
1192,6104,2654780,6212,2662780
1192,6104,2655240,6212,2663240
1192,6104,2655240,6212,2663240
1192,6104,2656240,6212,2664240
1192,6104,2656290,6212,2664290
1192,6104,2657290,6212,2665290
1192,6104,2658290,6212,2666290
1192,6104,2658760,6212,2666760
1192,6104,2659760,6212,2667760
1193,6106,2660760,6212,2668760
1193,6106,2661760,6212,2669760
1193,6106,2662080,6212,2670080
1193,6106,2663080,6212,2671080
1193,6106,2664080,6212,2672080
1194,6114,2664550,6212,2672550
1194,6114,2665020,6212,2673020
1194,6114,2666020,6212,2674020
1194,6114,2667020,6212,2675020
1194,6114,2667830,6212,2675830
1194,6114,2668830,6212,2676830
1194,6114,2669300,6212,2677300
1194,6114,2670300,6212,2678300
1194,6114,2670530,6212,2678530
1194,6114,2671530,6212,2679530
1194,6114,2672530,6212,2680530
1194,6114,2673530,6212,2681530
1194,6114,2673850,6212,2681850
1194,6114,2673850,6212,2681850
1194,6114,2674850,6212,2682850
1194,6114,2675850,6212,2683850
1194,6114,2676850,6212,2684850
1194,6114,2677850,6212,2685850
1195,6116,2678850,6212,2686850
1195,6116,2679850,6212,2687850
1195,6116,2680850,6212,2688850
1195,6116,2681660,6212,2689660
1195,6116,2682660,6212,2690660
1195,6116,2683660,6212,2691660
1195,6116,2684310,6212,2692310
1195,6116,2685310,6212,2693310
1195,6116,2685780,6212,2693780
1195,6116,2686250,6212,2694250
1195,6116,2686570,6212,2694570
1195,6116,2687570,6212,2695570
1196,6117,2688380,6212,2696380
1196,6117,2689380,6212,2697380
1196,6117,2690380,6212,2698380
1196,6117,2691190,6212,2699190
1196,6117,2692190,6212,2700190
1196,6117,2692660,6212,2700660
1196,6117,2692980,6212,2700980
1196,6117,2693980,6212,2701980
1196,6117,2693980,6212,2701980
1196,6117,2693980,6212,2701980
1196,6117,2694980,6212,2702980
1196,6117,2695450,6212,2703450
1196,6117,2696450,6212,2704450
1196,6117,2697450,6212,2705450
1196,6117,2698450,6212,2706450
1197,6118,2698920,6212,2706920
1197,6118,2699920,6212,2707920
1197,6118,2700920,6212,2708920
1197,6118,2701920,6212,2709920
1197,6118,2702920,6212,2710920
1197,6118,2703920,6212,2711920
1197,6118,2704920,6212,2712920
1197,6118,2705730,6212,2713730
1197,6118,2706190,6212,2714190
1197,6118,2706840,6212,2714840
1197,6118,2707840,6212,2715840
1197,6118,2708840,6212,2716840
1197,6118,2708840,6212,2716840
1197,6118,2709000,6212,2717000
1197,6118,2709320,6212,2717320
1197,6118,2709320,6212,2717320
1197,6118,2710320,6212,2718320
1197,6118,2711320,6212,2719320
1198,6120,2711690,6212,2719690
1198,6120,2712690,6212,2720690
1198,6120,2713500,6212,2721500
1198,6120,2713970,6212,2721970
1198,6120,2714970,6212,2722970
1198,6120,2715620,6212,2723620
1198,6120,2716430,6212,2724430
1198,6120,2716900,6212,2724900
1198,6120,2717900,6212,2725900
1198,6120,2718130,6212,2726130
1198,6120,2718940,6212,2726940
1198,6120,2719410,6212,2727410
1198,6120,2720220,6212,2728220
1198,6120,2721030,6212,2729030
1198,6120,2721840,6212,2729840
1198,6120,2722840,6212,2730840
1198,6120,2722840,6212,2730840
1198,6120,2723490,6212,2731490
1198,6120,2724490,6212,2732490
1198,6120,2725490,6212,2733490
1198,6120,2726300,6212,2734300
1198,6120,2727300,6212,2735300
1198,6120,2728300,6212,2736300
1198,6120,2729300,6212,2737300
1198,6120,2730300,6212,2738300
1198,6120,2731300,6212,2739300
1198,6120,2731620,6212,2739620
1198,6120,2732620,6212,2740620
1198,6120,2733090,6212,2741090
1198,6120,2734090,6212,2742090
1198,6120,2735090,6212,2743090
1198,6120,2735900,6212,2743900
1198,6120,2736900,6212,2744900
1198,6120,2737370,6212,2745370
1198,6120,2738370,6212,2746370
1198,6120,2739370,6212,2747370
1198,6120,2740180,6212,2748180
1198,6120,2741180,6212,2749180
1198,6120,2741640,6212,2749640
1198,6120,2742450,6212,2750450
1198,6120,2743260,6212,2751260
1198,6120,2743580,6212,2751580
1198,6120,2744580,6212,2752580
1198,6120,2745390,6212,2753390
1198,6120,2746200,6212,2754200
1198,6120,2747010,6212,2755010
1198,6120,2748010,6212,2756010
1198,6120,2748480,6212,2756480
1198,6120,2749480,6212,2757480
1198,6120,2750290,6212,2758290
1198,6120,2750760,6212,2758760
1198,6120,2751570,6212,2759570
1198,6120,2752380,6212,2760380
1198,6120,2753380,6212,2761380
1198,6120,2753540,6212,2761540
1198,6120,2754540,6212,2762540
1198,6120,2755010,6212,2763010
1198,6120,2755820,6212,2763820
1198,6120,2756820,6212,2764820
1198,6120,2757470,6212,2765470
1198,6120,2758120,6212,2766120
1198,6120,2758930,6212,2766930
1198,6120,2758930,6212,2766930
1198,6120,2759930,6212,2767930
1198,6120,2760930,6212,2768930
1198,6120,2761930,6212,2769930
1198,6120,2762930,6212,2770930
1198,6120,2763740,6212,2771740
1198,6120,2763970,6212,2771970
1198,6120,2764970,6212,2772970
1198,6120,2765970,6212,2773970
1198,6120,2766970,6212,2774970
1198,6120,2767970,6212,2775970
1198,6120,2768780,6212,2776780
1198,6120,2769100,6212,2777100
1198,6120,2770100,6212,2778100
1198,6120,2770910,6212,2778910
1198,6120,2771910,6212,2779910
1198,6120,2772720,6212,2780720
1198,6120,2773720,6212,2781720
1198,6120,2774530,6212,2782530
1198,6120,2775340,6212,2783340
1198,6120,2776340,6212,2784340
1198,6120,2777340,6212,2785340
1198,6120,2778340,6212,2786340
1198,6120,2779340,6212,2787340
1198,6120,2779800,6212,2787800
1198,6120,2780270,6212,2788270
1198,6120,2781080,6212,2789080
1198,6120,2781550,6212,2789550
1198,6120,2782010,6212,2790010
1198,6120,2782010,6212,2790010
1198,6120,2782330,6212,2790330
1198,6120,2782800,6212,2790800
1198,6120,2783800,6212,2791800
1198,6120,2784800,6212,2792800
1198,6120,2785270,6212,2793270
1198,6120,2786270,6212,2794270
1198,6120,2787270,6212,2795270
1198,6120,2787270,6212,2795270
1198,6120,2788080,6212,2796080
1198,6120,2789080,6212,2797080
1198,6120,2789310,6212,2797310
1198,6120,2789960,6212,2797960
1198,6120,2790420,6212,2798420
1198,6120,2791420,6212,2799420
1198,6120,2792420,6212,2800420
1198,6120,2793420,6212,2801420
1198,6120,2794420,6212,2802420
1198,6120,2794420,6212,2802420
1198,6120,2794890,6212,2802890
1198,6120,2795700,6212,2803700
1198,6120,2796700,6212,2804700
1198,6120,2797510,6212,2805510
1198,6120,2798510,6212,2806510
1198,6120,2799510,6212,2807510
1198,6120,2800510,6212,2808510
1198,6120,2801320,6212,2809320
1198,6120,2802320,6212,2810320
1198,6120,2803130,6212,2811130
1198,6120,2804130,6212,2812130
1198,6120,2805130,6212,2813130
1198,6120,2805780,6212,2813780
1198,6120,2805780,6212,2813780
1198,6120,2806590,6212,2814590
1198,6120,2807400,6212,2815400
1198,6120,2807400,6212,2815400
1199,6128,2807720,6212,2815720
1199,6128,2807950,6212,2815950
1199,6128,2807950,6212,2815950
1199,6128,2808950,6212,2816950
1199,6128,2808950,6212,2816950
1199,6128,2809950,6212,2817950
1199,6128,2810950,6212,2818950
1199,6128,2811950,6212,2819950
1199,6128,2812420,6212,2820420
1199,6128,2813230,6212,2821230
1199,6128,2813460,6212,2821460
1199,6128,2814110,6212,2822110
1199,6128,2815110,6212,2823110
1199,6128,2816110,6212,2824110
1200,6129,2816920,6212,2824920
1200,6129,2817730,6212,2825730
1200,6129,2818730,6212,2826730
1200,6129,2819540,6212,2827540
1200,6129,2820010,6212,2828010
1200,6129,2820150,6212,2828150
1200,6129,2820960,6212,2828960
1200,6129,2821770,6212,2829770
1200,6129,2822770,6212,2830770
1200,6129,2823770,6212,2831770
1200,6129,2824230,6212,2832230
1200,6129,2825230,6212,2833230
1200,6129,2826230,6212,2834230
1200,6129,2826550,6212,2834550
1200,6129,2827550,6212,2835550
1200,6129,2828030,6212,2836030
1200,6129,2829030,6212,2837030
1200,6129,2830030,6212,2838030
1200,6129,2831030,6212,2839030
1200,6129,2832030,6212,2840030
1200,6129,2832840,6212,2840840
1200,6129,2833650,6212,2841650
1200,6129,2834460,6212,2842460
1200,6129,2835460,6212,2843460
1200,6129,2835460,6212,2843460
1200,6129,2836460,6212,2844460
1200,6129,2836930,6212,2844930
1200,6129,2837930,6212,2845930
1200,6129,2838740,6212,2846740
1200,6129,2839110,6212,2847110
1200,6129,2840110,6212,2848110
1200,6129,2840920,6212,2848920
1200,6129,2840920,6212,2848920
1200,6129,2840920,6212,2848920
1200,6129,2840920,6212,2848920
1200,6129,2841240,6212,2849240
1200,6129,2841240,6212,2849240
1200,6129,2842240,6212,2850240
1200,6129,2842470,6212,2850470
1200,6129,2842940,6212,2850940
1200,6129,2843750,6212,2851750
1200,6129,2844750,6212,2852750
1200,6129,2845750,6212,2853750
1200,6129,2845750,6212,2853750
1200,6129,2845750,6212,2853750
1200,6129,2846400,6212,2854400
1200,6129,2846720,6212,2854720
1200,6129,2847720,6212,2855720
1200,6129,2848190,6212,2856190
1200,6129,2849190,6212,2857190
1200,6129,2850190,6212,2858190
1200,6129,2850190,6212,2859190
1200,6129,2850190,6212,2859190
1200,6129,2850190,6212,2860190
1201,6137,2851190,6212,2861190
1201,6137,2851660,6212,2861660
1201,6137,2851980,6212,2861980
1201,6137,2852440,6212,2862440
1201,6137,2852910,6212,2862910
1201,6137,2853910,6212,2863910
1201,6137,2854910,6212,2864910
1201,6137,2855910,6212,2865910
1201,6137,2856910,6212,2866910
1201,6137,2857910,6212,2867910
1201,6137,2858560,6212,2868560
1201,6137,2859110,6212,2869110
1201,6137,2860110,6212,2870110
1201,6137,2861110,6212,2871110
1201,6137,2861580,6212,2871580
1201,6137,2862580,6212,2872580
1201,6137,2863580,6212,2873580
1201,6137,2864580,6212,2874580
1201,6137,2865580,6212,2875580
1201,6137,2865810,6212,2875810
1201,6137,2866620,6212,2876620
1201,6137,2867620,6212,2877620
1201,6137,2868620,6212,2878620
1201,6137,2869430,6212,2879430
1202,6145,2870430,6212,2880430
1202,6145,2870430,6212,2881430
1202,6145,2871430,6212,2882430
1202,6145,2872430,6212,2883430
1202,6145,2873430,6212,2884430
1202,6145,2874430,6212,2885430
1202,6145,2874900,6212,2885900
1202,6145,2875900,6212,2886900
1202,6145,2876370,6212,2887370
1202,6145,2876690,6212,2887690
1202,6145,2877690,6212,2888690
1202,6145,2878160,6212,2889160
1202,6145,2878970,6212,2889970
1202,6145,2879440,6212,2890440
1202,6145,2879910,6212,2890910
1202,6145,2880910,6212,2891910
1202,6145,2881380,6212,2892380
1202,6145,2882380,6212,2893380
1202,6145,2883380,6212,2894380
1202,6145,2884190,6212,2895190
1202,6145,2884190,6212,2896190
1202,6145,2884190,6212,2897190
1202,6145,2885190,6212,2898190
1202,6145,2885510,6212,2898510
1202,6145,2885510,6212,2898510
1202,6145,2886510,6212,2899510
1202,6145,2887510,6212,2900510
1202,6145,2888510,6212,2901510
1202,6145,2889320,6212,2902320
1202,6145,2889320,6212,2903130
1202,6145,2890130,6212,2903940
1202,6145,2890600,6212,2904410
1202,6145,2891600,6212,2905410
1202,6145,2892600,6212,2906410
1202,6145,2893410,6212,2907220
1202,6145,2894410,6212,2908220
1202,6145,2894410,6212,2908220
1203,6153,2895410,6212,2909220
1203,6153,2896410,6212,2910220
1203,6153,2897060,6212,2910870
1203,6153,2897290,6212,2911100
1203,6153,2898290,6212,2912100
1203,6153,2899100,6212,2912910
1203,6153,2900100,6212,2913910
1203,6153,2900570,6212,2914380
1203,6153,2901380,6212,2915190
1203,6153,2901850,6212,2915660
1203,6153,2901850,6212,2915660
1203,6153,2902660,6212,2916470
1203,6153,2903660,6212,2917470
1203,6153,2904140,6212,2917950
1203,6153,2905140,6212,2918950
1203,6153,2905610,6212,2919420
1204,6161,2913610,6212,2927420
1204,6161,2914610,6212,2928420
1204,6161,2915080,6212,2928890
1204,6161,2916080,6212,2929890
1204,6161,2916550,6212,2930360
1204,6161,2917550,6212,2931360
1204,6161,2917550,6212,2931360
1204,6161,2917550,6212,2931360
1204,6161,2918550,6212,2932360
1204,6161,2918870,6212,2932680
1204,6161,2919870,6212,2933680
1204,6161,2920680,6212,2934490
1204,6161,2921680,6212,2935490
1204,6161,2922330,6212,2936140
1204,6161,2922800,6212,2936610
1204,6161,2922800,6212,2937420
1204,6161,2922800,6212,2938420
1204,6161,2923800,6212,2939420
1204,6161,2923800,6212,2939420
1204,6161,2924270,6212,2939890
1204,6161,2924740,6212,2940360
1204,6161,2925550,6212,2941170
1204,6161,2925550,6212,2942170
1204,6161,2925550,6212,2943170
1204,6161,2926020,6212,2943640
1204,6161,2926830,6212,2944450
1204,6161,2927060,6212,2944680
1204,6161,2928060,6212,2945680
1204,6161,2929060,6212,2946680
1204,6161,2930060,6212,2947680
1204,6161,2931060,6212,2948680
1204,6161,2932060,6212,2949680
1204,6161,2932530,6212,2950150
1204,6161,2933000,6212,2950620
1204,6161,2934000,6212,2951620
1204,6161,2934470,6212,2952090
1204,6161,2934470,6212,2952090
1204,6161,2935470,6212,2953090
1204,6161,2936470,6212,2954090
1204,6161,2936470,6212,2954090
1204,6161,2937120,6212,2954740
1204,6161,2937120,6212,2954740
1204,6161,2937120,6212,2954740
1204,6161,2937590,6212,2955210
1204,6161,2937910,6212,2955530
1204,6161,2938910,6212,2956530
1204,6161,2939370,6212,2956990
1204,6161,2939370,6212,2956990
1204,6161,2940370,6212,2957990
1204,6161,2940370,6212,2957990
1204,6161,2940370,6212,2957990
1204,6161,2940370,6212,2958800
1204,6161,2941370,6212,2959800
1204,6161,2942370,6212,2960800
1204,6161,2943180,6212,2961610
1204,6161,2943650,6212,2962080
1204,6161,2944650,6212,2963080
1204,6161,2945650,6212,2964080
1204,6161,2945650,6212,2964080
1204,6161,2946650,6212,2965080
1204,6161,2946650,6212,2965080
1204,6161,2947460,6212,2965890
1204,6161,2948460,6212,2966890
1204,6161,2949460,6212,2967890
1204,6161,2950460,6212,2968890
1204,6161,2951270,6212,2969700
1204,6161,2951740,6212,2970170
1204,6161,2952740,6212,2971170
1204,6161,2953740,6212,2972170
1204,6161,2953740,6212,2972170
1204,6161,2954740,6212,2973170
1204,6161,2955200,6212,2973630
1204,6161,2956200,6212,2974630
1204,6161,2956640,6212,2975070
1204,6161,2957450,6212,2975880
1204,6161,2958450,6212,2976880
1204,6161,2959450,6212,2977880
1204,6161,2959450,6212,2978880
1204,6161,2959450,6212,2978880
1204,6161,2960260,6212,2979690
1204,6161,2961070,6212,2980500
1204,6161,2961540,6212,2980970
1204,6161,2962540,6212,2981970
1204,6161,2963540,6212,2982970
1204,6161,2964540,6212,2983970
1204,6161,2965540,6212,2984970
1204,6161,2965540,6212,2985970
1204,6161,2966010,6212,2986440
1204,6161,2966010,6212,2987440
1204,6161,2967010,6212,2988440
1204,6161,2967010,6212,2988440
1204,6161,2967480,6212,2988910
1204,6161,2968480,6212,2989910
1204,6161,2969480,6212,2990910
1204,6161,2969710,6212,2991140
1204,6161,2970710,6212,2992140
1204,6161,2971180,6212,2992610
1204,6161,2972180,6212,2993610
1204,6161,2972990,6212,2994420
1204,6161,2972990,6212,2995420
1204,6161,2972990,6212,2995420
1204,6161,2973990,6212,2996420
1204,6161,2974210,6212,2996640
1204,6161,2975210,6212,2997640
1204,6161,2976020,6212,2998450
1204,6161,2976020,6212,2998450
1204,6161,2977020,6212,2999450
1204,6161,2978020,6212,3000450
1204,6161,2979020,6212,3001450
1204,6161,2980020,6212,3002450
1204,6161,2981020,6212,3003450
1204,6161,2981020,6212,3004260
1204,6161,2981020,6212,3005260
1204,6161,2981020,6212,3005260
1204,6161,2981390,6212,3005630
1204,6161,2981620,6212,3005860
1204,6161,2982620,6212,3006860
1204,6161,2983430,6212,3007670
1204,6161,2991430,6212,3015670
1204,6161,2992240,6212,3016480
1204,6161,2993240,6212,3017480
1204,6161,2994240,6212,3018480
1204,6161,2995240,6212,3019480
1204,6161,2996240,6212,3020480
1204,6161,2996890,6212,3021130
1204,6161,2996890,6212,3022130
1204,6161,2997210,6212,3022450
1204,6161,2998020,6212,3023260
1204,6161,2998830,6212,3024070
1204,6161,2999830,6212,3025070
1204,6161,3000830,6212,3026070
1204,6161,3001830,6212,3027070
1204,6161,3002830,6212,3028070
1204,6161,3002830,6212,3029070
1204,6161,3003830,6212,3030070
1204,6161,3004830,6212,3031070
1204,6161,3005640,6212,3031880
1204,6161,3006450,6212,3032690
1204,6161,3007260,6212,3033500
1204,6161,3008260,6212,3034500
1204,6161,3008730,6212,3034970
1204,6161,3009730,6212,3035970
1204,6161,3009730,6212,3035970
1204,6161,3010540,6212,3036780
1204,6161,3011350,6212,3037590
1204,6161,3012350,6212,3038590
1204,6161,3013160,6212,3039400
1204,6161,3013630,6212,3039870
1204,6161,3013790,6212,3040030
1204,6161,3013790,6212,3041030
1204,6161,3013790,6212,3041030
1204,6161,3014790,6212,3042030
1204,6161,3015600,6212,3042840
1204,6161,3015830,6212,3043070
1204,6161,3016300,6212,3043540
1204,6161,3017300,6212,3044540
1204,6161,3017300,6212,3044540
1204,6161,3017300,6212,3044540
1204,6161,3017300,6212,3044540
1204,6161,3018300,6212,3045540
1204,6161,3019300,6212,3046540
1204,6161,3020300,6212,3047540
1204,6161,3021110,6212,3048350
1204,6161,3021920,6212,3049160
1204,6161,3022920,6212,3050160
1204,6161,3023920,6212,3051160
1204,6161,3024470,6212,3051710
1204,6161,3025470,6212,3052710
1204,6161,3026470,6212,3053710
1204,6161,3027470,6212,3054710
1204,6161,3027940,6212,3055180
1204,6161,3027940,6212,3055180
1204,6161,3028750,6212,3055990
1204,6161,3029070,6212,3056310
1204,6161,3029880,6212,3057120
1204,6161,3029880,6212,3057120
1204,6161,3029880,6212,3057120
1204,6161,3030880,6212,3058120
1204,6161,3031880,6212,3059120
1204,6161,3032350,6212,3059590
1204,6161,3032820,6212,3060060
1204,6161,3033290,6212,3060530
1204,6161,3034290,6212,3061530
1204,6161,3035290,6212,3062530
1204,6161,3036290,6212,3063530
1204,6161,3037100,6212,3064340
1204,6161,3038100,6212,3065340
1204,6161,3038750,6212,3065990
1204,6161,3038750,6212,3065990
1204,6161,3039220,6212,3066460
1204,6161,3040220,6212,3067460
1204,6161,3040690,6212,3067930
1204,6161,3040690,6212,3067930
1204,6161,3041340,6212,3068580
1204,6161,3041340,6212,3068580
1204,6161,3042340,6212,3069580
1204,6161,3042710,6212,3069950
1204,6161,3043300,6212,3070540
1204,6161,3044300,6212,3071540
1204,6161,3044300,6212,3072540
1204,6161,3045110,6212,3073350
1204,6161,3046110,6212,3074350
1204,6161,3047110,6212,3075350
1204,6161,3047110,6212,3075350
1204,6161,3047110,6212,3075350
