ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
830671.49,98.74,69.56,826104.95,98.2
830671.49,98.74,69.56,826104.95,98.2
830671.49,98.74,69.56,826104.95,98.2
830671.49,98.74,69.56,826104.95,98.2
830671.49,98.74,69.56,826104.95,98.2
830671.49,98.74,69.56,826104.95,98.2
830671.49,98.74,69.56,826104.95,98.2
830671.49,98.74,69.56,826084.61,98.19
830673.17,98.74,69.56,826094.65,98.19
830673.17,98.74,69.56,826094.65,98.19
830673.17,98.74,69.56,826094.65,98.19
830673.17,98.74,69.56,826094.65,98.19
830673.17,98.74,69.56,826094.65,98.19
830462.11,98.74,69.56,825961.15,98.2
830462.11,98.74,69.56,825961.15,98.2
830462.11,98.74,69.56,825961.15,98.2
830462.11,98.74,69.56,825961.15,98.2
830462.11,98.74,69.56,825961.15,98.2
830462.11,98.74,69.56,825961.15,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830462.11,98.74,69.56,825938.57,98.2
830256.53,98.74,69.57,825770.94,98.21
830256.53,98.74,69.57,825770.94,98.21
830256.53,98.74,69.57,825770.94,98.21
830256.53,98.74,69.57,825770.94,98.21
830256.53,98.74,69.57,825770.94,98.21
830256.53,98.74,69.57,825770.94,98.21
830256.53,98.74,69.57,825770.94,98.21
830256.53,98.74,69.57,825770.94,98.21
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829718.62,98.75,69.57,825278.41,98.22
829327.06,98.75,69.58,824856.21,98.22
829121.5,98.76,69.58,824643.85,98.22
829121.5,98.76,69.58,824667.8,98.23
829121.5,98.76,69.58,824667.8,98.23
829121.5,98.76,69.58,824667.8,98.23
829121.5,98.76,69.58,824667.8,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828836.11,98.76,69.59,824372.51,98.23
828613.57,98.76,69.59,824154.46,98.23
828613.57,98.76,69.59,824154.46,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828613.57,98.76,69.59,824177.15,98.23
828316.3,98.76,69.59,823949.92,98.24
828316.3,98.76,69.59,823979.49,98.25
828316.3,98.76,69.59,823979.49,98.25
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
828042.05,98.78,69.61,823686.5,98.26
827884.3,98.78,69.61,823533.73,98.27
827884.3,98.78,69.61,823533.73,98.27
827503.07,98.79,69.62,823124.91,98.27
827503.07,98.79,69.62,823124.91,98.27
827503.07,98.79,69.62,823124.91,98.27
827215.24,98.8,69.62,822826.04,98.27
827215.24,98.8,69.62,822826.04,98.27
827215.24,98.8,69.62,822826.04,98.27
827215.24,98.8,69.62,822826.04,98.27
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
827007.72,98.8,69.62,822645.81,98.28
826557.78,98.81,69.64,822193.94,98.29
826557.78,98.81,69.64,822193.94,98.29
826557.78,98.81,69.64,822193.94,98.29
826557.78,98.81,69.64,822193.94,98.29
826557.78,98.81,69.64,822193.94,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822255.81,98.29
826557.78,98.81,69.64,822291.55,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
826157.07,98.82,69.64,821859.47,98.3
825998.83,98.82,69.64,821681.57,98.3
825998.83,98.82,69.64,821681.57,98.3
825998.83,98.82,69.64,821681.57,98.3
825778.08,98.82,69.64,821515.84,98.31
825778.08,98.82,69.64,821515.84,98.31
825778.08,98.82,69.64,821515.84,98.31
825778.08,98.82,69.64,821515.84,98.31
825778.08,98.82,69.64,821515.84,98.31
825778.08,98.82,69.64,821515.84,98.31
825778.08,98.82,69.64,821515.84,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825480.55,98.82,69.65,821242.78,98.31
825187.95,98.82,69.65,820984.02,98.32
825187.95,98.82,69.65,820984.02,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
825187.95,98.82,69.65,820960.34,98.32
824980.42,98.82,69.65,820837.69,98.33
824980.42,98.82,69.65,820837.69,98.33
824980.42,98.82,69.65,820837.69,98.33
824980.42,98.82,69.65,820837.69,98.33
824980.42,98.82,69.65,820837.69,98.33
824980.42,98.82,69.65,820837.69,98.33
824980.42,98.82,69.65,820837.69,98.33
824980.42,98.82,69.65,820837.69,98.33
824397.77,98.82,69.65,820263.19,98.33
824397.77,98.82,69.65,820263.19,98.33
824397.77,98.82,69.65,820263.19,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824397.77,98.82,69.65,820245.64,98.33
824100.83,98.83,69.65,819947.97,98.33
824100.83,98.83,69.65,819947.97,98.33
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819869.77,98.34
823917.52,98.83,69.66,819896.07,98.35
823917.52,98.83,69.66,819896.07,98.35
823917.52,98.83,69.66,819896.07,98.35
823917.52,98.83,69.66,819896.07,98.35
823917.52,98.83,69.66,819896.07,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819792.55,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
823809.56,98.83,69.66,819835.78,98.35
822816.07,98.83,69.66,818838.17,98.35
822816.07,98.83,69.66,818838.17,98.35
822767.8,98.83,69.66,818791.57,98.35
822767.8,98.83,69.66,818791.57,98.35
822767.8,98.83,69.66,818791.57,98.35
822475.43,98.83,69.66,818577.01,98.36
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822317.46,98.83,69.66,818438.82,98.37
822121.27,98.84,69.66,818246.5,98.37
822121.27,98.84,69.66,818246.5,98.37
822121.27,98.84,69.66,818246.5,98.37
822121.27,98.84,69.66,818246.5,98.37
822121.27,98.84,69.66,818246.5,98.37
822121.27,98.84,69.66,818246.5,98.37
822121.27,98.84,69.66,818246.5,98.37
822121.27,98.84,69.66,818220.23,98.37
822121.27,98.84,69.66,818220.23,98.37
822121.27,98.84,69.66,818197.88,98.36
822121.27,98.84,69.66,818197.88,98.36
822121.27,98.84,69.66,818197.88,98.36
822121.27,98.84,69.66,818197.88,98.36
822121.27,98.84,69.66,818197.88,98.36
822121.27,98.84,69.66,818197.88,98.36
822121.27,98.84,69.66,818197.88,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
822121.27,98.84,69.66,818179.91,98.36
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821898.96,98.84,69.66,818016.8,98.37
821899.35,98.84,69.66,818019.1,98.37
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821556.98,98.84,69.67,817722.85,98.38
821110.52,98.84,69.67,817263.8,98.38
820526.93,98.84,69.67,816679.84,98.38
820526.93,98.84,69.67,816679.84,98.38
820526.93,98.84,69.67,816679.84,98.38
820526.93,98.84,69.67,816679.84,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816592.52,98.38
820417.22,98.84,69.67,816636.54,98.39
820417.22,98.84,69.67,816636.54,98.39
820417.22,98.84,69.67,816636.54,98.39
820417.22,98.84,69.67,816636.54,98.39
820417.22,98.84,69.67,816624.1,98.39
820417.22,98.84,69.67,816624.1,98.39
820417.22,98.84,69.67,816624.1,98.39
820417.22,98.84,69.67,816624.1,98.39
820417.22,98.84,69.67,816624.1,98.39
820417.22,98.84,69.67,816624.1,98.39
820417.22,98.84,69.67,816624.1,98.39
820417.22,98.84,69.67,816672.52,98.39
820417.22,98.84,69.67,816691.93,98.39
820417.22,98.84,69.67,816691.93,98.39
820417.22,98.84,69.67,816691.93,98.39
820417.22,98.84,69.67,816691.93,98.39
820417.22,98.84,69.67,816691.93,98.39
820417.22,98.84,69.67,816691.93,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820419.26,98.84,69.67,816696.18,98.39
820123.09,98.85,69.67,816396.67,98.4
820123.09,98.85,69.67,816396.67,98.4
820127.17,98.85,69.67,816428.32,98.4
820127.17,98.85,69.67,816428.32,98.4
820127.17,98.85,69.67,816428.32,98.4
820127.17,98.85,69.67,816428.32,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816270.22,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819968.93,98.85,69.67,816253.62,98.4
819972.74,98.85,69.67,816260.74,98.4
819972.74,98.85,69.67,816260.74,98.4
819972.74,98.85,69.67,816260.74,98.4
819972.74,98.85,69.67,816260.74,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816287.02,98.4
819972.74,98.85,69.67,816270.2,98.4
819972.74,98.85,69.67,816270.2,98.4
819972.74,98.85,69.67,816270.2,98.4
819972.74,98.85,69.67,816270.2,98.4
819977.03,98.85,69.67,816315.34,98.41
819977.03,98.85,69.67,816338.17,98.41
819977.03,98.85,69.67,816338.17,98.41
819765.96,98.85,69.67,816128.79,98.41
819765.96,98.85,69.67,816103.96,98.41
819765.96,98.85,69.67,816103.96,98.41
819497.38,98.85,69.68,815804.08,98.41
819497.38,98.85,69.68,815804.08,98.41
819497.38,98.85,69.68,815804.08,98.41
819497.38,98.85,69.68,815804.08,98.41
819497.38,98.85,69.68,815804.08,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819448.84,98.86,69.68,815753.21,98.41
819255.4,98.86,69.68,815516.71,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815147.53,98.41
818886.56,98.86,69.68,815174.04,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
818886.56,98.86,69.68,815193.45,98.41
817891.6,98.86,69.68,814195.85,98.41
817891.6,98.86,69.68,814195.85,98.41
817891.6,98.86,69.68,814195.85,98.41
817891.6,98.86,69.68,814195.85,98.41
817891.6,98.86,69.68,814195.85,98.41
817891.6,98.86,69.68,814195.85,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817555.07,98.86,69.69,813846.6,98.41
817265.86,98.86,69.69,813642.24,98.43
817265.86,98.86,69.69,813642.24,98.43
817265.86,98.86,69.69,813642.24,98.43
817265.86,98.86,69.69,813642.24,98.43
817265.86,98.86,69.69,813642.24,98.43
816926.95,98.87,69.7,813296.78,98.43
816926.95,98.87,69.7,813296.78,98.43
816926.95,98.87,69.7,813296.78,98.43
816926.95,98.87,69.7,813296.78,98.43
816634.97,98.87,69.7,812995.86,98.43
816634.97,98.87,69.7,812995.86,98.43
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816337.7,98.87,69.7,812645.22,98.42
816018.87,98.87,69.7,812323.98,98.42
816018.87,98.87,69.7,812323.98,98.42
816018.87,98.87,69.7,812323.98,98.42
815730.24,98.88,69.7,812041.49,98.43
815730.24,98.88,69.7,812041.49,98.43
815730.24,98.88,69.7,812041.49,98.43
815730.24,98.88,69.7,812041.49,98.43
815730.24,98.88,69.7,812041.49,98.43
815730.24,98.88,69.7,812041.49,98.43
815730.24,98.88,69.7,812041.49,98.43
815150.61,98.88,69.7,811476.09,98.43
815150.61,98.88,69.7,811476.09,98.43
815150.61,98.88,69.7,811476.09,98.43
815150.61,98.88,69.7,811476.09,98.43
814813.05,98.88,69.71,811126.69,98.43
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814515.78,98.88,69.71,810943.16,98.45
814218.79,98.88,69.71,810670.74,98.45
814218.79,98.88,69.71,810670.74,98.45
814218.79,98.88,69.71,810670.74,98.45
814218.79,98.88,69.71,810670.74,98.45
814218.79,98.88,69.71,810670.74,98.45
814218.79,98.88,69.71,810670.74,98.45
813643.44,98.88,69.71,810086.79,98.45
813643.44,98.88,69.71,810086.79,98.45
813645.21,98.88,69.71,810090.13,98.45
813645.21,98.88,69.71,810090.13,98.45
813645.21,98.88,69.71,810090.13,98.45
813645.21,98.88,69.71,810090.13,98.45
813645.21,98.88,69.71,810090.13,98.45
813650.69,98.89,69.71,810144.26,98.46
813650.69,98.89,69.71,810144.26,98.46
813650.69,98.89,69.71,810144.26,98.46
813321.65,98.89,69.72,809843.43,98.46
813321.65,98.89,69.72,809843.43,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
813213.42,98.89,69.72,809735.47,98.46
812917.64,98.89,69.72,809432.43,98.47
812917.64,98.89,69.72,809432.43,98.47
812917.64,98.89,69.72,809432.43,98.47
812917.64,98.89,69.72,809432.43,98.47
812917.64,98.89,69.72,809432.43,98.47
812917.64,98.89,69.72,809432.43,98.47
812917.64,98.89,69.72,809432.43,98.47
