ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
1041825.55,25.46,6.55,355164.85,8.68
1041666.0,25.47,6.56,355160.18,8.68
1041473.41,25.47,6.56,355130.8,8.68
1041189.38,25.46,6.55,354911.53,8.68
1041189.38,25.46,6.55,354911.53,8.68
1041189.38,25.46,6.55,354951.66,8.68
1041189.38,25.46,6.55,354808.56,8.68
1040817.64,25.46,6.55,354592.52,8.67
1040047.28,25.46,6.55,354949.82,8.69
1040042.65,25.47,6.56,354837.29,8.69
1040038.03,25.47,6.56,354904.87,8.69
1040038.03,25.47,6.56,354944.99,8.69
1039878.48,25.47,6.57,354951.17,8.7
1039685.89,25.48,6.57,354910.95,8.7
1040017.94,25.49,6.58,355064.96,8.7
1040017.94,25.49,6.58,355064.96,8.7
1039825.35,25.49,6.58,355141.23,8.7
1039330.71,25.48,6.57,355053.67,8.7
1039330.71,25.48,6.57,355053.67,8.7
1039385.96,25.49,6.58,356949.09,8.75
1039592.25,25.5,6.59,356373.94,8.74
1039432.7,25.5,6.59,356365.68,8.74
1039585.25,25.51,6.6,355812.73,8.73
1039585.25,25.51,6.6,355812.73,8.73
1039392.66,25.51,6.6,355965.7,8.74
1039632.79,25.52,6.61,355931.83,8.74
1038125.11,25.53,6.62,355873.0,8.75
1037932.52,25.53,6.62,355913.64,8.76
1037777.32,25.53,6.62,355758.44,8.75
1037779.35,25.53,6.62,355760.74,8.75
1037444.33,25.52,6.61,357902.9,8.81
1037444.33,25.52,6.61,357902.29,8.81
1037444.33,25.52,6.61,357902.29,8.81
1037021.12,25.52,6.61,357769.41,8.8
1038068.75,25.55,6.64,357959.14,8.81
1037867.5,25.55,6.64,357747.19,8.81
1037707.96,25.55,6.64,357743.36,8.81
1037515.37,25.55,6.64,357718.32,8.81
1037322.78,25.55,6.64,357709.02,8.81
1037130.19,25.55,6.64,358146.41,8.82
1037804.5,25.57,6.66,358194.22,8.83
1037611.91,25.58,6.67,358120.55,8.83
1037962.8,25.59,6.68,357872.82,8.82
1037962.8,25.59,6.68,357872.82,8.82
1038231.84,25.6,6.69,359104.21,8.85
1038231.84,25.6,6.69,359104.21,8.85
1038072.3,25.6,6.69,359110.39,8.86
1038072.3,25.6,6.69,359110.39,8.86
1037879.7,25.6,6.69,359084.07,8.86
1037879.7,25.6,6.69,359084.07,8.86
1037494.98,25.6,6.69,358538.05,8.85
1037494.98,25.6,6.69,358538.05,8.85
1037302.39,25.6,6.69,358520.02,8.85
1037109.8,25.6,6.69,358561.27,8.85
1037349.93,25.61,6.7,358536.88,8.85
1037349.93,25.61,6.7,358658.61,8.85
1037241.91,25.61,6.7,359850.57,8.88
1038540.92,25.65,6.74,360699.95,8.91
1038814.09,25.66,6.75,360705.33,8.91
1038621.5,25.66,6.75,360671.28,8.91
1038428.91,25.66,6.75,360721.8,8.91
1038236.32,25.66,6.75,360684.27,8.92
1038043.73,25.66,6.75,360657.24,8.92
1037851.14,25.67,6.76,361090.39,8.93
1037851.14,25.67,6.76,361090.39,8.93
1037852.12,25.67,6.76,361090.6,8.93
1037847.49,25.67,6.76,361082.91,8.93
1037654.9,25.67,6.76,361148.78,8.94
1037121.92,25.66,6.75,360606.75,8.92
1037121.92,25.66,6.75,360606.75,8.92
1037150.34,25.67,6.76,360617.39,8.93
1036957.75,25.67,6.76,360580.3,8.93
1037011.79,25.67,6.76,360766.28,8.93
1036819.2,25.67,6.76,360793.95,8.93
1037059.33,25.68,6.77,360771.54,8.93
1036686.61,25.68,6.77,360751.45,8.93
1036681.99,25.68,6.77,360826.73,8.94
1036681.99,25.68,6.77,360826.73,8.94
1036677.36,25.69,6.78,360802.78,8.94
1036677.36,25.69,6.78,360802.78,8.94
1036809.24,25.69,6.78,360742.07,8.94
1036804.62,25.7,6.79,361855.78,8.97
1036529.89,25.69,6.78,361562.36,8.96
1036738.2,25.7,6.79,361560.29,8.96
1036578.66,25.71,6.8,361550.37,8.97
1036578.66,25.71,6.8,361390.22,8.96
1036259.65,25.7,6.79,361072.8,8.95
1036049.25,25.7,6.79,360855.55,8.95
1036049.25,25.7,6.79,360855.55,8.95
1035754.78,25.69,6.78,360740.62,8.95
1035552.12,25.69,6.78,360713.34,8.95
1035359.53,25.69,6.78,360689.22,8.95
1035166.94,25.69,6.79,360767.7,8.95
1033659.26,25.71,6.8,360708.87,8.97
1033659.26,25.71,6.8,360708.87,8.97
1033991.3,25.72,6.81,360650.89,8.97
1033881.47,25.72,6.81,360624.01,8.97
1034121.59,25.73,6.82,360949.69,8.98
1034121.59,25.73,6.82,360949.69,8.98
1033748.88,25.72,6.81,360801.33,8.98
1033550.04,25.72,6.81,360619.15,8.97
1033550.04,25.72,6.81,360619.15,8.97
1033376.3,25.72,6.81,361548.79,9.0
1032380.56,25.7,6.79,360551.12,8.98
1032622.9,25.71,6.8,359772.96,8.96
1032391.33,25.71,6.8,360311.68,8.97
1032391.33,25.71,6.8,360311.68,8.97
1032376.64,25.72,6.81,360345.8,8.98
1032173.98,25.72,6.81,360313.55,8.98
1031971.32,25.72,6.81,360300.18,8.98
1031768.66,25.72,6.81,360560.32,8.99
1031943.93,25.73,6.82,360419.57,8.99
1031741.27,25.73,6.82,361236.67,9.01
1031581.72,25.73,6.82,361242.85,9.01
1031389.13,25.73,6.83,361205.51,9.01
1031391.09,25.73,6.83,361201.79,9.01
1031386.47,25.74,6.83,361252.58,9.02
1031193.88,25.74,6.83,361217.6,9.02
1031001.29,25.74,6.83,361201.99,9.02
1031005.36,25.74,6.83,361204.73,9.02
1030812.77,25.74,6.84,361627.82,9.03
1030647.54,25.75,6.84,361626.93,9.03
1030464.37,25.75,6.84,361241.41,9.03
1030464.37,25.75,6.84,361155.19,9.02
1030450.33,25.75,6.84,361465.22,9.03
1030252.05,25.75,6.85,361439.98,9.04
1030053.78,25.76,6.85,361427.94,9.04
1030053.78,25.76,6.85,361535.96,9.04
1029863.82,25.75,6.84,361231.23,9.03
1029665.55,25.75,6.85,361227.1,9.03
1029467.28,25.75,6.85,361593.03,9.05
1029269.01,25.76,6.85,361517.76,9.05
1029162.13,25.76,6.85,361402.85,9.05
1029162.13,25.76,6.85,361402.85,9.05
1029221.48,25.77,6.86,361559.59,9.05
1029061.93,25.77,6.86,361558.69,9.05
1029057.3,25.77,6.87,361539.0,9.05
1029297.43,25.78,6.88,361524.39,9.06
1029292.8,25.79,6.88,361570.66,9.06
1029288.18,25.79,6.89,361537.95,9.06
1028915.46,25.79,6.88,361518.96,9.06
1028950.44,25.79,6.88,361639.51,9.06
1028989.67,25.79,6.88,361665.76,9.06
1028989.67,25.79,6.88,361665.76,9.06
1028797.08,25.79,6.88,362098.0,9.08
1028604.49,25.79,6.88,362207.4,9.08
1028599.86,25.8,6.89,362344.35,9.09
1028440.32,25.8,6.89,362339.93,9.09
1028772.36,25.81,6.9,362313.12,9.09
1028579.77,25.81,6.9,362383.67,9.09
1028387.18,25.81,6.91,362375.95,9.1
1028388.16,25.81,6.91,362377.4,9.1
1028195.57,25.81,6.91,362422.74,9.1
1028190.95,25.82,6.91,362301.67,9.1
1028190.95,25.82,6.91,362422.33,9.1
1027998.36,25.82,6.91,363088.23,9.12
1027855.62,25.82,6.92,363115.46,9.12
1027696.08,25.83,6.92,363110.79,9.13
1027503.49,25.83,6.92,363081.41,9.13
1027503.49,25.83,6.92,363081.41,9.13
1027503.49,25.83,6.92,363081.41,9.13
1027379.75,25.83,6.92,363011.76,9.13
1027379.75,25.83,6.92,363011.76,9.13
1027375.12,25.83,6.92,363066.06,9.13
1027623.41,25.84,6.93,363073.38,9.13
1027618.79,25.85,6.94,363029.58,9.13
1027426.2,25.85,6.94,362999.12,9.13
1027421.57,25.85,6.95,363768.96,9.15
1027606.91,25.86,6.95,364003.48,9.16
1027447.36,25.86,6.96,363993.56,9.16
1027254.77,25.87,6.96,363969.44,9.16
1027440.11,25.87,6.97,364019.4,9.17
1027069.23,25.87,6.96,364008.48,9.17
1027069.23,25.87,6.96,364008.48,9.17
1027064.6,25.87,6.97,363979.69,9.17
1026908.57,25.87,6.96,363823.65,9.17
1026903.94,25.88,6.97,363808.87,9.17
1026903.94,25.88,6.97,363808.87,9.17
1027035.82,25.88,6.98,363790.67,9.17
1026843.23,25.88,6.98,364787.48,9.2
1026650.64,25.89,6.98,364708.74,9.2
1026491.1,25.89,6.98,364705.8,9.2
1026491.1,25.89,6.98,364705.8,9.2
1026298.51,25.89,6.98,364675.41,9.2
1026105.92,25.89,6.98,364713.73,9.2
1025913.33,25.89,6.99,364699.54,9.2
1025720.73,25.9,6.99,364668.04,9.21
1025960.86,25.9,7.0,365106.98,9.22
1027662.94,25.95,7.04,367169.14,9.27
1027463.08,25.94,7.04,366891.04,9.26
1027303.54,25.95,7.04,366881.12,9.27
1027543.66,25.96,7.05,366859.18,9.27
1027351.07,25.96,7.05,366947.61,9.27
1026978.35,25.95,7.04,366890.34,9.27
1026785.76,25.95,7.04,366861.18,9.27
1027034.05,25.96,7.05,367444.84,9.29
1026663.17,25.96,7.05,367246.08,9.28
1026589.34,25.96,7.05,367082.68,9.28
1026589.34,25.96,7.05,367082.68,9.28
1027421.18,25.98,7.08,368315.86,9.32
1027421.18,25.98,7.08,368315.86,9.32
1027261.63,25.99,7.08,368319.12,9.32
1026455.86,25.97,7.07,367495.47,9.3
1026263.26,25.97,7.07,367458.16,9.3
1026503.39,25.98,7.08,367500.98,9.3
1026498.76,25.99,7.08,367483.42,9.3
1026306.17,25.99,7.08,367449.01,9.31
1026132.43,25.99,7.09,368465.67,9.33
1026013.8,26.0,7.09,368381.99,9.33
1025940.99,26.0,7.09,368191.5,9.33
1025969.41,26.01,7.1,368202.14,9.33
1025969.41,26.01,7.1,368202.14,9.33
1025977.56,26.01,7.1,368204.69,9.33
1025207.19,26.01,7.11,368166.97,9.34
1025339.08,26.02,7.11,368145.73,9.34
1025146.49,26.02,7.11,368687.22,9.36
1024953.89,26.02,7.12,368602.07,9.36
1024953.89,26.02,7.12,368692.92,9.36
1024794.35,26.03,7.12,368696.18,9.36
1024794.35,26.03,7.12,368696.18,9.36
1024601.76,26.03,7.12,368658.94,9.37
1024263.83,26.02,7.11,368465.21,9.36
1024263.83,26.02,7.11,368421.07,9.36
1024263.83,26.02,7.11,368440.34,9.36
1024071.24,26.02,7.12,368452.65,9.36
1024066.61,26.03,7.12,368450.29,9.37
1024198.5,26.04,7.13,368806.63,9.38
1024193.87,26.04,7.13,368642.74,9.37
1024434.0,26.05,7.14,368647.15,9.37
1024884.6,26.06,7.15,370345.29,9.42
1025049.52,26.07,7.16,370345.08,9.42
1024856.93,26.07,7.17,370318.22,9.42
1024864.97,26.07,7.17,370319.88,9.42
1024672.38,26.08,7.17,370535.42,9.43
1024477.64,26.07,7.16,370389.74,9.43
1024285.04,26.07,7.17,370331.5,9.43
1024361.77,26.08,7.17,370483.39,9.43
1024361.77,26.08,7.17,370499.44,9.43
1024404.63,26.08,7.17,372442.62,9.48
1024252.65,26.08,7.17,372106.94,9.48
1025078.53,26.11,7.2,372110.1,9.48
1025359.86,26.12,7.21,372108.01,9.48
1025359.86,26.12,7.21,372108.01,9.48
1025167.27,26.12,7.21,372078.29,9.48
1024796.39,26.12,7.21,372154.09,9.48
1024603.8,26.12,7.21,372093.5,9.48
1024603.8,26.12,7.21,372093.5,9.48
1024411.21,26.12,7.21,372068.09,9.49
1024651.33,26.13,7.22,373137.24,9.52
1024037.77,26.12,7.21,372335.77,9.5
1024033.14,26.13,7.22,371850.87,9.49
1023933.36,26.13,7.22,371659.74,9.48
1023774.82,26.13,7.22,371501.2,9.48
1023587.24,26.13,7.22,371880.36,9.49
1023587.24,26.13,7.22,371880.36,9.49
1023427.69,26.13,7.22,371870.44,9.49
1023427.69,26.13,7.22,371870.44,9.49
1023235.1,26.13,7.22,371846.31,9.5
1023042.51,26.13,7.23,371924.79,9.5
1023227.85,26.14,7.23,371855.97,9.5
1023467.97,26.15,7.24,371839.69,9.5
1023071.37,26.15,7.24,371474.66,9.49
1022878.78,26.15,7.24,371993.8,9.51
1022878.78,26.15,7.24,371993.8,9.51
1022506.06,26.14,7.23,371677.59,9.5
1022396.08,26.14,7.24,371686.29,9.5
1022236.54,26.15,7.24,371676.37,9.51
1021992.24,26.15,7.24,371915.25,9.52
1022232.37,26.16,7.25,371893.31,9.52
1022062.75,26.16,7.25,371893.2,9.52
1021897.53,26.16,7.25,371894.28,9.52
1021704.94,26.16,7.26,371979.21,9.53
1021512.35,26.17,7.26,371938.02,9.53
1021319.75,26.17,7.26,371903.23,9.53
1021315.13,26.17,7.26,372446.4,9.54
1021131.96,26.17,7.27,372173.45,9.54
1020852.63,26.17,7.26,372499.02,9.55
1020569.27,26.17,7.26,372127.31,9.54
1020366.61,26.17,7.26,372096.98,9.54
1020163.95,26.17,7.27,372123.64,9.55
1019961.51,26.17,7.26,371947.52,9.54
1019961.51,26.17,7.26,371947.52,9.54
1019758.85,26.17,7.26,371925.54,9.54
1019997.07,26.18,7.27,371910.11,9.55
1018489.39,26.2,7.29,371851.28,9.56
1018474.7,26.2,7.29,372035.57,9.57
1016967.02,26.22,7.31,371976.74,9.59
1016764.36,26.22,7.31,372046.2,9.59
1016393.48,26.21,7.3,371783.03,9.59
1016715.46,26.22,7.31,372546.98,9.61
1016605.62,26.22,7.31,372331.11,9.6
1016886.95,26.23,7.32,372329.01,9.6
1016688.68,26.23,7.32,372293.88,9.61
1016490.41,26.23,7.33,372391.99,9.61
1016292.14,26.24,7.33,372350.36,9.61
1016292.14,26.24,7.33,372350.36,9.61
1016526.59,26.24,7.34,372298.91,9.61
1016347.16,26.25,7.34,373154.04,9.64
1016062.1,26.24,7.33,372979.07,9.63
1016042.37,26.25,7.34,372715.84,9.63
1015898.1,26.25,7.34,372794.53,9.63
1015705.51,26.25,7.34,372824.8,9.64
1015512.92,26.25,7.35,372781.74,9.64
1015512.92,26.25,7.35,372781.74,9.64
1015512.92,26.25,7.35,372781.74,9.64
1015512.92,26.25,7.35,372781.74,9.64
1015508.3,26.26,7.35,372760.9,9.64
1015315.71,26.26,7.35,372838.36,9.64
1015123.11,26.26,7.36,372853.87,9.65
1014930.52,26.26,7.36,373324.16,9.66
1014737.93,26.27,7.36,373284.44,9.66
1014802.55,26.27,7.36,373418.32,9.67
1014643.01,26.27,7.36,373408.83,9.67
1014643.01,26.27,7.36,373361.91,9.67
1014450.42,26.27,7.37,373345.27,9.67
1014450.42,26.27,7.37,373345.27,9.67
1014450.42,26.27,7.37,373345.27,9.67
1014257.82,26.27,7.37,373333.23,9.67
1014065.23,26.28,7.37,373330.16,9.67
1014305.36,26.28,7.38,373332.45,9.67
1014490.7,26.29,7.39,373324.72,9.68
1014490.7,26.29,7.39,373324.72,9.68
1014298.11,26.3,7.39,373976.44,9.7
1014105.52,26.3,7.39,374082.28,9.7
1013945.97,26.3,7.39,374088.45,9.7
1013945.97,26.3,7.39,373981.26,9.7
1013753.38,26.3,7.4,373943.92,9.7
1013560.79,26.3,7.4,374038.12,9.71
1013368.2,26.31,7.4,374042.12,9.71
1013368.2,26.31,7.4,374042.12,9.71
1013202.97,26.31,7.4,374045.39,9.71
1014120.49,26.33,7.43,375365.23,9.75
1013922.22,26.33,7.43,375335.83,9.75
1013723.95,26.34,7.43,375371.24,9.75
1014079.72,26.35,7.44,376733.95,9.79
1013844.24,26.35,7.44,376060.93,9.77
1013645.97,26.35,7.45,376030.8,9.78
1013447.7,26.35,7.45,376010.08,9.78
1013403.56,26.36,7.45,377047.05,9.81
1013662.62,26.37,7.47,376811.91,9.8
1012925.31,26.38,7.47,376807.17,9.81
1012732.72,26.38,7.48,376782.31,9.82
1012567.49,26.38,7.48,376774.98,9.82
1012374.9,26.39,7.48,376754.01,9.82
1012132.47,26.39,7.48,376185.46,9.81
1012132.47,26.39,7.48,376523.59,9.82
1011962.85,26.39,7.48,376518.34,9.82
1011809.24,26.39,7.49,376419.16,9.82
1011765.64,26.4,7.49,376346.12,9.82
1011562.98,26.4,7.49,376320.93,9.82
1011360.32,26.4,7.49,376316.2,9.82
1011076.85,26.39,7.49,376045.67,9.82
1011306.91,26.4,7.5,376072.01,9.82
1010934.2,26.4,7.49,376055.33,9.82
1010936.23,26.4,7.49,376071.15,9.82
1010733.57,26.4,7.49,376053.48,9.82
1010530.91,26.4,7.5,376347.8,9.83
1010530.91,26.4,7.5,376347.8,9.83
1012125.59,26.44,7.54,378100.84,9.88
1011927.32,26.44,7.54,378074.13,9.88
1011927.32,26.44,7.54,378129.25,9.88
1011307.59,26.43,7.53,377500.18,9.87
1011297.29,26.44,7.53,377548.76,9.87
1011099.02,26.44,7.54,377494.23,9.87
1011099.02,26.44,7.54,377501.44,9.87
1011225.22,26.45,7.54,378604.02,9.9
1011214.91,26.45,7.55,378025.38,9.89
1010995.56,26.45,7.55,377705.29,9.88
1011001.52,26.45,7.55,378437.01,9.9
1010899.83,26.46,7.55,378256.93,9.9
1010740.28,26.46,7.56,378258.02,9.9
1010547.69,26.46,7.56,378235.12,9.9
1009040.01,26.48,7.58,378176.29,9.92
1008847.42,26.48,7.58,378246.34,9.93
1008654.83,26.48,7.58,378210.8,9.93
1008650.2,26.49,7.58,378184.88,9.93
1008650.2,26.49,7.58,378184.88,9.93
1008457.61,26.49,7.59,378158.87,9.93
1008265.02,26.49,7.59,378458.58,9.94
1008072.43,26.49,7.59,378307.84,9.94
1008100.85,26.5,7.6,378318.48,9.94
1007906.74,26.5,7.59,378108.09,9.94
1007906.74,26.5,7.59,378108.09,9.94
1007714.15,26.5,7.59,378083.71,9.94
1007709.52,26.5,7.6,378060.84,9.94
1007709.52,26.5,7.6,378060.84,9.94
1007516.93,26.51,7.6,378093.42,9.95
1007516.93,26.51,7.6,378093.42,9.95
1007516.93,26.51,7.6,378093.42,9.95
1007516.93,26.51,7.6,378112.82,9.95
1007512.3,26.51,7.61,378089.16,9.95
1007844.35,26.52,7.62,378073.38,9.95
1007844.35,26.52,7.62,378073.38,9.95
1007844.35,26.52,7.62,378721.04,9.97
1007661.18,26.52,7.62,378473.89,9.96
1007509.03,26.53,7.62,379076.8,9.98
1007349.48,26.53,7.63,379073.24,9.98
1007156.89,26.53,7.63,379042.75,9.99
1006964.3,26.53,7.63,379130.65,9.99
1006771.71,26.54,7.63,379111.13,9.99
1006579.12,26.54,7.63,379030.36,9.99
1006386.53,26.54,7.64,379302.1,10.0
1006235.52,26.54,7.63,379288.31,10.0
1006052.35,26.54,7.64,379174.49,10.0
1006307.68,26.55,7.65,379445.72,10.01
1006148.13,26.55,7.65,379451.9,10.01
1005955.54,26.55,7.65,379425.58,10.02
1005955.54,26.55,7.65,379425.58,10.02
1005955.54,26.55,7.65,379425.58,10.02
1005762.95,26.56,7.65,379407.55,10.02
1005570.36,26.56,7.65,379422.31,10.02
1005207.65,26.55,7.65,379212.16,10.02
1004810.3,26.54,7.64,378830.62,10.01
1005219.5,26.56,7.65,379085.24,10.01
1005214.87,26.56,7.66,379000.08,10.01
1005022.28,26.56,7.66,378877.08,10.01
1005022.28,26.56,7.66,378846.96,10.01
1004829.69,26.57,7.66,379617.77,10.04
1004670.15,26.57,7.67,379616.87,10.04
1004380.39,26.56,7.66,379264.19,10.03
1004187.8,26.57,7.66,379238.94,10.03
1003995.21,26.57,7.66,379297.76,10.04
1003995.21,26.57,7.66,379297.76,10.04
1003990.58,26.57,7.67,379250.15,10.04
1003797.99,26.58,7.67,379249.16,10.04
1003797.99,26.58,7.67,379249.16,10.04
1003800.03,26.58,7.67,379251.2,10.04
1003472.65,26.57,7.67,378906.2,10.03
1003804.7,26.58,7.68,379340.4,10.05
1003807.0,26.58,7.68,379343.87,10.05
1003614.41,26.58,7.68,379386.14,10.05
1003614.41,26.58,7.68,379421.27,10.05
1003609.79,26.59,7.68,379597.53,10.06
1003609.79,26.59,7.68,379597.53,10.06
1003292.9,26.58,7.68,379488.18,10.06
1003133.35,26.59,7.68,379491.44,10.06
1003355.56,26.6,7.69,379455.99,10.06
1003162.97,26.6,7.69,379508.44,10.06
1002970.38,26.6,7.7,379459.37,10.06
1002777.79,26.6,7.7,379467.95,10.07
1002585.2,26.6,7.7,379995.45,10.08
1002431.59,26.61,7.7,379870.26,10.08
1002387.98,26.61,7.71,379961.04,10.09
1002661.15,26.62,7.72,379966.42,10.09
1002468.56,26.62,7.72,379929.19,10.09
1002095.85,26.62,7.71,380012.93,10.09
1001903.26,26.62,7.72,379983.08,10.1
1001710.67,26.62,7.72,379929.03,10.1
1001518.08,26.62,7.72,380652.46,10.12
1001403.45,26.63,7.72,380404.71,10.11
1001243.9,26.63,7.73,380401.59,10.12
1001243.9,26.63,7.73,380431.31,10.12
1001243.9,26.63,7.73,380431.31,10.12
1001479.61,26.64,7.74,380650.3,10.13
1001719.73,26.65,7.75,380621.57,10.13
1001527.14,26.66,7.75,380850.73,10.14
1001018.29,26.65,7.74,380379.25,10.13
1001018.78,26.65,7.74,380381.07,10.13
1000826.19,26.65,7.75,380261.96,10.13
1000633.6,26.65,7.75,380271.65,10.13
1000633.6,26.65,7.75,380271.65,10.13
1000628.98,26.66,7.75,381084.61,10.15
1000628.98,26.66,7.75,381084.61,10.15
1000628.98,26.66,7.75,381084.61,10.15
1000886.98,26.67,7.77,381239.26,10.16
1000721.76,26.67,7.77,381242.53,10.16
1000386.96,26.67,7.76,380977.94,10.16
999807.2,26.66,7.75,380563.98,10.15
999608.93,26.66,7.76,380531.85,10.15
999324.82,26.66,7.75,380231.48,10.14
999314.51,26.66,7.76,380222.95,10.14
999116.24,26.66,7.76,380238.55,10.15
999421.76,26.67,7.77,380305.46,10.15
999422.25,26.67,7.77,380307.0,10.15
997914.57,26.69,7.79,380248.17,10.17
997716.3,26.69,7.79,380190.98,10.17
997705.99,26.7,7.79,380152.53,10.17
997507.72,26.7,7.8,381028.32,10.2
997536.14,26.71,7.8,381038.96,10.2
997190.64,26.7,7.8,380659.19,10.19
996998.05,26.7,7.8,380629.54,10.19
996998.05,26.7,7.8,380629.54,10.19
996839.59,26.7,7.8,380471.65,10.19
996647.0,26.7,7.8,380453.27,10.19
996454.41,26.7,7.8,380473.23,10.2
996261.82,26.71,7.8,380454.54,10.2
996069.23,26.71,7.8,380441.1,10.2
995876.64,26.71,7.81,380692.07,10.21
996208.69,26.72,7.82,380970.21,10.22
996237.11,26.73,7.82,380980.85,10.22
996232.48,26.73,7.83,380958.96,10.22
996041.59,26.73,7.83,380928.22,10.22
996041.59,26.73,7.83,380928.22,10.22
995849.0,26.73,7.83,380902.85,10.22
995656.41,26.73,7.83,380921.0,10.23
995788.29,26.74,7.84,380898.7,10.23
996036.58,26.75,7.85,381338.06,10.24
995843.99,26.75,7.85,381433.77,10.25
995651.4,26.76,7.85,382001.26,10.27
995491.85,26.76,7.86,381998.14,10.27
995299.26,26.76,7.86,381967.21,10.27
994928.38,26.75,7.85,381535.16,10.26
993420.7,26.77,7.87,381476.34,10.28
993228.11,26.77,7.87,381617.89,10.29
993223.48,26.78,7.88,381516.54,10.29
993223.48,26.78,7.88,381516.54,10.29
993252.09,26.78,7.88,381625.69,10.29
993059.5,26.78,7.88,381589.62,10.29
993307.79,26.79,7.89,382120.79,10.31
993303.16,26.8,7.89,382119.35,10.31
993110.57,26.8,7.9,382209.11,10.31
992951.02,26.8,7.9,382200.85,10.32
992565.84,26.81,7.9,382579.21,10.33
992561.22,26.81,7.91,382493.52,10.33
992561.22,26.81,7.91,382493.52,10.33
992368.63,26.81,7.91,382390.77,10.33
992341.26,26.82,7.92,382530.31,10.34
992341.26,26.82,7.92,382474.78,10.34
992137.25,26.82,7.91,382338.74,10.33
992098.54,26.82,7.92,382760.59,10.35
991962.77,26.82,7.92,382522.6,10.34
991803.22,26.83,7.92,382525.86,10.35
990295.54,26.84,7.94,382467.03,10.37
990295.54,26.84,7.94,382467.03,10.37
990070.63,26.84,7.94,382413.06,10.37
990070.63,26.84,7.94,382413.06,10.37
990402.68,26.85,7.95,382378.56,10.37
990085.79,26.85,7.94,382442.32,10.37
990085.79,26.85,7.94,382442.32,10.37
989893.2,26.85,7.94,382396.96,10.37
989888.57,26.85,7.95,382371.14,10.37
989695.98,26.86,7.95,382608.09,10.38
989503.39,26.86,7.95,382448.76,10.38
989498.76,26.86,7.96,383001.62,10.4
989306.17,26.87,7.96,382912.46,10.4
989090.21,26.86,7.96,382695.29,10.39
988930.66,26.87,7.96,382691.73,10.4
988930.66,26.87,7.96,382691.73,10.4
988738.07,26.87,7.96,382661.25,10.4
988545.48,26.87,7.97,382706.12,10.4
988545.48,26.87,7.97,382706.12,10.4
988551.8,26.87,7.97,382709.84,10.4
988953.28,26.88,7.98,382675.44,10.4
988953.28,26.88,7.98,382675.44,10.4
988760.69,26.88,7.98,382657.06,10.4
988568.1,26.89,7.98,382960.79,10.42
988563.48,26.89,7.99,383080.69,10.42
988563.48,26.89,7.99,383080.69,10.42
988563.48,26.89,7.99,383080.69,10.42
988558.85,26.9,7.99,383353.19,10.43
988399.3,26.9,8.0,383352.29,10.43
988206.71,26.9,8.0,383327.05,10.44
988306.9,26.91,8.0,383728.0,10.45
988114.31,26.91,8.0,383852.51,10.45
987921.72,26.91,8.01,383849.43,10.46
986414.04,26.93,8.02,383790.6,10.48
986221.45,26.93,8.03,383777.84,10.48
986106.82,26.93,8.03,384507.66,10.5
985929.08,26.94,8.03,383942.59,10.49
985769.53,26.94,8.03,383938.16,10.49
985769.53,26.94,8.03,383964.05,10.49
985672.1,26.94,8.04,383845.91,10.49
985667.47,26.95,8.04,383822.44,10.49
984159.79,26.97,8.06,383763.61,10.52
983967.2,26.97,8.06,383819.24,10.52
983962.57,26.97,8.07,383779.65,10.52
983963.97,26.97,8.07,383813.25,10.52
983771.38,26.98,8.07,383793.19,10.52
983766.75,26.98,8.08,383776.89,10.53
983574.16,26.98,8.08,384423.08,10.55
983576.19,26.98,8.08,384425.98,10.55
983383.6,26.99,8.08,384281.77,10.55
983224.06,26.99,8.08,384274.44,10.55
983219.43,27.0,8.09,384249.72,10.55
983459.56,27.01,8.1,384305.8,10.55
983454.93,27.01,8.11,384270.84,10.55
983262.34,27.01,8.11,384255.75,10.56
983290.61,27.01,8.11,384422.31,10.56
983088.6,27.02,8.11,385652.58,10.6
982882.65,27.01,8.11,385659.48,10.6
983311.66,27.03,8.13,385656.81,10.6
983313.97,27.03,8.13,385660.76,10.6
983154.42,27.04,8.13,385664.02,10.61
983286.31,27.04,8.14,385631.24,10.61
983526.43,27.05,8.15,385728.78,10.61
983521.8,27.06,8.16,385676.72,10.61
983329.21,27.06,8.16,385671.81,10.61
983324.59,27.07,8.16,385627.71,10.62
983083.12,27.06,8.16,385341.39,10.61
982878.4,27.06,8.16,385863.7,10.62
983010.28,27.07,8.16,385964.94,10.63
982817.69,27.07,8.17,386307.64,10.64
982846.11,27.08,8.17,386318.28,10.64
982653.52,27.08,8.18,386291.31,10.65
982648.89,27.09,8.18,386271.03,10.65
