ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
758,2572,2228970,6212,2304750
758,2572,2229780,6212,2305560
758,2572,2229780,6212,2305560
758,2572,2230780,6212,2306560
758,2572,2231780,6212,2307560
759,2580,2232780,6212,2308560
759,2580,2233780,6212,2309560
759,2580,2233780,6212,2309560
759,2580,2233780,6212,2310030
759,2580,2234010,6212,2310260
759,2580,2234010,6212,2310260
759,2580,2234820,6212,2311070
759,2580,2235280,6212,2311530
759,2580,2236090,6212,2312340
759,2580,2237090,6212,2313340
759,2580,2237900,6212,2314150
759,2580,2238490,6212,2314740
760,2588,2239490,6212,2315740
760,2588,2240490,6212,2316740
760,2588,2241080,6212,2317330
760,2588,2241550,6212,2317800
760,2588,2241550,6212,2318610
760,2588,2242360,6212,2319420
760,2588,2242520,6212,2319580
760,2588,2243330,6212,2320390
760,2588,2243330,6212,2320390
760,2588,2243980,6212,2321040
760,2588,2244980,6212,2322040
760,2588,2245980,6212,2323040
761,2596,2246980,6212,2324040
761,2596,2246980,6212,2324040
761,2596,2247980,6212,2325040
761,2596,2248980,6212,2326040
761,2596,2249980,6212,2327040
761,2596,2250980,6212,2328040
761,2596,2251450,6212,2328510
761,2596,2251450,6212,2328510
761,2596,2251680,6212,2328740
762,2604,2252680,6212,2329740
762,2604,2253150,6212,2330210
762,2604,2254150,6212,2331210
762,2604,2254620,6212,2331680
762,2604,2255620,6212,2332680
762,2604,2256080,6212,2333140
762,2604,2256550,6212,2333610
762,2604,2257550,6212,2334610
762,2604,2257550,6212,2334610
762,2604,2258020,6212,2335080
762,2604,2258020,6212,2336080
763,2612,2259020,6212,2337080
763,2612,2260020,6212,2338080
763,2612,2261020,6212,2339080
763,2612,2261490,6212,2339550
763,2612,2262300,6212,2340360
763,2612,2263300,6212,2341360
763,2612,2264300,6212,2342360
763,2612,2265300,6212,2343360
763,2612,2266110,6212,2344170
764,2620,2266920,6212,2344980
764,2620,2266920,6212,2344980
764,2620,2266920,6212,2344980
764,2620,2270920,6212,2348980
764,2620,2271570,6212,2349630
764,2620,2272570,6212,2350630
764,2620,2273570,6212,2351630
764,2620,2273570,6212,2351630
765,2628,2274570,6212,2352630
765,2628,2274570,6212,2353630
765,2628,2275570,6212,2354630
765,2628,2275940,6212,2355000
765,2628,2275940,6212,2355000
765,2628,2275940,6212,2355000
765,2628,2276940,6212,2356000
765,2628,2277750,6212,2356810
765,2628,2278400,6212,2357460
765,2628,2279210,6212,2358270
765,2628,2279680,6212,2358740
765,2628,2279680,6212,2358740
766,2636,2280330,6212,2359390
766,2636,2281330,6212,2360390
766,2636,2281330,6212,2360390
766,2636,2282330,6212,2361390
766,2636,2282550,6212,2361610
766,2636,2283550,6212,2362610
766,2636,2283550,6212,2362610
766,2636,2283550,6212,2362610
766,2636,2284550,6212,2363610
766,2636,2285100,6212,2364160
766,2636,2286100,6212,2365160
767,2644,2286560,6212,2365620
767,2644,2286560,6212,2365620
767,2644,2287560,6212,2366620
767,2644,2288030,6212,2367090
767,2644,2289030,6212,2368090
767,2644,2289030,6212,2368560
767,2644,2290030,6212,2369560
767,2644,2290500,6212,2370030
767,2644,2291500,6212,2371030
767,2644,2292310,6212,2371840
767,2644,2293310,6212,2372840
767,2644,2293470,6212,2373000
767,2644,2294470,6212,2374000
767,2644,2294470,6212,2374000
768,2652,2295470,6212,2375000
768,2652,2295470,6212,2376000
768,2652,2296470,6212,2377000
768,2652,2297470,6212,2378000
768,2652,2298060,6212,2378590
768,2652,2298530,6212,2379060
768,2652,2299010,6212,2379540
768,2652,2300010,6212,2380540
768,2652,2300010,6212,2381540
768,2652,2300480,6212,2382010
768,2652,2301480,6212,2383010
769,2660,2302480,6212,2384010
769,2660,2303480,6212,2385010
769,2660,2303950,6212,2385480
770,2668,2304950,6212,2386480
771,2676,2305950,6212,2387480
771,2676,2306950,6212,2388480
771,2676,2307950,6212,2389480
771,2676,2308950,6212,2390480
771,2676,2309760,6212,2391290
771,2676,2310760,6212,2392290
771,2676,2311220,6212,2392750
771,2676,2312220,6212,2393750
771,2676,2313220,6212,2394750
771,2676,2314220,6212,2395750
771,2676,2314450,6212,2395980
771,2676,2314450,6212,2395980
771,2676,2315450,6212,2396980
771,2676,2315910,6212,2397440
772,2684,2323910,6212,2405440
772,2684,2324720,6212,2406250
773,2692,2332720,6212,2414250
773,2692,2333720,6212,2415250
773,2692,2334190,6212,2415720
773,2692,2334510,6212,2416040
773,2692,2334740,6212,2416270
774,2700,2335200,6212,2416730
774,2700,2336200,6212,2417730
774,2700,2337200,6212,2418730
774,2700,2338200,6212,2419730
774,2700,2338200,6212,2419730
774,2700,2338670,6212,2420200
774,2700,2339670,6212,2421200
774,2700,2339990,6212,2421520
774,2700,2340800,6212,2422330
774,2700,2341800,6212,2423330
774,2700,2342800,6212,2424330
774,2700,2343800,6212,2425330
774,2700,2343800,6212,2425330
774,2700,2343800,6212,2425330
774,2700,2343800,6212,2426330
774,2700,2344610,6212,2427140
774,2700,2345610,6212,2428140
774,2700,2346610,6212,2429140
774,2700,2347610,6212,2430140
774,2700,2348610,6212,2431140
774,2700,2348610,6212,2431140
775,2708,2349610,6212,2432140
775,2708,2349610,6212,2432140
775,2708,2350610,6212,2433140
775,2708,2350610,6212,2433790
775,2708,2350610,6212,2433790
775,2708,2351610,6212,2434790
775,2708,2352610,6212,2435790
775,2708,2353080,6212,2436260
775,2708,2353670,6212,2436850
775,2708,2353670,6212,2437850
775,2708,2354670,6212,2438850
775,2708,2355670,6212,2439850
776,2716,2356670,6212,2440850
776,2716,2356670,6212,2440850
776,2716,2357670,6212,2441850
776,2716,2358670,6212,2442850
776,2716,2359670,6212,2443850
776,2716,2359670,6212,2443850
777,2724,2360670,6212,2444850
777,2724,2360670,6212,2444850
777,2724,2361670,6212,2445850
777,2724,2362670,6212,2446850
777,2724,2363480,6212,2447660
777,2724,2364290,6212,2448470
777,2724,2365290,6212,2449470
777,2724,2366290,6212,2450470
777,2724,2367290,6212,2451470
777,2724,2368290,6212,2452470
778,2732,2372290,6212,2456470
778,2732,2373290,6212,2457470
779,2740,2374290,6212,2458470
779,2740,2375290,6212,2459470
779,2740,2376100,6212,2460280
779,2740,2376100,6212,2460280
780,2748,2377100,6212,2461280
780,2748,2378100,6212,2462280
780,2748,2378910,6212,2463090
780,2748,2379910,6212,2464090
780,2748,2380910,6212,2465090
780,2748,2381230,6212,2465410
780,2748,2381700,6212,2465880
780,2748,2382170,6212,2466350
780,2748,2382170,6212,2466350
780,2748,2383170,6212,2467350
780,2748,2384170,6212,2468350
780,2748,2384170,6212,2469350
780,2748,2384170,6212,2469350
780,2748,2385170,6212,2470350
780,2748,2385170,6212,2470350
780,2748,2385980,6212,2471160
780,2748,2386790,6212,2471970
780,2748,2387790,6212,2472970
780,2748,2387790,6212,2472970
780,2748,2388440,6212,2473620
780,2748,2389250,6212,2474430
780,2748,2389570,6212,2474750
780,2748,2390380,6212,2475560
780,2748,2391190,6212,2476370
781,2756,2392190,6212,2477370
781,2756,2393190,6212,2478370
782,2764,2401190,6212,2486370
782,2764,2402190,6212,2487370
782,2764,2403190,6212,2488370
782,2764,2404000,6212,2489180
782,2764,2404000,6212,2489180
782,2764,2405000,6212,2490180
782,2764,2406000,6212,2491180
782,2764,2407000,6212,2492180
783,2772,2407810,6212,2492990
783,2772,2408040,6212,2493220
783,2772,2408040,6212,2494220
783,2772,2409040,6212,2495220
783,2772,2409850,6212,2496030
783,2772,2409850,6212,2496350
783,2772,2410850,6212,2497350
783,2772,2410850,6212,2498350
783,2772,2410850,6212,2499350
783,2772,2410850,6212,2499350
783,2772,2411660,6212,2500160
783,2772,2411980,6212,2500480
783,2772,2411980,6212,2501480
783,2772,2411980,6212,2501480
783,2772,2412980,6212,2502480
783,2772,2413980,6212,2503480
784,2780,2414980,6212,2504480
784,2780,2415980,6212,2505480
784,2780,2416980,6212,2506480
784,2780,2417980,6212,2507480
784,2780,2418980,6212,2508480
784,2780,2419980,6212,2509480
784,2780,2420200,6212,2509700
784,2780,2421200,6212,2510700
784,2780,2421670,6212,2511170
785,2788,2422670,6212,2512170
785,2788,2423670,6212,2513170
785,2788,2423670,6212,2514170
785,2788,2423670,6212,2514980
785,2788,2424670,6212,2515980
785,2788,2425670,6212,2516980
785,2788,2426130,6212,2517440
785,2788,2426600,6212,2517910
785,2788,2426820,6212,2518130
785,2788,2427630,6212,2518940
785,2788,2428630,6212,2519940
785,2788,2428630,6212,2519940
785,2788,2429630,6212,2520940
786,2796,2430630,6212,2521940
786,2796,2431100,6212,2522410
786,2796,2432100,6212,2523410
786,2796,2433100,6212,2524410
786,2796,2433100,6212,2525000
786,2796,2433910,6212,2525810
786,2796,2434910,6212,2526810
786,2796,2434910,6212,2526810
786,2796,2434910,6212,2526810
786,2796,2435280,6212,2527180
786,2796,2435600,6212,2527500
786,2796,2435600,6212,2527500
786,2796,2436600,6212,2528500
786,2796,2436600,6212,2528500
786,2796,2437410,6212,2529310
786,2796,2437410,6212,2529310
786,2796,2437880,6212,2529780
787,2804,2438880,6212,2530780
787,2804,2439430,6212,2531330
787,2804,2440430,6212,2532330
787,2804,2441430,6212,2533330
787,2804,2442430,6212,2534330
787,2804,2443430,6212,2535330
787,2804,2444430,6212,2536330
787,2804,2445240,6212,2537140
788,2812,2445710,6212,2537610
788,2812,2446710,6212,2538610
788,2812,2447180,6212,2539080
788,2812,2448180,6212,2540080
788,2812,2449180,6212,2541080
788,2812,2450180,6212,2542080
788,2812,2451180,6212,2543080
789,2820,2452180,6212,2544080
789,2820,2452180,6212,2544080
789,2820,2452180,6212,2544080
789,2820,2453180,6212,2545080
789,2820,2453650,6212,2545550
789,2820,2454650,6212,2546550
789,2820,2455460,6212,2547360
789,2820,2455460,6212,2547360
789,2820,2456460,6212,2548360
789,2820,2457460,6212,2549360
789,2820,2457460,6212,2549360
789,2820,2458270,6212,2550170
789,2820,2458270,6212,2550540
789,2820,2458270,6212,2550540
789,2820,2459270,6212,2551540
790,2828,2460270,6212,2552540
790,2828,2460640,6212,2552910
790,2828,2461640,6212,2553910
790,2828,2462640,6212,2554910
790,2828,2462960,6212,2555230
790,2828,2463770,6212,2556040
790,2828,2464770,6212,2557040
790,2828,2465140,6212,2557410
790,2828,2465140,6212,2557410
791,2836,2473140,6212,2565410
791,2836,2474140,6212,2566410
791,2836,2474950,6212,2567220
791,2836,2475950,6212,2568220
792,2844,2476760,6212,2569030
792,2844,2477230,6212,2569500
792,2844,2478230,6212,2570500
792,2844,2478230,6212,2570870
792,2844,2478390,6212,2571030
792,2844,2479390,6212,2572030
792,2844,2480390,6212,2573030
792,2844,2481390,6212,2574030
792,2844,2482390,6212,2575030
792,2844,2483390,6212,2576030
792,2844,2483710,6212,2576350
793,2852,2484520,6212,2577160
793,2852,2485330,6212,2577970
793,2852,2485650,6212,2578290
793,2852,2485650,6212,2578290
793,2852,2486650,6212,2579290
793,2852,2487650,6212,2580290
793,2852,2488300,6212,2580940
793,2852,2488760,6212,2581400
793,2852,2489760,6212,2582400
793,2852,2490760,6212,2583400
794,2860,2491760,6212,2584400
794,2860,2492760,6212,2585400
794,2860,2493230,6212,2585870
795,2868,2501230,6212,2593870
795,2868,2502230,6212,2594870
795,2868,2503040,6212,2595680
795,2868,2503040,6212,2596270
795,2868,2503040,6212,2596270
795,2868,2504040,6212,2597270
795,2868,2504500,6212,2597730
795,2868,2505310,6212,2598540
795,2868,2506310,6212,2599540
796,2876,2507310,6212,2600540
796,2876,2509310,6212,2602540
796,2876,2510120,6212,2603350
796,2876,2510120,6212,2604350
796,2876,2511120,6212,2605350
796,2876,2512120,6212,2606350
796,2876,2512120,6212,2606350
796,2876,2512350,6212,2606580
796,2876,2513160,6212,2607390
796,2876,2513970,6212,2608200
797,2884,2514970,6212,2609200
798,2892,2522970,6212,2617200
798,2892,2522970,6212,2617200
798,2892,2523290,6212,2617520
798,2892,2523290,6212,2617520
798,2892,2523610,6212,2617840
798,2892,2524080,6212,2618310
798,2892,2524080,6212,2618310
798,2892,2525080,6212,2619310
798,2892,2525890,6212,2620120
798,2892,2526890,6212,2621120
798,2892,2527890,6212,2622120
798,2892,2528700,6212,2622930
798,2892,2529700,6212,2623930
798,2892,2529920,6212,2624150
799,2900,2530920,6212,2625150
799,2900,2530920,6212,2625150
799,2900,2531920,6212,2626150
799,2900,2532920,6212,2627150
799,2900,2532920,6212,2628150
799,2900,2532920,6212,2628150
799,2900,2533150,6212,2628380
799,2900,2533150,6212,2628380
799,2900,2534150,6212,2629380
799,2900,2535150,6212,2630380
799,2900,2535960,6212,2631190
799,2900,2535960,6212,2632190
799,2900,2535960,6212,2632190
799,2900,2536770,6212,2633000
800,2908,2537770,6212,2634000
800,2908,2538770,6212,2635000
800,2908,2538770,6212,2635000
800,2908,2539770,6212,2636000
800,2908,2540770,6212,2637000
801,2916,2548770,6212,2645000
801,2916,2549770,6212,2646000
801,2916,2550770,6212,2647000
801,2916,2551770,6212,2648000
802,2924,2552770,6212,2649000
802,2924,2552770,6212,2649000
802,2924,2553580,6212,2649810
802,2924,2554390,6212,2650620
803,2932,2562390,6212,2658620
803,2932,2563390,6212,2659620
803,2932,2564200,6212,2660430
803,2932,2564200,6212,2660430
803,2932,2565200,6212,2661430
803,2932,2566010,6212,2662240
803,2932,2567010,6212,2663240
803,2932,2567010,6212,2663240
803,2932,2568010,6212,2664240
804,2940,2569010,6212,2665240
804,2940,2569820,6212,2666050
804,2940,2570290,6212,2666520
804,2940,2571100,6212,2667330
804,2940,2572100,6212,2668330
804,2940,2572100,6212,2668330
804,2940,2573100,6212,2669330
804,2940,2573570,6212,2669800
804,2940,2574570,6212,2670800
804,2940,2574570,6212,2670800
805,2948,2575570,6212,2671800
805,2948,2576220,6212,2672450
805,2948,2576690,6212,2672920
805,2948,2577500,6212,2673730
805,2948,2578500,6212,2674730
805,2948,2579310,6212,2675540
805,2948,2579630,6212,2675860
805,2948,2579860,6212,2676090
805,2948,2580510,6212,2676740
805,2948,2581510,6212,2677740
806,2956,2582320,6212,2678550
806,2956,2583320,6212,2679550
806,2956,2584130,6212,2680360
806,2956,2584780,6212,2681010
806,2956,2585240,6212,2681470
806,2956,2586240,6212,2682470
806,2956,2586710,6212,2682940
806,2956,2587520,6212,2683750
806,2956,2588330,6212,2684560
806,2956,2588800,6212,2685030
807,2964,2589800,6212,2686030
807,2964,2590610,6212,2686840
807,2964,2591610,6212,2687840
807,2964,2591610,6212,2687840
807,2964,2592610,6212,2688840
807,2964,2592610,6212,2688840
807,2964,2593610,6212,2689840
807,2964,2594610,6212,2690840
807,2964,2594610,6212,2691840
807,2964,2595080,6212,2692310
807,2964,2596080,6212,2693310
808,2972,2596730,6212,2693960
808,2972,2597730,6212,2694960
808,2972,2598280,6212,2695510
808,2972,2598600,6212,2695830
808,2972,2599410,6212,2696640
808,2972,2599880,6212,2697110
808,2972,2600350,6212,2697580
808,2972,2601350,6212,2698580
808,2972,2602350,6212,2699580
808,2972,2603350,6212,2700580
808,2972,2603820,6212,2701050
809,2980,2604290,6212,2701520
809,2980,2604750,6212,2701980
809,2980,2605750,6212,2702980
809,2980,2606560,6212,2703790
809,2980,2607560,6212,2704790
809,2980,2608210,6212,2705440
809,2980,2609020,6212,2706250
809,2980,2610020,6212,2707250
809,2980,2610020,6212,2707250
809,2980,2610020,6212,2707250
809,2980,2611020,6212,2708250
810,2988,2612020,6212,2709250
810,2988,2612020,6212,2709250
810,2988,2612340,6212,2709570
810,2988,2612340,6212,2709570
810,2988,2612810,6212,2710040
810,2988,2612810,6212,2710040
810,2988,2613620,6212,2710850
810,2988,2614620,6212,2711850
810,2988,2615620,6212,2712850
810,2988,2615940,6212,2713170
810,2988,2616940,6212,2714170
810,2988,2617940,6212,2715170
810,2988,2618940,6212,2716170
810,2988,2618940,6212,2716170
811,2996,2619940,6212,2717170
811,2996,2620940,6212,2718170
811,2996,2621940,6212,2719170
811,2996,2622410,6212,2719640
811,2996,2622960,6212,2720190
811,2996,2623770,6212,2721000
811,2996,2624240,6212,2721470
811,2996,2625240,6212,2722470
811,2996,2626240,6212,2723470
812,3004,2626890,6212,2724120
812,3004,2627890,6212,2725120
812,3004,2628700,6212,2725930
812,3004,2629700,6212,2726930
812,3004,2630700,6212,2727930
812,3004,2631700,6212,2728930
812,3004,2632020,6212,2729250
812,3004,2633020,6212,2730250
812,3004,2633490,6212,2730720
813,3012,2634490,6212,2731720
813,3012,2634960,6212,2732190
813,3012,2634960,6212,2733190
813,3012,2635960,6212,2734190
813,3012,2636770,6212,2735000
813,3012,2636770,6212,2735000
813,3012,2637770,6212,2736000
813,3012,2638770,6212,2737000
813,3012,2639420,6212,2737650
813,3012,2640420,6212,2738650
813,3012,2640420,6212,2738650
813,3012,2640420,6212,2738650
814,3020,2641420,6212,2739650
814,3020,2642420,6212,2740650
814,3020,2643420,6212,2741650
814,3020,2643420,6212,2741650
814,3020,2643740,6212,2741970
814,3020,2644060,6212,2742290
814,3020,2644060,6212,2743290
814,3020,2644520,6212,2743750
814,3020,2645520,6212,2744750
814,3020,2646520,6212,2745750
814,3020,2647520,6212,2746750
814,3020,2648170,6212,2747400
815,3028,2649170,6212,2748400
815,3028,2649640,6212,2748870
815,3028,2650640,6212,2749870
815,3028,2651640,6212,2750870
815,3028,2652110,6212,2751340
815,3028,2653110,6212,2752340
815,3028,2653580,6212,2752810
815,3028,2653950,6212,2753180
816,3036,2654950,6212,2754180
816,3036,2655950,6212,2755180
816,3036,2656950,6212,2756180
816,3036,2656950,6212,2757180
816,3036,2657760,6212,2757990
816,3036,2658570,6212,2758800
816,3036,2659040,6212,2759270
816,3036,2660040,6212,2760270
816,3036,2661040,6212,2761270
816,3036,2661040,6212,2761270
816,3036,2661360,6212,2761590
817,3044,2669360,6212,2769590
817,3044,2670360,6212,2770590
817,3044,2670360,6212,2770590
817,3044,2671170,6212,2771400
817,3044,2672170,6212,2772400
818,3052,2673170,6212,2773400
818,3052,2673980,6212,2774210
818,3052,2674630,6212,2774860
818,3052,2675630,6212,2775860
818,3052,2676220,6212,2776450
818,3052,2676220,6212,2776450
818,3052,2677220,6212,2777450
818,3052,2677680,6212,2777910
818,3052,2677680,6212,2777910
818,3052,2678000,6212,2778230
818,3052,2678230,6212,2778460
818,3052,2678230,6212,2778460
818,3052,2679230,6212,2779460
818,3052,2679780,6212,2780010
819,3060,2680780,6212,2781010
819,3060,2681780,6212,2782010
819,3060,2682780,6212,2783010
819,3060,2682780,6212,2783010
819,3060,2683250,6212,2783480
819,3060,2684250,6212,2784480
819,3060,2685250,6212,2785480
819,3060,2685480,6212,2785710
819,3060,2686290,6212,2786520
819,3060,2687290,6212,2787520
819,3060,2687290,6212,2787520
819,3060,2687290,6212,2787520
820,3068,2688290,6212,2788520
820,3068,2689290,6212,2789520
820,3068,2690290,6212,2790520
820,3068,2690750,6212,2790980
820,3068,2691750,6212,2791980
820,3068,2692750,6212,2792980
820,3068,2693750,6212,2793980
820,3068,2693750,6212,2794980
820,3068,2694750,6212,2795980
820,3068,2695750,6212,2796980
821,3076,2696750,6212,2797980
821,3076,2697750,6212,2798980
821,3076,2698220,6212,2799450
821,3076,2699030,6212,2800260
821,3076,2700030,6212,2801260
821,3076,2701030,6212,2802260
821,3076,2702030,6212,2803260
821,3076,2703030,6212,2804260
821,3076,2703350,6212,2804580
821,3076,2703350,6212,2805580
821,3076,2703350,6212,2805580
822,3084,2704160,6212,2806390
822,3084,2705160,6212,2807390
822,3084,2705970,6212,2808200
822,3084,2705970,6212,2808200
822,3084,2706620,6212,2808850
822,3084,2707430,6212,2809660
822,3084,2707430,6212,2810310
822,3084,2708240,6212,2811120
822,3084,2709240,6212,2812120
822,3084,2710240,6212,2813120
822,3084,2710240,6212,2813590
823,3092,2710700,6212,2814050
823,3092,2711700,6212,2815050
823,3092,2712510,6212,2815860
823,3092,2712980,6212,2816330
823,3092,2712980,6212,2816330
823,3092,2713140,6212,2816490
823,3092,2714140,6212,2817490
823,3092,2714140,6212,2817490
823,3092,2715140,6212,2818490
823,3092,2716140,6212,2819490
823,3092,2717140,6212,2820490
823,3092,2717460,6212,2820810
823,3092,2717930,6212,2821280
824,3100,2718740,6212,2822090
824,3100,2719740,6212,2823090
824,3100,2720740,6212,2824090
824,3100,2720740,6212,2824090
824,3100,2721740,6212,2825090
824,3100,2722550,6212,2825900
824,3100,2723550,6212,2826900
824,3100,2723550,6212,2826900
824,3100,2724020,6212,2827370
824,3100,2725020,6212,2828370
825,3108,2725830,6212,2829180
825,3108,2725830,6212,2829180
825,3108,2725830,6212,2829180
825,3108,2726830,6212,2830180
825,3108,2727150,6212,2830500
825,3108,2727740,6212,2831090
825,3108,2728210,6212,2831560
825,3108,2728860,6212,2832210
