name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0355-openb-node-0464,,G2,96,8,412316860416,20000,9,4336,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800,190,3800,570,11400
0356-openb-node-0088,,G2,96,8,412316860416,20000,9,140,412316860416,0,0,0,0,0,0,0,0,60,1200,190,3800,0,0,0,0,250,5000
0357-openb-node-0892,,G2,96,8,412316860416,20000,10,2826,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0358-openb-node-0438,,G2,96,8,412316860416,20000,11,2700,412316860416,50,1000,0,0,130,2600,0,0,0,0,0,0,0,0,0,0,180,3600
0359-openb-node-0126,,T4,104,2,549755813888,15109,6,8548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0360-openb-node-0548,,G2,96,8,412316860416,20000,11,2620,412316860416,130,2600,0,0,0,0,0,0,30,600,0,0,60,1200,0,0,220,4400
0361-openb-node-0480,,T4,104,2,549755813888,15109,7,2492,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0362-openb-node-0929,,T4,104,2,549755813888,15109,7,11440,549755813888,120,1813,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,310,4683
0363-openb-node-0294,,G3,128,8,824633720832,30000,12,1872,824633720832,0,0,60,1800,0,0,0,0,0,0,0,0,0,0,0,0,60,1800
0364-openb-node-0613,,T4,104,2,549755813888,15109,5,5800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0365-openb-node-0197,,G2,96,8,412316860416,20000,9,6030,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800
0366-openb-node-0703,,T4,104,2,549755813888,15109,6,3500,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0367-openb-node-1131,,G3,128,8,824633720832,30000,15,5992,824633720832,180,5400,130,3900,0,0,0,0,0,0,0,0,0,0,0,0,310,9300
0368-openb-node-0376,,T4,104,2,549755813888,15109,5,8948,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0369-openb-node-1165,,T4,104,2,549755813888,15109,6,7200,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0370-openb-node-0133,,T4,104,2,549755813888,15109,5,292,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0371-openb-node-1183,,T4,104,2,549755813888,15109,7,3700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0372-openb-node-0397,,G2,96,8,412316860416,20000,9,11844,412316860416,190,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3800
0373-openb-node-0748,,T4,104,2,549755813888,15109,6,4092,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0374-openb-node-0683,,G3,128,8,824633720832,30000,12,8180,824633720832,190,5700,0,0,0,0,0,0,60,1800,130,3900,0,0,0,0,380,11400
0375-openb-node-0686,,G2,96,8,412316860416,20000,9,9636,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,70,1400,190,3800,450,9000
0376-openb-node-0022,,G3,128,8,824633720832,30000,10,4068,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1800,60,1800
0377-openb-node-1211,,G2,96,8,412316860416,20000,10,88,412316860416,0,0,60,1200,0,0,0,0,0,0,0,0,0,0,0,0,60,1200
0378-openb-node-0074,,G2,96,8,412316860416,20000,10,10174,412316860416,0,0,0,0,190,3800,0,0,120,2400,190,3800,0,0,190,3800,690,13800
0379-openb-node-1118,,T4,104,2,549755813888,15109,5,10148,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0380-openb-node-0192,,P100,16,2,128849018880,16280,2,1448,128849018880,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0381-openb-node-0801,,G2,96,8,412316860416,20000,9,3492,412316860416,0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,60,1200
0382-openb-node-0286,,G2,96,8,412316860416,20000,9,6436,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800
0383-openb-node-0985,,P100,16,2,128849018880,16280,2,9696,128849018880,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
