ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
732692.67,97.92,87.7,729713.89,97.53
732692.67,97.92,87.7,729713.89,97.53
732692.67,97.92,87.7,729713.89,97.53
732403.83,97.93,87.71,729466.96,97.54
732403.83,97.93,87.71,729466.96,97.54
732403.83,97.93,87.71,729466.96,97.54
732403.83,97.93,87.71,729478.76,97.54
732010.89,97.94,87.71,729061.59,97.54
732038.84,97.94,87.72,729087.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731670.39,97.95,87.73,728673.04,97.55
731374.88,97.96,87.73,728380.16,97.55
731374.88,97.96,87.73,728380.16,97.55
731374.88,97.96,87.73,728380.16,97.55
731374.88,97.96,87.73,728380.16,97.55
731374.88,97.96,87.73,728380.16,97.55
731374.88,97.96,87.73,728380.16,97.55
731374.88,97.96,87.73,728380.16,97.55
731127.4,97.96,87.74,728086.83,97.56
731127.4,97.96,87.74,728086.83,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727735.17,97.56
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727699.16,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730829.11,97.97,87.75,727677.87,97.55
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730765.54,97.98,87.76,727647.82,97.56
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730470.73,97.98,87.76,727391.02,97.57
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
730178.85,97.98,87.76,727136.96,97.58
729980.2,97.99,87.77,726917.75,97.58
729980.2,97.99,87.77,726917.75,97.58
729980.2,97.99,87.77,726917.75,97.58
729980.2,97.99,87.77,726917.75,97.58
729980.2,97.99,87.77,726917.75,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729522.66,98.0,87.78,726397.31,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729525.33,98.0,87.78,726400.78,97.58
729227.83,98.0,87.78,726116.99,97.58
729227.83,98.0,87.78,726116.99,97.58
729006.62,98.0,87.78,725911.76,97.59
729006.62,98.0,87.78,725911.76,97.59
729006.62,98.0,87.78,725911.76,97.59
729006.62,98.0,87.78,725911.76,97.59
729006.62,98.0,87.78,725911.76,97.59
728795.41,98.0,87.78,725739.11,97.59
728795.41,98.0,87.78,725739.11,97.59
728795.41,98.0,87.78,725739.11,97.59
728795.41,98.0,87.78,725739.11,97.59
728795.41,98.0,87.78,725739.11,97.59
728795.41,98.0,87.78,725705.45,97.59
728636.78,98.0,87.78,725572.81,97.59
728636.78,98.0,87.78,725572.81,97.59
728636.78,98.0,87.78,725572.81,97.59
728636.78,98.0,87.78,725572.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728337.9,98.0,87.78,725252.81,97.59
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
728042.39,98.01,87.78,724990.55,97.6
727831.18,98.01,87.79,724713.38,97.59
727595.5,98.04,87.81,724310.33,97.59
727595.5,98.04,87.81,724327.89,97.6
727595.5,98.04,87.81,724327.89,97.6
727595.5,98.04,87.81,724327.89,97.6
727169.03,98.06,87.83,723767.44,97.6
727060.4,98.06,87.83,723660.94,97.6
727060.4,98.06,87.83,723660.94,97.6
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726924.15,98.06,87.84,723559.41,97.61
726494.41,98.07,87.85,723187.41,97.63
726494.41,98.07,87.85,723187.41,97.63
726494.41,98.07,87.85,723187.41,97.63
726205.56,98.08,87.86,722882.23,97.63
726205.56,98.08,87.86,722882.23,97.63
726205.56,98.08,87.86,722882.23,97.63
726205.56,98.08,87.86,722882.23,97.63
726205.56,98.08,87.86,722882.23,97.63
726205.56,98.08,87.86,722882.23,97.63
726000.06,98.08,87.86,722656.99,97.63
726000.06,98.08,87.86,722656.99,97.63
726000.06,98.08,87.86,722656.99,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
726000.06,98.08,87.86,722639.49,97.63
725794.55,98.08,87.86,722515.88,97.64
725794.55,98.08,87.86,722515.88,97.64
725794.55,98.08,87.86,722536.12,97.64
725794.55,98.08,87.86,722536.12,97.64
725794.55,98.08,87.86,722536.12,97.64
725794.55,98.08,87.86,722536.12,97.64
725794.55,98.08,87.86,722536.12,97.64
725794.55,98.08,87.86,722536.12,97.64
725657.67,98.09,87.86,722433.11,97.65
725365.79,98.09,87.87,722135.89,97.65
725365.79,98.09,87.87,722135.89,97.65
725365.79,98.09,87.87,722135.89,97.65
725365.79,98.09,87.87,722135.89,97.65
725365.79,98.09,87.87,722135.89,97.65
725045.79,98.09,87.87,721815.89,97.65
725045.79,98.09,87.87,721815.89,97.65
725045.79,98.09,87.87,721815.89,97.65
725045.79,98.09,87.87,721815.89,97.65
724840.28,98.09,87.87,721800.15,97.68
724840.28,98.09,87.87,721800.15,97.68
724840.28,98.09,87.87,721821.59,97.68
724840.28,98.09,87.87,721821.59,97.68
724840.28,98.09,87.87,721821.59,97.68
724840.28,98.09,87.87,721821.59,97.68
724840.28,98.09,87.87,721788.22,97.68
724634.77,98.09,87.87,721599.73,97.68
724634.77,98.09,87.87,721599.73,97.68
724634.77,98.09,87.87,721599.73,97.68
724339.26,98.1,87.87,721285.89,97.68
724339.26,98.1,87.87,721285.89,97.68
724339.26,98.1,87.87,721285.89,97.68
724339.26,98.1,87.87,721285.89,97.68
724339.26,98.1,87.87,721285.89,97.68
724339.26,98.1,87.87,721285.89,97.68
724339.26,98.1,87.87,721285.89,97.68
724180.63,98.1,87.87,721146.68,97.68
724180.63,98.1,87.87,721146.68,97.68
724180.63,98.1,87.87,721111.65,97.68
724180.63,98.1,87.87,721111.65,97.68
724180.63,98.1,87.87,721111.65,97.68
724180.63,98.1,87.87,721111.65,97.68
724180.63,98.1,87.87,721111.65,97.68
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720840.28,97.69
723904.31,98.1,87.88,720831.12,97.68
723904.31,98.1,87.88,720831.12,97.68
723904.31,98.1,87.88,720831.12,97.68
723904.31,98.1,87.88,720831.12,97.68
723904.31,98.1,87.88,720754.34,97.67
723904.31,98.1,87.88,720754.34,97.67
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720472.59,97.68
723582.27,98.1,87.88,720511.38,97.69
723582.27,98.1,87.88,720511.38,97.69
723582.27,98.1,87.88,720511.38,97.69
723582.27,98.1,87.88,720511.38,97.69
723582.27,98.1,87.88,720511.38,97.69
723582.27,98.1,87.88,720511.38,97.69
723582.27,98.1,87.88,720511.38,97.69
723364.1,98.1,87.88,720287.75,97.69
723364.1,98.1,87.88,720287.75,97.69
723364.1,98.1,87.88,720287.75,97.69
723364.1,98.1,87.88,720302.99,97.69
723364.1,98.1,87.88,720302.25,97.69
723364.1,98.1,87.88,720302.25,97.69
723364.1,98.1,87.88,720302.25,97.69
723093.81,98.11,87.89,720027.86,97.69
723093.81,98.11,87.89,720027.86,97.69
723093.81,98.11,87.89,720027.86,97.69
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
723093.81,98.11,87.89,720046.11,97.7
722882.28,98.12,87.9,719752.72,97.7
722882.28,98.12,87.9,719752.72,97.7
722882.28,98.12,87.9,719752.72,97.7
722882.28,98.12,87.9,719752.72,97.7
722882.28,98.12,87.9,719752.72,97.7
722468.71,98.13,87.91,719370.19,97.71
722468.71,98.13,87.91,719370.19,97.71
722468.71,98.13,87.91,719370.19,97.71
722175.92,98.13,87.91,719077.4,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721890.12,98.14,87.91,718769.71,97.71
721429.0,98.15,87.92,718249.27,97.71
721429.0,98.15,87.92,718249.27,97.71
721140.16,98.15,87.93,717992.69,97.72
721140.16,98.15,87.93,717992.69,97.72
721140.16,98.15,87.93,717992.69,97.72
721140.16,98.15,87.93,717992.69,97.72
721140.16,98.15,87.93,717992.69,97.72
720917.48,98.15,87.93,717799.52,97.73
720917.48,98.15,87.93,717799.52,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717664.86,97.73
720760.34,98.15,87.93,717682.55,97.73
720426.88,98.15,87.93,717366.3,97.74
720426.88,98.15,87.93,717366.3,97.74
720426.88,98.15,87.93,717366.3,97.74
720426.88,98.15,87.93,717366.3,97.74
720426.88,98.15,87.93,717366.3,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720426.88,98.15,87.93,717346.27,97.74
720141.08,98.16,87.94,717051.62,97.74
720141.08,98.16,87.94,717051.62,97.74
720141.08,98.16,87.94,717051.62,97.74
720141.08,98.16,87.94,717051.62,97.74
720141.08,98.16,87.94,717051.62,97.74
720141.08,98.16,87.94,717051.62,97.74
720141.08,98.16,87.94,717051.62,97.74
720141.08,98.16,87.94,717051.62,97.74
719946.27,98.16,87.94,716897.65,97.75
719946.27,98.16,87.94,716897.65,97.75
719655.15,98.16,87.94,716643.92,97.75
719485.02,98.17,87.95,716443.48,97.76
719485.02,98.17,87.95,716443.48,97.76
719485.02,98.17,87.95,716443.48,97.76
719485.02,98.17,87.95,716443.48,97.76
719485.02,98.17,87.95,716443.48,97.76
719485.02,98.17,87.95,716431.38,97.76
719485.02,98.17,87.95,716431.38,97.76
719485.02,98.17,87.95,716431.38,97.76
719485.02,98.17,87.95,716431.38,97.76
719485.02,98.17,87.95,716431.38,97.76
719485.02,98.17,87.95,716431.38,97.76
719485.02,98.17,87.95,716431.38,97.76
719485.02,98.17,87.95,716471.61,97.76
719485.02,98.17,87.95,716471.61,97.76
719485.02,98.17,87.95,716471.61,97.76
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.52,97.77
719184.95,98.18,87.96,716194.78,97.77
719184.95,98.18,87.96,716194.78,97.77
719184.95,98.18,87.96,716194.78,97.77
718758.66,98.19,87.96,715768.49,97.78
718758.66,98.19,87.96,715768.49,97.78
718758.66,98.19,87.96,715768.49,97.78
718758.66,98.19,87.96,715768.49,97.78
718758.66,98.19,87.96,715768.49,97.78
718758.66,98.19,87.96,715768.49,97.78
718758.66,98.19,87.96,715768.49,97.78
718472.86,98.19,87.97,715561.71,97.79
718472.86,98.19,87.97,715561.71,97.79
718472.86,98.19,87.97,715561.71,97.79
718472.86,98.19,87.97,715561.71,97.79
718270.97,98.19,87.97,715397.65,97.8
718270.97,98.19,87.97,715397.65,97.8
718270.97,98.19,87.97,715397.65,97.8
718270.97,98.19,87.97,715397.65,97.8
718270.97,98.19,87.97,715397.65,97.8
718270.97,98.19,87.97,715397.65,97.8
718270.97,98.19,87.97,715397.65,97.8
718270.97,98.19,87.97,715397.65,97.8
718306.55,98.2,87.98,715437.32,97.81
718306.55,98.2,87.98,715437.32,97.81
718306.55,98.2,87.98,715437.32,97.81
718306.55,98.2,87.98,715437.32,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
718112.15,98.2,87.98,715213.85,97.81
717695.83,98.21,87.99,714779.57,97.81
717695.83,98.21,87.99,714779.57,97.81
717695.83,98.21,87.99,714779.57,97.81
717695.83,98.21,87.99,714779.57,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717400.32,98.21,87.99,714495.23,97.81
717241.62,98.21,87.99,714337.64,97.81
716921.62,98.21,87.99,714017.64,97.81
716921.62,98.21,87.99,714017.64,97.81
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713908.07,97.82
716792.86,98.21,87.99,713895.39,97.82
716792.86,98.21,87.99,713895.39,97.82
716379.29,98.22,88.0,713461.12,97.82
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715898.71,98.23,88.0,712988.7,97.83
715687.79,98.23,88.01,712829.31,97.84
715687.79,98.23,88.01,712829.31,97.84
715687.79,98.23,88.01,712829.31,97.84
715687.79,98.23,88.01,712829.31,97.84
715687.79,98.23,88.01,712829.31,97.84
715204.9,98.24,88.01,712332.14,97.84
715204.9,98.24,88.01,712332.14,97.84
715204.9,98.24,88.01,712332.14,97.84
715204.9,98.24,88.01,712332.14,97.84
715204.9,98.24,88.01,712332.14,97.84
714204.9,98.23,88.01,711332.14,97.84
713914.85,98.24,88.01,711030.47,97.84
713914.85,98.24,88.01,711030.47,97.84
713914.85,98.24,88.01,710961.72,97.83
713914.85,98.24,88.01,710961.72,97.83
713914.85,98.24,88.01,710961.72,97.83
713914.85,98.24,88.01,710961.72,97.83
713914.85,98.24,88.01,710961.72,97.83
713757.71,98.24,88.01,710827.06,97.83
713757.71,98.24,88.01,710827.06,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710809.52,97.83
713757.71,98.24,88.01,710806.64,97.83
713327.96,98.25,88.03,710424.03,97.85
713327.96,98.25,88.03,710424.03,97.85
713327.96,98.25,88.03,710455.18,97.86
713327.96,98.25,88.03,710455.18,97.86
713327.96,98.25,88.03,710435.29,97.85
713327.96,98.25,88.03,710435.29,97.85
713327.96,98.25,88.03,710435.29,97.85
713327.96,98.25,88.03,710435.29,97.85
713327.96,98.25,88.03,710435.29,97.85
713327.96,98.25,88.03,710435.29,97.85
713135.88,98.26,88.03,710265.68,97.86
713135.88,98.26,88.03,710265.68,97.86
713135.88,98.26,88.03,710265.68,97.86
713135.88,98.26,88.03,710265.68,97.86
713135.88,98.26,88.03,710265.68,97.86
713135.88,98.26,88.03,710265.68,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712829.67,98.26,88.04,709962.5,97.86
712721.05,98.26,88.04,709859.75,97.86
712721.05,98.26,88.04,709859.75,97.86
712327.22,98.27,88.04,709469.28,97.87
712327.22,98.27,88.04,709469.28,97.87
712327.22,98.27,88.04,709469.28,97.87
712327.22,98.27,88.04,709469.28,97.87
712327.22,98.27,88.04,709469.28,97.87
712327.22,98.27,88.04,709469.28,97.87
712038.38,98.27,88.05,709115.83,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711742.87,98.27,88.05,708803.5,97.87
711260.07,98.28,88.06,708349.85,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710834.56,98.3,88.07,707850.96,97.88
710495.72,98.3,88.08,707554.03,97.89
710495.72,98.3,88.08,707554.03,97.89
710495.72,98.3,88.08,707554.03,97.89
710495.72,98.3,88.08,707554.03,97.89
710495.72,98.3,88.08,707554.03,97.89
710495.72,98.3,88.08,707554.03,97.89
710082.14,98.31,88.08,707119.75,97.9
709796.34,98.31,88.09,706764.67,97.89
709796.34,98.31,88.09,706764.67,97.89
709796.34,98.31,88.09,706764.67,97.89
709796.34,98.31,88.09,706764.67,97.89
709796.34,98.31,88.09,706764.67,97.89
709796.34,98.31,88.09,706764.67,97.89
709360.75,98.32,88.1,706253.28,97.89
709065.24,98.33,88.1,705959.9,97.9
709065.24,98.33,88.1,705959.9,97.9
