ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
351315.7,52.32,33.46,301087.39,44.84
351588.87,52.4,33.53,301092.77,44.87
351588.87,52.4,33.53,301092.77,44.87
351396.28,52.45,33.58,301055.54,44.94
351203.69,52.5,33.63,301191.79,45.02
349696.01,52.91,34.04,301132.96,45.56
349503.42,52.96,34.09,301046.26,45.61
349310.83,53.01,34.14,300984.66,45.67
349118.24,53.06,34.19,301495.44,45.82
349118.24,53.06,34.19,301495.44,45.82
348913.51,53.05,34.18,301327.92,45.81
348773.51,53.04,34.17,301187.92,45.8
348768.89,53.1,34.24,301155.98,45.85
348473.49,53.09,34.23,300851.95,45.84
348391.55,53.15,34.28,301098.43,45.93
348232.0,53.2,34.34,301094.01,46.0
348227.37,53.27,34.4,301070.54,46.06
348359.26,53.34,34.48,301163.77,46.12
348166.67,53.39,34.53,301139.58,46.18
347974.08,53.45,34.58,301205.67,46.26
347974.08,53.45,34.58,301205.67,46.26
347781.48,53.5,34.63,301806.18,46.43
347621.94,53.56,34.69,301796.26,46.5
347621.94,53.56,34.69,301796.26,46.5
347360.26,53.54,34.67,301534.59,46.48
347167.67,53.59,34.73,301510.46,46.54
347407.8,53.67,34.8,301621.11,46.6
347035.08,53.65,34.78,301507.01,46.61
346851.92,53.7,34.84,301108.31,46.62
346837.87,53.77,34.9,301341.8,46.72
346833.24,53.84,34.97,301627.83,46.82
346833.24,53.84,34.97,301627.83,46.82
346833.24,53.84,34.97,301627.83,46.82
346828.61,53.9,35.04,301334.68,46.83
347068.74,53.98,35.11,301389.59,46.88
346915.13,54.04,35.17,302394.55,47.11
347009.69,54.1,35.23,302498.73,47.16
346504.91,54.08,35.22,302010.47,47.14
346778.08,54.17,35.3,302015.85,47.18
346585.49,54.22,35.36,301984.33,47.24
346212.78,54.2,35.34,302051.36,47.29
346020.19,54.26,35.39,302011.78,47.36
346020.19,54.26,35.39,302011.78,47.36
346268.48,54.34,35.47,301970.65,47.39
346075.88,54.39,35.52,302170.29,47.49
345883.29,54.45,35.58,302102.83,47.56
345690.7,54.5,35.64,302451.28,47.68
345690.7,54.5,35.64,302451.28,47.68
345396.23,54.48,35.62,302153.35,47.66
345396.23,54.48,35.62,302153.35,47.66
345034.77,54.47,35.6,301842.69,47.65
344832.76,54.52,35.65,301783.71,47.71
344832.76,54.52,35.65,301783.71,47.71
344832.76,54.52,35.65,301783.71,47.71
344673.21,54.58,35.72,301779.88,47.79
344673.21,54.58,35.72,301779.88,47.79
344895.42,54.66,35.8,301751.52,47.83
344702.83,54.72,35.85,301883.83,47.92
344888.17,54.8,35.93,301764.84,47.95
344695.58,54.86,35.99,301740.82,48.02
344502.99,54.91,36.05,302520.0,48.22
344502.99,54.91,36.05,302520.0,48.22
344208.51,54.9,36.03,302234.51,48.2
344208.51,54.9,36.03,302234.51,48.2
344456.8,54.98,36.11,301982.09,48.2
344264.21,55.03,36.17,302742.73,48.4
344104.67,55.1,36.23,302734.47,48.47
343996.21,55.09,36.22,302626.02,48.46
343996.21,55.09,36.22,302626.02,48.46
343996.21,55.09,36.22,302626.02,48.46
343803.62,55.15,36.28,302600.23,48.54
343611.03,55.2,36.34,302610.31,48.62
343606.4,55.27,36.41,302604.44,48.68
343300.35,55.27,36.4,302228.46,48.65
343300.35,55.27,36.4,302228.46,48.65
342981.86,55.24,36.38,301910.67,48.63
342789.27,55.3,36.43,302308.84,48.77
342615.52,55.36,36.5,302621.45,48.9
342455.98,55.43,36.56,302627.62,48.98
342455.98,55.43,36.56,302627.62,48.98
342263.39,55.49,36.62,302590.29,49.05
342070.8,55.54,36.68,302584.57,49.13
342293.01,55.63,36.76,302728.95,49.2
342100.41,55.69,36.82,302743.44,49.28
342276.33,55.77,36.9,302101.12,49.23
342276.33,55.77,36.9,302101.12,49.23
342276.33,55.77,36.9,302101.12,49.23
342262.28,55.84,36.98,302767.22,49.4
342502.4,55.93,37.06,302620.11,49.41
342207.93,55.91,37.04,302477.51,49.42
342003.21,55.89,37.03,302416.68,49.42
341820.04,55.96,37.09,303318.9,49.65
341967.13,56.04,37.17,303490.99,49.73
341995.55,56.12,37.25,303501.63,49.8
341990.92,56.19,37.32,303479.74,49.86
341705.86,56.17,37.31,303307.64,49.86
341705.86,56.17,37.31,303307.64,49.86
341513.26,56.24,37.37,303282.28,49.94
341320.67,56.3,37.43,303319.99,50.03
341128.08,56.36,37.49,303296.22,50.11
340789.19,56.35,37.48,303047.29,50.11
340596.6,56.41,37.54,303021.83,50.18
340596.6,56.41,37.54,303021.83,50.18
340404.01,56.47,37.6,303449.12,50.34
340211.42,56.53,37.66,303339.25,50.4
340161.42,56.53,37.66,303289.25,50.4
340018.53,56.6,37.73,303982.0,50.6
340183.46,56.69,37.82,303981.8,50.65
340315.34,56.77,37.9,303950.85,50.7
340122.75,56.83,37.96,304192.31,50.83
339930.16,56.89,38.03,304125.78,50.9
340170.28,56.98,38.11,303940.65,50.91
339825.84,56.97,38.1,305916.85,51.28
339623.82,57.03,38.16,304970.37,51.21
339464.28,57.1,38.23,304955.89,51.29
339271.69,57.16,38.29,304936.42,51.38
339271.69,57.16,38.29,304936.42,51.38
339079.1,57.23,38.36,305046.29,51.48
339074.47,57.3,38.44,305007.62,51.55
338881.88,57.37,38.5,305073.27,51.64
338708.13,57.44,38.57,305187.64,51.75
338520.19,57.5,38.63,304579.38,51.74
338360.64,57.57,38.7,304574.96,51.82
338085.44,57.62,38.75,304282.11,51.86
338080.81,57.7,38.83,304258.64,51.93
337888.22,57.77,38.9,304312.82,52.03
337695.63,57.83,38.97,304270.62,52.11
337691.01,57.91,39.04,304254.85,52.18
337498.42,57.98,39.11,304537.12,52.32
337498.42,57.98,39.11,304537.12,52.32
337746.71,58.07,39.2,304452.36,52.34
337554.12,58.13,39.27,305034.16,52.53
337394.57,58.21,39.34,305033.27,52.62
337201.98,58.27,39.41,305005.29,52.71
337009.39,58.34,39.47,305029.28,52.81
336638.51,58.33,39.46,304622.06,52.78
336344.03,58.31,39.44,304427.07,52.77
336151.44,58.37,39.51,304410.15,52.86
336336.78,58.47,39.6,304387.38,52.91
336144.19,58.54,39.67,304626.87,53.05
336144.19,58.54,39.67,304626.87,53.05
336144.19,58.54,39.67,304626.87,53.05
335951.6,58.6,39.73,304672.54,53.15
335951.6,58.6,39.73,304672.54,53.15
335759.01,58.67,39.8,304708.39,53.25
335599.46,58.75,39.88,304711.65,53.34
335406.87,58.82,39.95,304674.35,53.43
335214.28,58.89,40.02,304873.83,53.56
335021.69,58.96,40.09,304688.96,53.62
334857.37,59.03,40.16,305995.25,53.94
334697.82,59.11,40.24,305994.36,54.04
334937.95,59.2,40.33,305966.58,54.08
334745.36,59.27,40.4,306054.13,54.19
334552.77,59.34,40.47,306039.81,54.28
334360.18,59.41,40.54,305987.88,54.37
334167.59,59.48,40.61,306041.58,54.48
333813.72,59.47,40.6,306629.88,54.63
333654.17,59.55,40.68,306616.23,54.72
333654.17,59.55,40.68,306616.23,54.72
333452.16,59.62,40.75,305898.73,54.69
333452.16,59.62,40.75,305898.73,54.69
333438.11,59.7,40.83,305609.74,54.72
333236.09,59.77,40.9,305452.6,54.79
333231.47,59.86,40.99,305433.13,54.86
333038.88,59.93,41.06,305463.78,54.97
333034.25,60.02,41.15,305445.15,55.05
333219.59,60.12,41.25,305423.14,55.1
333027.0,60.19,41.32,305780.8,55.26
332827.14,60.18,41.31,305557.07,55.25
333067.27,60.27,41.4,305752.99,55.33
332874.68,60.35,41.48,306370.21,55.54
332715.13,60.43,41.56,306360.29,55.64
332377.2,60.41,41.54,306065.02,55.62
332416.27,60.49,41.62,306496.71,55.77
332416.27,60.49,41.62,306496.71,55.77
332223.68,60.56,41.69,306472.59,55.87
331962.82,60.62,41.75,306129.47,55.91
331674.89,60.61,41.74,305647.75,55.85
331482.3,60.68,41.81,305686.19,55.96
331289.71,60.76,41.89,306232.38,56.16
331125.38,60.84,41.97,306088.37,56.24
331125.38,60.84,41.97,306088.37,56.24
330982.25,60.84,41.97,306145.18,56.27
330822.71,60.92,42.05,306148.44,56.38
330630.11,61.0,42.13,306123.51,56.48
330625.49,61.09,42.22,306107.79,56.56
330625.49,61.09,42.22,306107.79,56.56
330620.86,61.18,42.31,306171.05,56.66
330620.86,61.18,42.31,306171.05,56.66
330428.27,61.26,42.39,306163.12,56.76
330235.68,61.34,42.47,306122.67,56.86
330043.09,61.41,42.54,306092.05,56.96
330043.09,61.41,42.54,306092.05,56.96
329850.5,61.49,42.62,306458.31,57.13
329690.95,61.58,42.71,306461.57,57.24
329822.84,61.68,42.81,306428.79,57.3
329822.84,61.68,42.81,306428.79,57.3
329630.25,61.76,42.89,306507.65,57.42
329630.25,61.76,42.89,306507.65,57.42
329437.66,61.84,42.97,306461.19,57.52
329433.03,61.93,43.06,306431.91,57.61
329240.44,62.01,43.14,306877.15,57.8
329235.81,62.1,43.23,306999.26,57.91
329043.22,62.18,43.31,306999.54,58.02
328883.68,62.27,43.4,307002.8,58.13
328879.05,62.37,43.5,306983.21,58.21
328879.05,62.37,43.5,306983.21,58.21
328879.05,62.37,43.5,306983.21,58.21
328686.46,62.45,43.58,306962.15,58.32
328686.46,62.45,43.58,306968.48,58.32
328391.99,62.43,43.56,306773.6,58.32
328577.32,62.54,43.67,306815.7,58.39
328577.32,62.54,43.67,306856.88,58.4
328384.73,62.62,43.75,306822.87,58.51
328192.14,62.7,43.83,306804.37,58.62
328187.52,62.8,43.93,307527.41,58.84
328435.8,62.9,44.03,307732.64,58.94
328435.8,62.9,44.03,307712.89,58.93
328283.75,62.99,44.12,306872.66,58.88
328219.74,63.08,44.21,307589.35,59.11
328085.63,63.17,44.3,307495.1,59.21
327815.71,63.24,44.37,307500.91,59.32
327815.71,63.24,44.37,307500.91,59.32
327444.83,63.23,44.36,307390.16,59.36
327285.29,63.32,44.45,307386.6,59.47
327525.41,63.42,44.55,307358.31,59.52
327520.79,63.52,44.65,307412.42,59.62
327328.2,63.61,44.74,307368.52,59.73
326955.48,63.6,44.72,307349.41,59.78
326955.48,63.6,44.72,307397.99,59.79
326762.89,63.68,44.81,307520.59,59.93
326985.1,63.79,44.92,307394.49,59.97
326985.1,63.79,44.92,307429.37,59.98
326985.1,63.79,44.92,307395.02,59.97
326792.51,63.88,45.01,308026.84,60.21
326599.92,63.97,45.1,308014.08,60.33
326440.37,64.06,45.19,308017.34,60.45
326680.5,64.17,45.3,307989.66,60.5
326680.5,64.17,45.3,307989.66,60.5
326680.5,64.17,45.3,307989.66,60.5
326675.87,64.27,45.4,307978.88,60.59
326303.15,64.26,45.38,308035.65,60.66
326298.53,64.36,45.49,308002.43,60.75
326105.94,64.45,45.57,307969.56,60.86
325913.35,64.54,45.66,308076.14,61.0
325908.72,64.64,45.77,308688.48,61.22
325908.72,64.64,45.77,308688.48,61.22
326040.6,64.75,45.88,308820.76,61.33
326313.77,64.86,45.99,308826.09,61.39
326313.77,64.86,45.99,308826.09,61.39
326499.11,64.98,46.1,308790.6,61.45
326180.11,64.95,46.08,308471.94,61.43
325987.52,65.05,46.17,308532.02,61.56
325794.92,65.14,46.26,308529.19,61.68
325926.81,65.25,46.38,308491.02,61.76
325554.09,65.23,46.36,308459.05,61.81
325361.5,65.33,46.45,309299.81,62.1
325207.89,65.43,46.56,309211.67,62.21
325003.17,65.42,46.54,308936.17,62.18
324771.6,65.5,46.63,308861.71,62.29
324642.77,65.61,46.74,308599.25,62.37
324367.57,65.69,46.81,308233.51,62.42
324395.99,65.8,46.93,308244.15,62.52
324395.99,65.8,46.93,308244.15,62.52
324391.36,65.91,47.03,308222.27,62.62
324198.77,66.0,47.13,308196.91,62.74
324438.9,66.11,47.24,308268.25,62.82
324246.31,66.21,47.34,308224.31,62.94
324053.72,66.31,47.43,308186.7,63.06
323861.13,66.4,47.53,308851.24,63.32
323488.41,66.39,47.52,308480.22,63.31
323483.78,66.5,47.63,308733.61,63.47
323756.95,66.62,47.75,308738.93,63.53
323564.36,66.72,47.84,308701.75,63.65
323564.36,66.72,47.84,308701.75,63.65
323371.77,66.82,47.94,308722.17,63.79
323077.79,66.8,47.93,308472.22,63.78
322858.21,66.78,47.91,308231.94,63.76
322668.24,66.78,47.9,308021.25,63.74
322295.53,66.76,47.89,307994.76,63.8
322295.53,66.76,47.89,308034.23,63.81
322295.53,66.76,47.89,308034.23,63.81
322535.65,66.88,48.01,308260.86,63.92
322535.65,66.88,48.01,308260.86,63.92
322343.06,66.98,48.1,309492.4,64.31
322057.99,66.96,48.09,309233.17,64.3
321898.45,67.07,48.2,309228.74,64.43
321705.86,67.17,48.3,309199.12,64.56
321511.11,67.16,48.29,309091.93,64.56
321318.52,67.26,48.39,309096.03,64.7
321318.52,67.26,48.39,309096.03,64.7
321125.93,67.36,48.49,309084.27,64.83
321031.65,67.41,48.53,309617.0,65.01
320839.06,67.51,48.63,310324.49,65.3
320834.43,67.62,48.75,309951.53,65.33
320730.54,67.62,48.74,309847.96,65.32
320725.91,67.73,48.86,309680.74,65.4
320533.32,67.83,48.96,309871.64,65.58
320245.39,67.82,48.94,309654.0,65.58
320245.39,67.82,48.94,309654.0,65.58
320273.81,67.94,49.07,309664.64,65.69
320459.15,68.07,49.19,309622.5,65.76
320459.15,68.07,49.19,309622.5,65.76
320454.52,68.18,49.31,309663.08,65.89
320249.8,68.17,49.3,309456.22,65.87
320489.93,68.29,49.42,309435.21,65.94
320489.93,68.29,49.42,309435.21,65.94
320297.33,68.4,49.52,309409.37,66.07
320297.33,68.4,49.52,309409.37,66.07
320104.74,68.5,49.63,309402.46,66.21
320100.12,68.62,49.74,310453.42,66.55
319907.53,68.72,49.85,310684.75,66.74
319534.81,68.71,49.84,310249.08,66.72
319375.27,68.83,49.95,310248.19,66.86
319182.67,68.93,50.06,310215.66,67.0
318990.08,69.04,50.17,310255.96,67.15
318985.46,69.16,50.29,310224.85,67.26
318792.87,69.27,50.4,310214.03,67.41
319015.08,69.4,50.53,310553.9,67.56
318822.48,69.51,50.64,310619.41,67.72
318629.89,69.62,50.75,310712.94,67.89
318629.89,69.62,50.75,310712.94,67.89
318470.35,69.74,50.86,310712.05,68.04
318277.76,69.85,50.98,310678.9,68.18
318085.17,69.96,51.09,310751.95,68.35
318080.54,70.08,51.21,310674.58,68.45
317887.95,70.2,51.32,310805.5,68.63
317695.36,70.31,51.44,310766.23,68.78
317502.77,70.42,51.55,310709.77,68.92
317310.18,70.54,51.66,310840.73,69.1
317310.18,70.54,51.66,310825.45,69.1
317310.18,70.54,51.66,310825.45,69.1
317583.35,70.67,51.8,310830.77,69.17
317390.76,70.79,51.91,310793.64,69.31
317390.76,70.79,51.91,310793.64,69.31
317198.17,70.9,52.03,310839.85,69.48
317193.54,71.03,52.15,310826.25,69.6
316905.61,71.02,52.14,310679.19,69.62
316905.61,71.02,52.14,310679.19,69.62
316532.9,71.01,52.13,310645.63,69.69
316214.06,70.99,52.11,310326.79,69.66
316021.47,71.1,52.23,310318.37,69.82
316021.47,71.1,52.23,310318.37,69.82
315828.88,71.22,52.34,310706.41,70.06
316069.0,71.35,52.47,310704.54,70.14
316069.0,71.35,52.47,310704.54,70.14
316069.0,71.35,52.47,310704.54,70.14
315876.41,71.47,52.59,310873.52,70.33
315904.83,71.6,52.73,310884.16,70.47
315712.24,71.72,52.85,310859.79,70.62
315712.24,71.72,52.85,310859.79,70.62
315519.65,71.84,52.97,310836.13,70.78
315651.53,71.98,53.1,310944.93,70.91
315458.94,72.1,53.22,310859.99,71.05
315458.94,72.1,53.22,310859.99,71.05
315458.94,72.1,53.22,310859.99,71.05
315266.35,72.22,53.35,310825.18,71.2
315112.75,72.35,53.48,311564.95,71.54
315112.75,72.35,53.48,311564.95,71.54
315069.14,72.48,53.6,311498.81,71.66
314909.59,72.61,53.73,311495.24,71.82
314717.0,72.73,53.85,311464.76,71.98
314524.41,72.85,53.98,311520.12,72.16
314331.82,72.98,54.1,311456.53,72.31
314463.7,73.12,54.24,311905.31,72.52
314271.11,73.24,54.37,311622.44,72.63
314266.49,73.38,54.51,311518.43,72.74
313893.77,73.38,54.5,311252.31,72.76
313701.18,73.5,54.63,311679.57,73.03
313541.63,73.64,54.76,311685.75,73.2
313349.04,73.77,54.89,311648.42,73.37
313156.45,73.89,55.02,311746.66,73.56
312963.86,74.02,55.15,311640.8,73.71
312771.27,74.15,55.28,311745.44,73.91
312611.72,74.29,55.41,311751.62,74.09
312419.13,74.42,55.55,311725.29,74.26
312134.07,74.41,55.53,311518.66,74.26
311941.48,74.54,55.67,311500.63,74.44
311748.88,74.68,55.8,311550.06,74.63
311556.29,74.81,55.93,311501.57,74.8
311382.55,74.95,56.07,311997.9,75.1
311641.52,75.09,56.22,312945.19,75.41
311481.97,75.24,56.36,312942.06,75.59
311481.97,75.24,56.36,312942.06,75.59
311289.38,75.37,56.5,312916.32,75.77
311083.44,75.41,56.53,312924.55,75.85
311323.57,75.55,56.68,313155.31,76.0
310950.85,75.55,56.67,313051.88,76.06
310758.26,75.69,56.81,312956.86,76.22
310565.67,75.82,56.95,314041.17,76.67
310363.66,75.96,57.08,313574.23,76.75
310161.64,76.1,57.22,313523.24,76.92
310002.1,76.24,57.37,313529.42,77.11
310313.3,76.39,57.51,313491.8,77.17
310313.3,76.39,57.51,313491.8,77.17
310120.7,76.53,57.65,313545.34,77.38
309928.11,76.67,57.79,313491.1,77.55
309735.52,76.82,57.94,313479.41,77.74
309561.78,76.96,58.08,314710.43,78.24
309273.78,77.0,58.12,313775.01,78.12
309546.95,77.16,58.28,313780.33,78.21
309546.95,77.16,58.28,313780.33,78.21
309281.95,77.28,58.4,313868.65,78.43
309184.51,77.41,58.54,313675.39,78.54
308991.92,77.56,58.68,313645.65,78.73
308991.92,77.56,58.68,313645.65,78.73
308619.21,77.56,58.68,313708.16,78.84
308619.21,77.56,58.68,313708.16,78.84
308619.21,77.56,58.68,313708.16,78.84
308426.62,77.7,58.83,313670.63,79.03
308360.16,77.85,58.97,313572.82,79.16
308360.16,77.85,58.97,313572.82,79.16
308075.25,77.97,59.09,313627.84,79.38
308075.25,77.97,59.09,313627.84,79.38
308075.25,77.97,59.09,313627.84,79.38
307882.66,78.12,59.24,313589.71,79.57
308014.54,78.28,59.4,314199.54,79.86
307855.0,78.44,59.56,314191.28,80.06
307650.27,78.44,59.56,314003.85,80.06
307801.0,78.6,59.73,314044.34,80.2
307506.53,78.59,59.71,313733.81,80.19
307313.94,78.75,59.87,313722.31,80.39
307121.35,78.9,60.02,313891.06,80.64
306961.8,79.06,60.18,313897.24,80.85
307201.93,79.22,60.34,313872.66,80.94
306999.91,79.37,60.49,313297.46,81.0
306999.91,79.37,60.49,313297.46,81.0
306774.95,79.38,60.5,313354.16,81.08
306582.36,79.53,60.65,313324.75,81.28
306389.47,79.69,60.81,313971.74,81.66
306196.88,79.85,60.97,313929.04,81.87
306192.25,80.02,61.14,313949.02,82.04
306187.63,80.19,61.31,314461.78,82.35
306338.36,80.36,61.48,314434.95,82.49
306219.73,80.54,61.66,314302.84,82.67
306219.73,80.54,61.66,314302.84,82.67
305964.14,80.69,61.81,314674.01,82.98
305978.36,80.86,61.98,314216.57,83.04
306254.92,81.03,62.15,314249.82,83.15
306569.01,81.22,62.34,313945.05,83.17
306569.01,81.22,62.34,313945.05,83.17
307394.23,81.65,62.77,315255.75,83.74
307394.23,81.65,62.77,315255.75,83.74
307172.26,81.81,62.93,315631.61,84.07
307220.41,82.04,63.16,315918.53,84.37
307220.41,82.04,63.16,315918.53,84.37
307220.41,82.04,63.16,315918.53,84.37
307220.41,82.04,63.16,315918.53,84.37
307509.4,82.22,63.34,318227.63,85.09
307263.87,82.34,63.46,317636.46,85.12
307693.1,82.67,63.79,317416.73,85.29
307693.1,82.67,63.79,317416.73,85.29
308707.72,83.17,64.29,319273.92,86.02
308946.24,83.46,64.58,318978.61,86.17
309958.83,83.96,65.08,321036.34,86.96
309341.55,83.98,65.09,320509.29,87.01
310300.75,84.34,65.46,321741.35,87.45
309876.19,84.41,65.53,321462.13,87.57
309876.19,84.41,65.53,321462.13,87.57
310839.13,84.79,65.9,321887.56,87.8
310839.13,84.79,65.9,321887.56,87.8
311264.07,85.13,66.25,321658.06,87.98
312045.31,85.5,66.62,322690.05,88.42
312045.31,85.5,66.62,322690.05,88.42
311620.75,85.57,66.69,322055.48,88.44
311695.38,85.78,66.9,321541.9,88.49
312137.16,86.14,67.26,322267.91,88.94
312137.16,86.14,67.26,322267.91,88.94
313100.11,86.52,67.64,322694.55,89.17
313050.11,86.52,67.64,322644.55,89.17
313690.6,86.81,67.93,322761.86,89.32
314649.79,87.19,68.31,323790.51,89.72
314649.79,87.19,68.31,323790.51,89.72
314713.84,87.4,68.52,324317.06,90.07
315144.88,87.76,68.88,324123.95,90.27
315569.82,88.13,69.25,324886.25,90.73
315285.71,88.13,69.25,324586.01,90.73
315285.71,88.13,69.25,324586.01,90.73
315710.65,88.49,69.61,324549.21,90.97
315521.58,88.5,69.62,324334.34,90.97
315419.48,88.72,69.84,323563.45,91.01
315388.91,88.91,70.03,322839.1,91.01
315233.19,88.91,70.03,322682.31,91.01
315443.74,89.08,70.2,323394.96,91.33
315868.68,89.46,70.57,323370.24,91.58
316604.8,89.92,71.04,323060.08,91.75
317418.29,90.41,71.52,322861.32,91.96
318555.6,90.99,72.11,324597.75,92.72
319692.91,91.58,72.69,326048.23,93.4
321884.86,92.47,73.59,328619.19,94.4
321271.29,92.56,73.68,327802.57,94.44
321271.29,92.56,73.68,327802.57,94.44
321271.29,92.56,73.68,327802.57,94.44
321271.29,92.56,73.68,327802.57,94.44
322419.37,93.16,74.27,327642.49,94.67
323554.65,93.76,74.87,327469.78,94.89
323396.68,93.75,74.87,327311.82,94.89
324540.48,94.36,75.48,327398.27,95.19
325675.76,94.97,76.08,327497.45,95.5
325793.63,95.23,76.34,326437.78,95.41
327461.48,95.84,76.96,328404.27,96.12
328621.29,96.47,77.58,328538.52,96.44
328768.75,96.79,77.91,329406.77,96.98
328356.87,96.8,77.92,328972.85,96.98
328356.87,96.8,77.92,328972.85,96.98
328356.87,96.8,77.92,328972.85,96.98
327841.28,96.88,78.0,328384.05,97.04
328239.81,97.16,78.27,327089.35,96.82
328885.35,97.64,78.75,326525.21,96.94
331093.75,98.48,79.6,326729.62,97.19
330898.14,98.66,79.78,327318.29,97.6
330898.14,98.66,79.78,327318.29,97.6
330339.84,98.79,79.91,326395.36,97.61
330339.84,98.79,79.91,326395.36,97.61
330339.84,98.79,79.91,326395.36,97.61
330339.84,98.79,79.91,326395.36,97.61
330339.84,98.79,79.91,326395.36,97.61
330339.84,98.79,79.91,326395.36,97.61
329723.84,98.85,79.96,325777.89,97.66
329723.84,98.85,79.96,325777.89,97.66
329723.84,98.85,79.96,325777.89,97.66
329723.84,98.85,79.96,325828.87,97.68
329723.84,98.85,79.96,325828.87,97.68
329723.84,98.85,79.96,325828.87,97.68
329723.84,98.85,79.96,325828.87,97.68
329723.84,98.85,79.96,325828.87,97.68
329723.84,98.85,79.96,325828.87,97.68
329723.84,98.85,79.96,325828.87,97.68
329723.84,98.85,79.96,325829.46,97.68
329723.84,98.85,79.96,325829.46,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329723.84,98.85,79.96,325822.43,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
329616.09,98.85,79.96,325737.8,97.68
328620.35,98.85,79.96,324744.02,97.68
328620.35,98.85,79.96,324744.02,97.68
328466.46,98.85,79.96,324585.63,97.68
328466.46,98.85,79.96,324585.63,97.68
328466.46,98.85,79.96,324585.63,97.68
328466.46,98.85,79.96,324585.63,97.68
328466.46,98.85,79.96,324585.63,97.68
328466.46,98.85,79.96,324585.63,97.68
328466.46,98.85,79.96,324585.63,97.68
328466.46,98.85,79.96,324585.63,97.68
