ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
604139.05,97.54,92.37,599578.64,96.8
604139.05,97.54,92.37,599578.64,96.8
603867.51,97.57,92.4,599224.1,96.82
603508.63,97.59,92.41,599001.98,96.86
603314.5,97.59,92.42,598843.33,96.87
603314.5,97.59,92.42,598843.33,96.87
603314.5,97.59,92.42,598843.33,96.87
603314.5,97.59,92.42,598843.33,96.87
602959.12,97.61,92.43,598528.58,96.89
602959.12,97.61,92.43,598528.58,96.89
602959.12,97.61,92.43,598528.58,96.89
602959.12,97.61,92.43,598528.58,96.89
602959.12,97.61,92.43,598528.58,96.89
602664.98,97.61,92.44,598173.28,96.88
602664.98,97.61,92.44,598173.28,96.88
602670.78,97.61,92.44,598176.02,96.88
602670.78,97.61,92.44,598176.02,96.88
602670.78,97.61,92.44,598176.02,96.88
602321.42,97.63,92.45,597951.32,96.92
602321.42,97.63,92.45,597951.32,96.92
601958.68,97.64,92.47,597541.04,96.93
601433.37,97.65,92.48,597047.37,96.94
601433.37,97.65,92.48,597047.37,96.94
601433.37,97.65,92.48,597047.37,96.94
601072.96,97.67,92.49,596773.61,96.97
601072.96,97.67,92.49,596773.61,96.97
600710.52,97.68,92.51,596344.8,96.97
600710.52,97.68,92.51,596344.8,96.97
600710.52,97.68,92.51,596344.8,96.97
600710.52,97.68,92.51,596344.8,96.97
600398.99,97.71,92.53,595933.33,96.98
600016.06,97.72,92.55,595520.13,96.99
600016.06,97.72,92.55,595520.13,96.99
600016.06,97.72,92.55,595520.13,96.99
599666.75,97.74,92.56,595111.28,96.99
599666.75,97.74,92.56,595111.28,96.99
599666.75,97.74,92.56,595111.28,96.99
599341.63,97.76,92.59,594743.72,97.01
599150.23,97.76,92.59,594564.19,97.01
599150.23,97.76,92.59,594564.19,97.01
599150.23,97.76,92.59,594564.19,97.01
599150.23,97.76,92.59,594564.19,97.01
599150.23,97.76,92.59,594564.19,97.01
598772.29,97.77,92.6,594147.9,97.02
598772.29,97.77,92.6,594147.9,97.02
598772.29,97.77,92.6,594147.9,97.02
598772.29,97.77,92.6,594147.9,97.02
598772.29,97.77,92.6,594147.9,97.02
598588.38,97.8,92.62,593913.42,97.03
598588.38,97.8,92.62,593913.42,97.03
598541.28,97.8,92.62,593870.24,97.03
598247.15,97.8,92.63,593604.98,97.04
598247.15,97.8,92.63,593604.98,97.04
598247.15,97.8,92.63,593604.98,97.04
597865.64,97.81,92.64,593199.78,97.05
597865.64,97.81,92.64,593199.78,97.05
597865.64,97.81,92.64,593199.78,97.05
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
597390.48,97.83,92.65,592676.44,97.06
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596871.97,97.85,92.67,592198.47,97.08
596534.88,97.85,92.68,591945.79,97.1
596130.63,97.86,92.69,591485.16,97.1
596130.63,97.86,92.69,591485.16,97.1
596130.63,97.86,92.69,591485.16,97.1
595931.64,97.9,92.73,591550.31,97.18
595931.64,97.9,92.73,591550.31,97.18
595931.64,97.9,92.73,591550.31,97.18
595931.64,97.9,92.73,591550.31,97.18
595500.24,97.92,92.75,591039.33,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
595209.94,97.92,92.75,590778.04,97.19
594689.91,97.93,92.76,590219.26,97.2
594689.91,97.93,92.76,590219.26,97.2
594689.91,97.93,92.76,590219.26,97.2
594336.2,97.95,92.78,589905.16,97.22
594336.2,97.95,92.78,589905.16,97.22
594336.2,97.95,92.78,589930.79,97.22
594336.2,97.95,92.78,589930.79,97.22
594336.2,97.95,92.78,589930.79,97.22
594336.2,97.95,92.78,589930.79,97.22
594063.78,97.96,92.79,589637.96,97.23
594063.78,97.96,92.79,589637.96,97.23
594063.78,97.96,92.79,589637.96,97.23
594063.78,97.96,92.79,589637.96,97.23
594063.78,97.96,92.79,589637.96,97.23
594063.78,97.96,92.79,589637.96,97.23
593824.14,97.97,92.8,589468.87,97.25
593824.14,97.97,92.8,589468.87,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593824.14,97.97,92.8,589461.42,97.25
593694.4,98.02,92.85,589070.29,97.26
593694.4,98.02,92.85,589070.29,97.26
593694.4,98.02,92.85,589070.29,97.26
593694.4,98.02,92.85,589070.29,97.26
593694.4,98.02,92.85,589070.29,97.26
593694.4,98.02,92.85,589070.29,97.26
593697.3,98.02,92.85,589071.53,97.26
593697.3,98.02,92.85,589071.53,97.26
593503.91,98.03,92.86,588953.99,97.28
593216.82,98.03,92.86,588697.34,97.29
593216.82,98.03,92.86,588697.34,97.29
593216.82,98.03,92.86,588697.34,97.29
592739.15,98.04,92.87,588201.42,97.29
592739.15,98.04,92.87,588201.42,97.29
592739.15,98.04,92.87,588201.42,97.29
592426.14,98.07,92.9,587789.71,97.3
592426.14,98.07,92.9,587789.71,97.3
592426.14,98.07,92.9,587789.71,97.3
592426.14,98.07,92.9,587789.71,97.3
592426.14,98.07,92.9,587789.71,97.3
592117.29,98.09,92.92,587554.17,97.34
592117.29,98.09,92.92,587554.17,97.34
592117.29,98.09,92.92,587554.17,97.34
592117.29,98.09,92.92,587554.17,97.34
592117.29,98.09,92.92,587554.17,97.34
592117.29,98.09,92.92,587554.17,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591918.82,98.1,92.92,587345.71,97.34
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591581.73,98.1,92.93,587029.83,97.35
591008.16,98.1,92.93,586446.08,97.35
591008.16,98.1,92.93,586446.08,97.35
591008.16,98.1,92.93,586446.08,97.35
591008.16,98.1,92.93,586446.08,97.35
591008.16,98.1,92.93,586446.08,97.35
591008.16,98.1,92.93,586446.08,97.35
591008.16,98.1,92.93,586446.08,97.35
591008.16,98.1,92.93,586418.78,97.34
591008.16,98.1,92.93,586418.78,97.34
591008.16,98.1,92.93,586418.78,97.34
590804.03,98.11,92.93,586232.76,97.35
590804.03,98.11,92.93,586232.76,97.35
590804.03,98.11,92.93,586232.76,97.35
590449.07,98.14,92.96,585795.28,97.36
590449.07,98.14,92.96,585795.28,97.36
590449.07,98.14,92.96,585795.28,97.36
590232.08,98.14,92.96,585574.6,97.36
590232.08,98.14,92.96,585574.6,97.36
590232.08,98.14,92.96,585582.96,97.36
590232.08,98.14,92.96,585582.96,97.36
590232.08,98.14,92.96,585582.96,97.36
589754.95,98.15,92.97,585064.18,97.37
589754.95,98.15,92.97,585064.18,97.37
589754.95,98.15,92.97,585064.18,97.37
589754.95,98.15,92.97,585064.18,97.37
589754.95,98.15,92.97,585064.18,97.37
589754.95,98.15,92.97,585064.18,97.37
589550.82,98.15,92.98,584852.37,97.37
589550.82,98.15,92.98,584852.37,97.37
589550.82,98.15,92.98,584852.37,97.37
589257.43,98.15,92.98,584545.52,97.37
588257.43,98.15,92.98,583545.52,97.36
587867.33,98.16,92.99,583183.89,97.38
587867.33,98.16,92.99,583183.89,97.38
587573.2,98.16,92.99,582907.86,97.39
587289.32,98.17,93.0,582615.59,97.39
587289.32,98.17,93.0,582615.59,97.39
587289.32,98.17,93.0,582615.59,97.39
587289.32,98.17,93.0,582615.59,97.39
587028.6,98.17,93.0,582370.39,97.39
587028.6,98.17,93.0,582370.39,97.39
586616.19,98.18,93.0,581973.07,97.4
586616.19,98.18,93.0,581973.07,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
586033.4,98.18,93.0,581391.87,97.4
585651.9,98.19,93.02,581015.83,97.41
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
585356.29,98.19,93.02,580739.17,97.42
584944.75,98.2,93.03,580342.72,97.43
584944.75,98.2,93.03,580342.72,97.43
584794.03,98.2,93.03,580229.65,97.43
584794.03,98.2,93.03,580229.65,97.43
584794.03,98.2,93.03,580223.19,97.43
584794.03,98.2,93.03,580223.19,97.43
584499.9,98.2,93.03,579968.89,97.44
584499.9,98.2,93.03,579968.89,97.44
584499.9,98.2,93.03,579968.89,97.44
584341.51,98.2,93.03,579830.62,97.44
583802.05,98.21,93.04,579291.16,97.45
583802.05,98.21,93.04,579291.16,97.45
583802.05,98.21,93.04,579291.16,97.45
583802.05,98.21,93.04,579291.16,97.45
583802.05,98.21,93.04,579291.16,97.45
583802.05,98.21,93.04,579291.16,97.45
583359.25,98.23,93.06,578689.83,97.45
583359.25,98.23,93.06,578689.83,97.45
583359.25,98.23,93.06,578700.05,97.45
583359.25,98.23,93.06,578700.05,97.45
583022.16,98.24,93.06,578346.83,97.45
583022.16,98.24,93.06,578346.83,97.45
583022.16,98.24,93.06,578346.83,97.45
583022.16,98.24,93.06,578346.83,97.45
583022.16,98.24,93.06,578346.83,97.45
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582489.4,98.24,93.07,577814.07,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
582192.31,98.25,93.08,577505.74,97.46
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581898.18,98.25,93.08,577251.23,97.47
581611.09,98.26,93.08,577006.88,97.48
581611.09,98.26,93.08,577006.88,97.48
581611.09,98.26,93.08,577006.88,97.48
581611.09,98.26,93.08,577006.88,97.48
581611.09,98.26,93.08,577006.88,97.48
581327.57,98.26,93.09,576766.09,97.49
581327.57,98.26,93.09,576766.09,97.49
581327.57,98.26,93.09,576766.09,97.49
581327.57,98.26,93.09,576766.09,97.49
581327.57,98.26,93.09,576766.09,97.49
581327.57,98.26,93.09,576766.09,97.49
581327.57,98.26,93.09,576766.09,97.49
581034.17,98.27,93.09,576510.78,97.5
581034.17,98.27,93.09,576510.78,97.5
581034.17,98.27,93.09,576510.78,97.5
581034.17,98.27,93.09,576510.78,97.5
580740.04,98.27,93.1,576214.74,97.5
580740.04,98.27,93.1,576214.74,97.5
580740.04,98.27,93.1,576214.74,97.5
580740.04,98.27,93.1,576214.74,97.5
580740.04,98.27,93.1,576214.74,97.5
580740.04,98.27,93.1,576214.74,97.5
580740.04,98.27,93.1,576214.74,97.5
580445.91,98.27,93.1,575919.45,97.51
580445.91,98.27,93.1,575919.45,97.51
580445.91,98.27,93.1,575919.45,97.51
580445.91,98.27,93.1,575919.45,97.51
580445.91,98.27,93.1,575919.45,97.51
580445.91,98.27,93.1,575919.45,97.51
580445.91,98.27,93.1,575919.45,97.51
580445.91,98.27,93.1,575919.45,97.51
580287.36,98.27,93.1,575770.72,97.51
580287.36,98.27,93.1,575770.72,97.51
580287.36,98.27,93.1,575770.72,97.51
580287.36,98.27,93.1,575770.72,97.51
580002.68,98.28,93.1,575476.85,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579894.13,98.28,93.1,575369.2,97.51
579489.55,98.29,93.11,574981.46,97.52
579489.55,98.29,93.11,574981.46,97.52
579489.55,98.29,93.11,575019.64,97.53
579489.55,98.29,93.11,575019.64,97.53
579489.55,98.29,93.11,575019.64,97.53
579489.55,98.29,93.11,575019.64,97.53
579489.55,98.29,93.11,575019.64,97.53
579145.59,98.3,93.13,574698.93,97.55
579145.59,98.3,93.13,574698.93,97.55
579145.59,98.3,93.13,574698.93,97.55
579145.59,98.3,93.13,574698.93,97.55
579145.59,98.3,93.13,574698.93,97.55
579145.59,98.3,93.13,574698.93,97.55
579145.59,98.3,93.13,574698.93,97.55
578562.8,98.3,93.13,574120.17,97.55
578562.8,98.3,93.13,574120.17,97.55
578562.8,98.3,93.13,574120.17,97.55
578352.39,98.3,93.13,573908.56,97.55
578352.39,98.3,93.13,573908.56,97.55
578352.39,98.3,93.13,573908.56,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573585.95,97.55
578065.3,98.31,93.14,573602.56,97.55
578065.3,98.31,93.14,573602.56,97.55
578065.3,98.31,93.14,573602.56,97.55
578065.3,98.31,93.14,573602.56,97.55
578065.3,98.31,93.14,573602.56,97.55
577650.03,98.32,93.14,573204.71,97.56
577321.26,98.32,93.15,572888.48,97.57
577027.13,98.32,93.15,572549.49,97.56
577027.13,98.32,93.15,572549.49,97.56
577027.13,98.32,93.15,572549.49,97.56
577027.13,98.32,93.15,572549.49,97.56
577027.13,98.32,93.15,572549.49,97.56
577027.13,98.32,93.15,572549.49,97.56
576614.72,98.33,93.16,572155.88,97.57
576614.72,98.33,93.16,572155.88,97.57
576614.72,98.33,93.16,572155.88,97.57
576614.72,98.33,93.16,572155.88,97.57
576614.72,98.33,93.16,572155.88,97.57
576614.72,98.33,93.16,572155.88,97.57
576614.72,98.33,93.16,572128.76,97.57
576233.22,98.34,93.17,571723.56,97.57
576233.22,98.34,93.17,571723.56,97.57
576233.22,98.34,93.17,571723.56,97.57
576233.22,98.34,93.17,571723.56,97.57
576233.22,98.34,93.17,571723.56,97.57
576233.22,98.34,93.17,571723.56,97.57
576233.22,98.34,93.17,571723.56,97.57
576233.22,98.34,93.17,571723.56,97.57
575899.34,98.35,93.18,571406.76,97.58
575899.34,98.35,93.18,571406.76,97.58
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575456.49,98.35,93.18,570963.91,97.59
575236.09,98.35,93.18,570772.35,97.59
575236.09,98.35,93.18,570772.35,97.59
575236.09,98.35,93.18,570772.35,97.59
575236.09,98.35,93.18,570779.85,97.59
575236.09,98.35,93.18,570779.85,97.59
575236.09,98.35,93.18,570779.85,97.59
575236.09,98.35,93.18,570779.85,97.59
575236.09,98.35,93.18,570779.85,97.59
575236.09,98.35,93.18,570779.85,97.59
575236.09,98.35,93.18,570779.85,97.59
575077.69,98.35,93.18,570619.94,97.59
575077.69,98.35,93.18,570619.94,97.59
575077.69,98.35,93.18,570619.94,97.59
575077.69,98.35,93.18,570617.87,97.59
575077.69,98.35,93.18,570617.87,97.59
575077.69,98.35,93.18,570617.87,97.59
575077.69,98.35,93.18,570617.87,97.59
575077.69,98.35,93.18,570617.87,97.59
575077.69,98.35,93.18,570617.87,97.59
575077.69,98.35,93.18,570617.87,97.59
575077.69,98.35,93.18,570617.87,97.59
574746.29,98.36,93.19,570267.24,97.59
574335.4,98.37,93.19,569834.41,97.6
574335.4,98.37,93.19,569834.41,97.6
574335.4,98.37,93.19,569834.41,97.6
574335.4,98.37,93.19,569834.41,97.6
573922.99,98.37,93.2,569401.58,97.6
573922.99,98.37,93.2,569401.58,97.6
573922.99,98.37,93.2,569401.58,97.6
573922.99,98.37,93.2,569401.58,97.6
573922.99,98.37,93.2,569401.58,97.6
573922.99,98.37,93.2,569401.58,97.6
573922.99,98.37,93.2,569401.58,97.6
573922.99,98.37,93.2,569401.58,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573716.74,98.38,93.2,569210.88,97.6
573421.47,98.38,93.21,568907.9,97.6
573421.47,98.38,93.21,568907.9,97.6
573421.47,98.38,93.21,568907.9,97.6
573421.47,98.38,93.21,568907.9,97.6
573421.47,98.38,93.21,568907.9,97.6
573421.47,98.38,93.21,568900.44,97.6
573421.47,98.38,93.21,568900.44,97.6
573421.47,98.38,93.21,568900.44,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568676.96,97.6
573223.0,98.38,93.21,568670.9,97.6
573223.0,98.38,93.21,568670.9,97.6
573223.0,98.38,93.21,568670.9,97.6
573223.0,98.38,93.21,568670.9,97.6
573223.0,98.38,93.21,568670.9,97.6
573223.0,98.38,93.21,568670.9,97.6
573223.0,98.38,93.21,568670.9,97.6
573223.0,98.38,93.21,568670.9,97.6
573032.01,98.39,93.22,568451.54,97.6
573032.01,98.39,93.22,568451.54,97.6
573032.01,98.39,93.22,568451.54,97.6
572615.97,98.4,93.23,567990.91,97.6
572615.97,98.4,93.23,567990.91,97.6
572615.97,98.4,93.23,567990.91,97.6
572615.97,98.4,93.23,567990.91,97.6
572615.97,98.4,93.23,567990.91,97.6
572615.97,98.4,93.23,567990.91,97.6
572623.37,98.4,93.23,567992.42,97.6
572623.37,98.4,93.23,567992.42,97.6
572623.37,98.4,93.23,567992.42,97.6
572623.37,98.4,93.23,567992.42,97.6
572623.37,98.4,93.23,567992.42,97.6
572623.37,98.4,93.23,567992.42,97.6
572623.37,98.4,93.23,567992.42,97.6
572303.37,98.4,93.23,567672.42,97.6
572303.37,98.4,93.23,567672.42,97.6
572303.37,98.4,93.23,567672.42,97.6
572303.37,98.4,93.23,567672.42,97.6
572303.37,98.4,93.23,567672.42,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
572104.91,98.4,93.23,567435.67,97.6
571821.03,98.41,93.24,567135.23,97.6
571821.03,98.41,93.24,567135.23,97.6
571821.03,98.41,93.24,567135.23,97.6
571821.03,98.41,93.24,567135.23,97.6
571821.03,98.41,93.24,567135.23,97.6
571527.69,98.41,93.24,566832.25,97.6
571527.69,98.41,93.24,566832.25,97.6
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
571086.99,98.42,93.25,566395.95,97.61
570928.59,98.42,93.24,566238.19,97.61
570707.88,98.42,93.25,566033.0,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570707.88,98.42,93.25,566031.52,97.61
570326.38,98.43,93.26,565626.32,97.62
570326.38,98.43,93.26,565626.32,97.62
570326.38,98.43,93.26,565626.32,97.62
570326.38,98.43,93.26,565626.32,97.62
570326.38,98.43,93.26,565626.32,97.62
570134.23,98.44,93.26,565415.69,97.62
570134.23,98.44,93.26,565415.69,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
569923.82,98.44,93.27,565166.38,97.62
