ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1281936.6,22.07,1.57,203834.28,3.51
1281920.41,22.07,1.58,203928.52,3.51
1281904.21,22.08,1.58,204022.76,3.51
1281699.23,22.08,1.58,204019.53,3.51
1281494.26,22.08,1.58,204017.46,3.51
1281300.95,22.08,1.58,203356.15,3.5
1281095.97,22.08,1.58,203298.75,3.5
1280891.0,22.08,1.58,203300.33,3.5
1280686.02,22.08,1.58,203413.91,3.51
1280681.49,22.08,1.58,202930.32,3.5
1280681.49,22.08,1.58,202930.32,3.5
1280476.51,22.08,1.58,202928.92,3.5
1280709.82,22.09,1.59,202674.28,3.5
1280709.82,22.09,1.59,202672.62,3.5
1280935.96,22.1,1.6,202980.16,3.5
1280935.96,22.1,1.6,202922.76,3.5
1280935.96,22.1,1.6,202865.36,3.5
1280730.98,22.1,1.6,202840.34,3.5
1280730.98,22.1,1.6,202837.11,3.5
1280526.01,22.1,1.6,202778.12,3.5
1280526.01,22.1,1.6,202776.47,3.5
1280526.01,22.1,1.6,202719.07,3.5
1280853.72,22.1,1.61,202715.83,3.5
1280853.72,22.1,1.61,202715.83,3.5
1280648.74,22.1,1.61,202712.6,3.5
1280648.74,22.1,1.61,202712.6,3.5
1280648.74,22.1,1.61,202655.2,3.5
1280443.77,22.1,1.61,202597.8,3.5
1280427.57,22.11,1.61,202595.77,3.5
1280427.57,22.11,1.61,202594.11,3.5
1280411.37,22.11,1.61,202594.02,3.5
1280206.4,22.11,1.61,202594.02,3.5
1280440.83,22.12,1.62,202593.95,3.5
1280675.26,22.12,1.62,202592.2,3.5
1280901.4,22.13,1.63,202832.91,3.5
1280696.42,22.13,1.63,202834.18,3.5
1281024.13,22.13,1.64,202930.45,3.51
1282559.97,22.16,1.66,205989.49,3.56
1282559.97,22.16,1.66,205932.09,3.56
1282354.99,22.16,1.66,205930.26,3.56
1282150.02,22.16,1.66,205928.83,3.56
1281945.04,22.16,1.66,205927.45,3.56
1281740.07,22.16,1.66,205927.45,3.56
1281740.07,22.16,1.66,206032.83,3.56
1282067.78,22.17,1.67,205975.43,3.56
1282969.65,22.19,1.69,207273.68,3.58
1283581.61,22.2,1.7,207401.11,3.59
1283581.61,22.2,1.7,207401.11,3.59
1283376.63,22.2,1.7,207399.28,3.59
1283171.66,22.2,1.7,207399.28,3.59
1283577.7,22.21,1.71,207410.84,3.59
1283372.73,22.21,1.71,207410.84,3.59
1283372.73,22.21,1.71,207353.44,3.59
1283372.73,22.21,1.71,207350.27,3.59
1283372.73,22.21,1.71,207408.12,3.59
1283607.16,22.21,1.72,207705.83,3.59
1283590.96,22.22,1.72,207796.67,3.6
1283972.26,22.22,1.73,207797.87,3.6
1283767.28,22.22,1.73,207797.87,3.6
1283562.3,22.22,1.73,207795.81,3.6
1283866.51,22.23,1.73,207796.55,3.6
1284226.54,22.24,1.74,207249.14,3.59
1284021.56,22.24,1.74,207453.84,3.59
1284349.27,22.24,1.75,207450.61,3.59
1284144.29,22.24,1.75,207448.75,3.59
1284144.29,22.24,1.75,207391.35,3.59
1283939.32,22.24,1.75,207389.5,3.59
1284337.53,22.25,1.76,207447.63,3.59
1284132.55,22.25,1.76,207462.92,3.6
1283927.58,22.25,1.76,207394.89,3.59
1283911.38,22.26,1.76,207393.49,3.6
1284145.81,22.26,1.76,207484.09,3.6
1283940.84,22.26,1.76,207480.85,3.6
1283940.84,22.26,1.76,207423.45,3.6
1283940.84,22.26,1.76,207421.8,3.6
1284175.27,22.27,1.77,207420.04,3.6
1284409.7,22.27,1.78,207510.64,3.6
1284204.72,22.27,1.78,207510.64,3.6
1284188.52,22.28,1.78,207510.64,3.6
1283983.55,22.28,1.78,207507.41,3.6
1283778.57,22.28,1.78,207450.01,3.6
1283573.6,22.28,1.78,207448.85,3.6
1283368.62,22.28,1.78,207391.45,3.6
1283368.62,22.28,1.78,207334.05,3.6
1283163.65,22.28,1.78,207330.81,3.6
1283163.65,22.28,1.78,207330.81,3.6
1283491.35,22.29,1.79,207427.09,3.6
1283286.38,22.29,1.79,207427.09,3.6
1283684.59,22.29,1.8,207438.97,3.6
1283917.9,22.3,1.8,207184.33,3.6
1283712.92,22.3,1.8,207184.13,3.6
1283507.94,22.3,1.8,207319.18,3.6
1283507.94,22.3,1.8,207261.78,3.6
1283302.97,22.3,1.81,207261.78,3.6
1283097.99,22.3,1.81,207259.95,3.6
1283332.42,22.31,1.81,207684.26,3.61
1283332.42,22.31,1.81,207626.86,3.61
1283127.45,22.31,1.81,207623.63,3.61
1283127.45,22.31,1.81,207623.63,3.61
1282922.47,22.31,1.81,207566.23,3.61
1282717.5,22.31,1.81,207581.52,3.61
1282512.52,22.31,1.81,207579.68,3.61
1282307.55,22.31,1.81,207579.68,3.61
1282291.35,22.31,1.82,207579.62,3.61
1282619.06,22.32,1.82,207913.93,3.62
1282619.06,22.32,1.82,207911.79,3.62
1282619.06,22.32,1.82,207911.79,3.62
1283436.18,22.34,1.84,208374.5,3.63
1283419.99,22.34,1.84,208373.12,3.63
1283215.01,22.34,1.84,208783.76,3.63
1283215.01,22.34,1.84,208872.11,3.64
1283449.44,22.34,1.85,208962.71,3.64
1283244.47,22.34,1.85,208925.74,3.64
1283478.9,22.35,1.85,208923.99,3.64
1283273.92,22.35,1.85,208866.59,3.64
1284360.59,22.37,1.87,209349.01,3.65
1284155.61,22.37,1.87,209345.78,3.65
1283950.64,22.37,1.87,209342.54,3.65
1283950.64,22.37,1.87,209285.15,3.65
1284185.07,22.38,1.88,209283.39,3.65
1283980.09,22.38,1.88,209283.39,3.65
1283963.89,22.38,1.88,209431.42,3.65
1283963.89,22.38,1.88,209306.53,3.65
1284190.03,22.39,1.89,209372.62,3.65
1284423.34,22.4,1.9,209117.98,3.65
1284546.58,22.4,1.9,209071.9,3.65
1284341.6,22.4,1.9,209070.53,3.65
1284136.62,22.4,1.9,209072.11,3.65
1284120.43,22.4,1.91,209070.92,3.65
1284104.23,22.41,1.91,209068.88,3.65
1283899.25,22.41,1.91,209068.88,3.65
1283899.25,22.41,1.91,209067.22,3.65
1283519.85,22.4,1.9,208919.23,3.65
1283314.87,22.4,1.9,208884.4,3.65
1283298.68,22.41,1.91,208884.4,3.65
1283298.68,22.41,1.91,208928.35,3.65
1284085.49,22.42,1.92,209435.2,3.66
1284085.49,22.42,1.92,209431.97,3.66
1284085.49,22.42,1.92,209428.81,3.66
1283880.51,22.42,1.92,209426.95,3.66
1283880.51,22.42,1.92,209423.72,3.66
1283675.54,22.42,1.92,209423.72,3.66
1283470.56,22.42,1.92,209423.72,3.66
1283470.56,22.42,1.92,209423.72,3.66
1283704.99,22.43,1.93,209421.97,3.66
1283500.02,22.43,1.93,209420.59,3.66
1283295.04,22.43,1.93,209361.61,3.66
1283211.12,22.43,1.93,209395.66,3.66
1283194.92,22.43,1.93,209489.9,3.66
1283194.92,22.43,1.93,209489.9,3.66
1283194.92,22.43,1.93,209432.5,3.66
1283221.58,22.43,1.94,209929.26,3.67
1283016.61,22.44,1.94,209871.87,3.67
1283016.61,22.44,1.94,209814.47,3.67
1283016.61,22.44,1.94,209757.07,3.67
1282811.63,22.44,1.94,209753.83,3.67
1282606.65,22.44,1.94,209769.12,3.67
1282401.68,22.44,1.94,209765.89,3.67
1282397.15,22.44,1.94,209282.3,3.66
1282380.95,22.44,1.94,209280.27,3.66
1282380.95,22.44,1.94,209324.21,3.66
1282666.88,22.45,1.95,209489.29,3.67
1282461.9,22.45,1.95,209490.41,3.67
1282445.71,22.45,1.95,209488.37,3.67
1282445.71,22.45,1.95,209430.97,3.67
1282445.71,22.45,1.95,209892.55,3.67
1282680.14,22.46,1.96,209983.14,3.68
1282663.94,22.46,1.96,209983.14,3.68
1282898.37,22.47,1.97,209981.74,3.68
1282898.37,22.47,1.97,209980.08,3.68
1282693.39,22.47,1.97,209995.37,3.68
1282677.2,22.47,1.97,209995.37,3.68
1282911.63,22.48,1.98,210253.45,3.68
1282501.68,22.48,1.98,210268.47,3.69
1282485.48,22.48,1.98,210267.27,3.69
1282813.19,22.49,1.99,210267.27,3.69
1282796.99,22.49,1.99,210361.51,3.69
1282592.02,22.49,1.99,210360.35,3.69
1282387.04,22.49,1.99,210358.97,3.69
1282182.06,22.49,1.99,210374.26,3.69
1281732.11,22.49,1.99,209817.64,3.68
1282038.42,22.49,1.99,208909.2,3.67
1282302.85,22.5,2.0,208529.88,3.66
1282302.85,22.5,2.0,208528.22,3.66
1282097.87,22.5,2.0,208470.82,3.66
1281892.9,22.5,2.0,208469.25,3.66
1281876.7,22.5,2.0,208563.49,3.66
1281860.5,22.51,2.01,208563.49,3.66
1281655.53,22.51,2.01,208560.25,3.66
1281655.53,22.51,2.01,208560.25,3.66
1281639.33,22.51,2.01,208558.22,3.66
1281639.33,22.51,2.01,208558.02,3.66
1281886.56,22.52,2.02,208263.67,3.66
1281886.56,22.52,2.02,208263.67,3.66
1281870.37,22.52,2.02,208354.51,3.66
1281665.39,22.52,2.02,208354.51,3.66
1282063.6,22.53,2.03,208351.28,3.66
1282047.41,22.53,2.03,208351.28,3.66
1281842.43,22.53,2.03,208293.88,3.66
1281637.46,22.53,2.03,208293.35,3.66
1281432.48,22.53,2.03,208293.35,3.66
1281227.5,22.53,2.03,208288.92,3.66
1281022.53,22.53,2.04,208271.74,3.66
1281022.53,22.53,2.04,208268.51,3.66
1281006.33,22.54,2.04,208416.54,3.67
1281240.76,22.54,2.04,208413.31,3.67
1281475.19,22.55,2.05,208410.08,3.67
1281270.22,22.55,2.05,208411.66,3.67
1281065.24,22.55,2.05,208413.25,3.67
1281463.45,22.56,2.06,208413.25,3.67
1281258.48,22.56,2.06,208411.39,3.67
1281242.28,22.56,2.06,207611.5,3.66
1281242.28,22.56,2.06,207608.27,3.66
1281226.08,22.56,2.06,207702.51,3.66
1281209.89,22.57,2.07,207700.48,3.66
1281004.91,22.57,2.07,207700.48,3.66
1281239.34,22.57,2.07,207697.24,3.66
1281034.36,22.57,2.07,207598.27,3.66
1280829.39,22.57,2.08,207597.1,3.66
1280952.62,22.58,2.08,207597.1,3.66
1280868.71,22.58,2.08,207348.16,3.66
1280663.73,22.58,2.08,207346.59,3.66
1280906.45,22.59,2.09,207345.97,3.66
1280906.45,22.59,2.09,207344.49,3.66
1280701.48,22.59,2.09,207342.63,3.66
1280496.5,22.59,2.09,207339.4,3.66
1280711.1,22.59,2.1,207282.0,3.66
1280597.99,22.59,2.09,207299.46,3.66
1280393.02,22.59,2.09,207296.23,3.66
1280188.04,22.59,2.1,207296.23,3.66
1279983.06,22.59,2.1,207436.11,3.66
1279778.09,22.59,2.1,207378.71,3.66
1279573.11,22.59,2.1,207378.71,3.66
1279388.13,22.59,2.1,207262.04,3.66
1279388.13,22.59,2.1,207258.81,3.66
1279715.84,22.6,2.1,207255.58,3.66
1279510.87,22.6,2.1,207182.89,3.66
1279494.67,22.6,2.11,207330.92,3.66
1279289.7,22.61,2.11,207330.92,3.66
1279161.33,22.61,2.11,207648.18,3.67
1279489.04,22.61,2.12,207644.94,3.67
1279489.04,22.61,2.12,207643.28,3.67
1279489.04,22.61,2.12,207641.63,3.67
1279489.04,22.61,2.12,207685.57,3.67
1279489.04,22.61,2.12,207533.93,3.67
1279816.75,22.62,2.12,207630.21,3.67
1279816.75,22.62,2.12,207945.24,3.68
1279611.77,22.62,2.12,207945.24,3.68
1279406.8,22.62,2.12,207945.24,3.68
1279406.8,22.62,2.12,207942.01,3.68
1279641.23,22.63,2.13,207983.63,3.68
1279968.93,22.64,2.14,208255.31,3.68
1279968.93,22.64,2.14,208208.14,3.68
1279763.96,22.64,2.14,208206.31,3.68
1279763.96,22.64,2.14,208206.3,3.68
1279998.39,22.64,2.14,208203.07,3.68
1279998.39,22.64,2.14,208203.07,3.68
1279998.39,22.64,2.14,208247.02,3.68
1279998.39,22.64,2.14,208174.33,3.68
1279793.41,22.64,2.14,208189.62,3.68
1279793.41,22.64,2.14,208186.39,3.68
1279970.72,22.65,2.15,207277.13,3.67
1279954.52,22.65,2.15,207275.09,3.67
1279954.52,22.65,2.15,207217.69,3.67
1279749.55,22.65,2.15,207215.84,3.67
1281509.82,22.68,2.19,208026.55,3.68
1281509.82,22.68,2.19,208034.34,3.68
1281304.84,22.68,2.19,208049.63,3.68
1281099.87,22.68,2.19,208052.04,3.68
1280894.89,22.68,2.19,208049.97,3.68
1280878.69,22.69,2.19,208368.41,3.69
1280862.5,22.69,2.19,208366.37,3.69
1280846.3,22.69,2.2,208366.37,3.69
1280641.32,22.69,2.2,208366.37,3.69
1280641.32,22.69,2.2,208383.82,3.69
1280625.13,22.7,2.2,208478.06,3.69
1280867.85,22.7,2.21,208477.43,3.7
1281273.89,22.71,2.21,208534.51,3.7
1281068.92,22.71,2.21,208477.11,3.7
1280863.94,22.71,2.21,208478.69,3.7
1280905.21,22.71,2.22,208557.34,3.7
1280700.23,22.71,2.22,208557.34,3.7
1280942.95,22.72,2.22,208557.34,3.7
1281066.19,22.73,2.23,208561.33,3.7
1280861.21,22.73,2.23,208535.58,3.7
1280861.21,22.73,2.23,208579.52,3.7
1280656.24,22.73,2.23,208579.52,3.7
1280898.96,22.73,2.23,208578.33,3.7
1281133.39,22.74,2.24,208576.57,3.7
1280928.41,22.74,2.24,208576.57,3.7
1280928.41,22.74,2.24,208600.19,3.7
1280723.44,22.74,2.24,208596.96,3.7
1280518.46,22.74,2.24,208612.25,3.7
1281096.91,22.75,2.26,208643.46,3.71
1280891.93,22.75,2.26,208641.39,3.71
1280686.96,22.75,2.26,208641.39,3.71
1280481.98,22.75,2.26,208735.95,3.71
1280716.41,22.76,2.26,208735.95,3.71
1280511.43,22.76,2.26,208735.95,3.71
1280306.46,22.76,2.26,208678.55,3.71
1280540.89,22.77,2.27,208678.55,3.71
1280244.76,22.77,2.27,208319.9,3.7
1280244.76,22.77,2.27,208168.26,3.7
1280228.57,22.77,2.27,208166.22,3.7
1280023.59,22.77,2.27,208167.81,3.7
1279818.62,22.77,2.27,208169.39,3.7
1279802.42,22.77,2.27,208263.63,3.71
1279802.42,22.77,2.27,208260.4,3.71
1279597.44,22.77,2.28,208258.83,3.71
1279273.41,22.77,2.27,208065.08,3.7
1279516.13,22.78,2.28,208134.71,3.7
1279311.16,22.78,2.28,208132.65,3.71
1279545.59,22.78,2.28,208132.58,3.71
1279780.02,22.79,2.29,208131.01,3.71
1279575.04,22.79,2.29,208129.44,3.71
1280278.92,22.8,2.3,208770.78,3.72
1280513.35,22.81,2.31,209195.09,3.73
1280308.37,22.81,2.31,209195.09,3.73
1280308.37,22.81,2.31,209215.64,3.73
1280103.4,22.81,2.31,209217.22,3.73
1280098.86,22.81,2.31,208733.63,3.72
1280447.22,22.82,2.32,208785.99,3.72
1280242.25,22.82,2.32,208784.59,3.72
1280226.05,22.82,2.32,208783.39,3.72
1280021.07,22.82,2.32,208781.56,3.72
1280021.07,22.82,2.32,208991.61,3.73
1279382.34,22.81,2.32,208246.21,3.71
1279177.37,22.81,2.32,208187.22,3.71
1278972.39,22.81,2.32,208187.22,3.71
1278767.41,22.82,2.32,208129.82,3.71
1278767.41,22.82,2.32,208128.16,3.71
1278767.41,22.82,2.32,208172.11,3.71
1278520.66,22.81,2.32,207890.77,3.71
1278755.09,22.82,2.32,207981.36,3.71
1278550.11,22.82,2.32,207982.95,3.71
1278345.14,22.82,2.32,207981.09,3.71
1278328.94,22.82,2.33,208071.94,3.72
1278576.17,22.83,2.34,207777.59,3.71
1278576.17,22.83,2.34,207790.44,3.71
1278810.6,22.84,2.34,207998.67,3.71
1278605.63,22.84,2.34,207991.12,3.72
1278400.65,22.84,2.34,207933.72,3.72
1278207.34,22.84,2.34,207272.4,3.7
1278207.34,22.84,2.34,207269.24,3.7
1278002.37,22.84,2.34,207222.06,3.7
1277797.39,22.84,2.34,207164.66,3.7
1277797.39,22.84,2.34,207283.46,3.71
1277920.63,22.85,2.35,207527.52,3.71
1278163.35,22.85,2.36,207526.9,3.71
1278397.78,22.86,2.36,207617.49,3.71
1277947.82,22.85,2.36,207204.92,3.71
1277742.85,22.85,2.36,207204.85,3.71
1278141.06,22.86,2.37,207228.83,3.71
1278375.49,22.87,2.37,207822.62,3.72
1278375.49,22.87,2.37,207822.62,3.72
1278375.49,22.87,2.37,207822.62,3.72
1278773.7,22.88,2.38,207819.39,3.72
1278568.72,22.88,2.38,207827.11,3.72
1278552.53,22.88,2.38,207921.35,3.72
1278173.12,22.88,2.38,207773.35,3.72
1278407.55,22.88,2.38,207757.96,3.72
1278391.35,22.88,2.39,207757.96,3.72
1278625.79,22.89,2.39,207754.73,3.72
1278420.81,22.89,2.39,207754.73,3.72
1278215.83,22.89,2.39,207754.73,3.72
1278010.86,22.89,2.39,207753.35,3.72
1277994.66,22.9,2.4,207752.15,3.72
1277978.46,22.9,2.4,207750.96,3.72
1277773.49,22.9,2.4,207750.96,3.72
1277757.29,22.9,2.4,207750.96,3.72
1277552.32,22.9,2.4,207766.25,3.72
1277402.29,22.9,2.41,207607.05,3.72
1277808.33,22.91,2.41,207605.65,3.72
1277808.33,22.91,2.41,207548.25,3.72
1278317.68,22.92,2.43,207516.01,3.72
1277912.79,22.92,2.42,207389.01,3.72
1277912.79,22.92,2.42,207387.81,3.72
1277274.06,22.91,2.42,206642.41,3.71
1277257.86,22.92,2.42,206736.65,3.71
1277052.89,22.92,2.42,206733.42,3.71
1277176.12,22.92,2.43,206758.17,3.71
1276971.15,22.92,2.43,206758.17,3.71
1276398.53,22.92,2.42,206128.49,3.7
1276684.46,22.92,2.43,206424.22,3.71
1276668.26,22.93,2.43,206422.18,3.71
1276902.69,22.93,2.44,206422.18,3.71
1277209.01,22.94,2.44,206364.78,3.71
1277004.03,22.94,2.44,206307.38,3.71
1277004.03,22.94,2.44,206305.72,3.71
1276799.05,22.94,2.44,206302.49,3.71
1276594.08,22.94,2.44,206537.12,3.71
1276828.51,22.95,2.45,206627.71,3.71
1276828.51,22.95,2.45,206570.31,3.71
1276951.75,22.95,2.45,206814.37,3.72
1276746.77,22.95,2.45,206810.78,3.72
1276541.79,22.95,2.46,207188.59,3.73
1276776.22,22.96,2.46,207279.19,3.73
1277103.93,22.97,2.47,207277.99,3.73
1277452.29,22.97,2.48,207300.74,3.73
1277452.29,22.97,2.48,207217.32,3.73
1277452.29,22.97,2.48,207217.25,3.73
1277685.6,22.98,2.48,206951.43,3.72
1277920.03,22.99,2.49,207042.03,3.72
1277715.05,22.99,2.49,207043.61,3.73
1277484.3,22.99,2.49,206912.39,3.72
1277718.73,22.99,2.49,206912.39,3.72
1277718.73,22.99,2.49,206912.39,3.72
1277513.75,22.99,2.49,206927.68,3.72
1277308.78,22.99,2.49,206926.28,3.72
1277432.01,23.0,2.5,206928.52,3.73
1277227.03,23.0,2.5,206928.52,3.73
1277210.84,23.0,2.5,206938.37,3.73
1277005.86,23.0,2.5,206937.17,3.73
1276800.89,23.0,2.5,206937.17,3.73
1276800.89,23.0,2.5,206778.89,3.73
1275161.08,23.01,2.51,206775.66,3.73
1274956.11,23.01,2.51,206775.66,3.73
1274751.13,23.01,2.51,206772.0,3.73
1275149.34,23.01,2.52,206772.0,3.73
1274944.37,23.01,2.52,206772.0,3.73
1274944.37,23.01,2.52,206795.62,3.73
1274739.39,23.02,2.52,206795.62,3.73
1274723.19,23.02,2.52,206793.59,3.73
1274529.88,23.02,2.52,206132.27,3.72
1274324.91,23.02,2.52,206130.46,3.72
1274559.34,23.03,2.53,206394.91,3.73
1274559.34,23.03,2.53,206508.65,3.73
1274559.34,23.03,2.53,206508.37,3.73
1275171.3,23.04,2.54,206635.8,3.73
1274966.32,23.04,2.54,206632.57,3.73
1274761.35,23.04,2.54,206634.98,3.73
1274761.35,23.04,2.54,206634.98,3.73
1274556.37,23.04,2.54,206631.75,3.74
1274556.37,23.04,2.54,206753.58,3.74
1274679.61,23.04,2.55,206769.8,3.74
1274474.63,23.05,2.55,206767.99,3.74
1274423.69,23.05,2.55,208226.32,3.77
1274218.71,23.05,2.55,208505.14,3.77
1274453.14,23.06,2.56,209104.92,3.78
1274248.17,23.06,2.56,209078.35,3.78
1274043.19,23.06,2.56,209005.66,3.78
1273838.21,23.06,2.56,209034.89,3.78
1273838.21,23.06,2.56,209033.23,3.78
1273633.24,23.06,2.56,209030.0,3.78
1273867.67,23.06,2.57,209054.08,3.78
1273867.67,23.06,2.57,208996.69,3.78
1273662.69,23.06,2.57,208990.86,3.78
1273897.12,23.07,2.57,208990.86,3.78
1273892.59,23.07,2.58,208507.27,3.78
1274240.95,23.08,2.58,208495.92,3.78
1274240.95,23.08,2.58,209532.9,3.8
1274035.98,23.08,2.58,209532.9,3.8
1273831.0,23.08,2.58,209535.31,3.8
1273814.8,23.08,2.59,209535.31,3.8
1273938.04,23.09,2.59,209532.08,3.8
1273733.06,23.09,2.59,209530.01,3.8
1273528.09,23.09,2.59,209457.32,3.8
1273323.11,23.09,2.59,209455.47,3.8
1273323.11,23.09,2.59,209454.27,3.8
1273118.14,23.09,2.59,209469.56,3.8
1272913.16,23.09,2.59,209469.56,3.8
1272913.16,23.09,2.59,209507.34,3.8
1272708.18,23.09,2.59,209505.28,3.8
1272708.18,23.09,2.59,209447.88,3.8
1272856.26,23.1,2.6,209016.99,3.79
1272651.29,23.1,2.6,209019.2,3.79
1272635.09,23.1,2.61,209257.04,3.8
1272635.09,23.1,2.61,209105.4,3.8
1272618.89,23.11,2.61,209406.75,3.8
1272602.7,23.11,2.61,209406.75,3.8
1272508.27,23.11,2.61,209571.35,3.81
1272742.7,23.11,2.62,209661.95,3.81
1272537.73,23.11,2.62,209661.95,3.81
1272332.75,23.11,2.62,209604.55,3.81
1272547.35,23.12,2.62,209601.31,3.81
1272342.38,23.12,2.62,209543.91,3.81
1272342.38,23.12,2.62,209542.75,3.81
1272326.18,23.12,2.63,209540.71,3.81
1272121.2,23.13,2.63,209540.71,3.81
1272105.01,23.13,2.63,209634.95,3.81
1272339.44,23.13,2.64,210059.12,3.82
1272134.46,23.14,2.64,210059.12,3.82
1271929.49,23.14,2.64,210001.72,3.82
1271724.51,23.14,2.64,209942.74,3.82
1271519.54,23.14,2.64,210099.32,3.82
1272268.32,23.15,2.65,210348.84,3.83
1272063.34,23.15,2.66,210291.44,3.83
1271858.36,23.15,2.66,210291.44,3.83
1271858.36,23.15,2.66,210288.21,3.83
1271858.36,23.15,2.66,210230.81,3.83
1271653.39,23.15,2.66,210227.02,3.83
1271887.82,23.16,2.66,210223.79,3.83
1271682.84,23.16,2.66,210176.61,3.83
1271477.87,23.16,2.66,210174.81,3.83
1271477.87,23.16,2.66,210172.01,3.83
1271272.89,23.16,2.66,210172.01,3.83
1271396.13,23.17,2.67,210170.64,3.83
1269756.32,23.17,2.67,210167.4,3.84
1269581.34,23.17,2.67,210048.97,3.83
1269376.37,23.17,2.67,210238.04,3.84
1269724.73,23.18,2.68,210272.17,3.84
1269519.75,23.18,2.68,210270.34,3.84
1269314.78,23.18,2.68,210269.15,3.84
1269621.09,23.19,2.69,210771.52,3.85
1269416.11,23.19,2.69,210697.67,3.85
1269416.11,23.19,2.69,210694.53,3.85
1269241.13,23.19,2.69,209830.26,3.83
1269224.94,23.19,2.69,209830.26,3.83
1269552.65,23.2,2.7,209130.85,3.82
1269321.89,23.2,2.7,208982.85,3.82
1269116.91,23.2,2.7,208980.99,3.82
1269116.91,23.2,2.7,209004.64,3.82
1268911.94,23.2,2.7,209006.22,3.82
1268706.96,23.2,2.7,209002.99,3.82
1268173.0,23.19,2.69,208426.57,3.81
1268173.0,23.19,2.69,208473.73,3.81
1268173.0,23.19,2.69,208953.76,3.82
1268156.81,23.19,2.7,208953.76,3.82
1268280.04,23.2,2.7,208953.76,3.82
1268075.06,23.2,2.7,208925.55,3.82
1268058.87,23.2,2.71,208869.67,3.82
1268058.87,23.2,2.71,208869.67,3.82
1268236.17,23.21,2.71,208812.27,3.82
1268236.17,23.21,2.71,208810.61,3.82
1268563.88,23.22,2.72,208923.03,3.82
1268687.12,23.22,2.72,208923.03,3.82
1268687.12,23.22,2.72,208968.7,3.82
1269014.82,23.23,2.73,208965.47,3.82
1268809.85,23.23,2.73,208965.47,3.83
1268604.87,23.23,2.73,208962.24,3.83
1268839.3,23.24,2.74,208962.24,3.83
1268823.11,23.24,2.74,209106.67,3.83
1268806.91,23.24,2.74,209408.02,3.84
1268984.21,23.25,2.75,210583.1,3.86
1268779.24,23.25,2.75,210525.7,3.86
1268779.24,23.25,2.75,210569.65,3.86
1269085.55,23.26,2.76,210512.25,3.86
1268880.58,23.26,2.76,210512.25,3.86
1269115.01,23.26,2.76,210510.5,3.86
1269115.01,23.26,2.76,210507.27,3.86
1269341.15,23.27,2.77,210561.27,3.86
1269341.15,23.27,2.77,210407.6,3.86
1269583.87,23.27,2.78,209740.65,3.85
1269821.67,23.28,2.78,209601.97,3.84
1269616.7,23.28,2.78,209598.74,3.84
1269237.29,23.28,2.78,209327.97,3.84
1269471.72,23.28,2.79,209586.05,3.84
1269714.44,23.29,2.79,209582.82,3.84
1270042.15,23.3,2.8,209861.11,3.85
1270042.15,23.3,2.8,209857.96,3.85
1269837.18,23.3,2.8,209781.7,3.85
1269632.2,23.3,2.8,209896.09,3.85
1269632.2,23.3,2.8,209891.82,3.85
1269672.19,23.3,2.8,210612.96,3.86
1269672.19,23.3,2.8,210656.91,3.87
1269672.19,23.3,2.8,210599.51,3.86
1269672.19,23.3,2.8,210542.11,3.86
1269467.22,23.3,2.8,210661.49,3.87
1269701.65,23.31,2.81,210659.73,3.87
1269701.65,23.31,2.81,210908.18,3.87
1269496.67,23.31,2.81,210923.47,3.87
1269291.7,23.31,2.81,210923.47,3.87
1269598.01,23.31,2.82,210920.24,3.87
1269925.72,23.32,2.82,210862.84,3.87
1269720.75,23.32,2.82,210805.44,3.87
1269720.75,23.32,2.82,210787.97,3.87
1269720.75,23.32,2.82,210787.97,3.87
1269214.47,23.32,2.82,210572.62,3.87
1269607.21,23.32,2.83,211142.09,3.88
1271393.78,23.36,2.86,212473.3,3.9
1271188.8,23.36,2.86,212474.88,3.9
1271188.8,23.36,2.86,212494.89,3.9
1270983.83,23.36,2.86,212493.03,3.91
1271226.55,23.36,2.87,212445.86,3.9
1271021.57,23.37,2.87,212386.87,3.9
1271021.57,23.37,2.87,212385.71,3.9
1271144.81,23.37,2.87,212453.2,3.91
1270939.83,23.37,2.87,212451.37,3.91
1270923.64,23.37,2.88,212449.34,3.91
1270923.64,23.37,2.88,212446.17,3.91
1271710.45,23.39,2.89,212953.03,3.92
1271505.47,23.39,2.89,212945.55,3.92
1271300.5,23.39,2.89,212947.13,3.92
1271095.52,23.39,2.89,212947.13,3.92
1271423.23,23.4,2.9,212925.39,3.92
1271423.23,23.4,2.9,212925.39,3.92
1271600.53,23.4,2.91,213481.22,3.93
1271395.56,23.4,2.91,213477.98,3.93
1271628.86,23.41,2.92,213223.34,3.93
1271956.57,23.42,2.92,213263.02,3.93
1271751.6,23.42,2.92,213263.02,3.93
