ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
890760.69,14.95,1.39,269574.17,4.52
890914.95,14.96,1.39,269666.14,4.53
890757.32,14.95,1.39,269513.4,4.52
890757.32,14.95,1.39,275506.62,4.63
890521.34,14.95,1.38,275430.43,4.62
890681.65,14.95,1.39,275537.99,4.63
891157.7,14.96,1.4,275596.43,4.63
890987.77,14.96,1.4,275641.7,4.63
890517.86,14.96,1.39,275095.02,4.62
890281.34,14.95,1.39,274971.68,4.62
890512.2,14.96,1.39,275059.84,4.62
890355.01,14.96,1.39,274922.06,4.62
890119.02,14.95,1.39,274684.74,4.61
889875.08,14.95,1.38,274439.87,4.61
890035.4,14.95,1.39,274593.51,4.61
889878.8,14.95,1.39,274486.72,4.61
889930.33,14.95,1.39,274605.19,4.61
890128.61,14.96,1.39,274721.49,4.62
889892.63,14.96,1.39,274739.28,4.62
890046.89,14.96,1.39,274831.25,4.62
896894.79,15.08,1.51,276771.23,4.65
896946.32,15.08,1.51,276880.8,4.65
896592.98,15.07,1.51,276561.19,4.65
896644.51,15.08,1.51,276675.04,4.65
896804.82,15.08,1.51,276700.79,4.65
896647.63,15.08,1.51,276548.53,4.65
896411.65,15.08,1.51,276474.08,4.65
896565.91,15.08,1.51,276566.05,4.65
896458.72,15.08,1.51,276463.72,4.65
896458.72,15.08,1.51,276463.13,4.65
896619.04,15.08,1.52,276570.69,4.65
896773.3,15.09,1.52,276785.51,4.66
896824.83,15.09,1.52,276857.06,4.66
897055.69,15.1,1.53,276945.22,4.66
897107.22,15.1,1.53,277118.98,4.66
897158.75,15.1,1.53,276772.68,4.66
897389.61,15.11,1.54,276693.3,4.66
897389.61,15.11,1.54,276693.3,4.66
897153.63,15.1,1.54,276666.01,4.66
897205.16,15.11,1.54,276779.86,4.66
897365.48,15.11,1.54,276805.62,4.66
897365.48,15.11,1.54,278601.33,4.69
897152.71,15.11,1.54,278438.64,4.69
897204.24,15.11,1.54,278557.11,4.69
897255.77,15.11,1.55,278616.16,4.69
897019.79,15.11,1.54,278540.83,4.69
897180.11,15.11,1.55,278512.07,4.69
896920.18,15.11,1.54,278350.27,4.69
896684.2,15.11,1.54,278206.51,4.69
896684.2,15.11,1.54,278962.49,4.7
896424.27,15.1,1.54,278707.71,4.7
896584.59,15.11,1.54,279070.31,4.7
896294.66,15.1,1.54,278794.74,4.7
896138.06,15.1,1.54,278687.94,4.7
896030.87,15.1,1.53,278582.18,4.69
895794.35,15.1,1.53,278340.05,4.69
895550.41,15.09,1.53,278204.68,4.69
895314.43,15.09,1.53,277962.08,4.69
895314.43,15.09,1.53,277972.16,4.69
895077.91,15.09,1.52,277849.43,4.68
895129.44,15.09,1.52,277967.9,4.69
894892.91,15.09,1.52,277779.47,4.68
894944.45,15.09,1.52,277838.52,4.69
895104.76,15.09,1.53,277809.75,4.68
895156.29,15.1,1.53,277984.72,4.69
897985.69,15.15,1.58,279347.72,4.71
897896.6,15.14,1.58,279417.94,4.71
898056.92,15.15,1.58,279389.17,4.71
897822.52,15.15,1.58,279181.65,4.71
897822.52,15.15,1.58,279170.97,4.71
897586.54,15.14,1.58,279027.21,4.71
897638.07,15.15,1.58,279269.75,4.71
897689.6,15.15,1.58,279388.22,4.71
897855.5,15.15,1.59,279405.86,4.72
897633.94,15.15,1.58,279359.35,4.71
897843.71,15.15,1.59,279278.42,4.71
897618.28,15.15,1.59,279186.83,4.71
897669.81,15.15,1.59,279488.14,4.72
897721.34,15.16,1.59,279606.61,4.72
897564.14,15.16,1.59,279468.83,4.72
897778.4,15.16,1.59,279481.39,4.72
897786.54,15.16,1.59,279717.6,4.72
898198.67,15.17,1.6,279505.99,4.72
898757.2,15.18,1.61,279603.77,4.72
898757.2,15.18,1.61,279603.77,4.72
898489.14,15.18,1.61,279301.88,4.72
898777.5,15.18,1.62,279553.55,4.72
898777.5,15.18,1.62,281068.17,4.75
898777.5,15.18,1.62,281587.53,4.76
898487.65,15.18,1.61,281098.0,4.75
898961.57,15.19,1.62,281080.7,4.75
898949.07,15.19,1.62,280864.24,4.75
899109.39,15.19,1.63,280835.47,4.75
898873.41,15.19,1.63,280691.72,4.74
898873.41,15.19,1.63,281956.37,4.77
898690.66,15.19,1.62,281808.38,4.76
898860.05,15.19,1.63,282212.69,4.77
898843.53,15.19,1.63,282102.56,4.77
898895.06,15.2,1.63,282221.04,4.77
898895.06,15.2,1.63,282220.44,4.77
898946.59,15.2,1.63,282279.48,4.77
899144.87,15.2,1.64,282353.8,4.77
899311.65,15.21,1.64,282735.27,4.78
899363.18,15.21,1.65,282388.96,4.78
906211.07,15.33,1.76,287087.66,4.86
906211.07,15.33,1.76,287087.66,4.86
906262.6,15.33,1.76,286867.57,4.85
906314.13,15.33,1.77,286986.05,4.86
906314.13,15.33,1.77,288253.05,4.88
906020.19,15.33,1.76,287867.39,4.87
906020.19,15.33,1.76,288543.87,4.88
905941.13,15.33,1.76,288557.64,4.88
905941.13,15.33,1.76,289289.14,4.89
906101.45,15.33,1.77,289316.87,4.9
906152.98,15.34,1.77,289435.34,4.9
905917.0,15.33,1.77,289359.15,4.9
906086.39,15.34,1.77,289340.42,4.9
906137.92,15.34,1.77,289458.9,4.9
906131.07,15.34,1.77,289659.4,4.9
906285.34,15.34,1.78,289827.29,4.91
906445.66,15.35,1.78,289798.53,4.91
906497.19,15.35,1.79,289973.49,4.91
906548.72,15.35,1.79,290091.97,4.91
906600.25,15.36,1.79,290151.01,4.92
906342.03,15.35,1.79,289873.64,4.91
906082.11,15.35,1.78,289601.66,4.91
905924.91,15.35,1.78,289449.4,4.9
905688.93,15.35,1.78,289373.21,4.9
905740.46,15.35,1.78,289491.68,4.91
905791.99,15.35,1.79,289550.73,4.91
905952.31,15.36,1.79,289521.96,4.91
906003.84,15.36,1.79,289696.93,4.91
908833.23,15.41,1.84,294697.18,5.0
908597.25,15.4,1.84,294620.99,4.99
908648.78,15.41,1.84,294448.47,4.99
908700.31,15.41,1.84,294817.86,5.0
908751.84,15.41,1.85,294471.55,4.99
908982.7,15.42,1.85,294392.17,4.99
909034.23,15.42,1.85,294510.64,5.0
909265.09,15.43,1.86,294654.1,5.0
909425.41,15.43,1.86,294625.33,5.0
909189.43,15.43,1.86,294481.57,5.0
909240.96,15.43,1.86,294724.11,5.0
909027.58,15.43,1.86,294517.69,5.0
909187.89,15.43,1.86,294488.93,5.0
909418.75,15.44,1.87,294759.5,5.0
909470.28,15.44,1.87,294413.2,5.0
909244.3,15.44,1.87,294440.44,5.0
909045.77,15.43,1.87,294296.26,5.0
909045.77,15.43,1.87,294296.26,5.0
909045.77,15.43,1.87,294296.26,5.0
909244.05,15.44,1.87,294185.24,5.0
909295.58,15.44,1.88,294303.72,5.0
909449.84,15.45,1.88,294477.54,5.0
909604.11,15.45,1.88,294569.51,5.0
909655.64,15.45,1.89,294679.07,5.01
909498.44,15.45,1.89,294526.54,5.0
909652.71,15.46,1.89,294618.51,5.01
909813.03,15.46,1.89,294726.07,5.01
909864.56,15.46,1.9,294379.77,5.0
909628.58,15.46,1.89,294351.86,5.0
909680.11,15.46,1.9,294131.77,5.0
909722.77,15.47,1.9,293585.84,4.99
909462.84,15.46,1.9,293312.37,4.99
909426.31,15.46,1.9,293370.06,4.99
909586.63,15.47,1.9,293336.82,4.99
909638.16,15.47,1.9,293509.66,4.99
909689.69,15.47,1.91,293628.14,4.99
909429.76,15.47,1.9,293466.34,4.99
909193.78,15.47,1.9,293391.89,4.99
909245.31,15.47,1.9,293450.93,4.99
909405.63,15.47,1.91,293422.17,4.99
909145.7,15.47,1.9,293168.02,4.99
909145.7,15.47,1.9,293168.02,4.99
909145.7,15.47,1.9,293168.02,4.99
909011.99,15.47,1.9,293081.96,4.99
909166.25,15.47,1.91,293310.26,4.99
909217.78,15.48,1.91,293428.73,4.99
909269.31,15.48,1.91,293487.77,5.0
909269.31,15.48,1.91,293487.77,5.0
909043.33,15.48,1.91,293415.78,5.0
909451.48,15.48,1.92,292960.74,4.99
909414.84,15.49,1.92,293170.09,4.99
909466.37,15.49,1.92,293288.57,4.99
909517.9,15.49,1.93,293347.61,5.0
909569.43,15.49,1.93,293466.08,5.0
909620.96,15.5,1.93,293525.13,5.0
909672.49,15.5,1.93,293643.6,5.0
909412.57,15.5,1.93,293443.54,5.0
909578.47,15.5,1.94,293461.18,5.0
909346.9,15.5,1.93,293404.87,5.0
909110.38,15.5,1.93,293282.13,5.0
909161.91,15.5,1.93,293400.61,5.0
909322.23,15.5,1.94,293428.33,5.0
909373.76,15.51,1.94,293546.81,5.01
909137.24,15.5,1.94,293305.23,5.0
908901.26,15.5,1.93,293229.04,5.0
908952.79,15.5,1.94,293288.09,5.0
909665.7,15.52,1.95,293586.86,5.01
909819.96,15.52,1.95,293678.84,5.01
909980.28,15.52,1.96,293786.4,5.01
909716.04,15.52,1.96,293275.87,5.0
909480.06,15.52,1.95,293247.96,5.0
909634.33,15.52,1.96,293339.93,5.01
909685.86,15.53,1.96,293449.49,5.01
909425.93,15.52,1.96,293195.35,5.0
909580.2,15.53,1.96,293287.32,5.01
909580.2,15.53,1.96,293297.41,5.01
909631.73,15.53,1.96,293406.97,5.01
909371.8,15.53,1.96,293245.17,5.01
909111.87,15.52,1.96,293083.37,5.0
908867.93,15.52,1.95,292886.57,5.0
908585.09,15.52,1.95,292560.52,5.0
908585.09,15.52,1.95,292549.83,5.0
908636.62,15.52,1.95,292203.53,4.99
908688.15,15.52,1.96,291983.44,4.99
908530.96,15.52,1.95,291831.18,4.99
908745.22,15.52,1.96,291751.2,4.98
908796.75,15.53,1.96,291962.22,4.99
908735.36,15.53,1.96,292127.65,4.99
908901.26,15.53,1.96,292074.94,4.99
908767.19,15.53,1.96,292299.81,5.0
908921.45,15.53,1.97,292345.69,5.0
908972.98,15.54,1.97,292464.17,5.0
908972.98,15.54,1.97,293978.79,5.03
909127.25,15.54,1.98,294061.85,5.03
908918.71,15.54,1.97,293822.24,5.02
909108.73,15.54,1.98,293745.03,5.02
909025.05,15.54,1.98,294043.01,5.03
908867.85,15.54,1.97,293905.23,5.03
908607.93,15.54,1.97,293707.64,5.02
908768.24,15.54,1.97,293806.77,5.02
908532.26,15.54,1.97,293568.76,5.02
908272.34,15.53,1.97,293406.96,5.02
910812.93,15.58,2.01,299397.21,5.12
910973.25,15.58,2.02,299368.45,5.12
910737.27,15.58,2.01,299224.69,5.12
910897.59,15.58,2.02,299587.29,5.13
910949.12,15.59,2.02,299705.76,5.13
910713.14,15.58,2.02,299463.16,5.12
910764.67,15.59,2.02,299522.21,5.13
910918.93,15.59,2.02,299614.18,5.13
910706.93,15.59,2.02,299449.75,5.13
910758.46,15.59,2.02,299559.32,5.13
910924.37,15.59,2.03,299506.6,5.13
910692.8,15.59,2.03,299386.79,5.13
910432.87,15.59,2.02,299224.99,5.12
910385.98,15.59,2.02,299178.98,5.12
910546.29,15.59,2.03,299549.87,5.13
910744.57,15.6,2.03,299190.56,5.12
910508.59,15.59,2.03,298949.67,5.12
910978.99,15.6,2.04,299317.23,5.13
911139.3,15.61,2.04,299288.47,5.13
910913.32,15.6,2.04,299144.71,5.12
910964.85,15.61,2.04,299397.04,5.13
911130.76,15.61,2.05,299344.32,5.13
911182.29,15.61,2.05,299533.15,5.13
911169.26,15.62,2.05,299693.52,5.14
911329.57,15.62,2.05,299664.75,5.14
911483.84,15.62,2.06,299893.05,5.14
911223.91,15.62,2.05,299855.42,5.14
910987.93,15.62,2.05,299610.99,5.14
911039.46,15.62,2.05,299729.47,5.14
911208.85,15.62,2.06,299710.74,5.14
911116.56,15.62,2.06,299831.61,5.14
911829.47,15.64,2.07,300130.38,5.15
911989.79,15.64,2.07,300097.15,5.15
912215.55,15.65,2.08,300076.62,5.15
911979.57,15.64,2.08,299930.74,5.14
912139.89,15.65,2.08,300309.4,5.15
912050.81,15.65,2.08,300170.18,5.15
912462.94,15.65,2.09,299958.57,5.15
912333.2,15.65,2.09,299744.49,5.14
912384.73,15.66,2.09,299398.18,5.14
912436.26,15.66,2.09,299178.09,5.14
912487.79,15.66,2.1,299296.57,5.14
912539.32,15.67,2.1,299355.61,5.14
912699.63,15.67,2.1,299326.85,5.14
912751.16,15.67,2.11,299501.81,5.14
912751.16,15.67,2.11,299501.81,5.14
912802.69,15.68,2.11,299620.29,5.15
912802.69,15.68,2.11,299620.29,5.15
912566.71,15.67,2.11,299544.1,5.15
912330.19,15.67,2.1,299355.67,5.14
912381.72,15.67,2.11,299414.71,5.14
912542.04,15.68,2.11,299385.95,5.14
912593.57,15.68,2.12,299560.91,5.15
912645.1,15.68,2.12,299679.39,5.15
912556.02,15.68,2.12,299700.49,5.15
912607.55,15.69,2.12,299759.54,5.15
912659.08,15.69,2.12,299878.01,5.16
912710.61,15.69,2.13,299937.05,5.16
912710.61,15.69,2.13,299937.05,5.16
912502.07,15.69,2.12,299697.44,5.15
912700.35,15.7,2.13,299767.11,5.15
912860.67,15.7,2.13,299915.74,5.16
912912.2,15.7,2.14,300034.21,5.16
912755.01,15.7,2.13,299881.96,5.16
912806.54,15.7,2.14,299941.0,5.16
912562.6,15.7,2.13,299937.52,5.16
912614.13,15.7,2.14,300055.99,5.16
912844.98,15.71,2.14,300199.44,5.17
913403.51,15.72,2.15,300297.22,5.17
913403.51,15.72,2.15,300296.62,5.17
913333.66,15.72,2.15,300027.1,5.16
913333.66,15.72,2.15,300130.18,5.17
913097.14,15.72,2.15,300006.83,5.16
912939.94,15.71,2.15,299850.63,5.16
912923.19,15.71,2.15,299766.78,5.16
913077.46,15.72,2.15,299858.75,5.16
913128.99,15.72,2.16,299968.31,5.16
913180.52,15.73,2.16,299622.01,5.16
912920.59,15.72,2.16,299460.21,5.16
913137.73,15.73,2.16,299414.76,5.16
913307.12,15.73,2.16,299245.31,5.15
913481.55,15.73,2.17,298881.72,5.15
913481.55,15.73,2.17,298881.72,5.15
913481.55,15.73,2.17,298874.91,5.15
913641.87,15.74,2.17,298846.15,5.15
913596.4,15.74,2.17,299188.01,5.15
913360.42,15.74,2.17,299044.25,5.15
913520.74,15.74,2.17,299411.38,5.16
913181.06,15.74,2.17,298900.82,5.15
912945.08,15.73,2.17,298653.69,5.15
912996.61,15.74,2.17,298474.57,5.14
913156.93,15.74,2.17,298954.74,5.15
912920.95,15.74,2.17,298697.38,5.15
912972.48,15.74,2.17,298815.86,5.15
913126.74,15.75,2.18,298898.92,5.15
913178.27,15.75,2.18,299017.39,5.16
913332.54,15.75,2.19,299100.46,5.16
913492.85,15.76,2.19,299071.69,5.16
913280.09,15.75,2.19,298839.97,5.16
913434.36,15.76,2.19,299068.27,5.16
913434.36,15.76,2.19,299070.83,5.16
913198.37,15.76,2.19,299043.55,5.16
912938.45,15.75,2.19,298881.75,5.16
913098.76,15.76,2.19,298852.98,5.16
913098.76,15.76,2.19,300788.12,5.19
913253.03,15.76,2.19,301016.42,5.19
913253.03,15.76,2.19,301026.51,5.2
912993.1,15.76,2.19,300864.71,5.19
913191.38,15.76,2.2,300939.02,5.19
913242.91,15.77,2.2,301099.48,5.2
913016.93,15.76,2.2,301027.49,5.2
913177.25,15.77,2.2,300998.73,5.2
912978.02,15.76,2.2,300858.64,5.19
912752.04,15.76,2.19,300714.88,5.19
912912.36,15.77,2.2,301085.84,5.2
913110.64,15.77,2.2,300726.53,5.19
913401.03,15.78,2.21,300914.09,5.2
913165.05,15.77,2.21,300673.13,5.19
912905.12,15.77,2.2,300418.36,5.19
912956.65,15.77,2.21,300536.83,5.19
912956.65,15.77,2.21,301801.48,5.21
919804.55,15.89,2.33,306500.18,5.3
919804.55,15.89,2.33,306632.86,5.3
919958.81,15.9,2.33,306715.93,5.3
920119.13,15.9,2.33,306687.16,5.3
920119.13,15.9,2.33,311155.66,5.38
919893.15,15.9,2.33,311011.9,5.37
919735.96,15.9,2.33,310863.29,5.37
919735.96,15.9,2.33,310699.89,5.37
919896.27,15.9,2.33,311070.78,5.38
920050.54,15.9,2.34,311162.75,5.38
920102.07,15.91,2.34,311272.31,5.38
920153.6,15.91,2.34,311390.79,5.38
920205.13,15.91,2.35,311449.83,5.39
919969.15,15.91,2.34,311208.95,5.38
920129.47,15.91,2.35,311180.18,5.38
920181.0,15.92,2.35,311355.15,5.39
919945.02,15.92,2.35,311278.96,5.39
919996.55,15.92,2.35,311397.44,5.39
919736.62,15.91,2.35,311197.37,5.38
926651.31,16.03,2.47,314748.91,5.45
926391.39,16.03,2.46,314587.11,5.44
926391.39,16.03,2.46,314587.11,5.44
926391.39,16.03,2.46,314587.11,5.44
926131.46,16.03,2.46,314425.31,5.44
926291.78,16.03,2.46,314453.04,5.44
926446.04,16.04,2.47,314245.53,5.44
926210.06,16.03,2.47,314169.34,5.44
926344.15,16.04,2.47,314137.81,5.44
926187.54,16.03,2.47,314090.13,5.44
925847.87,16.03,2.46,313617.42,5.43
926017.26,16.03,2.47,313527.9,5.43
926068.79,16.04,2.47,313717.16,5.43
925970.63,16.04,2.47,313834.6,5.44
926022.16,16.04,2.47,313953.07,5.44
925864.97,16.04,2.47,313796.32,5.44
926025.29,16.04,2.48,313824.05,5.44
926025.29,16.04,2.48,313824.05,5.44
926076.82,16.04,2.48,313942.52,5.44
926076.82,16.04,2.48,313942.52,5.44
925840.84,16.04,2.48,313866.33,5.44
926001.15,16.05,2.48,313894.06,5.44
926052.68,16.05,2.48,314012.53,5.44
925963.6,16.05,2.48,314033.64,5.44
926015.13,16.05,2.49,314092.68,5.44
926015.13,16.05,2.49,314092.68,5.44
926015.13,16.05,2.49,314092.68,5.44
926184.53,16.06,2.49,314003.16,5.44
926086.37,16.06,2.49,313920.16,5.44
926086.37,16.06,2.49,313920.16,5.44
926246.68,16.06,2.49,314412.27,5.45
926298.21,16.06,2.5,314065.97,5.45
926298.21,16.06,2.5,314076.05,5.45
926298.21,16.06,2.5,314076.05,5.45
926209.13,16.06,2.5,313970.83,5.44
926606.28,16.07,2.5,314105.38,5.45
926657.81,16.07,2.51,313759.07,5.44
926657.81,16.07,2.51,313891.75,5.44
933572.5,16.19,2.63,321748.39,5.58
933572.5,16.19,2.63,321748.39,5.58
933770.78,16.2,2.63,321637.38,5.58
933936.68,16.2,2.64,321584.67,5.58
934090.95,16.21,2.64,321841.14,5.58
934321.81,16.21,2.65,321929.31,5.59
934476.07,16.22,2.65,322211.68,5.59
934527.6,16.22,2.65,322039.16,5.59
934296.04,16.22,2.65,322016.5,5.59
934126.11,16.22,2.65,321852.88,5.59
934126.11,16.22,2.65,321852.28,5.59
934126.11,16.22,2.65,321852.28,5.59
933866.18,16.21,2.65,321713.02,5.58
933672.24,16.21,2.64,321566.22,5.58
933723.77,16.21,2.65,321935.61,5.59
933487.25,16.21,2.64,321691.81,5.59
933641.51,16.21,2.65,321783.78,5.59
933807.42,16.22,2.65,321895.57,5.59
933575.85,16.21,2.65,321872.91,5.59
933315.92,16.21,2.64,321619.29,5.59
933470.19,16.22,2.65,321711.26,5.59
933521.72,16.22,2.65,321820.82,5.59
933682.03,16.22,2.66,321787.59,5.59
933836.3,16.23,2.66,322013.76,5.6
933990.57,16.23,2.67,322105.73,5.6
933990.57,16.23,2.67,323126.32,5.62
933754.59,16.23,2.66,323105.53,5.62
933806.12,16.23,2.67,323215.1,5.62
933857.65,16.24,2.67,323333.57,5.62
934017.96,16.24,2.67,323361.3,5.62
934069.49,16.24,2.68,323479.77,5.63
934267.77,16.25,2.68,323596.07,5.63
934007.84,16.24,2.68,323434.27,5.63
934162.11,16.25,2.68,323526.24,5.63
934213.64,16.25,2.69,323726.3,5.63
934265.17,16.26,2.69,323379.99,5.63
934265.17,16.26,2.69,323185.36,5.62
934482.31,16.26,2.69,323139.92,5.62
934533.84,16.26,2.7,323258.39,5.63
934297.86,16.26,2.7,323182.2,5.62
934458.18,16.27,2.7,323209.93,5.63
934198.25,16.26,2.7,322948.67,5.62
933962.27,16.26,2.69,322872.48,5.62
934013.8,16.26,2.7,322990.95,5.62
934065.33,16.27,2.7,323050.0,5.63
934263.61,16.27,2.7,322690.69,5.62
934315.14,16.27,2.71,322592.68,5.62
934055.21,16.27,2.7,322430.88,5.62
934055.21,16.27,2.7,321984.63,5.61
934106.74,16.27,2.71,322103.1,5.61
934158.27,16.28,2.71,322162.14,5.61
934209.8,16.28,2.71,322276.0,5.62
934261.33,16.28,2.72,322333.59,5.62
934001.4,16.28,2.71,322055.95,5.61
933707.46,16.28,2.71,321871.6,5.61
933463.52,16.27,2.71,321674.8,5.61
933515.05,16.28,2.71,321788.65,5.61
933675.37,16.28,2.71,321814.4,5.61
935125.52,16.3,2.74,323780.01,5.65
935177.05,16.31,2.74,323433.71,5.64
935228.58,16.31,2.74,323213.62,5.64
934992.6,16.31,2.74,323139.17,5.64
935705.51,16.32,2.76,323437.95,5.64
935859.78,16.33,2.76,323529.92,5.64
936014.04,16.33,2.76,323750.31,5.65
935749.81,16.33,2.76,323239.79,5.64
935904.07,16.33,2.77,323331.76,5.64
935955.6,16.34,2.77,323441.32,5.65
935955.6,16.34,2.77,323441.32,5.65
936007.13,16.34,2.77,323559.8,5.65
936058.66,16.34,2.78,323618.84,5.65
935798.73,16.34,2.77,323449.65,5.65
935953.47,16.34,2.78,323572.23,5.65
935713.07,16.34,2.77,323473.2,5.65
935764.6,16.34,2.78,323481.03,5.65
935504.67,16.34,2.77,323225.32,5.65
935659.41,16.34,2.78,323347.9,5.65
935489.48,16.34,2.78,323275.15,5.65
935687.76,16.35,2.78,323481.23,5.65
935739.29,16.35,2.78,323599.71,5.65
935445.35,16.35,2.78,323433.44,5.65
935204.95,16.34,2.78,323188.52,5.65
935374.34,16.35,2.78,323169.79,5.65
935435.81,16.35,2.78,323449.26,5.65
935487.34,16.35,2.79,323102.96,5.65
935884.48,16.36,2.79,323237.51,5.65
936115.34,16.37,2.8,323325.68,5.65
936166.87,16.37,2.8,323499.44,5.66
936327.19,16.37,2.81,323470.68,5.66
936040.67,16.37,2.8,323148.32,5.65
935804.15,16.37,2.8,323025.58,5.65
935804.15,16.37,2.8,323025.58,5.65
935715.06,16.37,2.8,322881.83,5.65
935884.46,16.37,2.8,323416.32,5.66
935935.99,16.37,2.81,323534.79,5.66
935837.83,16.37,2.81,323400.02,5.66
935889.36,16.38,2.81,323459.07,5.66
935779.36,16.37,2.81,323349.07,5.66
935779.36,16.37,2.81,323349.07,5.66
935779.36,16.37,2.81,323349.07,5.66
935945.26,16.38,2.81,323296.35,5.66
935996.79,16.38,2.82,323485.18,5.66
935996.79,16.38,2.82,323485.18,5.66
935765.22,16.38,2.81,323428.87,5.66
935974.99,16.38,2.82,323594.88,5.66
935996.08,16.38,2.82,323256.35,5.66
936047.61,16.39,2.82,323746.9,5.67
936099.14,16.39,2.82,323865.38,5.67
941496.88,16.49,2.92,329516.85,5.77
941662.78,16.49,2.92,329534.49,5.77
941509.03,16.49,2.92,329384.83,5.77
941277.46,16.48,2.92,329328.52,5.77
941120.27,16.48,2.92,329190.74,5.77
941171.8,16.49,2.92,329309.22,5.77
941326.53,16.49,2.92,329472.56,5.77
941233.18,16.49,2.92,329349.55,5.77
941233.18,16.49,2.92,329348.95,5.77
941399.08,16.49,2.93,329296.24,5.77
941167.52,16.49,2.92,329176.43,5.77
941357.54,16.49,2.93,329597.9,5.78
941189.49,16.49,2.93,329371.83,5.77
941343.76,16.5,2.93,329463.8,5.77
941173.83,16.5,2.93,329429.99,5.77
941334.15,16.5,2.93,329510.95,5.78
941098.17,16.5,2.93,329379.31,5.77
941329.02,16.5,2.94,329467.47,5.78
941380.55,16.51,2.94,329641.23,5.78
941380.55,16.51,2.94,329641.23,5.78
941380.55,16.51,2.94,330661.83,5.8
941540.87,16.51,2.94,330633.06,5.8
941304.89,16.51,2.94,330489.3,5.8
941304.89,16.51,2.94,330371.06,5.79
941147.7,16.51,2.94,330218.8,5.79
941147.7,16.51,2.94,330218.8,5.79
941199.23,16.51,2.94,330461.33,5.8
941250.76,16.51,2.95,330115.03,5.79
941302.29,16.51,2.95,329894.93,5.79
941500.57,16.52,2.95,329969.25,5.79
941552.1,16.52,2.96,330129.71,5.79
941398.34,16.52,2.95,330088.39,5.79
941154.4,16.52,2.95,329953.02,5.79
941154.4,16.52,2.95,329446.36,5.78
941205.93,16.52,2.95,329564.83,5.78
941155.93,16.52,2.95,329514.83,5.78
941207.46,16.52,2.96,329573.88,5.79
941367.78,16.53,2.96,329545.11,5.79
941419.31,16.53,2.96,329720.08,5.79
941402.55,16.53,2.97,329862.17,5.79
941571.95,16.54,2.97,329772.65,5.79
941623.48,16.54,2.97,329961.91,5.8
941448.42,16.54,2.97,330001.36,5.8
941499.95,16.54,2.97,330119.83,5.8
941551.48,16.54,2.98,330178.87,5.8
941603.01,16.55,2.98,329832.57,5.8
944143.61,16.59,3.03,334135.37,5.87
944195.14,16.59,3.03,333915.28,5.87
944246.67,16.6,3.03,334033.75,5.87
944246.67,16.6,3.03,334033.75,5.87
944298.2,16.6,3.04,334092.8,5.87
944298.2,16.6,3.04,334092.8,5.87
944452.93,16.61,3.04,334215.37,5.88
944452.93,16.61,3.04,334215.37,5.88
944607.2,16.61,3.04,334425.66,5.88
944397.97,16.61,3.04,334185.74,5.88
944628.83,16.61,3.05,334273.9,5.88
944628.83,16.61,3.05,334273.9,5.88
944680.36,16.62,3.05,334447.66,5.88
944420.43,16.61,3.05,334174.81,5.88
944471.96,16.62,3.05,333828.51,5.87
944689.1,16.62,3.06,333783.06,5.87
944452.58,16.62,3.05,333660.32,5.87
944359.23,16.62,3.05,333650.73,5.87
944410.76,16.62,3.05,333769.21,5.87
944462.29,16.62,3.06,333828.25,5.88
944513.82,16.63,3.06,333946.73,5.88
944565.35,16.63,3.06,334005.77,5.88
944775.12,16.63,3.07,333924.84,5.88
944826.65,16.64,3.07,334133.68,5.88
944826.65,16.64,3.07,334133.68,5.88
944760.45,16.64,3.07,334294.06,5.89
944811.98,16.64,3.08,334412.53,5.89
944972.29,16.65,3.08,334440.26,5.89
945023.82,16.65,3.08,334554.11,5.89
944787.84,16.65,3.08,334477.92,5.89
944952.75,16.65,3.08,334693.58,5.9
944849.23,16.65,3.08,334544.74,5.9
944900.76,16.65,3.09,334663.22,5.9
945066.66,16.66,3.09,334680.86,5.9
944835.09,16.65,3.09,334624.55,5.9
944886.62,16.66,3.09,334278.25,5.89
945103.77,16.66,3.1,334232.8,5.89
945103.77,16.66,3.1,334232.8,5.89
945155.3,16.67,3.1,334351.28,5.9
945206.83,16.67,3.1,334429.67,5.9
945361.09,16.67,3.11,334521.64,5.9
945515.36,16.68,3.11,334742.04,5.91
945713.64,16.68,3.12,334816.35,5.91
945453.71,16.68,3.11,334647.17,5.9
945505.24,16.68,3.12,334807.63,5.91
945505.24,16.68,3.12,334807.63,5.91
945671.14,16.69,3.12,334754.91,5.91
945439.57,16.69,3.12,334635.11,5.91
945282.38,16.68,3.12,334497.33,5.9
945282.38,16.68,3.12,334497.33,5.9
945175.19,16.68,3.12,334395.07,5.9
