ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
587,3068,471430,6212,471430
588,3076,472430,6212,472430
589,3078,472890,6212,472890
589,3078,473360,6212,473360
589,3078,473830,6212,473830
589,3078,474640,6212,474640
590,3080,475450,6212,475450
591,3082,476260,6212,476260
591,3082,477070,6212,477070
592,3084,477390,6212,477390
593,3092,477710,6212,477710
593,3092,478520,6212,478520
594,3100,478990,6212,478990
594,3100,479540,6212,479540
595,3108,480540,6212,480540
596,3116,481350,6212,481350
596,3116,481670,6212,481670
597,3118,481670,6212,481670
597,3118,482670,6212,482670
597,3118,483670,6212,483670
598,3120,484130,6212,484130
598,3120,484600,6212,484600
598,3120,485410,6212,485410
598,3120,485730,6212,485730
598,3120,486730,6212,486730
598,3120,486730,6212,486730
598,3120,487200,6212,487200
598,3120,488200,6212,488200
599,3128,489010,6212,489010
599,3128,490010,6212,490010
599,3128,490820,6212,490820
600,3136,491290,6212,491290
601,3138,491760,6212,491760
601,3138,492080,6212,492080
602,3146,493080,6212,493080
602,3146,493080,6212,493080
603,3148,494080,6212,494080
604,3150,494540,6212,494540
604,3150,495540,6212,495540
604,3150,496350,6212,496350
604,3150,497160,6212,497160
604,3150,497630,6212,497630
604,3150,497790,6212,497790
604,3150,498260,6212,498260
605,3158,498720,6212,498720
606,3162,499370,6212,499370
607,3164,500180,6212,500180
607,3164,500180,6212,500180
607,3164,500990,6212,500990
607,3164,501310,6212,501310
608,3165,501770,6212,501770
608,3165,502770,6212,502770
609,3167,503240,6212,503240
610,3175,503240,6212,503240
610,3175,503240,6212,503240
610,3175,503710,6212,503710
611,3177,504300,6212,504300
612,3185,505300,6212,505300
613,3193,506300,6212,506300
614,3195,506760,6212,506760
614,3195,507080,6212,507080
615,3203,508080,6212,508080
615,3203,508890,6212,508890
616,3205,509890,6212,509890
616,3205,510890,6212,510890
616,3205,511700,6212,511700
617,3213,512170,6212,512170
618,3221,512640,6212,512640
618,3221,513110,6212,513110
619,3223,513340,6212,513340
619,3223,514340,6212,514340
619,3223,514660,6212,514660
619,3223,514660,6212,514660
619,3223,514660,6212,514660
620,3231,514660,6212,514660
620,3231,515660,6212,515660
621,3233,516470,6212,516470
621,3233,517280,6212,517280
622,3241,518280,6212,518280
623,3249,518750,6212,518750
623,3249,519220,6212,519220
623,3249,519690,6212,519690
624,3253,519690,6212,519690
624,3253,520500,6212,520500
625,3255,521310,6212,521310
625,3255,522310,6212,522310
625,3255,522780,6212,522780
626,3263,523780,6212,523780
627,3271,524780,6212,524780
628,3273,525780,6212,525780
628,3273,526250,6212,526250
629,3281,527250,6212,527250
629,3281,527250,6212,527250
630,3283,527250,6212,527250
631,3285,528060,6212,528060
631,3285,528530,6212,528530
631,3285,528800,6212,528800
631,3285,529610,6212,529610
632,3293,530080,6212,530080
633,3295,530080,6212,530080
633,3295,530310,6212,530310
633,3295,531310,6212,531310
633,3295,532310,6212,532310
633,3295,532780,6212,532780
633,3295,533590,6212,533590
634,3303,534590,6212,534590
634,3303,535050,6212,535050
635,3311,535860,6212,535860
635,3311,536860,6212,536860
636,3315,537510,6212,537510
636,3315,537980,6212,537980
636,3315,538980,6212,538980
636,3315,539790,6212,539790
637,3323,540790,6212,540790
637,3323,541600,6212,541600
637,3323,542070,6212,542070
637,3323,542720,6212,542720
637,3323,542950,6212,542950
637,3323,543760,6212,543760
637,3323,544570,6212,544570
638,3331,544890,6212,544890
638,3331,545700,6212,545700
639,3339,545920,6212,545920
640,3341,546730,6212,546730
640,3341,547730,6212,547730
641,3349,548200,6212,548200
642,3351,548430,6212,548430
643,3359,549430,6212,549430
643,3359,549430,6212,549430
644,3361,549750,6212,549750
644,3361,550220,6212,550220
644,3361,551220,6212,551220
644,3361,551690,6212,551690
644,3361,552690,6212,552690
645,3369,553500,6212,553500
645,3369,553500,6212,553500
645,3369,553970,6212,553970
645,3369,554780,6212,554780
645,3369,555590,6212,555590
646,3377,556400,6212,556400
647,3379,557050,6212,557050
647,3379,558050,6212,558050
647,3379,558520,6212,558520
647,3379,559330,6212,559330
648,3381,559330,6212,559330
648,3381,560330,6212,560330
648,3381,560330,6212,560330
649,3383,561330,6212,561330
650,3391,562140,6212,562140
650,3391,562460,6212,562460
650,3391,563460,6212,563460
650,3391,563690,6212,563690
651,3393,564500,6212,564500
652,3401,565500,6212,565500
652,3401,566310,6212,566310
652,3401,566310,6212,566310
653,3403,567120,6212,567120
654,3411,567930,6212,567930
655,3413,568740,6212,568740
656,3415,569060,6212,569060
657,3417,570060,6212,570060
658,3425,570710,6212,570710
659,3427,571180,6212,571180
659,3427,571550,6212,571550
659,3427,572360,6212,572360
659,3427,573170,6212,573170
659,3427,573170,6212,573170
659,3427,573170,6212,573170
660,3435,573980,6212,573980
660,3435,574790,6212,574790
660,3435,575440,6212,575440
661,3437,576250,6212,576250
661,3437,577060,6212,577060
662,3445,578060,6212,578060
663,3447,578380,6212,578380
663,3447,578700,6212,578700
664,3455,579160,6212,579160
664,3455,580160,6212,580160
665,3463,580160,6212,580160
666,3471,580970,6212,580970
667,3479,581290,6212,581290
668,3481,582290,6212,582290
668,3481,583290,6212,583290
669,3483,583610,6212,583610
670,3485,584610,6212,584610
671,3493,584610,6212,584610
672,3495,585070,6212,585070
673,3497,586070,6212,586070
674,3505,586880,6212,586880
674,3505,587470,6212,587470
675,3507,587940,6212,587940
675,3507,588410,6212,588410
675,3507,589220,6212,589220
675,3507,590030,6212,590030
676,3509,590620,6212,590620
676,3509,591430,6212,591430
676,3509,591750,6212,591750
677,3511,592750,6212,592750
677,3511,593750,6212,593750
677,3511,594220,6212,594220
678,3519,595220,6212,595220
679,3521,596030,6212,596030
680,3523,596500,6212,596500
681,3525,596500,6212,596500
681,3525,596970,6212,596970
681,3525,597290,6212,597290
681,3525,597610,6212,597610
681,3525,598260,6212,598260
682,3527,599070,6212,599070
682,3527,600070,6212,600070
683,3535,601070,6212,601070
683,3535,601880,6212,601880
684,3543,602880,6212,602880
684,3543,603350,6212,603350
685,3551,604350,6212,604350
685,3551,605160,6212,605160
686,3559,605970,6212,605970
686,3559,606430,6212,606430
686,3559,606660,6212,606660
686,3559,607470,6212,607470
686,3559,608470,6212,608470
687,3561,608790,6212,608790
688,3563,609600,6212,609600
688,3563,610070,6212,610070
689,3565,610540,6212,610540
690,3573,611350,6212,611350
691,3575,611350,6212,611350
692,3583,611940,6212,611940
693,3591,612410,6212,612410
693,3591,613410,6212,613410
694,3593,614220,6212,614220
694,3593,614540,6212,614540
695,3601,615010,6212,615010
695,3601,615330,6212,615330
696,3609,615800,6212,615800
696,3609,615800,6212,615800
696,3609,616610,6212,616610
696,3609,617080,6212,617080
697,3617,618080,6212,618080
697,3617,618890,6212,618890
698,3621,619890,6212,619890
699,3629,620540,6212,620540
699,3629,621350,6212,621350
699,3629,621670,6212,621670
699,3629,621670,6212,621670
699,3629,621670,6212,621670
700,3637,622140,6212,622140
700,3637,623140,6212,623140
701,3639,623950,6212,623950
701,3639,624270,6212,624270
701,3639,625270,6212,625270
702,3641,626080,6212,626080
703,3649,627080,6212,627080
704,3651,628080,6212,628080
704,3651,628240,6212,628240
704,3651,628710,6212,628710
705,3653,629520,6212,629520
706,3655,629990,6212,629990
706,3655,630460,6212,630460
706,3655,631270,6212,631270
707,3663,632080,6212,632080
707,3663,632080,6212,632080
707,3663,632550,6212,632550
707,3663,633020,6212,633020
708,3665,633830,6212,633830
708,3665,633830,6212,633830
709,3673,634300,6212,634300
709,3673,634300,6212,634300
709,3673,634770,6212,634770
710,3675,635090,6212,635090
711,3683,635410,6212,635410
711,3683,636220,6212,636220
711,3683,636220,6212,636220
712,3687,637220,6212,637220
712,3687,637690,6212,637690
712,3687,637910,6212,637910
713,3689,638380,6212,638380
714,3691,639380,6212,639380
714,3691,639850,6212,639850
714,3691,640850,6212,640850
715,3699,641850,6212,641850
715,3699,642850,6212,642850
715,3699,643660,6212,643660
715,3699,644250,6212,644250
715,3699,645250,6212,645250
715,3699,645360,6212,645360
716,3707,646010,6212,646010
717,3711,646820,6212,646820
718,3712,647370,6212,647370
718,3712,647720,6212,647720
719,3720,648190,6212,648190
720,3728,648840,6212,648840
721,3736,649650,6212,649650
721,3736,650120,6212,650120
721,3736,650590,6212,650590
722,3744,651400,6212,651400
722,3744,651400,6212,651400
722,3744,651400,6212,651400
722,3744,651870,6212,651870
722,3744,651870,6212,651870
723,3746,652340,6212,652340
724,3750,653340,6212,653340
724,3750,654340,6212,654340
724,3750,654340,6212,654340
724,3750,654810,6212,654810
724,3750,655280,6212,655280
724,3750,659280,6212,659280
724,3750,659330,6212,659330
725,3754,659790,6212,659790
726,3762,660440,6212,660440
727,3770,661440,6212,661440
727,3770,662250,6212,662250
728,3772,663060,6212,663060
728,3772,663520,6212,663520
729,3774,663520,6212,663520
729,3774,664520,6212,664520
730,3776,664990,6212,664990
731,3784,665800,6212,665800
732,3786,666020,6212,666020
732,3786,666020,6212,666020
732,3786,666830,6212,666830
732,3786,667300,6212,667300
732,3786,668300,6212,668300
732,3786,668770,6212,668770
732,3786,669360,6212,669360
733,3794,670360,6212,670360
734,3798,671170,6212,671170
734,3798,671640,6212,671640
734,3798,672640,6212,672640
735,3800,672640,6212,672640
735,3800,672960,6212,672960
736,3804,673610,6212,673610
737,3806,674610,6212,674610
738,3814,675260,6212,675260
738,3814,675260,6212,675260
738,3814,676070,6212,676070
738,3814,676880,6212,676880
738,3814,677880,6212,677880
738,3814,678040,6212,678040
738,3814,678510,6212,678510
738,3814,679320,6212,679320
738,3814,679640,6212,679640
738,3814,679640,6212,679640
739,3816,680640,6212,680640
739,3816,680640,6212,680640
739,3816,680960,6212,680960
740,3824,681960,6212,681960
740,3824,682770,6212,682770
741,3826,683420,6212,683420
742,3830,683640,6212,683640
742,3830,683960,6212,683960
742,3830,684960,6212,684960
742,3830,685190,6212,685190
742,3830,686190,6212,686190
742,3830,687190,6212,687190
743,3832,687650,6212,687650
744,3840,688460,6212,688460
744,3840,689460,6212,689460
744,3840,690110,6212,690110
745,3848,690580,6212,690580
745,3848,691580,6212,691580
745,3848,692390,6212,692390
745,3848,693390,6212,693390
746,3856,694200,6212,694200
746,3856,694850,6212,694850
746,3856,695080,6212,695080
746,3856,695890,6212,695890
746,3856,696260,6212,696260
747,3858,697260,6212,697260
748,3860,698260,6212,698260
748,3860,699260,6212,699260
748,3860,700070,6212,700070
749,3862,700660,6212,700660
750,3870,701470,6212,701470
750,3870,701940,6212,701940
751,3872,702410,6212,702410
752,3880,702410,6212,702410
752,3880,702890,6212,702890
752,3880,703120,6212,703120
752,3880,703930,6212,703930
752,3880,704580,6212,704580
752,3880,705050,6212,705050
752,3880,705520,6212,705520
753,3888,705980,6212,705980
753,3888,706790,6212,706790
753,3888,707260,6212,707260
754,3896,707730,6212,707730
755,3898,708050,6212,708050
756,3900,708050,6212,708050
757,3902,708050,6212,708050
757,3902,708640,6212,708640
758,3910,708640,6212,708640
758,3910,708640,6212,708640
759,3912,709450,6212,709450
760,3914,710450,6212,710450
761,3922,711450,6212,711450
761,3922,712450,6212,712450
762,3926,713450,6212,713450
763,3934,713450,6212,713450
763,3934,714260,6212,714260
764,3936,714260,6212,714260
765,3944,714260,6212,714260
765,3944,714910,6212,714910
766,3946,715460,6212,715460
766,3946,716460,6212,716460
766,3946,716570,6212,716570
766,3946,716570,6212,716570
766,3946,717040,6212,717040
766,3946,717150,6212,717150
766,3946,717150,6212,717150
766,3946,717200,6212,717200
766,3946,717200,6212,717200
767,3948,718200,6212,718200
768,3950,719200,6212,719200
768,3950,720200,6212,720200
768,3950,721010,6212,721010
768,3950,721480,6212,721480
768,3950,722480,6212,722480
768,3950,723480,6212,723480
768,3950,724480,6212,724480
769,3952,725130,6212,725130
769,3952,725290,6212,725290
770,3954,726290,6212,726290
770,3954,726290,6212,726290
770,3954,727100,6212,727100
770,3954,728100,6212,728100
770,3954,728100,6212,728100
771,3956,728570,6212,728570
772,3958,729380,6212,729380
773,3960,730190,6212,730190
774,3962,731000,6212,731000
775,3970,731000,6212,731000
775,3970,731470,6212,731470
776,3978,732280,6212,732280
776,3978,733280,6212,733280
777,3986,733750,6212,733750
777,3986,734560,6212,734560
778,3988,735560,6212,735560
778,3988,736040,6212,736040
778,3988,736360,6212,736360
778,3988,737360,6212,737360
778,3988,737950,6212,737950
779,3996,738950,6212,738950
779,3996,739950,6212,739950
779,3996,740760,6212,740760
779,3996,741080,6212,741080
779,3996,742080,6212,742080
779,3996,742550,6212,742550
780,3998,742770,6212,742770
780,3998,743230,6212,743230
781,4000,743460,6212,743460
781,4000,744460,6212,744460
781,4000,744930,6212,744930
781,4000,745930,6212,745930
782,4002,746930,6212,746930
783,4006,747740,6212,747740
784,4008,748180,6212,748180
784,4008,748990,6212,748990
784,4008,749800,6212,749800
784,4008,750610,6212,750610
784,4008,751260,6212,751260
785,4016,751580,6212,751580
785,4016,751580,6212,751580
785,4016,752040,6212,752040
785,4016,752510,6212,752510
785,4016,753510,6212,753510
786,4024,753980,6212,753980
787,4032,754450,6212,754450
788,4040,754770,6212,754770
788,4040,754930,6212,754930
788,4040,755400,6212,755400
788,4040,756210,6212,756210
789,4048,756680,6212,756680
790,4052,757680,6212,757680
791,4060,758490,6212,758490
792,4068,759490,6212,759490
792,4068,760490,6212,760490
793,4076,760490,6212,760490
794,4078,761140,6212,761140
794,4078,761370,6212,761370
794,4078,761370,6212,761370
794,4078,761840,6212,761840
795,4086,762840,6212,762840
795,4086,763390,6212,763390
796,4088,764040,6212,764040
797,4096,765040,6212,765040
797,4096,766040,6212,766040
797,4096,767040,6212,767040
797,4096,767510,6212,767510
797,4096,767510,6212,767510
797,4096,767510,6212,767510
797,4096,768160,6212,768160
798,4098,768970,6212,768970
799,4106,769240,6212,769240
800,4114,770050,6212,770050
801,4116,771050,6212,771050
801,4116,771050,6212,771050
801,4116,771860,6212,771860
801,4116,772670,6212,772670
802,4124,773670,6212,773670
802,4124,773670,6212,773670
803,4132,774480,6212,774480
803,4132,775480,6212,775480
804,4140,776290,6212,776290
805,4148,777100,6212,777100
806,4150,777910,6212,777910
807,4158,778380,6212,778380
807,4158,778700,6212,778700
807,4158,779020,6212,779020
808,4160,779020,6212,779020
808,4160,779020,6212,779020
808,4160,779020,6212,779020
808,4160,780020,6212,780020
809,4164,780830,6212,780830
810,4166,781480,6212,781480
811,4168,782480,6212,782480
811,4168,783480,6212,783480
812,4176,784130,6212,784130
812,4176,784450,6212,784450
813,4178,784920,6212,784920
813,4178,785240,6212,785240
813,4178,785890,6212,785890
814,4180,786700,6212,786700
814,4180,787700,6212,787700
815,4181,788020,6212,788020
815,4181,788830,6212,788830
815,4181,789830,6212,789830
815,4181,790640,6212,790640
816,4183,791640,6212,791640
816,4183,792640,6212,792640
817,4185,792640,6212,792640
817,4185,793640,6212,793640
817,4185,793960,6212,793960
818,4193,794430,6212,794430
819,4201,794900,6212,794900
820,4203,795120,6212,795120
821,4205,795930,6212,795930
822,4213,796930,6212,796930
822,4213,797930,6212,797930
822,4213,798520,6212,798520
822,4213,798840,6212,798840
823,4215,799650,6212,799650
823,4215,800300,6212,800300
823,4215,801300,6212,801300
823,4215,802300,6212,802300
824,4217,803110,6212,803110
824,4217,803570,6212,803570
824,4217,804380,6212,804380
825,4219,804850,6212,804850
826,4221,805320,6212,805320
827,4223,806130,6212,806130
827,4223,806130,6212,806130
827,4223,806940,6212,806940
827,4223,807750,6212,807750
827,4223,807750,6212,807750
827,4223,807750,6212,807750
827,4223,807750,6212,807750
827,4223,808560,6212,808560
827,4223,809560,6212,809560
827,4223,810370,6212,810370
827,4223,811020,6212,811020
827,4223,811390,6212,811390
827,4223,811710,6212,811710
827,4223,812170,6212,812170
828,4227,812980,6212,812980
828,4227,813790,6212,813790
829,4229,814440,6212,814440
829,4229,815440,6212,815440
830,4237,816440,6212,816440
830,4237,817250,6212,817250
830,4237,817720,6212,817720
831,4245,818720,6212,818720
831,4245,819720,6212,819720
831,4245,820190,6212,820190
831,4245,821000,6212,821000
831,4245,821000,6212,821000
831,4245,821810,6212,821810
831,4245,821810,6212,821810
831,4245,822280,6212,822280
832,4246,822740,6212,822740
832,4246,823550,6212,823550
832,4246,824030,6212,824030
833,4248,824500,6212,824500
834,4250,825500,6212,825500
834,4250,825820,6212,825820
834,4250,826630,6212,826630
834,4250,826680,6212,826680
835,4258,827680,6212,827680
835,4258,828490,6212,828490
835,4258,828810,6212,828810
835,4258,829280,6212,829280
835,4258,830090,6212,830090
836,4266,830090,6212,830090
837,4268,831090,6212,831090
838,4276,831900,6212,831900
838,4276,832360,6212,832360
838,4276,833360,6212,833360
839,4284,833830,6212,833830
839,4284,834150,6212,834150
840,4286,834470,6212,834470
841,4288,835120,6212,835120
841,4288,835590,6212,835590
841,4288,836060,6212,836060
841,4288,836870,6212,836870
841,4288,836870,6212,836870
841,4288,837100,6212,837100
841,4288,838100,6212,838100
841,4288,838650,6212,838650
842,4296,838650,6212,838650
842,4296,839650,6212,839650
842,4296,840650,6212,840650
842,4296,841120,6212,841120
842,4296,841230,6212,841230
842,4296,841230,6212,841230
842,4296,842040,6212,842040
842,4296,844040,6212,844040
842,4296,844510,6212,844510
842,4296,845320,6212,845320
842,4296,846320,6212,846320
842,4296,847130,6212,847130
843,4304,847600,6212,847600
843,4304,847600,6212,847600
843,4304,848410,6212,848410
843,4304,848880,6212,848880
843,4304,848880,6212,848880
843,4304,849340,6212,849340
843,4304,850150,6212,850150
843,4304,850380,6212,850380
843,4304,851190,6212,851190
843,4304,851350,6212,851350
843,4304,851820,6212,851820
843,4304,852410,6212,852410
843,4304,853220,6212,853220
843,4304,853690,6212,853690
844,4312,854690,6212,854690
844,4312,855500,6212,855500
844,4312,856500,6212,856500
844,4312,857500,6212,857500
844,4312,858310,6212,858310
844,4312,858630,6212,858630
844,4312,858860,6212,858860
844,4312,859330,6212,859330
845,4320,859650,6212,859650
845,4320,860650,6212,860650
845,4320,861650,6212,861650
845,4320,861650,6212,861650
845,4320,862650,6212,862650
846,4322,863460,6212,863460
847,4330,864270,6212,864270
847,4330,865270,6212,865270
847,4330,865430,6212,865430
847,4330,865900,6212,865900
848,4332,866370,6212,866370
848,4332,867180,6212,867180
848,4332,867990,6212,867990
848,4332,868460,6212,868460
848,4332,868930,6212,868930
849,4340,869930,6212,869930
849,4340,870740,6212,870740
849,4340,871210,6212,871210
849,4340,872210,6212,872210
849,4340,872210,6212,872210
850,4348,872210,6212,872210
851,4356,873020,6212,873020
852,4364,873490,6212,873490
852,4364,874490,6212,874490
852,4364,874810,6212,874810
852,4364,875620,6212,875620
853,4372,876100,6212,876100
854,4374,876420,6212,876420
854,4374,877230,6212,877230
854,4374,878230,6212,878230
854,4374,879040,6212,879040
854,4374,879850,6212,879850
854,4374,879850,6212,879850
855,4376,880320,6212,880320
855,4376,881320,6212,881320
855,4376,882130,6212,882130
855,4376,882130,6212,882130
855,4376,882600,6212,882600
855,4376,883250,6212,883250
855,4376,884250,6212,884250
855,4376,884900,6212,884900
855,4376,885710,6212,885710
856,4384,886360,6212,886360
856,4384,887360,6212,887360
857,4386,887360,6212,887360
858,4388,887830,6212,887830
858,4388,888480,6212,888480
859,4390,889480,6212,889480
859,4390,890030,6212,890030
859,4390,890490,6212,890490
860,4398,891490,6212,891490
860,4398,892300,6212,892300
860,4398,892770,6212,892770
860,4398,893770,6212,893770
860,4398,894770,6212,894770
860,4398,895580,6212,895580
860,4398,895810,6212,895810
860,4398,896810,6212,896810
860,4398,897620,6212,897620
861,4400,898270,6212,898270
861,4400,899270,6212,899270
862,4408,900270,6212,900270
862,4408,900590,6212,900590
863,4410,900590,6212,900590
864,4418,901590,6212,901590
864,4418,902240,6212,902240
864,4418,902710,6212,902710
864,4418,903710,6212,903710
865,4426,904080,6212,904080
865,4426,905080,6212,905080
865,4426,905550,6212,905550
865,4426,905550,6212,905550
866,4434,906550,6212,906550
866,4434,906870,6212,906870
866,4434,906870,6212,906870
866,4434,907460,6212,907460
866,4434,908010,6212,908010
866,4434,908820,6212,908820
866,4434,909040,6212,909040
866,4434,909850,6212,909850
866,4434,910170,6212,910170
867,4436,910170,6212,910170
868,4438,910170,6212,910170
868,4438,910980,6212,910980
869,4446,911450,6212,911450
869,4446,911920,6212,911920
869,4446,911920,6212,911920
869,4446,912390,6212,912390
870,4448,912860,6212,912860
870,4448,913670,6212,913670
870,4448,914130,6212,914130
871,4456,914940,6212,914940
871,4456,915590,6212,915590
871,4456,916400,6212,916400
872,4464,917400,6212,917400
872,4464,918210,6212,918210
872,4464,918680,6212,918680
872,4464,919150,6212,919150
873,4466,919960,6212,919960
873,4466,920280,6212,920280
873,4466,921090,6212,921090
874,4468,921900,6212,921900
874,4468,922360,6212,922360
874,4468,923010,6212,923010
874,4468,923010,6212,923010
875,4470,923010,6212,923010
875,4470,923330,6212,923330
875,4470,923560,6212,923560
875,4470,924370,6212,924370
875,4470,924920,6212,924920
875,4470,925920,6212,925920
875,4470,925920,6212,925920
875,4470,926730,6212,926730
875,4470,927730,6212,927730
875,4470,928730,6212,928730
875,4470,929540,6212,929540
875,4470,929540,6212,929540
875,4470,930010,6212,930010
875,4470,930480,6212,930480
875,4470,930480,6212,930480
875,4470,931480,6212,931480
875,4470,931950,6212,931950
876,4478,932270,6212,932270
877,4480,932740,6212,932740
877,4480,933290,6212,933290
877,4480,934290,6212,934290
877,4480,934760,6212,934760
877,4480,934760,6212,934760
877,4480,935080,6212,935080
877,4480,935630,6212,935630
877,4480,935950,6212,935950
878,4482,936420,6212,936420
878,4482,936580,6212,936580
879,4490,937050,6212,937050
880,4498,937520,6212,937520
880,4498,938330,6212,938330
881,4500,938330,6212,938330
881,4500,939140,6212,939140
881,4500,939950,6212,939950
881,4500,940950,6212,940950
881,4500,941600,6212,941600
881,4500,941600,6212,941600
881,4500,941920,6212,941920
881,4500,942380,6212,942380
882,4502,942490,6212,942490
882,4502,942960,6212,942960
882,4502,943960,6212,943960
882,4502,944960,6212,944960
883,4504,945960,6212,945960
884,4506,946180,6212,946180
884,4506,947180,6212,947180
884,4506,947990,6212,947990
884,4506,948990,6212,948990
884,4506,948990,6212,948990
884,4506,949460,6212,949460
885,4508,950460,6212,950460
885,4508,950460,6212,950460
886,4516,951460,6212,951460
886,4516,951920,6212,951920
886,4516,952730,6212,952730
886,4516,953200,6212,953200
886,4516,953520,6212,953520
886,4516,954520,6212,954520
886,4516,955520,6212,955520
886,4516,955750,6212,955750
886,4516,955980,6212,955980
887,4518,956450,6212,956450
887,4518,957260,6212,957260
887,4518,957850,6212,957850
888,4520,958010,6212,958010
888,4520,959010,6212,959010
888,4520,959480,6212,959480
888,4520,959950,6212,959950
888,4520,960180,6212,960180
889,4528,960650,6212,960650
890,4530,961650,6212,961650
890,4530,961970,6212,961970
890,4530,962430,6212,962430
890,4530,962900,6212,962900
891,4538,963710,6212,963710
891,4538,964360,6212,964360
