ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1139101.77,34.0,20.38,535696.63,15.99
1139039.41,34.0,20.38,535742.86,15.99
1139301.6,34.01,20.39,535846.39,16.0
1139301.6,34.01,20.39,536430.69,16.02
1139353.53,34.02,20.4,536414.04,16.02
1139681.12,34.04,20.42,537060.49,16.04
1139892.4,34.05,20.43,536931.32,16.04
1139944.33,34.06,20.44,536930.94,16.04
1140227.16,34.07,20.45,536934.23,16.04
1140090.96,34.08,20.46,536934.23,16.05
1140312.28,34.09,20.47,537670.75,16.07
1141148.74,34.12,20.5,536956.88,16.05
1141148.74,34.12,20.5,536953.8,16.05
1141012.53,34.13,20.5,537028.47,16.06
1141064.46,34.14,20.51,537814.05,16.09
1140901.78,34.13,20.51,538316.95,16.11
1141123.1,34.15,20.53,539509.0,16.14
1141175.03,34.16,20.54,539759.18,16.16
1141117.76,34.16,20.54,540586.86,16.18
1140981.56,34.17,20.55,540664.76,16.19
1141033.49,34.18,20.56,540664.76,16.2
1141085.42,34.19,20.57,540600.77,16.2
1141085.42,34.19,20.57,540665.14,16.2
1141137.36,34.2,20.58,540665.14,16.2
1141358.68,34.21,20.59,540665.14,16.21
1141286.79,34.21,20.59,540600.55,16.21
1141150.59,34.22,20.6,540693.13,16.21
1141014.38,34.22,20.6,540678.3,16.22
1140878.18,34.23,20.61,540809.93,16.23
1140741.97,34.24,20.62,540627.05,16.23
1140447.7,34.23,20.61,540308.17,16.22
1140499.63,34.24,20.62,541888.27,16.27
1140363.43,34.25,20.63,541879.29,16.27
1140584.75,34.26,20.64,541893.87,16.28
1140636.68,34.27,20.65,542080.37,16.29
1140688.61,34.28,20.66,542080.37,16.29
1140635.06,34.28,20.66,542107.77,16.29
1140498.85,34.29,20.67,542224.3,16.3
1140498.85,34.29,20.67,542224.04,16.3
1140550.79,34.3,20.68,542224.04,16.3
1140550.79,34.3,20.68,542193.05,16.3
1140514.96,34.3,20.68,542446.56,16.31
1140378.76,34.3,20.68,542436.66,16.32
1140378.76,34.3,20.68,542144.86,16.31
1140600.08,34.31,20.69,543220.1,16.34
1140600.08,34.31,20.69,543299.39,16.34
1140868.21,34.33,20.71,543316.91,16.35
1141189.85,34.34,20.72,543316.47,16.35
1141361.66,34.35,20.73,543923.56,16.37
1141616.72,34.36,20.74,543923.56,16.37
1141529.2,34.36,20.74,546006.52,16.44
1141581.13,34.37,20.75,545962.18,16.44
1141581.13,34.37,20.75,546058.05,16.44
1141283.61,34.37,20.75,545623.02,16.43
1141147.4,34.38,20.76,545451.63,16.43
1140849.88,34.37,20.75,545151.43,16.42
1140926.57,34.38,20.76,545122.54,16.43
1141098.38,34.39,20.77,545117.33,16.43
1141150.32,34.4,20.78,545387.56,16.44
1141370.59,34.42,20.8,545493.91,16.45
1141591.91,34.43,20.81,546043.15,16.47
1141933.16,34.44,20.82,548259.12,16.54
1141638.89,34.44,20.82,548118.38,16.53
1141907.02,34.45,20.83,548153.98,16.54
1141939.22,34.46,20.84,548071.37,16.54
1141751.2,34.46,20.83,547722.67,16.53
1142183.5,34.48,20.86,549917.29,16.6
1141895.97,34.47,20.85,549620.4,16.59
1142116.25,34.49,20.87,549646.45,16.6
1142357.31,34.5,20.88,552457.59,16.68
1142221.1,34.51,20.89,552334.72,16.69
1142392.91,34.52,20.9,552407.97,16.69
1142256.71,34.52,20.9,552393.24,16.7
1142120.5,34.53,20.91,552727.44,16.71
1142341.82,34.54,20.92,554678.32,16.77
1142569.89,34.55,20.93,554678.32,16.77
1142433.68,34.56,20.94,554689.67,16.78
1142655.0,34.57,20.95,554721.44,16.78
1142883.07,34.58,20.96,554626.08,16.78
1143104.39,34.6,20.97,555483.2,16.81
1142968.19,34.6,20.98,555480.76,16.82
1143020.12,34.61,20.99,555568.94,16.82
1143072.05,34.62,21.0,555615.12,16.83
1142935.85,34.63,21.01,555499.45,16.83
1142987.78,34.64,21.02,555832.17,16.84
1142851.57,34.64,21.02,556909.73,16.88
1142715.37,34.65,21.03,556896.43,16.89
1142579.16,34.66,21.04,556719.1,16.89
1142281.64,34.65,21.03,556719.1,16.89
1142281.64,34.65,21.03,556723.59,16.89
1142549.76,34.66,21.04,556723.59,16.89
1142413.56,34.67,21.05,556726.12,16.9
1142585.37,34.68,21.06,557351.07,16.92
1142912.96,34.7,21.07,556983.53,16.91
1142776.75,34.7,21.08,557013.13,16.91
1142776.75,34.7,21.08,557379.72,16.93
1142948.56,34.71,21.09,557967.66,16.95
1143169.89,34.73,21.1,558101.9,16.95
1143221.82,34.74,21.11,558101.89,16.96
1142847.48,34.73,21.11,558495.31,16.97
1142934.16,34.73,21.11,560399.45,17.03
1142797.95,34.74,21.12,560383.44,17.04
1142854.79,34.75,21.13,560413.95,17.04
1142675.24,34.76,21.13,560368.22,17.04
1142675.24,34.76,21.13,560368.22,17.04
1142539.04,34.76,21.14,560717.47,17.06
1142539.04,34.76,21.14,560604.43,17.06
1142402.83,34.77,21.15,560603.2,17.06
1142406.56,34.77,21.15,560615.99,17.06
1142674.69,34.78,21.16,561273.64,17.08
1142538.48,34.79,21.17,561545.73,17.1
1142590.41,34.8,21.18,561607.57,17.1
1144824.97,34.86,21.24,565940.68,17.24
1144876.9,34.87,21.25,565828.48,17.24
1146091.27,34.91,21.29,566675.06,17.26
1146091.27,34.91,21.29,566355.15,17.25
1146319.34,34.92,21.3,566355.15,17.25
1146540.66,34.94,21.31,566363.73,17.26
1146808.79,34.95,21.33,566355.07,17.26
1147431.37,34.97,21.35,567649.49,17.3
1148926.14,35.02,21.4,568076.99,17.32
1148926.14,35.02,21.4,568075.43,17.32
1148978.07,35.03,21.41,568075.43,17.32
1148778.98,35.03,21.41,568067.12,17.32
1148778.98,35.03,21.41,568067.12,17.32
1148642.77,35.03,21.41,568537.26,17.34
1148506.57,35.04,21.42,568505.78,17.35
1148727.89,35.05,21.43,568640.02,17.35
1148591.68,35.06,21.44,568818.73,17.36
1148859.81,35.07,21.45,568833.54,17.36
1148911.74,35.08,21.46,569234.77,17.38
1148821.37,35.08,21.46,569071.05,17.38
1148873.3,35.09,21.47,570069.51,17.41
1148925.23,35.1,21.48,569873.77,17.41
1149106.85,35.12,21.49,570148.46,17.42
1149278.66,35.13,21.51,570197.93,17.43
1149546.79,35.14,21.52,570267.1,17.43
1149598.72,35.15,21.53,570348.88,17.44
1149920.36,35.16,21.54,570914.79,17.46
1149784.16,35.17,21.55,570957.19,17.46
1149836.09,35.18,21.56,570957.19,17.47
1149888.02,35.19,21.57,570952.49,17.47
1149888.02,35.19,21.57,571162.89,17.48
1150059.83,35.2,21.58,571166.25,17.48
1149923.63,35.21,21.59,571165.63,17.49
1149645.61,35.2,21.58,570617.2,17.47
1149348.08,35.2,21.58,570543.91,17.47
1149211.88,35.21,21.58,571115.71,17.5
1149466.94,35.22,21.6,572602.25,17.54
1149513.97,35.23,21.61,572397.02,17.54
1150082.74,35.25,21.63,572706.28,17.55
1149924.6,35.25,21.63,572703.88,17.55
1149788.4,35.25,21.63,572780.51,17.56
1150016.46,35.26,21.64,573617.87,17.59
1150068.4,35.27,21.65,574052.78,17.61
1150120.33,35.29,21.66,573665.87,17.6
1150351.45,35.3,21.68,575310.78,17.65
1150619.58,35.31,21.69,575535.15,17.66
1150403.94,35.3,21.68,575323.57,17.66
1150111.31,35.3,21.68,574996.21,17.65
1150116.21,35.3,21.68,574818.57,17.64
1150384.34,35.31,21.69,574811.28,17.64
1152937.12,35.4,21.78,574984.46,17.65
1152989.05,35.41,21.79,574662.14,17.65
1153040.99,35.42,21.8,574662.14,17.65
1153092.92,35.43,21.81,574501.49,17.65
1153092.92,35.43,21.81,574501.49,17.65
1153092.92,35.43,21.81,574579.89,17.65
1153079.85,35.43,21.81,574690.07,17.66
1153044.02,35.43,21.81,574800.11,17.66
1153095.96,35.44,21.82,574800.11,17.67
1153147.89,35.45,21.83,574796.3,17.67
1153031.42,35.46,21.84,574386.77,17.66
1153324.71,35.47,21.85,574120.28,17.66
1154417.49,35.52,21.9,577367.9,17.76
1154469.42,35.53,21.91,577263.57,17.76
1154333.21,35.53,21.91,577236.17,17.77
1154333.21,35.53,21.91,576808.03,17.76
1154524.63,35.55,21.93,579638.55,17.85
1154576.56,35.56,21.94,579677.92,17.85
1154576.56,35.56,21.94,579691.36,17.85
1154628.49,35.57,21.95,579559.32,17.85
1154680.43,35.58,21.96,579584.71,17.86
1154520.94,35.58,21.96,579562.84,17.86
1154789.07,35.59,21.97,580175.89,17.88
1154694.24,35.6,21.98,580425.23,17.89
1154915.56,35.61,21.99,580441.25,17.9
1155087.37,35.62,22.0,581342.11,17.93
1155087.37,35.62,22.0,581431.65,17.93
1154951.17,35.63,22.01,581247.08,17.93
1155179.23,35.64,22.02,581396.07,17.94
1155407.3,35.65,22.03,581646.86,17.95
1155407.3,35.65,22.03,581646.86,17.95
1156087.85,35.68,22.06,582161.14,17.97
1156139.78,35.69,22.07,582275.22,17.97
1156003.58,35.69,22.07,582270.22,17.98
1156055.51,35.7,22.08,582487.39,17.99
1155757.98,35.7,22.08,582262.05,17.99
1155929.79,35.71,22.09,582256.56,17.99
1155867.43,35.71,22.09,582352.7,17.99
1155867.43,35.71,22.09,582180.17,17.99
1156088.75,35.72,22.1,582323.93,17.99
1156316.82,35.74,22.12,582353.32,18.0
1156180.62,35.74,22.12,582353.32,18.0
1156435.67,35.76,22.14,582185.5,18.0
1156690.73,35.77,22.15,582199.47,18.01
1156403.2,35.77,22.15,581927.12,18.0
1156267.0,35.77,22.15,581927.12,18.0
1156318.93,35.79,22.16,582374.98,18.02
1156370.86,35.8,22.18,582247.09,18.02
1156542.67,35.81,22.19,582610.39,18.04
1156542.67,35.81,22.19,582580.24,18.04
1156406.47,35.82,22.19,582571.19,18.04
1156270.26,35.82,22.2,582916.92,18.06
1155975.99,35.82,22.2,582915.2,18.06
1155689.71,35.82,22.2,582158.03,18.04
1155741.64,35.83,22.21,582158.14,18.05
1155741.64,35.83,22.21,582131.28,18.05
1156836.25,35.86,22.24,585691.69,18.16
1156700.05,35.87,22.25,586029.64,18.17
1156563.84,35.88,22.26,586021.29,18.18
1156375.54,35.88,22.26,586052.99,18.18
1156303.66,35.88,22.26,585974.16,18.18
1156430.27,35.89,22.27,585471.55,18.17
1156294.06,35.9,22.28,585458.88,18.18
1156157.86,35.9,22.28,586013.6,18.2
1156408.15,35.91,22.29,586030.33,18.2
1156460.08,35.93,22.31,586508.73,18.22
1156512.01,35.94,22.32,586508.73,18.22
1156512.01,35.94,22.32,586530.21,18.23
1156512.01,35.94,22.32,586399.8,18.22
1156250.75,35.93,22.31,586247.77,18.22
1156302.68,35.94,22.32,586473.21,18.23
1156354.61,35.95,22.33,586735.8,18.24
1156575.94,35.97,22.34,586735.42,18.25
1156278.41,35.96,22.34,586289.93,18.23
1156704.14,35.98,22.36,585987.51,18.23
1156704.14,35.98,22.36,585999.11,18.23
1156709.04,35.98,22.36,585688.22,18.22
1156572.84,35.99,22.37,586579.19,18.25
1156624.77,36.0,22.38,586579.19,18.26
1156846.09,36.01,22.39,586561.59,18.26
1156774.21,36.01,22.39,586316.43,18.25
1156711.85,36.01,22.39,587282.84,18.28
1156981.29,36.02,22.4,587294.29,18.29
1156845.08,36.03,22.41,588123.08,18.32
1157066.4,36.04,22.42,588240.35,18.32
1157118.33,36.05,22.43,588286.38,18.33
1157009.17,36.06,22.43,588286.38,18.33
1157009.17,36.06,22.43,588338.87,18.33
1156714.89,36.05,22.43,589406.86,18.37
1156766.83,36.06,22.44,589449.25,18.38
1156630.62,36.07,22.45,589439.78,18.38
1156682.55,36.08,22.46,589481.69,18.39
1156734.49,36.09,22.47,589474.29,18.39
1156955.81,36.1,22.48,589444.11,18.39
1156806.22,36.1,22.48,589164.96,18.39
1156858.15,36.11,22.49,589027.1,18.39
1156910.09,36.12,22.5,589018.94,18.39
1156773.88,36.13,22.51,588962.19,18.4
1156637.68,36.14,22.52,588962.19,18.4
1156637.68,36.14,22.52,589048.93,18.4
1156859.0,36.15,22.53,589020.72,18.41
1156580.98,36.14,22.52,588747.0,18.4
1156632.91,36.15,22.53,589701.07,18.43
1156694.78,36.17,22.55,589397.07,18.43
1156558.57,36.17,22.55,589853.54,18.45
1157677.11,36.22,22.6,590353.87,18.47
1157848.92,36.23,22.61,590385.24,18.47
1157561.4,36.23,22.61,590851.19,18.49
1157263.87,36.22,22.6,590977.44,18.5
1157518.93,36.24,22.62,590908.24,18.5
1157277.11,36.24,22.62,589853.14,18.47
1157140.9,36.24,22.62,589740.19,18.47
1156952.89,36.24,22.62,589720.67,18.47
1156844.75,36.24,22.62,589617.66,18.47
1158501.5,36.29,22.67,594132.54,18.61
1159276.41,36.33,22.71,596630.41,18.7
1159497.73,36.34,22.72,596630.41,18.7
1159549.66,36.35,22.73,596630.03,18.7
1159252.14,36.35,22.73,596630.03,18.71
1159115.93,36.35,22.73,596640.38,18.71
1160079.46,36.39,22.77,599097.99,18.79
1159785.19,36.38,22.76,599190.65,18.8
1159648.99,36.39,22.77,599081.44,18.8
1159512.78,36.4,22.78,599051.79,18.81
1159512.78,36.4,22.78,599051.79,18.81
1159499.71,36.4,22.78,599051.79,18.81
1159462.17,36.41,22.79,598864.44,18.81
1159633.99,36.42,22.8,599094.58,18.82
1159685.92,36.43,22.81,600271.41,18.86
1159549.71,36.44,22.82,600325.13,18.87
1159413.51,36.45,22.83,600322.12,18.87
1159413.51,36.45,22.83,600522.22,18.88
1159284.22,36.45,22.83,599957.24,18.87
1159505.54,36.47,22.85,600031.52,18.87
1159369.33,36.47,22.85,600091.52,18.88
1159571.2,36.48,22.86,601458.73,18.92
1159792.52,36.49,22.87,601852.59,18.94
1159792.52,36.49,22.87,601836.61,18.94
1159656.31,36.5,22.88,601757.01,18.94
1159882.54,36.51,22.89,601785.68,18.94
1160110.6,36.53,22.91,601768.73,18.95
1159974.4,36.53,22.91,603097.46,18.99
1160146.21,36.55,22.93,603090.37,19.0
1160146.21,36.55,22.93,603090.37,19.0
1159949.82,36.54,22.92,602937.6,19.0
1159800.23,36.54,22.92,602785.29,18.99
1162615.78,36.64,23.02,606013.41,19.1
1162306.35,36.64,23.01,607044.74,19.13
1162527.67,36.65,23.03,607708.52,19.16
1162378.09,36.65,23.03,607531.63,19.15
1162241.88,36.65,23.03,607531.63,19.16
1162053.57,36.65,23.03,607565.21,19.16
1161917.37,36.66,23.04,607585.34,19.17
1162137.65,36.67,23.05,607942.2,19.19
1162189.58,36.69,23.06,607941.18,19.19
1162200.41,36.7,23.08,611377.16,19.3
1162028.15,36.69,23.07,611393.43,19.31
1161891.94,36.7,23.08,611576.74,19.32
1163087.17,36.75,23.13,614898.95,19.43
1162950.97,36.76,23.14,615228.48,19.45
1162778.76,36.76,23.14,615154.75,19.45
1162778.76,36.76,23.14,615081.87,19.44
1162642.56,36.77,23.14,615031.01,19.45
1162694.49,36.78,23.16,615031.01,19.45
1162694.49,36.78,23.16,615144.24,19.46
1162558.29,36.78,23.16,614963.88,19.46
1162422.08,36.79,23.17,615324.9,19.48
1162300.58,36.8,23.18,614785.77,19.46
1162352.51,36.81,23.19,614779.65,19.47
1162404.44,36.82,23.2,614408.68,19.46
1162404.44,36.82,23.2,614441.34,19.46
1162268.24,36.83,23.21,614482.81,19.47
1162021.03,36.83,23.21,614408.46,19.47
1162594.37,36.85,23.23,614922.63,19.49
1162862.5,36.86,23.24,614829.36,19.49
1163121.97,36.88,23.26,616347.56,19.54
1163323.83,36.88,23.26,616368.41,19.54
1163375.77,36.9,23.28,616368.41,19.55
1163427.7,36.91,23.29,616364.54,19.55
1163149.68,36.9,23.28,616090.98,19.55
1163013.48,36.91,23.29,616541.11,19.57
1162887.5,36.91,23.29,617599.74,19.6
1162939.43,36.92,23.3,617596.63,19.61
1163160.75,36.93,23.31,617596.63,19.61
1163382.07,36.95,23.32,617731.94,19.62
1163603.39,36.96,23.34,617766.2,19.62
1163655.32,36.97,23.35,617794.87,19.63
1163876.64,36.98,23.36,617788.09,19.63
1163928.57,36.99,23.37,617790.07,19.64
1163833.09,36.99,23.37,617797.18,19.64
1164154.73,37.01,23.38,617796.92,19.64
1164018.53,37.01,23.39,617855.57,19.65
1164239.85,37.03,23.4,618079.67,19.66
1164239.85,37.03,23.4,618066.51,19.66
1163937.98,37.03,23.4,617395.62,19.64
1163801.78,37.03,23.41,617526.77,19.65
1163801.78,37.03,23.41,617465.14,19.65
1163665.57,37.04,23.42,617356.4,19.65
1163368.04,37.04,23.42,617375.79,19.65
1163231.84,37.04,23.42,617962.39,19.68
1163283.77,37.05,23.43,618115.35,19.69
1163335.7,37.07,23.45,618115.35,19.69
1163199.5,37.07,23.45,618047.37,19.7
1162833.85,37.07,23.45,618002.73,19.7
1163055.17,37.08,23.46,618221.32,19.71
1163107.11,37.09,23.47,618233.24,19.72
1163335.17,37.11,23.48,618262.85,19.72
1163335.17,37.11,23.48,618306.59,19.72
1163198.97,37.11,23.49,618295.92,19.73
1163185.9,37.12,23.49,618473.21,19.73
1163237.83,37.13,23.51,618472.16,19.74
1163409.64,37.14,23.52,618625.63,19.75
1163021.41,37.14,23.52,618158.93,19.74
1163181.32,37.14,23.52,618398.23,19.75
1163045.11,37.15,23.53,618360.27,19.75
1162760.89,37.15,23.53,617548.93,19.73
1162760.89,37.15,23.53,617548.89,19.73
1162812.82,37.16,23.54,617548.89,19.74
1163161.94,37.18,23.56,620973.28,19.85
1163161.94,37.18,23.56,621460.22,19.86
1163161.94,37.18,23.56,621484.43,19.86
1163213.87,37.19,23.57,621471.9,19.87
1163077.67,37.2,23.58,622110.88,19.9
1163347.11,37.21,23.59,622599.79,19.91
1163347.11,37.21,23.59,622530.74,19.91
1163518.92,37.22,23.6,623508.77,19.95
1163490.09,37.22,23.6,624177.91,19.97
1163353.88,37.23,23.61,624158.89,19.97
1163405.82,37.24,23.62,623980.9,19.97
1163269.61,37.25,23.63,623938.64,19.98
1163321.54,37.26,23.64,623932.88,19.98
1163321.54,37.26,23.64,624013.05,19.99
1163681.72,37.28,23.66,623746.3,19.98
1163733.65,37.29,23.67,623793.28,19.99
1163785.59,37.3,23.68,624017.13,20.0
1163956.04,37.31,23.69,624086.08,20.01
1164127.85,37.33,23.71,624086.08,20.01
1164179.79,37.34,23.72,624086.08,20.02
1164231.72,37.35,23.73,624097.23,20.02
1164082.13,37.35,23.73,623691.8,20.01
1164134.07,37.36,23.74,623566.95,20.01
1163997.86,37.37,23.75,623431.23,20.01
1164219.18,37.38,23.76,623896.33,20.03
1164069.6,37.38,23.76,623811.37,20.03
1164069.6,37.38,23.76,623811.37,20.03
1164069.6,37.38,23.76,623811.37,20.03
1164290.92,37.39,23.77,623802.48,20.03
1164337.95,37.4,23.78,621596.32,19.97
1164337.95,37.4,23.78,621749.11,19.97
1164201.74,37.41,23.79,621807.2,19.98
1164253.67,37.42,23.8,622201.42,20.0
1164425.49,37.44,23.82,623792.67,20.06
1164425.49,37.44,23.82,623766.65,20.05
1164289.28,37.44,23.82,623754.08,20.06
1164517.35,37.46,23.84,623888.46,20.07
1164737.62,37.47,23.85,623888.46,20.07
1164352.09,37.47,23.85,623391.53,20.06
1164352.09,37.47,23.85,623321.86,20.06
1164215.88,37.48,23.86,623329.01,20.07
1163949.4,37.47,23.85,623063.21,20.06
1164001.33,37.48,23.86,623069.52,20.06
1163851.75,37.48,23.86,622982.62,20.06
1163715.54,37.49,23.87,623550.86,20.09
1163579.33,37.5,23.88,623897.97,20.11
1164279.87,37.53,23.91,623778.31,20.11
1164501.19,37.54,23.92,624422.65,20.13
1164553.12,37.55,23.93,624399.07,20.13
1164284.2,37.55,23.93,624043.56,20.13
1164284.2,37.55,23.93,624184.54,20.13
1164284.2,37.55,23.93,624184.54,20.13
1164284.2,37.55,23.93,625126.29,20.16
1164087.81,37.55,23.93,624871.61,20.16
1164087.81,37.55,23.93,624790.86,20.16
1163951.6,37.56,23.94,624820.81,20.16
1163694.1,37.56,23.94,624587.18,20.16
1163557.9,37.57,23.95,624771.8,20.17
1163609.83,37.58,23.96,624793.9,20.18
1163877.96,37.59,23.97,625570.54,20.21
1163929.89,37.6,23.98,625641.67,20.21
1163793.69,37.61,23.99,625662.98,20.22
1163657.48,37.62,24.0,625640.74,20.23
1163760.49,37.63,24.01,625026.77,20.21
1163624.28,37.64,24.02,625260.85,20.23
1163845.61,37.65,24.03,626082.23,20.26
1165027.98,37.7,24.07,626325.12,20.27
1164844.61,37.7,24.08,625863.11,20.26
1164844.61,37.7,24.08,626250.17,20.27
1165359.5,37.72,24.1,625636.95,20.25
1165359.5,37.72,24.1,625636.95,20.25
1165579.78,37.74,24.12,627080.65,20.3
1165579.78,37.74,24.12,626342.71,20.28
1165579.78,37.74,24.12,626439.99,20.28
1165751.59,37.75,24.13,626438.14,20.29
1165857.95,37.76,24.14,625675.57,20.27
1165909.88,37.78,24.15,625674.94,20.27
1166131.2,37.79,24.17,626337.56,20.3
1166183.13,37.8,24.18,626792.0,20.32
1166046.93,37.81,24.19,626790.03,20.32
1166263.35,37.82,24.2,626903.66,20.33
1166484.67,37.83,24.21,627671.54,20.36
1166536.6,37.84,24.22,627678.28,20.36
1166242.33,37.84,24.22,628168.89,20.38
1166294.26,37.85,24.23,628793.62,20.41
1166294.26,37.85,24.23,628798.29,20.41
1166515.58,37.87,24.25,629106.14,20.42
1166687.39,37.88,24.26,629639.46,20.44
1166867.91,37.89,24.27,630503.86,20.47
1168025.5,37.93,24.31,631249.36,20.5
1168246.82,37.94,24.32,631276.23,20.5
1168246.82,37.94,24.32,631254.26,20.5
1169267.66,37.98,24.36,634198.32,20.6
1169267.66,37.98,24.36,634186.47,20.6
1169319.59,37.99,24.37,634186.47,20.6
1169328.19,38.0,24.38,634000.02,20.6
1169130.13,38.0,24.38,632668.62,20.56
1169130.13,38.0,24.38,632646.46,20.56
1169065.54,38.0,24.38,632730.7,20.57
1168893.34,38.0,24.38,632535.37,20.56
1168757.13,38.01,24.39,632526.53,20.57
1168757.13,38.01,24.39,632649.34,20.57
1168620.93,38.02,24.4,632644.08,20.58
1168620.93,38.02,24.4,632680.59,20.58
1168672.86,38.03,24.41,634080.29,20.63
1168672.86,38.03,24.41,634032.25,20.63
1168672.86,38.03,24.41,634073.28,20.63
1168724.79,38.04,24.42,634121.03,20.64
1168588.59,38.05,24.43,634169.82,20.65
1168410.34,38.05,24.43,634513.23,20.66
1168260.76,38.05,24.42,634351.03,20.66
1168482.08,38.06,24.44,634351.03,20.66
1168282.98,38.06,24.44,634603.0,20.67
1168146.78,38.06,24.44,634542.46,20.68
1169229.67,38.11,24.48,637646.63,20.78
1169093.47,38.11,24.49,637558.93,20.78
1168795.94,38.11,24.49,637030.24,20.77
1168659.74,38.12,24.5,636994.84,20.78
1169075.26,38.14,24.52,637935.38,20.81
1169127.19,38.15,24.53,638108.93,20.82
1168752.86,38.14,24.52,637532.45,20.81
1168752.86,38.14,24.52,637532.45,20.81
1168616.65,38.15,24.53,638826.23,20.86
1168668.59,38.16,24.54,638826.36,20.86
1168720.52,38.18,24.56,638816.12,20.87
1168988.65,38.19,24.57,638760.14,20.87
1169709.65,38.22,24.6,640408.31,20.92
1169573.44,38.22,24.6,640470.73,20.93
1169793.72,38.24,24.62,640478.62,20.94
1169656.22,38.24,24.62,640343.71,20.93
1169520.01,38.25,24.63,640292.72,20.94
1169788.14,38.26,24.64,640506.93,20.95
1170051.37,38.27,24.65,640496.85,20.95
1170113.1,38.28,24.66,640094.61,20.94
1170341.17,38.3,24.68,640094.39,20.95
1170341.17,38.3,24.68,640507.85,20.96
1170393.1,38.31,24.69,640507.71,20.96
1170445.03,38.32,24.7,640849.64,20.98
1170320.13,38.33,24.71,640914.31,20.99
1170491.94,38.34,24.72,641417.2,21.01
1170355.73,38.35,24.73,642130.47,21.04
1169266.09,38.41,24.79,642130.21,21.1
1169069.7,38.41,24.79,642124.4,21.1
1168933.49,38.42,24.8,642109.93,21.11
1168635.97,38.42,24.8,641794.35,21.1
1168687.9,38.43,24.81,641823.74,21.1
1168551.69,38.44,24.82,641827.41,21.11
1168561.5,38.44,24.82,641915.28,21.11
1168263.97,38.43,24.81,641772.45,21.11
1168484.25,38.45,24.83,641496.78,21.11
1168484.25,38.45,24.83,641491.83,21.11
1168536.18,38.46,24.84,643012.97,21.16
1168238.65,38.46,24.84,642869.11,21.16
1168290.59,38.47,24.85,642904.51,21.17
1168342.52,38.48,24.86,642706.37,21.17
1168346.89,38.49,24.87,642158.05,21.16
1168567.17,38.51,24.89,642159.75,21.16
1168673.53,38.52,24.9,642133.18,21.16
1168537.32,38.53,24.91,642077.12,21.17
1168758.64,38.54,24.92,643212.6,21.21
1168686.76,38.54,24.92,643101.9,21.21
1168867.27,38.55,24.93,643131.21,21.21
1169088.6,38.56,24.94,643131.22,21.21
1169309.92,38.58,24.96,643240.25,21.22
1170214.12,38.62,25.0,645003.68,21.29
1170077.92,38.63,25.01,645052.26,21.29
1170129.85,38.64,25.02,645494.1,21.31
1169993.64,38.65,25.03,645452.03,21.32
1170026.13,38.66,25.04,644826.82,21.31
1170078.06,38.67,25.05,644589.15,21.3
1170130.0,38.68,25.06,644581.6,21.31
1169837.37,38.68,25.06,644078.82,21.3
1170058.69,38.69,25.07,645588.87,21.35
1169922.49,38.7,25.08,645916.04,21.37
1170094.3,38.71,25.09,646416.66,21.39
1170146.23,38.73,25.11,647185.44,21.42
1170943.16,38.76,25.14,646676.49,21.41
1171264.8,38.78,25.16,646863.17,21.42
1171316.73,38.79,25.17,646863.17,21.42
1171180.53,38.8,25.18,646880.08,21.43
1171180.53,38.8,25.18,646766.61,21.43
1171232.46,38.81,25.19,646772.51,21.43
1171453.78,38.82,25.2,647314.81,21.45
1171384.68,38.82,25.2,647184.52,21.45
1171436.61,38.84,25.22,647205.17,21.46
1171656.89,38.85,25.23,647763.97,21.48
1171828.7,38.86,25.24,647852.23,21.49
1171692.49,38.87,25.25,647797.0,21.49
1171692.49,38.87,25.25,647771.35,21.49
1171394.96,38.87,25.25,647707.05,21.49
1171394.96,38.87,25.25,647664.0,21.49
1171097.44,38.87,25.25,647664.0,21.49
1171365.57,38.88,25.26,647631.46,21.5
1171365.57,38.88,25.26,649594.83,21.56
1171229.36,38.89,25.27,649799.09,21.57
1171651.39,38.91,25.29,651126.4,21.63
1171515.18,38.92,25.3,651682.46,21.65
1171567.11,38.93,25.31,652037.27,21.67
