ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
905421.81,15.55,1.95,188049.76,3.23
905285.85,15.55,1.95,188049.57,3.23
905337.54,15.55,1.95,188049.75,3.23
905337.54,15.55,1.95,188053.02,3.23
905389.23,15.55,1.96,188176.13,3.23
905253.27,15.55,1.96,188176.13,3.23
905297.5,15.56,1.96,187653.33,3.22
905161.54,15.56,1.96,187653.13,3.22
905025.58,15.56,1.96,187652.94,3.23
904889.62,15.56,1.96,187652.94,3.23
905145.06,15.56,1.97,188481.03,3.24
905145.06,15.56,1.97,188481.03,3.24
905472.9,15.57,1.97,188100.69,3.23
905472.9,15.57,1.97,188247.43,3.24
905472.9,15.57,1.97,188269.17,3.24
905348.01,15.57,1.97,187546.75,3.23
905212.05,15.57,1.97,187527.14,3.23
905076.09,15.57,1.97,187527.14,3.23
905348.13,15.58,1.98,187509.58,3.23
905212.17,15.58,1.98,187509.39,3.23
905480.99,15.58,1.99,187513.58,3.23
905749.82,15.59,1.99,187588.06,3.23
905613.86,15.59,1.99,187588.06,3.23
905948.39,15.59,2.0,187587.87,3.23
905812.43,15.59,2.0,187588.13,3.23
905676.47,15.59,2.0,187588.13,3.23
905948.51,15.6,2.01,187587.94,3.23
905948.51,15.6,2.01,187587.74,3.23
906000.2,15.6,2.01,187587.74,3.23
906272.23,15.61,2.01,187570.19,3.23
906136.27,15.61,2.01,187569.99,3.23
906000.31,15.61,2.01,187570.26,3.23
906000.31,15.61,2.01,187467.35,3.23
905864.35,15.61,2.02,187467.15,3.23
905916.04,15.61,2.02,187467.33,3.23
905780.08,15.61,2.02,187469.22,3.23
905780.08,15.61,2.02,187469.22,3.23
906114.62,15.62,2.03,187469.02,3.23
906114.62,15.62,2.03,187385.73,3.23
905026.94,15.62,2.03,187385.53,3.23
905026.94,15.62,2.03,187385.53,3.23
904890.98,15.62,2.03,187302.24,3.23
904755.02,15.62,2.03,187282.09,3.23
904755.02,15.62,2.03,187282.09,3.23
904755.02,15.62,2.03,187281.71,3.23
904619.06,15.63,2.03,187299.14,3.24
904483.1,15.63,2.03,187196.24,3.23
904534.79,15.63,2.03,187319.34,3.24
904718.51,15.63,2.04,187781.51,3.24
904582.55,15.63,2.04,187781.31,3.25
904851.37,15.64,2.04,187780.94,3.25
904903.06,15.64,2.05,187878.57,3.25
905138.83,15.65,2.05,187878.37,3.25
905453.75,15.66,2.06,187661.69,3.24
905203.78,15.65,2.06,187662.28,3.25
905203.78,15.65,2.06,187559.37,3.24
905203.78,15.65,2.06,188404.94,3.26
905472.6,15.66,2.06,188479.42,3.26
905656.32,15.66,2.07,188479.22,3.26
905984.16,15.67,2.07,188696.13,3.26
906318.69,15.68,2.08,188704.68,3.26
906182.73,15.68,2.08,188704.68,3.26
906182.73,15.68,2.08,188704.68,3.26
905837.95,15.67,2.08,188691.38,3.26
906106.77,15.68,2.08,188691.18,3.27
906238.56,15.68,2.09,189261.35,3.28
906102.6,15.68,2.09,189261.15,3.28
905966.64,15.68,2.09,189261.15,3.28
906235.46,15.69,2.09,189271.14,3.28
906099.5,15.69,2.09,189168.24,3.28
905963.54,15.69,2.09,189065.33,3.27
906015.23,15.69,2.1,189249.15,3.28
906305.69,15.7,2.1,188948.94,3.27
907138.55,15.72,2.12,189278.46,3.28
906980.89,15.71,2.12,189052.45,3.28
906844.93,15.71,2.12,189057.75,3.28
906708.97,15.71,2.12,189115.88,3.28
906977.8,15.72,2.12,189115.69,3.28
906841.84,15.72,2.12,189120.99,3.28
907025.55,15.73,2.13,189778.09,3.29
906889.59,15.73,2.13,189842.31,3.29
907073.31,15.73,2.13,189842.31,3.29
907073.31,15.73,2.13,190130.27,3.3
907125.0,15.73,2.14,190130.27,3.3
907470.6,15.74,2.14,189998.68,3.3
907334.64,15.74,2.15,189998.68,3.3
907731.45,15.75,2.15,190024.55,3.3
907595.49,15.75,2.15,189921.64,3.3
907459.53,15.75,2.15,189921.45,3.3
907728.35,15.76,2.16,189921.45,3.3
908048.56,15.76,2.17,189921.86,3.3
908048.56,15.76,2.17,189921.86,3.3
908317.39,15.77,2.17,189921.86,3.3
908181.43,15.77,2.17,189818.95,3.3
908509.27,15.77,2.18,189818.58,3.3
908509.27,15.77,2.18,189818.58,3.3
908785.73,15.78,2.18,189794.97,3.3
908785.73,15.78,2.18,189791.5,3.3
908649.77,15.78,2.18,189791.76,3.3
908649.77,15.78,2.18,189791.57,3.3
908701.46,15.78,2.19,189791.75,3.3
908346.81,15.78,2.18,189287.9,3.29
908409.57,15.78,2.19,188903.36,3.28
908273.61,15.78,2.19,188903.16,3.28
908137.65,15.78,2.19,188801.89,3.28
908001.69,15.78,2.19,188801.89,3.28
908001.69,15.78,2.19,188801.7,3.28
908053.38,15.79,2.19,188924.8,3.28
907917.42,15.79,2.19,188925.07,3.29
907476.93,15.78,2.19,188654.24,3.28
907811.46,15.79,2.19,188654.05,3.28
906723.79,15.79,2.2,188653.85,3.29
906587.83,15.79,2.2,188550.95,3.28
906451.87,15.79,2.2,188449.68,3.28
906326.98,15.79,2.2,187727.26,3.27
906378.67,15.8,2.2,188135.15,3.28
906378.67,15.8,2.2,188032.24,3.28
906378.67,15.8,2.2,187929.34,3.28
906242.71,15.8,2.2,187826.43,3.27
906106.75,15.8,2.2,187691.16,3.27
905970.79,15.8,2.2,187811.27,3.27
906239.62,15.8,2.21,187811.27,3.28
906103.66,15.8,2.21,187708.36,3.27
905967.7,15.8,2.21,187708.36,3.27
905831.74,15.8,2.21,187708.63,3.28
905695.78,15.8,2.21,187708.43,3.28
905972.24,15.81,2.21,187708.24,3.28
906023.93,15.81,2.22,187708.24,3.28
905887.97,15.81,2.22,187708.24,3.28
905939.66,15.82,2.22,188035.64,3.28
906290.63,15.82,2.23,188036.3,3.28
906575.08,15.83,2.23,188037.86,3.28
906810.85,15.84,2.24,188037.86,3.28
906862.54,15.84,2.24,188038.04,3.28
906726.58,15.84,2.24,187935.13,3.28
906726.58,15.84,2.24,187934.94,3.28
906590.62,15.84,2.24,187877.6,3.28
906910.84,15.85,2.25,187878.01,3.28
907245.37,15.85,2.26,188099.96,3.29
907297.06,15.86,2.26,188099.96,3.29
907348.75,15.86,2.26,188100.14,3.29
907617.58,15.86,2.27,188313.95,3.29
907481.62,15.87,2.27,188313.76,3.29
907345.66,15.87,2.27,188313.56,3.29
907529.37,15.87,2.27,188672.0,3.3
907863.9,15.88,2.28,188652.79,3.3
908132.73,15.88,2.29,188878.78,3.3
908184.42,15.89,2.29,189001.88,3.31
908518.95,15.89,2.3,189001.69,3.31
908184.17,15.89,2.29,188824.3,3.3
908048.21,15.89,2.29,188824.3,3.3
907912.25,15.89,2.29,188824.11,3.3
907963.94,15.89,2.3,188947.21,3.31
907827.98,15.89,2.3,188947.02,3.31
907692.02,15.89,2.3,188946.64,3.31
907692.02,15.89,2.3,188843.74,3.31
907556.06,15.89,2.3,188843.54,3.31
907425.99,15.89,2.3,188838.81,3.31
907290.03,15.89,2.3,188838.61,3.31
907558.85,15.9,2.3,188838.61,3.31
907742.57,15.91,2.31,188923.25,3.31
907794.26,15.91,2.31,188923.43,3.31
907658.3,15.91,2.31,188923.69,3.31
907709.99,15.91,2.32,188923.87,3.31
907574.03,15.91,2.32,189252.89,3.32
907625.72,15.92,2.32,189252.89,3.32
907489.76,15.92,2.32,189586.49,3.33
907489.76,15.92,2.32,189586.29,3.33
907761.8,15.92,2.33,189586.29,3.33
907997.57,15.93,2.33,189585.92,3.33
907861.61,15.93,2.33,189585.72,3.33
908097.38,15.93,2.34,189562.83,3.33
908366.2,15.94,2.34,189572.82,3.33
908763.01,15.95,2.35,189577.29,3.33
909097.54,15.96,2.36,189577.29,3.33
909432.07,15.96,2.37,189577.09,3.33
909494.84,15.97,2.37,189192.55,3.32
909494.84,15.97,2.37,189192.55,3.32
909494.84,15.97,2.37,189192.55,3.32
909766.87,15.97,2.38,189617.2,3.33
910035.7,15.98,2.38,189617.01,3.33
910087.39,15.98,2.38,189617.01,3.33
909874.44,15.98,2.38,189410.92,3.33
909738.48,15.98,2.38,189391.31,3.33
909993.92,15.98,2.39,190219.41,3.34
910177.63,15.99,2.39,190220.8,3.34
910177.63,15.99,2.39,190220.6,3.34
910041.67,15.99,2.39,190703.95,3.35
910041.67,15.99,2.39,190703.95,3.35
910093.36,15.99,2.4,190703.95,3.35
909957.4,15.99,2.4,190601.04,3.35
910226.23,16.0,2.4,190604.77,3.35
910090.27,16.0,2.4,191702.77,3.37
910384.85,16.01,2.41,191702.58,3.37
910568.56,16.01,2.41,191702.39,3.37
910620.25,16.01,2.42,191702.57,3.37
910803.97,16.02,2.42,191702.37,3.37
911131.81,16.03,2.43,191702.18,3.37
910995.85,16.03,2.43,191701.98,3.37
911179.56,16.03,2.44,192067.24,3.38
911043.6,16.03,2.44,192067.24,3.38
911447.33,16.04,2.44,192336.29,3.38
911499.02,16.04,2.45,192335.92,3.39
912161.18,16.06,2.46,192407.42,3.39
912212.87,16.06,2.46,192407.42,3.39
912481.69,16.07,2.47,192407.22,3.39
912481.69,16.07,2.47,192407.03,3.39
913143.85,16.08,2.49,192478.52,3.39
913007.89,16.08,2.49,192478.52,3.39
913276.72,16.09,2.49,192478.33,3.39
913140.76,16.09,2.49,192478.33,3.39
913192.45,16.09,2.5,192478.51,3.39
913056.49,16.09,2.5,192478.51,3.39
913371.41,16.1,2.5,192275.9,3.39
913371.41,16.1,2.5,192275.9,3.39
913423.11,16.1,2.51,192275.9,3.39
913287.15,16.1,2.51,192275.7,3.39
913621.68,16.11,2.51,192275.51,3.39
913485.72,16.11,2.52,192275.32,3.39
913537.41,16.11,2.52,192275.5,3.39
913865.25,16.12,2.53,192275.3,3.39
913916.94,16.12,2.53,192654.28,3.4
913968.64,16.13,2.53,192777.39,3.4
913696.72,16.13,2.53,192782.16,3.4
913696.72,16.13,2.53,192785.43,3.4
913560.76,16.13,2.53,193119.46,3.41
913424.8,16.13,2.53,193129.77,3.41
913299.91,16.13,2.53,192520.38,3.4
913351.6,16.13,2.54,192643.48,3.4
913620.42,16.14,2.54,192643.29,3.4
913954.96,16.15,2.55,193498.11,3.42
914006.65,16.15,2.55,193573.83,3.42
914283.11,16.16,2.56,193550.22,3.42
914147.15,16.16,2.56,193698.92,3.42
914415.98,16.16,2.57,193708.9,3.42
914599.69,16.17,2.57,193708.9,3.42
914599.69,16.17,2.57,193625.61,3.42
914651.38,16.17,2.57,193625.61,3.42
914920.21,16.18,2.58,193625.41,3.42
915189.03,16.18,2.59,193699.89,3.43
915053.07,16.18,2.59,193699.7,3.43
914917.11,16.18,2.59,193699.5,3.43
914917.11,16.18,2.59,193587.45,3.42
914917.11,16.18,2.59,193484.54,3.42
914968.8,16.19,2.59,193607.64,3.43
915152.52,16.19,2.6,193919.94,3.43
915016.56,16.19,2.6,193919.75,3.43
914880.6,16.19,2.6,193816.84,3.43
914932.29,16.2,2.6,193939.94,3.43
914587.5,16.19,2.6,193762.56,3.43
914451.54,16.19,2.6,193889.86,3.43
914503.24,16.19,2.6,194012.97,3.44
914367.28,16.2,2.6,194012.77,3.44
914231.32,16.2,2.6,193909.87,3.44
914095.36,16.2,2.6,193909.49,3.44
914429.89,16.2,2.61,193890.28,3.44
914613.6,16.21,2.61,194084.06,3.44
914467.97,16.21,2.61,194083.52,3.44
914703.74,16.21,2.62,194083.32,3.44
914567.78,16.21,2.62,194083.32,3.44
914431.82,16.21,2.62,194083.32,3.44
914431.82,16.21,2.62,194086.6,3.44
914431.82,16.21,2.62,194086.6,3.44
914431.82,16.21,2.62,194086.6,3.44
914295.86,16.21,2.62,194096.91,3.44
914564.68,16.22,2.62,194096.53,3.44
914219.9,16.22,2.62,193795.7,3.44
914083.94,16.22,2.62,193776.09,3.44
914352.76,16.22,2.63,193776.09,3.44
914621.59,16.23,2.63,194506.07,3.45
914673.28,16.23,2.64,194101.88,3.44
914673.28,16.23,2.64,194101.69,3.44
915506.13,16.25,2.65,194431.2,3.45
915826.35,16.25,2.66,194431.65,3.45
915690.39,16.25,2.66,194431.91,3.45
915742.08,16.26,2.66,194720.17,3.46
915606.12,16.26,2.66,194720.17,3.46
915470.16,16.26,2.66,194719.98,3.46
915334.2,16.26,2.66,194719.98,3.46
915198.24,16.26,2.66,194719.98,3.46
915062.28,16.26,2.66,194719.78,3.46
915062.28,16.26,2.66,194616.88,3.46
915062.28,16.26,2.66,194620.15,3.46
915331.1,16.27,2.67,194652.11,3.46
915599.93,16.27,2.68,194651.92,3.46
915783.64,16.28,2.68,194651.92,3.46
915647.68,16.28,2.68,194651.92,3.46
915831.39,16.28,2.69,194736.55,3.46
917025.68,16.3,2.71,195592.44,3.48
917360.21,16.31,2.72,195645.8,3.48
918022.37,16.33,2.73,195717.29,3.48
917886.41,16.33,2.73,195717.29,3.48
917938.1,16.33,2.73,195729.18,3.48
917989.8,16.33,2.74,195744.8,3.48
917853.84,16.33,2.74,195641.89,3.48
918257.56,16.34,2.75,195642.65,3.48
918121.6,16.34,2.75,195642.45,3.48
917985.64,16.34,2.75,195634.26,3.48
918037.33,16.35,2.75,195634.26,3.48
918265.91,16.35,2.75,195743.63,3.49
918129.95,16.35,2.75,195734.61,3.49
918313.66,16.36,2.76,195734.42,3.49
918177.7,16.36,2.76,196217.08,3.5
918574.5,16.36,2.77,196216.89,3.5
918758.22,16.37,2.77,196301.52,3.5
918622.26,16.37,2.77,196237.33,3.5
918891.08,16.38,2.78,196237.13,3.5
919159.91,16.38,2.79,196237.13,3.5
919832.69,16.4,2.8,197417.68,3.52
919696.73,16.4,2.8,197417.48,3.52
919973.19,16.4,2.81,197393.88,3.52
920024.88,16.41,2.81,197393.68,3.52
919888.92,16.41,2.81,197393.68,3.52
919752.96,16.41,2.81,197374.07,3.52
919617.0,16.41,2.81,197374.07,3.52
919893.46,16.41,2.82,197721.15,3.53
919757.5,16.41,2.82,197721.15,3.53
919757.5,16.41,2.82,197719.81,3.53
919621.54,16.41,2.82,197786.42,3.53
919805.26,16.42,2.82,197980.2,3.53
919669.3,16.42,2.82,198040.2,3.54
919938.12,16.43,2.83,198040.01,3.54
919802.16,16.43,2.83,198074.22,3.54
920096.75,16.43,2.84,198075.04,3.54
920096.75,16.43,2.84,198078.32,3.54
920365.57,16.44,2.84,198152.8,3.54
920680.49,16.45,2.85,197936.11,3.54
920544.53,16.45,2.85,197936.89,3.54
920839.12,16.45,2.86,197834.68,3.53
920703.16,16.45,2.86,197834.49,3.54
920567.2,16.45,2.86,197834.49,3.54
920431.24,16.46,2.86,197834.49,3.54
920482.93,16.46,2.86,197834.67,3.54
920482.93,16.46,2.86,197834.67,3.54
920346.97,16.46,2.86,197815.05,3.54
920346.97,16.46,2.86,197820.35,3.54
920211.01,16.46,2.86,197820.15,3.54
920479.84,16.47,2.87,197819.96,3.54
920531.53,16.47,2.87,198318.64,3.55
920395.57,16.47,2.87,198318.64,3.55
920458.33,16.47,2.88,197934.09,3.54
920642.04,16.48,2.88,197933.9,3.54
920506.08,16.48,2.88,197931.78,3.54
920840.62,16.49,2.89,197937.36,3.54
922034.9,16.51,2.91,198793.25,3.56
922086.59,16.51,2.91,198793.43,3.56
921950.63,16.51,2.91,198794.25,3.56
921814.67,16.51,2.92,198692.98,3.56
921866.37,16.51,2.92,198816.08,3.56
921730.41,16.52,2.92,198796.47,3.56
921782.1,16.52,2.92,198796.47,3.56
922425.68,16.53,2.94,198968.59,3.57
922702.14,16.54,2.94,198970.38,3.57
923535.0,16.55,2.96,199299.89,3.57
923803.82,16.56,2.96,199299.7,3.57
923803.82,16.56,2.96,199364.86,3.57
923803.82,16.56,2.96,199261.95,3.57
923866.59,16.56,2.97,198877.41,3.57
924050.3,16.57,2.97,198877.03,3.57
923914.34,16.57,2.97,198876.36,3.57
924183.16,16.58,2.98,199105.91,3.57
924047.2,16.58,2.98,199105.72,3.57
923911.24,16.58,2.98,199105.34,3.57
923962.94,16.58,2.98,199105.34,3.57
923826.98,16.58,2.98,199105.15,3.57
923889.74,16.58,2.99,198720.6,3.57
923753.78,16.58,2.99,198720.41,3.57
923753.78,16.58,2.99,198720.41,3.57
923617.82,16.59,2.99,198686.24,3.57
923313.18,16.58,2.99,198249.07,3.56
923177.22,16.58,2.99,198248.87,3.56
923140.14,16.59,2.99,198087.85,3.56
923474.67,16.59,3.0,198087.85,3.56
923338.72,16.59,3.0,198087.66,3.56
923338.72,16.59,3.0,198089.85,3.56
923390.41,16.6,3.0,198212.96,3.56
923254.45,16.6,3.0,198212.96,3.56
923306.14,16.6,3.0,198212.96,3.56
922763.07,16.59,3.0,197520.7,3.55
922627.11,16.59,3.0,197511.74,3.55
922903.57,16.6,3.0,197533.24,3.55
922548.92,16.6,3.0,197029.39,3.54
922732.63,16.6,3.01,197114.03,3.55
922784.32,16.6,3.01,197237.13,3.55
922968.04,16.61,3.01,197191.61,3.55
923302.57,16.62,3.02,197413.56,3.55
923166.61,16.62,3.02,197413.36,3.55
923030.65,16.62,3.02,197409.89,3.55
922894.69,16.62,3.02,197326.6,3.55
922758.73,16.62,3.02,197325.99,3.55
923027.55,16.63,3.03,197325.8,3.55
923296.38,16.63,3.04,197551.79,3.56
923296.38,16.63,3.04,197551.79,3.56
923348.07,16.63,3.04,197551.97,3.56
923616.89,16.64,3.05,197551.78,3.56
923668.59,16.64,3.05,197674.88,3.56
923996.2,16.65,3.06,197675.47,3.56
923860.24,16.65,3.06,198114.11,3.57
923724.28,16.65,3.06,198113.91,3.57
924039.2,16.66,3.07,197911.3,3.57
924090.89,16.66,3.07,198034.41,3.57
924296.12,16.67,3.08,197648.97,3.56
924479.84,16.68,3.08,197648.97,3.57
924343.88,16.68,3.08,197648.78,3.57
924612.7,16.68,3.09,197648.78,3.57
924664.39,16.69,3.09,197648.78,3.57
925068.12,16.69,3.1,197649.53,3.57
924878.44,16.69,3.1,197540.67,3.57
924742.48,16.69,3.1,197437.5,3.56
924606.52,16.69,3.1,197446.19,3.56
924658.21,16.7,3.1,197758.32,3.57
924893.98,16.7,3.11,197758.12,3.57
924758.02,16.7,3.11,197758.12,3.57
924622.06,16.7,3.11,197757.93,3.57
924486.1,16.7,3.11,197757.74,3.57
924486.1,16.7,3.11,197757.74,3.57
924350.14,16.7,3.11,197753.54,3.57
924214.18,16.71,3.11,197753.8,3.57
924078.22,16.71,3.11,197753.8,3.58
924347.05,16.71,3.12,197753.61,3.58
924211.09,16.71,3.12,197753.87,3.58
924545.62,16.72,3.12,198011.53,3.58
924814.45,16.73,3.13,198011.53,3.58
924866.14,16.73,3.13,198109.15,3.58
924866.14,16.73,3.13,198286.63,3.59
925134.96,16.74,3.14,198294.43,3.59
925318.68,16.74,3.15,198294.24,3.59
925182.72,16.74,3.15,198191.33,3.59
925046.76,16.74,3.15,198088.42,3.59
924910.8,16.74,3.15,198088.42,3.59
924962.49,16.75,3.15,198088.42,3.59
925359.29,16.75,3.16,198114.3,3.59
925628.12,16.76,3.16,198114.3,3.59
925628.12,16.76,3.16,198114.3,3.59
925628.12,16.76,3.16,197936.91,3.58
925896.94,16.77,3.17,197936.72,3.58
925760.98,16.77,3.17,197879.4,3.58
927322.01,16.8,3.2,198388.17,3.59
927373.7,16.8,3.2,198388.17,3.59
927714.63,16.81,3.21,198138.43,3.59
927766.32,16.81,3.22,198256.74,3.59
927630.36,16.81,3.22,198256.74,3.59
927494.4,16.81,3.22,198257.0,3.59
927763.23,16.82,3.22,198331.48,3.6
928039.69,16.83,3.23,198331.48,3.6
928091.38,16.83,3.23,198454.59,3.6
928367.84,16.84,3.24,198454.59,3.6
928231.88,16.84,3.24,198454.59,3.6
927688.05,16.84,3.24,198566.74,3.6
927552.09,16.84,3.24,198547.12,3.6
927552.09,16.84,3.24,198547.12,3.6
927416.13,16.84,3.24,198547.12,3.61
927467.82,16.84,3.25,198821.74,3.61
927802.35,16.85,3.26,198821.74,3.61
927802.35,16.85,3.26,198821.74,3.61
928071.18,16.86,3.26,199517.03,3.62
928071.18,16.86,3.26,199520.3,3.62
928340.0,16.86,3.27,199520.11,3.62
928612.04,16.87,3.27,199520.11,3.62
928476.08,16.87,3.28,199520.11,3.63
928803.92,16.88,3.28,200376.25,3.64
928803.92,16.88,3.28,200478.94,3.64
928667.96,16.88,3.28,200478.75,3.64
928944.42,16.89,3.29,200478.56,3.64
929216.45,16.89,3.3,200486.33,3.64
929400.17,16.9,3.3,200486.14,3.64
929264.21,16.9,3.3,200494.87,3.65
929128.25,16.9,3.3,200494.68,3.65
928992.29,16.9,3.3,200475.06,3.65
928856.33,16.9,3.3,200475.33,3.65
928720.37,16.9,3.3,200475.33,3.65
928772.06,16.9,3.31,200475.33,3.65
929168.86,16.91,3.32,200475.13,3.65
929032.9,16.91,3.32,200696.91,3.65
929084.6,16.92,3.32,200696.91,3.65
929136.29,16.92,3.32,200696.91,3.65
928593.22,16.91,3.32,200153.84,3.65
928644.91,16.92,3.32,200153.84,3.65
928913.74,16.92,3.33,200153.65,3.65
929557.32,16.94,3.34,200325.77,3.65
929357.65,16.93,3.34,200333.05,3.65
929409.34,16.94,3.34,200333.23,3.65
929461.03,16.94,3.34,200333.23,3.65
929261.36,16.94,3.34,200389.5,3.65
929313.05,16.94,3.34,200389.68,3.65
929313.05,16.94,3.34,200286.78,3.65
929313.05,16.94,3.34,200286.78,3.65
929839.61,16.95,3.35,200699.87,3.66
929839.61,16.95,3.35,200699.68,3.66
929703.65,16.95,3.36,200710.75,3.66
929567.69,16.95,3.36,200710.55,3.66
929431.73,16.95,3.36,200710.55,3.66
929431.73,16.95,3.36,200702.08,3.66
929700.55,16.96,3.36,200928.08,3.67
929819.38,16.96,3.37,201108.35,3.67
929683.42,16.96,3.37,201108.16,3.67
929547.46,16.96,3.37,201107.97,3.67
929411.5,16.96,3.37,201107.97,3.67
929680.32,16.97,3.37,201182.45,3.67
929544.36,16.97,3.37,201182.25,3.67
929820.83,16.98,3.38,201182.25,3.67
930097.29,16.98,3.39,201182.25,3.67
930148.98,16.99,3.39,201240.9,3.68
930148.98,16.99,3.39,201251.27,3.68
930013.02,16.99,3.39,201588.14,3.68
929924.72,16.99,3.39,201499.84,3.68
929976.41,16.99,3.39,201500.02,3.68
929840.45,16.99,3.4,201650.1,3.68
929840.45,16.99,3.4,201424.93,3.68
929892.14,16.99,3.4,201424.93,3.68
929756.19,17.0,3.4,201403.69,3.68
929620.23,17.0,3.4,201384.07,3.68
930017.03,17.0,3.41,201383.88,3.68
930068.72,17.01,3.41,201383.88,3.68
929694.12,17.0,3.41,201172.36,3.68
929339.47,17.0,3.4,200817.7,3.67
929608.29,17.01,3.41,200817.5,3.67
929472.33,17.01,3.41,200817.5,3.67
929472.33,17.01,3.41,200817.31,3.67
929748.79,17.01,3.42,200793.7,3.67
930017.62,17.02,3.42,201267.51,3.68
929881.66,17.02,3.42,201267.51,3.68
929933.35,17.02,3.43,201267.51,3.68
929933.35,17.02,3.43,201077.71,3.68
930202.17,17.03,3.43,201152.19,3.68
930471.0,17.04,3.44,201151.99,3.68
930335.04,17.04,3.44,201424.18,3.69
930518.75,17.04,3.45,201492.41,3.69
930787.58,17.05,3.45,201492.21,3.69
930839.27,17.05,3.46,201492.21,3.69
931154.19,17.06,3.47,201289.6,3.69
931611.12,17.07,3.47,201597.35,3.69
930523.44,17.07,3.48,201597.35,3.7
930523.44,17.07,3.48,201600.62,3.7
930857.98,17.08,3.49,201600.62,3.7
930722.02,17.08,3.49,201581.01,3.7
930586.06,17.08,3.49,201580.81,3.7
930637.75,17.09,3.49,201542.76,3.7
930914.21,17.09,3.5,201542.56,3.7
931311.02,17.1,3.51,202281.12,3.71
931175.06,17.1,3.51,202273.31,3.71
931469.64,17.11,3.51,202273.12,3.72
931333.68,17.11,3.51,202272.74,3.72
931197.72,17.11,3.51,202272.74,3.72
931466.55,17.12,3.52,202272.55,3.72
931518.24,17.12,3.52,202456.85,3.72
931382.28,17.12,3.52,202373.56,3.72
931651.1,17.13,3.53,202373.56,3.72
931702.79,17.13,3.53,202373.74,3.72
931566.83,17.13,3.53,202500.13,3.72
931618.53,17.13,3.54,202095.94,3.72
931482.57,17.13,3.54,202015.42,3.72
931346.61,17.14,3.54,202015.22,3.72
931623.07,17.14,3.55,201523.34,3.71
931674.76,17.15,3.55,201646.45,3.71
931538.8,17.15,3.55,201651.82,3.71
931590.49,17.15,3.55,201651.82,3.71
931454.53,17.15,3.55,201646.4,3.71
931318.57,17.15,3.55,201646.21,3.71
931182.61,17.15,3.56,201543.3,3.71
931477.2,17.16,3.56,201543.3,3.71
931528.89,17.16,3.56,201543.11,3.71
931392.93,17.16,3.57,201505.88,3.71
931256.97,17.16,3.57,201505.88,3.71
931525.79,17.17,3.57,201505.68,3.71
931525.79,17.17,3.57,201916.12,3.72
931389.83,17.17,3.57,201916.12,3.72
931253.87,17.17,3.57,202065.94,3.73
931650.68,17.18,3.58,202065.74,3.73
931514.72,17.18,3.58,202066.56,3.73
931566.41,17.18,3.59,202164.18,3.73
931618.1,17.19,3.59,202164.36,3.73
931669.79,17.19,3.59,202062.28,3.73
931533.83,17.19,3.59,202217.62,3.73
931802.66,17.2,3.6,202217.62,3.73
932137.19,17.2,3.61,202217.42,3.73
932188.88,17.21,3.61,202217.05,3.73
932188.88,17.21,3.61,202208.26,3.73
932188.88,17.21,3.61,202208.07,3.73
932052.92,17.21,3.61,202200.65,3.73
932052.92,17.21,3.61,202200.46,3.73
932052.92,17.21,3.61,202214.59,3.73
932104.62,17.21,3.62,202212.44,3.73
931968.66,17.21,3.62,202036.4,3.73
931832.7,17.21,3.62,202036.2,3.73
931696.74,17.21,3.62,202036.2,3.73
931560.78,17.21,3.62,202036.2,3.73
931560.78,17.21,3.62,202036.01,3.73
931829.6,17.22,3.62,202035.81,3.73
931829.6,17.22,3.62,202035.62,3.73
931829.6,17.22,3.62,202035.43,3.73
932164.13,17.23,3.63,202963.73,3.75
932138.83,17.23,3.63,202786.02,3.75
932002.87,17.23,3.63,202785.83,3.75
931845.22,17.23,3.63,202768.88,3.75
931845.22,17.23,3.63,202768.88,3.75
931896.91,17.23,3.64,202747.31,3.75
932231.45,17.24,3.64,202800.66,3.75
932253.85,17.24,3.64,202818.51,3.75
932545.08,17.25,3.65,203167.93,3.76
932545.08,17.25,3.65,203177.58,3.76
932409.12,17.25,3.65,203177.58,3.76
932273.16,17.25,3.65,203437.29,3.76
932137.2,17.25,3.65,203437.09,3.76
932471.73,17.26,3.66,203417.88,3.76
932261.13,17.25,3.66,203063.92,3.76
932125.17,17.26,3.66,203063.92,3.76
931989.21,17.26,3.66,203063.92,3.76
931853.25,17.26,3.66,203063.72,3.76
931904.94,17.26,3.66,203063.3,3.76
931956.63,17.26,3.67,203063.48,3.76
931820.67,17.26,3.67,203063.48,3.76
931820.67,17.26,3.67,203009.05,3.76
932224.39,17.27,3.68,203584.34,3.77
932088.43,17.27,3.68,203584.34,3.77
932088.43,17.27,3.68,203584.34,3.77
931746.31,17.27,3.67,202989.95,3.76
