name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0514-openb-node-1212,,G2,96,8,412316860416,20000,15,1176,412316860416,30,600,60,1200,210,4200,30,600,190,3800,190,3800,190,3800,40,800,940,18800
0515-openb-node-0178,,G2,96,8,412316860416,20000,12,2628,412316860416,190,3800,90,1800,190,3800,190,3800,190,3800,60,1200,190,3800,190,3800,1290,25800
0516-openb-node-0003,,P100,64,2,274877906944,16280,6,284,274877906944,60,976,210,3418,0,0,0,0,0,0,0,0,0,0,0,0,270,4394
0517-openb-node-0158,,G2,96,8,412316860416,20000,14,2864,412316860416,60,1200,80,1600,190,3800,120,2400,190,3800,190,3800,120,2400,190,3800,1140,22800
0518-openb-node-0897,,V100M16,8,1,34359738368,16160,1,0,34359738368,530,8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,8564
0519-openb-node-0436,,P100,16,2,128849018880,16280,4,696,128849018880,130,2116,30,488,0,0,0,0,0,0,0,0,0,0,0,0,160,2604
0520-openb-node-0543,,P100,16,2,128849018880,16280,3,1696,128849018880,190,3093,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,380,6186
0521-openb-node-0976,,G3,128,8,824633720832,30000,15,820,824633720832,70,2100,190,5700,60,1800,190,5700,190,5700,30,900,60,1800,30,900,820,24600
0522-openb-node-1186,,G2,96,8,412316860416,20000,15,668,412316860416,30,600,190,3800,190,3800,190,3800,10,200,0,0,0,0,30,600,640,12800
0523-openb-node-0806,,G2,96,8,412316860416,20000,13,3024,412316860416,70,1400,70,1400,190,3800,190,3800,120,2400,190,3800,190,3800,190,3800,1210,24200
0524-openb-node-0832,,G2,96,8,412316860416,20000,13,2924,412316860416,30,600,60,1200,60,1200,190,3800,190,3800,190,3800,60,1200,190,3800,970,19400
0525-openb-node-0718,,T4,104,2,549755813888,15109,7,1796,549755813888,30,453,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0526-openb-node-0342,,V100M32,48,4,395136991232,32510,6,124,395136991232,30,975,60,1950,350,11378,410,13329,0,0,0,0,0,0,0,0,850,27632
0527-openb-node-0959,,G2,96,8,412316860416,20000,13,1760,412316860416,30,600,70,1400,190,3800,190,3800,190,3800,60,1200,30,600,30,600,790,15800
0528-openb-node-1104,,G2,96,8,412316860416,20000,13,3116,412316860416,60,1200,30,600,190,3800,30,600,190,3800,190,3800,190,3800,190,3800,1070,21400
0529-openb-node-1175,,T4,104,2,549755813888,15109,8,1132,549755813888,60,906,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,250,3776
0530-openb-node-1139,,G2,96,8,412316860416,20000,16,1740,412316860416,30,600,70,1400,130,2600,60,1200,80,1600,60,1200,190,3800,190,3800,810,16200
0531-openb-node-0597,,T4,104,2,549755813888,15109,5,1696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0532-openb-node-0695,,T4,104,2,549755813888,15109,8,348,549755813888,210,3172,30,453,0,0,0,0,0,0,0,0,0,0,0,0,240,3625
0533-openb-node-0475,,V100M16,8,1,34359738368,16160,2,1000,34359738368,220,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,3555
0534-openb-node-0698,,T4,104,2,549755813888,15109,7,3696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0535-openb-node-0692,,T4,104,2,549755813888,15109,9,196,549755813888,80,1208,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,270,4078
0536-openb-node-0006,,P100,64,2,274877906944,16280,6,4940,274877906944,90,1465,80,1302,0,0,0,0,0,0,0,0,0,0,0,0,170,2767
0537-openb-node-0295,,T4,104,2,549755813888,15109,9,1296,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0538-openb-node-0646,,T4,104,2,549755813888,15109,8,196,549755813888,30,453,130,1964,0,0,0,0,0,0,0,0,0,0,0,0,160,2417
0539-openb-node-0144,,P100,16,2,128849018880,16280,2,940,128849018880,350,5698,410,6674,0,0,0,0,0,0,0,0,0,0,0,0,760,12372
0540-openb-node-0638,,T4,104,2,549755813888,15109,7,440,549755813888,30,453,30,453,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0541-openb-node-0621,,G2,96,8,412316860416,20000,13,944,412316860416,120,2400,190,3800,60,1200,30,600,160,3200,190,3800,190,3800,210,4200,1150,23000
