ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1148,5908,2213210,6212,2213210
1148,5908,2214210,6212,2214210
1148,5908,2215210,6212,2215210
1148,5908,2216210,6212,2216210
1148,5908,2216210,6212,2216210
1148,5908,2216680,6212,2216680
1148,5908,2217680,6212,2217680
1148,5908,2218150,6212,2218150
1148,5908,2218960,6212,2218960
1148,5908,2219960,6212,2219960
1148,5908,2220960,6212,2220960
1148,5908,2221550,6212,2221550
1148,5908,2222550,6212,2222550
1148,5908,2223550,6212,2223550
1148,5908,2224550,6212,2224550
1148,5908,2225550,6212,2225550
1148,5908,2226550,6212,2226550
1148,5908,2226550,6212,2226550
1148,5908,2227360,6212,2227360
1148,5908,2228360,6212,2228360
1148,5908,2228360,6212,2228360
1148,5908,2229360,6212,2229360
1148,5908,2230360,6212,2230360
1148,5908,2230830,6212,2230830
1148,5908,2231380,6212,2231380
1148,5908,2232380,6212,2232380
1148,5908,2233380,6212,2233380
1148,5908,2234380,6212,2234380
1148,5908,2234850,6212,2234850
1148,5908,2235850,6212,2235850
1148,5908,2236850,6212,2236850
1149,5916,2237500,6212,2237500
1149,5916,2237970,6212,2237970
1149,5916,2237970,6212,2237970
1149,5916,2238970,6212,2238970
1149,5916,2239970,6212,2239970
1149,5916,2240970,6212,2240970
1149,5916,2241780,6212,2241780
1149,5916,2242100,6212,2242100
1149,5916,2242910,6212,2242910
1149,5916,2242910,6212,2242910
1149,5916,2243230,6212,2243230
1149,5916,2244230,6212,2244230
1149,5916,2245230,6212,2245230
1149,5916,2245550,6212,2245550
1149,5916,2245780,6212,2245780
1150,5918,2246010,6212,2246010
1150,5918,2246820,6212,2246820
1150,5918,2247630,6212,2247630
1150,5918,2248630,6212,2248630
1150,5918,2248950,6212,2248950
1150,5918,2249760,6212,2249760
1150,5918,2250760,6212,2250760
1150,5918,2251220,6212,2251220
1150,5918,2252220,6212,2252220
1150,5918,2252220,6212,2252220
1150,5918,2253220,6212,2253220
1150,5918,2254030,6212,2254030
1150,5918,2254190,6212,2254190
1150,5918,2255190,6212,2255190
1150,5918,2255410,6212,2255410
1150,5918,2256410,6212,2256410
1150,5918,2256410,6212,2256410
1150,5918,2257410,6212,2257410
1150,5918,2258060,6212,2258060
1150,5918,2259060,6212,2259060
1150,5918,2259060,6212,2259060
1150,5918,2260060,6212,2260060
1150,5918,2261060,6212,2261060
1150,5918,2262060,6212,2262060
1150,5918,2262060,6212,2262060
1150,5918,2262710,6212,2262710
1150,5918,2263180,6212,2263180
1150,5918,2264180,6212,2264180
1150,5918,2265180,6212,2265180
1150,5918,2265650,6212,2265650
1150,5918,2266110,6212,2266110
1150,5918,2266580,6212,2266580
1150,5918,2267580,6212,2267580
1150,5918,2268580,6212,2268580
1150,5918,2269580,6212,2269580
1150,5918,2270580,6212,2270580
1150,5918,2270580,6212,2270580
1150,5918,2271580,6212,2271580
1150,5918,2271800,6212,2271800
1150,5918,2271800,6212,2271800
1150,5918,2272120,6212,2272120
1150,5918,2273120,6212,2273120
1150,5918,2273120,6212,2273120
1150,5918,2273670,6212,2273670
1150,5918,2274670,6212,2274670
1150,5918,2275140,6212,2275140
1151,5920,2276140,6212,2276140
1151,5920,2277140,6212,2277140
1151,5920,2278140,6212,2278140
1151,5920,2278610,6212,2278610
1151,5920,2279610,6212,2279610
1151,5920,2279930,6212,2279930
1151,5920,2280930,6212,2280930
1151,5920,2280930,6212,2280930
1151,5920,2281930,6212,2281930
1151,5920,2282090,6212,2282090
1151,5920,2282560,6212,2282560
1151,5920,2283560,6212,2283560
1151,5920,2283560,6212,2283560
1151,5920,2283560,6212,2283560
1151,5920,2284030,6212,2284030
1151,5920,2285030,6212,2285030
1151,5920,2285680,6212,2285680
1151,5920,2286680,6212,2286680
1151,5920,2287150,6212,2287150
1151,5920,2287960,6212,2287960
1151,5920,2288960,6212,2288960
1152,5922,2289770,6212,2289770
1152,5922,2290580,6212,2290580
1152,5922,2291580,6212,2291580
1152,5922,2292580,6212,2292580
1152,5922,2293050,6212,2293050
1153,5930,2294050,6212,2294050
1153,5930,2295050,6212,2295050
1153,5930,2295370,6212,2295370
1153,5930,2295370,6212,2295370
1153,5930,2296020,6212,2296020
1153,5930,2296830,6212,2296830
1153,5930,2297150,6212,2297150
1154,5931,2298150,6212,2298150
1155,5933,2299150,6212,2299150
1155,5933,2300150,6212,2300150
1155,5933,2301150,6212,2301150
1155,5933,2301470,6212,2301470
1155,5933,2302470,6212,2302470
1156,5941,2302470,6212,2302470
1156,5941,2303470,6212,2303470
1156,5941,2303470,6212,2303470
1156,5941,2304470,6212,2304470
1156,5941,2305470,6212,2305470
1156,5941,2306280,6212,2306280
1157,5945,2307280,6212,2307280
1158,5947,2308280,6212,2308280
1158,5947,2308280,6212,2308280
1158,5947,2308600,6212,2308600
1159,5949,2309410,6212,2309410
1159,5949,2310410,6212,2310410
1159,5949,2311410,6212,2311410
1159,5949,2312410,6212,2312410
1159,5949,2313220,6212,2313220
1159,5949,2313220,6212,2313220
1159,5949,2314220,6212,2314220
1159,5949,2314700,6212,2314700
1159,5949,2315700,6212,2315700
1159,5949,2316700,6212,2316700
1159,5949,2317510,6212,2317510
1159,5949,2318320,6212,2318320
1159,5949,2319320,6212,2319320
1159,5949,2320320,6212,2320320
1160,5951,2321320,6212,2321320
1160,5951,2322320,6212,2322320
1161,5959,2323320,6212,2323320
1161,5959,2324130,6212,2324130
1161,5959,2324130,6212,2324130
1161,5959,2325130,6212,2325130
1161,5959,2326130,6212,2326130
1161,5959,2326940,6212,2326940
1161,5959,2327940,6212,2327940
1161,5959,2328410,6212,2328410
1161,5959,2328410,6212,2328410
1161,5959,2329410,6212,2329410
1161,5959,2329880,6212,2329880
1161,5959,2330880,6212,2330880
1161,5959,2331470,6212,2331470
1161,5959,2331470,6212,2331470
1161,5959,2332280,6212,2332280
1161,5959,2333090,6212,2333090
1161,5959,2333090,6212,2333090
1161,5959,2334090,6212,2334090
1161,5959,2334560,6212,2334560
1161,5959,2334670,6212,2334670
1161,5959,2335260,6212,2335260
1161,5959,2336260,6212,2336260
1161,5959,2337260,6212,2337260
1161,5959,2337260,6212,2337260
1161,5959,2338260,6212,2338260
1161,5959,2338910,6212,2338910
1161,5959,2339720,6212,2339720
1161,5959,2340720,6212,2340720
1161,5959,2341720,6212,2341720
1161,5959,2342720,6212,2342720
1161,5959,2343720,6212,2343720
1161,5959,2344720,6212,2344720
1161,5959,2345190,6212,2345190
1161,5959,2345840,6212,2345840
1162,5967,2349840,6212,2349840
1162,5967,2349840,6212,2349840
1162,5967,2350070,6212,2350070
1162,5967,2350540,6212,2350540
1162,5967,2351540,6212,2351540
1162,5967,2352540,6212,2352540
1162,5967,2352700,6212,2352700
1162,5967,2353510,6212,2353510
1162,5967,2354510,6212,2354510
1162,5967,2354980,6212,2354980
1162,5967,2355790,6212,2355790
1162,5967,2356790,6212,2356790
1162,5967,2356790,6212,2356790
1162,5967,2357790,6212,2357790
1162,5967,2358790,6212,2358790
1162,5967,2359250,6212,2359250
1162,5967,2360250,6212,2360250
1162,5967,2360710,6212,2360710
1162,5967,2361710,6212,2361710
1162,5967,2361710,6212,2361710
1162,5967,2362710,6212,2362710
1162,5967,2363520,6212,2363520
1162,5967,2363520,6212,2363520
1162,5967,2364520,6212,2364520
1162,5967,2365520,6212,2365520
1162,5967,2366520,6212,2366520
1162,5967,2367520,6212,2367520
1162,5967,2368520,6212,2368520
1162,5967,2368520,6212,2368520
1162,5967,2369520,6212,2369520
1162,5967,2369520,6212,2369520
1162,5967,2369520,6212,2369520
1162,5967,2370330,6212,2370330
1162,5967,2370800,6212,2370800
1162,5967,2371610,6212,2371610
1162,5967,2372610,6212,2372610
1162,5967,2372840,6212,2372840
1163,5969,2373310,6212,2373310
1163,5969,2373310,6212,2373310
1163,5969,2373780,6212,2373780
1163,5969,2374780,6212,2374780
1163,5969,2375780,6212,2375780
1163,5969,2376590,6212,2376590
1163,5969,2377590,6212,2377590
1163,5969,2378590,6212,2378590
1163,5969,2379590,6212,2379590
1163,5969,2380590,6212,2380590
1163,5969,2380590,6212,2380590
1163,5969,2380910,6212,2380910
1163,5969,2381380,6212,2381380
1163,5969,2381850,6212,2381850
1163,5969,2382850,6212,2382850
1163,5969,2382850,6212,2382850
1163,5969,2383850,6212,2383850
1163,5969,2384320,6212,2384320
1163,5969,2384320,6212,2384320
1163,5969,2384970,6212,2384970
1163,5969,2385970,6212,2385970
1163,5969,2386970,6212,2386970
1163,5969,2387970,6212,2387970
1163,5969,2388970,6212,2388970
1163,5969,2389970,6212,2389970
1163,5969,2390970,6212,2390970
1163,5969,2390970,6212,2390970
1163,5969,2391970,6212,2391970
1163,5969,2391970,6212,2391970
1163,5969,2392780,6212,2392780
1163,5969,2393590,6212,2393590
1163,5969,2394590,6212,2394590
1163,5969,2395590,6212,2395590
1163,5969,2396060,6212,2396060
1163,5969,2396280,6212,2396280
1163,5969,2397280,6212,2397280
1163,5969,2398090,6212,2398090
1163,5969,2398090,6212,2398090
1163,5969,2398320,6212,2398320
1163,5969,2399320,6212,2399320
1163,5969,2400320,6212,2400320
1163,5969,2401320,6212,2401320
1163,5969,2402320,6212,2402320
1164,5977,2403320,6212,2403320
1164,5977,2404320,6212,2404320
1164,5977,2405320,6212,2405320
1164,5977,2406130,6212,2406130
1164,5977,2407130,6212,2407130
1164,5977,2407600,6212,2407600
1164,5977,2408070,6212,2408070
1164,5977,2409070,6212,2409070
1164,5977,2409070,6212,2409070
1164,5977,2409070,6212,2409070
1164,5977,2409720,6212,2409720
1164,5977,2410720,6212,2410720
1164,5977,2411190,6212,2411190
1164,5977,2412190,6212,2412190
1164,5977,2413190,6212,2413190
1165,5981,2413510,6212,2413510
1165,5981,2413740,6212,2413740
1165,5981,2414740,6212,2414740
1165,5981,2415740,6212,2415740
1165,5981,2415740,6212,2415740
1165,5981,2416740,6212,2416740
1165,5981,2417740,6212,2417740
1166,5983,2418550,6212,2418550
1166,5983,2419550,6212,2419550
1166,5983,2420550,6212,2420550
1166,5983,2421550,6212,2421550
1166,5983,2422550,6212,2422550
1166,5983,2423100,6212,2423100
1166,5983,2424100,6212,2424100
1166,5983,2425100,6212,2425100
1166,5983,2425570,6212,2425570
1166,5983,2425570,6212,2425570
1166,5983,2426570,6212,2426570
1166,5983,2427570,6212,2427570
1166,5983,2427570,6212,2427570
1166,5983,2427800,6212,2427800
1166,5983,2428800,6212,2428800
1166,5983,2428800,6212,2428800
1166,5983,2428800,6212,2428800
1166,5983,2429610,6212,2429610
1166,5983,2430610,6212,2430610
1167,5991,2431610,6212,2431610
1167,5991,2432260,6212,2432260
1167,5991,2432580,6212,2432580
1167,5991,2432580,6212,2432580
1168,5993,2433230,6212,2433230
1168,5993,2434040,6212,2434040
1168,5993,2434040,6212,2434040
1168,5993,2435040,6212,2435040
1168,5993,2435040,6212,2435040
1168,5993,2435200,6212,2435200
1168,5993,2436200,6212,2436200
1168,5993,2436200,6212,2436200
1168,5993,2436570,6212,2436570
1168,5993,2436570,6212,2436570
1168,5993,2437380,6212,2437380
1168,5993,2437380,6212,2437380
1168,5993,2437540,6212,2437540
1168,5993,2438540,6212,2438540
1168,5993,2439010,6212,2439010
1168,5993,2439490,6212,2439490
1168,5993,2440490,6212,2440490
1168,5993,2440810,6212,2440810
1168,5993,2441810,6212,2441810
1168,5993,2442130,6212,2442130
1168,5993,2442940,6212,2442940
1168,5993,2443940,6212,2443940
1168,5993,2444940,6212,2444940
1168,5993,2445940,6212,2445940
1168,5993,2446750,6212,2446750
1168,5993,2447750,6212,2447750
1168,5993,2448750,6212,2448750
1168,5993,2449560,6212,2449560
1168,5993,2450370,6212,2450370
1168,5993,2451180,6212,2451180
1168,5993,2452180,6212,2452180
1168,5993,2452770,6212,2452770
1168,5993,2453770,6212,2453770
1168,5993,2454770,6212,2454770
1168,5993,2455000,6212,2455000
1168,5993,2456000,6212,2456000
1169,5995,2456000,6212,2456000
1169,5995,2456000,6212,2456000
1169,5995,2456810,6212,2456810
1169,5995,2457810,6212,2457810
1169,5995,2458460,6212,2458460
1169,5995,2458930,6212,2458930
1169,5995,2459300,6212,2459300
1169,5995,2460110,6212,2460110
1169,5995,2460430,6212,2460430
1169,5995,2461430,6212,2461430
1169,5995,2462240,6212,2462240
1169,5995,2463240,6212,2463240
1169,5995,2464050,6212,2464050
1169,5995,2465050,6212,2465050
1169,5995,2465860,6212,2465860
1169,5995,2466180,6212,2466180
1169,5995,2467180,6212,2467180
1169,5995,2467500,6212,2467500
1170,6003,2468500,6212,2468500
1170,6003,2468500,6212,2468500
1170,6003,2468500,6212,2468500
1170,6003,2468820,6212,2468820
1170,6003,2469630,6212,2469630
1170,6003,2469950,6212,2469950
1170,6003,2470950,6212,2470950
1171,6005,2471950,6212,2471950
1171,6005,2472420,6212,2472420
1171,6005,2472420,6212,2472420
1171,6005,2473420,6212,2473420
1171,6005,2473890,6212,2473890
1171,6005,2474890,6212,2474890
1171,6005,2475890,6212,2475890
1171,6005,2476360,6212,2476360
1171,6005,2477360,6212,2477360
1171,6005,2477830,6212,2477830
1171,6005,2478830,6212,2478830
1171,6005,2479480,6212,2479480
1171,6005,2479950,6212,2479950
1171,6005,2480270,6212,2480270
1171,6005,2481270,6212,2481270
1171,6005,2482270,6212,2482270
1171,6005,2482430,6212,2482430
1171,6005,2483430,6212,2483430
1171,6005,2484430,6212,2484430
1171,6005,2485430,6212,2485430
1171,6005,2486240,6212,2486240
1171,6005,2486790,6212,2486790
1171,6005,2487790,6212,2487790
1171,6005,2488790,6212,2488790
1171,6005,2488790,6212,2488790
1171,6005,2489790,6212,2489790
1171,6005,2490790,6212,2490790
1171,6005,2491260,6212,2491260
1171,6005,2492070,6212,2492070
1171,6005,2492540,6212,2492540
1171,6005,2493350,6212,2493350
1171,6005,2493350,6212,2493350
1171,6005,2494350,6212,2494350
1172,6013,2495000,6212,2495000
1172,6013,2495810,6212,2495810
1172,6013,2496810,6212,2496810
1173,6021,2497620,6212,2497620
1173,6021,2498620,6212,2498620
1173,6021,2498940,6212,2498940
1173,6021,2499940,6212,2499940
1173,6021,2499940,6212,2499940
1173,6021,2500940,6212,2500940
1174,6029,2501940,6212,2501940
1174,6029,2502750,6212,2502750
1174,6029,2503070,6212,2503070
1174,6029,2504070,6212,2504070
1174,6029,2504880,6212,2504880
1174,6029,2505350,6212,2505350
1174,6029,2505820,6212,2505820
1174,6029,2506290,6212,2506290
1174,6029,2506290,6212,2506290
1174,6029,2507290,6212,2507290
1174,6029,2507760,6212,2507760
1174,6029,2508760,6212,2508760
1174,6029,2509230,6212,2509230
1174,6029,2510230,6212,2510230
1174,6029,2510700,6212,2510700
1174,6029,2510700,6212,2510700
1174,6029,2511250,6212,2511250
1175,6037,2512250,6212,2512250
1175,6037,2513250,6212,2513250
1175,6037,2514250,6212,2514250
1175,6037,2515250,6212,2515250
1175,6037,2515570,6212,2515570
1176,6039,2516570,6212,2516570
1176,6039,2516570,6212,2516570
1176,6039,2517030,6212,2517030
1176,6039,2517680,6212,2517680
1176,6039,2518680,6212,2518680
1176,6039,2519490,6212,2519490
1176,6039,2520300,6212,2520300
1176,6039,2520300,6212,2520300
1176,6039,2521300,6212,2521300
1176,6039,2522110,6212,2522110
1176,6039,2523110,6212,2523110
1176,6039,2524110,6212,2524110
1176,6039,2524920,6212,2524920
1176,6039,2525510,6212,2525510
1176,6039,2526510,6212,2526510
1176,6039,2527510,6212,2527510
1176,6039,2528320,6212,2528320
1176,6039,2529320,6212,2529320
1176,6039,2530320,6212,2530320
1176,6039,2531320,6212,2531320
1176,6039,2532130,6212,2532130
1176,6039,2533130,6212,2533130
1176,6039,2533590,6212,2533590
1176,6039,2534590,6212,2534590
1176,6039,2535400,6212,2535400
1176,6039,2536210,6212,2536210
1176,6039,2537210,6212,2537210
1176,6039,2537210,6212,2537210
1176,6039,2537210,6212,2537210
1176,6039,2538210,6212,2538210
1176,6039,2539210,6212,2539210
1176,6039,2540210,6212,2540210
1176,6039,2540680,6212,2540680
1176,6039,2541680,6212,2541680
1176,6039,2542680,6212,2542680
1176,6039,2542790,6212,2542790
1176,6039,2543790,6212,2543790
1176,6039,2544790,6212,2544790
1176,6039,2545790,6212,2545790
1176,6039,2546790,6212,2546790
1176,6039,2547790,6212,2547790
1176,6039,2548260,6212,2548260
1176,6039,2549260,6212,2549260
1176,6039,2550070,6212,2550070
1176,6039,2550440,6212,2550440
1176,6039,2550910,6212,2550910
1176,6039,2551370,6212,2551370
1176,6039,2551690,6212,2551690
1176,6039,2551690,6212,2551690
1176,6039,2551690,6212,2551690
1176,6039,2551850,6212,2551850
1176,6039,2551850,6212,2551850
1176,6039,2552850,6212,2552850
1176,6039,2553660,6212,2553660
1176,6039,2554660,6212,2554660
1176,6039,2555660,6212,2555660
1176,6039,2555660,6212,2555660
1176,6039,2556660,6212,2556660
1176,6039,2557130,6212,2557130
1176,6039,2558130,6212,2558130
1176,6039,2558600,6212,2558600
1176,6039,2558600,6212,2558600
1176,6039,2558600,6212,2558600
1176,6039,2559600,6212,2559600
1176,6039,2560070,6212,2560070
1176,6039,2560070,6212,2560070
1176,6039,2560300,6212,2560300
1176,6039,2561300,6212,2561300
1176,6039,2561300,6212,2561300
1177,6041,2562110,6212,2562110
1177,6041,2563110,6212,2563110
1177,6041,2563430,6212,2563430
1177,6041,2563900,6212,2563900
1177,6041,2564900,6212,2564900
1177,6041,2564900,6212,2564900
1177,6041,2565900,6212,2565900
1177,6041,2566450,6212,2566450
1177,6041,2566450,6212,2566450
1177,6041,2566450,6212,2566450
1177,6041,2566920,6212,2566920
1177,6041,2567920,6212,2567920
1177,6041,2567920,6212,2567920
1177,6041,2568920,6212,2568920
1177,6041,2569730,6212,2569730
1177,6041,2570540,6212,2570540
1177,6041,2570540,6212,2570540
1177,6041,2571540,6212,2571540
1177,6041,2572540,6212,2572540
1177,6041,2573010,6212,2573010
1177,6041,2574010,6212,2574010
1177,6041,2575010,6212,2575010
1177,6041,2575480,6212,2575480
1177,6041,2575480,6212,2575480
1177,6041,2575800,6212,2575800
1177,6041,2575800,6212,2575800
1177,6041,2575800,6212,2575800
1177,6041,2576610,6212,2576610
1177,6041,2577090,6212,2577090
1177,6041,2577320,6212,2577320
1177,6041,2578320,6212,2578320
1177,6041,2578320,6212,2578320
1177,6041,2579320,6212,2579320
1177,6041,2580320,6212,2580320
1177,6041,2580480,6212,2580480
1177,6041,2581480,6212,2581480
1177,6041,2581480,6212,2581480
1177,6041,2581940,6212,2581940
1177,6041,2582590,6212,2582590
1178,6049,2583590,6212,2583590
1178,6049,2584050,6212,2584050
1178,6049,2584860,6212,2584860
1178,6049,2585670,6212,2585670
1178,6049,2585670,6212,2585670
1178,6049,2586670,6212,2586670
1178,6049,2587670,6212,2587670
1178,6049,2588670,6212,2588670
1178,6049,2589670,6212,2589670
1178,6049,2590670,6212,2590670
1179,6057,2591670,6212,2591670
1179,6057,2592140,6212,2592140
1179,6057,2592950,6212,2592950
1179,6057,2593950,6212,2593950
1179,6057,2594950,6212,2594950
1179,6057,2595950,6212,2595950
1179,6057,2595950,6212,2595950
1179,6057,2596270,6212,2596270
1179,6057,2596430,6212,2596430
1179,6057,2597430,6212,2597430
1179,6057,2598430,6212,2598430
1179,6057,2598430,6212,2598430
1179,6057,2599080,6212,2599080
1179,6057,2599080,6212,2599080
1179,6057,2600080,6212,2600080
1179,6057,2600550,6212,2600550
1179,6057,2601550,6212,2601550
1179,6057,2602550,6212,2602550
1179,6057,2603360,6212,2603360
1179,6057,2604360,6212,2604360
1179,6057,2605010,6212,2605010
1180,6065,2613010,6212,2613010
1180,6065,2614010,6212,2614010
1180,6065,2615010,6212,2615010
1180,6065,2615010,6212,2615010
1180,6065,2616010,6212,2616010
1180,6065,2616010,6212,2616010
1180,6065,2617010,6212,2617010
1180,6065,2617330,6212,2617330
1180,6065,2618330,6212,2618330
1180,6065,2618330,6212,2618330
1180,6065,2619330,6212,2619330
1180,6065,2619330,6212,2619330
1180,6065,2620330,6212,2620330
1180,6065,2621330,6212,2621330
1180,6065,2622330,6212,2622330
1180,6065,2622330,6212,2622330
1180,6065,2622330,6212,2622330
1180,6065,2622330,6212,2622330
1180,6065,2623330,6212,2623330
1180,6065,2623330,6212,2623330
1180,6065,2623330,6212,2623330
1180,6065,2624140,6212,2624140
1180,6065,2625140,6212,2625140
1180,6065,2625460,6212,2625460
1180,6065,2626270,6212,2626270
1180,6065,2626590,6212,2626590
1180,6065,2627400,6212,2627400
1180,6065,2628400,6212,2628400
1180,6065,2629400,6212,2629400
1180,6065,2629870,6212,2629870
1180,6065,2630870,6212,2630870
1180,6065,2631340,6212,2631340
1180,6065,2631340,6212,2631340
1180,6065,2631450,6212,2631450
1180,6065,2632450,6212,2632450
1180,6065,2633260,6212,2633260
1180,6065,2634070,6212,2634070
1180,6065,2634660,6212,2634660
1180,6065,2635660,6212,2635660
1180,6065,2635660,6212,2635660
1180,6065,2636660,6212,2636660
1180,6065,2637470,6212,2637470
1180,6065,2637470,6212,2637470
1180,6065,2638470,6212,2638470
1181,6073,2646470,6212,2646470
1181,6073,2647470,6212,2647470
1181,6073,2648280,6212,2648280
1181,6073,2649280,6212,2649280
1181,6073,2649280,6212,2649280
1181,6073,2649280,6212,2649280
1181,6073,2649930,6212,2649930
1182,6081,2650090,6212,2650090
1182,6081,2650560,6212,2650560
1182,6081,2651560,6212,2651560
1182,6081,2652210,6212,2652210
1182,6081,2653210,6212,2653210
1182,6081,2653210,6212,2653210
1182,6081,2654210,6212,2654210
1182,6081,2654680,6212,2654680
1182,6081,2655000,6212,2655000
1182,6081,2656000,6212,2656000
1182,6081,2657000,6212,2657000
1182,6081,2658000,6212,2658000
1182,6081,2659000,6212,2659000
1182,6081,2659320,6212,2659320
1182,6081,2660320,6212,2660320
1182,6081,2660970,6212,2660970
1182,6081,2661780,6212,2661780
1182,6081,2662780,6212,2662780
1182,6081,2663240,6212,2663240
1182,6081,2663240,6212,2663240
1182,6081,2664240,6212,2664240
