order,workload,sc_policy,tune,seed,num_pod,cpu_milli,num_gpu,gpu_milli,gpu_type_req
94,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,15700,1,1000,P100|V100M16|V100M32
95,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,8000,1,230,P100
96,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,8000,1,1000,V100M32
97,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,8000,1,1000,V100M16|V100M32
98,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,7000,1,1000,V100M16|V100M32
99,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,120000,8,1000,G2
100,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,8000,1,650,T4
101,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4000,1,230,P100
102,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,11300,1,1000,P100|T4|V100M16|V100M32
103,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4000,1,220,T4
104,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4000,1,1000,V100M16|V100M32|V100M32
105,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,9810,1,1000,P100|V100M16|V100M32
106,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,15700,1,1000,V100M16|V100M32
107,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,14200,1,1000,V100M32
108,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4000,1,480,T4
109,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,9810,1,1000,V100M32
110,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4150,1,270,<none>
111,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,8000,1,440,<none>
112,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4000,1,220,P100
113,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,8200,1,1000,G2
114,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4000,1,350,<none>
115,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,60200,4,1000,<none>
116,openb_pod_list_gpuspec10,06-FGD,1.3,43,2,4000,1,1000,G2|P100|T4|V100M16|V100M32
117,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,18710,1,1000,G3
118,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,12000,1,1000,V100M16|V100M32|V100M32
119,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,16000,1,1000,V100M16|V100M32
120,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11900,1,1000,T4
121,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11400,1,1000,P100
122,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,8000,1,650,P100
123,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,16000,1,1000,V100M16|V100M32|V100M32
124,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,24200,1,1000,P100|V100M16|V100M32
125,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11300,1,1000,P100
126,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11400,1,1000,P100|V100M16
127,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,15700,1,1000,G3
128,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,12000,1,1000,P100|V100M16|V100M32
129,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,3150,1,1000,V100M16
130,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11910,1,1000,V100M16
131,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11400,1,1000,A10|T4
132,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,4000,1,1000,P100|T4|V100M16|V100M32
133,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,18710,1,1000,V100M16
134,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,4150,1,810,P100
135,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11300,1,1000,V100M32
136,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,4000,1,650,T4
137,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,15900,1,1000,T4
138,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,16000,1,1000,P100|V100M16|V100M32
139,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,64000,8,1000,<none>
140,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,1000,1,1000,P100|V100M16|V100M32
141,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,30200,2,1000,<none>
142,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,16000,1,1000,G3
143,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,16000,1,1000,G2|P100|T4|V100M16|V100M32
144,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,15400,1,1000,<none>
145,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,16200,2,1000,<none>
146,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11910,1,1000,V100M16|V100M32
147,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,8000,1,480,<none>
148,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,14200,1,1000,A10|G2|T4|V100M16|V100M32
149,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,3150,1,810,G2|P100|T4|V100M16|V100M32
150,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,3150,1,1000,A10|G2|T4|V100M16|V100M32
151,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,8000,1,460,<none>
152,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11300,1,1000,G2|P100|T4|V100M16|V100M32
153,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,9810,1,1000,G2
154,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,3150,1,590,P100
155,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,4000,1,1000,G2
156,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,15700,1,1000,V100M16|V100M32|V100M32
157,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,32200,4,1000,<none>
158,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,15200,1,1000,G2
159,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11400,1,1000,P100|T4|V100M16|V100M32
160,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,14900,1,1000,G2
161,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11300,1,1000,V100M16
162,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,24200,1,1000,G2
163,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,3150,1,1000,G2|P100|T4|V100M16|V100M32
164,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,32000,4,1000,<none>
165,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,11300,1,1000,V100M16|V100M32|V100M32
166,openb_pod_list_gpuspec10,06-FGD,1.3,43,1,9400,1,1000,<none>
0,openb_pod_list_multigpu20,01-Random,1.3,42,330,3150,1,810,<none>
1,openb_pod_list_multigpu20,01-Random,1.3,42,291,11300,1,1000,<none>
2,openb_pod_list_multigpu20,01-Random,1.3,42,198,11400,1,1000,<none>
3,openb_pod_list_multigpu20,01-Random,1.3,42,124,3150,1,1000,<none>
4,openb_pod_list_multigpu20,01-Random,1.3,42,111,12000,1,1000,<none>
5,openb_pod_list_multigpu20,01-Random,1.3,42,89,18710,1,1000,<none>
6,openb_pod_list_multigpu20,01-Random,1.3,42,79,11910,1,650,<none>
7,openb_pod_list_multigpu20,01-Random,1.3,42,65,11910,1,470,<none>
8,openb_pod_list_multigpu20,01-Random,1.3,42,62,9810,1,1000,<none>
9,openb_pod_list_multigpu20,01-Random,1.3,42,62,8000,1,470,<none>
10,openb_pod_list_multigpu20,01-Random,1.3,42,57,8000,1,1000,<none>
11,openb_pod_list_multigpu20,01-Random,1.3,42,50,16000,1,1000,<none>
12,openb_pod_list_multigpu20,01-Random,1.3,42,49,88000,8,1000,<none>
13,openb_pod_list_multigpu20,01-Random,1.3,42,49,15700,1,1000,<none>
14,openb_pod_list_multigpu20,01-Random,1.3,42,47,64200,8,1000,<none>
15,openb_pod_list_multigpu20,01-Random,1.3,42,45,4000,1,1000,<none>
16,openb_pod_list_multigpu20,01-Random,1.3,42,44,11910,1,1000,<none>
17,openb_pod_list_multigpu20,01-Random,1.3,42,32,24200,1,1000,<none>
18,openb_pod_list_multigpu20,01-Random,1.3,42,30,14200,1,1000,<none>
19,openb_pod_list_multigpu20,01-Random,1.3,42,16,11900,1,1000,<none>
20,openb_pod_list_multigpu20,01-Random,1.3,42,12,16400,1,1000,<none>
21,openb_pod_list_multigpu20,01-Random,1.3,42,12,8200,1,1000,<none>
22,openb_pod_list_multigpu20,01-Random,1.3,42,10,32200,4,1000,<none>
23,openb_pod_list_multigpu20,01-Random,1.3,42,10,16200,2,1000,<none>
24,openb_pod_list_multigpu20,01-Random,1.3,42,10,3150,1,590,<none>
25,openb_pod_list_multigpu20,01-Random,1.3,42,9,15200,1,1000,<none>
26,openb_pod_list_multigpu20,01-Random,1.3,42,9,4150,1,550,<none>
27,openb_pod_list_multigpu20,01-Random,1.3,42,8,6000,1,460,<none>
28,openb_pod_list_multigpu20,01-Random,1.3,42,7,64000,8,1000,<none>
29,openb_pod_list_multigpu20,01-Random,1.3,42,5,30200,2,1000,<none>
30,openb_pod_list_multigpu20,01-Random,1.3,42,5,4150,1,810,<none>
31,openb_pod_list_multigpu20,01-Random,1.3,42,4,120200,8,1000,<none>
32,openb_pod_list_multigpu20,01-Random,1.3,42,4,15400,1,1000,<none>
33,openb_pod_list_multigpu20,01-Random,1.3,42,4,4000,1,320,<none>
34,openb_pod_list_multigpu20,01-Random,1.3,42,3,120000,8,1000,<none>
35,openb_pod_list_multigpu20,01-Random,1.3,42,2,7000,1,1000,<none>
36,openb_pod_list_multigpu20,01-Random,1.3,42,2,60200,4,1000,<none>
37,openb_pod_list_multigpu20,01-Random,1.3,42,2,6000,1,1000,<none>
38,openb_pod_list_multigpu20,01-Random,1.3,42,2,8000,1,650,<none>
39,openb_pod_list_multigpu20,01-Random,1.3,42,2,12000,1,460,<none>
40,openb_pod_list_multigpu20,01-Random,1.3,42,1,11800,1,1000,<none>
41,openb_pod_list_multigpu20,01-Random,1.3,42,1,17400,2,1000,<none>
42,openb_pod_list_multigpu20,01-Random,1.3,42,1,14900,1,1000,<none>
43,openb_pod_list_multigpu20,01-Random,1.3,42,1,32000,4,1000,<none>
44,openb_pod_list_multigpu20,01-Random,1.3,42,1,8710,1,1000,<none>
45,openb_pod_list_multigpu20,01-Random,1.3,42,1,8000,1,460,<none>
46,openb_pod_list_multigpu20,01-Random,1.3,42,1,9400,1,1000,<none>
47,openb_pod_list_multigpu20,01-Random,1.3,42,1,6000,1,320,<none>
48,openb_pod_list_multigpu20,01-Random,1.3,42,1,4000,1,330,<none>
0,openb_pod_list_multigpu20,01-Random,1.3,43,326,11300,1,1000,<none>
1,openb_pod_list_multigpu20,01-Random,1.3,43,320,3150,1,810,<none>
2,openb_pod_list_multigpu20,01-Random,1.3,43,203,11400,1,1000,<none>
3,openb_pod_list_multigpu20,01-Random,1.3,43,150,3150,1,1000,<none>
4,openb_pod_list_multigpu20,01-Random,1.3,43,101,12000,1,1000,<none>
5,openb_pod_list_multigpu20,01-Random,1.3,43,94,18710,1,1000,<none>
6,openb_pod_list_multigpu20,01-Random,1.3,43,89,8000,1,470,<none>
7,openb_pod_list_multigpu20,01-Random,1.3,43,75,11910,1,470,<none>
8,openb_pod_list_multigpu20,01-Random,1.3,43,72,11910,1,1000,<none>
9,openb_pod_list_multigpu20,01-Random,1.3,43,65,9810,1,1000,<none>
10,openb_pod_list_multigpu20,01-Random,1.3,43,64,15700,1,1000,<none>
11,openb_pod_list_multigpu20,01-Random,1.3,43,64,8000,1,1000,<none>
12,openb_pod_list_multigpu20,01-Random,1.3,43,60,11910,1,650,<none>
13,openb_pod_list_multigpu20,01-Random,1.3,43,49,4000,1,1000,<none>
14,openb_pod_list_multigpu20,01-Random,1.3,43,48,16000,1,1000,<none>
15,openb_pod_list_multigpu20,01-Random,1.3,43,43,64200,8,1000,<none>
16,openb_pod_list_multigpu20,01-Random,1.3,43,33,24200,1,1000,<none>
17,openb_pod_list_multigpu20,01-Random,1.3,43,30,88000,8,1000,<none>
18,openb_pod_list_multigpu20,01-Random,1.3,43,30,14200,1,1000,<none>
19,openb_pod_list_multigpu20,01-Random,1.3,43,20,11900,1,1000,<none>
20,openb_pod_list_multigpu20,01-Random,1.3,43,12,4150,1,810,<none>
21,openb_pod_list_multigpu20,01-Random,1.3,43,11,15200,1,1000,<none>
22,openb_pod_list_multigpu20,01-Random,1.3,43,10,32200,4,1000,<none>
23,openb_pod_list_multigpu20,01-Random,1.3,43,10,8200,1,1000,<none>
24,openb_pod_list_multigpu20,01-Random,1.3,43,9,4150,1,550,<none>
25,openb_pod_list_multigpu20,01-Random,1.3,43,9,6000,1,460,<none>
26,openb_pod_list_multigpu20,01-Random,1.3,43,8,60200,4,1000,<none>
27,openb_pod_list_multigpu20,01-Random,1.3,43,7,3150,1,590,<none>
28,openb_pod_list_multigpu20,01-Random,1.3,43,6,16200,2,1000,<none>
29,openb_pod_list_multigpu20,01-Random,1.3,43,6,16400,1,1000,<none>
30,openb_pod_list_multigpu20,01-Random,1.3,43,5,120000,8,1000,<none>
31,openb_pod_list_multigpu20,01-Random,1.3,43,5,120200,8,1000,<none>
32,openb_pod_list_multigpu20,01-Random,1.3,43,4,32000,4,1000,<none>
33,openb_pod_list_multigpu20,01-Random,1.3,43,3,64000,8,1000,<none>
34,openb_pod_list_multigpu20,01-Random,1.3,43,3,6000,1,1000,<none>
35,openb_pod_list_multigpu20,01-Random,1.3,43,2,14900,1,1000,<none>
36,openb_pod_list_multigpu20,01-Random,1.3,43,2,30200,2,1000,<none>
37,openb_pod_list_multigpu20,01-Random,1.3,43,2,6000,2,1000,<none>
38,openb_pod_list_multigpu20,01-Random,1.3,43,2,7000,1,1000,<none>
39,openb_pod_list_multigpu20,01-Random,1.3,43,1,15900,1,1000,<none>
40,openb_pod_list_multigpu20,01-Random,1.3,43,1,9400,1,1000,<none>
41,openb_pod_list_multigpu20,01-Random,1.3,43,1,14000,2,1000,<none>
42,openb_pod_list_multigpu20,01-Random,1.3,43,1,8710,1,1000,<none>
43,openb_pod_list_multigpu20,01-Random,1.3,43,1,17400,2,1000,<none>
44,openb_pod_list_multigpu20,01-Random,1.3,43,1,11800,1,1000,<none>
0,openb_pod_list_multigpu20,02-DotProd,1.3,42,352,3150,1,810,<none>
1,openb_pod_list_multigpu20,02-DotProd,1.3,42,281,11300,1,1000,<none>
2,openb_pod_list_multigpu20,02-DotProd,1.3,42,194,11400,1,1000,<none>
3,openb_pod_list_multigpu20,02-DotProd,1.3,42,137,3150,1,1000,<none>
4,openb_pod_list_multigpu20,02-DotProd,1.3,42,119,11910,1,470,<none>
5,openb_pod_list_multigpu20,02-DotProd,1.3,42,112,12000,1,1000,<none>
6,openb_pod_list_multigpu20,02-DotProd,1.3,42,112,8000,1,470,<none>
7,openb_pod_list_multigpu20,02-DotProd,1.3,42,96,11910,1,650,<none>
8,openb_pod_list_multigpu20,02-DotProd,1.3,42,87,18710,1,1000,<none>
9,openb_pod_list_multigpu20,02-DotProd,1.3,42,79,4000,1,320,<none>
10,openb_pod_list_multigpu20,02-DotProd,1.3,42,61,9810,1,1000,<none>
11,openb_pod_list_multigpu20,02-DotProd,1.3,42,58,8000,1,1000,<none>
12,openb_pod_list_multigpu20,02-DotProd,1.3,42,49,15700,1,1000,<none>
13,openb_pod_list_multigpu20,02-DotProd,1.3,42,46,16000,1,1000,<none>
14,openb_pod_list_multigpu20,02-DotProd,1.3,42,46,4000,1,1000,<none>
15,openb_pod_list_multigpu20,02-DotProd,1.3,42,43,11910,1,1000,<none>
16,openb_pod_list_multigpu20,02-DotProd,1.3,42,41,4000,1,230,<none>
17,openb_pod_list_multigpu20,02-DotProd,1.3,42,31,6000,1,460,<none>
18,openb_pod_list_multigpu20,02-DotProd,1.3,42,31,24200,1,1000,<none>
19,openb_pod_list_multigpu20,02-DotProd,1.3,42,29,64200,8,1000,<none>
20,openb_pod_list_multigpu20,02-DotProd,1.3,42,29,14200,1,1000,<none>
21,openb_pod_list_multigpu20,02-DotProd,1.3,42,24,88000,8,1000,<none>
22,openb_pod_list_multigpu20,02-DotProd,1.3,42,23,3150,1,590,<none>
23,openb_pod_list_multigpu20,02-DotProd,1.3,42,21,8000,1,320,<none>
24,openb_pod_list_multigpu20,02-DotProd,1.3,42,21,4150,1,550,<none>
25,openb_pod_list_multigpu20,02-DotProd,1.3,42,19,4150,1,370,<none>
26,openb_pod_list_multigpu20,02-DotProd,1.3,42,18,4000,1,220,<none>
27,openb_pod_list_multigpu20,02-DotProd,1.3,42,16,11900,1,1000,<none>
28,openb_pod_list_multigpu20,02-DotProd,1.3,42,12,8200,1,1000,<none>
29,openb_pod_list_multigpu20,02-DotProd,1.3,42,11,16400,1,1000,<none>
30,openb_pod_list_multigpu20,02-DotProd,1.3,42,10,4000,1,480,<none>
31,openb_pod_list_multigpu20,02-DotProd,1.3,42,10,16200,2,1000,<none>
32,openb_pod_list_multigpu20,02-DotProd,1.3,42,9,8000,1,220,<none>
33,openb_pod_list_multigpu20,02-DotProd,1.3,42,9,15200,1,1000,<none>
34,openb_pod_list_multigpu20,02-DotProd,1.3,42,8,8000,1,230,<none>
35,openb_pod_list_multigpu20,02-DotProd,1.3,42,8,32200,4,1000,<none>
36,openb_pod_list_multigpu20,02-DotProd,1.3,42,6,4150,1,810,<none>
37,openb_pod_list_multigpu20,02-DotProd,1.3,42,4,15400,1,1000,<none>
38,openb_pod_list_multigpu20,02-DotProd,1.3,42,4,8000,1,650,<none>
39,openb_pod_list_multigpu20,02-DotProd,1.3,42,4,30200,2,1000,<none>
40,openb_pod_list_multigpu20,02-DotProd,1.3,42,4,12000,1,460,<none>
41,openb_pod_list_multigpu20,02-DotProd,1.3,42,3,7000,1,1000,<none>
42,openb_pod_list_multigpu20,02-DotProd,1.3,42,3,120200,8,1000,<none>
43,openb_pod_list_multigpu20,02-DotProd,1.3,42,3,4000,1,350,<none>
44,openb_pod_list_multigpu20,02-DotProd,1.3,42,3,64000,8,1000,<none>
45,openb_pod_list_multigpu20,02-DotProd,1.3,42,2,6000,2,1000,<none>
46,openb_pod_list_multigpu20,02-DotProd,1.3,42,2,60200,4,1000,<none>
47,openb_pod_list_multigpu20,02-DotProd,1.3,42,2,6000,1,1000,<none>
48,openb_pod_list_multigpu20,02-DotProd,1.3,42,2,6000,1,320,<none>
49,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,11800,1,1000,<none>
50,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,17400,2,1000,<none>
51,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,14900,1,1000,<none>
52,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,4150,1,270,<none>
53,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,32000,4,1000,<none>
54,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,8710,1,1000,<none>
55,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,8000,1,460,<none>
56,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,9400,1,1000,<none>
57,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,120000,8,1000,<none>
58,openb_pod_list_multigpu20,02-DotProd,1.3,42,1,4000,1,330,<none>
0,openb_pod_list_multigpu20,02-DotProd,1.3,43,342,3150,1,810,<none>
1,openb_pod_list_multigpu20,02-DotProd,1.3,43,315,11300,1,1000,<none>
2,openb_pod_list_multigpu20,02-DotProd,1.3,43,193,11400,1,1000,<none>
3,openb_pod_list_multigpu20,02-DotProd,1.3,43,160,3150,1,1000,<none>
4,openb_pod_list_multigpu20,02-DotProd,1.3,43,150,8000,1,470,<none>
5,openb_pod_list_multigpu20,02-DotProd,1.3,43,114,11910,1,470,<none>
6,openb_pod_list_multigpu20,02-DotProd,1.3,43,99,12000,1,1000,<none>
7,openb_pod_list_multigpu20,02-DotProd,1.3,43,93,18710,1,1000,<none>
8,openb_pod_list_multigpu20,02-DotProd,1.3,43,87,4000,1,320,<none>
9,openb_pod_list_multigpu20,02-DotProd,1.3,43,82,11910,1,650,<none>
10,openb_pod_list_multigpu20,02-DotProd,1.3,43,70,11910,1,1000,<none>
11,openb_pod_list_multigpu20,02-DotProd,1.3,43,65,9810,1,1000,<none>
12,openb_pod_list_multigpu20,02-DotProd,1.3,43,64,8000,1,1000,<none>
13,openb_pod_list_multigpu20,02-DotProd,1.3,43,62,15700,1,1000,<none>
14,openb_pod_list_multigpu20,02-DotProd,1.3,43,50,4000,1,1000,<none>
15,openb_pod_list_multigpu20,02-DotProd,1.3,43,47,16000,1,1000,<none>
16,openb_pod_list_multigpu20,02-DotProd,1.3,43,38,6000,1,460,<none>
17,openb_pod_list_multigpu20,02-DotProd,1.3,43,32,4000,1,230,<none>
18,openb_pod_list_multigpu20,02-DotProd,1.3,43,31,24200,1,1000,<none>
19,openb_pod_list_multigpu20,02-DotProd,1.3,43,30,14200,1,1000,<none>
20,openb_pod_list_multigpu20,02-DotProd,1.3,43,30,3150,1,590,<none>
21,openb_pod_list_multigpu20,02-DotProd,1.3,43,23,4150,1,550,<none>
22,openb_pod_list_multigpu20,02-DotProd,1.3,43,23,64200,8,1000,<none>
23,openb_pod_list_multigpu20,02-DotProd,1.3,43,22,8000,1,320,<none>
24,openb_pod_list_multigpu20,02-DotProd,1.3,43,17,4150,1,370,<none>
25,openb_pod_list_multigpu20,02-DotProd,1.3,43,16,11900,1,1000,<none>
26,openb_pod_list_multigpu20,02-DotProd,1.3,43,16,88000,8,1000,<none>
27,openb_pod_list_multigpu20,02-DotProd,1.3,43,14,4000,1,220,<none>
28,openb_pod_list_multigpu20,02-DotProd,1.3,43,13,4150,1,810,<none>
29,openb_pod_list_multigpu20,02-DotProd,1.3,43,11,15200,1,1000,<none>
30,openb_pod_list_multigpu20,02-DotProd,1.3,43,10,8200,1,1000,<none>
31,openb_pod_list_multigpu20,02-DotProd,1.3,43,9,32200,4,1000,<none>
32,openb_pod_list_multigpu20,02-DotProd,1.3,43,8,60200,4,1000,<none>
33,openb_pod_list_multigpu20,02-DotProd,1.3,43,6,8000,1,220,<none>
34,openb_pod_list_multigpu20,02-DotProd,1.3,43,6,16400,1,1000,<none>
35,openb_pod_list_multigpu20,02-DotProd,1.3,43,5,4000,1,480,<none>
36,openb_pod_list_multigpu20,02-DotProd,1.3,43,5,16200,2,1000,<none>
37,openb_pod_list_multigpu20,02-DotProd,1.3,43,5,8000,1,230,<none>
38,openb_pod_list_multigpu20,02-DotProd,1.3,43,4,32000,4,1000,<none>
39,openb_pod_list_multigpu20,02-DotProd,1.3,43,3,4000,1,330,<none>
40,openb_pod_list_multigpu20,02-DotProd,1.3,43,3,120200,8,1000,<none>
41,openb_pod_list_multigpu20,02-DotProd,1.3,43,3,6000,1,1000,<none>
42,openb_pod_list_multigpu20,02-DotProd,1.3,43,2,30200,2,1000,<none>
43,openb_pod_list_multigpu20,02-DotProd,1.3,43,2,8000,1,650,<none>
44,openb_pod_list_multigpu20,02-DotProd,1.3,43,2,6000,2,1000,<none>
45,openb_pod_list_multigpu20,02-DotProd,1.3,43,2,7000,1,1000,<none>
46,openb_pod_list_multigpu20,02-DotProd,1.3,43,2,4000,1,350,<none>
47,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,15900,1,1000,<none>
48,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,9400,1,1000,<none>
49,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,4000,1,470,<none>
50,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,14900,1,1000,<none>
51,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,12000,1,460,<none>
52,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,14000,2,1000,<none>
53,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,8710,1,1000,<none>
54,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,17400,2,1000,<none>
55,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,8000,1,460,<none>
56,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,120000,8,1000,<none>
57,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,11800,1,1000,<none>
58,openb_pod_list_multigpu20,02-DotProd,1.3,43,1,8000,1,440,<none>
0,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,341,3150,1,810,<none>
1,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,276,11300,1,1000,<none>
2,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,186,11400,1,1000,<none>
3,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,130,3150,1,1000,<none>
4,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,114,11910,1,470,<none>
5,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,110,12000,1,1000,<none>
6,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,109,8000,1,470,<none>
7,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,96,11910,1,650,<none>
8,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,86,18710,1,1000,<none>
9,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,75,4000,1,320,<none>
10,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,59,9810,1,1000,<none>
11,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,55,8000,1,1000,<none>
12,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,48,15700,1,1000,<none>
13,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,46,4000,1,1000,<none>
14,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,44,16000,1,1000,<none>
15,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,39,11910,1,1000,<none>
16,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,39,4000,1,230,<none>
17,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,31,24200,1,1000,<none>
18,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,29,14200,1,1000,<none>
19,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,29,6000,1,460,<none>
20,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,27,64200,8,1000,<none>
21,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,24,88000,8,1000,<none>
22,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,23,3150,1,590,<none>
23,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,21,8000,1,320,<none>
24,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,21,4150,1,550,<none>
25,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,19,4150,1,370,<none>
26,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,17,4000,1,220,<none>
27,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,15,11900,1,1000,<none>
28,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,11,16400,1,1000,<none>
29,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,10,4000,1,480,<none>
30,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,10,16200,2,1000,<none>
31,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,10,8200,1,1000,<none>
32,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,9,8000,1,220,<none>
33,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,9,15200,1,1000,<none>
34,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,8,32200,4,1000,<none>
35,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,7,8000,1,230,<none>
36,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,6,4150,1,810,<none>
37,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,4,15400,1,1000,<none>
