ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1247491.98,99.26,73.69,1248216.19,99.32
1247491.98,99.26,73.69,1248216.19,99.32
1247491.98,99.26,73.69,1248216.19,99.32
1247491.98,99.26,73.69,1248216.82,99.32
1247493.13,99.26,73.69,1248253.6,99.32
1247493.13,99.26,73.69,1248253.6,99.32
1247493.13,99.26,73.69,1248253.6,99.32
1247493.13,99.26,73.69,1248253.6,99.32
1247493.13,99.26,73.69,1248253.6,99.32
1247493.13,99.26,73.69,1248253.6,99.32
1247493.13,99.26,73.69,1248253.6,99.32
1247493.13,99.26,73.69,1248243.88,99.32
1247493.13,99.26,73.69,1248243.88,99.32
1247493.13,99.26,73.69,1248243.88,99.32
1247493.13,99.26,73.69,1248243.88,99.32
1247493.13,99.26,73.69,1248243.88,99.32
1247493.13,99.26,73.69,1248325.4,99.33
1247493.13,99.26,73.69,1248325.4,99.33
1247493.13,99.26,73.69,1248325.4,99.33
1247493.13,99.26,73.69,1248325.4,99.33
1247493.13,99.26,73.69,1248325.4,99.33
1247493.13,99.26,73.69,1248325.4,99.33
1247493.13,99.26,73.69,1248325.4,99.33
1247494.27,99.26,73.69,1248357.01,99.33
1247494.27,99.26,73.69,1248357.01,99.33
1247494.27,99.26,73.69,1248357.01,99.33
1247494.27,99.26,73.69,1248357.01,99.33
1247494.27,99.26,73.69,1248357.01,99.33
1247494.27,99.26,73.69,1248357.01,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.6,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248153.65,99.33
1247283.88,99.26,73.69,1248167.71,99.33
1247283.88,99.26,73.69,1248167.71,99.33
1247283.88,99.26,73.69,1248167.71,99.33
1247283.88,99.26,73.69,1248167.71,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248142.08,99.33
1247283.88,99.26,73.69,1248214.66,99.33
1247125.14,99.26,73.69,1248101.22,99.34
1247125.14,99.26,73.69,1248101.22,99.34
1247125.14,99.26,73.69,1248101.22,99.34
1247125.14,99.26,73.69,1248101.22,99.34
1247125.14,99.26,73.69,1248101.22,99.34
1247125.14,99.26,73.69,1248101.22,99.34
1247125.14,99.26,73.69,1248101.22,99.34
1247125.14,99.26,73.69,1248101.22,99.34
1247126.28,99.26,73.69,1248120.84,99.34
1247126.28,99.26,73.69,1248120.84,99.34
1247126.28,99.26,73.69,1248120.84,99.34
1247126.28,99.26,73.69,1248114.0,99.34
1247126.28,99.26,73.69,1248114.0,99.34
1247126.28,99.26,73.69,1248114.0,99.34
1247126.28,99.26,73.69,1248114.0,99.34
1247126.28,99.26,73.69,1248114.0,99.34
1247126.28,99.26,73.69,1248081.13,99.34
1247126.28,99.26,73.69,1248064.57,99.33
1247126.28,99.26,73.69,1248064.57,99.33
1247126.28,99.26,73.69,1248064.57,99.33
1247126.28,99.26,73.69,1248064.57,99.33
1247126.28,99.26,73.69,1248064.57,99.33
1247126.28,99.26,73.69,1248064.57,99.33
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247845.06,99.34
1246903.29,99.26,73.69,1247889.36,99.34
1246903.29,99.26,73.69,1247961.95,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247960.5,99.34
1246903.29,99.26,73.69,1247946.58,99.34
1246903.29,99.26,73.69,1247946.58,99.34
1246680.61,99.26,73.69,1247722.25,99.34
1246680.61,99.26,73.69,1247722.25,99.34
1246680.61,99.26,73.69,1247722.25,99.34
1246680.61,99.26,73.69,1247722.25,99.34
1246680.61,99.26,73.69,1247722.25,99.34
1246680.61,99.26,73.69,1247722.25,99.34
1246680.61,99.26,73.69,1247722.25,99.34
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246680.61,99.26,73.69,1247798.53,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247605.12,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246462.98,99.26,73.69,1247562.27,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246304.13,99.26,73.69,1247452.01,99.35
1246311.45,99.26,73.69,1247462.5,99.35
1246311.45,99.26,73.69,1247462.5,99.35
1246311.45,99.26,73.69,1247462.5,99.35
1246311.45,99.26,73.69,1247462.5,99.35
1246311.45,99.26,73.69,1247462.5,99.35
1246311.45,99.26,73.69,1247462.5,99.35
1246311.45,99.26,73.69,1247462.5,99.35
1246152.59,99.26,73.69,1247329.35,99.36
1246152.59,99.26,73.69,1247329.35,99.36
1246152.59,99.26,73.69,1247329.35,99.36
1246152.59,99.26,73.69,1247329.35,99.36
1246152.59,99.26,73.69,1247329.35,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1246152.59,99.26,73.69,1247340.63,99.36
1245930.16,99.26,73.69,1247152.69,99.36
1245930.16,99.26,73.69,1247152.69,99.36
1245930.16,99.26,73.69,1247152.69,99.36
1245930.16,99.26,73.69,1247152.69,99.36
1245771.3,99.26,73.69,1246993.84,99.36
1245771.3,99.26,73.69,1246993.84,99.36
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245771.3,99.26,73.69,1247066.43,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245772.44,99.26,73.69,1247068.13,99.37
1245773.59,99.26,73.69,1247074.54,99.37
1245773.59,99.26,73.69,1247074.54,99.37
1245773.59,99.26,73.69,1247047.85,99.36
1245773.59,99.26,73.69,1247047.85,99.36
1245773.59,99.26,73.69,1247047.85,99.36
1245773.59,99.26,73.69,1247047.85,99.36
1245774.73,99.26,73.69,1247074.82,99.37
1245774.73,99.26,73.69,1247074.82,99.37
1245774.73,99.26,73.69,1247018.57,99.36
1245774.73,99.26,73.69,1247018.57,99.36
1245774.73,99.26,73.69,1247018.57,99.36
1245774.73,99.26,73.69,1247018.57,99.36
1245774.73,99.26,73.69,1247018.57,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246990.68,99.36
1245774.73,99.26,73.69,1246984.79,99.36
1245774.73,99.26,73.69,1246984.79,99.36
1245774.73,99.26,73.69,1246988.54,99.36
1245774.73,99.26,73.69,1246988.54,99.36
1245774.73,99.26,73.69,1247001.49,99.36
1245774.73,99.26,73.69,1247001.49,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246977.96,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1246961.59,99.36
1245774.73,99.26,73.69,1247009.8,99.36
1245774.73,99.26,73.69,1247009.8,99.36
1245615.87,99.26,73.69,1246851.31,99.36
1245458.16,99.26,73.69,1246693.59,99.36
1245458.16,99.26,73.69,1246678.69,99.36
1245458.16,99.26,73.69,1246678.69,99.36
1245458.16,99.26,73.69,1246665.95,99.36
1245458.16,99.26,73.69,1246665.95,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246734.01,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246720.05,99.36
1245459.3,99.26,73.69,1246692.16,99.36
1245459.3,99.26,73.69,1246692.16,99.36
1245459.3,99.26,73.69,1246692.16,99.36
1245459.3,99.26,73.69,1246692.16,99.36
1245459.3,99.26,73.69,1246692.16,99.36
1245459.3,99.26,73.69,1246692.16,99.36
1245459.3,99.26,73.69,1246692.16,99.36
1245459.3,99.26,73.69,1246692.74,99.36
1245459.3,99.26,73.69,1246692.74,99.36
1245459.3,99.26,73.69,1246692.74,99.36
1245459.3,99.26,73.69,1246692.74,99.36
1245459.3,99.26,73.69,1246692.74,99.36
1245459.3,99.26,73.69,1246692.74,99.36
1245241.68,99.26,73.69,1246485.58,99.36
1245241.68,99.26,73.69,1246485.58,99.36
1245241.68,99.26,73.69,1246485.58,99.36
1245241.68,99.26,73.69,1246485.58,99.36
1245241.68,99.26,73.69,1246485.58,99.36
1245241.68,99.26,73.69,1246485.58,99.36
1245241.68,99.26,73.69,1246485.58,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1245082.82,99.26,73.69,1246327.15,99.36
1244865.2,99.26,73.69,1246165.79,99.37
1244865.2,99.26,73.69,1246165.79,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244706.35,99.26,73.69,1246055.52,99.37
1244707.49,99.26,73.69,1246065.24,99.37
1244707.49,99.26,73.69,1246065.24,99.37
1244707.49,99.26,73.69,1246065.24,99.37
1244707.49,99.26,73.69,1246065.24,99.37
1244707.49,99.26,73.69,1246065.24,99.37
1244707.49,99.26,73.69,1246082.57,99.37
1244707.49,99.26,73.69,1246082.57,99.37
1244707.49,99.26,73.69,1246082.57,99.37
1244707.49,99.26,73.69,1246082.57,99.37
1244707.49,99.26,73.69,1246082.57,99.37
1244707.49,99.26,73.69,1246082.57,99.37
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244707.49,99.26,73.69,1246118.2,99.38
1244708.63,99.26,73.69,1246149.81,99.38
1244709.78,99.26,73.69,1246156.76,99.38
1244709.78,99.26,73.69,1246156.76,99.38
1244709.78,99.26,73.69,1246156.76,99.38
1244709.78,99.26,73.69,1246156.76,99.38
1244659.78,99.26,73.69,1246106.76,99.38
1244660.8,99.26,73.69,1246107.78,99.38
1244660.8,99.26,73.69,1246107.78,99.38
1244660.8,99.26,73.69,1246107.78,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246073.94,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244660.8,99.26,73.69,1246091.93,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245932.9,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1245986.6,99.38
1244504.23,99.26,73.69,1246069.87,99.39
1244504.23,99.26,73.69,1246069.87,99.39
1244504.23,99.26,73.69,1246069.87,99.39
1244504.23,99.26,73.69,1246072.2,99.39
1244504.23,99.26,73.69,1246072.2,99.39
1244504.23,99.26,73.69,1246072.2,99.39
1244504.23,99.26,73.69,1246072.2,99.39
1244504.23,99.26,73.69,1246072.2,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
1244504.23,99.26,73.69,1246095.55,99.39
