ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
909713.97,23.34,4.43,236342.24,6.06
909511.32,23.34,4.44,236365.44,6.07
909308.66,23.34,4.44,236340.75,6.07
909106.0,23.34,4.44,236324.97,6.07
908905.59,23.34,4.43,236116.67,6.06
908905.59,23.34,4.43,236116.67,6.06
908702.94,23.34,4.43,236186.25,6.07
908941.16,23.35,4.44,236176.3,6.07
907433.48,23.36,4.45,236117.47,6.08
907418.78,23.36,4.46,236532.33,6.09
905911.1,23.37,4.47,236473.5,6.1
905712.83,23.37,4.47,236443.54,6.1
905341.95,23.36,4.46,236207.79,6.1
905048.68,23.36,4.46,235908.6,6.09
904843.96,23.35,4.45,235685.23,6.08
905086.57,23.36,4.46,235715.51,6.08
904888.29,23.36,4.46,235688.2,6.09
904690.02,23.36,4.46,235669.89,6.09
904491.75,23.37,4.46,236017.68,6.1
904491.75,23.37,4.46,236017.68,6.1
904120.87,23.36,4.46,235902.14,6.09
904003.8,23.36,4.46,235822.53,6.09
904337.45,23.37,4.47,236368.92,6.11
904365.87,23.38,4.48,236379.56,6.11
904173.28,23.38,4.48,236335.66,6.11
903980.69,23.38,4.48,236397.72,6.11
903788.09,23.38,4.48,236359.28,6.11
903788.09,23.38,4.48,236359.28,6.11
903788.09,23.38,4.48,236359.28,6.11
903788.09,23.38,4.48,236359.28,6.11
903783.47,23.39,4.48,236335.89,6.12
903590.88,23.39,4.49,236360.61,6.12
903398.29,23.39,4.49,236823.88,6.13
903205.7,23.39,4.49,236658.45,6.13
903046.15,23.39,4.49,236657.56,6.13
903046.15,23.39,4.49,236627.08,6.13
902853.56,23.39,4.49,236593.96,6.13
902853.56,23.39,4.49,236626.54,6.13
902660.97,23.39,4.49,236669.88,6.13
902660.97,23.39,4.49,236669.88,6.13
902660.97,23.39,4.49,236669.88,6.13
902468.38,23.39,4.49,236630.9,6.13
902275.79,23.4,4.49,236618.54,6.14
902515.91,23.4,4.5,236940.36,6.14
901992.8,23.39,4.49,236386.71,6.13
901992.8,23.39,4.49,236386.71,6.13
901800.21,23.4,4.49,236209.56,6.13
901607.62,23.4,4.49,236485.13,6.14
901448.07,23.4,4.5,236491.3,6.14
901472.7,23.4,4.5,236495.79,6.14
901280.11,23.4,4.5,236458.46,6.14
901087.52,23.4,4.5,236544.65,6.14
900894.93,23.4,4.5,236448.8,6.14
900899.27,23.4,4.5,236450.47,6.14
900734.04,23.4,4.5,236453.73,6.14
900736.08,23.4,4.5,236460.21,6.14
900537.81,23.41,4.5,236430.81,6.14
900345.22,23.41,4.5,237011.09,6.16
900340.59,23.41,4.51,236656.43,6.15
900335.96,23.42,4.51,236549.23,6.15
900143.37,23.42,4.52,236790.06,6.16
899945.1,23.42,4.52,236778.02,6.16
899746.83,23.42,4.52,237056.56,6.17
899548.56,23.42,4.52,236999.62,6.17
898811.25,23.43,4.52,237006.33,6.18
898631.82,23.43,4.53,236874.22,6.18
898837.45,23.44,4.54,237480.39,6.19
898644.86,23.44,4.54,237480.0,6.19
898212.3,23.43,4.53,236952.13,6.18
898212.3,23.43,4.53,236952.13,6.18
898042.68,23.43,4.53,236946.88,6.18
897850.09,23.44,4.53,236896.65,6.18
897845.47,23.44,4.54,237175.88,6.19
897652.88,23.44,4.54,237047.62,6.19
897450.22,23.44,4.54,237021.83,6.19
897772.2,23.45,4.55,237059.21,6.19
897455.31,23.45,4.55,237037.83,6.19
897685.37,23.46,4.56,237016.63,6.19
897685.37,23.46,4.56,237037.37,6.19
897482.71,23.46,4.56,237338.7,6.2
897280.05,23.46,4.56,237276.01,6.2
897280.05,23.46,4.56,237276.01,6.2
897280.05,23.46,4.56,237276.01,6.2
897086.81,23.46,4.56,237194.84,6.2
897086.81,23.46,4.56,237194.84,6.2
897062.69,23.46,4.56,237673.24,6.22
897091.11,23.47,4.57,237683.88,6.22
896925.89,23.47,4.57,237690.06,6.22
896926.38,23.47,4.57,237691.9,6.22
897052.58,23.48,4.58,237658.65,6.22
897042.28,23.48,4.58,237649.77,6.22
896817.31,23.48,4.58,237602.66,6.22
896807.0,23.48,4.58,237651.32,6.22
896796.7,23.49,4.59,237619.83,6.22
896598.43,23.49,4.59,237596.99,6.22
896405.84,23.49,4.59,237572.61,6.23
894898.16,23.5,4.6,237513.79,6.24
894699.89,23.5,4.6,238332.04,6.26
894501.62,23.5,4.6,238344.14,6.26
894496.99,23.51,4.61,238321.27,6.26
894501.06,23.51,4.61,238340.99,6.26
894308.47,23.51,4.61,238392.92,6.27
894115.88,23.51,4.61,238351.5,6.27
893923.29,23.51,4.61,238330.05,6.27
893918.66,23.52,4.62,238908.31,6.28
893713.94,23.51,4.61,238743.76,6.28
893713.94,23.51,4.61,238743.76,6.28
893521.35,23.51,4.61,238695.65,6.28
893549.77,23.52,4.62,238706.29,6.28
893549.77,23.52,4.62,238706.29,6.28
893357.18,23.52,4.62,238676.64,6.28
893357.18,23.52,4.62,238676.64,6.28
893357.18,23.52,4.62,238676.64,6.28
893357.18,23.52,4.62,238676.64,6.28
893352.55,23.52,4.63,238659.04,6.28
893684.6,23.54,4.64,238689.96,6.29
893684.6,23.54,4.64,238689.96,6.29
893684.6,23.54,4.64,238689.96,6.29
893492.01,23.54,4.64,238662.3,6.29
893299.42,23.54,4.64,238649.46,6.29
893106.83,23.54,4.64,239273.75,6.31
892914.24,23.54,4.64,239325.63,6.31
892754.69,23.54,4.64,239322.51,6.31
892562.1,23.54,4.64,239296.76,6.31
892369.51,23.54,4.65,239482.54,6.32
892176.92,23.55,4.65,239317.57,6.32
892069.77,23.54,4.64,239417.82,6.32
891877.18,23.54,4.65,239382.43,6.32
892117.3,23.55,4.66,240062.8,6.34
891984.09,23.56,4.66,240000.5,6.34
891795.06,23.56,4.66,239861.14,6.34
891795.06,23.56,4.66,239861.14,6.34
891795.06,23.56,4.66,239861.14,6.34
891635.51,23.56,4.66,239864.4,6.34
891442.92,23.56,4.66,239827.14,6.34
891025.44,23.55,4.65,239375.2,6.33
891265.56,23.56,4.66,239428.62,6.33
891049.6,23.56,4.66,239243.35,6.33
891044.97,23.56,4.66,239210.8,6.33
890852.38,23.56,4.66,239180.52,6.33
890852.38,23.56,4.66,239202.98,6.33
890659.79,23.57,4.67,239640.93,6.34
890467.2,23.57,4.67,239581.1,6.34
890187.29,23.56,4.66,239397.0,6.34
889903.93,23.56,4.66,239437.57,6.34
889744.38,23.56,4.66,239432.9,6.34
889744.38,23.56,4.66,239432.9,6.34
889739.75,23.57,4.67,239409.67,6.34
889547.16,23.57,4.67,239457.12,6.34
889547.16,23.57,4.67,239457.12,6.34
889547.16,23.57,4.67,239457.12,6.34
889211.51,23.56,4.66,239123.04,6.34
889543.55,23.57,4.67,239084.1,6.34
889543.55,23.57,4.67,239084.1,6.34
889350.96,23.57,4.67,239062.14,6.34
889350.96,23.57,4.67,239062.14,6.34
889346.34,23.58,4.68,239404.09,6.35
889346.34,23.58,4.68,239404.09,6.35
889029.45,23.57,4.67,239170.35,6.34
888836.86,23.57,4.68,239111.4,6.34
889059.07,23.58,4.68,240045.91,6.37
888899.52,23.59,4.69,240045.02,6.37
888706.93,23.59,4.69,240019.77,6.37
888514.34,23.59,4.69,240007.74,6.37
888321.75,23.59,4.69,240086.59,6.38
888129.16,23.59,4.69,240006.7,6.38
888124.53,23.6,4.7,240397.62,6.39
888374.08,23.6,4.71,240570.38,6.39
888196.7,23.61,4.71,240653.43,6.4
888469.87,23.62,4.72,240658.81,6.4
888277.28,23.62,4.72,240635.03,6.4
888084.69,23.62,4.72,240617.44,6.4
887892.1,23.62,4.72,240649.58,6.4
887699.5,23.62,4.72,240970.83,6.41
887525.76,23.62,4.72,241326.69,6.42
887525.76,23.62,4.72,241326.69,6.42
887525.76,23.62,4.72,241326.69,6.42
887769.57,23.64,4.74,241527.34,6.43
888042.74,23.65,4.75,241532.73,6.43
887850.15,23.65,4.75,241495.49,6.43
887453.71,23.64,4.74,241263.11,6.43
887453.71,23.64,4.74,241263.11,6.43
887261.12,23.64,4.74,241341.93,6.43
887068.53,23.64,4.74,241309.25,6.43
887068.53,23.64,4.74,241309.25,6.43
887063.9,23.65,4.75,241251.51,6.43
887063.9,23.65,4.75,241251.51,6.43
887063.9,23.65,4.75,241251.51,6.43
886871.31,23.65,4.75,241980.27,6.45
886706.08,23.65,4.75,241983.54,6.45
886371.97,23.65,4.75,241633.16,6.45
886179.38,23.65,4.75,241330.47,6.44
885986.79,23.65,4.75,241451.78,6.44
885737.2,23.64,4.74,241181.15,6.44
885726.89,23.65,4.75,241161.56,6.44
885528.62,23.65,4.75,241144.62,6.44
885254.19,23.64,4.75,240929.26,6.43
885254.19,23.64,4.75,240929.26,6.43
883746.51,23.65,4.76,240870.43,6.45
883548.24,23.66,4.76,240863.01,6.45
883537.93,23.66,4.76,240923.8,6.45
883339.66,23.66,4.76,240877.54,6.45
883329.36,23.67,4.77,240888.13,6.45
883563.8,23.68,4.78,241578.97,6.47
883404.26,23.68,4.78,241580.05,6.47
883404.26,23.68,4.78,241580.05,6.47
883245.8,23.67,4.78,241421.6,6.47
883053.21,23.68,4.78,241391.64,6.47
882860.62,23.68,4.78,241415.22,6.47
882668.03,23.68,4.78,241390.95,6.48
882475.44,23.68,4.78,241374.61,6.48
882282.85,23.68,4.78,241447.57,6.48
881997.78,23.67,4.78,241106.37,6.47
881993.15,23.68,4.78,241199.43,6.48
881988.53,23.68,4.79,241343.38,6.48
881763.56,23.68,4.78,241380.34,6.48
881763.56,23.68,4.78,241429.4,6.48
881604.02,23.68,4.78,241425.84,6.49
881411.43,23.68,4.79,241395.59,6.49
881543.31,23.69,4.79,241456.46,6.49
881791.6,23.7,4.8,241412.3,6.49
881599.01,23.7,4.8,241386.64,6.49
881406.42,23.7,4.8,241727.81,6.5
881213.83,23.7,4.81,241726.25,6.5
881021.24,23.71,4.81,241997.83,6.51
880650.36,23.7,4.8,241763.02,6.51
879142.68,23.71,4.81,241704.19,6.52
878983.13,23.71,4.81,241701.07,6.52
878978.5,23.72,4.82,241679.13,6.52
878978.5,23.72,4.82,241679.13,6.52
878978.5,23.72,4.82,241679.13,6.52
878785.91,23.72,4.82,241749.57,6.52
879034.2,23.73,4.83,241692.92,6.52
879029.58,23.73,4.83,241682.1,6.53
878836.99,23.73,4.83,241657.42,6.53
878683.38,23.74,4.84,242701.7,6.56
878331.24,23.74,4.84,242668.06,6.56
878287.63,23.74,4.84,242608.32,6.56
878287.63,23.74,4.84,242608.32,6.56
878095.04,23.74,4.85,242781.66,6.57
877902.45,23.75,4.85,242715.05,6.57
877902.45,23.75,4.85,242715.05,6.57
877697.73,23.74,4.84,242512.21,6.56
877693.1,23.75,4.85,242410.19,6.56
877688.48,23.75,4.85,242397.13,6.56
877495.89,23.75,4.85,242903.47,6.58
875988.21,23.76,4.86,242844.64,6.59
875988.21,23.76,4.86,242844.64,6.59
875763.29,23.76,4.86,242604.7,6.58
875763.29,23.76,4.86,242604.7,6.58
876095.34,23.77,4.87,242777.15,6.59
875778.45,23.77,4.87,242668.89,6.59
875778.45,23.77,4.87,242668.89,6.59
875618.91,23.77,4.87,242665.06,6.59
875614.28,23.77,4.87,242642.62,6.59
875421.69,23.77,4.87,242631.5,6.59
875229.1,23.77,4.88,242663.78,6.59
875224.47,23.78,4.88,242625.57,6.59
875031.88,23.78,4.88,242883.99,6.6
874822.02,23.78,4.88,242697.34,6.6
874629.43,23.78,4.88,242502.66,6.59
874629.43,23.78,4.88,242502.66,6.59
874436.84,23.78,4.88,242794.18,6.6
874277.29,23.78,4.88,242789.75,6.6
874277.29,23.78,4.88,242789.75,6.6
874277.29,23.78,4.88,242789.75,6.6
874678.78,23.79,4.89,242763.31,6.6
874678.78,23.79,4.89,242763.31,6.6
874486.19,23.8,4.9,242815.6,6.61
874293.6,23.8,4.9,242760.76,6.61
874288.97,23.8,4.9,242768.48,6.61
874288.97,23.8,4.9,242768.48,6.61
874288.97,23.8,4.9,242768.48,6.61
874284.34,23.81,4.91,242748.39,6.61
874091.75,23.81,4.91,243501.76,6.63
873899.16,23.81,4.91,243671.85,6.64
873899.16,23.81,4.91,243667.93,6.64
873739.62,23.81,4.91,243664.81,6.64
873547.03,23.81,4.91,243639.07,6.64
872039.35,23.82,4.92,243580.24,6.65
871846.75,23.82,4.92,243791.17,6.66
871654.16,23.83,4.93,243700.4,6.66
871461.57,23.83,4.93,243562.67,6.66
871287.83,23.83,4.93,244195.9,6.68
871287.83,23.83,4.93,244235.37,6.68
871303.34,23.83,4.93,243727.88,6.67
871259.73,23.84,4.94,243966.33,6.68
869752.05,23.85,4.95,243907.5,6.69
869592.5,23.85,4.95,243910.76,6.69
869587.88,23.86,4.96,243891.17,6.69
869587.88,23.86,4.96,243891.17,6.69
869395.29,23.86,4.96,243870.11,6.69
869390.66,23.86,4.96,243919.29,6.7
869198.07,23.86,4.96,243876.78,6.7
869198.07,23.86,4.96,243876.78,6.7
869005.48,23.87,4.97,243858.5,6.7
868812.89,23.87,4.97,244343.13,6.71
868808.26,23.87,4.97,244399.65,6.72
868503.77,23.87,4.97,244050.11,6.71
868532.19,23.87,4.97,244060.75,6.71
868339.6,23.87,4.97,244036.38,6.71
868339.6,23.87,4.97,244036.38,6.71
868147.01,23.88,4.98,244012.72,6.71
868387.13,23.89,4.99,244051.33,6.71
868194.54,23.89,4.99,244026.85,6.71
868194.54,23.89,4.99,244026.85,6.71
868001.95,23.89,4.99,244017.72,6.72
868133.84,23.9,5.0,244793.22,6.74
867770.54,23.89,4.99,244488.92,6.73
867756.49,23.89,4.99,244640.66,6.74
867596.95,23.9,5.0,244646.84,6.74
867592.32,23.9,5.0,244626.93,6.74
867297.85,23.9,5.0,244442.42,6.73
867078.27,23.89,4.99,244301.59,6.73
867210.15,23.9,5.0,244279.38,6.73
867017.56,23.9,5.0,244361.2,6.74
867012.93,23.91,5.0,244309.07,6.74
866820.34,23.91,5.01,244322.88,6.74
866815.71,23.91,5.01,244264.43,6.74
866947.6,23.92,5.02,245480.0,6.77
867228.93,23.93,5.03,245477.91,6.77
867036.34,23.93,5.03,245448.19,6.77
866665.46,23.92,5.02,245505.49,6.78
866660.84,23.93,5.03,245471.77,6.78
866656.21,23.93,5.03,245457.8,6.78
866896.33,23.94,5.04,245437.62,6.78
866703.74,23.95,5.05,246117.43,6.8
866699.12,23.95,5.05,246114.89,6.8
866506.53,23.95,5.05,246245.78,6.81
866510.6,23.95,5.05,246249.18,6.81
866351.05,23.95,5.05,246255.35,6.81
866355.12,23.95,5.05,246260.48,6.81
866162.53,23.96,5.06,246228.16,6.81
865969.94,23.96,5.06,246216.13,6.81
865969.94,23.96,5.06,246216.13,6.81
865597.23,23.95,5.05,246089.85,6.81
865404.64,23.95,5.05,246137.43,6.81
865536.52,23.96,5.06,246242.72,6.82
865343.93,23.96,5.06,246078.91,6.81
865566.14,23.97,5.07,246849.63,6.84
865271.66,23.96,5.06,246447.35,6.83
865267.04,23.97,5.07,246584.14,6.83
865540.21,23.98,5.08,246589.52,6.83
865167.49,23.97,5.07,246560.72,6.83
864974.9,23.97,5.07,246550.34,6.83
864782.31,23.98,5.08,246742.82,6.84
864589.72,23.98,5.08,246575.6,6.84
864829.84,23.99,5.09,246540.14,6.84
864457.13,23.98,5.08,247274.01,6.86
864705.42,23.99,5.09,246765.27,6.85
864963.89,24.0,5.1,247873.19,6.88
864572.82,24.0,5.1,247342.4,6.87
864413.27,24.0,5.1,247339.46,6.87
864545.16,24.01,5.11,247310.43,6.87
864540.53,24.01,5.11,247350.81,6.87
864347.94,24.02,5.11,247325.66,6.87
864352.01,24.02,5.11,247329.54,6.87
864356.08,24.02,5.11,247332.96,6.87
864163.49,24.02,5.12,247307.79,6.87
863970.9,24.02,5.12,247303.37,6.87
863970.9,24.02,5.12,247303.37,6.87
863687.44,24.01,5.11,247016.27,6.87
863687.44,24.01,5.11,247015.57,6.87
863927.56,24.02,5.12,247893.3,6.89
863927.56,24.02,5.12,247869.71,6.89
863922.94,24.03,5.13,247891.03,6.89
863763.39,24.03,5.13,247890.13,6.9
863570.8,24.03,5.13,247862.16,6.9
863276.33,24.02,5.12,247665.44,6.89
863083.74,24.03,5.13,247743.5,6.9
862891.14,24.03,5.13,247667.14,6.9
862698.55,24.03,5.13,247907.97,6.9
862698.55,24.03,5.13,247907.97,6.9
862505.96,24.03,5.13,247896.04,6.91
862372.75,24.03,5.13,247753.07,6.9
862120.78,24.03,5.13,247635.48,6.9
861748.07,24.03,5.12,247435.1,6.9
862003.32,24.04,5.14,247427.69,6.9
861998.69,24.04,5.14,247403.7,6.9
862238.82,24.05,5.15,247449.0,6.9
862046.23,24.05,5.15,247416.37,6.9
861853.64,24.05,5.15,247396.56,6.9
861985.52,24.06,5.16,248096.57,6.93
861792.93,24.06,5.16,248049.1,6.93
861788.3,24.07,5.17,248581.46,6.94
861628.76,24.07,5.17,248587.64,6.94
861436.17,24.07,5.17,248561.32,6.95
861243.58,24.07,5.17,248543.29,6.95
860949.1,24.07,5.17,248298.96,6.94
860756.51,24.07,5.17,248481.23,6.95
860383.8,24.06,5.16,248483.77,6.95
860191.21,24.06,5.16,248465.09,6.95
860431.33,24.07,5.17,248386.0,6.95
860431.33,24.07,5.17,248386.0,6.95
860280.95,24.08,5.17,248978.03,6.97
860234.11,24.08,5.18,248809.58,6.96
860234.11,24.08,5.18,248809.58,6.96
860074.57,24.08,5.18,248806.01,6.97
859881.98,24.08,5.18,248775.53,6.97
860013.86,24.09,5.19,248836.32,6.97
859821.27,24.09,5.19,248790.75,6.97
859821.27,24.09,5.19,248790.75,6.97
859822.74,24.09,5.19,248791.11,6.97
859630.15,24.09,5.19,248764.95,6.97
859437.56,24.1,5.19,249064.56,6.98
859244.97,24.1,5.2,249049.82,6.98
859244.97,24.1,5.2,249032.93,6.98
858925.96,24.09,5.19,248713.84,6.98
858702.03,24.09,5.18,248583.31,6.97
858702.03,24.09,5.18,248583.31,6.97
858950.32,24.1,5.19,248911.86,6.98
858790.77,24.1,5.2,248918.04,6.98
858598.18,24.1,5.2,248880.71,6.99
858405.59,24.1,5.2,248989.29,6.99
858537.48,24.11,5.21,248928.05,6.99
858344.89,24.11,5.21,248866.89,6.99
857974.01,24.1,5.2,248634.72,6.98
857800.26,24.11,5.2,249495.44,7.01
857681.63,24.11,5.21,248976.35,7.0
857954.8,24.12,5.22,248981.73,7.0
857762.21,24.12,5.22,248944.49,7.0
857389.5,24.11,5.21,249060.14,7.0
857054.7,24.11,5.21,248635.6,6.99
856862.11,24.11,5.21,248588.64,6.99
856669.52,24.11,5.21,248527.96,6.99
856384.12,24.11,5.21,248498.76,7.0
856384.12,24.11,5.21,248498.76,7.0
856379.49,24.11,5.21,248598.87,7.0
856374.86,24.12,5.22,249238.77,7.02
856653.97,24.13,5.23,249257.88,7.02
856476.45,24.13,5.23,249351.77,7.03
856316.9,24.13,5.23,249355.04,7.03
856316.9,24.13,5.23,249299.04,7.03
856022.43,24.13,5.23,249002.76,7.02
854514.75,24.14,5.24,248943.93,7.03
854322.15,24.14,5.24,248920.52,7.03
854322.4,24.14,5.24,248920.91,7.03
854317.78,24.15,5.25,248903.67,7.04
854125.19,24.15,5.25,248980.93,7.04
853932.59,24.15,5.25,248992.23,7.04
853927.97,24.15,5.25,248892.06,7.04
854059.85,24.16,5.26,249643.42,7.06
853867.26,24.16,5.26,249492.56,7.06
854085.64,24.17,5.27,249487.48,7.06
854085.64,24.17,5.27,249487.48,7.06
853893.05,24.18,5.27,249460.27,7.06
853480.36,24.17,5.27,249082.28,7.05
853480.36,24.17,5.27,249082.28,7.05
853185.89,24.16,5.26,248787.19,7.05
852981.17,24.16,5.26,248642.39,7.04
852981.17,24.16,5.26,248642.39,7.04
852788.57,24.16,5.26,248694.13,7.05
853010.78,24.17,5.27,248646.32,7.04
852818.19,24.17,5.27,248790.25,7.05
852625.6,24.17,5.27,248658.41,7.05
852433.01,24.17,5.27,248623.53,7.05
852433.01,24.17,5.27,248623.53,7.05
852673.14,24.18,5.28,249870.91,7.09
852513.59,24.19,5.28,249872.0,7.09
852321.0,24.19,5.28,249849.09,7.09
852116.28,24.18,5.28,249734.74,7.09
852111.65,24.19,5.29,249719.16,7.09
851919.06,24.19,5.29,249744.5,7.09
851919.06,24.19,5.29,249744.5,7.09
851919.06,24.19,5.29,249711.86,7.09
851726.47,24.19,5.29,249709.71,7.09
851533.88,24.19,5.29,249682.01,7.09
851341.29,24.19,5.29,250015.74,7.1
851589.58,24.2,5.3,250179.58,7.11
851430.03,24.21,5.3,250180.67,7.11
851237.44,24.21,5.31,250157.77,7.11
851044.85,24.21,5.31,250190.1,7.12
851044.85,24.21,5.31,250190.1,7.12
850852.26,24.21,5.31,250160.75,7.12
850659.67,24.21,5.31,250154.24,7.12
850467.08,24.21,5.31,250311.48,7.13
850274.49,24.21,5.31,250192.54,7.13
849903.61,24.21,5.31,249934.84,7.12
849898.98,24.21,5.31,250049.67,7.12
849739.44,24.21,5.31,250039.75,7.13
849546.85,24.22,5.31,250018.51,7.13
849354.26,24.22,5.32,250045.19,7.13
849161.67,24.22,5.32,250231.94,7.14
848867.19,24.21,5.31,249992.8,7.13
848867.19,24.21,5.31,249992.8,7.13
848867.19,24.21,5.31,249992.8,7.13
848862.56,24.22,5.32,249770.86,7.13
848669.97,24.22,5.32,250018.09,7.14
848665.35,24.23,5.32,250105.2,7.14
849189.37,24.24,5.34,250714.15,7.16
849354.3,24.25,5.35,250713.95,7.16
848831.76,24.24,5.34,250321.49,7.15
848831.76,24.24,5.34,250321.49,7.15
848827.13,24.25,5.34,250298.61,7.15
848634.54,24.25,5.34,250318.27,7.15
848441.95,24.25,5.35,250286.61,7.15
848441.95,24.25,5.35,250286.61,7.15
848079.23,24.24,5.34,249791.08,7.14
847886.64,24.24,5.34,249887.72,7.14
847882.02,24.25,5.35,249778.62,7.14
848122.14,24.26,5.36,250695.63,7.17
848124.18,24.26,5.36,250698.84,7.17
847968.25,24.25,5.35,250541.57,7.17
847775.66,24.26,5.35,250641.69,7.17
847775.66,24.26,5.35,250641.69,7.17
847616.11,24.26,5.36,250647.87,7.17
847423.52,24.26,5.36,250609.21,7.17
847230.93,24.26,5.36,250603.52,7.18
846948.17,24.26,5.35,250308.09,7.17
846575.45,24.25,5.35,249929.05,7.16
846570.82,24.25,5.35,249957.59,7.16
846378.23,24.26,5.35,249940.99,7.16
846185.64,24.26,5.35,249991.49,7.17
847417.06,24.29,5.39,251646.09,7.21
847257.51,24.29,5.39,251652.27,7.22
846832.95,24.29,5.39,251294.57,7.21
846640.36,24.29,5.39,251257.24,7.21
846644.11,24.29,5.39,251259.85,7.21
846884.24,24.3,5.4,251385.38,7.21
846691.65,24.3,5.4,251309.08,7.21
846687.02,24.31,5.4,251264.2,7.21
846693.34,24.31,5.4,251266.82,7.21
846697.41,24.31,5.4,251298.46,7.21
846504.82,24.31,5.41,251697.51,7.23
846210.35,24.3,5.4,251514.12,7.22
846395.68,24.31,5.41,251210.83,7.22
846032.39,24.3,5.4,251817.32,7.23
846154.85,24.31,5.41,251985.49,7.24
845995.31,24.31,5.41,251991.67,7.24
846235.43,24.32,5.42,251967.09,7.24
846042.84,24.33,5.42,252023.18,7.25
845670.13,24.32,5.42,252009.46,7.25
845918.41,24.33,5.43,251947.78,7.25
845918.41,24.33,5.43,251947.78,7.25
845725.82,24.33,5.43,252911.45,7.28
845364.94,24.32,5.42,252271.02,7.26
845206.66,24.32,5.42,252116.33,7.25
845866.01,24.35,5.44,253537.01,7.3
845866.01,24.35,5.44,253537.01,7.3
845706.46,24.35,5.45,253536.12,7.3
845946.59,24.36,5.46,253508.34,7.3
845613.55,24.35,5.45,252806.11,7.28
845089.47,24.35,5.44,252263.31,7.27
844896.87,24.35,5.44,252308.26,7.27
844896.87,24.35,5.44,252308.26,7.27
844704.28,24.35,5.45,252279.84,7.27
844511.69,24.35,5.45,252249.74,7.27
844515.76,24.35,5.45,252262.89,7.27
844323.17,24.35,5.45,252597.21,7.29
844327.25,24.35,5.45,252601.22,7.29
844134.65,24.35,5.45,252400.89,7.28
842626.97,24.37,5.46,252342.06,7.3
842434.38,24.37,5.46,252633.98,7.31
842274.84,24.37,5.47,252637.24,7.31
842082.25,24.37,5.47,252613.83,7.31
841889.66,24.37,5.47,252595.8,7.31
841839.66,24.37,5.47,252545.8,7.31
841835.03,24.38,5.47,252623.84,7.32
841701.55,24.37,5.47,252458.09,7.31
841508.96,24.38,5.47,252424.05,7.31
841316.37,24.38,5.47,252381.69,7.31
841311.74,24.38,5.48,252830.48,7.33
841119.15,24.38,5.48,252696.52,7.33
840959.61,24.39,5.48,252697.61,7.33
840767.02,24.39,5.49,252670.38,7.33
841015.31,24.4,5.5,252704.75,7.33
840822.71,24.4,5.5,252672.79,7.33
840630.12,24.4,5.5,252652.32,7.33
840636.66,24.4,5.5,252653.98,7.33
840636.66,24.4,5.5,252653.98,7.33
840444.07,24.4,5.5,252911.42,7.34
840439.44,24.41,5.51,253031.5,7.35
840246.85,24.41,5.51,253268.01,7.36
840275.27,24.42,5.51,253251.81,7.36
840275.76,24.42,5.51,253253.65,7.36
839280.02,24.4,5.49,252256.41,7.33
839087.43,24.4,5.49,252288.63,7.34
838894.84,24.4,5.5,252269.28,7.34
838702.25,24.4,5.5,252239.55,7.34
838702.25,24.4,5.5,252239.55,7.34
838697.62,24.41,5.5,252236.52,7.34
838697.62,24.41,5.5,252236.52,7.34
838708.39,24.41,5.5,252269.77,7.34
838714.98,24.41,5.5,252329.72,7.34
838525.58,24.4,5.5,252198.8,7.34
838332.99,24.4,5.5,252206.02,7.34
838149.82,24.41,5.5,252721.04,7.36
837947.81,24.41,5.5,252522.46,7.36
837788.26,24.41,5.51,252517.8,7.36
837595.67,24.41,5.51,252491.31,7.36
837403.08,24.41,5.51,252531.17,7.36
837210.49,24.41,5.51,252502.13,7.36
837017.9,24.42,5.51,252478.69,7.36
837017.9,24.42,5.51,252478.69,7.36
837017.9,24.42,5.51,252478.69,7.36
836726.93,24.41,5.51,252177.16,7.36
836534.34,24.41,5.51,252400.32,7.37
835540.13,24.39,5.49,251406.88,7.34
835356.96,24.39,5.49,251248.08,7.34
835197.42,24.39,5.49,251233.6,7.34
835183.37,24.4,5.5,251341.31,7.34
834990.78,24.4,5.5,251321.84,7.34
834798.19,24.4,5.5,251413.52,7.35
834798.19,24.4,5.5,251413.52,7.35
834605.6,24.4,5.5,251374.05,7.35
834234.72,24.4,5.49,250983.75,7.34
834070.39,24.4,5.49,252063.69,7.37
833910.85,24.4,5.5,252045.77,7.37
834148.75,24.41,5.51,251611.6,7.36
833378.39,24.42,5.52,251711.81,7.38
833340.97,24.43,5.52,251673.29,7.38
832911.36,24.42,5.51,251367.2,7.37
832718.76,24.42,5.52,251343.08,7.37
832430.84,24.41,5.51,251165.99,7.37
832271.29,24.42,5.51,251157.74,7.37
832072.46,24.41,5.51,250939.25,7.36
