ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
817748.81,98.26,79.51,811309.43,97.49
817748.81,98.26,79.51,811309.43,97.49
817748.81,98.26,79.51,811309.43,97.49
817748.81,98.26,79.51,811309.43,97.49
817748.81,98.26,79.51,811309.43,97.49
817359.77,98.27,79.52,810956.83,97.5
817359.77,98.27,79.52,810956.83,97.5
817359.77,98.27,79.52,810956.83,97.5
817359.77,98.27,79.52,810956.83,97.5
817359.77,98.27,79.52,810956.83,97.5
816968.24,98.27,79.52,810619.85,97.51
816968.24,98.27,79.52,810619.85,97.51
816968.24,98.27,79.52,810619.85,97.51
816968.24,98.27,79.52,810619.85,97.51
816968.24,98.27,79.52,810619.85,97.51
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816633.44,98.28,79.53,810455.62,97.53
816331.55,98.28,79.53,810169.92,97.54
816332.04,98.28,79.53,810189.81,97.54
816332.04,98.28,79.53,810189.81,97.54
815889.42,98.29,79.54,809770.79,97.56
815889.42,98.29,79.54,809770.79,97.56
815479.41,98.31,79.56,809179.71,97.55
815479.41,98.31,79.56,809179.71,97.55
815479.41,98.31,79.56,809179.71,97.55
815479.41,98.31,79.56,809179.71,97.55
815185.53,98.32,79.56,808894.24,97.56
815187.56,98.32,79.56,808896.58,97.56
815187.56,98.32,79.56,808896.58,97.56
815187.56,98.32,79.56,808896.58,97.56
815187.56,98.32,79.56,808896.58,97.56
815187.56,98.32,79.56,808896.58,97.56
814900.61,98.32,79.57,808657.65,97.57
814900.61,98.32,79.57,808657.65,97.57
814900.61,98.32,79.57,808660.15,97.57
814902.58,98.32,79.57,808656.8,97.57
814902.58,98.32,79.57,808656.8,97.57
814568.47,98.32,79.57,808335.59,97.57
814568.47,98.32,79.57,808335.59,97.57
814568.47,98.32,79.57,808335.59,97.57
814372.81,98.33,79.58,808127.09,97.57
814372.81,98.33,79.58,808127.09,97.57
814372.81,98.33,79.58,808127.09,97.57
814372.81,98.33,79.58,808127.09,97.57
814153.23,98.33,79.58,807922.3,97.58
814153.23,98.33,79.58,807922.3,97.58
814153.23,98.33,79.58,807922.3,97.58
814153.23,98.33,79.58,807922.3,97.58
814153.23,98.33,79.58,807922.3,97.58
814153.23,98.33,79.58,807957.03,97.58
814153.23,98.33,79.58,807957.03,97.58
813749.95,98.34,79.58,807556.07,97.59
813749.95,98.34,79.58,807556.07,97.59
813749.95,98.34,79.58,807556.07,97.59
813749.95,98.34,79.58,807556.07,97.59
813749.95,98.34,79.58,807556.07,97.59
813749.95,98.34,79.58,807534.06,97.58
813749.95,98.34,79.58,807534.06,97.58
813749.95,98.34,79.58,807534.06,97.58
813749.95,98.34,79.58,807534.06,97.58
813749.95,98.34,79.58,807534.06,97.58
813541.22,98.34,79.59,807322.74,97.59
813541.22,98.34,79.59,807322.74,97.59
813541.22,98.34,79.59,807322.74,97.59
813541.22,98.34,79.59,807322.74,97.59
813541.22,98.34,79.59,807299.88,97.58
813541.22,98.34,79.59,807299.88,97.58
813541.22,98.34,79.59,807299.88,97.58
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
813166.38,98.35,79.6,806866.25,97.59
812861.96,98.35,79.6,806576.14,97.59
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812657.82,98.36,79.61,806418.76,97.6
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
812245.13,98.36,79.61,806035.7,97.61
811751.48,98.37,79.62,805545.73,97.62
811751.48,98.37,79.62,805545.73,97.62
811751.48,98.37,79.62,805545.73,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811504.35,98.38,79.62,805251.23,97.62
811213.3,98.38,79.63,805079.69,97.64
811213.3,98.38,79.63,805079.69,97.64
811213.3,98.38,79.63,805079.69,97.64
811213.3,98.38,79.63,805079.69,97.64
811213.3,98.38,79.63,805079.69,97.64
811213.3,98.38,79.63,805079.69,97.64
811213.3,98.38,79.63,805045.18,97.63
811213.3,98.38,79.63,805045.18,97.63
811213.3,98.38,79.63,805045.18,97.63
811213.3,98.38,79.63,805045.18,97.63
811213.3,98.38,79.63,805045.18,97.63
811213.3,98.38,79.63,805045.18,97.63
810941.28,98.38,79.63,804787.17,97.64
810941.28,98.38,79.63,804787.17,97.64
810941.28,98.38,79.63,804787.17,97.64
810941.28,98.38,79.63,804787.17,97.64
810656.96,98.39,79.64,804490.11,97.64
810656.96,98.39,79.64,804490.11,97.64
810083.69,98.39,79.64,803906.21,97.64
810083.69,98.39,79.64,803906.21,97.64
810083.69,98.39,79.64,803906.21,97.64
810083.69,98.39,79.64,803906.21,97.64
810083.69,98.39,79.64,803906.21,97.64
809589.34,98.4,79.65,803380.65,97.64
809589.34,98.4,79.65,803380.65,97.64
809589.34,98.4,79.65,803380.65,97.64
809589.34,98.4,79.65,803380.65,97.64
809589.34,98.4,79.65,803380.65,97.64
809589.34,98.4,79.65,803380.65,97.64
809589.34,98.4,79.65,803380.65,97.64
809394.6,98.4,79.65,803239.57,97.65
809125.01,98.41,79.66,802898.3,97.66
809125.01,98.41,79.66,802898.3,97.66
809125.01,98.41,79.66,802898.3,97.66
808920.29,98.42,79.66,802759.85,97.67
808920.29,98.42,79.66,802759.85,97.67
808505.56,98.42,79.67,802360.72,97.67
808505.56,98.42,79.67,802360.72,97.67
808505.56,98.42,79.67,802360.72,97.67
808505.56,98.42,79.67,802360.72,97.67
808505.56,98.42,79.67,802335.93,97.67
808505.56,98.42,79.67,802335.93,97.67
808505.56,98.42,79.67,802335.93,97.67
808217.64,98.42,79.67,801992.46,97.67
808217.64,98.42,79.67,801992.46,97.67
808217.64,98.42,79.67,801992.46,97.67
808217.64,98.42,79.67,801992.46,97.67
808217.64,98.42,79.67,801992.46,97.67
808041.68,98.43,79.68,801897.19,97.68
807701.25,98.43,79.68,801560.57,97.68
807701.25,98.43,79.68,801560.57,97.68
807404.24,98.43,79.68,801283.95,97.69
807404.24,98.43,79.68,801283.95,97.69
807404.24,98.43,79.68,801283.95,97.69
807404.24,98.43,79.68,801283.95,97.69
807404.24,98.43,79.68,801283.95,97.69
807404.24,98.43,79.68,801283.95,97.69
807076.73,98.45,79.7,801081.06,97.72
807076.73,98.45,79.7,801081.06,97.72
807076.73,98.45,79.7,801081.06,97.72
807076.73,98.45,79.7,801081.06,97.72
806918.76,98.45,79.7,800876.47,97.71
806918.76,98.45,79.7,800876.47,97.71
806956.1,98.45,79.7,800904.81,97.72
806798.13,98.45,79.7,800747.69,97.72
806798.13,98.45,79.7,800747.69,97.72
806389.15,98.46,79.71,800384.92,97.73
806169.91,98.46,79.71,800139.98,97.72
805971.62,98.46,79.71,799930.18,97.73
805971.62,98.46,79.71,799918.55,97.72
805971.62,98.46,79.71,799918.55,97.72
805971.62,98.46,79.71,799918.55,97.72
805752.04,98.46,79.71,799777.71,97.73
805752.04,98.46,79.71,799777.71,97.73
805752.04,98.46,79.71,799777.71,97.73
805752.04,98.46,79.71,799777.71,97.73
805599.42,98.46,79.71,799599.91,97.73
805599.42,98.46,79.71,799599.91,97.73
805599.42,98.46,79.71,799599.91,97.73
805599.42,98.46,79.71,799599.91,97.73
805599.42,98.46,79.71,799599.91,97.73
805599.42,98.46,79.71,799562.85,97.73
805599.42,98.46,79.71,799608.0,97.73
805599.42,98.46,79.71,799608.0,97.73
805599.42,98.46,79.71,799608.0,97.73
805404.45,98.47,79.72,799399.5,97.73
805248.52,98.47,79.72,799242.52,97.73
805248.52,98.47,79.72,799242.52,97.73
805248.52,98.47,79.72,799268.64,97.74
805248.52,98.47,79.72,799268.64,97.74
805248.52,98.47,79.72,799268.64,97.74
805248.52,98.47,79.72,799268.64,97.74
804954.63,98.47,79.72,798972.55,97.74
804660.16,98.47,79.72,798695.2,97.74
804660.16,98.47,79.72,798695.2,97.74
804660.16,98.47,79.72,798695.2,97.74
804660.16,98.47,79.72,798695.2,97.74
804366.27,98.48,79.72,798483.97,97.76
804366.27,98.48,79.72,798483.97,97.76
804366.27,98.48,79.72,798483.97,97.76
804366.27,98.48,79.72,798483.97,97.76
804366.27,98.48,79.72,798483.97,97.76
804366.27,98.48,79.72,798483.97,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797962.73,97.76
803965.38,98.49,79.74,797940.73,97.76
803965.38,98.49,79.74,797940.73,97.76
803965.38,98.49,79.74,797940.73,97.76
803965.38,98.49,79.74,797940.73,97.76
803965.38,98.49,79.74,797940.73,97.76
803965.38,98.49,79.74,797940.73,97.76
803596.14,98.5,79.75,797507.19,97.76
803596.14,98.5,79.75,797507.19,97.76
803596.14,98.5,79.75,797507.19,97.76
803596.14,98.5,79.75,797507.19,97.76
803596.14,98.5,79.75,797530.31,97.76
803596.14,98.5,79.75,797530.31,97.76
803596.14,98.5,79.75,797530.31,97.76
803596.14,98.5,79.75,797530.31,97.76
803596.14,98.5,79.75,797530.31,97.76
803596.14,98.5,79.75,797530.31,97.76
803259.7,98.51,79.75,797250.68,97.77
803259.7,98.51,79.75,797250.68,97.77
803259.7,98.51,79.75,797250.68,97.77
803259.7,98.51,79.75,797250.68,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802896.67,98.52,79.76,796825.38,97.77
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796496.73,97.78
802562.63,98.52,79.77,796545.47,97.78
802562.63,98.52,79.77,796545.47,97.78
802562.63,98.52,79.77,796545.47,97.78
802562.63,98.52,79.77,796545.47,97.78
802562.63,98.52,79.77,796545.47,97.78
802562.63,98.52,79.77,796545.47,97.78
802339.12,98.53,79.78,796251.07,97.79
802339.12,98.53,79.78,796251.07,97.79
802339.12,98.53,79.78,796251.07,97.79
802339.12,98.53,79.78,796251.07,97.79
802339.12,98.53,79.78,796251.07,97.79
802339.12,98.53,79.78,796251.07,97.79
801833.09,98.54,79.79,795627.64,97.78
801834.68,98.54,79.79,795630.32,97.78
801531.54,98.55,79.79,795335.14,97.78
801531.54,98.55,79.79,795372.46,97.79
801531.54,98.55,79.79,795372.46,97.79
801531.54,98.55,79.79,795372.46,97.79
801531.54,98.55,79.79,795372.46,97.79
801531.54,98.55,79.79,795394.92,97.79
801531.54,98.55,79.79,795390.72,97.79
801531.54,98.55,79.79,795390.72,97.79
801531.54,98.55,79.79,795390.72,97.79
801531.54,98.55,79.79,795390.72,97.79
801531.54,98.55,79.79,795390.72,97.79
801122.67,98.55,79.79,794957.51,97.79
801122.67,98.55,79.79,794957.51,97.79
801122.67,98.55,79.79,794957.51,97.79
801122.67,98.55,79.79,794957.51,97.79
801122.67,98.55,79.79,794957.51,97.79
801122.67,98.55,79.79,794957.51,97.79
801122.67,98.55,79.79,794957.51,97.79
801122.67,98.55,79.79,795004.01,97.8
801122.67,98.55,79.79,795004.01,97.8
801122.67,98.55,79.79,795004.01,97.8
801122.67,98.55,79.79,795004.01,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794686.66,97.8
800799.36,98.56,79.8,794669.62,97.8
800803.43,98.56,79.8,794673.04,97.8
800803.43,98.56,79.8,794673.04,97.8
800803.43,98.56,79.8,794673.04,97.8
800518.37,98.56,79.8,794522.22,97.82
800114.42,98.58,79.82,794173.96,97.85
800114.42,98.58,79.82,794199.57,97.85
800114.42,98.58,79.82,794199.57,97.85
800114.42,98.58,79.82,794199.57,97.85
800114.42,98.58,79.82,794199.57,97.85
800114.42,98.58,79.82,794199.57,97.85
800114.42,98.58,79.82,794199.57,97.85
799894.84,98.58,79.82,793986.65,97.85
799894.84,98.58,79.82,793986.65,97.85
799894.84,98.58,79.82,793986.65,97.85
799894.84,98.58,79.82,793986.65,97.85
799894.84,98.58,79.82,793986.65,97.85
799894.84,98.58,79.82,793986.65,97.85
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799505.45,98.59,79.83,793606.97,97.86
799295.87,98.59,79.83,793403.22,97.86
799295.87,98.59,79.83,793403.22,97.86
799295.87,98.59,79.83,793403.22,97.86
799001.03,98.61,79.85,792962.27,97.86
799001.03,98.61,79.85,792962.27,97.86
799001.03,98.61,79.85,792962.27,97.86
799001.03,98.61,79.85,792947.06,97.86
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798668.49,98.62,79.87,792582.75,97.87
798374.01,98.63,79.87,792274.61,97.87
798374.01,98.63,79.87,792274.61,97.87
798374.01,98.63,79.87,792259.61,97.87
798265.56,98.63,79.87,792151.16,97.87
798265.56,98.63,79.87,792151.16,97.87
798265.56,98.63,79.87,792151.16,97.87
798265.56,98.63,79.87,792151.16,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798265.56,98.63,79.87,792152.15,97.87
798111.74,98.63,79.87,791998.58,97.87
798111.74,98.63,79.87,791998.58,97.87
798111.74,98.63,79.87,791998.58,97.87
798111.74,98.63,79.87,791998.58,97.87
798111.74,98.63,79.87,791998.58,97.87
797117.5,98.63,79.87,791000.9,97.87
797117.5,98.63,79.87,791000.9,97.87
797117.5,98.63,79.87,791000.9,97.87
797117.5,98.63,79.87,791000.9,97.87
797117.5,98.63,79.87,791000.9,97.87
797117.5,98.63,79.87,791000.9,97.87
797117.5,98.63,79.87,790982.39,97.87
797117.5,98.63,79.87,790982.39,97.87
797117.5,98.63,79.87,790965.04,97.87
797117.5,98.63,79.87,790965.04,97.87
797117.5,98.63,79.87,790965.04,97.87
797117.5,98.63,79.87,790965.04,97.87
797117.5,98.63,79.87,790965.04,97.87
797117.5,98.63,79.87,790965.04,97.87
797117.5,98.63,79.87,790965.04,97.87
796912.78,98.63,79.87,790825.38,97.88
796912.78,98.63,79.87,790825.38,97.88
796912.78,98.63,79.87,790825.38,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796913.27,98.63,79.87,790854.69,97.88
796618.8,98.63,79.87,790504.3,97.87
796618.8,98.63,79.87,790504.3,97.87
796618.8,98.63,79.87,790504.3,97.87
796618.8,98.63,79.87,790504.3,97.87
796618.8,98.63,79.87,790504.3,97.87
796618.8,98.63,79.87,790504.3,97.87
796618.8,98.63,79.87,790504.3,97.87
796618.8,98.63,79.87,790504.04,97.87
796618.8,98.63,79.87,790481.33,97.87
796618.8,98.63,79.87,790481.33,97.87
796618.8,98.63,79.87,790481.33,97.87
796618.8,98.63,79.87,790481.33,97.87
796618.8,98.63,79.87,790481.33,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790178.45,97.87
796334.97,98.64,79.88,790164.24,97.87
796334.97,98.64,79.88,790164.24,97.87
796334.97,98.64,79.88,790164.24,97.87
796334.97,98.64,79.88,790164.24,97.87
796334.97,98.64,79.88,790164.24,97.87
796334.97,98.64,79.88,790146.68,97.87
796334.97,98.64,79.88,790146.68,97.87
796009.38,98.64,79.88,789847.84,97.88
795715.5,98.64,79.89,789598.99,97.88
795715.5,98.64,79.89,789598.99,97.88
795715.5,98.64,79.89,789598.99,97.88
795715.5,98.64,79.89,789598.99,97.88
795715.5,98.64,79.89,789598.99,97.88
795715.5,98.64,79.89,789598.99,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
795133.4,98.64,79.89,789021.3,97.88
794838.92,98.65,79.89,788750.67,97.89
794838.92,98.65,79.89,788750.67,97.89
794838.92,98.65,79.89,788750.67,97.89
794838.92,98.65,79.89,788750.67,97.89
794840.96,98.65,79.89,788753.39,97.89
794840.96,98.65,79.89,788753.39,97.89
794840.96,98.65,79.89,788753.39,97.89
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788444.9,97.9
794566.53,98.66,79.9,788443.77,97.9
794566.53,98.66,79.9,788443.77,97.9
794566.53,98.66,79.9,788443.77,97.9
794566.53,98.66,79.9,788443.77,97.9
794522.43,98.66,79.9,788422.37,97.9
794269.61,98.67,79.91,788178.04,97.91
794269.61,98.67,79.91,788178.04,97.91
794269.61,98.67,79.91,788178.04,97.91
794269.61,98.67,79.91,788179.53,97.91
793914.87,98.68,79.92,787962.3,97.94
793914.87,98.68,79.92,787962.3,97.94
793914.87,98.68,79.92,787962.3,97.94
793914.87,98.68,79.92,787962.3,97.94
793756.91,98.68,79.92,787809.87,97.94
793756.91,98.68,79.92,787809.87,97.94
793756.91,98.68,79.92,787809.87,97.94
793756.91,98.68,79.92,787809.87,97.94
793756.91,98.68,79.92,787809.87,97.94
793756.91,98.68,79.92,787809.87,97.94
793756.91,98.68,79.92,787809.87,97.94
793756.91,98.68,79.92,787809.87,97.94
793758.94,98.68,79.92,787813.66,97.94
793272.75,98.69,79.93,787292.96,97.94
793272.75,98.69,79.93,787292.96,97.94
793272.75,98.69,79.93,787292.96,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787270.83,97.94
793272.75,98.69,79.93,787257.91,97.94
793272.75,98.69,79.93,787257.91,97.94
793078.6,98.69,79.93,787067.66,97.94
793078.6,98.69,79.93,787081.75,97.94
793078.6,98.69,79.93,787081.75,97.94
793078.6,98.69,79.93,787081.75,97.94
793078.6,98.69,79.93,787081.75,97.94
793078.6,98.69,79.93,787081.75,97.94
793078.6,98.69,79.93,787081.75,97.94
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792784.12,98.69,79.93,786844.32,97.95
792490.24,98.69,79.93,786599.72,97.96
792490.24,98.69,79.93,786599.72,97.96
792205.46,98.7,79.94,786298.21,97.96
792205.46,98.7,79.94,786298.21,97.96
792205.46,98.7,79.94,786298.21,97.96
792205.46,98.7,79.94,786273.88,97.96
792205.46,98.7,79.94,786273.88,97.96
791926.26,98.7,79.94,786012.54,97.97
791543.2,98.71,79.95,785605.61,97.97
791543.2,98.71,79.95,785605.61,97.97
791543.2,98.71,79.95,785605.61,97.97
791543.2,98.71,79.95,785605.61,97.97
791543.2,98.71,79.95,785605.61,97.97
791543.2,98.71,79.95,785605.61,97.97
791543.2,98.71,79.95,785605.61,97.97
791543.2,98.71,79.95,785586.74,97.97
791543.2,98.71,79.95,785584.86,97.97
791384.75,98.71,79.95,785426.41,97.97
791384.75,98.71,79.95,785426.41,97.97
791384.75,98.71,79.95,785449.66,97.97
791100.64,98.71,79.96,785149.27,97.97
790891.05,98.72,79.96,784971.85,97.98
790891.05,98.72,79.96,784971.85,97.98
790891.05,98.72,79.96,784971.85,97.98
