ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
661,3468,678150,6212,678150
662,3470,679150,6212,679150
663,3472,680150,6212,680150
663,3472,680150,6212,680150
663,3472,681150,6212,681150
663,3472,682150,6212,682150
664,3474,683150,6212,683150
665,3476,684150,6212,684150
665,3476,685150,6212,685150
666,3478,685960,6212,685960
666,3478,685960,6212,685960
667,3486,685960,6212,685960
668,3488,686960,6212,686960
668,3488,687610,6212,687610
668,3488,688610,6212,688610
668,3488,689610,6212,689610
669,3496,690200,6212,690200
670,3504,690200,6212,690200
670,3504,690430,6212,690430
671,3512,691430,6212,691430
671,3512,691890,6212,691890
671,3512,692890,6212,692890
672,3520,692890,6212,692890
673,3528,693890,6212,693890
674,3536,694260,6212,694260
675,3544,695260,6212,695260
675,3544,696070,6212,696070
675,3544,697070,6212,697070
675,3544,698070,6212,698070
675,3544,699070,6212,699070
675,3544,699540,6212,699540
676,3552,700540,6212,700540
676,3552,701540,6212,701540
677,3560,702540,6212,702540
677,3560,703540,6212,703540
677,3560,704540,6212,704540
678,3564,705540,6212,705540
678,3564,705540,6212,705540
678,3564,706000,6212,706000
679,3566,707000,6212,707000
679,3566,707000,6212,707000
680,3574,708000,6212,708000
680,3574,709000,6212,709000
681,3582,709000,6212,709000
681,3582,709000,6212,709000
681,3582,710000,6212,710000
682,3584,710000,6212,710000
683,3586,711000,6212,711000
683,3586,711000,6212,711000
684,3594,711160,6212,711160
685,3602,712160,6212,712160
685,3602,712970,6212,712970
686,3604,713970,6212,713970
686,3604,713970,6212,713970
686,3604,714970,6212,714970
687,3606,715970,6212,715970
687,3606,716620,6212,716620
688,3608,716990,6212,716990
689,3610,717220,6212,717220
689,3610,718220,6212,718220
689,3610,719030,6212,719030
689,3610,719250,6212,719250
689,3610,719720,6212,719720
690,3618,720270,6212,720270
691,3620,721270,6212,721270
692,3628,722270,6212,722270
693,3636,723270,6212,723270
693,3636,723590,6212,723590
693,3636,723590,6212,723590
693,3636,724590,6212,724590
693,3636,725060,6212,725060
694,3638,725870,6212,725870
694,3638,726870,6212,726870
694,3638,727340,6212,727340
694,3638,728150,6212,728150
694,3638,729150,6212,729150
695,3640,729620,6212,729620
695,3640,730620,6212,730620
696,3642,730780,6212,730780
697,3644,731590,6212,731590
698,3645,732400,6212,732400
699,3647,732400,6212,732400
700,3649,733400,6212,733400
701,3657,734400,6212,734400
701,3657,735400,6212,735400
702,3659,736400,6212,736400
702,3659,737400,6212,737400
702,3659,738400,6212,738400
702,3659,739400,6212,739400
703,3661,740400,6212,740400
703,3661,741210,6212,741210
703,3661,742210,6212,742210
704,3663,743210,6212,743210
704,3663,744210,6212,744210
705,3671,745210,6212,745210
705,3671,746210,6212,746210
705,3671,747210,6212,747210
705,3671,747670,6212,747670
706,3679,748480,6212,748480
706,3679,749480,6212,749480
706,3679,749480,6212,749480
706,3679,750070,6212,750070
707,3687,751070,6212,751070
707,3687,752070,6212,752070
707,3687,753070,6212,753070
707,3687,754070,6212,754070
707,3687,754880,6212,754880
707,3687,755880,6212,755880
708,3695,756530,6212,756530
708,3695,756530,6212,756530
708,3695,757530,6212,757530
708,3695,758340,6212,758340
708,3695,758810,6212,758810
708,3695,759360,6212,759360
709,3703,760170,6212,760170
709,3703,761170,6212,761170
709,3703,762170,6212,762170
709,3703,762980,6212,762980
710,3705,763790,6212,763790
711,3713,764790,6212,764790
711,3713,765790,6212,765790
711,3713,766260,6212,766260
711,3713,766420,6212,766420
712,3721,766890,6212,766890
712,3721,766890,6212,766890
712,3721,766890,6212,766890
712,3721,767700,6212,767700
713,3723,768700,6212,768700
714,3731,769700,6212,769700
714,3731,770700,6212,770700
715,3733,771170,6212,771170
716,3735,771640,6212,771640
716,3735,772640,6212,772640
716,3735,773640,6212,773640
716,3735,774450,6212,774450
717,3737,775450,6212,775450
718,3739,776450,6212,776450
718,3739,777450,6212,777450
719,3747,778260,6212,778260
719,3747,778850,6212,778850
720,3749,779660,6212,779660
721,3757,780660,6212,780660
721,3757,781470,6212,781470
722,3765,781470,6212,781470
723,3769,782280,6212,782280
723,3769,783280,6212,783280
724,3777,784280,6212,784280
725,3779,785090,6212,785090
725,3779,785900,6212,785900
726,3781,786710,6212,786710
726,3781,787520,6212,787520
726,3781,788170,6212,788170
727,3789,789170,6212,789170
728,3791,789170,6212,789170
729,3793,790170,6212,790170
730,3801,790820,6212,790820
731,3809,791280,6212,791280
731,3809,792280,6212,792280
731,3809,793280,6212,793280
732,3811,794280,6212,794280
732,3811,795280,6212,795280
732,3811,795280,6212,795280
733,3819,803280,6212,803280
733,3819,804280,6212,804280
734,3827,805280,6212,805280
734,3827,805750,6212,805750
735,3835,806070,6212,806070
735,3835,806390,6212,806390
735,3835,807200,6212,807200
736,3837,808200,6212,808200
737,3839,809200,6212,809200
737,3839,809200,6212,809200
737,3839,810200,6212,810200
738,3840,811010,6212,811010
739,3842,812010,6212,812010
740,3844,812820,6212,812820
740,3844,813630,6212,813630
741,3852,814440,6212,814440
742,3853,815440,6212,815440
742,3853,816440,6212,816440
742,3853,817440,6212,817440
742,3853,818440,6212,818440
743,3855,819440,6212,819440
744,3863,819910,6212,819910
745,3871,820910,6212,820910
746,3879,821910,6212,821910
746,3879,822910,6212,822910
746,3879,823560,6212,823560
747,3887,824560,6212,824560
747,3887,825560,6212,825560
747,3887,826560,6212,826560
747,3887,826790,6212,826790
747,3887,827440,6212,827440
747,3887,828440,6212,828440
748,3895,829440,6212,829440
748,3895,830440,6212,830440
748,3895,831440,6212,831440
748,3895,832250,6212,832250
749,3897,833250,6212,833250
750,3905,833250,6212,833250
750,3905,834250,6212,834250
751,3913,834720,6212,834720
751,3913,835530,6212,835530
751,3913,835850,6212,835850
752,3921,835850,6212,835850
752,3921,835850,6212,835850
753,3923,836850,6212,836850
754,3925,837070,6212,837070
754,3925,838070,6212,838070
754,3925,838300,6212,838300
754,3925,839110,6212,839110
754,3925,839110,6212,839110
754,3925,840110,6212,840110
754,3925,841110,6212,841110
754,3925,841430,6212,841430
754,3925,842430,6212,842430
754,3925,843430,6212,843430
754,3925,844430,6212,844430
755,3933,845430,6212,845430
756,3941,846240,6212,846240
757,3943,847050,6212,847050
757,3943,847280,6212,847280
757,3943,848280,6212,848280
758,3945,849280,6212,849280
758,3945,850280,6212,850280
758,3945,851280,6212,851280
759,3953,852280,6212,852280
759,3953,853280,6212,853280
760,3955,854280,6212,854280
761,3957,854600,6212,854600
762,3965,855600,6212,855600
762,3965,856600,6212,856600
762,3965,856600,6212,856600
763,3967,857600,6212,857600
764,3969,858600,6212,858600
764,3969,860600,6212,860600
764,3969,860820,6212,860820
765,3973,860820,6212,860820
766,3975,861820,6212,861820
767,3983,862820,6212,862820
767,3983,863820,6212,863820
768,3985,863980,6212,863980
768,3985,863980,6212,863980
768,3985,864980,6212,864980
768,3985,865980,6212,865980
769,3993,866790,6212,866790
770,4001,867790,6212,867790
770,4001,868260,6212,868260
770,4001,868490,6212,868490
770,4001,869300,6212,869300
771,4009,869620,6212,869620
772,4011,870430,6212,870430
773,4013,870750,6212,870750
773,4013,871210,6212,871210
773,4013,872210,6212,872210
774,4015,873210,6212,873210
774,4015,873860,6212,873860
774,4015,874860,6212,874860
774,4015,875860,6212,875860
774,4015,876860,6212,876860
775,4023,877860,6212,877860
775,4023,878860,6212,878860
776,4031,879860,6212,879860
777,4039,880670,6212,880670
777,4039,881480,6212,881480
778,4047,882480,6212,882480
778,4047,883480,6212,883480
778,4047,884480,6212,884480
779,4055,885480,6212,885480
779,4055,886480,6212,886480
779,4055,887480,6212,887480
779,4055,888290,6212,888290
779,4055,889290,6212,889290
780,4063,890290,6212,890290
780,4063,891290,6212,891290
781,4071,892100,6212,892100
782,4075,893100,6212,893100
782,4075,894100,6212,894100
782,4075,894690,6212,894690
783,4077,895690,6212,895690
783,4077,896690,6212,896690
783,4077,897690,6212,897690
783,4077,897690,6212,897690
784,4085,898010,6212,898010
784,4085,898010,6212,898010
784,4085,898010,6212,898010
785,4087,899010,6212,899010
785,4087,899010,6212,899010
786,4089,899820,6212,899820
786,4089,900820,6212,900820
786,4089,900980,6212,900980
787,4097,901790,6212,901790
787,4097,902020,6212,902020
788,4105,902020,6212,902020
789,4113,902830,6212,902830
789,4113,903200,6212,903200
789,4113,903850,6212,903850
790,4121,904850,6212,904850
791,4125,905850,6212,905850
792,4133,906170,6212,906170
792,4133,906640,6212,906640
792,4133,906870,6212,906870
793,4141,914870,6212,914870
793,4141,915680,6212,915680
794,4149,916680,6212,916680
795,4151,917490,6212,917490
796,4159,918490,6212,918490
797,4167,919490,6212,919490
797,4167,920490,6212,920490
798,4175,921490,6212,921490
798,4175,922300,6212,922300
799,4179,923300,6212,923300
799,4179,924110,6212,924110
799,4179,925110,6212,925110
799,4179,925580,6212,925580
799,4179,926050,6212,926050
800,4187,927050,6212,927050
801,4189,927370,6212,927370
801,4189,927840,6212,927840
801,4189,928840,6212,928840
802,4191,929840,6212,929840
802,4191,930840,6212,930840
802,4191,931160,6212,931160
803,4193,931390,6212,931390
804,4201,932390,6212,932390
804,4201,933390,6212,933390
805,4209,934390,6212,934390
806,4211,935200,6212,935200
807,4213,936010,6212,936010
808,4221,937010,6212,937010
809,4223,937480,6212,937480
809,4223,938480,6212,938480
809,4223,938950,6212,938950
810,4231,939950,6212,939950
810,4231,940950,6212,940950
810,4231,941950,6212,941950
811,4235,942950,6212,942950
811,4235,943540,6212,943540
811,4235,944010,6212,944010
811,4235,944010,6212,944010
812,4243,944820,6212,944820
813,4245,944820,6212,944820
813,4245,944820,6212,944820
814,4253,948820,6212,948820
814,4253,949820,6212,949820
815,4261,951820,6212,951820
815,4261,952630,6212,952630
816,4269,953440,6212,953440
816,4269,954440,6212,954440
817,4271,954990,6212,954990
817,4271,955990,6212,955990
818,4279,956990,6212,956990
818,4279,957990,6212,957990
819,4281,958990,6212,958990
819,4281,959990,6212,959990
820,4289,960990,6212,960990
820,4289,961450,6212,961450
821,4297,962450,6212,962450
822,4299,962920,6212,962920
822,4299,963390,6212,963390
823,4307,964390,6212,964390
824,4309,965390,6212,965390
825,4317,966390,6212,966390
825,4317,967200,6212,967200
825,4317,967570,6212,967570
826,4325,968570,6212,968570
826,4325,968570,6212,968570
827,4333,969570,6212,969570
827,4333,970040,6212,970040
827,4333,971040,6212,971040
827,4333,971260,6212,971260
828,4341,972260,6212,972260
829,4345,973260,6212,973260
830,4347,973260,6212,973260
830,4347,974260,6212,974260
830,4347,975260,6212,975260
830,4347,976260,6212,976260
830,4347,977260,6212,977260
830,4347,978070,6212,978070
831,4349,979070,6212,979070
831,4349,980070,6212,980070
832,4357,981070,6212,981070
833,4359,982070,6212,982070
834,4367,983070,6212,983070
834,4367,984070,6212,984070
834,4367,984540,6212,984540
834,4367,985350,6212,985350
834,4367,985820,6212,985820
834,4367,986290,6212,986290
835,4375,987290,6212,987290
836,4383,987290,6212,987290
836,4383,987760,6212,987760
836,4383,988130,6212,988130
837,4391,989130,6212,989130
837,4391,989600,6212,989600
837,4391,990600,6212,990600
838,4399,991600,6212,991600
839,4401,991830,6212,991830
839,4401,992480,6212,992480
840,4405,992850,6212,992850
840,4405,993660,6212,993660
841,4407,994660,6212,994660
842,4409,995660,6212,995660
842,4409,996130,6212,996130
843,4417,997130,6212,997130
843,4417,997130,6212,997130
844,4419,998130,6212,998130
844,4419,999130,6212,999130
845,4421,999130,6212,999130
846,4429,999130,6212,999130
846,4429,999600,6212,999600
846,4429,1000600,6212,1000600
847,4437,1000920,6212,1000920
847,4437,1001150,6212,1001150
847,4437,1001310,6212,1001310
847,4437,1002310,6212,1002310
847,4437,1003310,6212,1003310
847,4437,1004310,6212,1004310
847,4437,1004310,6212,1004310
847,4437,1004780,6212,1004780
848,4439,1005590,6212,1005590
848,4439,1006180,6212,1006180
849,4441,1007180,6212,1007180
849,4441,1007830,6212,1007830
849,4441,1009830,6212,1009830
849,4441,1010830,6212,1010830
850,4443,1011830,6212,1011830
851,4445,1012830,6212,1012830
851,4445,1013830,6212,1013830
851,4445,1014830,6212,1014830
852,4453,1015830,6212,1015830
853,4455,1016830,6212,1016830
854,4463,1017150,6212,1017150
855,4471,1021150,6212,1021150
856,4479,1022150,6212,1022150
856,4479,1023150,6212,1023150
857,4487,1023800,6212,1023800
858,4489,1023800,6212,1023800
858,4489,1024800,6212,1024800
858,4489,1025800,6212,1025800
858,4489,1026610,6212,1026610
859,4491,1027420,6212,1027420
859,4491,1028420,6212,1028420
859,4491,1028420,6212,1028420
859,4491,1028890,6212,1028890
859,4491,1029890,6212,1029890
860,4493,1030120,6212,1030120
861,4501,1031120,6212,1031120
861,4501,1032120,6212,1032120
861,4501,1033120,6212,1033120
862,4509,1034120,6212,1034120
863,4511,1035120,6212,1035120
863,4511,1036120,6212,1036120
864,4515,1037120,6212,1037120
865,4517,1038120,6212,1038120
865,4517,1038120,6212,1038120
865,4517,1038120,6212,1038120
865,4517,1038930,6212,1038930
865,4517,1038930,6212,1038930
865,4517,1039740,6212,1039740
865,4517,1040740,6212,1040740
865,4517,1041740,6212,1041740
865,4517,1041740,6212,1041740
866,4519,1041900,6212,1041900
866,4519,1042220,6212,1042220
866,4519,1043220,6212,1043220
866,4519,1043220,6212,1043220
867,4523,1044220,6212,1044220
867,4523,1045220,6212,1045220
868,4531,1046220,6212,1046220
868,4531,1046540,6212,1046540
868,4531,1047540,6212,1047540
869,4539,1048540,6212,1048540
869,4539,1049350,6212,1049350
870,4547,1050350,6212,1050350
870,4547,1051160,6212,1051160
870,4547,1052160,6212,1052160
870,4547,1053160,6212,1053160
871,4555,1054160,6212,1054160
871,4555,1054810,6212,1054810
872,4557,1055810,6212,1055810
872,4557,1056620,6212,1056620
872,4557,1056620,6212,1056620
872,4557,1057270,6212,1057270
873,4559,1058270,6212,1058270
873,4559,1059270,6212,1059270
873,4559,1060270,6212,1060270
873,4559,1061270,6212,1061270
873,4559,1062080,6212,1062080
873,4559,1062550,6212,1062550
874,4561,1063550,6212,1063550
875,4563,1064550,6212,1064550
876,4571,1065360,6212,1065360
876,4571,1065360,6212,1065360
876,4571,1066360,6212,1066360
876,4571,1067170,6212,1067170
877,4573,1067720,6212,1067720
877,4573,1068040,6212,1068040
877,4573,1069040,6212,1069040
877,4573,1069040,6212,1069040
877,4573,1070040,6212,1070040
878,4581,1071040,6212,1071040
878,4581,1072040,6212,1072040
878,4581,1073040,6212,1073040
878,4581,1073510,6212,1073510
879,4589,1074510,6212,1074510
879,4589,1075510,6212,1075510
879,4589,1076320,6212,1076320
879,4589,1077320,6212,1077320
879,4589,1078320,6212,1078320
879,4589,1079130,6212,1079130
880,4591,1080130,6212,1080130
880,4591,1080130,6212,1080130
880,4591,1081130,6212,1081130
880,4591,1082130,6212,1082130
881,4599,1083130,6212,1083130
881,4599,1084130,6212,1084130
881,4599,1084600,6212,1084600
881,4599,1085600,6212,1085600
882,4607,1086250,6212,1086250
882,4607,1087250,6212,1087250
882,4607,1088250,6212,1088250
883,4615,1088570,6212,1088570
883,4615,1089380,6212,1089380
884,4623,1090380,6212,1090380
884,4623,1090380,6212,1090380
884,4623,1091380,6212,1091380
884,4623,1091380,6212,1091380
884,4623,1092380,6212,1092380
884,4623,1093190,6212,1093190
884,4623,1094190,6212,1094190
885,4631,1094190,6212,1094190
885,4631,1095190,6212,1095190
885,4631,1095660,6212,1095660
885,4631,1096470,6212,1096470
885,4631,1096470,6212,1096470
885,4631,1097470,6212,1097470
886,4639,1098470,6212,1098470
886,4639,1099280,6212,1099280
886,4639,1100090,6212,1100090
887,4641,1100740,6212,1100740
888,4643,1101550,6212,1101550
888,4643,1102360,6212,1102360
888,4643,1102360,6212,1102360
889,4645,1102360,6212,1102360
889,4645,1103360,6212,1103360
889,4645,1103360,6212,1103360
889,4645,1103680,6212,1103680
889,4645,1104680,6212,1104680
889,4645,1105680,6212,1105680
889,4645,1106680,6212,1106680
889,4645,1107490,6212,1107490
889,4645,1108490,6212,1108490
890,4653,1109080,6212,1109080
890,4653,1109080,6212,1109080
891,4661,1109080,6212,1109080
892,4663,1110080,6212,1110080
892,4663,1111080,6212,1111080
892,4663,1111080,6212,1111080
892,4663,1112080,6212,1112080
893,4665,1113080,6212,1113080
894,4673,1113450,6212,1113450
894,4673,1113680,6212,1113680
894,4673,1114680,6212,1114680
895,4681,1115680,6212,1115680
895,4681,1116490,6212,1116490
896,4683,1117140,6212,1117140
896,4683,1117140,6212,1117140
897,4685,1117950,6212,1117950
897,4685,1118760,6212,1118760
897,4685,1119760,6212,1119760
898,4687,1120130,6212,1120130
899,4689,1120130,6212,1120130
899,4689,1121130,6212,1121130
899,4689,1121600,6212,1121600
899,4689,1122600,6212,1122600
899,4689,1122600,6212,1122600
899,4689,1123600,6212,1123600
899,4689,1124600,6212,1124600
900,4691,1125600,6212,1125600
900,4691,1125920,6212,1125920
900,4691,1126920,6212,1126920
901,4695,1127920,6212,1127920
901,4695,1128920,6212,1128920
901,4695,1129730,6212,1129730
901,4695,1129950,6212,1129950
901,4695,1130270,6212,1130270
902,4697,1131080,6212,1131080
902,4697,1131550,6212,1131550
902,4697,1132550,6212,1132550
902,4697,1133550,6212,1133550
902,4697,1134020,6212,1134020
903,4701,1135020,6212,1135020
903,4701,1135490,6212,1135490
903,4701,1136490,6212,1136490
904,4709,1137490,6212,1137490
904,4709,1138300,6212,1138300
904,4709,1138770,6212,1138770
905,4711,1139580,6212,1139580
905,4711,1139900,6212,1139900
905,4711,1140710,6212,1140710
905,4711,1141710,6212,1141710
905,4711,1142520,6212,1142520
905,4711,1143520,6212,1143520
906,4713,1144520,6212,1144520
907,4721,1144740,6212,1144740
908,4729,1145740,6212,1145740
909,4737,1146550,6212,1146550
909,4737,1146920,6212,1146920
910,4745,1147030,6212,1147030
910,4745,1147030,6212,1147030
910,4745,1148030,6212,1148030
910,4745,1149030,6212,1149030
911,4747,1150030,6212,1150030
912,4749,1151030,6212,1151030
913,4751,1152030,6212,1152030
913,4751,1153030,6212,1153030
913,4751,1154030,6212,1154030
913,4751,1155030,6212,1155030
913,4751,1156030,6212,1156030
913,4751,1157030,6212,1157030
914,4753,1158030,6212,1158030
915,4761,1158500,6212,1158500
916,4763,1158820,6212,1158820
916,4763,1159630,6212,1159630
916,4763,1159630,6212,1159630
916,4763,1160280,6212,1160280
917,4771,1160280,6212,1160280
917,4771,1161280,6212,1161280
917,4771,1161280,6212,1161280
918,4773,1162280,6212,1162280
918,4773,1163280,6212,1163280
918,4773,1163600,6212,1163600
918,4773,1164250,6212,1164250
918,4773,1164840,6212,1164840
918,4773,1165650,6212,1165650
918,4773,1166120,6212,1166120
919,4781,1166930,6212,1166930
919,4781,1167250,6212,1167250
919,4781,1168250,6212,1168250
920,4783,1169250,6212,1169250
920,4783,1169620,6212,1169620
920,4783,1170090,6212,1170090
920,4783,1170900,6212,1170900
920,4783,1171120,6212,1171120
920,4783,1172120,6212,1172120
921,4785,1173120,6212,1173120
922,4793,1174120,6212,1174120
922,4793,1175120,6212,1175120
922,4793,1175120,6212,1175120
923,4801,1176120,6212,1176120
924,4803,1176930,6212,1176930
924,4803,1177930,6212,1177930
925,4811,1178250,6212,1178250
925,4811,1178720,6212,1178720
925,4811,1179720,6212,1179720
925,4811,1180720,6212,1180720
925,4811,1180720,6212,1180720
925,4811,1180720,6212,1180720
925,4811,1181370,6212,1181370
925,4811,1182370,6212,1182370
925,4811,1182920,6212,1182920
925,4811,1183730,6212,1183730
925,4811,1184730,6212,1184730
925,4811,1185730,6212,1185730
925,4811,1185730,6212,1185730
926,4813,1186380,6212,1186380
927,4821,1187380,6212,1187380
928,4829,1188380,6212,1188380
929,4831,1189380,6212,1189380
930,4832,1189700,6212,1189700
930,4832,1190170,6212,1190170
930,4832,1191170,6212,1191170
930,4832,1192170,6212,1192170
931,4840,1193170,6212,1193170
931,4840,1194170,6212,1194170
931,4840,1194170,6212,1194170
931,4840,1194170,6212,1194170
931,4840,1195170,6212,1195170
932,4842,1195980,6212,1195980
932,4842,1196790,6212,1196790
933,4850,1197790,6212,1197790
934,4852,1197790,6212,1197790
934,4852,1197790,6212,1197790
934,4852,1198790,6212,1198790
935,4854,1199110,6212,1199110
935,4854,1199430,6212,1199430
936,4858,1200430,6212,1200430
936,4858,1201240,6212,1201240
936,4858,1202240,6212,1202240
937,4860,1203240,6212,1203240
937,4860,1203710,6212,1203710
937,4860,1204520,6212,1204520
937,4860,1204990,6212,1204990
