ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
880753.63,26.26,13.57,510034.88,15.21
880779.66,26.27,13.58,509876.9,15.21
880805.68,26.27,13.58,509882.64,15.21
879790.3,26.31,13.61,509399.17,15.23
879790.3,26.31,13.61,509815.23,15.24
880145.35,26.33,13.63,509932.41,15.25
880171.37,26.33,13.64,509733.97,15.25
880002.38,26.34,13.64,509538.92,15.25
879895.17,26.34,13.65,509400.93,15.25
879732.43,26.34,13.65,509321.34,15.25
879538.92,26.35,13.65,509427.65,15.26
879400.89,26.35,13.66,509273.96,15.26
879238.15,26.35,13.66,509015.41,15.26
879044.64,26.35,13.66,508829.91,15.26
878851.13,26.36,13.66,509069.42,15.27
878657.62,26.36,13.67,508974.62,15.27
878279.1,26.35,13.66,508714.41,15.26
877931.5,26.37,13.68,508440.95,15.27
877794.0,26.38,13.68,508951.51,15.29
877686.79,26.38,13.69,508778.3,15.29
877686.79,26.38,13.69,508571.25,15.29
876526.22,26.41,13.72,508398.46,15.32
876344.97,26.41,13.72,508207.21,15.32
876199.05,26.42,13.72,508584.65,15.33
876464.6,26.43,13.73,508914.22,15.34
876271.09,26.43,13.74,508847.63,15.35
876125.18,26.43,13.74,508693.57,15.35
874964.6,26.46,13.77,508253.87,15.37
874801.86,26.46,13.77,508110.19,15.37
873641.28,26.49,13.8,507670.48,15.4
873478.54,26.5,13.8,507403.59,15.39
873317.48,26.5,13.81,509322.72,15.45
873154.74,26.5,13.81,509388.63,15.46
873021.45,26.51,13.81,509264.78,15.46
873072.72,26.52,13.82,509103.71,15.46
873365.33,26.53,13.84,508927.72,15.46
873219.41,26.53,13.84,508951.75,15.46
873056.67,26.53,13.84,509346.47,15.48
873317.93,26.55,13.85,509515.51,15.49
873180.43,26.55,13.86,510087.29,15.51
873073.22,26.55,13.86,510621.67,15.53
873707.62,26.58,13.89,510754.75,15.54
873733.64,26.59,13.89,511068.09,15.55
873733.64,26.59,13.89,510975.41,15.55
873696.09,26.59,13.89,510883.7,15.55
872680.71,26.62,13.93,510400.23,15.57
872950.24,26.63,13.94,510424.53,15.57
873254.66,26.64,13.95,510886.92,15.59
873538.71,26.66,13.96,510919.87,15.59
873375.97,26.66,13.97,510814.76,15.59
873433.19,26.66,13.97,510533.97,15.58
873433.19,26.66,13.97,510533.97,15.58
873270.44,26.67,13.97,510208.8,15.58
873270.44,26.67,13.97,510208.8,15.58
873615.52,26.68,13.99,510566.54,15.59
873641.54,26.69,13.99,510897.41,15.61
873046.11,26.7,14.01,510608.48,15.62
873585.77,26.73,14.03,510591.35,15.62
873611.8,26.73,14.04,510511.21,15.62
876178.63,26.81,14.12,514137.45,15.73
876109.28,26.82,14.12,514856.45,15.76
875985.24,26.82,14.13,514652.52,15.76
875365.05,26.84,14.14,514344.61,15.77
875391.07,26.84,14.15,514204.65,15.77
875065.59,26.85,14.16,513855.36,15.77
875429.89,26.86,14.17,513953.79,15.77
875283.98,26.87,14.17,514298.32,15.79
875102.73,26.87,14.18,514636.15,15.8
875127.97,26.87,14.18,514486.73,15.8
874965.23,26.87,14.18,514881.12,15.81
875241.01,26.89,14.19,515100.53,15.82
875262.83,26.89,14.2,515085.95,15.83
875155.62,26.9,14.21,515090.81,15.83
874992.88,26.9,14.21,514883.29,15.83
874830.14,26.9,14.21,514699.35,15.83
873814.76,26.94,14.25,514215.88,15.85
873652.02,26.94,14.25,514106.72,15.85
873506.1,26.95,14.25,513915.51,15.85
873781.89,26.96,14.27,514066.47,15.86
873781.89,26.96,14.27,514066.47,15.86
873612.9,26.96,14.27,513987.98,15.86
873466.98,26.97,14.27,514356.37,15.88
873285.73,26.97,14.28,514133.52,15.88
872981.29,26.98,14.28,513748.36,15.88
872818.55,26.98,14.29,514108.87,15.89
872838.32,26.99,14.29,514017.48,15.89
873152.81,27.0,14.31,514912.06,15.92
872990.07,27.0,14.31,514745.08,15.92
872394.63,27.02,14.33,514455.9,15.93
872129.59,27.02,14.32,514140.9,15.93
872129.59,27.02,14.32,513989.84,15.92
871842.81,27.01,14.32,513624.03,15.92
871868.84,27.02,14.33,513445.11,15.91
871868.84,27.02,14.33,513445.11,15.91
871868.84,27.02,14.33,513424.21,15.91
870853.45,27.06,14.37,512940.74,15.94
871018.71,27.07,14.38,513300.27,15.95
870825.2,27.07,14.38,513107.02,15.95
870679.29,27.07,14.38,512891.35,15.95
870485.78,27.08,14.39,512819.52,15.95
870900.39,27.09,14.4,513097.3,15.96
870737.65,27.09,14.4,513488.34,15.98
870556.4,27.1,14.41,513304.84,15.98
870586.69,27.1,14.41,513450.71,15.98
870282.24,27.11,14.41,513653.49,16.0
870088.73,27.11,14.42,513586.9,16.0
869925.99,27.11,14.42,513906.46,16.02
869549.19,27.1,14.41,513527.09,16.01
869620.71,27.11,14.41,514350.99,16.03
870037.96,27.12,14.43,514598.64,16.04
870037.96,27.12,14.43,514598.64,16.04
869875.22,27.12,14.43,514921.3,16.06
869712.48,27.13,14.43,514607.82,16.05
869603.19,27.13,14.43,514483.81,16.05
869409.69,27.13,14.44,514732.63,16.06
869757.08,27.14,14.45,515037.74,16.07
869615.37,27.15,14.45,515078.47,16.08
869452.63,27.15,14.46,515259.71,16.09
869452.63,27.15,14.46,515205.95,16.09
869460.15,27.16,14.46,514985.12,16.08
869297.41,27.16,14.47,514747.09,16.08
869340.96,27.16,14.47,514787.09,16.09
869725.63,27.18,14.48,514909.47,16.09
869558.68,27.18,14.49,514630.06,16.09
869395.94,27.18,14.49,514358.2,16.08
869229.0,27.19,14.49,514697.65,16.1
869128.39,27.19,14.5,515546.9,16.13
869535.61,27.21,14.52,516364.93,16.16
869600.33,27.22,14.52,516236.52,16.16
869954.24,27.23,14.54,516740.67,16.17
869785.25,27.23,14.54,516710.68,16.18
869643.54,27.24,14.54,516295.22,16.17
869498.58,27.23,14.54,516109.16,16.17
869374.54,27.24,14.55,516674.81,16.19
869211.8,27.24,14.55,516974.96,16.2
869469.02,27.26,14.57,516718.24,16.2
869630.07,27.27,14.58,517847.97,16.24
869812.15,27.28,14.59,517668.01,16.24
869838.18,27.29,14.6,517994.83,16.25
870083.19,27.3,14.61,518365.2,16.26
869067.81,27.34,14.64,517881.73,16.29
868943.77,27.34,14.65,517694.24,16.29
869147.73,27.35,14.66,517575.97,16.29
868954.22,27.36,14.66,517872.73,16.3
869088.71,27.37,14.67,518050.8,16.31
868073.33,27.4,14.71,517775.25,16.34
868411.07,27.42,14.72,518085.07,16.36
868418.58,27.42,14.73,518043.13,16.36
868787.09,27.44,14.75,518389.42,16.37
868808.13,27.44,14.75,518285.36,16.37
868834.15,27.45,14.75,518147.3,16.37
868692.45,27.45,14.76,517897.42,16.37
868498.94,27.45,14.76,517825.58,16.37
868580.49,27.46,14.77,517755.51,16.37
869058.02,27.48,14.79,517516.78,16.36
869053.27,27.49,14.79,517541.61,16.37
869786.45,27.51,14.82,517503.52,16.37
870062.23,27.52,14.83,517347.12,16.37
870430.74,27.54,14.85,517117.51,16.36
870268.0,27.54,14.85,517395.1,16.37
869252.61,27.58,14.89,516911.63,16.4
868237.23,27.62,14.93,516428.16,16.43
868074.49,27.62,14.93,516697.77,16.44
868069.75,27.63,14.94,517163.38,16.46
868224.44,27.64,14.95,517638.62,16.48
868043.19,27.64,14.95,517859.52,16.49
867897.28,27.65,14.95,517739.47,16.49
867703.77,27.65,14.96,517706.58,16.5
868041.51,27.66,14.97,519004.3,16.54
868041.51,27.66,14.97,519004.3,16.54
867878.77,27.67,14.97,519238.47,16.55
868236.16,27.68,14.99,520804.14,16.6
868231.42,27.69,15.0,520828.0,16.61
867216.04,27.73,15.04,520344.53,16.64
867053.3,27.73,15.04,520134.12,16.64
866929.26,27.74,15.04,519966.12,16.64
866929.26,27.74,15.04,520985.37,16.67
866735.75,27.74,15.05,520953.2,16.67
866568.8,27.74,15.05,520816.49,16.67
866826.01,27.76,15.07,520559.77,16.67
866847.65,27.77,15.08,520796.88,16.68
866684.91,27.77,15.08,520483.92,16.68
866538.99,27.78,15.08,520280.54,16.68
866357.74,27.78,15.09,520180.16,16.68
866195.0,27.78,15.09,519986.89,16.68
866032.26,27.79,15.09,520184.07,16.69
866032.26,27.79,15.09,520184.07,16.69
864871.69,27.82,15.13,519744.36,16.72
865233.95,27.84,15.14,519979.53,16.73
865040.44,27.84,15.15,519838.74,16.73
865479.26,27.85,15.16,519550.05,16.72
865316.52,27.86,15.17,519787.16,16.73
865316.52,27.86,15.17,519787.16,16.73
865123.01,27.86,15.17,519603.4,16.73
865555.58,27.88,15.18,519446.32,16.73
865392.84,27.88,15.19,519205.59,16.73
865230.1,27.88,15.19,518953.37,16.72
865088.39,27.89,15.2,518935.16,16.73
864942.48,27.89,15.2,518619.75,16.72
864274.69,27.91,15.22,518723.81,16.75
864111.95,27.91,15.22,518961.42,16.76
864111.95,27.91,15.22,519086.43,16.77
864381.48,27.92,15.23,519110.73,16.77
864218.74,27.93,15.24,519350.46,16.78
864077.04,27.93,15.24,519359.71,16.79
863895.79,27.94,15.24,519001.97,16.78
864530.18,27.96,15.27,519135.05,16.79
864611.74,27.97,15.28,519049.01,16.79
864449.0,27.97,15.28,518852.24,16.79
864449.0,27.97,15.28,518998.42,16.8
864475.02,27.98,15.29,518804.19,16.79
864496.84,27.99,15.3,518443.71,16.79
864329.9,27.99,15.3,518802.55,16.8
863747.44,28.01,15.32,518927.11,16.83
863370.65,28.0,15.31,518709.12,16.82
863237.35,28.01,15.32,518497.51,16.82
863237.35,28.01,15.32,518497.51,16.82
863521.41,28.02,15.33,518753.24,16.83
864080.25,28.04,15.35,519202.16,16.85
864080.25,28.04,15.35,519202.16,16.85
863917.51,28.04,15.35,518879.75,16.84
863754.77,28.05,15.36,518693.76,16.84
863840.58,28.05,15.36,522210.84,16.96
863866.61,28.06,15.37,522585.7,16.97
864027.66,28.07,15.38,522446.1,16.97
864365.4,28.08,15.39,522755.91,16.98
864216.16,28.08,15.39,522669.53,16.98
864566.16,28.1,15.4,522878.29,16.99
864403.42,28.1,15.41,522629.67,16.99
864641.45,28.11,15.42,522111.2,16.98
864641.45,28.11,15.42,522111.2,16.98
864447.94,28.12,15.42,522039.37,16.98
864814.1,28.13,15.44,522519.78,17.0
864814.1,28.13,15.44,522519.78,17.0
864704.37,28.13,15.44,522265.31,16.99
865143.19,28.15,15.46,522448.9,17.0
865143.19,28.15,15.46,522813.85,17.01
864980.45,28.15,15.46,523199.56,17.03
865290.73,28.17,15.48,524224.43,17.07
865737.36,28.19,15.49,524309.88,17.07
865590.94,28.18,15.49,525143.01,17.1
865428.2,28.19,15.49,524952.16,17.1
865270.67,28.18,15.49,524803.08,17.09
865270.67,28.18,15.49,524803.08,17.09
865270.67,28.18,15.49,524803.08,17.09
865163.46,28.19,15.5,524670.57,17.09
864752.4,28.21,15.52,524578.38,17.11
864589.66,28.22,15.52,524353.12,17.11
864834.67,28.23,15.54,524598.02,17.12
865053.94,28.24,15.55,524587.16,17.13
865323.48,28.25,15.56,524611.46,17.13
865188.38,28.26,15.57,525976.07,17.18
864994.87,28.26,15.57,525835.28,17.18
865248.16,28.27,15.58,526087.18,17.19
865562.64,28.29,15.6,527166.96,17.23
865562.64,28.29,15.6,527292.02,17.23
865570.16,28.3,15.6,526856.17,17.22
865589.94,28.3,15.61,526851.43,17.23
865597.45,28.31,15.62,527089.7,17.24
865455.75,28.32,15.62,527141.24,17.25
865455.75,28.32,15.62,527141.24,17.25
865698.54,28.33,15.64,526827.23,17.24
865535.8,28.34,15.65,527082.82,17.26
865389.88,28.34,15.65,526833.27,17.25
865555.14,28.35,15.66,526804.39,17.26
865555.14,28.35,15.66,526804.39,17.26
865392.4,28.36,15.67,526619.37,17.26
865122.45,28.37,15.68,526272.04,17.26
865276.96,28.38,15.69,525735.48,17.24
865534.17,28.4,15.71,525478.77,17.24
865434.41,28.4,15.71,525301.16,17.24
865434.41,28.4,15.71,525344.61,17.24
865429.67,28.41,15.72,525461.38,17.25
865429.67,28.41,15.72,525332.59,17.25
864850.22,28.43,15.74,524993.18,17.26
864656.71,28.43,15.74,524926.6,17.26
864487.72,28.44,15.74,524728.99,17.26
864320.78,28.44,15.75,526297.07,17.32
864174.86,28.45,15.75,526281.64,17.32
864028.95,28.45,15.76,526044.4,17.32
863835.44,28.45,15.76,525887.4,17.32
863864.89,28.45,15.76,527071.12,17.36
863890.91,28.46,15.77,527061.15,17.36
863728.17,28.47,15.77,526877.03,17.36
863163.44,28.46,15.76,526256.81,17.35
863000.7,28.46,15.77,526461.18,17.36
863502.86,28.48,15.79,526636.62,17.37
863889.22,28.49,15.8,527070.54,17.38
863520.7,28.49,15.79,526519.37,17.37
863804.75,28.5,15.81,526535.72,17.37
864097.36,28.51,15.82,526870.79,17.39
863928.37,28.52,15.83,526747.39,17.39
863765.63,28.52,15.83,527010.44,17.4
863641.59,28.53,15.83,526790.76,17.4
863448.09,28.53,15.84,526876.41,17.41
863455.6,28.54,15.85,526817.43,17.41
863318.1,28.54,15.85,527317.06,17.43
863343.34,28.54,15.85,527342.95,17.43
862747.91,28.56,15.87,528034.34,17.48
862369.39,28.55,15.86,527814.96,17.48
862395.41,28.56,15.87,527636.04,17.48
862395.41,28.56,15.87,527390.38,17.47
862395.41,28.56,15.87,527387.31,17.47
862421.44,28.57,15.88,527229.34,17.47
862227.93,28.57,15.88,527346.94,17.48
862227.93,28.57,15.88,527239.24,17.47
862247.71,28.58,15.89,527285.43,17.48
861897.47,28.59,15.9,527554.0,17.5
861728.47,28.59,15.9,527361.65,17.5
861565.73,28.6,15.91,527555.73,17.51
861882.36,28.61,15.92,528005.74,17.53
861775.15,28.62,15.93,527834.53,17.53
861612.41,28.62,15.93,528134.62,17.54
861453.51,28.63,15.93,528285.15,17.55
861260.0,28.63,15.94,528144.36,17.56
861286.03,28.64,15.95,528024.14,17.56
861312.06,28.65,15.95,528327.34,17.57
861333.09,28.65,15.95,528217.94,17.57
861209.05,28.65,15.96,528596.16,17.59
862602.73,28.7,16.01,528503.9,17.58
862872.27,28.71,16.02,528915.08,17.6
863327.92,28.73,16.04,528998.77,17.61
863335.43,28.74,16.05,528774.6,17.6
863378.29,28.75,16.06,528601.0,17.6
863227.33,28.75,16.06,528527.33,17.61
863064.59,28.76,16.07,528409.09,17.61
862957.37,28.76,16.07,528193.21,17.61
863295.11,28.78,16.09,528481.15,17.62
863652.51,28.79,16.1,528237.89,17.61
863263.98,28.79,16.09,528205.93,17.61
863605.13,28.8,16.11,528669.85,17.63
863965.82,28.82,16.12,528851.17,17.64
863858.61,28.82,16.13,528732.6,17.64
864009.57,28.84,16.15,528719.95,17.65
863816.06,28.84,16.15,528562.94,17.65
863880.79,28.85,16.16,529241.83,17.67
863773.58,28.86,16.16,529065.74,17.67
864057.64,28.87,16.18,529420.87,17.69
864192.13,28.88,16.19,529628.16,17.7
864192.13,28.88,16.19,529647.96,17.7
864213.16,28.88,16.19,529760.04,17.7
864213.16,28.88,16.19,529760.04,17.7
864105.95,28.89,16.2,530203.3,17.73
864131.98,28.9,16.2,529837.07,17.72
863824.44,28.89,16.2,529521.25,17.71
863245.0,28.91,16.22,529198.9,17.72
863266.81,28.92,16.23,529632.2,17.74
863266.81,28.92,16.23,529632.2,17.74
863729.8,28.93,16.24,531913.87,17.82
863567.06,28.94,16.25,531630.44,17.82
863404.31,28.94,16.25,531445.33,17.82
863115.85,28.95,16.26,531089.27,17.82
863115.85,28.95,16.26,531089.27,17.82
862953.11,28.96,16.26,530840.08,17.81
864026.67,29.0,16.31,532132.99,17.86
863412.73,29.02,16.33,532167.33,17.89
863284.48,29.03,16.33,532799.57,17.91
863284.48,29.03,16.33,532799.57,17.91
863625.63,29.04,16.35,533182.93,17.93
863625.63,29.04,16.35,533182.93,17.93
863515.89,29.05,16.36,533464.03,17.95
863346.9,29.05,16.36,533359.1,17.95
863200.99,29.06,16.36,533056.78,17.94
863227.01,29.07,16.37,532872.97,17.94
863064.27,29.07,16.38,533074.26,17.95
863246.36,29.08,16.39,533494.84,17.97
863246.36,29.08,16.39,533428.54,17.97
863012.1,29.08,16.39,533448.1,17.98
863012.1,29.08,16.39,533448.1,17.98
863019.62,29.09,16.4,533022.71,17.97
862877.91,29.1,16.41,532832.43,17.97
862684.4,29.1,16.41,532765.85,17.97
862941.62,29.12,16.43,532520.42,17.97
862967.64,29.13,16.44,532335.46,17.97
862798.65,29.13,16.44,532143.11,17.97
862798.65,29.13,16.44,532143.11,17.97
862798.65,29.13,16.44,532143.11,17.97
862691.44,29.14,16.45,531976.84,17.97
862713.07,29.15,16.46,531861.34,17.97
862739.1,29.16,16.47,531717.28,17.97
862739.1,29.16,16.47,531717.28,17.97
862739.1,29.16,16.47,531717.28,17.97
862739.1,29.16,16.47,531555.55,17.96
862739.1,29.16,16.47,531681.89,17.97
862545.59,29.16,16.47,531541.1,17.97
862469.87,29.17,16.48,532554.49,18.01
862362.66,29.17,16.48,532480.85,18.01
862169.15,29.18,16.49,532630.8,18.03
861987.9,29.18,16.49,532379.59,18.02
862403.69,29.2,16.51,533770.59,18.07
862240.95,29.2,16.51,533689.68,18.08
862240.95,29.2,16.51,533689.68,18.08
862299.67,29.21,16.52,533098.7,18.06
862299.67,29.21,16.52,533098.7,18.06
862106.16,29.22,16.53,533158.11,18.07
862240.65,29.23,16.54,533294.18,18.08
862645.21,29.25,16.56,535290.06,18.15
862482.47,29.25,16.56,535602.9,18.17
862315.52,29.26,16.57,535314.94,18.16
862341.55,29.27,16.57,535149.95,18.16
862341.55,29.27,16.57,535149.95,18.16
862341.55,29.27,16.57,535047.44,18.16
863109.6,29.3,16.61,535820.76,18.19
863874.09,29.33,16.64,536405.47,18.21
863711.35,29.34,16.65,536240.69,18.21
864012.23,29.35,16.66,536069.97,18.21
864012.23,29.35,16.66,536488.89,18.23
864012.23,29.35,16.66,536488.89,18.23
864012.23,29.35,16.66,536590.28,18.23
864012.23,29.35,16.66,536590.28,18.23
864076.96,29.36,16.67,536507.01,18.23
864238.01,29.37,16.68,536896.94,18.25
864092.1,29.38,16.69,536962.29,18.26
863923.11,29.38,16.69,536857.36,18.26
863920.53,29.39,16.7,538043.5,18.31
864165.55,29.41,16.71,538461.18,18.32
864960.02,29.43,16.74,538917.07,18.34
864766.51,29.44,16.74,538725.42,18.34
864457.05,29.43,16.74,538510.71,18.33
864263.54,29.43,16.74,538438.87,18.34
864100.8,29.44,16.75,538271.89,18.34
863830.85,29.45,16.76,538015.75,18.34
863830.85,29.45,16.76,538117.77,18.34
863216.9,29.47,16.78,538305.18,18.38
863058.01,29.47,16.78,538032.62,18.37
863058.01,29.47,16.78,538032.62,18.37
862889.02,29.48,16.78,537994.91,18.38
862879.64,29.49,16.79,537957.15,18.38
863248.15,29.5,16.81,537775.32,18.38
863513.7,29.52,16.82,538015.0,18.39
863789.49,29.53,16.84,537889.12,18.39
863811.31,29.54,16.85,537819.91,18.39
863687.27,29.55,16.85,537780.98,18.4
863524.53,29.55,16.86,537530.75,18.39
863524.53,29.55,16.86,537530.75,18.39
863550.55,29.56,16.87,537961.01,18.41
863404.64,29.56,16.87,537782.01,18.41
863211.13,29.57,16.87,537715.43,18.42
862819.49,29.56,16.87,537150.79,18.4
862650.5,29.57,16.87,536884.03,18.4
862650.5,29.57,16.87,536874.27,18.4
862650.5,29.57,16.87,536996.77,18.4
862040.41,29.59,16.89,537287.16,18.44
861871.42,29.59,16.9,537173.97,18.44
861897.44,29.6,16.91,537121.57,18.45
861904.96,29.61,16.92,537484.87,18.46
861742.22,29.61,16.92,537208.41,18.46
861548.71,29.62,16.92,537020.17,18.46
861548.71,29.62,16.92,537122.2,18.46
860831.16,29.6,16.91,536350.49,18.44
861195.46,29.62,16.93,536320.73,18.44
861215.24,29.63,16.93,536998.36,18.47
861349.73,29.64,16.95,537248.92,18.49
861372.21,29.65,16.96,536192.68,18.46
861403.76,29.66,16.97,536211.36,18.46
861772.27,29.67,16.98,536593.19,18.48
862067.51,29.69,17.0,536455.36,18.48
861904.77,29.69,17.0,536261.15,18.48
861711.26,29.7,17.01,536104.14,18.48
864677.13,29.81,17.12,536781.01,18.51
864948.7,29.82,17.13,536583.45,18.5
865160.67,29.84,17.15,536779.77,18.51
864979.42,29.84,17.15,536534.26,18.51
864810.43,29.85,17.15,536665.76,18.52
864836.46,29.86,17.16,536497.19,18.52
864642.58,29.85,17.16,536244.69,18.51
864449.07,29.86,17.16,536132.99,18.52
864267.82,29.86,17.17,535968.82,18.52
864275.34,29.87,17.18,536369.39,18.54
864112.6,29.87,17.18,536680.18,18.55
865636.52,29.93,17.24,538480.47,18.62
865473.78,29.94,17.25,538759.15,18.64
865366.57,29.94,17.25,538496.84,18.63
865366.57,29.94,17.25,538496.84,18.63
865197.58,29.95,17.26,538389.66,18.64
865004.07,29.95,17.26,538249.84,18.64
864769.81,29.96,17.26,538269.37,18.65
864769.81,29.96,17.26,538188.39,18.64
864694.09,29.96,17.27,538019.84,18.64
864500.58,29.97,17.27,537833.28,18.64
864354.67,29.97,17.28,538128.26,18.66
864371.5,29.97,17.28,537968.38,18.65
864401.79,29.97,17.28,538600.49,18.68
864421.56,29.98,17.29,538532.86,18.68
864421.56,29.98,17.29,538391.4,18.67
864421.56,29.98,17.29,538478.37,18.68
864054.76,29.97,17.28,538108.31,18.67
863729.28,29.98,17.29,538175.33,18.68
863562.34,29.99,17.3,537907.8,18.68
863466.9,30.0,17.3,537684.91,18.68
863325.2,30.0,17.31,537667.78,18.68
863201.16,30.01,17.32,537504.5,18.69
863055.25,30.01,17.32,537160.5,18.68
862888.3,30.02,17.33,536923.29,18.68
862888.3,30.02,17.33,537309.87,18.69
862220.51,30.04,17.34,537125.05,18.71
862215.77,30.04,17.35,537070.39,18.71
862168.57,30.04,17.35,537037.15,18.71
862922.66,30.07,17.38,538400.02,18.76
862922.66,30.07,17.38,538515.56,18.77
862755.71,30.07,17.38,538418.73,18.77
862755.71,30.07,17.38,538418.73,18.77
862586.72,30.08,17.39,538165.19,18.77
862643.93,30.08,17.39,540155.83,18.84
862265.41,30.07,17.38,539895.62,18.83
862260.66,30.08,17.39,540009.34,18.84
862300.99,30.09,17.4,539159.78,18.81
862317.82,30.09,17.4,538994.56,18.81
862193.78,30.1,17.41,539533.03,18.83
862031.04,30.1,17.41,539449.77,18.84
861868.3,30.11,17.42,539253.25,18.84
861705.56,30.11,17.42,539056.48,18.84
861524.31,30.12,17.42,538795.41,18.84
861417.1,30.12,17.43,538681.18,18.84
861443.12,30.13,17.44,538539.08,18.84
861261.87,30.14,17.45,538028.5,18.83
861427.13,30.15,17.46,538270.17,18.84
861453.16,30.16,17.47,538704.1,18.86
861479.19,30.17,17.48,538514.09,18.86
861479.19,30.17,17.48,538514.09,18.86
861754.97,30.18,17.49,538072.79,18.85
861592.23,30.19,17.5,537818.63,18.84
862042.34,30.2,17.51,538149.7,18.86
861428.4,30.23,17.53,538309.08,18.89
861723.95,30.24,17.55,538490.5,18.9
861561.21,30.24,17.55,538148.92,18.89
861367.7,30.25,17.56,538110.15,18.9
861243.66,30.25,17.56,537799.06,18.89
861243.66,30.25,17.56,537799.06,18.89
860936.12,30.25,17.56,537522.22,18.89
860936.12,30.25,17.56,537622.97,18.89
861209.49,30.26,17.57,537634.15,18.89
861410.45,30.28,17.59,537850.71,18.91
861679.99,30.3,17.6,538541.2,18.93
861900.42,30.31,17.62,539051.31,18.96
861758.71,30.32,17.63,539037.21,18.97
861595.97,30.33,17.63,539323.32,18.98
861402.46,30.33,17.64,539182.53,18.98
862098.09,30.36,17.67,539942.45,19.02
862362.15,30.38,17.69,540566.99,19.05
862362.15,30.38,17.69,540566.99,19.05
862203.26,30.39,17.7,540900.87,19.06
862009.75,30.39,17.7,541185.02,19.08
862302.36,30.41,17.72,541052.05,19.08
862559.63,30.42,17.73,541570.07,19.1
862576.46,30.42,17.73,541602.1,19.1
862430.55,30.43,17.74,541643.09,19.11
862625.74,30.44,17.74,547360.57,19.31
862625.74,30.44,17.74,547360.57,19.31
862625.74,30.44,17.74,547272.64,19.31
862031.15,30.46,17.77,547527.0,19.35
861745.6,30.46,17.77,547172.72,19.34
861745.6,30.46,17.77,547172.72,19.34
861383.1,30.47,17.77,546994.35,19.35
861608.57,30.48,17.79,547633.05,19.37
861014.82,30.5,17.81,547246.65,19.39
861040.85,30.51,17.82,547539.38,19.4
861040.85,30.51,17.82,547539.38,19.4
861459.79,30.53,17.83,547592.76,19.4
861541.35,30.54,17.85,547796.25,19.42
861360.1,30.54,17.85,547500.93,19.41
861360.1,30.54,17.85,547500.93,19.41
861197.36,30.55,17.86,547391.77,19.42
861051.44,30.55,17.86,547372.78,19.42
861077.47,30.56,17.87,547695.12,19.44
860914.73,30.57,17.88,548044.11,19.46
860745.74,30.57,17.88,548584.33,19.49
860509.56,30.58,17.88,547689.27,19.46
860346.82,30.58,17.89,547511.98,19.46
860591.83,30.59,17.9,548202.3,19.49
860429.09,30.6,17.91,548448.07,19.5
860120.44,30.61,17.92,548410.35,19.52
859996.4,30.62,17.92,548776.03,19.54
859833.66,30.62,17.93,549087.43,19.55
860716.51,30.66,17.97,550874.93,19.63
860348.96,30.66,17.97,550464.51,19.62
860145.36,30.66,17.97,550187.03,19.61
859551.9,30.65,17.96,549552.34,19.6
859384.95,30.66,17.96,549392.49,19.6
859339.46,30.66,17.97,549358.47,19.6
859404.19,30.67,17.98,549340.67,19.61
859696.8,30.69,18.0,549422.35,19.61
