ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1163,6089,3022930,6212,3030930
1163,6089,3023580,6212,3031580
1163,6089,3024390,6212,3032390
1163,6089,3024860,6212,3032860
1164,6097,3032860,6212,3040860
1164,6097,3033860,6212,3041860
1164,6097,3034510,6212,3042510
1164,6097,3035510,6212,3043510
1164,6097,3036160,6212,3044160
1164,6097,3044160,6212,3052160
1164,6097,3044480,6212,3052480
1164,6097,3045290,6212,3053290
1164,6097,3045610,6212,3053610
1164,6097,3045610,6212,3053610
1164,6097,3046420,6212,3054420
1164,6097,3047420,6212,3055420
1164,6097,3048420,6212,3056420
1164,6097,3049230,6212,3057230
1164,6097,3049460,6212,3057460
1164,6097,3050270,6212,3058270
1165,6105,3050490,6212,3058490
1165,6105,3050960,6212,3058960
1165,6105,3051280,6212,3059280
1165,6105,3052280,6212,3060280
1166,6113,3060280,6212,3068280
1167,6121,3068280,6212,3076280
1167,6121,3069280,6212,3077280
1167,6121,3070090,6212,3078090
1167,6121,3070740,6212,3078740
1167,6121,3071740,6212,3079740
1167,6121,3072740,6212,3080740
1167,6121,3073740,6212,3081740
1167,6121,3074060,6212,3082060
1167,6121,3074060,6212,3082060
1167,6121,3075060,6212,3083060
1167,6121,3075530,6212,3083530
1167,6121,3076340,6212,3084340
1168,6129,3084340,6212,3092340
1168,6129,3085340,6212,3093340
1169,6133,3086340,6212,3094340
1169,6133,3086340,6212,3094340
1169,6133,3087340,6212,3095340
1169,6133,3088340,6212,3096340
1170,6135,3089340,6212,3097340
1170,6135,3090340,6212,3098340
1170,6135,3091340,6212,3099340
1170,6135,3092340,6212,3100340
1170,6135,3093340,6212,3101340
1170,6135,3094340,6212,3102340
1170,6135,3095340,6212,3103340
1170,6135,3095340,6212,3111340
1170,6135,3103340,6212,3119340
1171,6137,3103660,6212,3119660
1171,6137,3104660,6212,3120660
1171,6137,3104890,6212,3120890
1171,6137,3105890,6212,3121890
1171,6137,3105890,6212,3129890
1171,6137,3106890,6212,3130890
1171,6137,3107120,6212,3131120
1171,6137,3108120,6212,3132120
1171,6137,3109120,6212,3133120
1171,6137,3110120,6212,3134120
1171,6137,3111120,6212,3135120
1171,6137,3115120,6212,3139120
1171,6137,3116120,6212,3140120
1171,6137,3116120,6212,3140120
1172,6139,3116590,6212,3140590
1172,6139,3117590,6212,3141590
1172,6139,3118590,6212,3142590
1172,6139,3119590,6212,3143590
1173,6141,3120060,6212,3144060
1173,6141,3120870,6212,3144870
1173,6141,3121870,6212,3145870
1173,6141,3121870,6212,3145870
1173,6141,3122680,6212,3146680
1173,6141,3123490,6212,3147490
1173,6141,3124490,6212,3148490
1173,6141,3128490,6212,3152490
1173,6141,3128960,6212,3152960
1173,6141,3129960,6212,3153960
1173,6141,3129960,6212,3161960
1173,6141,3130420,6212,3162420
1173,6141,3130420,6212,3162420
1173,6141,3130420,6212,3162420
1173,6141,3131420,6212,3163420
1173,6141,3132420,6212,3164420
1173,6141,3132420,6212,3164420
1173,6141,3133230,6212,3165230
1173,6141,3133880,6212,3165880
1173,6141,3134200,6212,3166200
1173,6141,3134470,6212,3166470
1173,6141,3134790,6212,3166790
1173,6141,3135790,6212,3167790
1173,6141,3136340,6212,3168340
1173,6141,3136340,6212,3176340
1173,6141,3137340,6212,3177340
1173,6141,3137500,6212,3177500
1173,6141,3137500,6212,3185500
1173,6141,3138500,6212,3186500
1173,6141,3138730,6212,3186730
1173,6141,3138730,6212,3186730
1173,6141,3139730,6212,3187730
1173,6141,3140200,6212,3188200
1173,6141,3140420,6212,3188420
1173,6141,3140650,6212,3188650
1173,6141,3141650,6212,3189650
1173,6141,3141810,6212,3189810
1173,6141,3141810,6212,3189810
1173,6141,3141810,6212,3189810
1173,6141,3142810,6212,3190810
1173,6141,3146810,6212,3194810
1173,6141,3147810,6212,3195810
1173,6141,3148280,6212,3196280
1173,6141,3148870,6212,3196870
1174,6143,3149340,6212,3197340
1174,6143,3150340,6212,3198340
1174,6143,3151340,6212,3199340
1174,6143,3151800,6212,3199800
1174,6143,3152270,6212,3200270
1174,6143,3152270,6212,3200270
1174,6143,3153080,6212,3201080
1175,6145,3153890,6212,3201890
1175,6145,3154700,6212,3202700
1175,6145,3155700,6212,3203700
1175,6145,3155700,6212,3211700
1176,6147,3156700,6212,3212700
1176,6147,3157700,6212,3213700
1176,6147,3158700,6212,3214700
1176,6147,3159350,6212,3215350
1176,6147,3159350,6212,3223350
1176,6147,3160350,6212,3224350
1176,6147,3162350,6212,3226350
1177,6149,3163160,6212,3227160
1178,6151,3164160,6212,3228160
1178,6151,3165160,6212,3229160
1178,6151,3165160,6212,3229160
1178,6151,3165970,6212,3229970
1178,6151,3165970,6212,3229970
1178,6151,3169970,6212,3233970
1178,6151,3170970,6212,3234970
1179,6153,3171970,6212,3235970
1179,6153,3172970,6212,3236970
1179,6153,3173970,6212,3237970
1179,6153,3174970,6212,3238970
1179,6153,3175970,6212,3239970
1179,6153,3175970,6212,3239970
1179,6153,3176780,6212,3240780
1179,6153,3177780,6212,3241780
1179,6153,3178780,6212,3242780
1179,6153,3179780,6212,3243780
1179,6153,3180000,6212,3244000
1179,6153,3180160,6212,3244160
1179,6153,3180620,6212,3244620
1179,6153,3181080,6212,3245080
1179,6153,3181550,6212,3245550
1180,6155,3182550,6212,3246550
1180,6155,3183550,6212,3247550
1180,6155,3184550,6212,3248550
1180,6155,3185550,6212,3249550
1180,6155,3186360,6212,3250360
1180,6155,3187360,6212,3251360
1180,6155,3187360,6212,3251360
1180,6155,3191360,6212,3255360
1180,6155,3191830,6212,3255830
1180,6155,3192640,6212,3256640
1180,6155,3192640,6212,3256640
1180,6155,3192640,6212,3256640
1180,6155,3193450,6212,3257450
1180,6155,3194450,6212,3258450
1181,6157,3194450,6212,3258450
1181,6157,3195260,6212,3259260
1181,6157,3197260,6212,3261260
1182,6159,3198260,6212,3262260
1182,6159,3199260,6212,3263260
1182,6159,3199630,6212,3263630
1182,6159,3200630,6212,3264630
1182,6159,3201630,6212,3265630
1182,6159,3202630,6212,3266630
1182,6159,3203630,6212,3267630
1182,6159,3204440,6212,3268440
1182,6159,3205250,6212,3269250
1182,6159,3205250,6212,3269250
1182,6159,3206250,6212,3270250
1182,6159,3206570,6212,3270570
1182,6159,3207040,6212,3271040
1182,6159,3207270,6212,3271270
1182,6159,3208080,6212,3272080
1182,6159,3208890,6212,3272890
1182,6159,3209890,6212,3273890
1182,6159,3210890,6212,3274890
1182,6159,3211890,6212,3275890
1182,6159,3212210,6212,3276210
1182,6159,3212680,6212,3276680
1182,6159,3213160,6212,3277160
1182,6159,3213530,6212,3277530
1182,6159,3213860,6212,3277860
1182,6159,3214860,6212,3278860
1182,6159,3215860,6212,3279860
1182,6159,3216860,6212,3280860
1182,6159,3217670,6212,3281670
1182,6159,3218670,6212,3282670
1182,6159,3219130,6212,3283130
1182,6159,3219780,6212,3283780
1182,6159,3219780,6212,3283780
1182,6159,3219780,6212,3283780
1182,6159,3219780,6212,3291780
1182,6159,3220780,6212,3292780
1182,6159,3221590,6212,3293590
1182,6159,3222060,6212,3294060
1182,6159,3226060,6212,3298060
1182,6159,3226870,6212,3298870
1182,6159,3226870,6212,3306870
1182,6159,3226870,6212,3306870
1182,6159,3227870,6212,3307870
1182,6159,3228870,6212,3308870
1182,6159,3230870,6212,3310870
1182,6159,3230870,6212,3318870
1182,6159,3231870,6212,3319870
1182,6159,3232870,6212,3320870
1182,6159,3236870,6212,3324870
1182,6159,3237870,6212,3325870
1182,6159,3237870,6212,3333870
1182,6159,3238240,6212,3334240
1182,6159,3238240,6212,3342240
1182,6159,3239240,6212,3343240
1182,6159,3240240,6212,3344240
1182,6159,3241240,6212,3345240
1182,6159,3242050,6212,3346050
1182,6159,3243050,6212,3347050
1182,6159,3243700,6212,3347700
1182,6159,3243700,6212,3347700
1182,6159,3244700,6212,3348700
1182,6159,3244700,6212,3356700
1182,6159,3245510,6212,3357510
1182,6159,3246510,6212,3358510
1182,6159,3247510,6212,3359510
1183,6161,3248510,6212,3360510
1183,6161,3249320,6212,3361320
1184,6163,3250320,6212,3362320
1184,6163,3250320,6212,3362320
1184,6163,3250320,6212,3362320
1184,6163,3251320,6212,3363320
1184,6163,3252320,6212,3364320
1184,6163,3253130,6212,3365130
1184,6163,3253130,6212,3365130
1184,6163,3253130,6212,3373130
1184,6163,3253130,6212,3373130
1184,6163,3253130,6212,3373130
1184,6163,3254130,6212,3374130
1184,6163,3255130,6212,3375130
1184,6163,3256130,6212,3376130
1184,6163,3257130,6212,3377130
1184,6163,3258130,6212,3378130
1184,6163,3258590,6212,3378590
1184,6163,3259590,6212,3379590
1184,6163,3259590,6212,3387590
1184,6163,3260400,6212,3388400
1184,6163,3260400,6212,3388400
1184,6163,3261400,6212,3389400
1184,6163,3262050,6212,3390050
1184,6163,3262700,6212,3390700
1184,6163,3263700,6212,3391700
1184,6163,3264700,6212,3392700
1184,6163,3265510,6212,3393510
1184,6163,3265510,6212,3401510
1184,6163,3265510,6212,3401510
1184,6163,3266510,6212,3402510
1184,6163,3266980,6212,3402980
1184,6163,3267980,6212,3403980
1184,6163,3268440,6212,3404440
1184,6163,3268440,6212,3404440
1184,6163,3268440,6212,3412440
1184,6163,3268440,6212,3412440
1184,6163,3268440,6212,3420440
1184,6163,3269250,6212,3421250
1184,6163,3269900,6212,3421900
1184,6163,3270900,6212,3422900
1184,6163,3271900,6212,3423900
1184,6163,3272710,6212,3424710
1184,6163,3273180,6212,3425180
1185,6165,3273180,6212,3425180
1185,6165,3274180,6212,3426180
1185,6165,3274650,6212,3426650
1185,6165,3275650,6212,3427650
1185,6165,3276650,6212,3428650
1185,6165,3278650,6212,3430650
1185,6165,3278650,6212,3430650
1185,6165,3282650,6212,3434650
1185,6165,3283650,6212,3435650
1185,6165,3283650,6212,3443650
1185,6165,3284650,6212,3444650
1185,6165,3285650,6212,3445650
1185,6165,3285970,6212,3445970
1185,6165,3286430,6212,3446430
1185,6165,3286900,6212,3446900
1185,6165,3287710,6212,3447710
1185,6165,3288710,6212,3448710
1185,6165,3289710,6212,3449710
1185,6165,3289710,6212,3457710
1185,6165,3290520,6212,3458520
1185,6165,3291520,6212,3459520
1185,6165,3292520,6212,3460520
1185,6165,3293330,6212,3461330
1185,6165,3294330,6212,3462330
1185,6165,3294330,6212,3462330
1185,6165,3294330,6212,3462330
1185,6165,3298330,6212,3466330
1185,6165,3299330,6212,3467330
1185,6165,3300140,6212,3468140
1185,6165,3300950,6212,3468950
1185,6165,3301950,6212,3469950
1185,6165,3302950,6212,3470950
1185,6165,3302950,6212,3470950
1185,6165,3303950,6212,3471950
1185,6165,3304270,6212,3472270
1185,6165,3305080,6212,3473080
1185,6165,3305730,6212,3473730
1185,6165,3306730,6212,3474730
1185,6165,3307540,6212,3475540
1185,6165,3307860,6212,3475860
1185,6165,3308410,6212,3476410
1185,6165,3309410,6212,3477410
1185,6165,3310410,6212,3478410
1185,6165,3311410,6212,3479410
1185,6165,3311880,6212,3479880
1185,6165,3312530,6212,3480530
1185,6165,3313530,6212,3481530
1185,6165,3314530,6212,3482530
1185,6165,3315340,6212,3483340
1185,6165,3315660,6212,3483660
1185,6165,3316660,6212,3484660
1185,6165,3317660,6212,3485660
1185,6165,3318470,6212,3486470
1185,6165,3319470,6212,3487470
1185,6165,3320120,6212,3488120
1185,6165,3321120,6212,3489120
1185,6165,3322120,6212,3490120
1185,6165,3322120,6212,3490120
1186,6167,3323120,6212,3491120
1186,6167,3324120,6212,3492120
1186,6167,3325120,6212,3493120
1186,6167,3325120,6212,3493120
1186,6167,3326120,6212,3494120
1186,6167,3327120,6212,3495120
1186,6167,3328120,6212,3496120
1186,6167,3328120,6212,3496120
1186,6167,3328120,6212,3496120
1186,6167,3328930,6212,3496930
1186,6167,3328930,6212,3496930
1186,6167,3328930,6212,3496930
1186,6167,3329390,6212,3497390
1186,6167,3331390,6212,3499390
1186,6167,3332390,6212,3500390
1186,6167,3333390,6212,3501390
1186,6167,3334390,6212,3502390
1186,6167,3335390,6212,3503390
1186,6167,3336390,6212,3504390
1186,6167,3337390,6212,3505390
1186,6167,3337390,6212,3505390
1186,6167,3341390,6212,3509390
1186,6167,3342200,6212,3510200
1186,6167,3342310,6212,3510310
1186,6167,3342310,6212,3510310
1186,6167,3342310,6212,3510310
1186,6167,3343310,6212,3511310
1186,6167,3343310,6212,3519310
1186,6167,3344310,6212,3520310
1186,6167,3344310,6212,3520310
1186,6167,3344780,6212,3520780
1186,6167,3345590,6212,3521590
1186,6167,3346400,6212,3522400
1186,6167,3346400,6212,3522400
1186,6167,3347400,6212,3523400
1186,6167,3348400,6212,3524400
1186,6167,3349400,6212,3525400
1186,6167,3350400,6212,3526400
1186,6167,3351400,6212,3527400
1186,6167,3352400,6212,3528400
1186,6167,3353210,6212,3529210
1186,6167,3354210,6212,3530210
1186,6167,3354860,6212,3530860
1186,6167,3355670,6212,3531670
1186,6167,3356480,6212,3532480
1186,6167,3356480,6212,3532480
1186,6167,3356950,6212,3532950
1186,6167,3357950,6212,3533950
1186,6167,3358000,6212,3534000
1186,6167,3362000,6212,3538000
1186,6167,3362320,6212,3538320
1186,6167,3363320,6212,3539320
1186,6167,3364320,6212,3540320
1186,6167,3365320,6212,3541320
1186,6167,3365320,6212,3541320
1186,6167,3365790,6212,3541790
1186,6167,3365790,6212,3541790
1186,6167,3366340,6212,3542340
1186,6167,3367340,6212,3543340
1186,6167,3367810,6212,3543810
1186,6167,3368810,6212,3544810
1186,6167,3369810,6212,3545810
1186,6167,3370810,6212,3546810
1186,6167,3371810,6212,3547810
1186,6167,3372810,6212,3548810
1186,6167,3373810,6212,3549810
1186,6167,3373810,6212,3549810
1186,6167,3374810,6212,3550810
1186,6167,3375810,6212,3551810
1186,6167,3376280,6212,3552280
1186,6167,3376750,6212,3552750
1186,6167,3376750,6212,3552750
1186,6167,3377750,6212,3553750
1186,6167,3377750,6212,3553750
1186,6167,3377750,6212,3561750
1186,6167,3377750,6212,3561750
1186,6167,3381750,6212,3565750
1186,6167,3382750,6212,3566750
1186,6167,3382750,6212,3566750
1186,6167,3384750,6212,3568750
1186,6167,3385070,6212,3569070
1186,6167,3389070,6212,3573070
1186,6167,3389880,6212,3573880
1186,6167,3389880,6212,3581880
1186,6167,3389990,6212,3581990
1186,6167,3390800,6212,3582800
1186,6167,3391800,6212,3583800
1186,6167,3391800,6212,3591800
1186,6167,3392800,6212,3592800
1186,6167,3393800,6212,3593800
1186,6167,3394610,6212,3594610
1186,6167,3395610,6212,3595610
1186,6167,3396610,6212,3596610
1186,6167,3397610,6212,3597610
1186,6167,3398610,6212,3598610
1186,6167,3399080,6212,3599080
1186,6167,3400080,6212,3600080
1186,6167,3402080,6212,3602080
1186,6167,3403080,6212,3603080
1186,6167,3404080,6212,3604080
1186,6167,3405080,6212,3605080
1186,6167,3405730,6212,3605730
1186,6167,3406730,6212,3606730
1186,6167,3407730,6212,3607730
1186,6167,3408730,6212,3608730
1186,6167,3409540,6212,3609540
1186,6167,3410350,6212,3610350
1186,6167,3410820,6212,3610820
1186,6167,3411290,6212,3611290
1186,6167,3411610,6212,3611610
1186,6167,3412610,6212,3612610
1186,6167,3413610,6212,3613610
1186,6167,3413610,6212,3613610
1186,6167,3414610,6212,3614610
1186,6167,3415420,6212,3615420
1186,6167,3415420,6212,3615420
1186,6167,3415420,6212,3615420
1186,6167,3415420,6212,3623420
1186,6167,3415880,6212,3623880
1186,6167,3416880,6212,3624880
1186,6167,3417880,6212,3625880
1186,6167,3418880,6212,3626880
1186,6167,3419880,6212,3627880
1186,6167,3419880,6212,3627880
1186,6167,3420100,6212,3628100
1186,6167,3420580,6212,3628580
1186,6167,3421580,6212,3629580
1186,6167,3422580,6212,3630580
1186,6167,3423580,6212,3631580
1186,6167,3423580,6212,3631580
1186,6167,3424390,6212,3632390
1186,6167,3424390,6212,3640390
1186,6167,3424860,6212,3640860
1186,6167,3425860,6212,3641860
1186,6167,3426330,6212,3642330
1186,6167,3426800,6212,3642800
1186,6167,3426800,6212,3650800
1186,6167,3426800,6212,3650800
1186,6167,3427450,6212,3651450
1186,6167,3427770,6212,3651770
1186,6167,3428580,6212,3652580
1186,6167,3428580,6212,3660580
1186,6167,3429580,6212,3661580
1186,6167,3430580,6212,3662580
1186,6167,3431390,6212,3663390
1186,6167,3432390,6212,3664390
1186,6167,3432850,6212,3664850
1186,6167,3434850,6212,3666850
1186,6167,3436850,6212,3668850
1186,6167,3437850,6212,3669850
1186,6167,3438320,6212,3670320
1186,6167,3442320,6212,3674320
1187,6169,3442790,6212,3674790
1188,6170,3443790,6212,3675790
1188,6170,3444790,6212,3676790
1188,6170,3445790,6212,3677790
1188,6170,3446790,6212,3678790
1188,6170,3447790,6212,3679790
1188,6170,3448790,6212,3680790
1188,6170,3450790,6212,3682790
1188,6170,3451790,6212,3683790
1188,6170,3452790,6212,3684790
1188,6170,3453790,6212,3685790
1188,6170,3454260,6212,3686260
1188,6170,3455260,6212,3687260
1188,6170,3456070,6212,3688070
1188,6170,3460070,6212,3692070
1188,6170,3460720,6212,3692720
1188,6170,3461720,6212,3693720
1188,6170,3462530,6212,3694530
1188,6170,3462530,6212,3694530
1188,6170,3462530,6212,3694530
1188,6170,3462530,6212,3694530
1188,6170,3463530,6212,3695530
1188,6170,3464530,6212,3696530
1188,6170,3465530,6212,3697530
1188,6170,3466530,6212,3698530
1188,6170,3467530,6212,3699530
1188,6170,3469530,6212,3701530
1188,6170,3470340,6212,3702340
1188,6170,3471340,6212,3703340
1188,6170,3475340,6212,3707340
1188,6170,3476340,6212,3708340
1188,6170,3476340,6212,3708340
1188,6170,3477150,6212,3709150
1188,6170,3478150,6212,3710150
1188,6170,3478470,6212,3710470
1188,6170,3478470,6212,3710470
1188,6170,3479280,6212,3711280
1188,6170,3479930,6212,3711930
1188,6170,3480930,6212,3712930
1188,6170,3481740,6212,3713740
1188,6170,3481960,6212,3713960
1188,6170,3482430,6212,3714430
1188,6170,3483430,6212,3715430
1188,6170,3484240,6212,3716240
1188,6170,3485240,6212,3717240
1188,6170,3486050,6212,3718050
1188,6170,3487050,6212,3719050
1188,6170,3491050,6212,3723050
1188,6170,3492050,6212,3724050
1188,6170,3493050,6212,3725050
1188,6170,3493860,6212,3725860
1188,6170,3493860,6212,3733860
1188,6170,3493860,6212,3733860
1188,6170,3494860,6212,3734860
1188,6170,3495860,6212,3735860
1188,6170,3496860,6212,3736860
1188,6170,3496860,6212,3736860
1188,6170,3497860,6212,3737860
1188,6170,3498510,6212,3738510
1188,6170,3499510,6212,3739510
1188,6170,3499510,6212,3739510
1188,6170,3499980,6212,3739980
1189,6172,3500300,6212,3740300
1189,6172,3500530,6212,3740530
1189,6172,3500990,6212,3740990
1189,6172,3501460,6212,3741460
1190,6174,3502460,6212,3742460
1190,6174,3503460,6212,3743460
1191,6176,3504270,6212,3744270
1191,6176,3504270,6212,3744270
1191,6176,3505270,6212,3745270
1191,6176,3506270,6212,3746270
1191,6176,3506730,6212,3746730
1191,6176,3507730,6212,3747730
1191,6176,3507730,6212,3747730
1191,6176,3507730,6212,3747730
1191,6176,3508730,6212,3748730
1191,6176,3509730,6212,3749730
1191,6176,3510280,6212,3750280
1191,6176,3510280,6212,3750280
1191,6176,3511280,6212,3751280
1191,6176,3512280,6212,3752280
1191,6176,3513090,6212,3753090
1191,6176,3513560,6212,3753560
1191,6176,3513560,6212,3753560
1191,6176,3513560,6212,3753560
1191,6176,3514560,6212,3754560
1191,6176,3515560,6212,3755560
1191,6176,3516370,6212,3756370
1191,6176,3517370,6212,3757370
1191,6176,3518180,6212,3758180
1191,6176,3518650,6212,3758650
1191,6176,3519650,6212,3759650
1191,6176,3520650,6212,3760650
1191,6176,3521650,6212,3761650
1191,6176,3522650,6212,3762650
1191,6176,3523650,6212,3763650
1191,6176,3523870,6212,3763870
1191,6176,3524340,6212,3764340
1191,6176,3524570,6212,3764570
1191,6176,3525570,6212,3765570
1191,6176,3526570,6212,3766570
1191,6176,3527380,6212,3767380
1191,6176,3527850,6212,3767850
1191,6176,3527850,6212,3775850
1191,6176,3529850,6212,3777850
1191,6176,3529850,6212,3785850
1191,6176,3529850,6212,3785850
1191,6176,3530850,6212,3786850
1191,6176,3531850,6212,3787850
1191,6176,3532850,6212,3788850
1191,6176,3533850,6212,3789850
1192,6177,3534010,6212,3790010
1192,6177,3534230,6212,3790230
1192,6177,3535230,6212,3791230
1192,6177,3536040,6212,3792040
1192,6177,3537040,6212,3793040
1192,6177,3538040,6212,3794040
1192,6177,3539040,6212,3795040
1192,6177,3539360,6212,3795360
1192,6177,3539360,6212,3803360
1192,6177,3540010,6212,3804010
1192,6177,3540330,6212,3804330
1192,6177,3541140,6212,3805140
1192,6177,3542140,6212,3806140
1192,6177,3543140,6212,3807140
1192,6177,3543140,6212,3807140
1192,6177,3543140,6212,3807140
1192,6177,3544140,6212,3808140
1192,6177,3545140,6212,3809140
1192,6177,3546140,6212,3810140
1192,6177,3546510,6212,3810510
1192,6177,3546510,6212,3818510
1192,6177,3547160,6212,3819160
1192,6177,3547970,6212,3819970
1192,6177,3548970,6212,3820970
1192,6177,3549430,6212,3821430
1192,6177,3550430,6212,3822430
1192,6177,3551430,6212,3823430
1192,6177,3552430,6212,3824430
1192,6177,3552430,6212,3824430
1192,6177,3552430,6212,3824430
1192,6177,3553430,6212,3825430
1192,6177,3554430,6212,3826430
1192,6177,3554750,6212,3826750
1192,6177,3555560,6212,3827560
1192,6177,3556560,6212,3828560
1192,6177,3557560,6212,3829560
1192,6177,3557560,6212,3829560
1192,6177,3558560,6212,3830560
1192,6177,3559560,6212,3831560
1192,6177,3559560,6212,3831560
1192,6177,3560560,6212,3832560
1192,6177,3561370,6212,3833370
1192,6177,3561370,6212,3833370
1192,6177,3562370,6212,3834370
1192,6177,3563370,6212,3835370
1192,6177,3563830,6212,3835830
1192,6177,3564640,6212,3836640
1192,6177,3565450,6212,3837450
1192,6177,3565910,6212,3837910
1192,6177,3566130,6212,3838130
1192,6177,3566450,6212,3838450
