ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
422955.18,9.46,4.29,203420.77,4.55
422903.46,9.46,4.29,203420.77,4.55
422851.73,9.46,4.29,203437.42,4.55
422800.01,9.47,4.29,203444.94,4.55
422748.29,9.47,4.29,203825.62,4.56
422708.43,9.47,4.3,203511.81,4.56
423067.28,9.48,4.3,204058.38,4.57
423015.56,9.48,4.31,204058.38,4.57
423015.56,9.48,4.31,204058.38,4.57
422963.83,9.48,4.31,204058.38,4.57
422912.11,9.48,4.31,204068.75,4.57
422860.38,9.48,4.31,204066.74,4.58
422997.21,9.49,4.31,204059.18,4.58
422865.48,9.48,4.31,203905.04,4.57
423236.2,9.49,4.32,203905.38,4.57
423184.48,9.49,4.32,204462.64,4.59
423321.3,9.5,4.33,204695.8,4.59
423269.58,9.5,4.33,204695.8,4.59
423217.85,9.5,4.33,204695.8,4.59
423166.13,9.5,4.33,204695.8,4.6
422942.16,9.5,4.32,204482.44,4.59
423312.88,9.51,4.33,204613.91,4.59
423449.7,9.51,4.34,204524.51,4.59
423230.44,9.51,4.33,204301.03,4.59
423178.72,9.51,4.33,204332.28,4.59
423327.41,9.51,4.34,204308.09,4.59
423275.69,9.51,4.34,204500.88,4.6
423400.64,9.52,4.35,205462.88,4.62
423348.92,9.52,4.35,205431.05,4.62
423356.55,9.52,4.35,207969.01,4.68
425282.21,9.57,4.39,208706.61,4.69
425423.51,9.57,4.4,207528.67,4.67
424423.51,9.55,4.38,206528.67,4.65
424638.57,9.56,4.38,206851.16,4.66
424586.85,9.56,4.39,206851.16,4.66
424535.13,9.56,4.39,206851.16,4.66
424182.68,9.55,4.38,206457.33,4.65
424130.96,9.55,4.38,206457.33,4.65
424079.24,9.55,4.38,206565.4,4.65
424027.51,9.56,4.38,206576.09,4.66
424071.6,9.56,4.39,206593.96,4.66
424071.6,9.56,4.39,206593.96,4.66
424540.23,9.57,4.4,207212.99,4.67
424488.51,9.57,4.4,207212.99,4.67
423820.61,9.56,4.39,206457.33,4.66
423768.89,9.56,4.39,206457.33,4.66
423905.72,9.57,4.39,206460.35,4.66
424276.43,9.57,4.4,206459.7,4.66
424276.43,9.57,4.4,206459.7,4.66
424062.39,9.57,4.4,206457.33,4.66
424010.67,9.57,4.4,206621.93,4.66
424147.49,9.58,4.4,206652.62,4.67
424419.9,9.58,4.41,206484.2,4.66
424368.17,9.58,4.41,207376.4,4.68
424316.45,9.59,4.41,207376.4,4.68
424264.73,9.59,4.41,207376.4,4.69
424537.13,9.59,4.42,207408.81,4.69
424907.85,9.6,4.43,207422.25,4.69
425180.26,9.61,4.44,207385.7,4.69
425152.28,9.61,4.44,208931.51,4.72
425587.5,9.62,4.45,209097.95,4.73
425535.77,9.63,4.45,209097.95,4.73
425230.45,9.62,4.45,208672.78,4.72
425178.73,9.62,4.45,208672.78,4.72
425315.55,9.63,4.45,208672.78,4.72
425025.93,9.62,4.45,208373.71,4.72
424974.2,9.62,4.45,208376.61,4.72
425111.03,9.63,4.45,208374.36,4.72
425059.3,9.63,4.46,208373.71,4.72
425059.3,9.63,4.46,208373.71,4.72
425007.58,9.63,4.46,208373.71,4.72
424955.86,9.63,4.46,208751.87,4.73
424904.13,9.63,4.46,208751.87,4.73
424852.41,9.63,4.46,208751.87,4.73
424800.68,9.63,4.46,208765.96,4.73
424748.96,9.63,4.46,208758.07,4.73
424697.23,9.63,4.46,209552.24,4.75
424697.23,9.63,4.46,209552.24,4.75
424838.56,9.64,4.47,209743.06,4.76
425140.45,9.65,4.48,209282.51,4.75
425404.85,9.66,4.48,209615.61,4.76
425353.13,9.66,4.48,209615.61,4.76
425301.41,9.66,4.49,209615.61,4.76
425438.23,9.66,4.49,209615.61,4.76
425386.51,9.66,4.49,209760.82,4.77
425906.73,9.68,4.5,210028.84,4.77
425699.84,9.68,4.51,210035.12,4.78
425648.11,9.68,4.51,209779.68,4.77
425219.91,9.67,4.5,209681.3,4.77
425192.35,9.67,4.5,210145.3,4.78
425092.71,9.67,4.5,209929.52,4.78
425076.6,9.68,4.5,210861.82,4.8
425536.19,9.69,4.52,211088.3,4.81
425673.01,9.69,4.52,211088.3,4.81
425809.84,9.7,4.53,211088.3,4.81
425682.04,9.7,4.52,210991.92,4.81
426052.76,9.71,4.53,210991.92,4.81
426001.04,9.71,4.53,210993.71,4.81
425638.59,9.7,4.53,210993.11,4.81
425586.87,9.7,4.53,210991.92,4.81
425949.02,9.71,4.54,211619.61,4.82
426085.85,9.71,4.54,211890.2,4.83
426034.13,9.72,4.54,211944.32,4.83
426170.95,9.72,4.55,211944.32,4.83
426307.78,9.73,4.55,211944.32,4.84
426256.05,9.73,4.55,211945.04,4.84
426204.33,9.73,4.56,211944.62,4.84
426341.15,9.73,4.56,211944.32,4.84
426289.43,9.73,4.56,212357.82,4.85
426237.71,9.73,4.56,211944.32,4.84
426608.42,9.74,4.57,212779.43,4.86
426417.43,9.74,4.57,212678.05,4.86
426365.7,9.74,4.57,212678.05,4.86
426313.98,9.74,4.57,212678.05,4.86
426262.26,9.74,4.57,212683.03,4.86
426210.53,9.74,4.57,212684.66,4.86
426158.81,9.75,4.57,212685.96,4.86
426107.08,9.75,4.57,212705.75,4.87
425998.53,9.74,4.57,212597.28,4.86
425636.09,9.74,4.56,212390.63,4.86
425596.24,9.74,4.57,212554.66,4.86
425532.64,9.74,4.57,212362.93,4.86
425805.05,9.75,4.57,212362.93,4.86
425753.33,9.75,4.58,212362.93,4.86
425701.6,9.75,4.58,212385.2,4.86
425649.88,9.75,4.58,212373.9,4.86
425598.15,9.75,4.58,212362.93,4.87
425570.17,9.75,4.58,213231.94,4.89
425976.33,9.76,4.59,213316.78,4.89
425446.54,9.75,4.58,212690.62,4.88
425394.82,9.76,4.58,212690.62,4.88
425343.09,9.76,4.58,212690.62,4.88
425291.37,9.76,4.58,212690.62,4.88
425239.65,9.76,4.59,212745.35,4.88
425610.36,9.77,4.6,212747.13,4.88
425247.92,9.76,4.59,212733.0,4.88
425219.94,9.76,4.59,213425.57,4.9
425168.22,9.76,4.59,213425.57,4.9
425140.66,9.76,4.59,212884.52,4.89
425229.57,9.77,4.6,212931.75,4.89
425177.85,9.77,4.6,212931.75,4.89
425314.68,9.77,4.6,212931.75,4.89
425262.95,9.78,4.6,212948.4,4.9
425211.23,9.78,4.6,212955.92,4.9
425348.05,9.78,4.61,212931.75,4.9
424765.26,9.77,4.6,212348.0,4.88
424725.41,9.77,4.6,212879.01,4.9
424725.41,9.77,4.6,212879.01,4.9
425084.26,9.78,4.61,213094.34,4.9
425032.53,9.78,4.61,213094.34,4.9
424980.81,9.78,4.61,213094.34,4.91
424929.08,9.78,4.61,213110.55,4.91
425065.91,9.79,4.62,213098.86,4.91
425202.73,9.79,4.62,213095.79,4.91
425339.56,9.8,4.63,213095.22,4.91
425287.84,9.8,4.63,213749.04,4.93
425424.66,9.8,4.63,213839.95,4.93
425372.94,9.81,4.63,213839.95,4.93
425321.21,9.81,4.63,213839.95,4.93
425458.04,9.81,4.64,213840.11,4.93
425098.5,9.8,4.63,213533.78,4.92
425046.77,9.81,4.63,213533.94,4.93
424995.05,9.81,4.63,213533.62,4.93
424697.36,9.8,4.63,213235.92,4.92
424645.63,9.8,4.63,213459.27,4.93
425016.35,9.81,4.64,213587.69,4.93
425016.35,9.81,4.64,213587.69,4.93
424964.63,9.81,4.64,213866.0,4.94
424964.63,9.81,4.64,213866.0,4.94
424806.08,9.81,4.64,213706.26,4.93
424942.9,9.81,4.64,213706.26,4.94
424720.02,9.81,4.64,213456.56,4.93
424668.3,9.81,4.64,213456.56,4.93
425030.45,9.82,4.65,213456.56,4.93
424978.73,9.82,4.65,213457.35,4.93
424927.0,9.82,4.65,213457.27,4.93
424875.28,9.82,4.65,213456.56,4.94
424512.84,9.82,4.64,213065.11,4.93
424512.84,9.82,4.64,213065.11,4.93
424649.66,9.82,4.65,213837.21,4.95
424597.94,9.82,4.65,213814.11,4.95
424597.94,9.82,4.65,213814.11,4.95
424870.34,9.83,4.66,213814.11,4.95
424663.45,9.83,4.66,213872.38,4.95
424611.72,9.84,4.66,213816.75,4.95
424560.0,9.84,4.66,214209.99,4.96
424508.28,9.84,4.66,214124.98,4.96
424214.14,9.83,4.66,213862.72,4.96
424162.42,9.83,4.66,213862.72,4.96
424110.7,9.83,4.66,213862.72,4.96
424481.41,9.84,4.67,213862.72,4.96
424429.69,9.84,4.67,213867.37,4.96
424566.52,9.85,4.68,213871.76,4.96
424514.79,9.85,4.68,213867.15,4.96
424152.35,9.84,4.67,213862.72,4.96
424100.63,9.84,4.67,214231.39,4.97
424048.9,9.85,4.67,214103.81,4.97
423997.18,9.85,4.67,214103.81,4.97
423945.45,9.85,4.67,214103.81,4.97
424082.28,9.85,4.68,214103.81,4.97
424030.56,9.85,4.68,214175.41,4.98
423978.83,9.85,4.68,214181.56,4.98
423927.11,9.86,4.68,214105.14,4.98
424305.8,9.87,4.69,214686.99,4.99
424442.62,9.87,4.7,214906.46,5.0
424390.9,9.87,4.7,214906.46,5.0
424030.48,9.86,4.69,214545.73,4.99
424302.89,9.87,4.7,214545.73,4.99
424251.17,9.87,4.7,214612.31,4.99
424199.44,9.87,4.7,214632.68,5.0
424183.33,9.88,4.7,214680.33,5.0
424315.33,9.88,4.71,216039.62,5.03
424686.05,9.89,4.72,216039.62,5.03
424323.6,9.88,4.71,216039.62,5.03
424938.82,9.9,4.73,215645.49,5.02
424604.94,9.89,4.72,215354.37,5.02
424446.39,9.89,4.72,215194.46,5.01
424081.77,9.88,4.71,214978.11,5.01
424452.48,9.89,4.72,214978.11,5.01
424090.04,9.89,4.71,215021.14,5.01
424460.76,9.89,4.72,214992.54,5.01
424409.04,9.9,4.72,214997.08,5.01
424357.31,9.9,4.72,215028.66,5.01
424063.18,9.89,4.72,214747.79,5.01
424554.92,9.9,4.73,216794.82,5.06
425088.89,9.92,4.74,216711.23,5.06
425037.17,9.92,4.75,216711.23,5.06
424993.84,9.92,4.75,216377.24,5.05
425130.67,9.92,4.75,216377.24,5.05
425078.94,9.93,4.75,216377.24,5.05
425606.6,9.94,4.77,216380.65,5.05
425554.87,9.94,4.77,216429.68,5.06
425390.77,9.94,4.76,216377.94,5.05
425527.6,9.94,4.77,216377.25,5.06
425664.42,9.95,4.77,216377.36,5.06
425612.7,9.95,4.78,217365.01,5.08
425749.52,9.95,4.78,217365.01,5.08
426021.93,9.96,4.79,217365.01,5.08
425970.21,9.96,4.79,217365.01,5.08
426332.95,9.97,4.8,217369.88,5.08
425968.48,9.96,4.79,217365.97,5.08
426339.2,9.97,4.8,217365.01,5.09
426287.48,9.97,4.8,217943.72,5.1
426424.3,9.98,4.81,218193.93,5.11
426561.13,9.99,4.81,218579.73,5.12
426357.0,9.98,4.81,218533.92,5.12
426305.27,9.98,4.81,218533.92,5.12
426253.55,9.98,4.81,218533.92,5.12
426390.37,9.99,4.82,218540.11,5.12
426338.65,9.99,4.82,218540.5,5.12
426475.48,9.99,4.82,218533.92,5.12
426113.03,9.99,4.81,218132.56,5.11
426061.31,9.99,4.82,218521.06,5.12
425868.92,9.98,4.81,218267.14,5.12
426322.29,10.0,4.82,218296.09,5.12
426459.12,10.0,4.83,218742.48,5.13
426162.42,9.99,4.82,218656.22,5.13
426110.69,10.0,4.82,218656.22,5.13
426058.97,10.0,4.82,218656.22,5.13
426195.79,10.0,4.83,218659.61,5.13
426649.17,10.01,4.84,218657.15,5.13
426785.99,10.02,4.85,218656.22,5.13
426785.99,10.02,4.85,218656.22,5.13
426922.82,10.02,4.85,218656.22,5.13
426922.82,10.02,4.85,218656.22,5.13
426871.1,10.02,4.85,219521.6,5.16
426819.37,10.03,4.85,219537.37,5.16
426956.2,10.03,4.86,219537.37,5.16
426751.51,10.03,4.85,219527.0,5.16
426699.78,10.03,4.86,219527.0,5.16
426836.61,10.03,4.86,219527.0,5.16
426784.88,10.03,4.86,219528.92,5.16
426733.16,10.04,4.86,219528.73,5.16
426526.26,10.04,4.87,219537.89,5.17
426474.54,10.04,4.87,219540.82,5.17
426611.36,10.05,4.87,220170.59,5.19
426990.05,10.06,4.88,220363.48,5.19
426938.33,10.06,4.89,220360.24,5.19
426587.92,10.05,4.88,220180.28,5.19
426536.19,10.05,4.88,220175.54,5.19
426536.19,10.05,4.88,220175.54,5.19
426898.94,10.06,4.89,220564.21,5.2
426534.47,10.05,4.88,220287.25,5.19
426482.74,10.06,4.88,220224.37,5.19
426431.02,10.06,4.88,220224.37,5.19
426379.29,10.06,4.89,220224.37,5.19
426516.12,10.06,4.89,220224.37,5.2
426357.57,10.06,4.89,220065.59,5.19
426629.98,10.07,4.89,220133.92,5.19
426578.25,10.07,4.9,220077.37,5.19
426526.53,10.07,4.9,220065.6,5.2
426663.36,10.07,4.9,220774.6,5.21
426611.63,10.08,4.9,220738.18,5.21
426982.35,10.09,4.91,220738.18,5.21
426930.62,10.09,4.91,220738.18,5.22
426878.9,10.09,4.92,220747.73,5.22
426827.18,10.09,4.92,220777.78,5.22
426775.45,10.09,4.92,220738.57,5.22
426747.47,10.09,4.92,221747.44,5.24
426719.91,10.09,4.92,221207.41,5.23
426690.69,10.1,4.92,221231.03,5.23
426638.96,10.1,4.92,221231.03,5.24
426344.83,10.09,4.92,220966.82,5.23
426344.83,10.09,4.92,220966.82,5.23
426715.55,10.1,4.93,220966.82,5.23
426663.83,10.1,4.93,220966.82,5.23
426612.1,10.1,4.93,221021.73,5.23
426560.38,10.1,4.93,220974.52,5.23
426697.2,10.11,4.94,220966.82,5.24
426645.48,10.11,4.94,221488.3,5.25
426431.43,10.11,4.93,220966.82,5.24
426568.26,10.11,4.94,221554.45,5.25
426705.09,10.12,4.94,221554.45,5.25
426841.91,10.12,4.95,221554.45,5.25
426790.19,10.12,4.95,221554.45,5.25
426738.46,10.12,4.95,221582.56,5.26
427010.87,10.13,4.96,221584.09,5.26
426959.15,10.13,4.96,221554.45,5.26
427341.74,10.14,4.97,222731.02,5.29
427631.33,10.15,4.98,223006.72,5.29
427579.61,10.15,4.98,223006.72,5.3
427852.02,10.16,4.99,223006.72,5.3
428222.73,10.17,5.0,223040.43,5.3
428171.01,10.17,5.0,223086.91,5.3
428119.28,10.17,5.0,223055.0,5.3
428067.56,10.17,5.0,223052.68,5.3
428318.36,10.18,5.01,224268.86,5.33
428266.63,10.18,5.01,224268.86,5.33
428130.0,10.18,5.01,224009.58,5.33
428078.28,10.18,5.01,224009.58,5.33
428215.1,10.19,5.02,224009.58,5.33
428585.82,10.2,5.03,224064.96,5.33
428858.23,10.21,5.03,224068.32,5.33
428995.05,10.21,5.04,224013.45,5.33
428745.83,10.21,5.03,223760.75,5.33
429018.23,10.22,5.04,225147.65,5.36
428752.32,10.21,5.04,225012.12,5.36
428658.71,10.21,5.04,224896.89,5.36
428606.98,10.21,5.04,224896.33,5.36
428606.98,10.21,5.04,224896.33,5.36
428879.39,10.22,5.05,224893.96,5.36
428827.67,10.22,5.05,227445.95,5.42
429141.68,10.23,5.06,227027.73,5.41
429089.96,10.23,5.06,227027.73,5.41
429038.24,10.23,5.06,227027.73,5.41
428986.51,10.23,5.06,227057.38,5.42
428934.79,10.24,5.06,227111.2,5.42
429034.87,10.24,5.07,225970.33,5.39
430578.02,10.28,5.11,227501.42,5.43
430526.29,10.28,5.11,227504.18,5.43
430526.29,10.28,5.11,227504.18,5.43
430474.57,10.28,5.11,227462.27,5.43
430770.72,10.29,5.12,228405.74,5.46
431298.02,10.31,5.13,228467.46,5.46
431246.3,10.31,5.13,228464.7,5.46
430595.36,10.29,5.12,227745.65,5.44
430337.72,10.29,5.12,227516.07,5.44
430286.0,10.29,5.12,227519.26,5.44
430656.72,10.3,5.13,227518.4,5.44
430604.99,10.3,5.13,227516.58,5.44
430577.01,10.3,5.13,228185.2,5.46
430804.07,10.31,5.14,228309.64,5.46
430667.43,10.31,5.14,228122.01,5.46
430615.71,10.31,5.14,228145.9,5.46
430563.98,10.31,5.14,228103.89,5.46
430512.26,10.31,5.14,229578.37,5.5
432387.05,10.36,5.19,231207.29,5.54
432335.32,10.36,5.19,231207.29,5.54
431971.14,10.35,5.18,230804.43,5.53
431919.41,10.36,5.18,230804.43,5.53
431867.69,10.36,5.18,230804.43,5.53
431815.97,10.36,5.19,230951.76,5.54
432186.68,10.37,5.2,231013.45,5.54
431941.94,10.36,5.19,229919.32,5.52
431941.94,10.36,5.19,229919.32,5.52
431577.61,10.36,5.19,229855.73,5.52
431549.63,10.36,5.19,229865.62,5.52
431776.68,10.37,5.19,230558.37,5.54
432049.09,10.38,5.2,230558.37,5.54
431826.21,10.37,5.2,230392.37,5.53
431491.87,10.37,5.19,229635.88,5.52
431862.59,10.38,5.2,229635.88,5.52
431810.87,10.38,5.2,229635.88,5.52
431518.04,10.37,5.2,229208.07,5.51
431155.6,10.36,5.19,229320.18,5.51
431103.88,10.37,5.19,229229.76,5.51
431087.76,10.37,5.2,230695.09,5.55
432202.41,10.4,5.22,231133.09,5.56
432602.85,10.41,5.24,231298.07,5.56
432551.12,10.41,5.24,231298.07,5.57
432921.84,10.42,5.25,231298.07,5.57
433058.67,10.42,5.25,231298.07,5.57
433195.49,10.43,5.26,231302.05,5.57
433143.77,10.43,5.26,231298.07,5.57
433092.04,10.43,5.26,231298.07,5.57
432988.6,10.43,5.26,232114.24,5.59
432936.87,10.44,5.26,232114.24,5.6
432885.15,10.44,5.26,232114.24,5.6
432833.42,10.44,5.27,232114.24,5.6
432623.02,10.43,5.26,231873.43,5.59
432416.12,10.44,5.27,232031.05,5.6
432364.4,10.44,5.27,231873.43,5.6
432312.67,10.44,5.27,231873.43,5.6
431898.81,10.43,5.26,231459.57,5.59
431847.09,10.43,5.26,231459.57,5.59
431795.36,10.44,5.26,231459.57,5.59
431743.64,10.44,5.26,231513.76,5.6
431691.92,10.44,5.27,231460.0,5.6
431640.19,10.44,5.27,231499.79,5.6
431277.75,10.43,5.26,231103.59,5.59
431735.21,10.44,5.27,231748.73,5.61
431683.49,10.45,5.27,231748.73,5.61
431631.76,10.45,5.28,231748.73,5.61
431600.85,10.45,5.28,231593.37,5.61
431549.13,10.45,5.28,231593.37,5.61
431497.41,10.45,5.28,231606.3,5.61
431634.23,10.46,5.28,231601.8,5.61
431582.51,10.46,5.28,231597.36,5.61
431953.22,10.47,5.29,232153.69,5.63
431901.5,10.47,5.3,232139.98,5.63
431849.78,10.47,5.3,232139.98,5.63
432122.18,10.48,5.31,232139.98,5.63
431759.74,10.47,5.3,231841.46,5.62
431708.02,10.47,5.3,231841.46,5.62
431656.29,10.47,5.3,231843.8,5.63
431604.57,10.47,5.3,231841.46,5.63
431552.84,10.48,5.3,232111.02,5.63
431552.84,10.48,5.3,232111.02,5.63
431501.12,10.48,5.3,232213.47,5.64
431449.4,10.48,5.31,232150.65,5.64
431245.27,10.47,5.3,231961.46,5.63
431517.67,10.48,5.31,231961.46,5.63
431465.95,10.48,5.31,231961.46,5.64
431602.77,10.49,5.32,231961.46,5.64
431398.64,10.48,5.31,231963.01,5.64
431769.36,10.49,5.32,231961.46,5.64
431717.64,10.5,5.32,231961.46,5.64
431854.46,10.5,5.33,231961.46,5.64
431991.29,10.51,5.33,232905.39,5.66
431658.44,10.5,5.33,232572.54,5.66
431296.0,10.49,5.32,232249.11,5.65
431244.27,10.49,5.32,232344.48,5.65
431192.55,10.49,5.32,232344.48,5.65
431140.83,10.5,5.32,232344.48,5.66
431519.51,10.51,5.33,232344.48,5.66
431159.1,10.5,5.33,232410.06,5.66
431295.93,10.5,5.33,232358.69,5.66
431749.3,10.52,5.34,232344.48,5.66
431658.08,10.51,5.34,232570.09,5.66
432028.8,10.52,5.35,232527.39,5.66
431977.07,10.53,5.35,232376.1,5.66
431662.54,10.52,5.35,233242.47,5.68
431610.82,10.52,5.35,233242.47,5.69
431559.09,10.52,5.35,233242.47,5.69
431910.96,10.53,5.36,233510.64,5.69
431910.96,10.53,5.36,233510.64,5.69
431859.24,10.53,5.36,234468.52,5.72
431999.15,10.54,5.37,235052.98,5.73
432218.65,10.55,5.37,234096.15,5.71
433166.78,10.57,5.4,235468.63,5.75
433115.06,10.57,5.4,235468.63,5.75
433063.34,10.57,5.4,235468.63,5.75
432687.17,10.57,5.4,234700.64,5.73
432343.24,10.56,5.39,234374.48,5.73
431929.45,10.57,5.4,234374.48,5.74
432300.16,10.58,5.41,234423.33,5.74
432248.44,10.58,5.41,234383.94,5.74
432232.33,10.59,5.41,234703.38,5.75
433137.31,10.61,5.44,236230.81,5.79
433137.31,10.61,5.44,236230.81,5.79
433149.1,10.61,5.44,235904.48,5.78
433097.38,10.61,5.44,235904.48,5.78
433045.65,10.62,5.44,235904.48,5.78
432993.93,10.62,5.44,235906.17,5.78
432942.2,10.62,5.45,235915.79,5.79
432890.48,10.62,5.45,235948.9,5.79
433480.53,10.64,5.46,237528.49,5.83
433428.81,10.64,5.46,237528.49,5.83
433377.08,10.64,5.47,237528.49,5.83
433805.27,10.65,5.48,237219.52,5.82
433492.82,10.65,5.47,236735.26,5.81
433441.1,10.65,5.47,236746.07,5.82
433389.37,10.65,5.48,236927.77,5.82
433389.37,10.65,5.48,236927.77,5.82
432968.41,10.64,5.47,236536.99,5.81
432916.69,10.64,5.47,236406.59,5.81
433242.05,10.65,5.48,236377.86,5.81
432978.71,10.64,5.47,237005.39,5.83
432838.71,10.64,5.47,236865.39,5.82
433723.93,10.66,5.49,237368.84,5.84
433392.91,10.66,5.49,236957.71,5.83
433341.19,10.66,5.49,236957.71,5.83
433478.02,10.66,5.49,236957.71,5.83
432478.02,10.64,5.47,235957.71,5.81
432856.7,10.65,5.48,235958.09,5.81
432575.31,10.65,5.47,235694.87,5.8
432712.13,10.65,5.48,235694.55,5.8
432351.72,10.65,5.47,235694.48,5.8
432713.87,10.66,5.48,235797.48,5.81
432662.15,10.66,5.48,235828.32,5.81
432987.51,10.67,5.49,235694.48,5.81
432935.79,10.67,5.5,236963.97,5.84
432884.06,10.67,5.5,236963.97,5.84
433020.89,10.67,5.5,236963.97,5.84
432969.17,10.68,5.5,236963.97,5.84
433105.99,10.68,5.51,236973.5,5.84
433476.71,10.69,5.52,236964.79,5.84
433613.54,10.7,5.52,236963.97,5.85
433251.09,10.69,5.52,237496.57,5.86
433199.37,10.69,5.52,237483.22,5.86
433336.2,10.7,5.52,237735.3,5.87
433473.02,10.7,5.53,237735.3,5.87
433421.3,10.7,5.53,237735.3,5.87
433369.57,10.7,5.53,237737.22,5.87
433740.29,10.72,5.54,237737.3,5.87
433688.57,10.72,5.54,237735.39,5.87
433636.84,10.72,5.55,237735.42,5.88
433585.12,10.72,5.55,238293.9,5.89
433426.57,10.72,5.54,238145.28,5.89
433374.84,10.72,5.54,238133.29,5.89
433323.12,10.72,5.55,238133.29,5.89
433459.95,10.72,5.55,238133.29,5.89
433408.22,10.73,5.55,238133.29,5.89
433733.59,10.74,5.56,238137.14,5.89
433681.86,10.74,5.56,238142.48,5.9
433630.14,10.74,5.57,238133.31,5.9
433578.41,10.74,5.57,238735.79,5.91
433526.69,10.74,5.57,238680.73,5.91
433474.97,10.74,5.57,238680.73,5.91
433611.79,10.75,5.58,238680.73,5.92
433274.7,10.74,5.57,238227.16,5.91
433274.7,10.74,5.57,238227.16,5.91
433411.53,10.75,5.57,238227.16,5.91
433359.8,10.75,5.57,238229.0,5.91
433308.08,10.75,5.58,238227.16,5.91
433256.36,10.75,5.58,238227.16,5.91
433204.63,10.75,5.58,238687.94,5.92
433046.08,10.75,5.58,238562.62,5.92
432994.36,10.75,5.58,238459.29,5.92
432942.63,10.75,5.58,238459.29,5.92
433079.46,10.76,5.58,238459.29,5.92
433216.29,10.76,5.59,238459.29,5.92
432853.84,10.75,5.58,238160.69,5.92
432802.12,10.76,5.58,238160.69,5.92
432750.4,10.76,5.58,238162.6,5.92
433121.11,10.77,5.59,238161.64,5.92
432758.67,10.76,5.59,238160.69,5.92
432706.95,10.76,5.59,238709.92,5.94
432655.22,10.76,5.59,238582.84,5.93
432603.5,10.76,5.59,238582.84,5.94
432974.22,10.77,5.6,238582.84,5.94
432922.49,10.78,5.6,238582.84,5.94
432870.77,10.78,5.6,238583.5,5.94
432819.04,10.78,5.61,238583.24,5.94
432767.32,10.78,5.61,238910.94,5.95
432767.32,10.78,5.61,238910.94,5.95
432727.47,10.78,5.61,238943.3,5.95
432663.87,10.78,5.61,238990.53,5.96
432612.15,10.78,5.61,238990.53,5.96
432748.97,10.79,5.62,238990.53,5.96
433021.38,10.8,5.63,238990.53,5.96
432969.66,10.8,5.63,238996.66,5.96
432917.93,10.8,5.63,238998.43,5.96
432917.93,10.8,5.63,238998.43,5.96
432623.8,10.79,5.62,238990.53,5.96
432432.81,10.79,5.62,238885.71,5.96
432070.36,10.78,5.61,238538.03,5.95
432018.64,10.78,5.61,238805.62,5.96
431966.91,10.79,5.61,238793.53,5.96
431729.83,10.78,5.61,238574.77,5.96
431678.1,10.78,5.61,238537.57,5.96
431626.38,10.78,5.61,238537.57,5.96
431574.65,10.78,5.61,238537.57,5.96
431522.93,10.79,5.61,238538.43,5.96
431471.21,10.79,5.61,238538.94,5.96
431471.21,10.79,5.61,238538.94,5.96
431312.66,10.78,5.61,238379.54,5.96
431683.37,10.79,5.62,238378.84,5.96
431469.33,10.79,5.62,238378.17,5.96
431417.6,10.79,5.62,238656.74,5.97
431870.98,10.8,5.63,238609.02,5.97
431495.88,10.8,5.62,238847.13,5.98
431444.16,10.8,5.62,238706.11,5.97
431392.43,10.8,5.63,238706.11,5.97
431340.71,10.8,5.63,238707.81,5.98
431613.11,10.81,5.64,238706.81,5.98
431749.94,10.81,5.64,238716.3,5.98
431698.22,10.81,5.64,238707.42,5.98
431646.49,10.82,5.64,238707.67,5.98
431594.77,10.82,5.65,239263.92,6.0
431594.77,10.82,5.65,239263.92,6.0
431543.04,10.82,5.65,239191.16,6.0
431491.32,10.82,5.65,239191.16,6.0
431439.6,10.82,5.65,239191.16,6.0
431387.87,10.82,5.65,239191.16,6.0
431336.15,10.82,5.65,239196.1,6.0
431284.42,10.83,5.65,239192.94,6.0
430284.42,10.8,5.63,238192.94,5.98
430232.7,10.81,5.63,238196.62,5.98
430192.85,10.81,5.63,238370.83,5.99
430129.25,10.81,5.64,238191.16,5.99
430266.08,10.81,5.64,238191.16,5.99
430214.35,10.82,5.64,238191.16,5.99
430055.8,10.81,5.64,238033.27,5.98
430004.08,10.81,5.64,238033.27,5.99
429952.35,10.81,5.64,238086.92,5.99
429900.63,10.82,5.64,238078.92,5.99
430271.35,10.83,5.65,238033.27,5.99
430408.17,10.83,5.66,238757.28,6.01
430356.45,10.83,5.66,238803.28,6.01
429994.01,10.83,5.65,238469.92,6.0
429942.28,10.83,5.65,238469.92,6.01
430214.69,10.84,5.66,238469.92,6.01
430162.97,10.84,5.66,238484.47,6.01
430111.24,10.84,5.67,238473.47,6.01
430059.52,10.84,5.67,238906.28,6.02
430196.34,10.85,5.67,238505.09,6.01
