name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
1005-openb-node-0442,,T4,96,4,412316860416,15109,6,37540,412316860416,0,0,30,453,0,0,190,2870,0,0,0,0,0,0,0,0,220,3323
1006-openb-node-0296,,T4,104,2,549755813888,15109,3,76700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007-openb-node-0166,,V100M32,96,8,824633720832,32510,9,330,824633720832,0,0,0,0,0,0,350,11378,0,0,0,0,0,0,530,17230,880,28608
1008-openb-node-0315,,T4,104,2,549755813888,15109,4,60700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009-openb-node-0070,,T4,104,2,549755813888,15109,4,53448,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
1010-openb-node-0960,,G2,96,8,412316860416,20000,11,86,412316860416,0,0,0,0,0,0,30,600,0,0,530,10600,190,3800,680,13600,1430,28600
1011-openb-node-0465,,G2,96,8,412316860416,20000,9,9132,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,60,1200,250,5000
1012-openb-node-1068,,G2,96,8,412316860416,20000,10,6636,412316860416,0,0,0,0,0,0,530,10600,0,0,130,2600,190,3800,1000,20000,1850,37000
1013-openb-node-0401,,G2,96,8,412316860416,20000,10,836,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800,190,3800,570,11400
1014-openb-node-1125,,T4,104,2,549755813888,15109,7,37940,549755813888,60,906,30,453,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
1015-openb-node-0413,,T4,104,2,549755813888,15109,2,90038,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
1016-openb-node-0342,,V100M32,48,4,395136991232,32510,3,1940,395136991232,0,0,0,0,0,0,1000,32510,0,0,0,0,0,0,0,0,1000,32510
1017-openb-node-0566,,T4,104,2,549755813888,15109,7,6592,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
1018-openb-node-0130,,T4,104,2,549755813888,15109,2,84500,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019-openb-node-0429,,G2,96,8,412316860416,20000,9,1132,412316860416,0,0,0,0,0,0,630,12600,190,3800,190,3800,190,3800,190,3800,1390,27800
1020-openb-node-0139,,T4,104,2,549755813888,15109,5,45196,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
