ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
840102.07,14.73,1.38,333481.99,5.85
839953.6,14.73,1.38,333426.29,5.85
839805.13,14.73,1.38,333353.84,5.85
839656.66,14.73,1.38,333298.15,5.85
839988.47,14.73,1.39,333084.0,5.84
840670.93,14.75,1.4,333252.83,5.85
841002.75,14.76,1.41,333013.55,5.84
841000.35,14.76,1.41,332953.69,5.84
840851.88,14.76,1.41,332840.76,5.84
840148.82,14.75,1.4,332080.76,5.83
840000.35,14.75,1.4,332065.54,5.83
840000.35,14.75,1.4,332065.54,5.83
839851.88,14.75,1.4,332022.88,5.83
839703.41,14.75,1.4,331937.39,5.83
839988.77,14.75,1.41,332009.55,5.83
839840.3,14.75,1.41,331896.44,5.83
839691.83,14.75,1.41,331881.41,5.83
838970.07,14.74,1.4,331134.51,5.82
839148.47,14.75,1.41,331537.11,5.83
838999.99,14.75,1.41,331424.0,5.83
839120.29,14.75,1.41,331462.32,5.83
839169.24,14.75,1.41,331026.65,5.82
838842.37,14.75,1.41,330779.54,5.82
838842.37,14.75,1.41,330779.54,5.82
838842.37,14.75,1.41,330779.54,5.82
838120.61,14.74,1.4,330057.78,5.8
837823.67,14.74,1.4,329929.64,5.8
837762.18,14.74,1.4,329772.79,5.8
837613.71,14.74,1.4,329757.76,5.8
837239.88,14.73,1.39,329535.58,5.8
837091.41,14.73,1.39,329423.72,5.8
837269.81,14.74,1.4,329462.66,5.8
836972.94,14.73,1.39,329171.94,5.8
837013.17,14.74,1.39,329437.1,5.8
837053.4,14.74,1.4,329517.22,5.8
836904.93,14.74,1.4,329500.94,5.8
836945.16,14.74,1.4,329619.38,5.81
836945.16,14.74,1.4,329509.49,5.8
836945.16,14.74,1.4,329509.49,5.8
836351.28,14.74,1.4,329169.9,5.8
836583.38,14.75,1.41,329062.96,5.8
836434.91,14.75,1.41,328990.51,5.8
836286.44,14.75,1.41,328934.81,5.8
836137.97,14.75,1.41,328904.16,5.8
835070.49,14.75,1.41,328686.39,5.81
834922.02,14.75,1.41,328583.04,5.81
834773.55,14.75,1.41,328556.51,5.81
834625.08,14.75,1.41,328454.9,5.8
833557.61,14.75,1.41,328237.12,5.81
833409.13,14.75,1.41,328210.58,5.81
833260.66,14.75,1.41,328108.97,5.81
833300.9,14.76,1.41,328650.35,5.82
833632.71,14.76,1.42,328411.07,5.82
833681.66,14.77,1.42,327975.4,5.81
833533.19,14.77,1.42,327948.87,5.81
833384.72,14.77,1.42,327847.26,5.81
833236.25,14.77,1.42,327804.6,5.81
833087.78,14.77,1.42,327719.11,5.81
832939.31,14.77,1.42,327606.0,5.81
832790.84,14.77,1.42,327590.96,5.81
832642.37,14.77,1.42,327518.51,5.81
832888.96,14.77,1.43,327668.02,5.81
832740.49,14.77,1.43,327612.33,5.81
832592.02,14.77,1.43,327539.88,5.81
831870.26,14.76,1.42,326818.12,5.8
830802.78,14.76,1.42,326600.34,5.8
831088.14,14.77,1.43,326687.62,5.81
830939.67,14.77,1.43,326631.93,5.81
830939.67,14.77,1.43,326624.95,5.81
830599.1,14.77,1.42,326260.11,5.8
830639.33,14.77,1.42,326537.96,5.81
830679.56,14.77,1.43,326618.07,5.81
830531.09,14.77,1.43,326504.96,5.81
830167.26,14.77,1.42,326265.04,5.8
834482.65,14.84,1.5,333865.86,5.94
834334.18,14.84,1.5,333850.82,5.94
834185.71,14.84,1.5,333732.57,5.94
834037.24,14.84,1.5,333716.83,5.94
833888.77,14.84,1.5,333605.25,5.94
833888.77,14.84,1.5,333605.25,5.94
833740.3,14.84,1.5,333588.69,5.94
833533.43,14.84,1.5,333459.54,5.94
833533.43,14.84,1.5,333459.54,5.94
833533.43,14.84,1.5,333459.54,5.94
833533.43,14.84,1.5,333459.54,5.94
833384.96,14.84,1.5,333412.77,5.94
833425.19,14.84,1.5,333531.21,5.94
833465.42,14.85,1.5,333611.33,5.94
833465.42,14.85,1.5,333611.33,5.94
833750.78,14.85,1.51,333896.35,5.95
833465.29,14.85,1.5,333621.48,5.94
833316.82,14.85,1.5,333534.25,5.94
833357.06,14.85,1.51,333614.36,5.94
833967.11,14.86,1.52,333653.33,5.95
833818.64,14.86,1.52,333541.75,5.95
833818.64,14.86,1.52,333541.75,5.95
833670.17,14.86,1.52,333525.18,5.95
833939.4,14.87,1.53,333918.69,5.95
833979.64,14.87,1.53,333998.8,5.96
834292.75,14.88,1.54,333785.89,5.95
834144.28,14.88,1.54,333743.23,5.95
833856.58,14.88,1.53,333419.88,5.95
833708.11,14.88,1.53,333334.4,5.95
833565.97,14.87,1.53,333314.5,5.95
833417.5,14.87,1.53,333201.39,5.95
833417.5,14.87,1.53,333201.39,5.95
833417.5,14.87,1.53,333201.39,5.95
833457.74,14.88,1.53,333319.83,5.95
833497.97,14.88,1.54,333399.94,5.95
833349.5,14.88,1.54,333384.91,5.95
833724.64,14.89,1.54,333730.48,5.96
834022.6,14.9,1.55,333457.34,5.96
834335.71,14.9,1.56,333256.3,5.95
834648.83,14.91,1.57,333055.26,5.95
834500.36,14.91,1.57,332942.15,5.95
834540.59,14.92,1.57,333022.26,5.95
834580.82,14.92,1.57,333140.71,5.95
833877.77,14.91,1.57,332392.58,5.94
833729.29,14.91,1.57,332377.54,5.94
833414.24,14.9,1.56,332214.9,5.94
833955.81,14.91,1.57,331862.28,5.94
833747.88,14.91,1.57,332013.12,5.94
833524.3,14.91,1.57,331753.86,5.93
833375.83,14.91,1.57,331681.41,5.93
833375.83,14.91,1.57,331681.41,5.93
833227.36,14.91,1.57,331625.71,5.93
832539.46,14.9,1.56,330937.82,5.92
832390.99,14.9,1.56,330818.87,5.92
832431.23,14.9,1.56,330898.98,5.92
832282.75,14.9,1.56,330883.94,5.93
832134.28,14.9,1.56,330811.49,5.92
832174.52,14.91,1.56,330929.93,5.93
831952.82,14.9,1.56,330680.09,5.92
831804.35,14.9,1.56,330624.39,5.92
831655.88,14.9,1.56,330597.85,5.92
831507.4,14.9,1.56,330496.24,5.92
831820.52,14.91,1.57,330295.2,5.92
831672.05,14.91,1.57,330268.67,5.92
831672.05,14.91,1.57,330268.67,5.92
831523.58,14.91,1.57,330167.06,5.92
830820.52,14.9,1.56,329407.06,5.91
831264.97,14.91,1.57,329441.74,5.91
831264.97,14.91,1.57,329441.74,5.91
831562.92,14.92,1.57,329168.6,5.91
831387.71,14.92,1.57,329433.79,5.91
831387.71,14.92,1.57,329433.79,5.91
831427.94,14.92,1.58,329590.38,5.91
831140.24,14.91,1.57,329280.89,5.91
831524.1,14.92,1.58,329106.72,5.91
831375.63,14.92,1.58,329064.06,5.91
831227.16,14.92,1.58,328978.57,5.91
831271.25,14.92,1.58,329095.04,5.91
831122.77,14.92,1.58,329022.59,5.91
831122.77,14.92,1.58,329022.59,5.91
830825.83,14.92,1.58,328894.45,5.91
830677.36,14.92,1.58,328838.75,5.91
830529.47,14.92,1.58,328605.41,5.9
830381.0,14.92,1.58,328578.87,5.9
830381.0,14.92,1.58,328578.87,5.9
830381.0,14.92,1.58,328578.87,5.9
830381.0,14.92,1.58,328578.87,5.9
830232.52,14.92,1.58,328477.26,5.9
830517.88,14.93,1.59,328564.55,5.91
830517.88,14.93,1.59,328564.55,5.91
830369.41,14.93,1.59,328521.89,5.91
830369.41,14.93,1.59,328521.89,5.91
830220.94,14.93,1.59,328436.4,5.91
830072.47,14.93,1.59,328409.87,5.91
829847.21,14.93,1.58,328486.66,5.91
830132.57,14.93,1.59,328743.44,5.91
830132.57,14.93,1.59,328743.44,5.91
829758.74,14.93,1.58,328457.54,5.91
830590.35,14.94,1.6,328762.99,5.91
830590.35,14.94,1.6,328762.99,5.91
830441.88,14.94,1.6,328661.38,5.91
829738.82,14.93,1.59,327901.38,5.9
829035.76,14.92,1.58,327141.39,5.89
828877.06,14.92,1.58,326987.77,5.89
828189.16,14.91,1.57,326299.88,5.87
828367.56,14.92,1.57,326338.82,5.88
828219.09,14.92,1.57,326226.96,5.88
828060.39,14.91,1.57,326073.6,5.87
827911.92,14.91,1.57,326057.32,5.87
828216.74,14.92,1.58,326664.01,5.88
828068.27,14.92,1.58,326550.9,5.88
827919.8,14.92,1.58,326535.86,5.88
827418.24,14.91,1.57,325989.37,5.88
827269.77,14.91,1.57,325876.44,5.87
827121.3,14.91,1.57,325861.22,5.88
826758.01,14.91,1.56,325439.65,5.87
826461.14,14.9,1.56,325207.44,5.86
826312.67,14.9,1.56,325180.9,5.87
826164.2,14.9,1.56,325079.29,5.86
826015.72,14.9,1.56,324966.36,5.86
826698.18,14.92,1.57,325135.19,5.87
826311.27,14.91,1.57,324680.2,5.86
826162.8,14.91,1.57,324664.98,5.86
826014.33,14.91,1.57,324553.12,5.86
825865.86,14.91,1.57,324536.84,5.86
825726.1,14.91,1.57,323908.46,5.85
825475.91,14.91,1.57,323575.8,5.84
825475.91,14.91,1.57,323575.8,5.84
825327.44,14.91,1.57,323533.14,5.85
825376.39,14.91,1.57,323097.47,5.84
825314.91,14.92,1.57,322940.62,5.84
825029.42,14.91,1.57,322665.75,5.83
824880.95,14.91,1.57,322580.26,5.83
824732.48,14.91,1.57,322467.15,5.83
824584.01,14.91,1.57,322452.12,5.83
824624.24,14.91,1.57,322532.23,5.83
824802.64,14.92,1.58,322756.23,5.84
825464.51,14.93,1.59,322841.01,5.84
825316.04,14.93,1.59,322798.35,5.84
825167.57,14.93,1.59,322712.86,5.84
825207.8,14.94,1.59,322602.61,5.84
825059.33,14.94,1.59,322576.07,5.84
825059.33,14.94,1.59,322576.07,5.84
824910.86,14.94,1.59,322474.46,5.84
824613.92,14.94,1.59,322346.31,5.84
823546.44,14.94,1.59,322128.54,5.84
823546.44,14.94,1.59,322128.54,5.84
823859.56,14.95,1.6,321915.63,5.84
823652.69,14.94,1.6,321786.47,5.84
824027.84,14.95,1.61,322481.41,5.85
823324.78,14.94,1.6,321733.28,5.84
823517.6,14.95,1.6,321466.49,5.83
822934.84,14.94,1.6,320772.24,5.82
823266.65,14.95,1.6,320532.96,5.82
823160.74,14.95,1.6,320328.8,5.82
823281.03,14.95,1.61,320367.13,5.82
823566.39,14.96,1.61,320454.41,5.82
823341.22,14.95,1.61,319956.15,5.81
823192.75,14.95,1.61,319929.61,5.81
823044.28,14.95,1.61,319828.0,5.81
822895.81,14.95,1.61,319801.47,5.81
822747.34,14.95,1.61,319699.86,5.81
822747.34,14.95,1.61,319661.36,5.81
822787.57,14.96,1.61,320057.62,5.82
823397.63,14.97,1.63,320096.58,5.82
823100.68,14.97,1.63,319968.44,5.82
822588.87,14.96,1.62,319462.62,5.81
822440.4,14.96,1.62,319419.96,5.81
822440.4,14.96,1.62,319419.96,5.81
822291.93,14.96,1.62,319334.48,5.81
822470.33,14.97,1.63,319373.42,5.81
822470.33,14.97,1.63,319373.42,5.81
822269.93,14.97,1.62,319264.1,5.81
822310.16,14.97,1.63,319529.27,5.82
821588.4,14.96,1.61,318807.51,5.8
821224.57,14.95,1.61,318449.43,5.8
821076.1,14.95,1.61,318422.89,5.8
821076.1,14.95,1.61,318422.89,5.8
820927.63,14.95,1.61,318321.28,5.8
820779.16,14.95,1.61,318278.39,5.8
820779.16,14.95,1.61,318278.39,5.8
820819.39,14.96,1.61,318358.51,5.8
820670.92,14.96,1.61,318273.25,5.8
820374.05,14.95,1.61,318055.37,5.8
820234.3,14.95,1.61,317338.61,5.78
819984.11,14.95,1.61,317094.34,5.78
819835.64,14.95,1.61,317067.8,5.78
820210.78,14.96,1.61,317413.37,5.79
820062.31,14.96,1.61,317311.76,5.79
820375.43,14.97,1.62,317110.72,5.78
820226.96,14.97,1.62,316997.62,5.78
820226.96,14.97,1.62,316997.62,5.78
827039.19,15.09,1.75,324780.01,5.93
827159.48,15.09,1.75,324818.33,5.93
827199.71,15.1,1.75,324898.44,5.93
827051.24,15.1,1.75,324883.41,5.93
827051.24,15.1,1.75,324773.53,5.93
826348.19,15.09,1.74,324013.53,5.91
826199.71,15.09,1.74,323970.87,5.92
826239.95,15.09,1.74,324089.31,5.92
825924.9,15.08,1.74,323926.66,5.92
825776.42,15.08,1.74,323841.18,5.92
825627.95,15.08,1.74,323814.64,5.92
825479.48,15.08,1.74,323713.03,5.92
825331.01,15.08,1.74,323640.58,5.91
825182.54,15.08,1.74,323584.89,5.92
825042.79,15.08,1.74,322956.51,5.9
824792.6,15.08,1.74,322623.85,5.9
825086.14,15.09,1.75,322586.1,5.9
824937.67,15.09,1.75,322473.68,5.9
823870.2,15.09,1.75,322265.94,5.9
823721.73,15.09,1.75,322250.21,5.9
823573.25,15.09,1.75,322138.35,5.9
823424.78,15.09,1.75,322122.07,5.9
823465.02,15.09,1.75,322531.81,5.91
824075.07,15.11,1.77,322570.77,5.91
824373.03,15.12,1.77,322297.62,5.91
824001.01,15.11,1.77,322050.85,5.91
824376.16,15.12,1.78,322132.52,5.91
824227.69,15.12,1.78,322060.07,5.91
824079.22,15.12,1.78,322004.37,5.91
823930.75,15.12,1.78,321977.84,5.91
823242.85,15.11,1.77,321289.94,5.9
823242.85,15.11,1.77,321289.94,5.9
823283.08,15.11,1.77,321633.96,5.9
823134.61,15.11,1.77,321532.35,5.9
822740.99,15.11,1.76,321256.94,5.9
822825.91,15.11,1.76,321643.14,5.91
823066.73,15.11,1.77,320936.69,5.89
822918.26,15.11,1.77,320894.03,5.89
822769.79,15.11,1.77,320808.55,5.89
822621.31,15.11,1.77,320695.44,5.89
822462.61,15.11,1.77,320541.3,5.89
822712.93,15.12,1.77,321209.38,5.9
822451.85,15.11,1.77,320906.7,5.9
822303.38,15.11,1.77,320891.66,5.9
822154.91,15.11,1.77,320778.74,5.9
822006.43,15.11,1.77,320763.52,5.9
821857.96,15.11,1.77,320650.41,5.9
821857.96,15.11,1.77,320650.41,5.9
822090.07,15.12,1.78,320543.46,5.9
821941.59,15.12,1.78,320528.43,5.9
822119.99,15.13,1.78,321223.4,5.91
822417.95,15.13,1.79,320950.25,5.91
822538.24,15.14,1.79,320988.58,5.91
822578.47,15.14,1.8,321068.69,5.91
822430.0,15.14,1.8,320956.28,5.91
822470.23,15.14,1.8,321074.72,5.91
826700.71,15.22,1.88,328282.36,6.04
826012.82,15.21,1.87,327594.47,6.03
825864.35,15.21,1.87,327578.73,6.03
825864.35,15.21,1.87,327540.24,6.03
825913.3,15.21,1.87,327104.57,6.03
825764.83,15.21,1.87,326991.46,6.02
825467.96,15.21,1.87,326625.0,6.02
825406.47,15.21,1.87,326468.16,6.02
825258.0,15.21,1.87,326453.12,6.02
825571.11,15.22,1.87,326240.21,6.01
826254.46,15.23,1.89,332577.0,6.13
832383.35,15.34,2.0,334022.6,6.16
832423.58,15.35,2.0,334102.71,6.16
831720.52,15.34,1.99,333354.58,6.15
831760.75,15.34,2.0,333473.03,6.15
831612.28,15.34,2.0,333360.61,6.15
831790.68,15.35,2.0,333399.56,6.15
831642.21,15.35,2.0,333383.83,6.15
831493.74,15.35,2.0,333272.25,6.15
831493.74,15.35,2.0,333224.95,6.15
831345.27,15.35,2.0,333208.39,6.15
831196.8,15.35,2.0,333089.43,6.15
831196.8,15.35,2.0,333137.27,6.15
831048.33,15.35,2.0,333122.23,6.15
831048.33,15.35,2.0,333074.4,6.15
830899.85,15.35,2.0,333031.74,6.15
830940.09,15.35,2.01,333296.9,6.16
830791.62,15.35,2.01,333211.42,6.16
831076.98,15.36,2.01,333298.7,6.16
830786.4,15.35,2.01,333068.99,6.15
831099.52,15.36,2.02,332856.08,6.15
830951.05,15.36,2.02,332829.55,6.15
831129.45,15.36,2.02,333217.02,6.16
830980.98,15.36,2.02,333115.41,6.16
830387.09,15.37,2.02,332775.81,6.16
830700.21,15.37,2.03,332562.9,6.15
830551.74,15.37,2.03,332520.24,6.16
830554.33,15.37,2.03,332531.72,6.16
829851.27,15.36,2.02,331783.59,6.14
829851.27,15.36,2.02,331834.62,6.14
829477.44,15.36,2.01,331612.45,6.14
828774.38,15.35,2.0,330864.32,6.13
828814.61,15.35,2.01,330944.43,6.13
828607.74,15.35,2.0,330815.28,6.13
828459.27,15.35,2.0,330729.79,6.13
828744.63,15.35,2.01,331014.82,6.13
829057.75,15.36,2.02,330813.78,6.13
828909.28,15.36,2.02,330700.67,6.13
828949.51,15.37,2.02,330780.78,6.13
828801.04,15.37,2.02,330765.74,6.13
829114.16,15.38,2.03,330564.71,6.13
829154.39,15.38,2.03,330683.15,6.13
829005.92,15.38,2.04,330571.51,6.13
828857.45,15.38,2.04,330549.16,6.13
828897.68,15.38,2.04,330629.27,6.14
829166.91,15.39,2.04,331022.78,6.14
829018.44,15.39,2.04,330910.37,6.14
828869.97,15.39,2.04,330894.63,6.14
828496.14,15.38,2.04,330644.97,6.14
828347.67,15.38,2.04,330531.86,6.14
828199.2,15.38,2.04,330516.82,6.14
828050.72,15.38,2.04,330474.16,6.14
828090.96,15.39,2.04,330554.27,6.14
828090.96,15.39,2.04,330522.7,6.14
828090.96,15.39,2.04,330558.25,6.14
828131.19,15.39,2.05,330676.69,6.14
828131.19,15.39,2.05,330676.69,6.14
828021.19,15.39,2.04,330566.69,6.14
828199.59,15.39,2.05,330605.64,6.14
828051.12,15.39,2.05,330520.15,6.14
827902.65,15.39,2.05,330447.7,6.14
828081.04,15.4,2.05,330941.35,6.15
827784.17,15.39,2.05,330650.62,6.15
827784.17,15.39,2.05,330650.62,6.15
827635.7,15.39,2.05,330594.93,6.15
827921.06,15.4,2.06,330682.21,6.15
827921.06,15.4,2.06,330682.21,6.15
827961.3,15.4,2.06,330960.06,6.16
828001.53,15.41,2.06,331040.18,6.16
828041.76,15.41,2.07,331158.62,6.16
827893.29,15.41,2.07,331132.08,6.16
827744.82,15.41,2.07,331030.47,6.16
827596.35,15.41,2.07,330918.06,6.16
827596.35,15.41,2.07,330918.06,6.16
827437.64,15.41,2.06,330797.33,6.16
827477.88,15.41,2.07,330877.45,6.16
827329.41,15.41,2.07,330861.71,6.16
827369.64,15.41,2.07,330980.16,6.17
827221.17,15.41,2.07,330953.62,6.17
827072.7,15.41,2.07,330852.01,6.17
827385.81,15.42,2.08,330650.97,6.16
827011.98,15.42,2.07,330401.3,6.16
827052.21,15.42,2.08,330481.42,6.16
827052.21,15.42,2.08,330481.42,6.16
827052.21,15.42,2.08,330481.42,6.16
827092.45,15.42,2.08,330599.86,6.16
826804.74,15.42,2.08,330276.51,6.16
827090.1,15.43,2.08,330348.67,6.16
826022.63,15.43,2.08,330130.89,6.17
825874.16,15.43,2.08,330088.23,6.17
825510.33,15.42,2.08,330078.4,6.17
825361.85,15.42,2.08,329992.92,6.17
825693.67,15.43,2.09,329753.64,6.16
826025.49,15.44,2.1,329514.36,6.16
826025.49,15.44,2.1,329514.36,6.16
825877.02,15.44,2.1,329401.25,6.16
825728.55,15.44,2.1,329386.21,6.16
825580.08,15.44,2.1,329274.35,6.16
825580.08,15.44,2.1,329274.35,6.16
825283.21,15.44,2.09,328917.79,6.15
825065.9,15.43,2.09,328703.59,6.15
824917.43,15.43,2.09,328687.31,6.15
824768.96,15.43,2.09,328574.2,6.15
824768.96,15.43,2.09,328574.2,6.15
825054.32,15.44,2.1,328828.87,6.15
824905.85,15.44,2.1,328813.83,6.15
824202.79,15.43,2.09,328053.83,6.14
824202.79,15.43,2.09,328098.71,6.14
823499.73,15.42,2.08,327338.72,6.13
823499.73,15.42,2.08,327293.83,6.13
823125.9,15.41,2.07,326978.69,6.12
822422.84,15.4,2.06,326218.69,6.11
823084.72,15.42,2.07,326303.47,6.11
822936.24,15.42,2.07,326260.81,6.11
822936.24,15.42,2.07,326306.54,6.11
822787.77,15.42,2.08,326221.05,6.11
822980.6,15.43,2.08,325954.26,6.11
822980.6,15.43,2.08,325954.26,6.11
822832.13,15.43,2.08,325911.6,6.11
822683.65,15.43,2.08,325826.12,6.11
822969.01,15.43,2.09,325913.4,6.11
823147.41,15.44,2.09,326300.87,6.12
822425.65,15.43,2.08,325579.11,6.11
822277.18,15.43,2.08,325466.01,6.11
822128.71,15.43,2.08,325450.97,6.11
821836.9,15.42,2.08,325165.15,6.1
821254.13,15.41,2.07,324470.9,6.09
821294.37,15.42,2.07,324551.01,6.09
821145.9,15.42,2.07,324437.9,6.09
820424.14,15.41,2.06,323716.15,6.08
820217.27,15.4,2.06,323561.96,6.08
820068.8,15.4,2.06,323546.93,6.08
820109.03,15.41,2.06,323665.37,6.08
820149.26,15.41,2.07,323555.12,6.08
820149.26,15.41,2.07,323509.39,6.08
819852.39,15.41,2.06,323370.59,6.08
819892.62,15.41,2.07,323724.28,6.08
819744.15,15.41,2.07,323611.35,6.08
819595.68,15.41,2.07,323596.13,6.08
819595.68,15.41,2.07,323647.77,6.08
819221.85,15.4,2.06,323273.67,6.08
818154.37,15.41,2.06,323055.9,6.08
818439.73,15.41,2.07,323143.18,6.09
818291.26,15.41,2.07,323030.07,6.08
818066.0,15.41,2.07,322832.83,6.08
818298.1,15.42,2.07,323396.95,6.09
818149.63,15.42,2.07,323381.92,6.09
818189.86,15.42,2.08,323462.03,6.1
818041.39,15.42,2.08,323348.92,6.09
817892.92,15.42,2.08,323333.88,6.1
817753.17,15.42,2.08,322705.51,6.09
817753.17,15.42,2.08,322695.69,6.08
817753.17,15.42,2.08,322695.69,6.08
817604.7,15.42,2.08,322583.28,6.08
817354.51,15.42,2.07,322250.61,6.08
817206.04,15.42,2.07,322234.88,6.08
817057.57,15.42,2.08,322208.34,6.08
816909.1,15.42,2.08,322106.73,6.08
816760.62,15.42,2.08,322063.84,6.08
816601.92,15.42,2.07,321910.23,6.08
816453.45,15.42,2.07,321824.97,6.08
815385.97,15.42,2.08,321607.19,6.08
815237.5,15.42,2.08,321580.66,6.08
815035.7,15.42,2.07,321333.65,6.08
814887.23,15.42,2.07,321232.03,6.08
814927.46,15.42,2.08,321350.48,6.08
814778.99,15.42,2.08,321237.55,6.08
814630.52,15.42,2.08,321222.33,6.08
814482.05,15.42,2.08,321110.47,6.08
814482.05,15.42,2.08,321110.47,6.08
814333.58,15.42,2.08,321094.18,6.08
814185.11,15.42,2.08,321067.65,6.08
814637.26,15.43,2.09,320966.27,6.08
814488.79,15.43,2.09,320864.66,6.08
814340.32,15.43,2.09,320751.55,6.08
814191.84,15.43,2.09,320736.51,6.08
813721.22,15.42,2.08,320955.27,6.08
813562.52,15.42,2.08,320802.16,6.08
813414.05,15.42,2.08,320759.27,6.08
813265.58,15.42,2.08,320674.01,6.08
813125.83,15.42,2.08,320045.64,6.07
812875.64,15.42,2.08,319712.98,6.06
812915.87,15.42,2.08,319780.37,6.07
813291.02,15.43,2.09,319862.04,6.07
813103.61,15.43,2.08,319672.68,6.07
812955.14,15.43,2.08,319559.57,6.06
813187.24,15.43,2.09,320264.89,6.08
813038.77,15.43,2.09,320249.85,6.08
813079.0,15.44,2.09,320329.97,6.08
812872.79,15.43,2.09,320033.38,6.08
812724.32,15.43,2.09,319920.27,6.08
812764.55,15.44,2.09,320038.72,6.08
812804.78,15.44,2.1,320118.83,6.08
812612.91,15.44,2.09,320002.56,6.08
812612.91,15.44,2.09,320002.56,6.08
813057.36,15.45,2.1,320405.43,6.09
812906.46,15.44,2.1,320415.15,6.09
812757.99,15.44,2.1,320400.11,6.09
812757.99,15.44,2.1,320400.11,6.09
812609.52,15.44,2.1,320373.57,6.09
812841.62,15.45,2.11,320266.63,6.09
812693.15,15.45,2.11,320165.02,6.09
812321.13,15.44,2.1,319767.71,6.08
812614.68,15.45,2.11,320567.51,6.1
812242.66,15.45,2.1,320145.71,6.09
812094.19,15.45,2.1,320032.6,6.09
811945.72,15.45,2.1,320017.56,6.09
811797.25,15.45,2.1,319905.98,6.09
812459.12,15.46,2.12,319990.76,6.09
812267.25,15.46,2.11,319815.09,6.09
812245.44,15.46,2.11,319799.27,6.09
812245.44,15.46,2.11,319799.27,6.09
812096.96,15.46,2.12,319782.71,6.09
811948.49,15.46,2.12,319740.05,6.09
811800.02,15.46,2.12,319654.56,6.09
812085.38,15.47,2.12,319726.72,6.09
812317.49,15.47,2.13,320337.69,6.1
811250.01,15.47,2.13,320119.91,6.11
811250.01,15.47,2.13,320119.91,6.11
811250.01,15.47,2.13,320119.91,6.11
811250.01,15.47,2.13,320119.91,6.11
811290.24,15.48,2.13,320200.03,6.11
811330.48,15.48,2.14,320318.47,6.11
811330.48,15.48,2.14,320318.47,6.11
811182.0,15.48,2.14,320275.58,6.11
810808.17,15.48,2.13,319837.85,6.1
811093.53,15.48,2.14,319925.14,6.11
811093.53,15.48,2.14,319925.14,6.11
811093.53,15.48,2.14,319925.14,6.11
811133.77,15.49,2.14,320202.99,6.11
811174.0,15.49,2.15,320283.11,6.12
810810.17,15.48,2.14,320043.18,6.11
810661.7,15.48,2.14,319957.93,6.11
810947.06,15.49,2.15,320242.95,6.12
810798.58,15.49,2.15,320170.5,6.12
810838.82,15.49,2.15,320060.25,6.12
810690.35,15.49,2.15,320004.55,6.12
810316.52,15.49,2.14,319754.88,6.11
810601.88,15.49,2.15,320348.68,6.12
810453.4,15.49,2.15,320351.37,6.12
810079.57,15.49,2.15,319954.61,6.12
809931.1,15.49,2.15,319823.78,6.12
809971.33,15.49,2.15,319903.89,6.12
810303.15,15.5,2.16,319664.61,6.12
810343.38,15.5,2.16,319783.06,6.12
810194.91,15.5,2.16,319710.61,6.12
809473.15,15.49,2.15,318988.85,6.11
809324.68,15.49,2.15,318933.15,6.11
809176.21,15.49,2.15,318890.49,6.11
809445.44,15.5,2.16,318784.15,6.1
809296.97,15.5,2.16,318698.66,6.1
809148.5,15.5,2.16,318672.13,6.11
809000.03,15.5,2.16,318570.52,6.1
808709.46,15.5,2.15,318346.96,6.1
808749.69,15.5,2.16,318926.93,6.11
808749.69,15.5,2.16,318926.93,6.11
808789.92,15.5,2.16,319007.04,6.11
808502.22,15.5,2.16,318683.69,6.11
808502.22,15.5,2.16,318683.69,6.11
808353.75,15.5,2.16,318570.58,6.11
808205.28,15.5,2.16,318555.55,6.11
808056.81,15.5,2.16,318437.29,6.11
808431.95,15.51,2.16,318782.87,6.11
808283.48,15.51,2.16,318767.13,6.12
808135.01,15.51,2.16,318654.02,6.11
807986.54,15.51,2.16,318638.99,6.12
808209.18,15.51,2.17,318267.16,6.11
808209.18,15.51,2.17,318267.16,6.11
808021.77,15.51,2.17,318229.95,6.11
807873.3,15.51,2.17,318203.41,6.11
807260.72,15.5,2.16,317614.2,6.1
807802.29,15.52,2.17,317261.58,6.09
807653.81,15.52,2.17,317159.97,6.09
807939.17,15.52,2.18,317247.26,6.09
807979.41,15.53,2.18,317525.11,6.1
807830.94,15.53,2.18,317412.7,6.1
807682.47,15.53,2.18,317396.96,6.1
807533.99,15.53,2.18,317284.55,6.1
807533.99,15.53,2.18,317284.55,6.1
807385.52,15.53,2.18,317268.82,6.1
807385.52,15.53,2.18,317268.82,6.1
807101.42,15.52,2.18,317417.34,6.1
806952.95,15.52,2.18,317304.92,6.1
806804.48,15.52,2.18,317289.19,6.1
806656.0,15.52,2.18,317176.08,6.1
