ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
380,928,807710,6212,807710
381,930,808710,6212,808710
382,932,809710,6212,809710
382,932,809710,6212,809710
382,932,810710,6212,810710
382,932,810710,6212,810710
382,932,811180,6212,811180
382,932,812180,6212,812180
383,934,812990,6212,812990
383,934,813220,6212,813220
383,934,814220,6212,814220
383,934,814690,6212,814690
384,936,815690,6212,815690
385,938,816690,6212,816690
386,940,817500,6212,817500
386,940,818500,6212,818500
387,942,819500,6212,819500
387,942,820310,6212,820310
388,944,821310,6212,821310
388,944,822310,6212,822310
389,946,823120,6212,823120
389,946,823670,6212,823670
390,948,824670,6212,824670
390,948,825670,6212,825670
390,948,826140,6212,826140
391,950,827140,6212,827140
391,950,828140,6212,828140
392,952,829140,6212,829140
393,954,829950,6212,829950
393,954,829950,6212,829950
393,954,829950,6212,829950
393,954,830760,6212,830760
393,954,830760,6212,830760
393,954,830870,6212,830870
394,956,831520,6212,831520
394,956,832520,6212,832520
395,958,833520,6212,833520
395,958,834170,6212,834170
395,958,834490,6212,834490
395,958,834490,6212,834490
395,958,835490,6212,835490
396,960,835960,6212,835960
396,960,835960,6212,835960
396,960,836770,6212,836770
397,962,837580,6212,837580
397,962,838390,6212,838390
398,964,839390,6212,839390
398,964,840390,6212,840390
399,966,841390,6212,841390
399,966,841390,6212,841390
399,966,841550,6212,841550
400,968,842360,6212,842360
400,968,843360,6212,843360
400,968,844170,6212,844170
401,970,845170,6212,845170
401,970,846170,6212,846170
402,972,847170,6212,847170
402,972,847640,6212,847640
403,974,848450,6212,848450
403,974,848450,6212,848450
403,974,848450,6212,848450
403,974,849260,6212,849260
403,974,849580,6212,849580
404,976,850050,6212,850050
405,984,858050,6212,858050
406,986,859050,6212,859050
406,986,859510,6212,859510
406,986,860510,6212,860510
407,988,861510,6212,861510
408,990,862510,6212,862510
408,990,862510,6212,862510
409,992,863510,6212,863510
409,992,864510,6212,864510
410,994,865510,6212,865510
410,994,865510,6212,865510
410,994,865830,6212,865830
410,994,866050,6212,866050
410,994,867050,6212,867050
411,996,868050,6212,868050
411,996,868050,6212,868050
411,996,868520,6212,868520
411,996,869520,6212,869520
411,996,870520,6212,870520
411,996,870520,6212,870520
411,996,871520,6212,871520
411,996,871520,6212,871520
411,996,871990,6212,871990
411,996,872990,6212,872990
412,998,873640,6212,873640
413,1000,874640,6212,874640
413,1000,874640,6212,874640
413,1000,875640,6212,875640
414,1002,876640,6212,876640
414,1002,876640,6212,876640
415,1004,877640,6212,877640
415,1004,878640,6212,878640
416,1006,879110,6212,879110
416,1006,879760,6212,879760
416,1006,880760,6212,880760
417,1008,881760,6212,881760
417,1008,882760,6212,882760
417,1008,883350,6212,883350
417,1008,884350,6212,884350
418,1010,885160,6212,885160
419,1012,886160,6212,886160
419,1012,887160,6212,887160
419,1012,887390,6212,887390
419,1012,888390,6212,888390
419,1012,889200,6212,889200
420,1014,890010,6212,890010
420,1014,890010,6212,890010
420,1014,890330,6212,890330
420,1014,891140,6212,891140
421,1016,892140,6212,892140
421,1016,893140,6212,893140
421,1016,893140,6212,893140
421,1016,893610,6212,893610
422,1024,901610,6212,901610
423,1026,902080,6212,902080
424,1028,903080,6212,903080
424,1028,903400,6212,903400
424,1028,903990,6212,903990
424,1028,904990,6212,904990
425,1030,905800,6212,905800
426,1032,906800,6212,906800
426,1032,907800,6212,907800
427,1034,908800,6212,908800
427,1034,908800,6212,908800
427,1034,908800,6212,908800
428,1036,909800,6212,909800
428,1036,910800,6212,910800
428,1036,911800,6212,911800
429,1038,912800,6212,912800
429,1038,913800,6212,913800
430,1040,914800,6212,914800
430,1040,914960,6212,914960
430,1040,915960,6212,915960
431,1048,923960,6212,923960
432,1050,924960,6212,924960
432,1050,925190,6212,925190
432,1050,926190,6212,926190
432,1050,927000,6212,927000
433,1052,928000,6212,928000
433,1052,929000,6212,929000
434,1054,930000,6212,930000
434,1054,930000,6212,930000
434,1054,931000,6212,931000
435,1056,932000,6212,932000
436,1058,932220,6212,932220
436,1058,933220,6212,933220
437,1060,934220,6212,934220
437,1060,935220,6212,935220
437,1060,935870,6212,935870
437,1060,936030,6212,936030
438,1062,937030,6212,937030
438,1062,938030,6212,938030
439,1064,939030,6212,939030
439,1064,940030,6212,940030
439,1064,940840,6212,940840
440,1066,941160,6212,941160
440,1066,941480,6212,941480
441,1068,942480,6212,942480
441,1068,943070,6212,943070
441,1068,944070,6212,944070
442,1070,944880,6212,944880
442,1070,945110,6212,945110
443,1072,946110,6212,946110
443,1072,946920,6212,946920
444,1074,947730,6212,947730
444,1074,947950,6212,947950
444,1074,947950,6212,947950
444,1074,948180,6212,948180
444,1074,948410,6212,948410
444,1074,949410,6212,949410
444,1074,949410,6212,949410
445,1076,950410,6212,950410
446,1078,951000,6212,951000
446,1078,952000,6212,952000
446,1078,952470,6212,952470
446,1078,952930,6212,952930
446,1078,953400,6212,953400
447,1080,954400,6212,954400
447,1080,955400,6212,955400
448,1082,956400,6212,956400
449,1084,957050,6212,957050
449,1084,957270,6212,957270
449,1084,957590,6212,957590
449,1084,957590,6212,957590
449,1084,958590,6212,958590
450,1086,959590,6212,959590
450,1086,960590,6212,960590
451,1088,961060,6212,961060
451,1088,961650,6212,961650
452,1096,969650,6212,969650
452,1096,969650,6212,969650
452,1096,969650,6212,969650
452,1096,969650,6212,969650
453,1098,970460,6212,970460
453,1098,971270,6212,971270
453,1098,971270,6212,971270
454,1100,972270,6212,972270
454,1100,972740,6212,972740
455,1102,973210,6212,973210
455,1102,973210,6212,973210
455,1102,973210,6212,973210
455,1102,974020,6212,974020
456,1104,974830,6212,974830
456,1104,975290,6212,975290
456,1104,976290,6212,976290
456,1104,976760,6212,976760
457,1106,977760,6212,977760
458,1108,978570,6212,978570
458,1108,979570,6212,979570
458,1108,980040,6212,980040
458,1108,980510,6212,980510
459,1110,981510,6212,981510
459,1110,981980,6212,981980
459,1110,982980,6212,982980
460,1112,983790,6212,983790
461,1114,984790,6212,984790
461,1114,985600,6212,985600
462,1116,986600,6212,986600
462,1116,987600,6212,987600
462,1116,988600,6212,988600
463,1118,989600,6212,989600
464,1120,990150,6212,990150
464,1120,991150,6212,991150
465,1122,992150,6212,992150
465,1122,993150,6212,993150
465,1122,993470,6212,993470
465,1122,994280,6212,994280
465,1122,994280,6212,994280
466,1124,995090,6212,995090
466,1124,995410,6212,995410
466,1124,995410,6212,995410
467,1126,996410,6212,996410
467,1126,997410,6212,997410
468,1128,998410,6212,998410
468,1128,998730,6212,998730
468,1128,999730,6212,999730
469,1130,1000730,6212,1000730
469,1130,1001730,6212,1001730
470,1132,1002730,6212,1002730
470,1132,1002730,6212,1002730
470,1132,1003050,6212,1003050
471,1134,1004050,6212,1004050
471,1134,1005050,6212,1005050
472,1136,1005420,6212,1005420
472,1136,1006420,6212,1006420
473,1138,1006890,6212,1006890
473,1138,1007700,6212,1007700
474,1140,1008700,6212,1008700
474,1140,1009700,6212,1009700
475,1142,1010700,6212,1010700
475,1142,1010700,6212,1010700
475,1142,1011700,6212,1011700
475,1142,1011700,6212,1011700
475,1142,1012290,6212,1012290
476,1144,1013290,6212,1013290
476,1144,1014290,6212,1014290
477,1146,1015290,6212,1015290
477,1146,1016100,6212,1016100
478,1148,1016910,6212,1016910
479,1156,1016910,6212,1016910
479,1156,1017130,6212,1017130
479,1156,1018130,6212,1018130
479,1156,1018600,6212,1018600
479,1156,1019410,6212,1019410
480,1158,1019870,6212,1019870
481,1160,1020870,6212,1020870
481,1160,1021870,6212,1021870
481,1160,1022340,6212,1022340
481,1160,1023150,6212,1023150
482,1162,1024150,6212,1024150
483,1164,1024960,6212,1024960
483,1164,1025610,6212,1025610
483,1164,1026610,6212,1026610
484,1166,1027080,6212,1027080
484,1166,1028080,6212,1028080
484,1166,1028550,6212,1028550
484,1166,1028550,6212,1028550
485,1168,1029550,6212,1029550
485,1168,1030550,6212,1030550
485,1168,1030550,6212,1030550
485,1168,1030870,6212,1030870
486,1170,1031870,6212,1031870
486,1170,1032340,6212,1032340
486,1170,1033340,6212,1033340
487,1172,1033560,6212,1033560
487,1172,1033560,6212,1033560
488,1174,1034560,6212,1034560
488,1174,1034780,6212,1034780
488,1174,1035780,6212,1035780
489,1176,1036780,6212,1036780
489,1176,1037590,6212,1037590
489,1176,1038590,6212,1038590
490,1178,1039400,6212,1039400
491,1180,1040400,6212,1040400
491,1180,1040860,6212,1040860
492,1182,1041860,6212,1041860
492,1182,1042860,6212,1042860
493,1186,1046860,6212,1046860
493,1186,1046860,6212,1046860
494,1188,1047860,6212,1047860
494,1188,1048860,6212,1048860
494,1188,1048860,6212,1048860
494,1188,1049180,6212,1049180
495,1190,1050180,6212,1050180
495,1190,1051180,6212,1051180
496,1192,1052180,6212,1052180
497,1194,1052990,6212,1052990
497,1194,1053310,6212,1053310
497,1194,1054310,6212,1054310
497,1194,1054310,6212,1054310
497,1194,1054780,6212,1054780
498,1196,1055780,6212,1055780
499,1198,1056430,6212,1056430
499,1198,1057430,6212,1057430
499,1198,1058080,6212,1058080
500,1200,1059080,6212,1059080
501,1202,1059890,6212,1059890
501,1202,1060700,6212,1060700
501,1202,1061700,6212,1061700
502,1204,1062510,6212,1062510
503,1206,1063510,6212,1063510
503,1206,1064510,6212,1064510
504,1208,1065510,6212,1065510
504,1208,1066510,6212,1066510
505,1210,1067510,6212,1067510
505,1210,1067510,6212,1067510
505,1210,1068510,6212,1068510
505,1210,1068510,6212,1068510
506,1212,1069510,6212,1069510
506,1212,1070510,6212,1070510
506,1212,1071320,6212,1071320
507,1214,1072130,6212,1072130
507,1214,1072940,6212,1072940
508,1216,1073940,6212,1073940
509,1218,1074410,6212,1074410
509,1218,1075410,6212,1075410
509,1218,1076220,6212,1076220
510,1220,1077030,6212,1077030
511,1224,1081030,6212,1081030
512,1226,1082030,6212,1082030
513,1228,1083030,6212,1083030
513,1228,1083350,6212,1083350
513,1228,1083900,6212,1083900
513,1228,1084370,6212,1084370
513,1228,1085370,6212,1085370
513,1228,1086370,6212,1086370
513,1228,1086370,6212,1086370
514,1230,1087370,6212,1087370
514,1230,1087370,6212,1087370
514,1230,1088370,6212,1088370
514,1230,1088370,6212,1088370
515,1232,1089020,6212,1089020
516,1234,1090020,6212,1090020
516,1234,1090830,6212,1090830
516,1234,1091830,6212,1091830
517,1236,1092830,6212,1092830
517,1236,1093830,6212,1093830
518,1238,1094830,6212,1094830
519,1240,1095300,6212,1095300
519,1240,1096300,6212,1096300
519,1240,1097110,6212,1097110
519,1240,1097110,6212,1097110
520,1242,1098110,6212,1098110
520,1242,1098430,6212,1098430
520,1242,1099430,6212,1099430
521,1244,1100430,6212,1100430
521,1244,1101430,6212,1101430
522,1246,1102430,6212,1102430
523,1248,1103430,6212,1103430
523,1248,1103430,6212,1103430
523,1248,1103900,6212,1103900
523,1248,1104900,6212,1104900
524,1250,1105710,6212,1105710
525,1258,1105710,6212,1105710
525,1258,1105710,6212,1105710
526,1260,1106710,6212,1106710
526,1260,1106940,6212,1106940
526,1260,1106940,6212,1106940
526,1260,1107940,6212,1107940
526,1260,1108170,6212,1108170
526,1260,1108820,6212,1108820
527,1262,1109820,6212,1109820
527,1262,1109820,6212,1109820
527,1262,1110820,6212,1110820
528,1264,1111820,6212,1111820
528,1264,1112290,6212,1112290
529,1266,1113100,6212,1113100
529,1266,1114100,6212,1114100
530,1268,1115100,6212,1115100
531,1272,1119100,6212,1119100
531,1272,1119330,6212,1119330
531,1272,1120140,6212,1120140
532,1274,1120610,6212,1120610
532,1274,1121420,6212,1121420
532,1274,1122420,6212,1122420
532,1274,1122420,6212,1122420
532,1274,1122890,6212,1122890
533,1276,1123890,6212,1123890
533,1276,1123890,6212,1123890
534,1278,1124360,6212,1124360
534,1278,1125360,6212,1125360
534,1278,1125360,6212,1125360
535,1280,1126360,6212,1126360
536,1282,1127360,6212,1127360
536,1282,1127680,6212,1127680
536,1282,1128680,6212,1128680
536,1282,1129680,6212,1129680
536,1282,1130490,6212,1130490
537,1284,1131300,6212,1131300
537,1284,1132110,6212,1132110
538,1286,1132920,6212,1132920
538,1286,1133240,6212,1133240
539,1288,1134240,6212,1134240
539,1288,1135240,6212,1135240
539,1288,1135890,6212,1135890
540,1290,1136350,6212,1136350
540,1290,1136400,6212,1136400
541,1292,1137400,6212,1137400
541,1292,1137400,6212,1137400
542,1294,1139400,6212,1139400
542,1294,1139870,6212,1139870
543,1296,1140870,6212,1140870
543,1296,1141420,6212,1141420
543,1296,1141740,6212,1141740
544,1298,1142210,6212,1142210
544,1298,1142210,6212,1142210
545,1300,1143210,6212,1143210
545,1300,1144210,6212,1144210
545,1300,1144210,6212,1144210
545,1300,1145020,6212,1145020
546,1302,1145490,6212,1145490
547,1310,1153490,6212,1153490
547,1310,1153490,6212,1153490
548,1312,1153960,6212,1153960
549,1314,1154960,6212,1154960
549,1314,1155960,6212,1155960
549,1314,1156120,6212,1156120
549,1314,1156280,6212,1156280
549,1314,1156600,6212,1156600
550,1316,1157600,6212,1157600
550,1316,1158600,6212,1158600
551,1318,1159600,6212,1159600
551,1318,1159820,6212,1159820
551,1318,1160820,6212,1160820
552,1320,1161820,6212,1161820
552,1320,1162820,6212,1162820
552,1320,1163630,6212,1163630
552,1320,1164280,6212,1164280
552,1320,1164750,6212,1164750
552,1320,1165070,6212,1165070
552,1320,1166070,6212,1166070
552,1320,1166070,6212,1166070
553,1322,1166540,6212,1166540
554,1324,1167540,6212,1167540
554,1324,1167540,6212,1167540
554,1324,1168540,6212,1168540
554,1324,1169350,6212,1169350
554,1324,1169350,6212,1169350
555,1326,1170350,6212,1170350
555,1326,1171350,6212,1171350
556,1328,1172350,6212,1172350
557,1330,1173160,6212,1173160
558,1332,1174160,6212,1174160
558,1332,1174630,6212,1174630
558,1332,1174630,6212,1174630
559,1334,1175630,6212,1175630
559,1334,1175950,6212,1175950
559,1334,1176950,6212,1176950
560,1336,1177950,6212,1177950
560,1336,1178950,6212,1178950
561,1338,1179950,6212,1179950
561,1338,1180410,6212,1180410
562,1340,1181410,6212,1181410
563,1348,1189410,6212,1189410
564,1350,1190220,6212,1190220
564,1350,1190590,6212,1190590
565,1352,1191590,6212,1191590
566,1354,1192400,6212,1192400
566,1354,1192400,6212,1192400
566,1354,1193050,6212,1193050
566,1354,1193510,6212,1193510
566,1354,1193510,6212,1193510
566,1354,1194510,6212,1194510
567,1356,1195320,6212,1195320
567,1356,1196320,6212,1196320
567,1356,1196780,6212,1196780
568,1358,1197590,6212,1197590
568,1358,1198400,6212,1198400
568,1358,1198510,6212,1198510
569,1360,1199160,6212,1199160
570,1362,1200160,6212,1200160
570,1362,1201160,6212,1201160
570,1362,1201630,6212,1201630
571,1364,1202090,6212,1202090
572,1366,1203090,6212,1203090
572,1366,1204090,6212,1204090
573,1368,1205090,6212,1205090
573,1368,1205900,6212,1205900
574,1370,1206900,6212,1206900
574,1370,1207900,6212,1207900
574,1370,1208710,6212,1208710
575,1372,1209520,6212,1209520
575,1372,1209990,6212,1209990
576,1374,1210640,6212,1210640
577,1376,1211640,6212,1211640
577,1376,1212640,6212,1212640
578,1378,1213640,6212,1213640
578,1378,1214640,6212,1214640
578,1378,1215110,6212,1215110
579,1380,1216110,6212,1216110
579,1380,1217110,6212,1217110
580,1382,1218110,6212,1218110
580,1382,1219110,6212,1219110
581,1384,1220110,6212,1220110
581,1384,1220430,6212,1220430
581,1384,1221430,6212,1221430
581,1384,1222080,6212,1222080
582,1386,1223080,6212,1223080
583,1388,1224080,6212,1224080
583,1388,1224400,6212,1224400
584,1390,1224870,6212,1224870
584,1390,1225870,6212,1225870
584,1390,1226680,6212,1226680
585,1392,1227330,6212,1227330
585,1392,1227330,6212,1227330
585,1392,1228330,6212,1228330
585,1392,1229330,6212,1229330
585,1392,1229330,6212,1229330
586,1394,1230330,6212,1230330
586,1394,1231330,6212,1231330
586,1394,1232140,6212,1232140
586,1394,1232460,6212,1232460
587,1396,1233460,6212,1233460
588,1398,1234460,6212,1234460
589,1400,1235270,6212,1235270
589,1400,1236270,6212,1236270
590,1404,1237270,6212,1237270
590,1404,1238080,6212,1238080
590,1404,1238240,6212,1238240
590,1404,1238240,6212,1238240
591,1408,1239050,6212,1239050
592,1416,1247050,6212,1247050
592,1416,1248050,6212,1248050
592,1416,1248520,6212,1248520
592,1416,1249170,6212,1249170
593,1420,1250170,6212,1250170
593,1420,1251170,6212,1251170
594,1424,1251640,6212,1251640
594,1424,1251800,6212,1251800
594,1424,1252610,6212,1252610
595,1428,1253610,6212,1253610
595,1428,1253610,6212,1253610
595,1428,1253610,6212,1253610
595,1428,1254610,6212,1254610
596,1432,1255610,6212,1255610
596,1432,1256420,6212,1256420
597,1440,1264420,6212,1264420
597,1440,1265420,6212,1265420
597,1440,1266420,6212,1266420
598,1448,1274420,6212,1274420
598,1448,1275420,6212,1275420
598,1448,1276230,6212,1276230
598,1448,1276390,6212,1276390
598,1448,1276390,6212,1276390
598,1448,1277200,6212,1277200
599,1452,1278200,6212,1278200
599,1452,1279200,6212,1279200
599,1452,1279200,6212,1279200
599,1452,1279670,6212,1279670
600,1456,1280480,6212,1280480
600,1456,1281290,6212,1281290
600,1456,1281610,6212,1281610
600,1456,1281840,6212,1281840
600,1456,1282650,6212,1282650
600,1456,1282870,6212,1282870
600,1456,1283420,6212,1283420
601,1460,1283890,6212,1283890
601,1460,1284210,6212,1284210
601,1460,1284210,6212,1284210
601,1460,1285210,6212,1285210
601,1460,1285860,6212,1285860
601,1460,1286410,6212,1286410
601,1460,1287410,6212,1287410
602,1464,1288410,6212,1288410
603,1468,1289410,6212,1289410
603,1468,1290220,6212,1290220
603,1468,1290690,6212,1290690
603,1468,1291690,6212,1291690
603,1468,1292690,6212,1292690
603,1468,1293690,6212,1293690
603,1468,1294690,6212,1294690
603,1468,1295690,6212,1295690
604,1472,1296690,6212,1296690
604,1472,1297690,6212,1297690
604,1472,1298690,6212,1298690
605,1476,1299500,6212,1299500
605,1476,1300310,6212,1300310
605,1476,1301310,6212,1301310
606,1480,1302310,6212,1302310
606,1480,1303310,6212,1303310
606,1480,1303310,6212,1303310
606,1480,1304310,6212,1304310
606,1480,1304310,6212,1304310
607,1484,1305310,6212,1305310
608,1488,1306310,6212,1306310
608,1488,1307310,6212,1307310
608,1488,1308120,6212,1308120
609,1496,1316120,6212,1316120
609,1496,1316590,6212,1316590
609,1496,1317590,6212,1317590
609,1496,1318060,6212,1318060
609,1496,1318290,6212,1318290
609,1496,1319290,6212,1319290
610,1500,1320100,6212,1320100
610,1500,1320100,6212,1320100
610,1500,1321100,6212,1321100
610,1500,1321910,6212,1321910
611,1504,1322910,6212,1322910
611,1504,1322910,6212,1322910
611,1504,1323720,6212,1323720
611,1504,1324720,6212,1324720
611,1504,1325040,6212,1325040
611,1504,1326040,6212,1326040
612,1508,1327040,6212,1327040
612,1508,1328040,6212,1328040
612,1508,1328040,6212,1328040
612,1508,1328850,6212,1328850
612,1508,1329850,6212,1329850
612,1508,1330850,6212,1330850
612,1508,1331850,6212,1331850
613,1512,1332850,6212,1332850
613,1512,1333850,6212,1333850
614,1516,1334660,6212,1334660
614,1516,1335130,6212,1335130
614,1516,1336130,6212,1336130
615,1520,1337130,6212,1337130
615,1520,1337130,6212,1337130
615,1520,1338130,6212,1338130
615,1520,1338590,6212,1338590
615,1520,1339590,6212,1339590
615,1520,1340060,6212,1340060
616,1524,1340870,6212,1340870
617,1528,1341870,6212,1341870
617,1528,1342870,6212,1342870
617,1528,1342870,6212,1342870
617,1528,1343870,6212,1343870
617,1528,1344680,6212,1344680
617,1528,1345490,6212,1345490
617,1528,1346490,6212,1346490
618,1532,1347490,6212,1347490
618,1532,1348490,6212,1348490
618,1532,1349080,6212,1349080
619,1536,1350080,6212,1350080
619,1536,1351080,6212,1351080
620,1540,1351890,6212,1351890
620,1540,1352360,6212,1352360
621,1544,1353360,6212,1353360
621,1544,1354360,6212,1354360
621,1544,1355360,6212,1355360
621,1544,1356170,6212,1356170
622,1548,1357170,6212,1357170
622,1548,1357490,6212,1357490
622,1548,1358490,6212,1358490
622,1548,1358810,6212,1358810
622,1548,1359620,6212,1359620
623,1552,1360620,6212,1360620
623,1552,1361620,6212,1361620
623,1552,1362620,6212,1362620
623,1552,1362620,6212,1362620
624,1556,1363620,6212,1363620
625,1560,1364430,6212,1364430
625,1560,1365430,6212,1365430
625,1560,1366240,6212,1366240
625,1560,1367050,6212,1367050
626,1564,1368050,6212,1368050
626,1564,1368370,6212,1368370
626,1564,1368840,6212,1368840
626,1564,1369840,6212,1369840
626,1564,1370840,6212,1370840
626,1564,1371840,6212,1371840
626,1564,1372840,6212,1372840
626,1564,1373840,6212,1373840
627,1568,1374840,6212,1374840
627,1568,1374840,6212,1374840
627,1568,1375310,6212,1375310
627,1568,1375780,6212,1375780
627,1568,1376780,6212,1376780
627,1568,1376940,6212,1376940
628,1572,1377750,6212,1377750
628,1572,1378750,6212,1378750
628,1572,1379750,6212,1379750
628,1572,1380220,6212,1380220
628,1572,1380220,6212,1380220
628,1572,1380380,6212,1380380
629,1576,1381380,6212,1381380
629,1576,1381380,6212,1381380
629,1576,1381380,6212,1381380
629,1576,1381850,6212,1381850
629,1576,1382850,6212,1382850
629,1576,1383320,6212,1383320
629,1576,1383800,6212,1383800
629,1576,1384270,6212,1384270
629,1576,1384270,6212,1384270
629,1576,1385270,6212,1385270
629,1576,1385740,6212,1385740
