ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1268126.86,99.54,85.97,1262059.78,99.06
1268126.86,99.54,85.97,1262102.42,99.07
1268126.86,99.54,85.97,1262102.42,99.07
1268126.86,99.54,85.97,1262102.42,99.07
1268126.86,99.54,85.97,1262102.42,99.07
1268126.86,99.54,85.97,1262102.42,99.07
1268126.86,99.54,85.97,1262102.42,99.07
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1268126.86,99.54,85.97,1262091.15,99.06
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267969.67,99.54,85.97,1261939.84,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267656.1,99.54,85.97,1261634.46,99.07
1267672.94,99.54,85.97,1261637.88,99.07
1267672.94,99.54,85.97,1261637.88,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261677.7,99.07
1267672.94,99.54,85.97,1261713.65,99.07
1267672.94,99.54,85.97,1261713.65,99.07
1267672.94,99.54,85.97,1261585.61,99.06
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267678.85,99.54,85.97,1261630.88,99.07
1267681.66,99.54,85.97,1261643.22,99.07
1267681.66,99.54,85.97,1261643.22,99.07
1267681.66,99.54,85.97,1261643.22,99.07
1267681.66,99.54,85.97,1261621.1,99.06
1267681.66,99.54,85.97,1261621.1,99.06
1267681.66,99.54,85.97,1261621.1,99.06
1267681.66,99.54,85.97,1261621.1,99.06
1267681.66,99.54,85.97,1261621.1,99.06
1267681.66,99.54,85.97,1261621.1,99.06
1267681.66,99.54,85.97,1261621.1,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261611.56,99.06
1267681.66,99.54,85.97,1261579.37,99.06
1267681.66,99.54,85.97,1261579.37,99.06
1267524.46,99.54,85.97,1261432.52,99.06
1267524.46,99.54,85.97,1261432.52,99.06
1267524.46,99.54,85.97,1261432.52,99.06
1267208.89,99.54,85.97,1261127.8,99.06
1267208.89,99.54,85.97,1261127.8,99.06
1267225.73,99.54,85.98,1261140.61,99.06
1267225.73,99.54,85.98,1261140.61,99.06
1267225.73,99.54,85.98,1261140.61,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266910.16,99.54,85.98,1260820.63,99.06
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260696.74,99.07
1266752.97,99.54,85.98,1260734.56,99.07
1266752.97,99.54,85.98,1260666.18,99.06
1266752.97,99.54,85.98,1260666.18,99.06
1266752.97,99.54,85.98,1260666.18,99.06
1266752.97,99.54,85.98,1260666.18,99.06
1266752.97,99.54,85.98,1260666.18,99.06
1266752.97,99.54,85.98,1260666.18,99.06
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260363.22,99.07
1266442.82,99.54,85.98,1260343.2,99.06
1266442.82,99.54,85.98,1260343.2,99.06
1266442.82,99.54,85.98,1260343.2,99.06
1266442.82,99.54,85.98,1260343.2,99.06
1266442.82,99.54,85.98,1260343.2,99.06
1266442.82,99.54,85.98,1260343.2,99.06
1266442.82,99.54,85.98,1260343.2,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260344.91,99.06
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260379.77,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266442.82,99.54,85.98,1260419.24,99.07
1266445.63,99.54,85.98,1260422.04,99.07
1266445.63,99.54,85.98,1260422.04,99.07
1266445.63,99.54,85.98,1260422.04,99.07
1266445.63,99.54,85.98,1260422.04,99.07
1266445.63,99.54,85.98,1260422.04,99.07
1266445.63,99.54,85.98,1260422.04,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260104.72,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1266132.14,99.54,85.98,1260139.59,99.07
1265974.95,99.54,85.98,1260055.81,99.08
1265974.95,99.54,85.98,1260055.81,99.08
1265974.95,99.54,85.98,1260055.81,99.08
1265974.95,99.54,85.98,1260055.81,99.08
1265974.95,99.54,85.98,1260055.81,99.08
1265974.95,99.54,85.98,1260043.15,99.08
1265974.95,99.54,85.98,1260043.15,99.08
1265974.95,99.54,85.98,1260043.15,99.08
1265974.95,99.54,85.98,1260043.15,99.08
1265974.95,99.54,85.98,1260043.15,99.08
1265974.95,99.54,85.98,1260043.15,99.08
1265974.95,99.54,85.98,1260043.15,99.08
1265974.95,99.54,85.98,1260017.49,99.08
1265974.95,99.54,85.98,1260017.49,99.08
1265974.95,99.54,85.98,1260017.49,99.08
1265974.95,99.54,85.98,1260017.49,99.08
1265974.95,99.54,85.98,1260017.49,99.08
1265974.95,99.54,85.98,1260017.49,99.08
1265974.95,99.54,85.98,1260057.81,99.08
1265974.95,99.54,85.98,1260057.81,99.08
1265974.95,99.54,85.98,1260088.27,99.08
1265974.95,99.54,85.98,1260088.27,99.08
1265817.31,99.54,85.98,1259956.85,99.08
1265817.31,99.54,85.98,1259956.85,99.08
1265817.31,99.54,85.98,1259956.85,99.08
1265817.31,99.54,85.98,1259956.85,99.08
1265817.31,99.54,85.98,1259956.85,99.08
1265817.31,99.54,85.98,1259956.85,99.08
1265817.31,99.54,85.98,1259956.85,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265817.31,99.54,85.98,1259962.57,99.08
1265831.64,99.55,85.98,1259966.7,99.08
1265831.64,99.55,85.98,1259966.7,99.08
1265831.64,99.55,85.98,1259966.7,99.08
1265831.64,99.55,85.98,1259966.7,99.08
1265831.64,99.55,85.98,1259988.31,99.09
1265831.64,99.55,85.98,1259988.31,99.09
1265831.64,99.55,85.98,1259988.31,99.09
1265831.64,99.55,85.98,1259988.31,99.09
1265831.64,99.55,85.98,1259988.31,99.09
1265831.64,99.55,85.98,1259988.31,99.09
1265831.64,99.55,85.98,1259988.31,99.09
1265831.64,99.55,85.98,1259951.91,99.08
1265831.64,99.55,85.98,1259951.91,99.08
1265831.64,99.55,85.98,1259908.1,99.08
1265831.64,99.55,85.98,1259908.1,99.08
1265831.64,99.55,85.98,1259908.1,99.08
1265831.64,99.55,85.98,1259933.95,99.08
1265831.64,99.55,85.98,1259933.95,99.08
1265831.64,99.55,85.98,1259933.95,99.08
1265831.64,99.55,85.98,1259933.95,99.08
1265831.64,99.55,85.98,1259933.95,99.08
1265831.64,99.55,85.98,1259933.95,99.08
1265831.64,99.55,85.98,1259933.95,99.08
1265834.0,99.55,85.98,1259970.05,99.08
1265834.0,99.55,85.98,1259970.05,99.08
1265834.0,99.55,85.98,1259970.05,99.08
1265834.0,99.55,85.98,1260005.3,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265726.81,99.55,85.98,1259897.47,99.09
1265569.62,99.55,85.98,1259775.76,99.09
1265569.62,99.55,85.98,1259775.76,99.09
1265569.62,99.55,85.98,1259813.92,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259810.07,99.09
1265569.62,99.55,85.98,1259835.91,99.1
1265569.62,99.55,85.98,1259835.91,99.1
1265569.62,99.55,85.98,1259835.91,99.1
1265569.62,99.55,85.98,1259835.91,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265586.76,99.55,85.98,1259839.31,99.1
1265600.79,99.55,85.98,1259882.87,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265600.79,99.55,85.98,1259868.57,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265284.22,99.55,85.98,1259559.28,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265298.55,99.55,85.98,1259562.67,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1265155.68,99.55,85.98,1259422.03,99.1
1264838.61,99.55,85.98,1259113.72,99.1
1264838.61,99.55,85.98,1259113.72,99.1
1264838.61,99.55,85.98,1259113.72,99.1
1264838.61,99.55,85.98,1259113.72,99.1
1264838.61,99.55,85.98,1259113.72,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264522.36,99.55,85.99,1258808.33,99.1
1264525.17,99.55,85.99,1258810.79,99.1
1264525.17,99.55,85.99,1258810.79,99.1
1264527.98,99.55,85.99,1258837.04,99.1
1264527.98,99.55,85.99,1258837.04,99.1
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258867.53,99.11
1264527.98,99.55,85.99,1258835.03,99.1
1264527.98,99.55,85.99,1258835.03,99.1
1264370.78,99.55,85.99,1258693.85,99.11
1264370.78,99.55,85.99,1258693.85,99.11
1264370.78,99.55,85.99,1258693.85,99.11
1264370.78,99.55,85.99,1258693.85,99.11
1264370.78,99.55,85.99,1258693.85,99.11
1264213.59,99.55,85.99,1258555.16,99.11
1264213.59,99.55,85.99,1258555.16,99.11
1264213.59,99.55,85.99,1258555.16,99.11
1264213.59,99.55,85.99,1258555.16,99.11
1264213.59,99.55,85.99,1258555.16,99.11
1264056.69,99.55,85.99,1258397.53,99.11
1263899.5,99.55,85.99,1258277.21,99.11
1263899.5,99.55,85.99,1258277.21,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263803.54,99.55,85.99,1258169.57,99.11
1263646.34,99.55,85.99,1258009.85,99.11
1263646.34,99.55,85.99,1258009.85,99.11
1263646.34,99.55,85.99,1258009.85,99.11
1263646.34,99.55,85.99,1258009.85,99.11
1263646.34,99.55,85.99,1258009.85,99.11
1263646.34,99.55,85.99,1258009.85,99.11
1263646.34,99.55,85.99,1257974.5,99.11
1263646.34,99.55,85.99,1257974.5,99.11
1263646.34,99.55,85.99,1257974.5,99.11
1263646.34,99.55,85.99,1257974.5,99.11
1263646.34,99.55,85.99,1257974.5,99.11
1263646.34,99.55,85.99,1257938.2,99.1
1263646.34,99.55,85.99,1257938.2,99.1
1263646.34,99.55,85.99,1257938.2,99.1
1263646.34,99.55,85.99,1257938.2,99.1
1263646.34,99.55,85.99,1257938.2,99.1
1263646.34,99.55,85.99,1257938.2,99.1
1263646.34,99.55,85.99,1257938.2,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257907.71,99.1
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263646.34,99.55,85.99,1257994.46,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263657.57,99.55,85.99,1258074.88,99.11
1263668.8,99.56,85.99,1258114.19,99.12
1263668.8,99.56,85.99,1258114.19,99.12
1263668.8,99.56,85.99,1258114.19,99.12
1263668.8,99.56,85.99,1258114.19,99.12
1263668.8,99.56,85.99,1258114.19,99.12
1263668.8,99.56,85.99,1258114.19,99.12
1263668.8,99.56,85.99,1258114.19,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263668.8,99.56,85.99,1258142.33,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
1263682.84,99.56,85.99,1258144.88,99.12
