ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
1064,5020,4039770,6212,4039770
1064,5020,4040580,6212,4040580
1064,5020,4040800,6212,4040800
1064,5020,4041390,6212,4041390
1064,5020,4042200,6212,4042200
1064,5020,4043010,6212,4043010
1064,5020,4043480,6212,4043480
1065,5028,4044030,6212,4044030
1065,5028,4044840,6212,4044840
1065,5028,4045650,6212,4045650
1065,5028,4046460,6212,4046460
1065,5028,4046930,6212,4046930
1065,5028,4047250,6212,4047250
1065,5028,4048060,6212,4048060
1065,5028,4048530,6212,4048530
1065,5028,4048850,6212,4048850
1065,5028,4049010,6212,4049010
1065,5028,4049480,6212,4049480
1065,5028,4050290,6212,4050290
1065,5028,4050610,6212,4050610
1065,5028,4050610,6212,4050610
1066,5036,4051420,6212,4051420
1066,5036,4052230,6212,4052230
1066,5036,4052700,6212,4052700
1066,5036,4053510,6212,4053510
1066,5036,4053510,6212,4053510
1066,5036,4054160,6212,4054160
1066,5036,4054270,6212,4054270
1066,5036,4054270,6212,4054270
1066,5036,4054500,6212,4054500
1066,5036,4055310,6212,4055310
1066,5036,4056120,6212,4056120
1066,5036,4056580,6212,4056580
1066,5036,4057390,6212,4057390
1066,5036,4057710,6212,4057710
1067,5044,4058030,6212,4058030
1068,5052,4058260,6212,4058260
1068,5052,4059070,6212,4059070
1068,5052,4059720,6212,4059720
1068,5052,4060190,6212,4060190
1068,5052,4060840,6212,4060840
1068,5052,4061650,6212,4061650
1068,5052,4062120,6212,4062120
1068,5052,4062930,6212,4062930
1068,5052,4063400,6212,4063400
1068,5052,4063720,6212,4063720
1068,5052,4064040,6212,4064040
1068,5052,4064850,6212,4064850
1068,5052,4065320,6212,4065320
1069,5060,4065790,6212,4065790
1069,5060,4065950,6212,4065950
1069,5060,4066760,6212,4066760
1069,5060,4067230,6212,4067230
1069,5060,4067550,6212,4067550
1069,5060,4068360,6212,4068360
1069,5060,4068590,6212,4068590
1069,5060,4069060,6212,4069060
1069,5060,4069380,6212,4069380
1069,5060,4069610,6212,4069610
1069,5060,4069830,6212,4069830
1069,5060,4070640,6212,4070640
1069,5060,4071450,6212,4071450
1069,5060,4071920,6212,4071920
1069,5060,4071920,6212,4071920
1069,5060,4072390,6212,4072390
1070,5068,4073200,6212,4073200
1070,5068,4074010,6212,4074010
1070,5068,4074230,6212,4074230
1070,5068,4075040,6212,4075040
1070,5068,4075370,6212,4075370
1070,5068,4075370,6212,4075370
1070,5068,4076180,6212,4076180
1070,5068,4076650,6212,4076650
1070,5068,4077460,6212,4077460
1070,5068,4077690,6212,4077690
1070,5068,4077690,6212,4077690
1070,5068,4077920,6212,4077920
1070,5068,4078240,6212,4078240
1070,5068,4078240,6212,4078240
1070,5068,4078470,6212,4078470
1070,5068,4078790,6212,4078790
1070,5068,4078790,6212,4078790
1070,5068,4079160,6212,4079160
1071,5076,4079970,6212,4079970
1071,5076,4080440,6212,4080440
1071,5076,4080910,6212,4080910
1071,5076,4081560,6212,4081560
1071,5076,4081880,6212,4081880
1071,5076,4082200,6212,4082200
1071,5076,4083010,6212,4083010
1071,5076,4083010,6212,4083010
1071,5076,4083480,6212,4083480
1071,5076,4083480,6212,4083480
1071,5076,4083480,6212,4083480
1071,5076,4084290,6212,4084290
1071,5076,4084290,6212,4084290
1071,5076,4085100,6212,4085100
1071,5076,4085420,6212,4085420
1071,5076,4086230,6212,4086230
1071,5076,4086230,6212,4086230
1071,5076,4086550,6212,4086550
1071,5076,4086870,6212,4086870
1071,5076,4087340,6212,4087340
1071,5076,4087340,6212,4087340
1071,5076,4087660,6212,4087660
1071,5076,4088130,6212,4088130
1071,5076,4088940,6212,4088940
1071,5076,4089410,6212,4089410
1071,5076,4089730,6212,4089730
1071,5076,4090050,6212,4090050
1071,5076,4090860,6212,4090860
1071,5076,4091670,6212,4091670
1071,5076,4091990,6212,4091990
1071,5076,4092800,6212,4092800
1071,5076,4093120,6212,4093120
1072,5084,4093930,6212,4093930
1072,5084,4093930,6212,4093930
1072,5084,4094300,6212,4094300
1072,5084,4094300,6212,4094300
1072,5084,4094890,6212,4094890
1072,5084,4095360,6212,4095360
1072,5084,4096010,6212,4096010
1072,5084,4096240,6212,4096240
1072,5084,4096710,6212,4096710
1072,5084,4097180,6212,4097180
1072,5084,4097410,6212,4097410
1072,5084,4098060,6212,4098060
1072,5084,4098870,6212,4098870
1072,5084,4099680,6212,4099680
1072,5084,4099910,6212,4099910
1073,5092,4100370,6212,4100370
1073,5092,4100840,6212,4100840
1073,5092,4101650,6212,4101650
1073,5092,4101970,6212,4101970
1073,5092,4102780,6212,4102780
1073,5092,4103590,6212,4103590
1073,5092,4104400,6212,4104400
1073,5092,4104720,6212,4104720
1073,5092,4104770,6212,4104770
1073,5092,4105090,6212,4105090
1073,5092,4105560,6212,4105560
1073,5092,4106150,6212,4106150
1073,5092,4106150,6212,4106150
1074,5100,4106960,6212,4106960
1074,5100,4107430,6212,4107430
1074,5100,4107900,6212,4107900
1074,5100,4108370,6212,4108370
1074,5100,4108840,6212,4108840
1074,5100,4109300,6212,4109300
1074,5100,4109770,6212,4109770
1074,5100,4109930,6212,4109930
1074,5100,4110740,6212,4110740
1074,5100,4111550,6212,4111550
1074,5100,4112020,6212,4112020
1074,5100,4112830,6212,4112830
1074,5100,4113640,6212,4113640
1075,5108,4114100,6212,4114100
1075,5108,4114100,6212,4114100
1075,5108,4114910,6212,4114910
1075,5108,4115380,6212,4115380
1075,5108,4115850,6212,4115850
1075,5108,4116500,6212,4116500
1075,5108,4117310,6212,4117310
1075,5108,4117780,6212,4117780
1075,5108,4118250,6212,4118250
1075,5108,4118720,6212,4118720
1075,5108,4119190,6212,4119190
1075,5108,4119560,6212,4119560
1075,5108,4120150,6212,4120150
1075,5108,4120150,6212,4120150
1075,5108,4120470,6212,4120470
1075,5108,4120470,6212,4120470
1076,5116,4121120,6212,4121120
1076,5116,4121470,6212,4121470
1076,5116,4121470,6212,4121470
1076,5116,4121940,6212,4121940
1076,5116,4122410,6212,4122410
1076,5116,4122410,6212,4122410
1076,5116,4123060,6212,4123060
1076,5116,4123530,6212,4123530
1076,5116,4124000,6212,4124000
1076,5116,4124000,6212,4124000
1076,5116,4124810,6212,4124810
1076,5116,4125460,6212,4125460
1076,5116,4125920,6212,4125920
1076,5116,4126240,6212,4126240
1076,5116,4126470,6212,4126470
1076,5116,4126470,6212,4126470
1076,5116,4126690,6212,4126690
1076,5116,4127500,6212,4127500
1076,5116,4127500,6212,4127500
1076,5116,4128310,6212,4128310
1077,5124,4128780,6212,4128780
1077,5124,4129590,6212,4129590
1077,5124,4130240,6212,4130240
1077,5124,4130610,6212,4130610
1077,5124,4131420,6212,4131420
1077,5124,4131640,6212,4131640
1077,5124,4132450,6212,4132450
1077,5124,4132920,6212,4132920
1077,5124,4132920,6212,4132920
1077,5124,4133390,6212,4133390
1077,5124,4133850,6212,4133850
1077,5124,4134170,6212,4134170
1077,5124,4134980,6212,4134980
1078,5132,4135790,6212,4135790
1078,5132,4136260,6212,4136260
1078,5132,4136810,6212,4136810
1078,5132,4137620,6212,4137620
1078,5132,4137940,6212,4137940
1078,5132,4138750,6212,4138750
1078,5132,4139560,6212,4139560
1078,5132,4139880,6212,4139880
1078,5132,4140350,6212,4140350
1078,5132,4141160,6212,4141160
1078,5132,4141530,6212,4141530
1079,5140,4142000,6212,4142000
1079,5140,4142470,6212,4142470
1079,5140,4142690,6212,4142690
1079,5140,4143500,6212,4143500
1079,5140,4143820,6212,4143820
1079,5140,4144470,6212,4144470
1079,5140,4144690,6212,4144690
1079,5140,4145500,6212,4145500
1079,5140,4145970,6212,4145970
1079,5140,4146440,6212,4146440
1079,5140,4147250,6212,4147250
1079,5140,4148060,6212,4148060
1079,5140,4148380,6212,4148380
1079,5140,4148380,6212,4148380
1080,5148,4148970,6212,4148970
1080,5148,4149780,6212,4149780
1080,5148,4150010,6212,4150010
1080,5148,4150170,6212,4150170
1080,5148,4150980,6212,4150980
1080,5148,4151790,6212,4151790
1080,5148,4152600,6212,4152600
1080,5148,4152600,6212,4152600
1080,5148,4153410,6212,4153410
1080,5148,4153880,6212,4153880
1080,5148,4154690,6212,4154690
1080,5148,4155150,6212,4155150
1080,5148,4155470,6212,4155470
1081,5156,4156280,6212,4156280
1081,5156,4156750,6212,4156750
1081,5156,4157560,6212,4157560
1081,5156,4157930,6212,4157930
1081,5156,4158250,6212,4158250
1081,5156,4159060,6212,4159060
1081,5156,4159530,6212,4159530
1081,5156,4160340,6212,4160340
1081,5156,4161150,6212,4161150
1081,5156,4161800,6212,4161800
1082,5164,4162610,6212,4162610
1082,5164,4163260,6212,4163260
1082,5164,4164070,6212,4164070
1082,5164,4164880,6212,4164880
1082,5164,4165530,6212,4165530
1082,5164,4166340,6212,4166340
1082,5164,4166820,6212,4166820
1082,5164,4167290,6212,4167290
1082,5164,4168100,6212,4168100
1082,5164,4168420,6212,4168420
1082,5164,4168650,6212,4168650
1083,5172,4169120,6212,4169120
1083,5172,4169440,6212,4169440
1083,5172,4169910,6212,4169910
1083,5172,4170720,6212,4170720
1083,5172,4171040,6212,4171040
1083,5172,4171360,6212,4171360
1083,5172,4171820,6212,4171820
1083,5172,4172630,6212,4172630
1083,5172,4172860,6212,4172860
1083,5172,4172860,6212,4172860
1083,5172,4173080,6212,4173080
1083,5172,4173730,6212,4173730
1083,5172,4174540,6212,4174540
1083,5172,4174540,6212,4174540
1083,5172,4175090,6212,4175090
1084,5180,4175900,6212,4175900
1084,5180,4176710,6212,4176710
1084,5180,4177030,6212,4177030
1084,5180,4177840,6212,4177840
1084,5180,4178490,6212,4178490
1084,5180,4179300,6212,4179300
1084,5180,4179770,6212,4179770
1084,5180,4180240,6212,4180240
1084,5180,4181050,6212,4181050
1084,5180,4181860,6212,4181860
1085,5188,4182670,6212,4182670
1085,5188,4183140,6212,4183140
1085,5188,4183790,6212,4183790
1085,5188,4184440,6212,4184440
1085,5188,4184910,6212,4184910
1085,5188,4185720,6212,4185720
1085,5188,4186270,6212,4186270
1085,5188,4186590,6212,4186590
1085,5188,4187400,6212,4187400
1085,5188,4188210,6212,4188210
1085,5188,4188440,6212,4188440
1086,5196,4189250,6212,4189250
1086,5196,4189710,6212,4189710
1086,5196,4190520,6212,4190520
1086,5196,4191330,6212,4191330
1086,5196,4191920,6212,4191920
1086,5196,4192390,6212,4192390
1086,5196,4192860,6212,4192860
1086,5196,4193180,6212,4193180
1086,5196,4193770,6212,4193770
1086,5196,4194360,6212,4194360
1087,5204,4195170,6212,4195170
1087,5204,4195980,6212,4195980
1087,5204,4196570,6212,4196570
1087,5204,4197040,6212,4197040
1087,5204,4197500,6212,4197500
1087,5204,4197500,6212,4197500
1087,5204,4197500,6212,4197500
1087,5204,4197500,6212,4197500
1087,5204,4197500,6212,4197500
1087,5204,4198050,6212,4198050
1087,5204,4198520,6212,4198520
1087,5204,4199330,6212,4199330
1087,5204,4199800,6212,4199800
1087,5204,4200270,6212,4200270
1087,5204,4200740,6212,4200740
1088,5212,4201550,6212,4201550
1088,5212,4202020,6212,4202020
1088,5212,4202670,6212,4202670
1088,5212,4203480,6212,4203480
1088,5212,4203950,6212,4203950
1088,5212,4204600,6212,4204600
1088,5212,4205070,6212,4205070
1088,5212,4205290,6212,4205290
1088,5212,4206100,6212,4206100
1088,5212,4206370,6212,4206370
1088,5212,4207180,6212,4207180
1088,5212,4207180,6212,4207180
1088,5212,4207990,6212,4207990
1089,5220,4208460,6212,4208460
1089,5220,4209110,6212,4209110
1089,5220,4209220,6212,4209220
1089,5220,4209690,6212,4209690
1089,5220,4210240,6212,4210240
1089,5220,4211050,6212,4211050
1089,5220,4211370,6212,4211370
1089,5220,4211840,6212,4211840
1089,5220,4211840,6212,4211840
1089,5220,4211840,6212,4211840
1089,5220,4212160,6212,4212160
1089,5220,4212750,6212,4212750
1089,5220,4213070,6212,4213070
1089,5220,4213540,6212,4213540
1089,5220,4213540,6212,4213540
1089,5220,4214010,6212,4214010
1089,5220,4214820,6212,4214820
1090,5228,4215470,6212,4215470
1090,5228,4216120,6212,4216120
1090,5228,4216930,6212,4216930
1090,5228,4216930,6212,4216930
1090,5228,4216930,6212,4216930
1090,5228,4216930,6212,4216930
1090,5228,4217740,6212,4217740
1090,5228,4218390,6212,4218390
1090,5228,4219200,6212,4219200
1090,5228,4219200,6212,4219200
1090,5228,4220010,6212,4220010
1090,5228,4220480,6212,4220480
1090,5228,4220700,6212,4220700
1090,5228,4221510,6212,4221510
1090,5228,4221830,6212,4221830
1090,5228,4221830,6212,4221830
1091,5236,4222300,6212,4222300
1091,5236,4223110,6212,4223110
1091,5236,4223110,6212,4223110
1091,5236,4223920,6212,4223920
1091,5236,4224390,6212,4224390
1091,5236,4224860,6212,4224860
1091,5236,4224860,6212,4224860
1091,5236,4225180,6212,4225180
1091,5236,4225990,6212,4225990
1091,5236,4226640,6212,4226640
1091,5236,4227110,6212,4227110
1091,5236,4227340,6212,4227340
1091,5236,4227990,6212,4227990
1091,5236,4227990,6212,4227990
1091,5236,4228450,6212,4228450
1091,5236,4228770,6212,4228770
1091,5236,4229000,6212,4229000
1092,5244,4229810,6212,4229810
1092,5244,4230620,6212,4230620
1092,5244,4230850,6212,4230850
1092,5244,4231660,6212,4231660
1092,5244,4232130,6212,4232130
1092,5244,4232600,6212,4232600
1092,5244,4232920,6212,4232920
1092,5244,4233730,6212,4233730
1092,5244,4234540,6212,4234540
1092,5244,4234860,6212,4234860
1092,5244,4235330,6212,4235330
1092,5244,4236140,6212,4236140
1093,5252,4236610,6212,4236610
1093,5252,4237260,6212,4237260
1093,5252,4237580,6212,4237580
1093,5252,4237580,6212,4237580
1093,5252,4237740,6212,4237740
1093,5252,4238550,6212,4238550
1093,5252,4238870,6212,4238870
1093,5252,4239520,6212,4239520
1093,5252,4239990,6212,4239990
1093,5252,4240460,6212,4240460
1093,5252,4241270,6212,4241270
1093,5252,4241740,6212,4241740
1093,5252,4241970,6212,4241970
1093,5252,4241970,6212,4241970
1093,5252,4242780,6212,4242780
1094,5260,4243250,6212,4243250
1094,5260,4243410,6212,4243410
1094,5260,4243880,6212,4243880
1094,5260,4244110,6212,4244110
1094,5260,4244480,6212,4244480
1094,5260,4245290,6212,4245290
1094,5260,4245290,6212,4245290
1094,5260,4246100,6212,4246100
1094,5260,4246100,6212,4246100
1094,5260,4246100,6212,4246100
1094,5260,4246100,6212,4246100
1094,5260,4246570,6212,4246570
1094,5260,4246890,6212,4246890
1094,5260,4247360,6212,4247360
1094,5260,4247680,6212,4247680
1094,5260,4248230,6212,4248230
1094,5260,4249040,6212,4249040
1094,5260,4249270,6212,4249270
1094,5260,4249500,6212,4249500
1094,5260,4249730,6212,4249730
1094,5260,4249890,6212,4249890
1094,5260,4249890,6212,4249890
1095,5268,4250700,6212,4250700
1095,5268,4251170,6212,4251170
1095,5268,4251170,6212,4251170
1095,5268,4251330,6212,4251330
1095,5268,4252140,6212,4252140
1095,5268,4252460,6212,4252460
1095,5268,4252680,6212,4252680
1095,5268,4253150,6212,4253150
1095,5268,4253960,6212,4253960
1095,5268,4254280,6212,4254280
1095,5268,4254600,6212,4254600
1095,5268,4255410,6212,4255410
1095,5268,4255730,6212,4255730
1095,5268,4255730,6212,4255730
1095,5268,4256200,6212,4256200
1095,5268,4256670,6212,4256670
1095,5268,4256670,6212,4256670
1096,5276,4257320,6212,4257320
1096,5276,4257640,6212,4257640
1096,5276,4258110,6212,4258110
1097,5284,4258330,6212,4258330
1097,5284,4259140,6212,4259140
1097,5284,4259950,6212,4259950
1097,5284,4260180,6212,4260180
1097,5284,4260500,6212,4260500
1097,5284,4260500,6212,4260500
1097,5284,4260730,6212,4260730
1097,5284,4261540,6212,4261540
1097,5284,4262350,6212,4262350
1097,5284,4263160,6212,4263160
1097,5284,4263630,6212,4263630
1098,5292,4264280,6212,4264280
1098,5292,4265090,6212,4265090
1098,5292,4265740,6212,4265740
1098,5292,4266210,6212,4266210
1098,5292,4266210,6212,4266210
1098,5292,4267020,6212,4267020
1098,5292,4267500,6212,4267500
1098,5292,4267970,6212,4267970
1098,5292,4268780,6212,4268780
1098,5292,4269590,6212,4269590
1099,5300,4270400,6212,4270400
1099,5300,4271210,6212,4271210
1099,5300,4272020,6212,4272020
1099,5300,4272490,6212,4272490
1099,5300,4272950,6212,4272950
1099,5300,4273420,6212,4273420
1099,5300,4273650,6212,4273650
1099,5300,4274120,6212,4274120
1099,5300,4274120,6212,4274120
1099,5300,4274450,6212,4274450
1099,5300,4274920,6212,4274920
1099,5300,4275730,6212,4275730
1099,5300,4275730,6212,4275730
1099,5300,4276540,6212,4276540
1099,5300,4276860,6212,4276860
1099,5300,4277180,6212,4277180
1099,5300,4277990,6212,4277990
1099,5300,4278800,6212,4278800
1099,5300,4279270,6212,4279270
1099,5300,4280080,6212,4280080
1099,5300,4280130,6212,4280130
1099,5300,4280360,6212,4280360
1099,5300,4281010,6212,4281010
1099,5300,4281010,6212,4281010
1099,5300,4281480,6212,4281480
1099,5300,4282290,6212,4282290
1099,5300,4282760,6212,4282760
1099,5300,4283130,6212,4283130
1099,5300,4283130,6212,4283130
1099,5300,4283450,6212,4283450
1099,5300,4283930,6212,4283930
1100,5308,4284260,6212,4284260
1100,5308,4285070,6212,4285070
1100,5308,4285880,6212,4285880
1100,5308,4285880,6212,4285880
1100,5308,4286360,6212,4286360
1100,5308,4287170,6212,4287170
1100,5308,4287490,6212,4287490
1100,5308,4287960,6212,4287960
1100,5308,4287960,6212,4287960
1100,5308,4287960,6212,4287960
1100,5308,4288420,6212,4288420
1100,5308,4288580,6212,4288580
1100,5308,4288580,6212,4288580
1100,5308,4288580,6212,4288580
1100,5308,4288580,6212,4288580
1100,5308,4288580,6212,4288580
1100,5308,4288900,6212,4288900
1100,5308,4289710,6212,4289710
1101,5316,4290520,6212,4290520
1101,5316,4291170,6212,4291170
1101,5316,4291820,6212,4291820
1101,5316,4292630,6212,4292630
1101,5316,4292860,6212,4292860
1101,5316,4293330,6212,4293330
1101,5316,4293800,6212,4293800
1101,5316,4294120,6212,4294120
1101,5316,4294930,6212,4294930
1101,5316,4295740,6212,4295740
1101,5316,4295970,6212,4295970
1101,5316,4296290,6212,4296290
1102,5324,4296760,6212,4296760
1102,5324,4297570,6212,4297570
1102,5324,4298380,6212,4298380
1102,5324,4298850,6212,4298850
1102,5324,4299660,6212,4299660
1102,5324,4300470,6212,4300470
1102,5324,4300940,6212,4300940
1102,5324,4301410,6212,4301410
1102,5324,4301870,6212,4301870
1102,5324,4302680,6212,4302680
1102,5324,4302680,6212,4302680
1102,5324,4303000,6212,4303000
1103,5332,4303810,6212,4303810
1103,5332,4304040,6212,4304040
1103,5332,4304360,6212,4304360
1103,5332,4304580,6212,4304580
1103,5332,4305390,6212,4305390
1103,5332,4306200,6212,4306200
1103,5332,4306790,6212,4306790
1103,5332,4307600,6212,4307600
1103,5332,4308070,6212,4308070
1103,5332,4308530,6212,4308530
1103,5332,4308530,6212,4308530
1103,5332,4308990,6212,4308990
1103,5332,4309800,6212,4309800
1103,5332,4310270,6212,4310270
1104,5340,4311080,6212,4311080
1104,5340,4311400,6212,4311400
1104,5340,4311400,6212,4311400
1104,5340,4311870,6212,4311870
1104,5340,4312340,6212,4312340
1104,5340,4312990,6212,4312990
1104,5340,4312990,6212,4312990
1104,5340,4313310,6212,4313310
1104,5340,4314120,6212,4314120
1104,5340,4314470,6212,4314470
1104,5340,4314940,6212,4314940
1104,5340,4315750,6212,4315750
1104,5340,4315750,6212,4315750
1104,5340,4316560,6212,4316560
1104,5340,4317370,6212,4317370
1104,5340,4317600,6212,4317600
1105,5348,4318410,6212,4318410
1105,5348,4318410,6212,4318410
1105,5348,4318880,6212,4318880
1105,5348,4319690,6212,4319690
1105,5348,4320280,6212,4320280
1105,5348,4320440,6212,4320440
1105,5348,4320440,6212,4320440
1105,5348,4320910,6212,4320910
1105,5348,4321230,6212,4321230
1105,5348,4321550,6212,4321550
1105,5348,4322360,6212,4322360
1105,5348,4322830,6212,4322830
1105,5348,4323640,6212,4323640
1105,5348,4323640,6212,4323640
1105,5348,4324010,6212,4324010
1105,5348,4324660,6212,4324660
1106,5356,4325470,6212,4325470
1106,5356,4325690,6212,4325690
1106,5356,4326160,6212,4326160
1106,5356,4326970,6212,4326970
1106,5356,4327440,6212,4327440
1106,5356,4327910,6212,4327910
1106,5356,4327910,6212,4327910
1106,5356,4328260,6212,4328260
1106,5356,4329070,6212,4329070
1106,5356,4329070,6212,4329070
1106,5356,4329390,6212,4329390
1106,5356,4329860,6212,4329860
1106,5356,4330670,6212,4330670
1106,5356,4330990,6212,4330990
1106,5356,4330990,6212,4330990
1107,5364,4331460,6212,4331460
1107,5364,4332270,6212,4332270
1107,5364,4332270,6212,4332270
1107,5364,4332920,6212,4332920
1107,5364,4333140,6212,4333140
1107,5364,4333600,6212,4333600
1108,5372,4333830,6212,4333830
1108,5372,4333940,6212,4333940
1108,5372,4334410,6212,4334410
1108,5372,4335220,6212,4335220
1108,5372,4336030,6212,4336030
1108,5372,4336840,6212,4336840
1108,5372,4337300,6212,4337300
1108,5372,4337620,6212,4337620
1108,5372,4338090,6212,4338090
1108,5372,4338090,6212,4338090
1108,5372,4338550,6212,4338550
1108,5372,4338870,6212,4338870
1108,5372,4339680,6212,4339680
1108,5372,4340150,6212,4340150
1108,5372,4340150,6212,4340150
1108,5372,4340620,6212,4340620
1108,5372,4340620,6212,4340620
1108,5372,4341090,6212,4341090
1108,5372,4341900,6212,4341900
1108,5372,4342550,6212,4342550
1108,5372,4343360,6212,4343360
1108,5372,4343580,6212,4343580
1108,5372,4344050,6212,4344050
1108,5372,4344860,6212,4344860
1108,5372,4345670,6212,4345670
1108,5372,4345990,6212,4345990
1109,5380,4346800,6212,4346800
1109,5380,4347030,6212,4347030
1109,5380,4347030,6212,4347030
1109,5380,4347490,6212,4347490
1109,5380,4347490,6212,4347490
1109,5380,4347490,6212,4347490
1109,5380,4347490,6212,4347490
1109,5380,4348300,6212,4348300
1109,5380,4348300,6212,4348300
1109,5380,4348410,6212,4348410
