ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
855150.52,96.37,83.03,845936.2,95.33
854776.69,96.38,83.04,845538.61,95.34
854402.86,96.39,83.05,845391.63,95.37
854402.86,96.39,83.05,845391.63,95.37
854181.43,96.39,83.05,845221.11,95.38
854181.43,96.39,83.05,845221.11,95.38
854181.43,96.39,83.05,845221.11,95.38
854181.43,96.39,83.05,845221.11,95.38
854181.43,96.39,83.05,845221.11,95.38
853994.02,96.4,83.06,844969.68,95.39
853620.19,96.41,83.07,844544.49,95.39
853246.36,96.42,83.08,844206.02,95.4
853246.36,96.42,83.08,844206.02,95.4
853246.36,96.42,83.08,844206.02,95.4
853246.36,96.42,83.08,844206.02,95.4
853246.36,96.42,83.08,844206.02,95.4
853087.66,96.42,83.08,844047.31,95.4
853087.66,96.42,83.08,844047.31,95.4
852594.04,96.44,83.09,843709.41,95.43
852594.04,96.44,83.09,843709.41,95.43
852594.04,96.44,83.09,843709.41,95.43
852871.4,96.47,83.12,843834.48,95.45
852871.4,96.47,83.12,843834.48,95.45
852497.57,96.48,83.13,843572.3,95.47
852497.57,96.48,83.13,843574.26,95.47
852497.57,96.48,83.13,843574.26,95.47
852567.75,96.48,83.14,843623.39,95.47
852567.75,96.48,83.14,843623.39,95.47
852567.75,96.48,83.14,843623.39,95.47
852414.63,96.49,83.15,843534.29,95.49
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843683.41,95.53
852272.5,96.5,83.16,843640.13,95.52
852128.08,96.51,83.16,843474.0,95.53
851757.44,96.52,83.17,843043.09,95.53
851757.44,96.52,83.17,843043.09,95.53
851757.44,96.52,83.17,843043.09,95.53
851757.44,96.52,83.17,843043.09,95.53
851757.44,96.52,83.17,843043.09,95.53
851757.44,96.52,83.17,843043.09,95.53
851757.44,96.52,83.17,843043.09,95.53
851263.82,96.53,83.19,842742.95,95.57
851263.82,96.53,83.19,842742.95,95.57
851263.82,96.53,83.19,842742.95,95.57
851076.41,96.55,83.2,842705.31,95.6
851076.41,96.55,83.2,842705.31,95.6
850787.34,96.57,83.22,842774.02,95.66
850472.29,96.58,83.24,842404.19,95.66
850472.29,96.58,83.24,842404.19,95.66
850472.29,96.58,83.24,842404.19,95.66
850472.29,96.58,83.24,842404.19,95.66
850472.29,96.58,83.24,842404.19,95.66
850472.29,96.58,83.24,842404.19,95.66
850472.29,96.58,83.24,842429.69,95.67
849978.67,96.6,83.25,841896.46,95.68
849978.67,96.6,83.25,841896.46,95.68
849978.67,96.6,83.25,841896.46,95.68
849831.18,96.6,83.26,841690.75,95.68
849579.08,96.63,83.28,841426.31,95.7
849286.24,96.63,83.29,841106.26,95.7
849286.24,96.63,83.29,840954.75,95.69
849286.24,96.63,83.29,840954.75,95.69
848922.41,96.64,83.3,840824.89,95.72
848922.41,96.64,83.3,840824.89,95.72
848548.58,96.65,83.31,840437.46,95.73
848548.58,96.65,83.31,840437.46,95.73
848548.58,96.65,83.31,840437.46,95.73
848548.58,96.65,83.31,840437.46,95.73
848389.87,96.65,83.31,840282.31,95.73
848389.87,96.65,83.31,840282.31,95.73
848389.87,96.65,83.31,840282.31,95.73
848389.87,96.65,83.31,840282.31,95.73
848389.87,96.65,83.31,840282.31,95.73
848257.46,96.66,83.32,840107.54,95.73
848257.46,96.66,83.32,840107.54,95.73
848257.46,96.66,83.32,840129.97,95.74
848257.46,96.66,83.32,840163.03,95.74
848257.46,96.66,83.32,840163.03,95.74
848257.46,96.66,83.32,840163.03,95.74
848257.46,96.66,83.32,840163.03,95.74
848257.46,96.66,83.32,840163.03,95.74
847942.41,96.68,83.33,839941.83,95.77
847942.41,96.68,83.33,839941.83,95.77
847942.41,96.68,83.33,839941.83,95.77
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847632.59,96.69,83.35,839720.27,95.79
847139.13,96.7,83.36,839240.96,95.8
847139.13,96.7,83.36,839240.96,95.8
846765.3,96.71,83.36,838866.28,95.81
846765.3,96.71,83.36,838866.28,95.81
846765.3,96.71,83.36,838866.28,95.81
846765.3,96.71,83.36,838866.28,95.81
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846540.04,96.72,83.37,838460.87,95.79
846046.42,96.73,83.39,837763.55,95.79
846046.42,96.73,83.39,837763.55,95.79
845936.42,96.73,83.39,837653.55,95.79
845936.42,96.73,83.39,837653.55,95.79
845936.42,96.73,83.39,837653.55,95.79
845625.54,96.75,83.41,837269.02,95.79
845625.54,96.75,83.41,837269.02,95.79
845625.54,96.75,83.41,837269.02,95.79
845284.01,96.76,83.42,837045.07,95.82
845284.01,96.76,83.42,837045.07,95.82
845284.01,96.76,83.42,837045.07,95.82
845284.01,96.76,83.42,837045.07,95.82
844910.18,96.77,83.43,836909.59,95.85
844910.18,96.77,83.43,836909.59,95.85
844910.18,96.77,83.43,836856.18,95.85
844559.47,96.78,83.44,836566.43,95.87
844450.77,96.78,83.44,836461.0,95.87
844450.77,96.78,83.44,836461.0,95.87
844450.77,96.78,83.44,836461.0,95.87
844450.77,96.78,83.44,836461.0,95.87
844450.77,96.78,83.44,836461.0,95.87
843980.15,96.8,83.46,835903.23,95.87
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835332.29,95.88
843509.53,96.82,83.48,835308.2,95.88
843317.66,96.82,83.48,834981.82,95.86
843317.66,96.82,83.48,834981.82,95.86
843317.66,96.82,83.48,834981.82,95.86
843317.66,96.82,83.48,834981.82,95.86
843317.66,96.82,83.48,835003.87,95.87
843317.66,96.82,83.48,835003.87,95.87
843317.66,96.82,83.48,835003.87,95.87
843317.66,96.82,83.48,835003.87,95.87
843317.66,96.82,83.48,835003.87,95.87
843317.66,96.82,83.48,835003.87,95.87
842847.04,96.84,83.5,834540.26,95.89
842847.04,96.84,83.5,834540.26,95.89
842847.04,96.84,83.5,834540.26,95.89
842529.75,96.86,83.51,834168.94,95.89
842529.75,96.86,83.51,834168.94,95.89
842318.05,96.86,83.51,833959.73,95.89
842318.05,96.86,83.51,833959.73,95.89
842015.37,96.87,83.53,833556.56,95.9
842015.37,96.87,83.53,833556.56,95.9
841742.67,96.89,83.55,833261.92,95.92
841742.67,96.89,83.55,833261.92,95.92
841742.67,96.89,83.55,833261.92,95.92
841269.75,96.91,83.57,832732.05,95.93
841269.75,96.91,83.57,832732.05,95.93
841269.75,96.91,83.57,832732.05,95.93
841269.75,96.91,83.57,832732.05,95.93
841269.75,96.91,83.57,832714.73,95.93
841269.75,96.91,83.57,832714.73,95.93
841269.75,96.91,83.57,832714.73,95.93
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840895.92,96.92,83.58,832241.57,95.92
840522.08,96.93,83.59,831938.46,95.94
840522.08,96.93,83.59,831938.46,95.94
840522.08,96.93,83.59,831938.46,95.94
840126.17,96.95,83.6,831427.28,95.94
840127.6,96.95,83.6,831431.29,95.94
839753.77,96.96,83.61,831282.74,95.98
839753.77,96.96,83.61,831282.74,95.98
839753.77,96.96,83.61,831282.74,95.98
839753.77,96.96,83.61,831282.74,95.98
839753.77,96.96,83.61,831282.74,95.98
839753.77,96.96,83.61,831282.74,95.98
839753.77,96.96,83.61,831323.56,95.98
839753.77,96.96,83.61,831323.56,95.98
839379.94,96.97,83.62,830954.67,95.99
839379.94,96.97,83.62,830954.67,95.99
839379.94,96.97,83.62,830954.67,95.99
839379.94,96.97,83.62,830954.67,95.99
839379.94,96.97,83.62,830954.67,95.99
839006.11,96.98,83.63,830569.95,96.0
839006.11,96.98,83.63,830569.95,96.0
838505.59,96.99,83.65,830026.95,96.01
838505.59,96.99,83.65,830026.95,96.01
838505.59,96.99,83.65,830026.95,96.01
838505.59,96.99,83.65,830026.95,96.01
838505.59,96.99,83.65,830026.95,96.01
838505.59,96.99,83.65,830026.95,96.01
838143.05,97.0,83.66,829641.29,96.02
837649.43,97.02,83.67,829117.68,96.03
837649.43,97.02,83.67,829117.68,96.03
837540.35,97.03,83.69,829107.42,96.05
837315.09,97.04,83.7,828834.66,96.06
837315.09,97.04,83.7,828834.66,96.06
837315.09,97.04,83.7,828834.66,96.06
837315.09,97.04,83.7,828834.66,96.06
837315.09,97.04,83.7,828834.66,96.06
837315.09,97.04,83.7,828834.66,96.06
837315.09,97.04,83.7,828834.66,96.06
837007.22,97.06,83.71,828452.24,96.06
837007.22,97.06,83.71,828452.24,96.06
836513.61,97.07,83.73,827944.07,96.08
836513.61,97.07,83.73,827944.07,96.08
836288.34,97.08,83.74,827764.73,96.09
836288.34,97.08,83.74,827764.73,96.09
835288.34,97.08,83.74,826764.73,96.09
835288.34,97.08,83.74,826764.73,96.09
835288.34,97.08,83.74,826764.73,96.09
835288.34,97.08,83.74,826764.73,96.09
835288.34,97.08,83.74,826764.73,96.09
835288.34,97.08,83.74,826764.73,96.09
834991.47,97.08,83.74,826514.56,96.1
834617.64,97.09,83.75,826420.83,96.14
834617.64,97.09,83.75,826420.83,96.14
834617.64,97.09,83.75,826420.83,96.14
834617.64,97.09,83.75,826420.83,96.14
834617.64,97.09,83.75,826420.83,96.14
834144.72,97.11,83.77,825907.19,96.15
834144.72,97.11,83.77,825907.19,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833699.23,97.11,83.77,825479.84,96.15
833540.66,97.11,83.77,825324.92,96.15
833540.66,97.11,83.77,825324.92,96.15
833049.64,97.13,83.78,824856.47,96.17
833049.64,97.13,83.78,824856.47,96.17
833049.64,97.13,83.78,824856.47,96.17
832556.02,97.14,83.8,824320.96,96.18
832556.02,97.14,83.8,824320.96,96.18
832556.02,97.14,83.8,824320.96,96.18
832556.02,97.14,83.8,824320.96,96.18
832182.19,97.15,83.81,823894.28,96.19
832182.19,97.15,83.81,823894.28,96.19
832182.19,97.15,83.81,823894.28,96.19
832182.19,97.15,83.81,823894.28,96.19
832182.19,97.15,83.81,823894.28,96.19
832182.19,97.15,83.81,823894.28,96.19
832182.19,97.15,83.81,823894.28,96.19
832182.19,97.15,83.81,823894.28,96.19
831810.17,97.16,83.82,823520.87,96.19
831810.17,97.16,83.82,823520.87,96.19
831810.17,97.16,83.82,823520.87,96.19
831519.6,97.17,83.82,823195.04,96.19
831519.6,97.17,83.82,823195.04,96.19
831519.6,97.17,83.82,823195.04,96.19
831519.6,97.17,83.82,823195.04,96.19
831519.6,97.17,83.82,823195.04,96.19
831519.6,97.17,83.82,823195.04,96.19
831145.77,97.17,83.83,822983.29,96.22
831145.77,97.17,83.83,822983.29,96.22
831145.77,97.17,83.83,822983.29,96.22
830826.85,97.19,83.85,822569.02,96.22
830463.02,97.2,83.86,822177.67,96.23
830463.02,97.2,83.86,822177.67,96.23
830463.02,97.2,83.86,822177.67,96.23
830463.02,97.2,83.86,822177.67,96.23
830463.02,97.2,83.86,822177.67,96.23
829463.02,97.2,83.85,821177.67,96.23
829283.87,97.2,83.86,820976.97,96.23
829283.87,97.2,83.86,820976.97,96.23
829061.89,97.2,83.86,820760.84,96.23
829061.89,97.2,83.86,820760.84,96.23
828688.06,97.21,83.87,820248.85,96.22
828373.01,97.23,83.89,819905.13,96.24
828373.01,97.23,83.89,819905.13,96.24
828373.01,97.23,83.89,819905.13,96.24
828166.14,97.23,83.89,819703.99,96.24
828166.14,97.23,83.89,819703.99,96.24
828166.14,97.23,83.89,819703.99,96.24
828166.14,97.23,83.89,819703.99,96.24
827851.09,97.25,83.9,819338.77,96.25
827477.26,97.26,83.91,818845.42,96.24
827113.43,97.27,83.92,818592.08,96.27
827113.43,97.27,83.92,818592.08,96.27
827113.43,97.27,83.92,818592.08,96.27
827113.43,97.27,83.92,818592.08,96.27
826739.6,97.28,83.93,818093.84,96.26
826739.6,97.28,83.93,818093.84,96.26
826739.6,97.28,83.93,818093.84,96.26
826739.6,97.28,83.93,818093.84,96.26
826739.6,97.28,83.93,818112.09,96.26
826739.6,97.28,83.93,818112.09,96.26
826607.19,97.29,83.94,818203.69,96.3
826607.19,97.29,83.94,818203.69,96.3
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826220.55,97.29,83.95,817889.95,96.31
826171.85,97.29,83.95,817866.6,96.32
826171.85,97.29,83.95,817866.6,96.32
826171.85,97.29,83.95,817866.6,96.32
826171.85,97.29,83.95,817866.6,96.32
826171.85,97.29,83.95,817866.6,96.32
826171.85,97.29,83.95,817866.6,96.32
826171.85,97.29,83.95,817866.6,96.32
826171.85,97.29,83.95,817866.6,96.32
825731.93,97.32,83.97,817548.19,96.35
825238.32,97.33,83.99,816995.84,96.36
824890.47,97.35,84.0,816530.86,96.36
824890.47,97.35,84.0,816549.25,96.36
824890.47,97.35,84.0,816621.07,96.37
824890.47,97.35,84.0,816621.07,96.37
824890.47,97.35,84.0,816621.07,96.37
824699.9,97.35,84.01,816421.15,96.37
824699.9,97.35,84.01,816421.15,96.37
824699.9,97.35,84.01,816421.15,96.37
824355.59,97.35,84.01,816078.73,96.37
823981.76,97.36,84.02,816058.47,96.42
823981.76,97.36,84.02,816058.47,96.42
823981.76,97.36,84.02,816058.47,96.42
823981.76,97.36,84.02,816058.47,96.42
823981.76,97.36,84.02,816058.47,96.42
823981.76,97.36,84.02,816058.47,96.42
823690.05,97.36,84.02,815755.79,96.43
823690.05,97.36,84.02,815755.79,96.43
823690.05,97.36,84.02,815755.79,96.43
823755.94,97.37,84.03,815918.39,96.44
823561.75,97.37,84.03,815745.43,96.45
823561.75,97.37,84.03,815745.43,96.45
823561.75,97.37,84.03,815745.43,96.45
823561.75,97.37,84.03,815745.43,96.45
823561.75,97.37,84.03,815745.43,96.45
823561.75,97.37,84.03,815745.43,96.45
823561.75,97.37,84.03,815745.43,96.45
823538.75,97.38,84.03,815712.74,96.45
823538.75,97.38,84.03,815728.99,96.45
823164.91,97.39,84.04,815295.65,96.46
823164.91,97.39,84.04,815295.65,96.46
823164.91,97.39,84.04,815295.65,96.46
823164.91,97.39,84.04,815295.65,96.46
822922.14,97.41,84.07,814922.43,96.47
822423.0,97.42,84.07,814437.43,96.47
822126.79,97.42,84.08,814152.94,96.47
821126.79,97.42,84.07,813152.94,96.47
821126.79,97.42,84.07,813152.94,96.47
821126.79,97.42,84.07,813152.94,96.47
820761.4,97.43,84.08,812790.16,96.48
820761.4,97.43,84.08,812790.16,96.48
820761.4,97.43,84.08,812790.16,96.48
820761.4,97.43,84.08,812830.91,96.48
820761.4,97.43,84.08,812830.91,96.48
820761.4,97.43,84.08,812830.91,96.48
820761.4,97.43,84.08,812830.91,96.48
820761.4,97.43,84.08,812830.91,96.48
820761.4,97.43,84.08,812830.91,96.48
820761.4,97.43,84.08,812830.91,96.48
820761.4,97.43,84.08,812852.71,96.49
820761.4,97.43,84.08,812852.71,96.49
820387.57,97.44,84.09,812415.44,96.49
820387.57,97.44,84.09,812415.44,96.49
820387.57,97.44,84.09,812415.44,96.49
820387.57,97.44,84.09,812415.44,96.49
820013.74,97.45,84.1,812046.63,96.5
820013.74,97.45,84.1,812046.63,96.5
819762.49,97.45,84.11,811867.32,96.51
819762.49,97.45,84.11,811867.32,96.51
819762.49,97.45,84.11,811867.32,96.51
819762.49,97.45,84.11,811867.32,96.51
819627.14,97.46,84.12,811665.23,96.52
819627.14,97.46,84.12,811665.23,96.52
819627.14,97.46,84.12,811665.23,96.52
819133.53,97.48,84.14,811159.83,96.53
819133.53,97.48,84.14,811138.03,96.53
819133.53,97.48,84.14,811138.03,96.53
819133.53,97.48,84.14,811138.03,96.53
819133.53,97.48,84.14,811138.03,96.53
819133.53,97.48,84.14,811138.03,96.53
819133.53,97.48,84.14,811138.03,96.53
819133.53,97.48,84.14,811138.03,96.53
818736.3,97.49,84.14,810788.54,96.54
818736.3,97.49,84.14,810788.54,96.54
818446.3,97.49,84.14,810498.54,96.54
818446.3,97.49,84.14,810498.54,96.54
818446.3,97.49,84.14,810498.54,96.54
818446.3,97.49,84.14,810498.54,96.54
818446.3,97.49,84.14,810498.54,96.54
818446.3,97.49,84.14,810498.54,96.54
818446.3,97.49,84.14,810498.54,96.54
818446.3,97.49,84.14,810498.54,96.54
817952.68,97.5,84.16,809820.38,96.53
817952.68,97.5,84.16,809820.38,96.53
817952.68,97.5,84.16,809820.38,96.53
817568.85,97.51,84.17,809435.45,96.54
817283.37,97.52,84.17,809160.58,96.55
816954.06,97.53,84.19,808824.24,96.56
816954.06,97.53,84.19,808802.4,96.56
816954.06,97.53,84.19,808802.4,96.56
816954.06,97.53,84.19,808802.4,96.56
816954.06,97.53,84.19,808802.4,96.56
816954.06,97.53,84.19,808802.4,96.56
816954.06,97.53,84.19,808802.4,96.56
816954.06,97.53,84.19,808802.4,96.56
816795.36,97.53,84.19,808646.06,96.56
816795.36,97.53,84.19,808646.06,96.56
816795.36,97.53,84.19,808646.06,96.56
816795.36,97.53,84.19,808646.06,96.56
816570.09,97.54,84.2,808406.26,96.57
816570.09,97.54,84.2,808406.26,96.57
816570.09,97.54,84.2,808406.26,96.57
816570.09,97.54,84.2,808406.26,96.57
816570.09,97.54,84.2,808406.26,96.57
816570.09,97.54,84.2,808383.83,96.56
816570.09,97.54,84.2,808383.83,96.56
816570.09,97.54,84.2,808383.83,96.56
816570.09,97.54,84.2,808383.83,96.56
816570.09,97.54,84.2,808383.83,96.56
816571.53,97.54,84.2,808413.29,96.57
816571.53,97.54,84.2,808413.29,96.57
816571.53,97.54,84.2,808413.29,96.57
816571.53,97.54,84.2,808413.29,96.57
816571.53,97.54,84.2,808391.49,96.56
816274.06,97.54,84.2,808113.09,96.57
816274.06,97.54,84.2,808113.09,96.57
816274.06,97.54,84.2,808113.09,96.57
816274.06,97.54,84.2,808113.09,96.57
816274.06,97.54,84.2,808113.09,96.57
816274.06,97.54,84.2,808113.09,96.57
816274.06,97.54,84.2,808113.09,96.57
816274.06,97.54,84.2,808113.09,96.57
815973.16,97.55,84.21,807789.9,96.57
815973.16,97.55,84.21,807789.9,96.57
815973.16,97.55,84.21,807789.9,96.57
815973.16,97.55,84.21,807789.9,96.57
815973.16,97.55,84.21,807789.9,96.57
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807590.04,96.58
815775.75,97.55,84.21,807587.65,96.57
815775.75,97.55,84.21,807587.65,96.57
815775.75,97.55,84.21,807587.65,96.57
815251.31,97.56,84.22,807033.39,96.58
815251.31,97.56,84.22,807033.39,96.58
815251.31,97.56,84.22,807033.39,96.58
815251.31,97.56,84.22,807033.39,96.58
815050.91,97.56,84.22,806867.7,96.58
815050.91,97.56,84.22,806867.7,96.58
814605.71,97.57,84.23,806560.69,96.61
814605.71,97.57,84.23,806560.69,96.61
814605.71,97.57,84.23,806538.89,96.61
814243.69,97.58,84.24,806108.52,96.61
814243.69,97.58,84.24,806083.44,96.61
814243.69,97.58,84.24,806083.44,96.61
814243.69,97.58,84.24,806083.44,96.61
813955.99,97.59,84.24,805758.84,96.6
813797.29,97.59,84.24,805533.09,96.6
813299.77,97.59,84.25,805011.0,96.6
813299.77,97.59,84.25,805011.0,96.6
812853.32,97.61,84.26,804471.08,96.6
812853.32,97.61,84.26,804471.08,96.6
812853.32,97.61,84.26,804471.08,96.6
812567.84,97.61,84.27,804196.2,96.6
812567.84,97.61,84.27,804196.2,96.6
812567.84,97.61,84.27,804166.03,96.6
812567.84,97.61,84.27,804085.68,96.59
812600.13,97.61,84.27,804142.03,96.6
812600.13,97.61,84.27,804142.03,96.6
812600.13,97.61,84.27,804142.03,96.6
812600.13,97.61,84.27,804142.03,96.6
812600.13,97.61,84.27,804142.03,96.6
812600.13,97.61,84.27,804142.03,96.6
812600.13,97.61,84.27,804142.03,96.6
812600.13,97.61,84.27,804233.93,96.61
812600.13,97.61,84.27,804233.93,96.61
812600.13,97.61,84.27,804233.93,96.61
812600.13,97.61,84.27,804233.93,96.61
812600.13,97.61,84.27,804233.93,96.61
812600.13,97.61,84.27,804257.66,96.61
812306.99,97.62,84.27,804013.59,96.62
812306.99,97.62,84.27,804013.59,96.62
812306.99,97.62,84.27,804013.59,96.62
812003.6,97.64,84.29,803643.52,96.63
812003.6,97.64,84.29,803643.52,96.63
812003.6,97.64,84.29,803643.52,96.63
812003.6,97.64,84.29,803643.52,96.63
812003.6,97.64,84.29,803643.52,96.63
811629.77,97.65,84.3,803393.85,96.65
811629.77,97.65,84.3,803393.85,96.65
811629.77,97.65,84.3,803393.85,96.65
811629.77,97.65,84.3,803393.85,96.65
811629.77,97.65,84.3,803393.85,96.65
811629.77,97.65,84.3,803393.85,96.65
811259.67,97.66,84.31,803237.95,96.69
811259.67,97.66,84.31,803237.95,96.69
811259.67,97.66,84.31,803354.55,96.7
810911.82,97.67,84.33,803252.18,96.75
810911.82,97.67,84.33,803252.18,96.75
810911.82,97.67,84.33,803252.18,96.75
810911.82,97.67,84.33,803252.18,96.75
810911.82,97.67,84.33,803252.18,96.75
810911.82,97.67,84.33,803252.18,96.75
810738.37,97.68,84.33,803097.74,96.76
810738.37,97.68,84.33,803097.74,96.76
810738.37,97.68,84.33,803097.74,96.76
810738.37,97.68,84.33,803097.74,96.76
810738.37,97.68,84.33,803097.74,96.76
810738.37,97.68,84.33,803097.74,96.76
810738.37,97.68,84.33,803097.74,96.76
810586.95,97.68,84.33,802997.35,96.76
810586.95,97.68,84.33,802997.35,96.76
810586.95,97.68,84.33,802997.35,96.76
810300.62,97.7,84.35,802636.18,96.77
810300.62,97.7,84.35,802636.18,96.77
810300.62,97.7,84.35,802636.18,96.77
810300.62,97.7,84.35,802636.18,96.77
810300.62,97.7,84.35,802636.18,96.77
810300.62,97.7,84.35,802636.18,96.77
810300.62,97.7,84.35,802636.18,96.77
810300.62,97.7,84.35,802636.18,96.77
809983.52,97.71,84.37,802246.15,96.78
809983.52,97.71,84.37,802246.15,96.78
809983.52,97.71,84.37,802246.15,96.78
809983.52,97.71,84.37,802246.15,96.78
809983.52,97.71,84.37,802246.15,96.78
809983.52,97.71,84.37,802246.15,96.78
809983.52,97.71,84.37,802246.15,96.78
809848.64,97.72,84.37,802140.65,96.79
809848.64,97.72,84.37,802140.65,96.79
809848.64,97.72,84.37,802140.65,96.79
809848.64,97.72,84.37,802140.65,96.79
809851.23,97.72,84.37,802152.12,96.79
809851.23,97.72,84.37,802152.12,96.79
809506.15,97.73,84.39,801957.9,96.82
809506.15,97.73,84.39,801957.9,96.82
809506.15,97.73,84.39,801957.9,96.82
809506.15,97.73,84.39,801957.9,96.82
809506.15,97.73,84.39,801957.9,96.82
809506.15,97.73,84.39,801957.9,96.82
809395.2,97.74,84.4,801764.28,96.82
809395.2,97.74,84.4,801764.28,96.82
809395.2,97.74,84.4,801764.28,96.82
809395.2,97.74,84.4,801764.28,96.82
809395.2,97.74,84.4,801764.28,96.82
809395.2,97.74,84.4,801764.28,96.82
809169.94,97.75,84.41,801519.28,96.83
809169.94,97.75,84.41,801576.59,96.84
809169.94,97.75,84.41,801576.59,96.84
809169.94,97.75,84.41,801576.59,96.84
809079.3,97.76,84.41,801515.93,96.84
809079.3,97.76,84.41,801515.93,96.84
809079.3,97.76,84.41,801515.93,96.84
809079.3,97.76,84.41,801515.93,96.84
809079.3,97.76,84.41,801515.93,96.84
809079.3,97.76,84.41,801515.93,96.84
809079.3,97.76,84.41,801515.93,96.84
808782.43,97.76,84.41,801298.05,96.85
808782.43,97.76,84.41,801298.05,96.85
808782.43,97.76,84.41,801298.05,96.85
808881.19,97.77,84.43,801584.6,96.89
808881.19,97.77,84.43,801584.6,96.89
808881.19,97.77,84.43,801584.6,96.89
808881.19,97.77,84.43,801584.6,96.89
808881.19,97.77,84.43,801584.6,96.89
808881.19,97.77,84.43,801584.6,96.89
808881.19,97.77,84.43,801584.6,96.89
807881.19,97.77,84.42,800584.6,96.88
807881.19,97.77,84.42,800658.7,96.89
807881.19,97.77,84.42,800658.7,96.89
807881.19,97.77,84.42,800658.7,96.89
807686.24,97.8,84.46,800308.42,96.91
807686.24,97.8,84.46,800308.42,96.91
807686.24,97.8,84.46,800346.01,96.91
807686.24,97.8,84.46,800346.01,96.91
807686.24,97.8,84.46,800385.82,96.92
807686.24,97.8,84.46,800385.82,96.92
807371.42,97.82,84.47,799955.98,96.92
807021.11,97.83,84.49,799614.25,96.93
807021.11,97.83,84.49,799614.25,96.93
807021.11,97.83,84.49,799614.25,96.93
