ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
604,3178,681130,6212,681130
605,3180,682130,6212,682130
605,3180,683130,6212,683130
605,3180,683130,6212,683130
605,3180,684130,6212,684130
606,3188,685130,6212,685130
607,3196,693130,6212,693130
608,3204,693130,6212,693130
608,3204,694130,6212,694130
609,3206,694780,6212,694780
609,3206,695780,6212,695780
610,3208,696590,6212,696590
611,3216,697590,6212,697590
611,3216,697910,6212,697910
612,3224,697910,6212,697910
613,3232,698720,6212,698720
613,3232,699720,6212,699720
614,3236,699720,6212,699720
615,3238,700720,6212,700720
616,3239,701530,6212,701530
616,3239,702180,6212,702180
617,3241,702990,6212,702990
617,3241,703990,6212,703990
618,3245,704990,6212,704990
618,3245,705990,6212,705990
618,3245,705990,6212,705990
618,3245,706310,6212,706310
619,3253,706780,6212,706780
619,3253,707590,6212,707590
620,3261,708400,6212,708400
621,3269,708870,6212,708870
622,3271,709340,6212,709340
623,3273,709340,6212,709340
624,3281,709810,6212,709810
624,3281,710810,6212,710810
625,3283,711810,6212,711810
626,3291,712810,6212,712810
627,3299,713810,6212,713810
628,3307,713810,6212,713810
628,3307,713810,6212,713810
629,3315,714810,6212,714810
630,3323,715810,6212,715810
631,3331,716810,6212,716810
631,3331,717810,6212,717810
631,3331,718620,6212,718620
631,3331,719620,6212,719620
631,3331,720620,6212,720620
631,3331,721620,6212,721620
631,3331,722620,6212,722620
631,3331,723430,6212,723430
632,3333,724430,6212,724430
632,3333,725430,6212,725430
633,3335,726430,6212,726430
633,3335,727240,6212,727240
634,3337,727240,6212,727240
634,3337,728240,6212,728240
635,3345,729240,6212,729240
635,3345,729710,6212,729710
636,3353,730300,6212,730300
636,3353,731300,6212,731300
636,3353,731300,6212,731300
637,3355,732300,6212,732300
637,3355,733300,6212,733300
638,3363,734300,6212,734300
639,3371,734300,6212,734300
639,3371,735110,6212,735110
639,3371,735110,6212,735110
640,3379,735110,6212,735110
640,3379,735110,6212,735110
640,3379,735570,6212,735570
640,3379,736570,6212,736570
641,3381,737570,6212,737570
641,3381,737790,6212,737790
642,3383,738260,6212,738260
642,3383,738260,6212,738260
643,3385,738730,6212,738730
643,3385,739730,6212,739730
644,3393,739730,6212,739730
644,3393,740730,6212,740730
645,3395,741730,6212,741730
645,3395,741730,6212,741730
646,3397,742730,6212,742730
647,3405,742840,6212,742840
648,3413,743840,6212,743840
648,3413,744840,6212,744840
649,3415,744840,6212,744840
649,3415,745840,6212,745840
649,3415,746310,6212,746310
650,3417,746310,6212,746310
651,3425,747310,6212,747310
652,3427,748120,6212,748120
653,3429,748120,6212,748120
653,3429,748930,6212,748930
653,3429,749930,6212,749930
654,3431,750930,6212,750930
654,3431,750930,6212,750930
655,3439,751400,6212,751400
656,3441,752400,6212,752400
656,3441,752400,6212,752400
657,3445,752400,6212,752400
658,3453,753400,6212,753400
658,3453,753870,6212,753870
658,3453,754870,6212,754870
659,3461,755190,6212,755190
659,3461,756000,6212,756000
660,3463,757000,6212,757000
661,3465,757000,6212,757000
661,3465,758000,6212,758000
662,3467,758650,6212,758650
662,3467,759460,6212,759460
662,3467,760460,6212,760460
662,3467,760570,6212,760570
662,3467,761570,6212,761570
662,3467,761570,6212,761570
663,3469,761570,6212,761570
664,3477,762570,6212,762570
664,3477,763380,6212,763380
665,3479,764380,6212,764380
665,3479,764850,6212,764850
665,3479,764850,6212,764850
666,3487,765320,6212,765320
666,3487,766320,6212,766320
667,3495,766970,6212,766970
668,3503,766970,6212,766970
669,3511,767320,6212,767320
670,3513,767790,6212,767790
671,3517,768340,6212,768340
671,3517,769340,6212,769340
671,3517,770340,6212,770340
671,3517,771340,6212,771340
671,3517,771670,6212,771670
671,3517,772670,6212,772670
672,3519,773480,6212,773480
672,3519,773950,6212,773950
672,3519,774270,6212,774270
673,3521,774740,6212,774740
674,3529,775740,6212,775740
674,3529,776740,6212,776740
674,3529,777390,6212,777390
674,3529,778390,6212,778390
674,3529,779390,6212,779390
675,3531,780390,6212,780390
676,3539,781390,6212,781390
676,3539,782390,6212,782390
676,3539,783390,6212,783390
677,3547,784390,6212,784390
678,3549,785390,6212,785390
679,3557,786390,6212,786390
679,3557,787390,6212,787390
679,3557,788390,6212,788390
680,3565,789390,6212,789390
680,3565,790200,6212,790200
680,3565,791200,6212,791200
681,3567,792200,6212,792200
682,3575,793200,6212,793200
682,3575,793520,6212,793520
683,3583,793840,6212,793840
684,3585,794840,6212,794840
684,3585,795840,6212,795840
685,3593,796840,6212,796840
685,3593,797840,6212,797840
685,3593,797840,6212,797840
686,3601,798650,6212,798650
686,3601,799460,6212,799460
686,3601,800460,6212,800460
687,3603,801460,6212,801460
688,3611,802270,6212,802270
689,3619,803270,6212,803270
689,3619,804270,6212,804270
689,3619,805080,6212,805080
689,3619,805890,6212,805890
689,3619,805890,6212,805890
690,3627,813890,6212,813890
691,3629,814890,6212,814890
691,3629,815540,6212,815540
692,3631,816540,6212,816540
693,3633,817350,6212,817350
693,3633,818350,6212,818350
693,3633,818820,6212,818820
693,3633,819820,6212,819820
694,3641,819820,6212,819820
695,3643,819820,6212,819820
696,3651,820820,6212,820820
696,3651,821050,6212,821050
697,3659,821050,6212,821050
697,3659,822050,6212,822050
697,3659,823050,6212,823050
698,3661,823050,6212,823050
698,3661,824050,6212,824050
699,3669,824700,6212,824700
699,3669,825170,6212,825170
700,3677,825640,6212,825640
700,3677,826450,6212,826450
701,3679,826920,6212,826920
702,3681,827920,6212,827920
703,3683,828920,6212,828920
703,3683,829920,6212,829920
704,3685,830920,6212,830920
705,3687,831920,6212,831920
705,3687,832920,6212,832920
705,3687,833920,6212,833920
706,3695,833920,6212,833920
706,3695,834920,6212,834920
707,3697,835920,6212,835920
708,3699,836730,6212,836730
708,3699,837730,6212,837730
709,3707,838730,6212,838730
710,3715,846730,6212,846730
710,3715,846890,6212,846890
710,3715,847890,6212,847890
711,3723,848350,6212,848350
711,3723,848820,6212,848820
711,3723,849820,6212,849820
711,3723,850630,6212,850630
712,3731,851630,6212,851630
713,3735,852630,6212,852630
713,3735,853630,6212,853630
714,3743,854100,6212,854100
714,3743,854910,6212,854910
715,3751,855910,6212,855910
716,3759,856910,6212,856910
717,3767,857910,6212,857910
718,3775,858910,6212,858910
718,3775,859500,6212,859500
718,3775,859960,6212,859960
718,3775,860960,6212,860960
719,3783,861960,6212,861960
720,3791,861960,6212,861960
721,3799,862960,6212,862960
722,3801,863960,6212,863960
723,3803,864960,6212,864960
724,3807,865960,6212,865960
724,3807,866430,6212,866430
725,3809,866430,6212,866430
725,3809,867430,6212,867430
725,3809,867750,6212,867750
725,3809,868560,6212,868560
725,3809,869560,6212,869560
726,3811,869560,6212,869560
726,3811,869560,6212,869560
727,3813,870370,6212,870370
727,3813,871370,6212,871370
727,3813,872370,6212,872370
727,3813,872830,6212,872830
727,3813,873200,6212,873200
727,3813,873750,6212,873750
727,3813,874220,6212,874220
728,3814,874690,6212,874690
728,3814,875010,6212,875010
728,3814,876010,6212,876010
729,3816,876480,6212,876480
730,3818,877030,6212,877030
731,3826,877350,6212,877350
731,3826,878350,6212,878350
732,3834,879350,6212,879350
733,3838,880160,6212,880160
734,3846,881160,6212,881160
734,3846,881630,6212,881630
734,3846,882630,6212,882630
734,3846,883630,6212,883630
735,3854,884630,6212,884630
736,3862,885280,6212,885280
736,3862,885440,6212,885440
736,3862,885440,6212,885440
736,3862,887440,6212,887440
736,3862,888440,6212,888440
737,3870,889440,6212,889440
738,3872,890440,6212,890440
739,3880,891440,6212,891440
740,3888,892440,6212,892440
741,3892,893440,6212,893440
741,3892,894440,6212,894440
741,3892,895440,6212,895440
741,3892,896440,6212,896440
742,3900,897440,6212,897440
743,3902,897760,6212,897760
744,3910,905760,6212,905760
744,3910,906760,6212,906760
745,3912,907760,6212,907760
745,3912,908760,6212,908760
745,3912,909760,6212,909760
746,3920,910080,6212,910080
746,3920,911080,6212,911080
747,3922,911080,6212,911080
748,3924,911730,6212,911730
748,3924,911730,6212,911730
749,3932,919730,6212,919730
750,3940,920730,6212,920730
750,3940,921540,6212,921540
750,3940,922540,6212,922540
750,3940,923540,6212,923540
751,3941,923910,6212,923910
751,3941,924910,6212,924910
752,3949,925140,6212,925140
753,3951,925140,6212,925140
753,3951,926140,6212,926140
754,3959,926140,6212,926140
754,3959,927140,6212,927140
754,3959,928140,6212,928140
754,3959,928370,6212,928370
754,3959,929180,6212,929180
755,3967,930180,6212,930180
756,3975,930410,6212,930410
757,3983,930880,6212,930880
757,3983,930880,6212,930880
758,3991,931880,6212,931880
758,3991,931880,6212,931880
758,3991,932690,6212,932690
758,3991,933690,6212,933690
759,3999,934690,6212,934690
760,4007,935690,6212,935690
760,4007,935690,6212,935690
761,4015,935690,6212,935690
762,4023,936690,6212,936690
762,4023,937690,6212,937690
763,4031,937690,6212,937690
763,4031,938150,6212,938150
763,4031,938960,6212,938960
764,4033,938960,6212,938960
765,4035,939960,6212,939960
765,4035,939960,6212,939960
766,4043,940430,6212,940430
766,4043,941430,6212,941430
767,4051,942430,6212,942430
767,4051,944430,6212,944430
768,4059,945430,6212,945430
768,4059,945540,6212,945540
768,4059,945540,6212,945540
768,4059,946540,6212,946540
768,4059,947540,6212,947540
768,4059,948540,6212,948540
768,4059,949010,6212,949010
768,4059,953010,6212,953010
768,4059,953380,6212,953380
769,4067,953700,6212,953700
769,4067,954700,6212,954700
770,4075,955700,6212,955700
770,4075,956020,6212,956020
771,4077,957020,6212,957020
772,4079,957830,6212,957830
773,4087,958830,6212,958830
774,4095,959830,6212,959830
775,4103,960300,6212,960300
775,4103,961300,6212,961300
776,4111,962300,6212,962300
777,4113,962770,6212,962770
778,4121,963240,6212,963240
778,4121,964240,6212,964240
778,4121,965240,6212,965240
778,4121,966050,6212,966050
779,4129,967050,6212,967050
780,4131,967050,6212,967050
781,4139,967860,6212,967860
781,4139,968320,6212,968320
782,4141,969320,6212,969320
782,4141,969320,6212,969320
782,4141,969320,6212,969320
782,4141,970320,6212,970320
782,4141,970320,6212,970320
783,4143,970790,6212,970790
783,4143,971790,6212,971790
783,4143,972790,6212,972790
783,4143,973110,6212,973110
784,4151,981110,6212,981110
784,4151,982110,6212,982110
784,4151,983110,6212,983110
785,4159,983110,6212,983110
785,4159,984110,6212,984110
786,4167,984920,6212,984920
786,4167,985920,6212,985920
786,4167,986920,6212,986920
786,4167,987920,6212,987920
786,4167,988920,6212,988920
787,4169,989920,6212,989920
787,4169,990730,6212,990730
788,4171,991730,6212,991730
789,4173,992730,6212,992730
789,4173,992730,6212,992730
790,4175,993730,6212,993730
790,4175,994200,6212,994200
790,4175,995200,6212,995200
791,4183,996200,6212,996200
791,4183,997200,6212,997200
791,4183,998010,6212,998010
791,4183,999010,6212,999010
791,4183,1000010,6212,1000010
792,4191,1008010,6212,1008010
792,4191,1008480,6212,1008480
793,4193,1009480,6212,1009480
793,4193,1009480,6212,1009480
793,4193,1010480,6212,1010480
794,4201,1018480,6212,1018480
795,4209,1019480,6212,1019480
796,4211,1020480,6212,1020480
796,4211,1021290,6212,1021290
796,4211,1022290,6212,1022290
796,4211,1022290,6212,1022290
796,4211,1024290,6212,1024290
797,4219,1032290,6212,1032290
798,4227,1033100,6212,1033100
798,4227,1033570,6212,1033570
798,4227,1034570,6212,1034570
799,4229,1035120,6212,1035120
799,4229,1036120,6212,1036120
799,4229,1036440,6212,1036440
800,4231,1036910,6212,1036910
800,4231,1037910,6212,1037910
800,4231,1038910,6212,1038910
801,4233,1038910,6212,1038910
801,4233,1039910,6212,1039910
801,4233,1040910,6212,1040910
802,4235,1041720,6212,1041720
802,4235,1042720,6212,1042720
803,4243,1043530,6212,1043530
803,4243,1044180,6212,1044180
803,4243,1044990,6212,1044990
803,4243,1044990,6212,1044990
803,4243,1045800,6212,1045800
803,4243,1046270,6212,1046270
803,4243,1046590,6212,1046590
803,4243,1047590,6212,1047590
804,4251,1048590,6212,1048590
804,4251,1049590,6212,1049590
805,4259,1050590,6212,1050590
806,4267,1051060,6212,1051060
806,4267,1051530,6212,1051530
806,4267,1052530,6212,1052530
807,4275,1053180,6212,1053180
808,4277,1053830,6212,1053830
808,4277,1054830,6212,1054830
808,4277,1055150,6212,1055150
809,4285,1056150,6212,1056150
809,4285,1057150,6212,1057150
809,4285,1057960,6212,1057960
809,4285,1058960,6212,1058960
809,4285,1059960,6212,1059960
809,4285,1059960,6212,1059960
809,4285,1060960,6212,1060960
810,4287,1061770,6212,1061770
811,4295,1061770,6212,1061770
811,4295,1062580,6212,1062580
811,4295,1063230,6212,1063230
812,4303,1063700,6212,1063700
812,4303,1064170,6212,1064170
812,4303,1065170,6212,1065170
813,4305,1066170,6212,1066170
813,4305,1067170,6212,1067170
813,4305,1068170,6212,1068170
813,4305,1069170,6212,1069170
813,4305,1070170,6212,1070170
814,4307,1071170,6212,1071170
815,4309,1072170,6212,1072170
815,4309,1073170,6212,1073170
816,4311,1074170,6212,1074170
816,4311,1074640,6212,1074640
817,4319,1075640,6212,1075640
818,4327,1076290,6212,1076290
819,4331,1077100,6212,1077100
819,4331,1077100,6212,1077100
819,4331,1078100,6212,1078100
819,4331,1078260,6212,1078260
820,4333,1079260,6212,1079260
820,4333,1080070,6212,1080070
821,4341,1081070,6212,1081070
821,4341,1081880,6212,1081880
821,4341,1083880,6212,1083880
821,4341,1084880,6212,1084880
821,4341,1085880,6212,1085880
822,4349,1086690,6212,1086690
823,4351,1087690,6212,1087690
823,4351,1088500,6212,1088500
824,4359,1089500,6212,1089500
824,4359,1089960,6212,1089960
824,4359,1090960,6212,1090960
824,4359,1090960,6212,1090960
824,4359,1091960,6212,1091960
825,4361,1091960,6212,1091960
825,4361,1092960,6212,1092960
826,4363,1093960,6212,1093960
826,4363,1094770,6212,1094770
826,4363,1094990,6212,1094990
826,4363,1095150,6212,1095150
826,4363,1096150,6212,1096150
826,4363,1097150,6212,1097150
826,4363,1097620,6212,1097620
826,4363,1098270,6212,1098270
826,4363,1099270,6212,1099270
826,4363,1100270,6212,1100270
826,4363,1100590,6212,1100590
826,4363,1101590,6212,1101590
826,4363,1102240,6212,1102240
827,4365,1103240,6212,1103240
828,4369,1103240,6212,1103240
829,4371,1104240,6212,1104240
829,4371,1105240,6212,1105240
829,4371,1105890,6212,1105890
830,4373,1106210,6212,1106210
831,4381,1107210,6212,1107210
831,4381,1108210,6212,1108210
831,4381,1109210,6212,1109210
831,4381,1109680,6212,1109680
832,4389,1110490,6212,1110490
832,4389,1111300,6212,1111300
832,4389,1111770,6212,1111770
832,4389,1111770,6212,1111770
832,4389,1111770,6212,1111770
832,4389,1112770,6212,1112770
832,4389,1113580,6212,1113580
832,4389,1113580,6212,1113580
832,4389,1113580,6212,1113580
833,4397,1114580,6212,1114580
834,4405,1114900,6212,1114900
835,4407,1115710,6212,1115710
836,4415,1116520,6212,1116520
836,4415,1117520,6212,1117520
837,4423,1118330,6212,1118330
838,4425,1119330,6212,1119330
838,4425,1119980,6212,1119980
838,4425,1119980,6212,1119980
838,4425,1120300,6212,1120300
839,4433,1120770,6212,1120770
840,4435,1121580,6212,1121580
841,4443,1121900,6212,1121900
841,4443,1121900,6212,1121900
841,4443,1121900,6212,1121900
842,4447,1122900,6212,1122900
843,4451,1123900,6212,1123900
844,4459,1124900,6212,1124900
844,4459,1125900,6212,1125900
844,4459,1126900,6212,1126900
844,4459,1127900,6212,1127900
844,4459,1128900,6212,1128900
845,4461,1129130,6212,1129130
845,4461,1130130,6212,1130130
845,4461,1130940,6212,1130940
846,4469,1130940,6212,1130940
846,4469,1131940,6212,1131940
847,4471,1131940,6212,1131940
847,4471,1132940,6212,1132940
848,4473,1133310,6212,1133310
848,4473,1134310,6212,1134310
848,4473,1134310,6212,1134310
848,4473,1134780,6212,1134780
849,4481,1135250,6212,1135250
850,4489,1136060,6212,1136060
850,4489,1136430,6212,1136430
850,4489,1136540,6212,1136540
851,4497,1137540,6212,1137540
852,4505,1138540,6212,1138540
853,4509,1139540,6212,1139540
853,4509,1139540,6212,1139540
854,4511,1140540,6212,1140540
855,4513,1141350,6212,1141350
855,4513,1141820,6212,1141820
856,4521,1142820,6212,1142820
856,4521,1143140,6212,1143140
856,4521,1143140,6212,1143140
856,4521,1144140,6212,1144140
856,4521,1144140,6212,1144140
857,4523,1144600,6212,1144600
858,4525,1145410,6212,1145410
858,4525,1145880,6212,1145880
859,4527,1146690,6212,1146690
860,4529,1146690,6212,1146690
860,4529,1147690,6212,1147690
861,4537,1155690,6212,1155690
861,4537,1155690,6212,1155690
862,4539,1156690,6212,1156690
863,4543,1156910,6212,1156910
863,4543,1157910,6212,1157910
863,4543,1158720,6212,1158720
863,4543,1159720,6212,1159720
864,4545,1160040,6212,1160040
864,4545,1160040,6212,1160040
864,4545,1164040,6212,1164040
864,4545,1165040,6212,1165040
864,4545,1165040,6212,1165040
864,4545,1165850,6212,1165850
864,4545,1166310,6212,1166310
864,4545,1167310,6212,1167310
864,4545,1167540,6212,1167540
864,4545,1168540,6212,1168540
864,4545,1169540,6212,1169540
864,4545,1170010,6212,1170010
865,4553,1171010,6212,1171010
865,4553,1171480,6212,1171480
865,4553,1172480,6212,1172480
866,4555,1173290,6212,1173290
867,4557,1174290,6212,1174290
868,4561,1175290,6212,1175290
868,4561,1176290,6212,1176290
869,4563,1177290,6212,1177290
869,4563,1178100,6212,1178100
869,4563,1179100,6212,1179100
870,4565,1180100,6212,1180100
871,4567,1181100,6212,1181100
872,4569,1181100,6212,1181100
873,4577,1182100,6212,1182100
874,4579,1182910,6212,1182910
874,4579,1183910,6212,1183910
874,4579,1183910,6212,1183910
874,4579,1183910,6212,1183910
874,4579,1184910,6212,1184910
874,4579,1185910,6212,1185910
875,4587,1186720,6212,1186720
875,4587,1187720,6212,1187720
876,4595,1188720,6212,1188720
876,4595,1189720,6212,1189720
876,4595,1190530,6212,1190530
877,4603,1191530,6212,1191530
877,4603,1192000,6212,1192000
877,4603,1193000,6212,1193000
878,4611,1193470,6212,1193470
878,4611,1193930,6212,1193930
879,4613,1194930,6212,1194930
880,4614,1195390,6212,1195390
880,4614,1196390,6212,1196390
880,4614,1197390,6212,1197390
880,4614,1198390,6212,1198390
881,4622,1198390,6212,1198390
881,4622,1199390,6212,1199390
881,4622,1200040,6212,1200040
881,4622,1200850,6212,1200850
881,4622,1201660,6212,1201660
881,4622,1202130,6212,1202130
882,4624,1202450,6212,1202450
882,4624,1202450,6212,1202450
882,4624,1203450,6212,1203450
882,4624,1204450,6212,1204450
882,4624,1205100,6212,1205100
882,4624,1205100,6212,1205100
882,4624,1205100,6212,1205100
882,4624,1206100,6212,1206100
882,4624,1207100,6212,1207100
882,4624,1207100,6212,1207100
882,4624,1207750,6212,1207750
882,4624,1208750,6212,1208750
883,4626,1208750,6212,1208750
883,4626,1209070,6212,1209070
883,4626,1210070,6212,1210070
883,4626,1210880,6212,1210880
883,4626,1210880,6212,1210880
884,4634,1211880,6212,1211880
884,4634,1212880,6212,1212880
884,4634,1213690,6212,1213690
884,4634,1214690,6212,1214690
884,4634,1214690,6212,1214690
885,4642,1215340,6212,1215340
886,4644,1215660,6212,1215660
887,4646,1216660,6212,1216660
887,4646,1217660,6212,1217660
887,4646,1218660,6212,1218660
888,4654,1219130,6212,1219130
889,4662,1220130,6212,1220130
889,4662,1221130,6212,1221130
889,4662,1222130,6212,1222130
889,4662,1223130,6212,1223130
890,4670,1224130,6212,1224130
890,4670,1225130,6212,1225130
890,4670,1225940,6212,1225940
890,4670,1226940,6212,1226940
890,4670,1227410,6212,1227410
890,4670,1227960,6212,1227960
890,4670,1227960,6212,1227960
890,4670,1228190,6212,1228190
890,4670,1229190,6212,1229190
891,4672,1230000,6212,1230000
892,4674,1231000,6212,1231000
892,4674,1232000,6212,1232000
892,4674,1233000,6212,1233000
892,4674,1234000,6212,1234000
893,4676,1234810,6212,1234810
893,4676,1235130,6212,1235130
894,4678,1235600,6212,1235600
895,4686,1235600,6212,1235600
895,4686,1236600,6212,1236600
895,4686,1237600,6212,1237600
895,4686,1238600,6212,1238600
895,4686,1239600,6212,1239600
895,4686,1239920,6212,1239920
895,4686,1240730,6212,1240730
895,4686,1240730,6212,1240730
895,4686,1241730,6212,1241730
895,4686,1242190,6212,1242190
896,4694,1243190,6212,1243190
897,4702,1243660,6212,1243660
897,4702,1245660,6212,1245660
898,4704,1246660,6212,1246660
898,4704,1247130,6212,1247130
898,4704,1248130,6212,1248130
898,4704,1248130,6212,1248130
899,4706,1248940,6212,1248940
899,4706,1249590,6212,1249590
899,4706,1250060,6212,1250060
899,4706,1251060,6212,1251060
899,4706,1251610,6212,1251610
900,4708,1252080,6212,1252080
900,4708,1253080,6212,1253080
900,4708,1253400,6212,1253400
901,4710,1254400,6212,1254400
901,4710,1255400,6212,1255400
902,4712,1255870,6212,1255870
903,4720,1256680,6212,1256680
903,4720,1256680,6212,1256680
903,4720,1257270,6212,1257270
903,4720,1258080,6212,1258080
903,4720,1258890,6212,1258890
903,4720,1258890,6212,1258890
903,4720,1259890,6212,1259890
904,4722,1260700,6212,1260700
904,4722,1260810,6212,1260810
904,4722,1260970,6212,1260970
905,4730,1261970,6212,1261970
906,4738,1262560,6212,1262560
907,4746,1263030,6212,1263030
907,4746,1263840,6212,1263840
907,4746,1264840,6212,1264840
907,4746,1265160,6212,1265160
907,4746,1265160,6212,1265160
907,4746,1265630,6212,1265630
907,4746,1266630,6212,1266630
907,4746,1267630,6212,1267630
907,4746,1268630,6212,1268630
907,4746,1268630,6212,1268630
907,4746,1269440,6212,1269440
907,4746,1269600,6212,1269600
907,4746,1270410,6212,1270410
907,4746,1271410,6212,1271410
908,4747,1271730,6212,1271730
908,4747,1271730,6212,1271730
908,4747,1271890,6212,1271890
909,4749,1272890,6212,1272890
910,4757,1273890,6212,1273890
910,4757,1274700,6212,1274700
910,4757,1275700,6212,1275700
911,4765,1275700,6212,1275700
911,4765,1277700,6212,1277700
912,4767,1278700,6212,1278700
912,4767,1279170,6212,1279170
912,4767,1279980,6212,1279980
912,4767,1279980,6212,1279980
912,4767,1280530,6212,1280530
912,4767,1280530,6212,1280530
912,4767,1280530,6212,1280530
912,4767,1280530,6212,1280530
913,4769,1281530,6212,1281530
913,4769,1282530,6212,1282530
913,4769,1283530,6212,1283530
913,4769,1284340,6212,1284340
913,4769,1284710,6212,1284710
914,4771,1285710,6212,1285710
914,4771,1285930,6212,1285930
914,4771,1285930,6212,1285930
915,4779,1286930,6212,1286930
916,4781,1287740,6212,1287740
916,4781,1287740,6212,1287740
916,4781,1288740,6212,1288740
917,4789,1289740,6212,1289740
917,4789,1289740,6212,1289740
918,4793,1290210,6212,1290210
918,4793,1291210,6212,1291210
918,4793,1291210,6212,1291210
919,4797,1291210,6212,1291210
920,4799,1292210,6212,1292210
