ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
913189.8,16.13,3.06,425252.27,7.51
913035.41,16.13,3.06,425049.11,7.51
913404.56,16.14,3.07,424867.23,7.51
913686.0,16.14,3.08,424716.88,7.5
913531.6,16.14,3.08,424544.64,7.5
914171.6,16.15,3.09,424718.22,7.5
914267.61,16.16,3.09,424683.78,7.5
914300.95,16.16,3.09,424728.17,7.51
914426.77,16.16,3.1,424784.32,7.51
913381.61,16.16,3.1,424451.34,7.51
913605.98,16.17,3.11,424514.59,7.51
913451.58,16.17,3.11,424342.35,7.51
913451.58,16.17,3.11,424189.87,7.51
913623.54,16.18,3.11,424202.79,7.51
913651.44,16.18,3.11,423618.08,7.5
913651.44,16.18,3.11,423731.7,7.5
913651.44,16.18,3.11,424067.1,7.51
913485.17,16.18,3.11,423960.03,7.51
913500.23,16.18,3.12,423864.37,7.51
913871.73,16.19,3.12,424115.51,7.51
914095.18,16.19,3.13,423405.41,7.5
913928.91,16.19,3.13,423364.2,7.5
914291.89,16.2,3.14,423374.8,7.5
914137.49,16.2,3.14,423185.61,7.5
914137.49,16.2,3.14,423303.8,7.5
914329.75,16.21,3.14,423220.35,7.5
914365.38,16.21,3.15,423198.83,7.5
914589.74,16.22,3.15,423262.08,7.5
914589.74,16.22,3.15,423188.24,7.5
915196.28,16.23,3.16,423382.15,7.51
915196.28,16.23,3.16,423296.11,7.51
914820.44,16.22,3.16,423097.67,7.5
915382.96,16.23,3.17,423087.29,7.5
915382.96,16.23,3.17,423364.54,7.51
915228.56,16.23,3.17,423224.41,7.51
915324.56,16.24,3.17,423148.66,7.51
915687.55,16.24,3.18,423174.91,7.51
915911.91,16.25,3.19,423253.4,7.51
915745.63,16.25,3.19,423129.64,7.51
916217.1,16.26,3.2,423171.97,7.51
916217.1,16.26,3.2,423082.19,7.51
916688.58,16.27,3.2,423122.7,7.51
917264.97,16.28,3.22,423133.84,7.51
916956.17,16.28,3.22,423019.35,7.51
916991.81,16.29,3.22,423062.57,7.51
917554.32,16.3,3.23,423091.43,7.51
917399.93,16.3,3.23,423358.31,7.52
917841.16,16.31,3.24,423667.35,7.53
918204.15,16.31,3.25,423677.95,7.53
918204.15,16.31,3.25,423525.47,7.52
918048.76,16.31,3.25,423379.38,7.52
917882.48,16.31,3.25,423271.78,7.52
918332.46,16.32,3.26,423041.12,7.52
918332.46,16.32,3.26,423038.23,7.52
918177.07,16.32,3.26,422892.13,7.52
918010.79,16.32,3.26,422829.5,7.52
917855.41,16.32,3.26,422771.12,7.52
917689.13,16.32,3.26,422708.49,7.52
917528.3,16.32,3.26,422625.91,7.52
917528.3,16.32,3.26,422468.73,7.52
917528.3,16.32,3.26,422592.29,7.52
917373.9,16.32,3.26,422458.82,7.52
917207.63,16.32,3.26,422335.06,7.52
917770.15,16.33,3.27,422363.91,7.52
917960.17,16.34,3.27,422424.29,7.52
918439.87,16.35,3.28,422421.94,7.52
918284.48,16.35,3.28,422361.46,7.52
919002.04,16.36,3.3,422563.54,7.52
919226.4,16.37,3.31,422626.78,7.53
919071.01,16.37,3.31,422568.4,7.53
918915.62,16.37,3.31,422493.32,7.53
918761.22,16.37,3.31,422339.32,7.53
918606.83,16.37,3.31,422160.55,7.52
918642.46,16.37,3.31,422203.77,7.53
918678.09,16.38,3.31,422185.54,7.53
918700.54,16.38,3.32,422335.77,7.53
918700.54,16.38,3.32,422246.04,7.53
919263.06,16.39,3.33,422235.65,7.53
919108.66,16.39,3.33,422095.84,7.53
919108.66,16.39,3.33,422029.55,7.53
918954.27,16.39,3.33,421857.32,7.52
918798.88,16.39,3.33,421782.78,7.52
918482.76,16.39,3.32,421783.0,7.53
918327.38,16.39,3.32,421751.44,7.53
918363.01,16.39,3.33,421678.0,7.53
918207.62,16.39,3.33,421534.38,7.53
918052.23,16.39,3.33,421475.99,7.53
918333.67,16.4,3.33,421335.29,7.52
918622.35,16.41,3.34,421275.91,7.52
919007.73,16.42,3.35,420465.58,7.51
919041.07,16.42,3.35,420509.98,7.51
919231.1,16.42,3.36,420570.37,7.51
919327.1,16.42,3.36,420535.93,7.51
919362.73,16.43,3.36,420517.7,7.51
919205.0,16.43,3.36,419875.73,7.5
918940.4,16.43,3.36,419533.79,7.5
918785.01,16.43,3.36,419475.41,7.5
918818.35,16.43,3.36,419519.8,7.5
919099.8,16.44,3.37,419358.32,7.5
919135.43,16.44,3.37,419401.54,7.5
919184.11,16.44,3.38,420073.02,7.51
919029.71,16.44,3.38,419857.62,7.51
918863.44,16.44,3.38,419733.86,7.51
918744.67,16.45,3.38,419545.74,7.51
919216.14,16.46,3.39,419586.25,7.51
919049.87,16.46,3.39,419427.05,7.51
918894.48,16.46,3.39,419368.67,7.51
918894.48,16.46,3.39,419278.89,7.51
919067.44,16.46,3.4,419527.68,7.51
918912.05,16.46,3.4,419381.17,7.51
918947.68,16.46,3.4,419374.63,7.51
918792.29,16.46,3.4,419299.56,7.51
918792.29,16.46,3.4,419233.27,7.51
919016.65,16.47,3.41,419296.52,7.51
918861.26,16.47,3.41,419360.32,7.52
918894.61,16.47,3.41,419310.37,7.52
919267.1,16.48,3.42,419143.33,7.51
919111.71,16.48,3.42,418998.43,7.51
919147.34,16.49,3.42,419025.22,7.52
918992.94,16.49,3.42,418822.06,7.51
918727.07,16.48,3.42,418475.18,7.51
918951.44,16.49,3.43,418538.42,7.51
918951.44,16.49,3.43,418381.24,7.51
918796.05,16.49,3.43,418322.86,7.51
919010.96,16.5,3.43,419158.39,7.52
918855.57,16.5,3.43,419095.42,7.52
918700.19,16.5,3.43,419019.75,7.52
919332.44,16.51,3.44,419048.44,7.52
919213.67,16.51,3.45,418931.01,7.53
919685.14,16.52,3.46,418971.52,7.53
919720.77,16.53,3.46,418998.3,7.53
919756.4,16.53,3.47,419041.52,7.53
919158.11,16.53,3.47,418755.88,7.53
919003.71,16.53,3.47,418627.14,7.53
918848.33,16.53,3.47,418568.76,7.53
919074.13,16.54,3.47,418436.86,7.53
919108.46,16.54,3.48,418282.75,7.53
919048.09,16.54,3.48,418191.8,7.53
919144.09,16.54,3.48,418157.36,7.53
919424.54,16.55,3.49,418211.43,7.53
919424.54,16.55,3.49,418076.69,7.53
919460.17,16.55,3.49,418038.97,7.53
919495.8,16.56,3.49,418055.53,7.53
919529.15,16.56,3.5,418099.93,7.53
919702.1,16.57,3.5,417931.46,7.53
919733.1,16.57,3.5,417474.54,7.52
919733.1,16.57,3.5,417301.47,7.52
919767.43,16.57,3.51,417250.43,7.52
919601.15,16.57,3.51,417143.36,7.52
918556.0,16.58,3.51,416810.38,7.52
918401.6,16.58,3.51,416665.2,7.52
918247.2,16.58,3.51,416497.25,7.52
918080.93,16.58,3.51,416681.93,7.52
918715.37,16.59,3.53,416745.25,7.53
918560.97,16.59,3.53,416577.3,7.52
918656.97,16.59,3.53,416542.86,7.52
918501.59,16.59,3.53,416468.32,7.52
919064.1,16.6,3.54,416497.17,7.52
919095.1,16.61,3.54,416040.25,7.52
919117.55,16.61,3.54,416080.4,7.52
919153.18,16.61,3.55,416068.65,7.52
919153.18,16.61,3.55,416184.6,7.52
918998.79,16.61,3.55,415977.58,7.52
919280.23,16.62,3.56,415827.23,7.52
919125.83,16.62,3.56,415723.09,7.52
919161.46,16.62,3.56,415704.87,7.52
919257.47,16.63,3.56,415670.43,7.52
919103.07,16.63,3.56,415543.07,7.52
919138.7,16.63,3.56,415521.55,7.52
919610.17,16.64,3.57,415562.06,7.52
919455.77,16.64,3.57,415756.54,7.52
919927.24,16.65,3.58,415798.87,7.53
919962.87,16.65,3.59,415749.33,7.53
919962.87,16.65,3.59,415659.55,7.52
919808.48,16.65,3.59,415491.24,7.52
919808.48,16.65,3.59,415338.76,7.52
920279.95,16.66,3.6,415381.08,7.52
920561.39,16.67,3.61,415240.38,7.52
920406.99,16.67,3.61,415086.3,7.52
920442.62,16.67,3.61,415113.09,7.52
920475.97,16.68,3.61,415157.48,7.52
921108.22,16.69,3.62,415170.54,7.52
921142.55,16.69,3.63,415011.13,7.52
921007.46,16.69,3.63,414895.86,7.52
921029.91,16.7,3.63,415045.55,7.52
921392.89,16.7,3.64,415056.16,7.52
921415.35,16.71,3.64,415112.47,7.53
921448.69,16.71,3.65,415156.86,7.53
921729.15,16.72,3.65,415225.88,7.53
921573.76,16.72,3.65,415150.8,7.53
921609.39,16.72,3.66,415139.06,7.53
921454.99,16.72,3.66,414981.39,7.53
921288.72,16.72,3.66,414940.52,7.53
921122.44,16.72,3.66,414904.89,7.53
921346.8,16.73,3.66,414968.13,7.53
921398.27,16.73,3.66,414877.79,7.53
921243.87,16.73,3.66,414750.42,7.53
921468.23,16.73,3.67,414813.67,7.53
921301.96,16.73,3.67,415136.09,7.54
921773.43,16.74,3.68,415192.25,7.54
921669.51,16.75,3.68,414984.18,7.54
921703.84,16.75,3.68,414876.44,7.54
921739.47,16.75,3.69,414864.69,7.54
921585.07,16.75,3.69,415167.35,7.55
921430.67,16.75,3.69,414998.41,7.55
921276.28,16.75,3.69,414940.86,7.55
921121.88,16.75,3.69,414739.59,7.54
920955.6,16.75,3.69,414876.91,7.55
920991.23,16.76,3.69,414920.13,7.55
921215.59,16.76,3.7,414983.37,7.55
921061.2,16.76,3.7,414769.4,7.55
921096.83,16.77,3.7,414785.95,7.55
921378.27,16.77,3.71,414686.29,7.55
921602.63,16.78,3.72,414749.53,7.55
921602.63,16.78,3.72,414625.3,7.55
921448.23,16.78,3.72,414513.18,7.55
921919.71,16.79,3.73,414553.69,7.55
922292.2,16.8,3.73,414813.57,7.56
922136.81,16.8,3.73,414668.87,7.55
922440.78,16.81,3.74,414407.59,7.55
922463.24,16.81,3.75,414718.68,7.56
922463.24,16.81,3.75,414557.45,7.55
922823.85,16.82,3.75,415060.64,7.56
922326.96,16.81,3.75,414983.92,7.56
922552.76,16.82,3.75,414852.01,7.56
922398.36,16.82,3.75,414683.7,7.56
922232.09,16.82,3.75,414646.46,7.56
922254.54,16.82,3.76,414686.61,7.56
922623.69,16.83,3.76,414504.72,7.56
922623.69,16.83,3.76,414405.62,7.56
922469.3,16.83,3.76,414248.84,7.56
922303.02,16.83,3.76,414207.62,7.56
922136.75,16.83,3.76,414166.75,7.56
922608.22,16.84,3.77,414207.26,7.56
922643.85,16.84,3.78,414176.35,7.56
922924.3,16.85,3.78,414245.37,7.56
922924.3,16.85,3.78,414362.83,7.56
922924.3,16.85,3.78,414273.87,7.56
922924.3,16.85,3.78,413995.48,7.56
921879.15,16.85,3.79,413662.5,7.56
921879.15,16.85,3.79,413526.99,7.56
921723.76,16.85,3.79,413473.64,7.56
921557.48,16.85,3.79,413349.88,7.56
922028.96,16.86,3.8,413390.39,7.56
922172.37,16.87,3.8,413463.79,7.56
922016.99,16.87,3.8,413389.25,7.56
922016.99,16.87,3.8,413366.59,7.56
921862.59,16.87,3.8,413118.44,7.56
922225.57,16.88,3.81,413129.04,7.56
922321.58,16.88,3.81,413094.61,7.56
922603.02,16.89,3.82,412953.96,7.56
922442.19,16.89,3.82,412243.76,7.55
922538.19,16.89,3.82,412209.32,7.55
922383.79,16.89,3.82,412382.57,7.55
922411.69,16.89,3.83,412309.52,7.55
922447.32,16.89,3.83,412297.78,7.55
922543.33,16.9,3.83,412222.03,7.55
922812.89,16.9,3.84,412493.51,7.56
923078.3,16.91,3.84,412681.57,7.56
922923.9,16.91,3.85,412503.36,7.56
922769.5,16.91,3.85,412351.33,7.56
922993.86,16.92,3.85,412414.57,7.56
922839.46,16.92,3.85,412287.2,7.56
922684.08,16.92,3.85,412226.73,7.56
922973.74,16.92,3.86,412318.97,7.56
924156.23,16.95,3.88,413148.49,7.58
924191.86,16.95,3.88,413130.27,7.58
924056.76,16.95,3.89,412984.53,7.58
924500.16,16.96,3.89,413296.62,7.58
924381.39,16.96,3.9,413276.28,7.58
924477.39,16.96,3.9,413241.84,7.58
924573.4,16.97,3.9,413207.4,7.58
924734.48,16.97,3.91,413365.27,7.59
924770.11,16.97,3.91,413345.43,7.59
924804.44,16.98,3.91,413209.2,7.59
925090.1,16.99,3.92,412985.37,7.58
925125.73,16.99,3.93,413012.15,7.58
925048.78,16.99,3.93,412932.67,7.58
925083.11,16.99,3.93,412817.09,7.58
924928.71,16.99,3.93,413580.79,7.6
924774.32,16.99,3.93,413519.59,7.6
924774.32,16.99,3.93,413386.66,7.6
924618.93,17.0,3.93,413240.15,7.6
924618.93,17.0,3.93,413086.07,7.59
924464.53,17.0,3.93,413242.56,7.6
924745.97,17.0,3.94,413082.91,7.59
924745.97,17.0,3.94,412898.77,7.59
924538.62,17.0,3.93,412737.14,7.59
924574.25,17.0,3.94,412699.43,7.59
924646.2,17.0,3.94,412777.26,7.59
924646.2,17.0,3.94,412620.08,7.59
925015.35,17.01,3.95,412438.19,7.59
924859.96,17.01,3.95,412391.2,7.59
924859.96,17.01,3.95,412355.47,7.59
925226.02,17.02,3.96,412292.65,7.58
924180.86,17.03,3.96,411959.67,7.59
924552.37,17.03,3.97,411909.98,7.59
924552.37,17.03,3.97,411757.5,7.59
924386.09,17.03,3.97,411632.09,7.59
924231.69,17.03,3.97,411417.98,7.58
925963.98,17.07,4.01,412478.91,7.6
926203.25,17.08,4.01,417708.23,7.7
925158.09,17.08,4.02,417375.25,7.71
925422.07,17.09,4.02,417152.26,7.7
925893.55,17.1,4.03,417194.59,7.7
925929.18,17.1,4.04,417182.84,7.71
926301.67,17.11,4.05,416965.31,7.7
926773.14,17.12,4.06,417005.82,7.7
926773.14,17.12,4.06,417027.77,7.7
926618.74,17.12,4.06,416854.24,7.7
926618.74,17.12,4.06,416737.07,7.7
926483.64,17.12,4.06,416646.07,7.7
926483.64,17.12,4.06,416451.34,7.7
926516.99,17.12,4.06,416495.74,7.7
926435.87,17.12,4.06,416402.25,7.7
926470.21,17.13,4.06,416281.82,7.7
926309.37,17.13,4.06,416128.91,7.69
926309.37,17.13,4.06,415965.67,7.69
926153.99,17.13,4.06,415902.71,7.69
925996.25,17.13,4.06,415260.73,7.68
926285.91,17.14,4.07,415046.47,7.68
926860.38,17.15,4.08,415024.62,7.68
926725.28,17.15,4.08,414909.23,7.68
926760.91,17.15,4.09,414952.45,7.68
926933.87,17.16,4.09,415072.91,7.68
927219.53,17.17,4.1,414837.45,7.68
927219.53,17.17,4.1,414749.32,7.68
927219.53,17.17,4.1,414677.88,7.68
927347.89,17.17,4.11,414655.23,7.68
927382.22,17.17,4.11,414918.8,7.68
927227.82,17.17,4.11,414632.79,7.68
927694.34,17.18,4.12,414557.99,7.68
927716.79,17.19,4.12,414575.51,7.68
928323.33,17.2,4.13,414769.42,7.68
928419.33,17.2,4.14,414734.98,7.68
928453.67,17.2,4.14,414963.53,7.69
928695.53,17.21,4.14,419087.74,7.77
928541.13,17.21,4.14,419285.99,7.77
928637.14,17.21,4.14,419251.55,7.77
927591.98,17.22,4.15,418918.57,7.77
927869.77,17.22,4.16,419257.5,7.78
928409.04,17.23,4.17,419433.01,7.79
929046.91,17.25,4.18,419407.15,7.79
928892.52,17.25,4.18,419333.33,7.79
928738.12,17.25,4.18,419180.11,7.78
928911.07,17.25,4.19,419091.47,7.78
928942.07,17.26,4.19,418634.55,7.78
928786.68,17.26,4.19,418733.37,7.78
928976.71,17.26,4.2,418793.76,7.78
929012.34,17.26,4.2,418820.54,7.78
929047.97,17.27,4.2,418863.76,7.79
929078.96,17.27,4.21,418406.84,7.78
928912.68,17.27,4.21,418493.4,7.78
929198.35,17.28,4.21,418269.56,7.78
929042.96,17.28,4.22,418194.48,7.78
929042.96,17.28,4.22,418085.52,7.78
928888.56,17.28,4.22,417882.42,7.77
927843.4,17.29,4.22,417549.44,7.78
927874.4,17.29,4.22,417092.52,7.77
927716.66,17.29,4.23,416450.54,7.76
927750.99,17.29,4.23,416367.3,7.76
927596.59,17.29,4.23,416634.9,7.77
927442.19,17.29,4.23,416414.7,7.76
927814.68,17.3,4.24,416289.93,7.76
927850.31,17.31,4.24,416333.15,7.77
927695.92,17.31,4.24,416112.95,7.76
927730.25,17.31,4.24,416070.5,7.76
926685.09,17.32,4.25,415737.52,7.77
926875.12,17.32,4.25,415797.9,7.77
926910.75,17.32,4.26,415841.12,7.77
927349.64,17.33,4.27,415468.72,7.76
927734.07,17.34,4.28,415305.81,7.76
927769.7,17.34,4.28,415348.23,7.76
928051.15,17.35,4.29,415321.58,7.76
928467.97,17.36,4.3,415299.48,7.76
929100.22,17.37,4.31,415312.53,7.77
929135.85,17.38,4.31,415339.31,7.77
928969.58,17.38,4.31,415186.64,7.77
929005.21,17.38,4.32,415203.19,7.77
928619.36,17.37,4.31,414886.59,7.76
928453.09,17.37,4.31,415013.02,7.77
928298.69,17.38,4.31,414885.66,7.77
928132.42,17.38,4.31,414850.03,7.77
928356.78,17.38,4.32,414913.27,7.77
928392.41,17.39,4.32,414917.55,7.77
928428.04,17.39,4.33,414919.65,7.77
928461.38,17.39,4.33,414964.05,7.77
929023.9,17.4,4.34,414992.9,7.77
929023.9,17.4,4.34,414904.77,7.77
929059.53,17.41,4.34,414931.55,7.78
929508.51,17.42,4.35,414812.83,7.77
929508.51,17.42,4.35,414724.7,7.77
929544.14,17.42,4.36,414767.92,7.77
929895.38,17.43,4.37,415114.23,7.78
929740.98,17.43,4.37,414993.99,7.78
930011.79,17.44,4.37,414699.55,7.78
929856.4,17.44,4.37,414553.46,7.77
930418.92,17.45,4.39,414597.95,7.78
930264.53,17.45,4.39,414386.64,7.77
930488.89,17.46,4.39,414449.89,7.78
930488.89,17.46,4.39,414565.42,7.78
930880.68,17.47,4.4,414488.38,7.78
930914.02,17.47,4.4,414532.77,7.78
931357.14,17.48,4.41,415060.3,7.79
931201.75,17.48,4.41,414985.76,7.79
931046.37,17.48,4.41,414859.74,7.79
931079.71,17.48,4.42,414806.03,7.79
931115.34,17.49,4.42,414794.28,7.79
931115.34,17.49,4.42,414736.04,7.79
931137.79,17.49,4.42,414982.91,7.79
931173.42,17.49,4.43,414945.65,7.8
931007.15,17.49,4.43,414838.59,7.79
930386.46,17.48,4.42,414107.18,7.78
930220.19,17.48,4.42,414000.11,7.78
930242.65,17.49,4.42,414101.39,7.78
930242.65,17.49,4.42,413917.25,7.78
930275.99,17.49,4.43,413956.94,7.78
930275.99,17.49,4.43,413799.58,7.78
930311.62,17.5,4.43,413729.58,7.78
930251.24,17.5,4.43,413685.85,7.78
930095.86,17.5,4.43,413610.78,7.78
929941.46,17.5,4.43,413958.36,7.79
929977.09,17.5,4.44,413974.92,7.79
930012.72,17.51,4.44,414018.14,7.79
929857.33,17.51,4.44,413959.75,7.79
929702.93,17.51,4.44,413807.01,7.79
929988.59,17.52,4.45,413583.17,7.79
930024.22,17.52,4.45,413609.95,7.79
930197.18,17.52,4.46,413489.4,7.79
930197.18,17.52,4.46,413403.37,7.79
930232.81,17.53,4.46,413372.46,7.79
930232.81,17.53,4.46,413273.35,7.79
930361.17,17.53,4.47,413250.7,7.79
929933.6,17.54,4.47,413781.28,7.8
929778.22,17.54,4.47,413653.44,7.8
929622.83,17.54,4.48,413595.06,7.8
929622.83,17.54,4.48,413426.06,7.8
929847.19,17.55,4.48,413489.3,7.8
930207.8,17.55,4.49,413990.68,7.81
930053.4,17.55,4.49,414160.31,7.82
929858.57,17.55,4.49,414289.79,7.82
929692.29,17.55,4.49,414254.16,7.82
929404.82,17.55,4.48,413966.68,7.82
929404.82,17.55,4.48,413878.55,7.81
929249.43,17.55,4.48,413818.08,7.81
929377.79,17.55,4.49,413795.43,7.82
929400.24,17.56,4.49,414042.3,7.82
929435.87,17.56,4.5,414165.14,7.83
929306.22,17.56,4.5,414065.69,7.83
929151.82,17.56,4.5,413936.95,7.82
929516.56,17.57,4.51,414186.03,7.83
929550.89,17.57,4.51,414066.25,7.83
929586.52,17.58,4.51,414059.71,7.83
929340.09,17.57,4.51,413512.8,7.82
929375.72,17.58,4.51,413501.05,7.82
929653.51,17.59,4.52,413907.72,7.83
929749.52,17.59,4.52,413873.28,7.83
930019.08,17.59,4.53,414681.7,7.84
930041.54,17.6,4.53,414943.51,7.85
930077.17,17.6,4.54,414936.97,7.85
929922.77,17.6,4.54,415148.04,7.86
930203.23,17.61,4.54,415217.05,7.86
930484.67,17.62,4.55,415313.41,7.86
930318.39,17.62,4.55,415272.34,7.86
929273.24,17.62,4.56,414955.0,7.87
929306.58,17.63,4.56,414905.04,7.87
929342.21,17.63,4.57,414819.48,7.87
928297.05,17.64,4.57,414502.14,7.88
928511.97,17.64,4.58,415023.84,7.89
928356.58,17.64,4.58,414965.45,7.89
927311.42,17.65,4.59,414632.47,7.89
927157.03,17.65,4.59,414338.85,7.89
927157.03,17.65,4.59,414267.21,7.89
927002.63,17.65,4.59,414192.97,7.89
926836.35,17.65,4.59,414279.53,7.89
927088.46,17.66,4.59,414839.49,7.9
927260.42,17.66,4.6,414852.42,7.9
927260.42,17.66,4.6,414725.15,7.9
927260.42,17.66,4.6,414538.22,7.9
927105.03,17.66,4.6,414393.32,7.9
926949.65,17.66,4.6,414334.94,7.9
926949.65,17.66,4.6,414165.94,7.89
927421.12,17.67,4.61,414206.45,7.89
927421.12,17.67,4.61,414227.91,7.89
930407.95,17.73,4.67,415001.73,7.91
930252.56,17.73,4.67,414943.34,7.91
930086.29,17.73,4.67,414819.59,7.91
929041.13,17.74,4.68,414486.6,7.91
928885.74,17.74,4.68,414341.71,7.91
928920.07,17.74,4.68,414205.39,7.91
928761.34,17.74,4.68,414401.73,7.92
928496.75,17.74,4.68,414059.79,7.91
928341.36,17.74,4.68,413985.25,7.91
928437.36,17.74,4.68,413950.81,7.91
928661.72,17.75,4.69,414014.06,7.91
928507.33,17.75,4.69,413813.08,7.91
928507.33,17.75,4.69,413688.85,7.91
928879.82,17.76,4.69,413520.41,7.91
928725.42,17.76,4.69,413432.65,7.91
929287.94,17.77,4.71,413461.5,7.91
928966.27,17.77,4.71,413279.36,7.91
929190.63,17.78,4.71,413342.6,7.91
929563.13,17.79,4.72,413221.19,7.91
928853.86,17.78,4.71,412456.18,7.89
928889.49,17.78,4.72,412444.43,7.89
928734.1,17.78,4.72,412297.92,7.89
929296.62,17.79,4.73,412326.77,7.89
929482.96,17.8,4.73,412808.25,7.9
928877.24,17.8,4.74,412731.29,7.91
928877.24,17.8,4.74,412571.12,7.91
928722.84,17.8,4.74,412367.28,7.9
928894.81,17.81,4.74,412557.41,7.91
928728.53,17.81,4.74,412414.77,7.91
929089.15,17.81,4.75,412745.22,7.91
928928.31,17.81,4.75,412647.13,7.91
928809.55,17.82,4.76,412529.7,7.91
929090.99,17.83,4.76,412388.99,7.91
928853.94,17.83,4.76,412520.24,7.92
928889.57,17.83,4.77,412470.7,7.92
928889.57,17.83,4.77,412707.97,7.92
929262.06,17.84,4.77,412686.44,7.92
929262.06,17.84,4.77,412568.83,7.92
929107.66,17.84,4.77,412393.55,7.92
928941.38,17.84,4.77,412286.49,7.92
929292.61,17.85,4.78,412162.42,7.92
929138.22,17.85,4.78,411935.11,7.91
928983.82,17.85,4.78,411783.07,7.91
928817.54,17.85,4.78,411659.31,7.91
929552.95,17.86,4.8,412317.38,7.92
930024.42,17.87,4.81,412359.7,7.92
930304.87,17.88,4.81,412428.72,7.93
930304.87,17.88,4.81,412338.94,7.92
929259.72,17.89,4.82,412005.96,7.93
929259.72,17.89,4.82,411908.8,7.93
929105.32,17.89,4.82,412095.39,7.93
928950.92,17.89,4.82,411888.37,7.93
928973.37,17.89,4.83,412038.99,7.94
929009.01,17.9,4.83,412082.21,7.94
928854.61,17.9,4.83,411900.56,7.94
928688.33,17.9,4.83,411775.14,7.93
928722.66,17.9,4.83,411949.33,7.94
928745.12,17.9,4.84,412099.27,7.94
928578.85,17.9,4.84,412063.22,7.94
928614.48,17.91,4.84,412013.68,7.95
928894.93,17.91,4.85,412079.0,7.95
928573.27,17.91,4.85,411982.89,7.95
928607.6,17.92,4.85,411869.44,7.95
928643.23,17.92,4.86,411847.92,7.95
928924.67,17.93,4.86,411686.08,7.95
928924.67,17.93,4.86,411686.08,7.95
929287.66,17.94,4.87,411696.69,7.95
929133.26,17.94,4.87,411881.83,7.95
928977.87,17.94,4.88,411735.32,7.95
928977.87,17.94,4.88,412001.1,7.96
928977.87,17.94,4.88,411798.57,7.95
928822.48,17.94,4.88,411672.54,7.95
928667.1,17.94,4.88,411614.16,7.95
928512.7,17.94,4.88,411396.92,7.95
928950.8,17.95,4.89,411905.6,7.96
928795.41,17.95,4.89,411759.09,7.96
928640.02,17.95,4.89,411994.57,7.96
928484.63,17.95,4.89,411936.19,7.96
928674.66,17.96,4.89,411996.57,7.97
929037.64,17.96,4.9,412007.18,7.97
928918.88,17.97,4.9,411889.75,7.97
928918.88,17.97,4.9,411799.96,7.97
929199.33,17.98,4.91,411854.03,7.97
929670.8,17.99,4.92,411896.36,7.97
929515.42,17.99,4.92,411751.46,7.97
929371.45,17.99,4.92,411906.84,7.97
929652.89,17.99,4.93,411822.64,7.97
929498.49,17.99,4.93,411629.89,7.97
929344.09,17.99,4.93,411865.3,7.97
929371.99,18.0,4.93,411280.58,7.96
929371.99,18.0,4.93,411078.04,7.96
929399.89,18.0,4.94,410986.72,7.96
929434.22,18.0,4.94,410861.16,7.96
929279.83,18.0,4.94,411060.91,7.96
929560.28,18.01,4.95,411129.93,7.97
929401.55,18.01,4.94,411138.71,7.97
929246.16,18.01,4.94,411101.17,7.97
929281.79,18.01,4.95,411127.95,7.97
929595.39,18.02,4.96,411400.64,7.98
929956.01,18.03,4.96,411734.55,7.98
929991.64,18.03,4.97,411751.1,7.98
929836.25,18.03,4.97,411694.38,7.98
929669.97,18.03,4.97,411658.75,7.99
929503.7,18.03,4.97,411618.87,7.99
929503.7,18.03,4.97,411520.43,7.98
928905.41,18.04,4.97,411407.8,7.99
928941.04,18.04,4.98,411401.26,7.99
928774.76,18.04,4.98,411293.66,7.99
928608.49,18.04,4.98,411258.03,7.99
928454.09,18.04,4.98,411120.03,7.99
928454.09,18.04,4.98,411088.05,7.99
928299.69,18.04,4.98,410932.94,7.99
928133.42,18.04,4.98,410809.18,7.99
928003.76,18.04,4.98,410495.52,7.98
928494.92,18.05,4.99,410662.92,7.99
928340.52,18.05,4.99,410863.03,7.99
928186.12,18.06,4.99,410614.24,7.99
928025.29,18.06,4.99,410569.43,7.99
927859.01,18.06,4.99,410461.83,7.99
927704.61,18.06,4.99,410281.46,7.99
927982.41,18.06,5.0,410602.89,7.99
927828.01,18.06,5.0,410420.82,7.99
928052.37,18.07,5.01,410484.06,7.99
927917.27,18.07,5.01,410524.57,8.0
927952.9,18.08,5.01,410503.05,8.0
927988.53,18.08,5.02,410546.27,8.0
928024.16,18.08,5.02,410573.05,8.0
928059.79,18.09,5.02,410589.61,8.0
928095.42,18.09,5.03,410632.83,8.01
928376.87,18.1,5.04,410489.23,8.0
928222.47,18.1,5.04,410283.08,8.0
928258.1,18.11,5.04,410263.24,8.0
928102.71,18.11,5.04,410137.22,8.0
