ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
659,3403,767720,6212,767720
659,3403,768530,6212,768530
659,3403,769530,6212,769530
659,3403,770530,6212,770530
659,3403,770530,6212,770530
660,3405,771530,6212,771530
660,3405,771530,6212,771530
660,3405,772530,6212,772530
660,3405,773000,6212,773000
660,3405,773000,6212,773000
660,3405,773230,6212,773230
661,3413,774230,6212,774230
661,3413,774450,6212,774450
661,3413,774450,6212,774450
662,3415,774770,6212,774770
662,3415,775770,6212,775770
662,3415,775770,6212,775770
662,3415,776090,6212,776090
663,3423,784090,6212,784090
664,3425,784410,6212,784410
665,3433,784410,6212,784410
665,3433,785410,6212,785410
665,3433,786410,6212,786410
665,3433,787410,6212,787410
665,3433,788060,6212,788060
666,3441,796060,6212,796060
666,3441,796610,6212,796610
667,3449,797080,6212,797080
668,3457,798080,6212,798080
668,3457,798400,6212,798400
669,3465,798870,6212,798870
669,3465,798870,6212,798870
669,3465,799870,6212,799870
669,3465,799870,6212,799870
670,3469,800870,6212,800870
670,3469,800870,6212,800870
671,3471,801680,6212,801680
671,3471,802150,6212,802150
671,3471,802960,6212,802960
671,3471,803960,6212,803960
671,3471,803960,6212,803960
672,3473,804960,6212,804960
673,3475,805960,6212,805960
673,3475,806420,6212,806420
674,3483,806580,6212,806580
675,3487,807580,6212,807580
676,3495,808580,6212,808580
676,3495,809230,6212,809230
677,3497,810230,6212,810230
677,3497,810230,6212,810230
677,3497,810230,6212,810230
677,3497,811040,6212,811040
677,3497,811850,6212,811850
678,3505,812850,6212,812850
678,3505,813170,6212,813170
678,3505,813980,6212,813980
679,3513,814090,6212,814090
680,3521,814090,6212,814090
680,3521,814900,6212,814900
680,3521,814900,6212,814900
680,3521,815900,6212,815900
681,3529,815900,6212,815900
682,3537,823900,6212,823900
682,3537,824360,6212,824360
683,3545,824710,6212,824710
684,3547,825170,6212,825170
684,3547,826170,6212,826170
684,3547,827170,6212,827170
684,3547,827820,6212,827820
685,3549,828630,6212,828630
685,3549,829630,6212,829630
686,3557,829630,6212,829630
687,3565,830630,6212,830630
688,3573,831630,6212,831630
689,3575,832440,6212,832440
689,3575,833440,6212,833440
690,3577,834440,6212,834440
691,3579,835440,6212,835440
692,3581,835440,6212,835440
692,3581,836440,6212,836440
693,3589,844440,6212,844440
694,3591,845250,6212,845250
695,3593,846250,6212,846250
695,3593,847060,6212,847060
695,3593,848060,6212,848060
695,3593,849060,6212,849060
695,3593,849380,6212,849380
696,3601,850380,6212,850380
696,3601,851380,6212,851380
696,3601,852190,6212,852190
697,3609,860190,6212,860190
698,3617,860190,6212,860190
699,3625,861190,6212,861190
700,3627,861420,6212,861420
700,3627,861580,6212,861580
701,3635,862580,6212,862580
701,3635,863050,6212,863050
702,3643,863640,6212,863640
703,3651,863870,6212,863870
704,3659,864870,6212,864870
705,3660,865870,6212,865870
706,3668,866870,6212,866870
706,3668,867350,6212,867350
706,3668,868350,6212,868350
706,3668,869350,6212,869350
706,3668,870350,6212,870350
707,3676,871160,6212,871160
708,3684,872160,6212,872160
708,3684,873160,6212,873160
709,3686,873970,6212,873970
710,3694,874290,6212,874290
710,3694,874290,6212,874290
711,3702,875290,6212,875290
712,3704,875510,6212,875510
712,3704,875510,6212,875510
713,3712,876510,6212,876510
713,3712,876880,6212,876880
713,3712,877880,6212,877880
714,3714,878880,6212,878880
715,3716,879880,6212,879880
716,3724,880200,6212,880200
716,3724,881200,6212,881200
717,3732,882010,6212,882010
717,3732,882010,6212,882010
717,3732,882330,6212,882330
718,3734,883140,6212,883140
718,3734,883190,6212,883190
719,3736,884190,6212,884190
720,3738,885190,6212,885190
720,3738,886000,6212,886000
721,3746,887000,6212,887000
721,3746,887000,6212,887000
721,3746,887810,6212,887810
722,3754,888810,6212,888810
722,3754,889810,6212,889810
723,3755,890810,6212,890810
723,3755,891810,6212,891810
723,3755,892620,6212,892620
723,3755,892620,6212,892620
724,3757,893430,6212,893430
724,3757,893430,6212,893430
725,3765,894430,6212,894430
725,3765,895430,6212,895430
726,3767,896430,6212,896430
726,3767,897430,6212,897430
727,3775,898430,6212,898430
728,3783,899430,6212,899430
729,3785,900430,6212,900430
729,3785,901430,6212,901430
730,3787,902430,6212,902430
731,3795,903430,6212,903430
731,3795,904080,6212,904080
732,3797,904080,6212,904080
733,3805,905080,6212,905080
734,3807,905080,6212,905080
734,3807,905890,6212,905890
735,3815,909890,6212,909890
736,3817,910890,6212,910890
737,3819,911890,6212,911890
737,3819,911890,6212,911890
738,3827,912700,6212,912700
738,3827,913020,6212,913020
738,3827,914020,6212,914020
738,3827,914490,6212,914490
738,3827,915490,6212,915490
738,3827,915810,6212,915810
738,3827,915810,6212,915810
738,3827,916810,6212,916810
738,3827,917620,6212,917620
738,3827,918430,6212,918430
739,3835,919430,6212,919430
740,3839,920430,6212,920430
740,3839,921430,6212,921430
740,3839,921760,6212,921760
740,3839,922570,6212,922570
741,3847,923570,6212,923570
741,3847,924030,6212,924030
742,3855,925030,6212,925030
742,3855,925490,6212,925490
743,3863,925490,6212,925490
743,3863,925960,6212,925960
743,3863,926770,6212,926770
744,3871,927770,6212,927770
744,3871,928770,6212,928770
745,3873,929240,6212,929240
745,3873,929710,6212,929710
745,3873,930710,6212,930710
746,3881,938710,6212,938710
746,3881,939520,6212,939520
747,3889,940520,6212,940520
748,3897,948520,6212,948520
748,3897,949110,6212,949110
749,3899,950110,6212,950110
750,3907,958110,6212,958110
750,3907,959110,6212,959110
750,3907,959110,6212,959110
750,3907,960110,6212,960110
750,3907,961110,6212,961110
750,3907,961660,6212,961660
751,3909,962310,6212,962310
752,3917,962310,6212,962310
752,3917,962310,6212,962310
753,3919,963310,6212,963310
754,3921,964310,6212,964310
754,3921,964310,6212,964310
755,3929,964780,6212,964780
755,3929,964780,6212,964780
755,3929,965250,6212,965250
756,3931,966250,6212,966250
756,3931,967250,6212,967250
757,3939,975250,6212,975250
758,3941,976250,6212,976250
758,3941,977060,6212,977060
758,3941,977220,6212,977220
758,3941,978220,6212,978220
759,3943,979220,6212,979220
760,3951,979220,6212,979220
761,3959,980030,6212,980030
761,3959,981030,6212,981030
761,3959,981030,6212,981030
761,3959,981350,6212,981350
761,3959,982350,6212,982350
762,3967,982670,6212,982670
763,3969,984670,6212,984670
764,3977,985480,6212,985480
764,3977,985800,6212,985800
764,3977,986800,6212,986800
765,3985,987800,6212,987800
766,3987,988800,6212,988800
767,3995,989120,6212,989120
767,3995,989710,6212,989710
767,3995,993710,6212,993710
767,3995,993710,6212,993710
767,3995,994710,6212,994710
768,3997,995360,6212,995360
768,3997,996360,6212,996360
768,3997,996680,6212,996680
768,3997,997680,6212,997680
769,4005,999680,6212,999680
769,4005,1000150,6212,1000150
769,4005,1001150,6212,1001150
770,4013,1002150,6212,1002150
770,4013,1002150,6212,1002150
770,4013,1002470,6212,1002470
770,4013,1002470,6212,1002470
770,4013,1003470,6212,1003470
770,4013,1004470,6212,1004470
771,4015,1004840,6212,1004840
771,4015,1005840,6212,1005840
771,4015,1006840,6212,1006840
771,4015,1007840,6212,1007840
771,4015,1007840,6212,1007840
772,4023,1008310,6212,1008310
773,4025,1008780,6212,1008780
774,4027,1008780,6212,1008780
775,4035,1016780,6212,1016780
775,4035,1016780,6212,1016780
775,4035,1017780,6212,1017780
775,4035,1018780,6212,1018780
775,4035,1019590,6212,1019590
776,4043,1020590,6212,1020590
776,4043,1021590,6212,1021590
776,4043,1022590,6212,1022590
776,4043,1023400,6212,1023400
776,4043,1024210,6212,1024210
776,4043,1025210,6212,1025210
777,4051,1026210,6212,1026210
778,4053,1026680,6212,1026680
778,4053,1028680,6212,1028680
778,4053,1029490,6212,1029490
779,4061,1030490,6212,1030490
779,4061,1030960,6212,1030960
779,4061,1030960,6212,1030960
780,4069,1031610,6212,1031610
780,4069,1032610,6212,1032610
781,4071,1033610,6212,1033610
781,4071,1033610,6212,1033610
781,4071,1033610,6212,1033610
782,4073,1034610,6212,1034610
783,4075,1035610,6212,1035610
783,4075,1036610,6212,1036610
783,4075,1036830,6212,1036830
784,4077,1037830,6212,1037830
784,4077,1038830,6212,1038830
785,4079,1039830,6212,1039830
786,4087,1039830,6212,1039830
787,4095,1040480,6212,1040480
788,4103,1042480,6212,1042480
789,4105,1042480,6212,1042480
790,4107,1042950,6212,1042950
791,4115,1043420,6212,1043420
792,4117,1044420,6212,1044420
792,4117,1044650,6212,1044650
792,4117,1045120,6212,1045120
792,4117,1046120,6212,1046120
792,4117,1047120,6212,1047120
793,4121,1047930,6212,1047930
793,4121,1047930,6212,1047930
793,4121,1048740,6212,1048740
793,4121,1049550,6212,1049550
793,4121,1050550,6212,1050550
794,4123,1051020,6212,1051020
794,4123,1051180,6212,1051180
794,4123,1052180,6212,1052180
795,4131,1053180,6212,1053180
795,4131,1053500,6212,1053500
795,4131,1053820,6212,1053820
796,4139,1054820,6212,1054820
796,4139,1055820,6212,1055820
796,4139,1056820,6212,1056820
796,4139,1057820,6212,1057820
797,4141,1057820,6212,1057820
797,4141,1061820,6212,1061820
798,4149,1062820,6212,1062820
798,4149,1063820,6212,1063820
798,4149,1064820,6212,1064820
798,4149,1065820,6212,1065820
798,4149,1065820,6212,1065820
798,4149,1066820,6212,1066820
798,4149,1067820,6212,1067820
799,4153,1068820,6212,1068820
800,4161,1069260,6212,1069260
800,4161,1070260,6212,1070260
800,4161,1071260,6212,1071260
800,4161,1072260,6212,1072260
800,4161,1073260,6212,1073260
800,4161,1074260,6212,1074260
800,4161,1074720,6212,1074720
800,4161,1075720,6212,1075720
801,4169,1076530,6212,1076530
801,4169,1077530,6212,1077530
802,4177,1078530,6212,1078530
803,4185,1079530,6212,1079530
804,4193,1080530,6212,1080530
805,4201,1081530,6212,1081530
806,4209,1082530,6212,1082530
806,4209,1083000,6212,1083000
806,4209,1084000,6212,1084000
807,4217,1085000,6212,1085000
808,4219,1086000,6212,1086000
808,4219,1087000,6212,1087000
809,4223,1087810,6212,1087810
810,4231,1095810,6212,1095810
810,4231,1096810,6212,1096810
811,4233,1097460,6212,1097460
811,4233,1098460,6212,1098460
811,4233,1099460,6212,1099460
812,4235,1099780,6212,1099780
812,4235,1100780,6212,1100780
812,4235,1100890,6212,1100890
812,4235,1101360,6212,1101360
812,4235,1102360,6212,1102360
813,4237,1103360,6212,1103360
813,4237,1104360,6212,1104360
813,4237,1105360,6212,1105360
814,4239,1105580,6212,1105580
815,4247,1113580,6212,1113580
816,4255,1121580,6212,1121580
817,4263,1122390,6212,1122390
818,4265,1122390,6212,1122390
818,4265,1123390,6212,1123390
819,4273,1123710,6212,1123710
820,4281,1124520,6212,1124520
821,4289,1124520,6212,1124520
821,4289,1124750,6212,1124750
821,4289,1125070,6212,1125070
821,4289,1125070,6212,1125070
821,4289,1125070,6212,1125070
822,4297,1125720,6212,1125720
822,4297,1126720,6212,1126720
822,4297,1127370,6212,1127370
823,4299,1128370,6212,1128370
824,4301,1129370,6212,1129370
824,4301,1130370,6212,1130370
825,4309,1130370,6212,1130370
825,4309,1131370,6212,1131370
826,4317,1132370,6212,1132370
826,4317,1133370,6212,1133370
826,4317,1133370,6212,1133370
826,4317,1134370,6212,1134370
826,4317,1135370,6212,1135370
826,4317,1135690,6212,1135690
826,4317,1143690,6212,1143690
827,4325,1143690,6212,1143690
828,4329,1144500,6212,1144500
828,4329,1145500,6212,1145500
829,4331,1146500,6212,1146500
829,4331,1146970,6212,1146970
830,4333,1147440,6212,1147440
830,4333,1148440,6212,1148440
830,4333,1149440,6212,1149440
830,4333,1150440,6212,1150440
831,4335,1150440,6212,1150440
832,4336,1151250,6212,1151250
832,4336,1152250,6212,1152250
832,4336,1152800,6212,1152800
833,4344,1153800,6212,1153800
834,4352,1154120,6212,1154120
835,4360,1155120,6212,1155120
835,4360,1155930,6212,1155930
835,4360,1156740,6212,1156740
835,4360,1157740,6212,1157740
835,4360,1159740,6212,1159740
835,4360,1160210,6212,1160210
836,4362,1160210,6212,1160210
836,4362,1160530,6212,1160530
837,4370,1164530,6212,1164530
837,4370,1165530,6212,1165530
837,4370,1173530,6212,1173530
838,4372,1174530,6212,1174530
839,4374,1175530,6212,1175530
839,4374,1175760,6212,1175760
840,4382,1176760,6212,1176760
840,4382,1177570,6212,1177570
840,4382,1178570,6212,1178570
841,4384,1179570,6212,1179570
841,4384,1179570,6212,1179570
841,4384,1180040,6212,1180040
841,4384,1180850,6212,1180850
842,4392,1188850,6212,1188850
843,4394,1189660,6212,1189660
844,4402,1190660,6212,1190660
845,4410,1191210,6212,1191210
845,4410,1192020,6212,1192020
846,4418,1192570,6212,1192570
846,4418,1193380,6212,1193380
846,4418,1193380,6212,1193380
847,4426,1194030,6212,1194030
847,4426,1194030,6212,1194030
848,4428,1194580,6212,1194580
848,4428,1194800,6212,1194800
848,4428,1194800,6212,1194800
848,4428,1195800,6212,1195800
848,4428,1196130,6212,1196130
849,4430,1197130,6212,1197130
850,4432,1197940,6212,1197940
851,4440,1198410,6212,1198410
851,4440,1199410,6212,1199410
852,4448,1200410,6212,1200410
852,4448,1201410,6212,1201410
852,4448,1202220,6212,1202220
852,4448,1203220,6212,1203220
852,4448,1204220,6212,1204220
853,4452,1205030,6212,1205030
854,4454,1206030,6212,1206030
855,4462,1207030,6212,1207030
855,4462,1208030,6212,1208030
855,4462,1208490,6212,1208490
856,4470,1216490,6212,1216490
856,4470,1216820,6212,1216820
857,4478,1217630,6212,1217630
857,4478,1217630,6212,1217630
857,4478,1218440,6212,1218440
857,4478,1219440,6212,1219440
857,4478,1219910,6212,1219910
857,4478,1220910,6212,1220910
857,4478,1220910,6212,1220910
857,4478,1221910,6212,1221910
858,4486,1222370,6212,1222370
858,4486,1223370,6212,1223370
858,4486,1224370,6212,1224370
858,4486,1225370,6212,1225370
858,4486,1225600,6212,1225600
858,4486,1226250,6212,1226250
858,4486,1226720,6212,1226720
858,4486,1227720,6212,1227720
858,4486,1228720,6212,1228720
859,4488,1229720,6212,1229720
860,4496,1230720,6212,1230720
861,4498,1231720,6212,1231720
861,4498,1232720,6212,1232720
861,4498,1233720,6212,1233720
861,4498,1234530,6212,1234530
862,4506,1235530,6212,1235530
862,4506,1236530,6212,1236530
862,4506,1237530,6212,1237530
863,4508,1238000,6212,1238000
863,4508,1239000,6212,1239000
863,4508,1239000,6212,1239000
863,4508,1240000,6212,1240000
863,4508,1240000,6212,1240000
863,4508,1241000,6212,1241000
863,4508,1242000,6212,1242000
863,4508,1242810,6212,1242810
863,4508,1243810,6212,1243810
864,4516,1251810,6212,1251810
865,4524,1259810,6212,1259810
865,4524,1260810,6212,1260810
866,4526,1261810,6212,1261810
867,4534,1262280,6212,1262280
868,4542,1262280,6212,1262280
868,4542,1262510,6212,1262510
868,4542,1263510,6212,1263510
869,4550,1271510,6212,1271510
870,4558,1271670,6212,1271670
870,4558,1272130,6212,1272130
870,4558,1273130,6212,1273130
870,4558,1273130,6212,1273130
870,4558,1273130,6212,1273130
870,4558,1274130,6212,1274130
870,4558,1274780,6212,1274780
870,4558,1275780,6212,1275780
871,4566,1276590,6212,1276590
872,4568,1277590,6212,1277590
873,4569,1278400,6212,1278400
873,4569,1279400,6212,1279400
873,4569,1279720,6212,1279720
873,4569,1280720,6212,1280720
874,4571,1281720,6212,1281720
875,4573,1282720,6212,1282720
875,4573,1283720,6212,1283720
875,4573,1284720,6212,1284720
875,4573,1285310,6212,1285310
876,4575,1285630,6212,1285630
876,4575,1286630,6212,1286630
876,4575,1287440,6212,1287440
877,4577,1288250,6212,1288250
877,4577,1289250,6212,1289250
877,4577,1290250,6212,1290250
877,4577,1290250,6212,1290250
878,4581,1291060,6212,1291060
878,4581,1292060,6212,1292060
878,4581,1292870,6212,1292870
878,4581,1293520,6212,1293520
879,4583,1294520,6212,1294520
879,4583,1294990,6212,1294990
880,4591,1295800,6212,1295800
880,4591,1296800,6212,1296800
880,4591,1297260,6212,1297260
880,4591,1298260,6212,1298260
881,4593,1299070,6212,1299070
882,4601,1307070,6212,1307070
882,4601,1308070,6212,1308070
882,4601,1309070,6212,1309070
882,4601,1309880,6212,1309880
882,4601,1311880,6212,1311880
882,4601,1312880,6212,1312880
882,4601,1313880,6212,1313880
882,4601,1313880,6212,1313880
882,4601,1313990,6212,1313990
883,4609,1314990,6212,1314990
883,4609,1314990,6212,1314990
883,4609,1315580,6212,1315580
883,4609,1316580,6212,1316580
884,4611,1317580,6212,1317580
884,4611,1318580,6212,1318580
884,4611,1319580,6212,1319580
885,4619,1320580,6212,1320580
885,4619,1320580,6212,1320580
885,4619,1321390,6212,1321390
885,4619,1322390,6212,1322390
886,4621,1322390,6212,1322390
886,4621,1323390,6212,1323390
886,4621,1324390,6212,1324390
886,4621,1324390,6212,1324390
886,4621,1325200,6212,1325200
887,4623,1325520,6212,1325520
887,4623,1325990,6212,1325990
887,4623,1326990,6212,1326990
888,4631,1327990,6212,1327990
888,4631,1328990,6212,1328990
888,4631,1329990,6212,1329990
888,4631,1330800,6212,1330800
888,4631,1331270,6212,1331270
888,4631,1332270,6212,1332270
889,4639,1333270,6212,1333270
889,4639,1337270,6212,1337270
889,4639,1338080,6212,1338080
890,4647,1338400,6212,1338400
890,4647,1340400,6212,1340400
890,4647,1340870,6212,1340870
890,4647,1341010,6212,1341010
891,4649,1341010,6212,1341010
892,4651,1341480,6212,1341480
893,4653,1342480,6212,1342480
894,4657,1343480,6212,1343480
895,4665,1351480,6212,1351480
895,4665,1351480,6212,1351480
896,4667,1353480,6212,1353480
897,4669,1354130,6212,1354130
897,4669,1354450,6212,1354450
897,4669,1355450,6212,1355450
897,4669,1356450,6212,1356450
897,4669,1357260,6212,1357260
897,4669,1357910,6212,1357910
897,4669,1358380,6212,1358380
898,4677,1359190,6212,1359190
899,4679,1360190,6212,1360190
899,4679,1361190,6212,1361190
899,4679,1362190,6212,1362190
900,4681,1362190,6212,1362190
900,4681,1363190,6212,1363190
900,4681,1363840,6212,1363840
901,4683,1364840,6212,1364840
902,4691,1364840,6212,1364840
902,4691,1365430,6212,1365430
902,4691,1365750,6212,1365750
902,4691,1366750,6212,1366750
902,4691,1367560,6212,1367560
903,4699,1368560,6212,1368560
903,4699,1372560,6212,1372560
904,4707,1373150,6212,1373150
905,4715,1374150,6212,1374150
905,4715,1374620,6212,1374620
905,4715,1375430,6212,1375430
905,4715,1375900,6212,1375900
905,4715,1376900,6212,1376900
905,4715,1376900,6212,1376900
905,4715,1377710,6212,1377710
905,4715,1378710,6212,1378710
906,4723,1378710,6212,1378710
907,4731,1379180,6212,1379180
908,4739,1380180,6212,1380180
909,4747,1381180,6212,1381180
909,4747,1381990,6212,1381990
910,4755,1385990,6212,1385990
911,4757,1386580,6212,1386580
912,4759,1387580,6212,1387580
912,4759,1388230,6212,1388230
913,4761,1388700,6212,1388700
913,4761,1389700,6212,1389700
914,4769,1391700,6212,1391700
914,4769,1392700,6212,1392700
914,4769,1393070,6212,1393070
914,4769,1393070,6212,1393070
914,4769,1393070,6212,1393070
914,4769,1393880,6212,1393880
914,4769,1394880,6212,1394880
914,4769,1395880,6212,1395880
915,4777,1396880,6212,1396880
916,4785,1397690,6212,1397690
916,4785,1397690,6212,1397690
917,4793,1405690,6212,1405690
917,4793,1405690,6212,1405690
917,4793,1405690,6212,1405690
918,4795,1406690,6212,1406690
918,4795,1407690,6212,1407690
918,4795,1408690,6212,1408690
918,4795,1409690,6212,1409690
918,4795,1410690,6212,1410690
918,4795,1410920,6212,1410920
918,4795,1411510,6212,1411510
919,4797,1411510,6212,1411510
919,4797,1412510,6212,1412510
920,4799,1412510,6212,1412510
921,4800,1413320,6212,1413320
921,4800,1413320,6212,1413320
922,4808,1413320,6212,1413320
922,4808,1413320,6212,1413320
923,4816,1414130,6212,1414130
924,4824,1418130,6212,1418130
924,4824,1419130,6212,1419130
924,4824,1419400,6212,1419400
924,4824,1420400,6212,1420400
924,4824,1421400,6212,1421400
925,4832,1422400,6212,1422400
925,4832,1430400,6212,1430400
925,4832,1430870,6212,1430870
925,4832,1430870,6212,1430870
926,4840,1431870,6212,1431870
926,4840,1432330,6212,1432330
927,4848,1433330,6212,1433330
927,4848,1433880,6212,1433880
927,4848,1437880,6212,1437880
928,4850,1438880,6212,1438880
928,4850,1439880,6212,1439880
928,4850,1440880,6212,1440880
928,4850,1441880,6212,1441880
929,4852,1442690,6212,1442690
930,4854,1443690,6212,1443690
931,4862,1444010,6212,1444010
931,4862,1444470,6212,1444470
931,4862,1445470,6212,1445470
932,4864,1446470,6212,1446470
932,4864,1446790,6212,1446790
932,4864,1447110,6212,1447110
932,4864,1448110,6212,1448110
933,4872,1456110,6212,1456110
933,4872,1458110,6212,1458110
933,4872,1459110,6212,1459110
