ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
1101,5316,4832460,6212,5082070
1101,5316,4833270,6212,5082880
1101,5316,4834270,6212,5083880
1102,5324,4835080,6212,5084690
1102,5324,4836080,6212,5085690
1102,5324,4837080,6212,5086690
1102,5324,4838080,6212,5087690
1102,5324,4838890,6212,5088500
1102,5324,4839890,6212,5089500
1102,5324,4840700,6212,5090310
1102,5324,4841510,6212,5091120
1102,5324,4842510,6212,5092120
1102,5324,4843320,6212,5092930
1102,5324,4843790,6212,5093400
1102,5324,4844790,6212,5094400
1102,5324,4845260,6212,5094870
1102,5324,4845260,6212,5095190
1103,5332,4846260,6212,5096190
1103,5332,4847260,6212,5097190
1103,5332,4847260,6212,5098190
1103,5332,4848260,6212,5099190
1103,5332,4849260,6212,5100190
1103,5332,4850260,6212,5101190
1103,5332,4850810,6212,5101740
1103,5332,4850810,6212,5101740
1103,5332,4851810,6212,5102740
1103,5332,4852290,6212,5103220
1103,5332,4852290,6212,5103220
1103,5332,4853290,6212,5104220
1103,5332,4853290,6212,5104220
1103,5332,4853290,6212,5105030
1104,5340,4854100,6212,5105840
1104,5340,4854910,6212,5106650
1104,5340,4855910,6212,5107650
1105,5348,4856910,6212,5108650
1105,5348,4856910,6212,5108650
1105,5348,4857910,6212,5109650
1105,5348,4858910,6212,5110650
1105,5348,4859380,6212,5111120
1105,5348,4860380,6212,5112120
1105,5348,4861190,6212,5112930
1105,5348,4862190,6212,5113930
1105,5348,4862740,6212,5114480
1105,5348,4862740,6212,5114480
1105,5348,4863740,6212,5115480
1105,5348,4864550,6212,5116290
1105,5348,4864550,6212,5116760
1105,5348,4865550,6212,5117760
1105,5348,4866550,6212,5118760
1106,5356,4867550,6212,5119760
1106,5356,4868360,6212,5120570
1106,5356,4869360,6212,5121570
1106,5356,4870360,6212,5122570
1106,5356,4871170,6212,5123380
1106,5356,4871490,6212,5123700
1106,5356,4871490,6212,5124170
1106,5356,4871650,6212,5124330
1106,5356,4871870,6212,5124550
1106,5356,4872870,6212,5125550
1106,5356,4873870,6212,5126550
1106,5356,4873870,6212,5126550
1106,5356,4874520,6212,5127200
1106,5356,4875520,6212,5128200
1106,5356,4876520,6212,5129200
1106,5356,4876840,6212,5129520
1107,5364,4877310,6212,5129990
1107,5364,4877960,6212,5130640
1108,5372,4878960,6212,5131640
1108,5372,4879960,6212,5132640
1108,5372,4880440,6212,5133120
1108,5372,4881250,6212,5133930
1108,5372,4881250,6212,5134250
1108,5372,4882250,6212,5135250
1108,5372,4882250,6212,5135250
1108,5372,4883060,6212,5136060
1108,5372,4883060,6212,5137060
1108,5372,4883710,6212,5137710
1108,5372,4884710,6212,5138710
1108,5372,4885710,6212,5139710
1108,5372,4886710,6212,5140710
1108,5372,4886710,6212,5140710
1108,5372,4887710,6212,5141710
1108,5372,4888710,6212,5142710
1108,5372,4888710,6212,5143520
1109,5380,4889710,6212,5144520
1109,5380,4890030,6212,5144840
1109,5380,4891030,6212,5145840
1109,5380,4891350,6212,5146160
1109,5380,4891350,6212,5146160
1109,5380,4891350,6212,5146160
1109,5380,4891350,6212,5146160
1109,5380,4892350,6212,5147160
1109,5380,4893350,6212,5148160
1109,5380,4894350,6212,5149160
1109,5380,4894820,6212,5149630
1109,5380,4895140,6212,5149950
1109,5380,4895140,6212,5149950
1109,5380,4896140,6212,5150950
1109,5380,4897140,6212,5151950
1109,5380,4897610,6212,5152420
1109,5380,4898610,6212,5153420
1109,5380,4899610,6212,5154420
1110,5388,4900610,6212,5155420
1110,5388,4901420,6212,5156230
1110,5388,4902420,6212,5157230
1110,5388,4902890,6212,5157700
1110,5388,4903890,6212,5158700
1110,5388,4904210,6212,5159020
1110,5388,4905210,6212,5160020
1111,5396,4906020,6212,5160830
1111,5396,4906130,6212,5160940
1111,5396,4907130,6212,5161940
1111,5396,4908130,6212,5162940
1111,5396,4909130,6212,5163940
1111,5396,4909130,6212,5164590
1111,5396,4910130,6212,5165590
1111,5396,4910130,6212,5165590
1111,5396,4910590,6212,5166050
1112,5404,4911590,6212,5167050
1112,5404,4912590,6212,5168050
1112,5404,4913060,6212,5168520
1112,5404,4913610,6212,5169070
1112,5404,4914420,6212,5169880
1112,5404,4915230,6212,5170690
1112,5404,4916230,6212,5171690
1112,5404,4916700,6212,5172160
1112,5404,4917700,6212,5173160
1112,5404,4917700,6212,5173160
1112,5404,4918700,6212,5174160
1112,5404,4919700,6212,5175160
1112,5404,4920170,6212,5175630
1112,5404,4920980,6212,5176440
1112,5404,4921980,6212,5177440
1112,5404,4921980,6212,5177440
1112,5404,4922450,6212,5177910
1113,5412,4923450,6212,5178910
1113,5412,4923920,6212,5179380
1113,5412,4924920,6212,5180380
1113,5412,4924920,6212,5180380
1113,5412,4925920,6212,5181380
1114,5420,4926730,6212,5182190
1114,5420,4926730,6212,5182190
1114,5420,4926730,6212,5182190
1114,5420,4927200,6212,5182660
1114,5420,4927670,6212,5183130
1114,5420,4928670,6212,5184130
1114,5420,4929320,6212,5184780
1114,5420,4929320,6212,5185780
1114,5420,4930320,6212,5186780
1114,5420,4931320,6212,5187780
1114,5420,4931320,6212,5187780
1114,5420,4931790,6212,5188250
1114,5420,4932790,6212,5189250
1114,5420,4933600,6212,5190060
1115,5428,4934600,6212,5191060
1115,5428,4934830,6212,5191290
1115,5428,4935830,6212,5192290
1115,5428,4936830,6212,5193290
1115,5428,4937830,6212,5194290
1115,5428,4938830,6212,5195290
1115,5428,4939830,6212,5196290
1116,5436,4940830,6212,5197290
1116,5436,4940830,6212,5197290
1116,5436,4940830,6212,5197290
1116,5436,4941830,6212,5198290
1116,5436,4942300,6212,5198760
1116,5436,4942530,6212,5198990
1116,5436,4942850,6212,5199310
1116,5436,4943170,6212,5199630
1116,5436,4944170,6212,5200630
1116,5436,4945170,6212,5201630
1116,5436,4946170,6212,5202630
1116,5436,4946980,6212,5203440
1116,5436,4947980,6212,5204440
1116,5436,4948980,6212,5205440
1116,5436,4949980,6212,5206440
1117,5444,4950980,6212,5207440
1117,5444,4951790,6212,5208250
1117,5444,4952440,6212,5208900
1117,5444,4952440,6212,5208900
1117,5444,4953440,6212,5209900
1117,5444,4954440,6212,5210900
1117,5444,4954760,6212,5211220
1117,5444,4955760,6212,5212220
1117,5444,4955760,6212,5212590
1117,5444,4956760,6212,5213590
1117,5444,4957760,6212,5214590
1118,5452,4958410,6212,5215240
1118,5452,4959410,6212,5216240
1118,5452,4959730,6212,5216560
1119,5460,4960730,6212,5217560
1119,5460,4961540,6212,5218370
1119,5460,4961540,6212,5218370
1119,5460,4961860,6212,5218690
1119,5460,4962860,6212,5219690
1119,5460,4963670,6212,5220500
1119,5460,4964140,6212,5220970
1119,5460,4964600,6212,5221430
1119,5460,4965600,6212,5222430
1119,5460,4966410,6212,5223240
1119,5460,4967410,6212,5224240
1119,5460,4967630,6212,5224460
1119,5460,4967630,6212,5224460
1119,5460,4967860,6212,5224690
1119,5460,4968860,6212,5225690
1119,5460,4969180,6212,5226010
1119,5460,4970180,6212,5227010
1119,5460,4971180,6212,5228010
1119,5460,4971650,6212,5228480
1119,5460,4972650,6212,5229480
1119,5460,4973650,6212,5230480
1120,5468,4974650,6212,5231480
1120,5468,4974650,6212,5231480
1120,5468,4974650,6212,5232480
1120,5468,4974970,6212,5232800
1120,5468,4975970,6212,5233800
1120,5468,4976620,6212,5234450
1120,5468,4976620,6212,5234450
1120,5468,4976620,6212,5234910
1121,5476,4977090,6212,5235380
1121,5476,4978090,6212,5236380
1121,5476,4978410,6212,5236700
1121,5476,4979410,6212,5237700
1121,5476,4980410,6212,5238700
1121,5476,4981220,6212,5239510
1121,5476,4982220,6212,5240510
1121,5476,4983220,6212,5241510
1121,5476,4983220,6212,5242510
1122,5484,4984220,6212,5243510
1122,5484,4985030,6212,5244320
1122,5484,4985840,6212,5245130
1122,5484,4986840,6212,5246130
1122,5484,4987840,6212,5247130
1122,5484,4988840,6212,5248130
1122,5484,4988840,6212,5248130
1123,5492,4996840,6212,5256130
1123,5492,4997840,6212,5257130
1123,5492,4998650,6212,5257940
1123,5492,5000650,6212,5259940
1123,5492,5001650,6212,5260940
1123,5492,5002460,6212,5261750
1123,5492,5002930,6212,5262220
1123,5492,5003400,6212,5262690
1123,5492,5004050,6212,5263340
1123,5492,5004050,6212,5263340
1123,5492,5004050,6212,5263340
1123,5492,5005050,6212,5264340
1123,5492,5005050,6212,5264340
1124,5500,5005520,6212,5264810
1125,5508,5006520,6212,5265810
1125,5508,5007520,6212,5266810
1125,5508,5008330,6212,5267620
1125,5508,5008800,6212,5268090
1125,5508,5009610,6212,5268900
1125,5508,5009610,6212,5268900
1125,5508,5010260,6212,5269550
1125,5508,5011070,6212,5270360
1125,5508,5011540,6212,5270830
1125,5508,5012010,6212,5271300
1125,5508,5012010,6212,5271300
1125,5508,5013010,6212,5272300
1125,5508,5013480,6212,5272770
1125,5508,5013480,6212,5272770
1125,5508,5014290,6212,5273580
1125,5508,5015290,6212,5274580
1125,5508,5015760,6212,5275050
1125,5508,5016760,6212,5276050
1125,5508,5017760,6212,5277050
1125,5508,5018760,6212,5278050
1126,5516,5019230,6212,5278520
1127,5524,5020230,6212,5279520
1127,5524,5020820,6212,5280110
1127,5524,5021820,6212,5281110
1127,5524,5022470,6212,5281760
1127,5524,5022470,6212,5281760
1127,5524,5022940,6212,5282230
1127,5524,5022940,6212,5282230
1127,5524,5023940,6212,5283230
1127,5524,5024100,6212,5283390
1127,5524,5025100,6212,5284390
1127,5524,5025910,6212,5285200
1127,5524,5026720,6212,5286010
1127,5524,5027720,6212,5287010
1127,5524,5028720,6212,5288010
1127,5524,5029720,6212,5289010
1127,5524,5030530,6212,5289820
1127,5524,5030530,6212,5289820
1127,5524,5031530,6212,5290820
1127,5524,5032530,6212,5291820
1127,5524,5033180,6212,5292470
1127,5524,5033990,6212,5293280
1128,5532,5034990,6212,5294280
1129,5540,5035640,6212,5294930
1129,5540,5035640,6212,5295930
1129,5540,5036640,6212,5296930
1129,5540,5036960,6212,5297250
1129,5540,5037960,6212,5298250
1129,5540,5038430,6212,5298720
1129,5540,5039430,6212,5299720
1129,5540,5040430,6212,5300720
1129,5540,5040430,6212,5300720
1129,5540,5041430,6212,5301720
1129,5540,5042430,6212,5302720
1129,5540,5043080,6212,5303370
1129,5540,5043400,6212,5303690
1129,5540,5043870,6212,5304160
1129,5540,5044870,6212,5305160
1129,5540,5045680,6212,5305970
1129,5540,5046490,6212,5306780
1129,5540,5047300,6212,5307590
1130,5548,5048300,6212,5308590
1130,5548,5048300,6212,5308590
1130,5548,5048950,6212,5309240
1130,5548,5049180,6212,5309470
1130,5548,5050180,6212,5310470
1130,5548,5050990,6212,5311280
1130,5548,5051990,6212,5312280
1131,5556,5052580,6212,5312870
1131,5556,5052580,6212,5312870
1131,5556,5053580,6212,5313870
1132,5564,5061580,6212,5321870
1132,5564,5062580,6212,5322870
1132,5564,5062580,6212,5322870
1132,5564,5063580,6212,5323870
1132,5564,5064050,6212,5324340
1132,5564,5064520,6212,5324810
1132,5564,5064840,6212,5325130
1132,5564,5064840,6212,5325590
1132,5564,5065840,6212,5326590
1132,5564,5066650,6212,5327400
1132,5564,5067460,6212,5328210
1132,5564,5067570,6212,5328320
1132,5564,5068220,6212,5328970
1132,5564,5069030,6212,5329780
1132,5564,5069500,6212,5330250
1132,5564,5070500,6212,5331250
1132,5564,5070730,6212,5331480
1132,5564,5071280,6212,5332030
1132,5564,5072280,6212,5333030
1133,5572,5073280,6212,5334030
1133,5572,5073280,6212,5334030
1134,5580,5074090,6212,5334840
1134,5580,5074560,6212,5335310
1134,5580,5074560,6212,5336120
1134,5580,5074560,6212,5337120
1134,5580,5075560,6212,5338120
1134,5580,5076020,6212,5338580
1134,5580,5076020,6212,5339130
1134,5580,5077020,6212,5340130
1134,5580,5077020,6212,5340130
1134,5580,5077250,6212,5340360
1134,5580,5078250,6212,5341360
1134,5580,5078250,6212,5341830
1134,5580,5078900,6212,5342480
1134,5580,5079710,6212,5343290
1134,5580,5080710,6212,5344290
1134,5580,5081710,6212,5345290
1134,5580,5082710,6212,5346290
1134,5580,5083710,6212,5347290
1134,5580,5083940,6212,5347520
1134,5580,5084940,6212,5348520
1134,5580,5085750,6212,5349330
1134,5580,5086750,6212,5350330
1134,5580,5086750,6212,5350330
1134,5580,5087560,6212,5351140
1135,5588,5088560,6212,5352140
1135,5588,5088880,6212,5352460
1135,5588,5089880,6212,5353460
1135,5588,5090880,6212,5354460
1135,5588,5091880,6212,5355460
1135,5588,5091880,6212,5355460
1135,5588,5092880,6212,5356460
1135,5588,5092880,6212,5357460
1135,5588,5092880,6212,5357460
1135,5588,5093880,6212,5358460
1135,5588,5094470,6212,5359050
1135,5588,5095470,6212,5360050
1135,5588,5095940,6212,5360520
1135,5588,5096750,6212,5361330
1135,5588,5096750,6212,5362330
1135,5588,5096970,6212,5362550
1135,5588,5096970,6212,5362550
1136,5596,5097970,6212,5363550
1137,5604,5098560,6212,5364140
1137,5604,5098560,6212,5364950
1137,5604,5098560,6212,5364950
1137,5604,5098560,6212,5364950
1137,5604,5099560,6212,5365950
1137,5604,5100560,6212,5366950
1137,5604,5101560,6212,5367950
1137,5604,5102150,6212,5368540
1137,5604,5103150,6212,5369540
1137,5604,5104150,6212,5370540
1137,5604,5104610,6212,5371000
1137,5604,5104610,6212,5371000
1137,5604,5105610,6212,5372000
1137,5604,5106610,6212,5373000
1137,5604,5106610,6212,5373000
1137,5604,5106610,6212,5373000
1137,5604,5107080,6212,5373470
1138,5612,5108080,6212,5374470
1138,5612,5108730,6212,5375120
1138,5612,5109730,6212,5376120
1138,5612,5110200,6212,5376590
1138,5612,5110360,6212,5376750
1138,5612,5111360,6212,5377750
1138,5612,5111830,6212,5378220
1138,5612,5111830,6212,5378220
1138,5612,5112830,6212,5379220
1138,5612,5113300,6212,5379690
1138,5612,5114300,6212,5380690
1138,5612,5115300,6212,5381690
1138,5612,5116300,6212,5382690
1138,5612,5117110,6212,5383500
1138,5612,5117110,6212,5383500
1138,5612,5117110,6212,5383500
1139,5620,5118110,6212,5384500
1139,5620,5119110,6212,5385500
1139,5620,5119430,6212,5385820
1139,5620,5120430,6212,5386820
1139,5620,5120900,6212,5387290
1139,5620,5121370,6212,5387760
1140,5628,5121840,6212,5388230
1140,5628,5122840,6212,5389230
1140,5628,5123310,6212,5389700
1140,5628,5124310,6212,5390700
1140,5628,5124310,6212,5390700
1140,5628,5125310,6212,5391700
1140,5628,5126120,6212,5392510
1140,5628,5126350,6212,5392740
1140,5628,5127350,6212,5393740
1140,5628,5127350,6212,5394330
1140,5628,5128350,6212,5395330
1140,5628,5128350,6212,5395330
1140,5628,5129160,6212,5396140
1140,5628,5129320,6212,5396300
1140,5628,5129910,6212,5396890
1140,5628,5130560,6212,5397540
1140,5628,5131560,6212,5398540
1140,5628,5131560,6212,5399130
1140,5628,5132030,6212,5399600
1140,5628,5132500,6212,5400070
1140,5628,5132500,6212,5400880
1141,5636,5133500,6212,5401880
1141,5636,5134500,6212,5402880
1141,5636,5134500,6212,5403880
1141,5636,5135150,6212,5404530
1141,5636,5135150,6212,5404530
1141,5636,5135740,6212,5405120
1141,5636,5136740,6212,5406120
1142,5644,5137210,6212,5406590
1142,5644,5137680,6212,5407060
1142,5644,5137900,6212,5407280
1142,5644,5137900,6212,5407280
1142,5644,5138900,6212,5408280
1142,5644,5139220,6212,5408600
1142,5644,5140220,6212,5409600
1142,5644,5140220,6212,5410150
1142,5644,5141220,6212,5411150
1142,5644,5142220,6212,5412150
1142,5644,5143220,6212,5413150
1142,5644,5144030,6212,5413960
1143,5652,5145030,6212,5414960
1143,5652,5146030,6212,5415960
1143,5652,5147030,6212,5416960
1143,5652,5148030,6212,5417960
1143,5652,5149030,6212,5418960
1143,5652,5149500,6212,5419430
1143,5652,5150500,6212,5420430
1143,5652,5151310,6212,5421240
1143,5652,5152310,6212,5422240
1143,5652,5152770,6212,5422700
1143,5652,5153240,6212,5423170
1143,5652,5153700,6212,5423630
1143,5652,5153700,6212,5423630
1143,5652,5154170,6212,5424100
1143,5652,5154170,6212,5424100
1143,5652,5155170,6212,5425100
1143,5652,5155640,6212,5425570
1143,5652,5155640,6212,5425570
1143,5652,5156110,6212,5426040
1143,5652,5156110,6212,5426040
1143,5652,5157110,6212,5427040
1143,5652,5157110,6212,5427040
1144,5660,5158110,6212,5428040
1144,5660,5158430,6212,5428360
1144,5660,5159240,6212,5429170
1145,5668,5159890,6212,5429820
1145,5668,5160700,6212,5430630
1145,5668,5161510,6212,5431440
1145,5668,5161830,6212,5431760
1145,5668,5161990,6212,5431920
1145,5668,5162800,6212,5432730
1145,5668,5163800,6212,5433730
1145,5668,5164270,6212,5434200
1145,5668,5164740,6212,5434670
1145,5668,5165210,6212,5435140
1145,5668,5166020,6212,5435950
1145,5668,5166020,6212,5435950
1145,5668,5167020,6212,5436950
1145,5668,5168020,6212,5437950
1145,5668,5168490,6212,5438420
1145,5668,5168960,6212,5438890
1145,5668,5169430,6212,5439360
1145,5668,5170430,6212,5440360
1145,5668,5171240,6212,5441170
1146,5676,5171700,6212,5441630
1146,5676,5171700,6212,5441630
1146,5676,5172700,6212,5442630
1146,5676,5173170,6212,5443100
1146,5676,5173640,6212,5443570
1146,5676,5174640,6212,5444570
1146,5676,5175640,6212,5445570
1147,5684,5176640,6212,5446570
1147,5684,5176860,6212,5446790
1147,5684,5177860,6212,5447790
1147,5684,5178510,6212,5448440
1147,5684,5178510,6212,5448440
1147,5684,5178510,6212,5448440
1147,5684,5179510,6212,5449440
1147,5684,5179830,6212,5449760
1147,5684,5180830,6212,5450760
1147,5684,5181830,6212,5451760
1147,5684,5182480,6212,5452410
1147,5684,5183480,6212,5453410
1148,5692,5184480,6212,5454410
1148,5692,5184950,6212,5454880
1148,5692,5185760,6212,5455690
1148,5692,5186760,6212,5456690
1148,5692,5187230,6212,5457160
1148,5692,5188230,6212,5458160
1148,5692,5188550,6212,5458480
1148,5692,5189550,6212,5459480
1148,5692,5190360,6212,5460290
1148,5692,5191360,6212,5461290
1148,5692,5192360,6212,5462290
1148,5692,5192360,6212,5463290
1148,5692,5193360,6212,5464290
1148,5692,5194360,6212,5465290
1148,5692,5194820,6212,5465750
1148,5692,5194820,6212,5465750
1149,5700,5195300,6212,5466230
1149,5700,5196300,6212,5467230
1150,5708,5197300,6212,5468230
1150,5708,5197520,6212,5468450
1150,5708,5197750,6212,5468680
1150,5708,5198750,6212,5469680
1150,5708,5199750,6212,5470680
1150,5708,5200340,6212,5471270
1150,5708,5200340,6212,5471730
1150,5708,5201340,6212,5472730
1150,5708,5201340,6212,5472730
1150,5708,5202340,6212,5473730
1150,5708,5203150,6212,5474540
1150,5708,5204150,6212,5475540
1150,5708,5205150,6212,5476540
1150,5708,5205960,6212,5477350
1150,5708,5206960,6212,5478350
1151,5716,5207960,6212,5479350
1151,5716,5207960,6212,5479350
1151,5716,5208960,6212,5480350
1151,5716,5209960,6212,5481350
1151,5716,5209960,6212,5481820
1151,5716,5210190,6212,5482050
1151,5716,5210510,6212,5482370
1151,5716,5210510,6212,5482370
1151,5716,5211510,6212,5483370
1151,5716,5212510,6212,5484370
1151,5716,5212740,6212,5484600
1151,5716,5213740,6212,5485600
1151,5716,5214210,6212,5486070
1151,5716,5215020,6212,5486880
1151,5716,5215020,6212,5486880
1151,5716,5215020,6212,5486880
1151,5716,5215490,6212,5487350
1151,5716,5215960,6212,5487820
1151,5716,5216960,6212,5488820
1151,5716,5217960,6212,5489820
1151,5716,5217960,6212,5490140
1151,5716,5218550,6212,5490730
1152,5724,5219550,6212,5491730
1152,5724,5219780,6212,5491960
1152,5724,5220780,6212,5492960
1152,5724,5221780,6212,5493960
1152,5724,5222100,6212,5494280
1152,5724,5223100,6212,5495280
1152,5724,5223100,6212,5495280
1152,5724,5224100,6212,5496280
1152,5724,5225100,6212,5497280
1152,5724,5226100,6212,5498280
1152,5724,5227100,6212,5499280
1152,5724,5227100,6212,5499280
1153,5732,5228100,6212,5500280
1153,5732,5229100,6212,5501280
1154,5740,5229910,6212,5502090
1154,5740,5230230,6212,5502410
1154,5740,5230700,6212,5502880
1154,5740,5231510,6212,5503690
1154,5740,5231510,6212,5504690
1154,5740,5232510,6212,5505690
1154,5740,5232980,6212,5506160
1154,5740,5233450,6212,5506630
1154,5740,5233450,6212,5507090
1154,5740,5234450,6212,5508090
1154,5740,5235260,6212,5508900
1154,5740,5236260,6212,5509900
1154,5740,5237260,6212,5510900
1154,5740,5237730,6212,5511370
1154,5740,5238200,6212,5511840
1154,5740,5238660,6212,5512300
1154,5740,5239660,6212,5513300
1154,5740,5240660,6212,5514300
1154,5740,5240660,6212,5514300
1154,5740,5240890,6212,5514530
1154,5740,5241210,6212,5514850
1154,5740,5241210,6212,5514850
1154,5740,5241210,6212,5514850
1155,5748,5242210,6212,5515850
1155,5748,5242680,6212,5516320
1155,5748,5242680,6212,5517320
1155,5748,5243680,6212,5518320
1155,5748,5243910,6212,5518550
1155,5748,5243910,6212,5518550
1156,5756,5244720,6212,5519360
1156,5756,5245190,6212,5519830
1156,5756,5245840,6212,5520480
1156,5756,5245840,6212,5520800
1156,5756,5246840,6212,5521800
1156,5756,5247650,6212,5522610
1156,5756,5248650,6212,5523610
1156,5756,5249460,6212,5524420
1156,5756,5250460,6212,5525420
1156,5756,5250460,6212,5525420
1156,5756,5251460,6212,5526420
1156,5756,5251460,6212,5527420
1156,5756,5252010,6212,5527970
1156,5756,5253010,6212,5528970
1156,5756,5254010,6212,5529970
1156,5756,5254480,6212,5530440
1156,5756,5254480,6212,5531440
1157,5764,5255480,6212,5532440
1157,5764,5256480,6212,5533440
1157,5764,5257290,6212,5534250
1157,5764,5257760,6212,5534720
1157,5764,5257990,6212,5534950
1158,5772,5258800,6212,5535760
1158,5772,5258800,6212,5535760
1158,5772,5259390,6212,5536350
1158,5772,5260390,6212,5537350
1158,5772,5261390,6212,5538350
1158,5772,5262390,6212,5539350
1158,5772,5263390,6212,5540350
1158,5772,5263390,6212,5541350
1158,5772,5263390,6212,5541350
