ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
495326.37,98.83,80.05,492129.36,98.2
495326.37,98.83,80.05,492129.36,98.2
495326.37,98.83,80.05,492129.36,98.2
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495326.37,98.83,80.05,492182.46,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495327.35,98.83,80.05,492183.37,98.21
495169.28,98.83,80.05,492031.97,98.21
495169.28,98.83,80.05,492031.97,98.21
495169.28,98.83,80.05,492031.97,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495061.09,98.83,80.05,491924.57,98.21
495063.13,98.83,80.05,491932.02,98.21
495063.13,98.83,80.05,491932.02,98.21
495063.13,98.83,80.05,491932.02,98.21
495063.13,98.83,80.05,491932.02,98.21
495063.13,98.83,80.05,491932.02,98.21
495063.13,98.83,80.05,491932.02,98.21
495063.13,98.83,80.05,491932.02,98.21
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
495063.13,98.83,80.05,491782.94,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491631.54,98.18
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494905.17,98.83,80.05,491824.92,98.22
494748.42,98.84,80.05,491668.17,98.22
494748.42,98.84,80.05,491668.17,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494754.53,98.84,80.05,491669.86,98.22
494464.53,98.84,80.05,491379.86,98.22
494464.53,98.84,80.05,491379.86,98.22
494464.53,98.84,80.05,491379.86,98.22
494464.53,98.84,80.05,491379.86,98.22
494464.53,98.84,80.05,491379.86,98.22
494464.53,98.84,80.05,491379.86,98.22
494464.53,98.84,80.05,491379.86,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494307.62,98.84,80.05,491222.95,98.22
494321.87,98.84,80.06,491224.69,98.22
494321.87,98.84,80.06,491224.69,98.22
494321.87,98.84,80.06,491224.69,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494325.94,98.84,80.06,491227.44,98.22
494170.22,98.84,80.06,491071.72,98.22
494170.22,98.84,80.06,491071.72,98.22
494170.22,98.84,80.06,491071.72,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
494016.33,98.84,80.06,490918.47,98.22
493860.4,98.84,80.06,490762.55,98.22
493860.4,98.84,80.06,490762.55,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493868.54,98.84,80.06,490764.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493818.54,98.84,80.06,490714.25,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493662.29,98.84,80.06,490556.84,98.22
493508.4,98.84,80.06,490403.59,98.22
493508.4,98.84,80.06,490403.59,98.22
493508.4,98.84,80.06,490403.59,98.22
493508.4,98.84,80.06,490403.59,98.22
493508.4,98.84,80.06,490403.59,98.22
493508.4,98.84,80.06,490448.74,98.23
493508.4,98.84,80.06,490448.74,98.23
493508.4,98.84,80.06,490448.74,98.23
493508.4,98.84,80.06,490448.74,98.23
493508.4,98.84,80.06,490448.74,98.23
493508.4,98.84,80.06,490403.59,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490247.45,98.22
493352.26,98.84,80.06,490295.97,98.23
493352.26,98.84,80.06,490255.5,98.22
493352.26,98.84,80.06,490255.5,98.22
493352.26,98.84,80.06,490255.5,98.22
493352.26,98.84,80.06,490255.5,98.22
493352.26,98.84,80.06,490255.5,98.22
493352.26,98.84,80.06,490296.99,98.23
493352.26,98.84,80.06,490296.99,98.23
493352.26,98.84,80.06,490296.99,98.23
493352.26,98.84,80.06,490296.99,98.23
493194.29,98.84,80.06,490140.62,98.23
493194.29,98.84,80.06,490140.62,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490142.19,98.23
493194.29,98.84,80.06,490345.87,98.27
493194.29,98.84,80.06,490345.87,98.27
493194.29,98.84,80.06,490345.87,98.27
493194.29,98.84,80.06,490345.87,98.27
493194.29,98.84,80.06,490345.87,98.27
493194.29,98.84,80.06,490345.87,98.27
493194.29,98.84,80.06,490345.87,98.27
493036.33,98.84,80.06,490188.22,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493036.33,98.84,80.06,490175.58,98.27
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
493050.79,98.85,80.06,490196.4,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
492893.88,98.85,80.06,490039.49,98.28
