ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
951357.83,22.01,8.44,417572.3,9.66
951409.36,22.01,8.44,417774.56,9.67
951607.64,22.02,8.45,417660.65,9.66
951659.17,22.02,8.46,418242.09,9.68
951819.49,22.03,8.46,418241.88,9.68
951871.02,22.04,8.47,418241.49,9.68
951635.04,22.03,8.47,418241.49,9.68
951635.04,22.03,8.47,418196.35,9.68
951865.9,22.04,8.47,418250.5,9.68
952064.18,22.05,8.48,418208.12,9.69
952115.71,22.05,8.49,418204.52,9.69
952167.24,22.06,8.49,418197.74,9.69
952327.55,22.06,8.5,418209.38,9.69
952091.57,22.06,8.5,419589.17,9.72
952289.85,22.07,8.5,419838.87,9.73
952045.91,22.07,8.5,419381.96,9.72
952200.18,22.07,8.51,419381.36,9.72
952360.49,22.08,8.51,419381.36,9.72
952514.76,22.09,8.52,419381.36,9.72
952278.78,22.08,8.52,419780.21,9.73
952439.1,22.09,8.52,419666.47,9.73
952490.63,22.09,8.53,419559.18,9.73
952542.16,22.1,8.53,419449.03,9.73
952306.18,22.1,8.53,419500.58,9.73
952012.23,22.09,8.52,419498.05,9.73
952347.77,22.1,8.54,421437.7,9.78
952733.47,22.11,8.55,421456.04,9.78
952733.47,22.11,8.55,421922.23,9.79
952578.43,22.11,8.54,421716.35,9.79
952578.43,22.11,8.54,421716.35,9.79
952809.28,22.12,8.55,421715.75,9.79
952860.81,22.12,8.56,421715.75,9.79
952874.0,22.13,8.56,421604.28,9.79
953034.31,22.13,8.56,421604.28,9.79
953034.31,22.13,8.56,421604.28,9.79
953085.84,22.14,8.57,421604.28,9.79
953137.37,22.14,8.58,421742.08,9.8
952900.85,22.14,8.57,421610.18,9.8
952952.38,22.14,8.58,421604.28,9.8
953003.91,22.15,8.58,421604.28,9.8
952752.63,22.14,8.58,421472.67,9.8
952804.16,22.15,8.58,422997.07,9.83
952958.43,22.16,8.59,422996.47,9.84
953009.96,22.16,8.6,422996.47,9.84
953061.49,22.17,8.6,422996.47,9.84
953061.49,22.17,8.6,422996.47,9.84
952918.18,22.17,8.6,422855.97,9.84
952901.43,22.17,8.6,422758.31,9.83
953061.74,22.17,8.61,422758.31,9.84
952825.76,22.17,8.6,422932.02,9.84
952842.61,22.17,8.6,422935.42,9.84
952894.14,22.17,8.61,422909.2,9.84
952696.36,22.17,8.61,422725.61,9.84
952862.27,22.18,8.61,422578.12,9.84
952602.34,22.17,8.61,422578.12,9.84
952619.18,22.17,8.61,422688.5,9.84
952670.71,22.18,8.61,423707.94,9.86
952439.15,22.18,8.61,423595.79,9.86
952439.15,22.18,8.61,423475.84,9.86
952599.46,22.18,8.62,423519.69,9.86
952363.48,22.18,8.61,423534.07,9.86
952532.88,22.18,8.62,423533.48,9.86
952333.65,22.18,8.61,423573.17,9.87
952333.65,22.18,8.61,423573.17,9.87
952235.49,22.18,8.62,423573.17,9.87
952389.76,22.19,8.62,423573.17,9.87
952544.02,22.2,8.63,423670.58,9.87
952284.09,22.19,8.62,423587.19,9.87
952444.41,22.2,8.63,423592.74,9.87
952444.41,22.2,8.63,423592.74,9.87
952495.94,22.2,8.64,423573.17,9.87
952650.21,22.21,8.64,425116.09,9.91
952414.23,22.21,8.64,425570.24,9.92
953780.33,22.24,8.67,426270.46,9.94
953940.65,22.25,8.68,426270.25,9.94
953704.67,22.24,8.68,426269.86,9.94
953858.93,22.25,8.68,426269.86,9.94
954019.25,22.26,8.69,426373.51,9.95
954070.78,22.26,8.7,426335.8,9.95
953800.85,22.26,8.69,426506.07,9.95
953852.38,22.26,8.7,426519.37,9.96
953763.3,22.26,8.7,426290.82,9.95
953953.32,22.27,8.7,426269.86,9.95
954004.85,22.27,8.71,427300.78,9.98
953759.17,22.27,8.71,426926.04,9.97
953442.09,22.27,8.7,426615.48,9.96
953611.48,22.27,8.71,426526.63,9.96
953611.48,22.27,8.71,426526.63,9.96
953663.01,22.28,8.71,426526.41,9.96
953677.34,22.28,8.71,426630.79,9.97
953585.05,22.28,8.71,427208.16,9.98
953636.58,22.28,8.72,427207.79,9.98
953688.11,22.29,8.72,427207.79,9.98
953539.34,22.29,8.72,427062.27,9.98
953429.34,22.28,8.72,426952.27,9.98
953598.73,22.29,8.72,426952.27,9.98
953650.26,22.29,8.73,426952.27,9.98
953701.79,22.3,8.73,427393.28,9.99
953486.74,22.3,8.73,427164.17,9.99
953656.13,22.3,8.74,426952.27,9.99
953707.66,22.31,8.74,428453.33,10.02
953432.61,22.31,8.74,428183.49,10.02
953484.14,22.31,8.75,428182.9,10.02
953638.4,22.32,8.75,428182.9,10.02
953798.72,22.32,8.76,428210.64,10.02
953850.25,22.33,8.76,428204.8,10.02
953614.27,22.33,8.76,428197.05,10.03
953768.53,22.33,8.77,428182.9,10.03
953508.6,22.33,8.76,428759.52,10.04
953560.13,22.34,8.77,428835.88,10.04
953611.66,22.34,8.77,429050.71,10.05
953765.93,22.35,8.78,429314.33,10.06
953926.25,22.35,8.79,429314.13,10.06
953690.27,22.35,8.78,429313.74,10.06
953520.34,22.35,8.78,429443.98,10.07
953539.99,22.35,8.78,429498.33,10.07
953705.89,22.35,8.79,429498.33,10.07
953705.89,22.35,8.79,429447.9,10.07
953445.96,22.35,8.78,429171.44,10.06
953676.82,22.36,8.79,429228.95,10.06
953875.1,22.37,8.8,429181.04,10.06
953893.86,22.37,8.8,429246.76,10.07
953945.39,22.37,8.81,429237.16,10.07
954099.65,22.38,8.81,429237.16,10.07
954151.18,22.38,8.82,430617.07,10.1
953981.26,22.38,8.82,429946.11,10.09
953737.31,22.38,8.81,429335.52,10.07
953591.64,22.38,8.81,429191.92,10.07
953591.64,22.38,8.81,430988.17,10.11
953923.42,22.39,8.82,431039.5,10.12
953974.95,22.39,8.83,431039.28,10.12
953865.04,22.39,8.83,430763.34,10.11
954095.9,22.4,8.83,430762.97,10.11
954095.9,22.4,8.83,430649.13,10.11
953859.38,22.4,8.83,430649.13,10.11
954019.69,22.4,8.84,430670.46,10.11
954071.22,22.41,8.84,430668.43,10.11
954269.5,22.42,8.85,430649.75,10.12
954125.46,22.41,8.85,430507.04,10.11
954176.99,22.42,8.85,430506.88,10.11
953933.05,22.41,8.85,430986.35,10.13
953984.58,22.42,8.85,431338.56,10.14
953984.58,22.42,8.85,431338.56,10.14
954036.11,22.43,8.86,431793.72,10.15
954087.64,22.43,8.86,431793.49,10.15
954139.17,22.44,8.87,431793.12,10.15
953996.31,22.43,8.87,431652.03,10.15
953760.33,22.43,8.86,431409.69,10.15
953914.59,22.44,8.87,431409.69,10.15
953864.59,22.44,8.87,431359.69,10.15
953916.12,22.44,8.88,431359.69,10.15
953656.19,22.44,8.87,431437.8,10.15
953816.51,22.44,8.88,431390.89,10.15
953580.53,22.44,8.87,431364.77,10.15
953740.85,22.45,8.88,431359.69,10.15
953792.38,22.45,8.89,432394.32,10.18
953843.91,22.46,8.89,432624.2,10.19
953754.82,22.46,8.89,432520.34,10.18
953924.22,22.46,8.9,432519.74,10.19
953985.68,22.47,8.9,432519.74,10.19
954037.21,22.47,8.91,432519.74,10.19
954197.53,22.48,8.91,432546.97,10.19
953961.55,22.47,8.91,432532.68,10.19
953978.39,22.48,8.91,432536.2,10.19
953691.87,22.47,8.9,432523.26,10.19
953901.64,22.48,8.91,432649.7,10.19
953953.17,22.48,8.92,432638.22,10.2
954004.7,22.49,8.92,432683.96,10.2
953956.31,22.49,8.92,432523.26,10.2
953967.54,22.49,8.92,432538.03,10.2
954121.81,22.49,8.93,433608.49,10.22
954002.1,22.49,8.93,433209.91,10.21
953842.17,22.49,8.93,433785.05,10.23
953842.17,22.49,8.93,433925.05,10.23
953893.7,22.5,8.93,433878.77,10.23
954047.97,22.5,8.94,433878.17,10.23
954099.5,22.51,8.94,433878.17,10.24
953929.57,22.51,8.94,433880.0,10.24
953981.1,22.51,8.95,433878.17,10.24
953998.24,22.51,8.95,433967.53,10.24
954049.77,22.52,8.95,433967.53,10.24
954219.16,22.52,8.96,434128.85,10.25
954121.0,22.52,8.96,433967.53,10.24
954275.27,22.53,8.96,434621.64,10.26
954326.8,22.54,8.97,434626.84,10.26
954066.87,22.53,8.97,434046.51,10.25
954118.4,22.54,8.97,435269.64,10.28
954169.93,22.54,8.98,435269.41,10.28
954324.66,22.55,8.98,435270.3,10.28
954376.19,22.56,8.99,435271.41,10.29
954135.8,22.55,8.99,435269.04,10.29
954187.33,22.56,8.99,435269.04,10.29
954187.33,22.56,8.99,435231.67,10.29
954347.65,22.56,9.0,435231.67,10.29
954111.66,22.56,8.99,435594.06,10.3
954271.98,22.57,9.0,435546.4,10.3
954036.0,22.56,9.0,435485.72,10.3
954201.9,22.57,9.0,436259.27,10.32
954253.43,22.58,9.01,436421.15,10.32
954304.96,22.58,9.02,436420.93,10.33
954216.16,22.58,9.01,436281.47,10.32
954376.48,22.59,9.02,436281.09,10.33
954140.5,22.58,9.02,436281.09,10.33
954300.82,22.59,9.02,436281.09,10.33
954064.84,22.59,9.02,436765.69,10.34
954234.23,22.59,9.03,436544.39,10.34
954285.76,22.6,9.03,436466.25,10.34
953970.27,22.59,9.03,436156.44,10.33
953963.43,22.59,9.03,436010.84,10.33
954117.69,22.6,9.04,437629.67,10.37
954519.13,22.61,9.05,438078.4,10.38
954375.97,22.61,9.04,437937.9,10.38
954283.34,22.61,9.05,437390.87,10.36
954580.68,22.62,9.05,437790.78,10.37
954632.21,22.63,9.06,437790.56,10.38
954792.53,22.63,9.07,437790.19,10.38
954556.55,22.63,9.06,437790.19,10.38
954608.08,22.63,9.07,437790.19,10.38
954768.4,22.64,9.07,437923.69,10.38
954679.31,22.64,9.07,437800.52,10.38
954848.71,22.65,9.08,437790.19,10.38
954756.42,22.65,9.08,437790.19,10.38
954756.42,22.65,9.08,437825.01,10.39
954910.68,22.65,9.09,439014.34,10.41
955100.7,22.66,9.09,438361.14,10.4
955152.23,22.67,9.1,438678.86,10.41
954892.3,22.66,9.09,439294.27,10.43
954892.3,22.66,9.09,439294.27,10.43
954943.83,22.67,9.1,439294.04,10.43
954775.79,22.67,9.1,439060.58,10.42
954941.69,22.67,9.11,439060.21,10.42
954710.12,22.67,9.1,439060.21,10.43
954761.65,22.67,9.11,439060.21,10.43
954813.18,22.68,9.11,439138.99,10.43
955011.46,22.69,9.12,439091.44,10.43
955062.99,22.69,9.13,439162.41,10.44
955114.52,22.7,9.13,439395.46,10.44
954802.87,22.69,9.13,439078.13,10.44
954963.19,22.7,9.13,440318.64,10.47
954761.65,22.7,9.13,440163.79,10.46
954915.92,22.7,9.14,440163.2,10.46
955070.18,22.71,9.14,440163.2,10.47
954834.2,22.71,9.14,439953.68,10.46
954885.73,22.71,9.15,439953.68,10.46
954937.26,22.72,9.15,439953.68,10.47
954693.32,22.71,9.15,439625.01,10.46
954744.85,22.72,9.15,439926.5,10.47
954905.17,22.73,9.16,439850.86,10.47
954956.7,22.73,9.17,440160.07,10.48
954720.72,22.73,9.16,439986.12,10.47
954772.25,22.73,9.17,440809.53,10.5
954602.32,22.73,9.17,441028.36,10.5
954653.85,22.74,9.17,441028.13,10.5
954653.85,22.74,9.17,441028.13,10.5
954670.69,22.74,9.17,441030.73,10.5
954831.01,22.74,9.18,441030.36,10.51
954882.54,22.75,9.18,441030.36,10.51
954882.54,22.75,9.18,441018.9,10.51
955036.81,22.76,9.19,441040.8,10.51
955191.07,22.76,9.2,441025.3,10.51
954955.09,22.76,9.19,441018.9,10.51
954695.16,22.76,9.19,440696.71,10.5
954855.48,22.76,9.2,440696.71,10.51
954619.5,22.76,9.19,442282.51,10.54
954809.52,22.77,9.2,441508.9,10.53
954809.52,22.77,9.2,441585.39,10.53
954822.74,22.77,9.2,441465.06,10.53
955031.75,22.78,9.21,442694.79,10.56
955192.07,22.78,9.22,442694.59,10.56
955243.6,22.79,9.22,442694.2,10.56
955243.6,22.79,9.22,442821.09,10.56
955295.13,22.79,9.23,442821.09,10.57
955207.31,22.79,9.23,442569.49,10.56
954971.33,22.79,9.22,442569.49,10.56
955125.59,22.8,9.23,442643.19,10.57
955177.12,22.8,9.24,442683.38,10.57
955228.65,22.81,9.24,442830.19,10.57
955388.97,22.82,9.25,442813.09,10.57
955071.89,22.81,9.24,442484.01,10.57
955071.89,22.81,9.24,442666.45,10.57
954811.97,22.81,9.24,443457.47,10.59
954826.0,22.81,9.24,443463.0,10.59
955056.86,22.81,9.25,443636.71,10.6
955056.86,22.81,9.25,443270.26,10.59
954820.88,22.81,9.24,443729.24,10.6
954981.2,22.82,9.25,443729.03,10.6
954981.2,22.82,9.25,443729.03,10.6
954745.22,22.81,9.25,443728.64,10.6
954905.53,22.82,9.25,443728.64,10.6
954669.55,22.82,9.25,444277.79,10.62
954823.82,22.82,9.26,444279.71,10.62
954984.14,22.83,9.26,444355.4,10.62
954831.93,22.83,9.26,444155.36,10.62
954662.01,22.83,9.26,443751.28,10.61
955419.93,22.85,9.28,447055.17,10.69
955858.59,22.86,9.29,447053.98,10.69
956018.91,22.87,9.3,447053.78,10.69
956249.77,22.87,9.31,447053.39,10.69
956096.01,22.87,9.31,447059.49,10.69
956079.26,22.87,9.31,447053.39,10.7
956239.57,22.88,9.31,447053.39,10.7
956437.85,22.89,9.32,447129.84,10.7
956489.38,22.89,9.33,447172.53,10.7
956253.4,22.89,9.32,447097.24,10.7
956253.4,22.89,9.32,447097.24,10.7
956009.46,22.89,9.32,447053.39,10.7
955899.46,22.88,9.32,446943.39,10.7
956053.73,22.89,9.32,447913.04,10.72
956219.63,22.9,9.33,447677.22,10.72
956271.16,22.9,9.34,448168.48,10.73
956322.69,22.91,9.34,448168.25,10.74
956374.22,22.91,9.35,448167.88,10.74
956425.75,22.92,9.35,448167.88,10.74
956194.18,22.92,9.35,448015.83,10.74
956354.5,22.92,9.36,448015.83,10.74
956552.78,22.93,9.37,448162.73,10.74
956349.69,22.93,9.36,447971.91,10.74
956349.69,22.93,9.36,447971.91,10.74
956503.95,22.94,9.37,447975.49,10.74
956267.97,22.93,9.37,447825.01,10.74
956319.5,22.94,9.37,447825.01,10.74
956371.03,22.94,9.38,449455.88,10.78
956536.93,22.95,9.38,449455.28,10.78
956588.46,22.96,9.39,449455.28,10.79
956786.74,22.96,9.4,449455.28,10.79
956786.74,22.96,9.4,449455.28,10.79
956941.01,22.97,9.4,449493.21,10.79
956992.54,22.98,9.41,449510.6,10.79
956760.97,22.97,9.41,449490.95,10.79
956926.88,22.98,9.41,449455.28,10.79
956978.41,22.99,9.42,450619.35,10.82
957029.94,22.99,9.43,451064.58,10.84
956770.01,22.99,9.42,451120.51,10.84
956510.08,22.98,9.42,450780.65,10.83
956510.08,22.98,9.42,450540.01,10.83
956278.51,22.98,9.41,450294.51,10.82
956432.78,22.99,9.42,450293.92,10.82
956587.05,22.99,9.43,450293.92,10.82
956638.58,23.0,9.43,450293.92,10.83
956660.84,23.0,9.43,450330.8,10.83
956451.61,23.0,9.43,450069.7,10.82
956611.93,23.0,9.44,450164.27,10.82
956766.19,23.01,9.44,450176.04,10.83
956964.47,23.02,9.45,450069.7,10.83
957016.0,23.02,9.46,450069.7,10.83
957030.04,23.02,9.46,450072.3,10.83
956794.06,23.02,9.46,451816.56,10.87
956794.06,23.02,9.46,451816.56,10.87
956845.59,23.03,9.46,451988.66,10.88
956897.12,23.03,9.47,451988.43,10.88
956897.12,23.03,9.47,452327.27,10.89
956702.21,23.03,9.46,452266.59,10.89
956868.12,23.04,9.47,452266.22,10.89
956624.17,23.03,9.47,452004.43,10.88
956454.25,23.03,9.46,451499.19,10.87
956232.68,23.03,9.46,451504.6,10.87
956284.21,23.03,9.47,451499.19,10.87
956284.21,23.03,9.47,451499.19,10.87
956138.25,23.03,9.46,451341.55,10.87
956298.56,23.04,9.47,451341.55,10.87
956350.09,23.04,9.48,451341.55,10.87
956124.11,23.04,9.47,451341.55,10.88
955830.17,23.03,9.47,451335.65,10.88
955881.7,23.04,9.47,452032.53,10.9
955933.23,23.05,9.48,452379.08,10.91
955984.76,23.05,9.49,452596.24,10.91
956145.08,23.06,9.49,452596.03,10.91
956196.61,23.06,9.5,452595.64,10.92
956086.61,23.06,9.5,452485.64,10.91
955850.63,23.06,9.49,452485.64,10.92
956004.89,23.07,9.5,452485.64,10.92
956165.21,23.07,9.51,452723.56,10.92
956185.16,23.07,9.51,452744.43,10.92
955868.08,23.07,9.5,452433.62,10.92
955919.61,23.07,9.51,452337.46,10.92
955683.63,23.07,9.5,452308.48,10.92
955843.95,23.08,9.51,452321.62,10.92
955607.97,23.07,9.51,452384.49,10.92
955622.0,23.07,9.51,452387.07,10.92
956930.66,23.11,9.54,454635.45,10.98
957090.98,23.11,9.55,454635.25,10.98
957142.51,23.12,9.55,454634.86,10.98
957296.78,23.13,9.56,454634.86,10.98
957495.05,23.14,9.57,454696.82,10.99
957546.58,23.14,9.58,454709.34,10.99
957310.6,23.14,9.57,454649.56,10.99
957362.13,23.14,9.58,454634.86,10.99
957413.66,23.15,9.58,454634.86,10.99
957153.74,23.15,9.58,454316.58,10.99
956893.81,23.14,9.57,454046.89,10.98
957048.07,23.15,9.58,455827.99,11.03
957278.93,23.16,9.59,455827.39,11.03
957439.25,23.16,9.6,455827.39,11.03
957490.78,23.17,9.6,455827.39,11.03
957320.85,23.17,9.6,455200.3,11.02
957060.92,23.16,9.6,455054.83,11.01
956816.98,23.16,9.59,455098.86,11.01
956581.0,23.15,9.59,455133.99,11.02
956741.32,23.16,9.59,455134.55,11.02
956515.34,23.16,9.59,455098.86,11.02
956670.07,23.16,9.6,455439.61,11.03
956721.6,23.17,9.6,455536.79,11.03
956485.08,23.17,9.6,455223.76,11.03
956485.08,23.17,9.6,455223.76,11.03
956244.68,23.16,9.6,455098.86,11.02
956194.68,23.16,9.6,455048.86,11.02
956194.68,23.16,9.6,455048.86,11.02
956355.0,23.17,9.6,456191.35,11.05
956406.53,23.17,9.61,456207.01,11.05
956560.8,23.18,9.62,456219.56,11.06
956324.82,23.18,9.61,455965.18,11.05
956376.35,23.18,9.62,455973.04,11.05
956376.35,23.18,9.62,455964.45,11.05
956376.35,23.18,9.62,455799.79,11.05
956116.42,23.18,9.61,455790.63,11.05
956326.19,23.19,9.62,455779.65,11.05
956100.76,23.18,9.62,455817.99,11.05
956100.76,23.18,9.62,456005.63,11.06
956152.29,23.19,9.62,456010.42,11.06
956203.82,23.2,9.63,456056.9,11.06
956255.35,23.2,9.64,456195.46,11.07
956306.88,23.21,9.64,456493.95,11.08
956467.19,23.21,9.65,456655.57,11.08
956467.19,23.21,9.65,456659.63,11.08
956467.19,23.21,9.65,457364.45,11.1
956268.32,23.21,9.64,457158.66,11.1
956268.32,23.21,9.64,457158.66,11.1
956179.23,23.21,9.64,457060.22,11.09
956023.59,23.21,9.64,456947.55,11.09
956183.91,23.21,9.65,456947.34,11.09
956026.72,23.21,9.65,456821.2,11.09
956035.14,23.21,9.65,456853.96,11.09
955946.06,23.21,9.65,456853.57,11.09
955997.59,23.22,9.65,456853.57,11.1
956187.61,23.22,9.66,456876.41,11.1
956150.46,23.22,9.66,456856.77,11.1
956201.99,23.23,9.66,456853.57,11.1
956371.38,23.24,9.67,456853.57,11.1
956273.22,23.24,9.67,457360.32,11.11
956273.22,23.24,9.67,457360.32,11.11
956074.69,23.23,9.67,456864.74,11.1
956305.55,23.24,9.68,457813.87,11.13
956305.55,23.24,9.68,457813.87,11.13
956471.45,23.25,9.68,457569.98,11.12
956234.93,23.24,9.68,457194.38,11.11
956286.46,23.25,9.68,457658.65,11.13
956337.99,23.26,9.69,457658.06,11.13
956389.52,23.26,9.7,457665.86,11.13
956620.38,23.27,9.7,457659.18,11.13
956671.91,23.28,9.71,457660.82,11.14
956723.44,23.28,9.72,457664.1,11.14
956774.97,23.29,9.72,457667.97,11.14
956929.23,23.3,9.73,459066.21,11.18
956774.85,23.29,9.73,458908.58,11.17
956664.85,23.29,9.72,458798.58,11.17
956628.36,23.29,9.72,459449.48,11.19
956782.62,23.3,9.73,459883.23,11.2
956782.62,23.3,9.73,459883.23,11.2
956517.55,23.29,9.73,459571.95,11.19
956569.08,23.3,9.73,459571.73,11.19
956472.67,23.3,9.73,459478.27,11.19
956524.2,23.3,9.74,459477.9,11.19
956207.12,23.3,9.73,459160.57,11.19
956367.44,23.3,9.74,459160.57,11.19
956382.06,23.31,9.74,459225.86,11.19
956212.14,23.3,9.74,458653.37,11.18
956212.14,23.3,9.74,459169.98,11.19
956263.67,23.31,9.74,459169.98,11.19
956414.57,23.31,9.75,459238.35,11.19
956466.1,23.32,9.75,459238.35,11.2
956517.63,23.32,9.76,459238.35,11.2
956281.65,23.32,9.75,459771.01,11.21
956281.65,23.32,9.75,459673.4,11.21
956451.05,23.33,9.76,459484.47,11.21
956352.89,23.33,9.76,459505.92,11.21
956522.28,23.33,9.77,460650.97,11.24
956573.81,23.34,9.77,460650.75,11.24
956475.65,23.34,9.77,460553.38,11.24
956629.92,23.35,9.78,460553.01,11.24
956681.45,23.35,9.79,460553.01,11.24
956511.52,23.35,9.78,460553.01,11.24
956665.78,23.36,9.79,460586.66,11.25
956717.31,23.36,9.8,460592.95,11.25
956734.45,23.36,9.8,460705.03,11.25
956894.77,23.37,9.8,460665.1,11.25
956658.79,23.37,9.8,460665.1,11.25
956658.79,23.37,9.8,460537.83,11.25
956710.32,23.37,9.81,461798.31,11.28
956761.85,23.38,9.81,461930.18,11.29
956916.11,23.39,9.82,461929.58,11.29
956967.64,23.39,9.83,461929.58,11.29
957019.17,23.4,9.83,461929.58,11.29
956849.25,23.39,9.83,461660.42,11.29
956869.49,23.4,9.83,461804.82,11.29
957029.8,23.4,9.84,461804.82,11.29
956769.88,23.4,9.83,461852.04,11.29
956821.41,23.4,9.84,461858.33,11.3
956872.94,23.41,9.84,461906.07,11.3
957027.2,23.42,9.85,462044.55,11.31
956801.22,23.41,9.85,462924.21,11.33
956852.75,23.42,9.85,463088.51,11.33
957013.07,23.43,9.86,463088.3,11.34
956787.09,23.42,9.86,463087.91,11.34
956947.4,23.43,9.86,463087.91,11.34
956711.42,23.43,9.86,463149.42,11.34
956451.5,23.42,9.86,462828.29,11.33
956503.03,23.43,9.86,462789.45,11.34
956663.34,23.43,9.87,462794.89,11.34
956427.36,23.43,9.87,462822.92,11.34
956478.89,23.44,9.87,462899.79,11.34
956530.42,23.44,9.88,463753.35,11.37
956728.7,23.45,9.89,463481.72,11.36
956889.02,23.46,9.89,463555.63,11.36
956704.93,23.46,9.89,464020.33,11.38
956756.46,23.46,9.9,464020.1,11.38
956469.05,23.46,9.89,463676.56,11.37
956520.58,23.46,9.9,463676.19,11.37
956572.11,23.47,9.9,463676.19,11.38
956741.5,23.48,9.91,463676.19,11.38
956793.03,23.48,9.91,463676.19,11.38
956647.07,23.48,9.91,463533.18,11.38
956698.6,23.48,9.92,464036.38,11.39
956691.75,23.49,9.92,463894.54,11.39
956852.07,23.49,9.93,463858.11,11.39
956616.09,23.49,9.92,463533.18,11.38
956473.52,23.49,9.92,463375.54,11.38
956473.52,23.49,9.92,463498.22,11.38
956305.31,23.48,9.92,464686.59,11.41
956356.84,23.49,9.92,464797.96,11.42
956370.88,23.49,9.92,464802.09,11.42
956227.72,23.49,9.92,464644.45,11.41
956397.11,23.49,9.93,464643.85,11.41
956448.64,23.5,9.93,464643.85,11.42
956131.32,23.49,9.93,464313.94,11.41
956131.32,23.49,9.93,464309.14,11.41
956033.16,23.49,9.93,464309.14,11.41
956033.16,23.49,9.93,464429.01,11.41
956084.69,23.5,9.93,464429.01,11.42
956245.0,23.51,9.94,464500.78,11.42
956155.92,23.51,9.94,464451.96,11.42
956370.18,23.51,9.95,464837.34,11.43
956207.45,23.51,9.95,464498.42,11.42
956207.45,23.51,9.95,464328.6,11.42
956061.49,23.51,9.94,464170.97,11.41
956113.02,23.52,9.95,464251.79,11.42
956282.41,23.52,9.96,464111.17,11.42
956333.94,23.53,9.96,465776.75,11.46
956235.78,23.53,9.96,465668.94,11.46
956287.31,23.53,9.97,465668.72,11.46
956479.14,23.54,9.97,465670.32,11.46
956485.59,23.54,9.98,465668.4,11.46
956651.49,23.55,9.98,465668.34,11.46
956494.89,23.55,9.98,465690.8,11.46
956273.33,23.54,9.98,465668.34,11.46
956427.59,23.55,9.99,465668.34,11.47
956479.12,23.56,9.99,465668.34,11.47
956530.65,23.56,10.0,466433.06,11.49
956270.72,23.56,9.99,465984.25,11.48
956322.25,23.56,10.0,466322.75,11.49
956373.78,23.57,10.0,466721.8,11.5
956425.31,23.58,10.01,466721.58,11.51
956476.84,23.58,10.02,466721.21,11.51
956528.37,23.59,10.02,466721.21,11.51
956688.69,23.6,10.03,466721.21,11.51
956452.71,23.59,10.03,466721.21,11.51
956613.03,23.6,10.03,466978.11,11.52
956664.56,23.6,10.04,467066.24,11.52
956862.84,23.61,10.05,466782.18,11.52
957017.1,23.62,10.05,467613.29,11.54
957068.63,23.63,10.06,467613.07,11.54
957120.16,23.63,10.07,467612.7,11.55
956950.23,23.63,10.06,468198.45,11.56
956312.93,23.62,10.05,467561.14,11.55
956312.93,23.62,10.05,467512.86,11.55
956076.95,23.61,10.05,467347.14,11.54
956128.48,23.62,10.05,467347.14,11.55
956294.38,23.63,10.06,467347.14,11.55
956345.91,23.63,10.07,467347.14,11.55
956114.34,23.63,10.06,467509.86,11.55
955870.4,23.63,10.06,467194.48,11.55
956030.72,23.63,10.07,467122.68,11.55
956082.25,23.64,10.07,467310.93,11.55
956133.78,23.65,10.08,467767.42,11.57
956185.31,23.65,10.09,467767.19,11.57
956339.57,23.66,10.09,467766.82,11.57
956103.59,23.66,10.09,468286.58,11.59
956155.12,23.66,10.1,468286.58,11.59
956155.12,23.66,10.1,468479.65,11.59
956315.44,23.67,10.1,468479.65,11.59
956366.97,23.67,10.11,468661.63,11.6
956130.99,23.67,10.11,468606.8,11.6
956329.27,23.68,10.11,468479.65,11.6
956560.13,23.69,10.12,468479.65,11.6
956726.03,23.7,10.13,470342.75,11.65
956726.03,23.7,10.13,470330.11,11.65
956726.03,23.7,10.13,470514.05,11.65
956566.1,23.69,10.13,469830.34,11.64
956617.63,23.7,10.13,469829.75,11.64
956628.86,23.7,10.13,469923.01,11.64
956628.86,23.7,10.13,469875.23,11.64
956397.3,23.7,10.13,469906.02,11.64
956103.35,23.69,10.12,469940.74,11.64
956263.67,23.7,10.13,469940.74,11.65
956027.69,23.69,10.13,469970.66,11.65
956079.22,23.7,10.13,469961.51,11.65
956233.49,23.71,10.14,469954.9,11.65
956285.02,23.71,10.15,469946.27,11.65
956445.33,23.72,10.16,469940.74,11.66
956209.35,23.72,10.15,470817.62,11.68
956369.67,23.72,10.16,470851.57,11.68
956600.53,23.73,10.17,470870.04,11.68
956364.55,23.73,10.16,471406.69,11.7
956416.08,23.74,10.17,471406.46,11.7
956576.4,23.74,10.18,471406.09,11.7
956576.4,23.74,10.18,471375.95,11.7
956627.93,23.75,10.18,471375.95,11.7
956679.46,23.76,10.19,471375.95,11.7
