ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
396,992,822310,6212,822310
397,994,823120,6212,823120
397,994,823670,6212,823670
398,996,824670,6212,824670
398,996,825670,6212,825670
398,996,826140,6212,826140
399,998,827140,6212,827140
399,998,828140,6212,828140
400,1000,829140,6212,829140
400,1000,829950,6212,829950
400,1000,829950,6212,829950
400,1000,829950,6212,829950
401,1002,830760,6212,830760
401,1002,830760,6212,830760
401,1002,830870,6212,830870
401,1002,831520,6212,831520
402,1004,832520,6212,832520
402,1004,833520,6212,833520
403,1006,834170,6212,834170
403,1006,834490,6212,834490
403,1006,834490,6212,834490
403,1006,835490,6212,835490
404,1008,835960,6212,835960
404,1008,835960,6212,835960
404,1008,836770,6212,836770
405,1010,837580,6212,837580
405,1010,838390,6212,838390
406,1012,839390,6212,839390
406,1012,840390,6212,840390
407,1014,841390,6212,841390
407,1014,841390,6212,841390
407,1014,841550,6212,841550
407,1014,842360,6212,842360
408,1016,843360,6212,843360
408,1016,844170,6212,844170
409,1018,845170,6212,845170
409,1018,846170,6212,846170
410,1020,847170,6212,847170
410,1020,847640,6212,847640
410,1020,848450,6212,848450
410,1020,848450,6212,848450
410,1020,848450,6212,848450
411,1022,849260,6212,849260
411,1022,849580,6212,849580
411,1022,850050,6212,850050
412,1030,858050,6212,858050
413,1032,859050,6212,859050
413,1032,859510,6212,859510
413,1032,860510,6212,860510
414,1034,861510,6212,861510
414,1034,862510,6212,862510
414,1034,862510,6212,862510
415,1036,863510,6212,863510
415,1036,864510,6212,864510
416,1038,865510,6212,865510
416,1038,865510,6212,865510
416,1038,865830,6212,865830
416,1038,866050,6212,866050
416,1038,867050,6212,867050
417,1040,868050,6212,868050
417,1040,868050,6212,868050
417,1040,868520,6212,868520
418,1042,869520,6212,869520
418,1042,870520,6212,870520
418,1042,870520,6212,870520
419,1044,871520,6212,871520
419,1044,871520,6212,871520
419,1044,871990,6212,871990
419,1044,872990,6212,872990
420,1046,873640,6212,873640
420,1046,874640,6212,874640
420,1046,874640,6212,874640
421,1048,875640,6212,875640
421,1048,876640,6212,876640
421,1048,876640,6212,876640
422,1050,877640,6212,877640
422,1050,878640,6212,878640
423,1054,879110,6212,879110
423,1054,879760,6212,879760
423,1054,880760,6212,880760
423,1054,881760,6212,881760
424,1056,882760,6212,882760
424,1056,883350,6212,883350
425,1058,884350,6212,884350
425,1058,885160,6212,885160
426,1060,886160,6212,886160
426,1060,887160,6212,887160
426,1060,887390,6212,887390
427,1062,888390,6212,888390
427,1062,889200,6212,889200
428,1064,890010,6212,890010
428,1064,890010,6212,890010
428,1064,890330,6212,890330
428,1064,891140,6212,891140
429,1066,892140,6212,892140
429,1066,893140,6212,893140
429,1066,893140,6212,893140
430,1068,893610,6212,893610
431,1076,901610,6212,901610
431,1076,902080,6212,902080
431,1076,903080,6212,903080
431,1076,903400,6212,903400
432,1078,903990,6212,903990
432,1078,904990,6212,904990
433,1080,905800,6212,905800
433,1080,906800,6212,906800
434,1082,907800,6212,907800
434,1082,908800,6212,908800
434,1082,908800,6212,908800
434,1082,908800,6212,908800
435,1084,909800,6212,909800
435,1084,910800,6212,910800
436,1086,911800,6212,911800
436,1086,912800,6212,912800
437,1088,913800,6212,913800
437,1088,914800,6212,914800
437,1088,914960,6212,914960
438,1090,915960,6212,915960
439,1098,923960,6212,923960
439,1098,924960,6212,924960
439,1098,925190,6212,925190
440,1100,926190,6212,926190
440,1100,927000,6212,927000
441,1102,928000,6212,928000
441,1102,929000,6212,929000
442,1104,930000,6212,930000
442,1104,930000,6212,930000
442,1104,931000,6212,931000
443,1106,932000,6212,932000
443,1106,932220,6212,932220
443,1106,933220,6212,933220
444,1108,934220,6212,934220
444,1108,935220,6212,935220
445,1110,935870,6212,935870
445,1110,936030,6212,936030
445,1110,937030,6212,937030
446,1112,938030,6212,938030
446,1112,939030,6212,939030
447,1114,940030,6212,940030
447,1114,940840,6212,940840
447,1114,941160,6212,941160
447,1114,941480,6212,941480
448,1116,942480,6212,942480
448,1116,943070,6212,943070
449,1118,944070,6212,944070
449,1118,944880,6212,944880
450,1122,945110,6212,945110
451,1124,946110,6212,946110
451,1124,946920,6212,946920
452,1126,947730,6212,947730
452,1126,947950,6212,947950
452,1126,947950,6212,947950
452,1126,948180,6212,948180
452,1126,948410,6212,948410
452,1126,949410,6212,949410
452,1126,949410,6212,949410
452,1126,950410,6212,950410
452,1126,951000,6212,951000
452,1126,952000,6212,952000
453,1130,952470,6212,952470
453,1130,952930,6212,952930
453,1130,953400,6212,953400
453,1130,954400,6212,954400
453,1130,955400,6212,955400
454,1132,956400,6212,956400
454,1132,957050,6212,957050
454,1132,957270,6212,957270
454,1132,957590,6212,957590
454,1132,957590,6212,957590
455,1134,958590,6212,958590
455,1134,959590,6212,959590
456,1136,960590,6212,960590
456,1136,961060,6212,961060
457,1138,961650,6212,961650
458,1146,969650,6212,969650
458,1146,969650,6212,969650
458,1146,969650,6212,969650
458,1146,969650,6212,969650
458,1146,970460,6212,970460
459,1148,971270,6212,971270
459,1148,971270,6212,971270
459,1148,972270,6212,972270
459,1148,972740,6212,972740
460,1150,973210,6212,973210
460,1150,973210,6212,973210
460,1150,973210,6212,973210
460,1150,974020,6212,974020
461,1152,974830,6212,974830
461,1152,975290,6212,975290
461,1152,976290,6212,976290
462,1154,976760,6212,976760
462,1154,977760,6212,977760
463,1156,978570,6212,978570
463,1156,979570,6212,979570
463,1156,980040,6212,980040
464,1158,980510,6212,980510
464,1158,981510,6212,981510
464,1158,981980,6212,981980
465,1160,982980,6212,982980
465,1160,983790,6212,983790
466,1162,984790,6212,984790
466,1162,985600,6212,985600
467,1164,986600,6212,986600
467,1164,987600,6212,987600
468,1166,988600,6212,988600
468,1166,989600,6212,989600
469,1168,990150,6212,990150
469,1168,991150,6212,991150
470,1170,992150,6212,992150
470,1170,993150,6212,993150
470,1170,993470,6212,993470
471,1172,994280,6212,994280
471,1172,994280,6212,994280
471,1172,995090,6212,995090
471,1172,995410,6212,995410
471,1172,995410,6212,995410
472,1174,996410,6212,996410
472,1174,997410,6212,997410
473,1176,998410,6212,998410
473,1176,998730,6212,998730
473,1176,999730,6212,999730
474,1178,1000730,6212,1000730
474,1178,1001730,6212,1001730
475,1180,1002730,6212,1002730
475,1180,1002730,6212,1002730
475,1180,1003050,6212,1003050
475,1180,1004050,6212,1004050
476,1182,1005050,6212,1005050
476,1182,1005420,6212,1005420
476,1182,1006420,6212,1006420
477,1184,1006890,6212,1006890
477,1184,1007700,6212,1007700
478,1186,1008700,6212,1008700
478,1186,1009700,6212,1009700
479,1188,1010700,6212,1010700
479,1188,1010700,6212,1010700
479,1188,1011700,6212,1011700
479,1188,1011700,6212,1011700
480,1190,1012290,6212,1012290
480,1190,1013290,6212,1013290
481,1192,1014290,6212,1014290
481,1192,1015290,6212,1015290
482,1194,1016100,6212,1016100
482,1194,1016910,6212,1016910
482,1194,1016910,6212,1016910
482,1194,1017130,6212,1017130
483,1196,1018130,6212,1018130
484,1200,1018600,6212,1018600
484,1200,1019410,6212,1019410
484,1200,1019870,6212,1019870
484,1200,1020870,6212,1020870
484,1200,1021870,6212,1021870
484,1200,1022340,6212,1022340
485,1202,1023150,6212,1023150
485,1202,1024150,6212,1024150
486,1204,1024960,6212,1024960
486,1204,1025610,6212,1025610
487,1206,1026610,6212,1026610
487,1206,1027080,6212,1027080
487,1206,1028080,6212,1028080
487,1206,1028550,6212,1028550
487,1206,1028550,6212,1028550
488,1208,1029550,6212,1029550
488,1208,1030550,6212,1030550
488,1208,1030550,6212,1030550
488,1208,1030870,6212,1030870
489,1210,1031870,6212,1031870
489,1210,1032340,6212,1032340
489,1210,1033340,6212,1033340
489,1210,1033560,6212,1033560
489,1210,1033560,6212,1033560
490,1212,1034560,6212,1034560
491,1216,1034780,6212,1034780
491,1216,1035780,6212,1035780
492,1218,1036780,6212,1036780
492,1218,1037590,6212,1037590
493,1220,1038590,6212,1038590
493,1220,1039400,6212,1039400
494,1222,1040400,6212,1040400
494,1222,1040860,6212,1040860
495,1224,1041860,6212,1041860
495,1224,1042860,6212,1042860
496,1228,1046860,6212,1046860
496,1228,1046860,6212,1046860
497,1230,1047860,6212,1047860
497,1230,1048860,6212,1048860
497,1230,1048860,6212,1048860
497,1230,1049180,6212,1049180
498,1232,1050180,6212,1050180
498,1232,1051180,6212,1051180
499,1234,1052180,6212,1052180
499,1234,1052990,6212,1052990
499,1234,1053310,6212,1053310
500,1236,1054310,6212,1054310
500,1236,1054310,6212,1054310
500,1236,1054780,6212,1054780
501,1238,1055780,6212,1055780
501,1238,1056430,6212,1056430
502,1240,1057430,6212,1057430
502,1240,1058080,6212,1058080
503,1242,1059080,6212,1059080
503,1242,1059890,6212,1059890
504,1244,1060700,6212,1060700
504,1244,1061700,6212,1061700
505,1246,1062510,6212,1062510
505,1246,1063510,6212,1063510
505,1246,1064510,6212,1064510
505,1246,1065510,6212,1065510
505,1246,1066510,6212,1066510
506,1248,1067510,6212,1067510
506,1248,1067510,6212,1067510
506,1248,1068510,6212,1068510
506,1248,1068510,6212,1068510
507,1250,1069510,6212,1069510
507,1250,1070510,6212,1070510
508,1252,1071320,6212,1071320
508,1252,1072130,6212,1072130
509,1254,1072940,6212,1072940
509,1254,1073940,6212,1073940
509,1254,1074410,6212,1074410
510,1256,1075410,6212,1075410
510,1256,1076220,6212,1076220
511,1258,1077030,6212,1077030
512,1262,1081030,6212,1081030
512,1262,1082030,6212,1082030
513,1264,1083030,6212,1083030
513,1264,1083350,6212,1083350
513,1264,1083900,6212,1083900
514,1266,1084370,6212,1084370
514,1266,1085370,6212,1085370
515,1268,1086370,6212,1086370
515,1268,1086370,6212,1086370
515,1268,1087370,6212,1087370
515,1268,1087370,6212,1087370
516,1270,1088370,6212,1088370
516,1270,1088370,6212,1088370
516,1270,1089020,6212,1089020
517,1272,1090020,6212,1090020
517,1272,1090830,6212,1090830
518,1274,1091830,6212,1091830
518,1274,1092830,6212,1092830
519,1276,1093830,6212,1093830
519,1276,1094830,6212,1094830
519,1276,1095300,6212,1095300
520,1278,1096300,6212,1096300
520,1278,1097110,6212,1097110
520,1278,1097110,6212,1097110
521,1280,1098110,6212,1098110
521,1280,1098430,6212,1098430
521,1280,1099430,6212,1099430
522,1282,1100430,6212,1100430
522,1282,1101430,6212,1101430
523,1284,1102430,6212,1102430
523,1284,1103430,6212,1103430
523,1284,1103430,6212,1103430
524,1286,1103900,6212,1103900
524,1286,1104900,6212,1104900
525,1288,1105710,6212,1105710
525,1288,1105710,6212,1105710
525,1288,1105710,6212,1105710
525,1288,1106710,6212,1106710
525,1288,1106940,6212,1106940
525,1288,1106940,6212,1106940
526,1290,1107940,6212,1107940
526,1290,1108170,6212,1108170
526,1290,1108820,6212,1108820
526,1290,1109820,6212,1109820
526,1290,1109820,6212,1109820
527,1292,1110820,6212,1110820
527,1292,1111820,6212,1111820
528,1294,1112290,6212,1112290
528,1294,1113100,6212,1113100
529,1296,1114100,6212,1114100
529,1296,1115100,6212,1115100
530,1300,1119100,6212,1119100
530,1300,1119330,6212,1119330
531,1302,1120140,6212,1120140
531,1302,1120610,6212,1120610
531,1302,1121420,6212,1121420
532,1304,1122420,6212,1122420
532,1304,1122420,6212,1122420
532,1304,1122890,6212,1122890
533,1306,1123890,6212,1123890
533,1306,1123890,6212,1123890
533,1306,1124360,6212,1124360
533,1306,1125360,6212,1125360
533,1306,1125360,6212,1125360
534,1308,1126360,6212,1126360
534,1308,1127360,6212,1127360
534,1308,1127680,6212,1127680
535,1310,1128680,6212,1128680
535,1310,1129680,6212,1129680
536,1312,1130490,6212,1130490
536,1312,1131300,6212,1131300
537,1314,1132110,6212,1132110
537,1314,1132920,6212,1132920
537,1314,1133240,6212,1133240
538,1316,1134240,6212,1134240
538,1316,1135240,6212,1135240
539,1318,1135890,6212,1135890
539,1318,1136350,6212,1136350
539,1318,1136400,6212,1136400
540,1320,1137400,6212,1137400
540,1320,1137400,6212,1137400
541,1322,1139400,6212,1139400
541,1322,1139870,6212,1139870
541,1322,1140870,6212,1140870
542,1324,1141420,6212,1141420
542,1324,1141740,6212,1141740
542,1324,1142210,6212,1142210
542,1324,1142210,6212,1142210
543,1326,1143210,6212,1143210
543,1326,1144210,6212,1144210
543,1326,1144210,6212,1144210
544,1328,1145020,6212,1145020
544,1328,1145490,6212,1145490
545,1336,1153490,6212,1153490
545,1336,1153490,6212,1153490
545,1336,1153960,6212,1153960
546,1338,1154960,6212,1154960
546,1338,1155960,6212,1155960
546,1338,1156120,6212,1156120
546,1338,1156280,6212,1156280
546,1338,1156600,6212,1156600
547,1340,1157600,6212,1157600
547,1340,1158600,6212,1158600
548,1342,1159600,6212,1159600
548,1342,1159820,6212,1159820
548,1342,1160820,6212,1160820
549,1344,1161820,6212,1161820
549,1344,1162820,6212,1162820
550,1346,1163630,6212,1163630
550,1346,1164280,6212,1164280
550,1346,1164750,6212,1164750
550,1346,1165070,6212,1165070
551,1348,1166070,6212,1166070
551,1348,1166070,6212,1166070
551,1348,1166540,6212,1166540
552,1350,1167540,6212,1167540
552,1350,1167540,6212,1167540
552,1350,1168540,6212,1168540
553,1352,1169350,6212,1169350
553,1352,1169350,6212,1169350
553,1352,1170350,6212,1170350
554,1354,1171350,6212,1171350
554,1354,1172350,6212,1172350
555,1356,1173160,6212,1173160
555,1356,1174160,6212,1174160
555,1356,1174630,6212,1174630
555,1356,1174630,6212,1174630
556,1358,1175630,6212,1175630
556,1358,1175950,6212,1175950
557,1360,1176950,6212,1176950
557,1360,1177950,6212,1177950
558,1362,1178950,6212,1178950
558,1362,1179950,6212,1179950
558,1362,1180410,6212,1180410
559,1364,1181410,6212,1181410
560,1372,1189410,6212,1189410
560,1372,1190220,6212,1190220
561,1374,1190590,6212,1190590
561,1374,1191590,6212,1191590
562,1376,1192400,6212,1192400
562,1376,1192400,6212,1192400
562,1376,1193050,6212,1193050
562,1376,1193510,6212,1193510
562,1376,1193510,6212,1193510
563,1378,1194510,6212,1194510
563,1378,1195320,6212,1195320
564,1380,1196320,6212,1196320
564,1380,1196780,6212,1196780
565,1382,1197590,6212,1197590
565,1382,1198400,6212,1198400
565,1382,1198510,6212,1198510
566,1384,1199160,6212,1199160
566,1384,1200160,6212,1200160
567,1386,1201160,6212,1201160
567,1386,1201630,6212,1201630
567,1386,1202090,6212,1202090
568,1388,1203090,6212,1203090
568,1388,1204090,6212,1204090
569,1390,1205090,6212,1205090
569,1390,1205900,6212,1205900
570,1392,1206900,6212,1206900
570,1392,1207900,6212,1207900
571,1394,1208710,6212,1208710
571,1394,1209520,6212,1209520
571,1394,1209990,6212,1209990
572,1396,1210640,6212,1210640
572,1396,1211640,6212,1211640
573,1398,1212640,6212,1212640
573,1398,1213640,6212,1213640
574,1400,1214640,6212,1214640
574,1400,1215110,6212,1215110
575,1402,1216110,6212,1216110
575,1402,1217110,6212,1217110
576,1404,1218110,6212,1218110
576,1404,1219110,6212,1219110
577,1406,1220110,6212,1220110
577,1406,1220430,6212,1220430
577,1406,1221430,6212,1221430
578,1408,1222080,6212,1222080
578,1408,1223080,6212,1223080
579,1410,1224080,6212,1224080
579,1410,1224400,6212,1224400
579,1410,1224870,6212,1224870
579,1410,1225870,6212,1225870
580,1412,1226680,6212,1226680
580,1412,1227330,6212,1227330
580,1412,1227330,6212,1227330
581,1414,1228330,6212,1228330
581,1414,1229330,6212,1229330
581,1414,1229330,6212,1229330
582,1416,1230330,6212,1230330
582,1416,1231330,6212,1231330
583,1418,1232140,6212,1232140
583,1418,1232460,6212,1232460
583,1418,1233460,6212,1233460
584,1420,1234460,6212,1234460
584,1420,1235270,6212,1235270
585,1422,1236270,6212,1236270
585,1422,1237270,6212,1237270
586,1424,1238080,6212,1238080
586,1424,1238240,6212,1238240
586,1424,1238240,6212,1238240
586,1424,1239050,6212,1239050
587,1432,1247050,6212,1247050
588,1434,1248050,6212,1248050
588,1434,1248520,6212,1248520
589,1436,1249170,6212,1249170
589,1436,1250170,6212,1250170
590,1438,1251170,6212,1251170
590,1438,1251640,6212,1251640
590,1438,1251800,6212,1251800
590,1438,1252610,6212,1252610
591,1440,1253610,6212,1253610
591,1440,1253610,6212,1253610
591,1440,1253610,6212,1253610
591,1440,1254610,6212,1254610
592,1442,1255610,6212,1255610
592,1442,1256420,6212,1256420
593,1450,1264420,6212,1264420
594,1452,1265420,6212,1265420
594,1452,1266420,6212,1266420
595,1460,1274420,6212,1274420
596,1462,1275420,6212,1275420
596,1462,1276230,6212,1276230
596,1462,1276390,6212,1276390
596,1462,1276390,6212,1276390
597,1464,1277200,6212,1277200
597,1464,1278200,6212,1278200
598,1466,1279200,6212,1279200
598,1466,1279200,6212,1279200
598,1466,1279670,6212,1279670
599,1468,1280480,6212,1280480
599,1468,1281290,6212,1281290
599,1468,1281610,6212,1281610
599,1468,1281840,6212,1281840
600,1470,1282650,6212,1282650
600,1470,1282870,6212,1282870
600,1470,1283420,6212,1283420
600,1470,1283890,6212,1283890
600,1470,1284210,6212,1284210
600,1470,1284210,6212,1284210
601,1472,1285210,6212,1285210
601,1472,1285860,6212,1285860
602,1474,1286410,6212,1286410
602,1474,1287410,6212,1287410
603,1476,1288410,6212,1288410
603,1476,1289410,6212,1289410
604,1478,1290220,6212,1290220
604,1478,1290690,6212,1290690
605,1480,1291690,6212,1291690
605,1480,1292690,6212,1292690
606,1482,1293690,6212,1293690
606,1482,1294690,6212,1294690
607,1484,1295690,6212,1295690
607,1484,1296690,6212,1296690
607,1484,1297690,6212,1297690
608,1486,1298690,6212,1298690
608,1486,1299500,6212,1299500
609,1488,1300310,6212,1300310
609,1488,1301310,6212,1301310
610,1490,1302310,6212,1302310
610,1490,1303310,6212,1303310
610,1490,1303310,6212,1303310
611,1492,1304310,6212,1304310
611,1492,1304310,6212,1304310
611,1492,1305310,6212,1305310
612,1494,1306310,6212,1306310
612,1494,1307310,6212,1307310
613,1496,1308120,6212,1308120
614,1504,1316120,6212,1316120
614,1504,1316590,6212,1316590
614,1504,1317590,6212,1317590
615,1506,1318060,6212,1318060
615,1506,1318290,6212,1318290
615,1506,1319290,6212,1319290
616,1508,1320100,6212,1320100
616,1508,1320100,6212,1320100
616,1508,1321100,6212,1321100
617,1510,1321910,6212,1321910
617,1510,1322910,6212,1322910
617,1510,1322910,6212,1322910
618,1512,1323720,6212,1323720
618,1512,1324720,6212,1324720
618,1512,1325040,6212,1325040
619,1514,1326040,6212,1326040
619,1514,1327040,6212,1327040
620,1516,1328040,6212,1328040
620,1516,1328040,6212,1328040
620,1516,1328850,6212,1328850
621,1518,1329850,6212,1329850
621,1518,1330850,6212,1330850
622,1520,1331850,6212,1331850
622,1520,1332850,6212,1332850
623,1522,1333850,6212,1333850
623,1522,1334660,6212,1334660
623,1522,1335130,6212,1335130
624,1524,1336130,6212,1336130
624,1524,1337130,6212,1337130
624,1524,1337130,6212,1337130
625,1526,1338130,6212,1338130
625,1526,1338590,6212,1338590
626,1528,1339590,6212,1339590
626,1528,1340060,6212,1340060
626,1528,1340870,6212,1340870
627,1530,1341870,6212,1341870
627,1530,1342870,6212,1342870
627,1530,1342870,6212,1342870
628,1532,1343870,6212,1343870
628,1532,1344680,6212,1344680
629,1540,1345490,6212,1345490
629,1540,1346490,6212,1346490
629,1540,1347490,6212,1347490
629,1540,1348490,6212,1348490
629,1540,1349080,6212,1349080
629,1540,1350080,6212,1350080
629,1540,1351080,6212,1351080
629,1540,1351890,6212,1351890
630,1548,1352360,6212,1352360
630,1548,1353360,6212,1353360
630,1548,1354360,6212,1354360
630,1548,1355360,6212,1355360
630,1548,1356170,6212,1356170
630,1548,1357170,6212,1357170
630,1548,1357490,6212,1357490
631,1556,1358490,6212,1358490
631,1556,1358810,6212,1358810
631,1556,1359620,6212,1359620
631,1556,1360620,6212,1360620
631,1556,1361620,6212,1361620
631,1556,1362620,6212,1362620
631,1556,1362620,6212,1362620
631,1556,1363620,6212,1363620
631,1556,1364430,6212,1364430
631,1556,1365430,6212,1365430
632,1564,1366240,6212,1366240
632,1564,1367050,6212,1367050
633,1572,1368050,6212,1368050
633,1572,1368370,6212,1368370
633,1572,1368840,6212,1368840
633,1572,1369840,6212,1369840
633,1572,1370840,6212,1370840
633,1572,1371840,6212,1371840
633,1572,1372840,6212,1372840
633,1572,1373840,6212,1373840
633,1572,1374840,6212,1374840
633,1572,1374840,6212,1374840
633,1572,1375310,6212,1375310
633,1572,1375780,6212,1375780
633,1572,1376780,6212,1376780
633,1572,1376940,6212,1376940
633,1572,1377750,6212,1377750
634,1580,1378750,6212,1378750
634,1580,1379750,6212,1379750
634,1580,1380220,6212,1380220
634,1580,1380220,6212,1380220
634,1580,1380380,6212,1380380
634,1580,1381380,6212,1381380
634,1580,1381380,6212,1381380
634,1580,1381380,6212,1381380
635,1588,1381850,6212,1381850
635,1588,1382850,6212,1382850
635,1588,1383320,6212,1383320
635,1588,1383800,6212,1383800
635,1588,1384270,6212,1384270
